@relation data

@attribute 10449 numeric
@attribute 10455 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 126129 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1374 numeric
@attribute 1375 numeric
@attribute 1376 numeric
@attribute 1579 numeric
@attribute 1632 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 217 numeric
@attribute 2180 numeric
@attribute 2181 numeric
@attribute 2182 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23205 numeric
@attribute 23305 numeric
@attribute 2639 numeric
@attribute 284541 numeric
@attribute 30 numeric
@attribute 3030 numeric
@attribute 3032 numeric
@attribute 3033 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 501 numeric
@attribute 51 numeric
@attribute 51703 numeric
@attribute 81616 numeric
@attribute 8310 numeric
@attribute Class {Control,BRCA}

@data
10.22045122,8.767011303,12.63275562,10.19503414,10.38874414,8.598444418,6.592045787,7.040183193,5.58030474,5.787779337,6.84493292033,7.629178203,9.697567565,5.564234295,11.11641563,12.27732381,6.893365624,12.8865864,10.31060174,8.441744119,7.52022192567,6.611018322,13.65917147,10.128269179,5.894218283,5.47048291225,8.7428786675,4.8485523615,11.23443143,11.0078229,9.2389308,12.35961925,7.296092844,9.920088216,10.02026505,6.147057976,11.272176891,12.21001994,7.1883466315,11.25552666,6.50628927267,6.9714797502,6.426353347,9.733261595,BRCA
9.625197931,8.73894513833,13.33171827,10.55403266,9.113990271,7.699990757,5.938127412,7.447581521,5.620081415,4.549507972,6.95519744733,7.239824374,10.3743606,6.008659014,10.55279903,11.84033352,7.504284952,11.97837451,10.26978741,10.7044667177,7.66696488767,6.7433195595,13.95556321,9.58347497767,7.643335147,5.1876200215,8.1249112315,5.178952533,10.79163118,10.36324806,9.298361117,12.91155214,7.6049259,11.50645667,8.435671433,7.12091467,11.0981746897,12.14617574,8.216740629,11.91318746,6.98107631233,7.3720344072,5.853129402,9.91481157,Control
10.00415062,8.02746528067,14.08516788,11.35660343,8.737501821,7.520129761,6.0505347045,7.578148344,5.836309985,4.963024656,6.76705539567,7.641248674,10.20200782,6.335440044,10.65722043,12.59449147,8.589277669,12.97619003,10.58692916,9.13160411233,7.707486156,6.7407980685,14.15265365,10.3245622923,5.659789905,5.16337776925,8.543995976,5.00957526,10.72360146,10.6865533,9.721902842,12.95175557,7.95421249,11.099654135,9.75578103,7.495477569,11.5685460957,12.66642048,7.463376154,11.16129661,6.84816379133,7.2807470448,5.763950127,9.444332211,Control
8.280493715,7.841324957,11.17659722,8.628446565,7.023674317,8.117021121,5.141764623,7.676100105,5.511287161,5.149758548,6.99986635333,8.0582819305,9.941561603,6.805554052,10.63789302,11.63008747,7.410368932,10.97440404,6.983452897,9.56452529433,7.09319289067,5.9521494595,13.29757193,9.80908143033,5.84386532,5.27746700825,8.421789652,4.9114149615,11.3345919,10.31343892,9.204131621,12.67768778,6.986698549,10.209684925,9.288163079,8.744658219,12.2005337007,11.55629063,7.179789303,11.56956062,6.65011322267,7.2930871032,7.435172523,10.22411057,BRCA
9.166031944,7.514088179,11.33246195,9.13733773,8.073955593,8.611542308,5.246647124,7.802615113,5.734581769,4.683996719,6.61179639,7.8385435755,9.744439113,6.728060379,9.782101824,11.47762688,7.124305192,11.44340995,7.924042155,9.574957418,7.05760898567,5.5304508875,14.08516788,9.764585554,5.850631456,4.828153098,8.327455397,5.356475401,10.92649636,11.39453251,9.810427489,12.53830178,6.552366023,10.538941,9.110588441,7.586541697,11.6033226203,11.6604752,7.4573617275,12.000347935,6.513235533,7.2217786102,5.869940017,10.31705674,BRCA
8.717266109,7.53994281533,11.34542758,9.4656486,8.595435709,8.016559171,6.277338049,7.78903004,5.890696716,5.467451694,6.54975026767,7.5427276195,9.840864894,6.546165695,10.87439376,11.75795051,7.131705547,11.22221848,6.826488506,9.43730651733,7.16658235167,5.5671182975,13.68697704,9.70899110833,7.330650548,5.18299034725,8.5303981715,5.288142473,11.38446015,10.20626383,9.300890825,12.59315889,7.476788978,9.8848056945,8.889953452,8.246005557,11.3306954917,11.70232867,7.8301635795,12.03718381,6.27521312633,7.1045582952,6.452575359,10.22118263,BRCA
8.408500779,7.98098324667,10.66204549,8.758990275,7.668390635,7.707464612,5.274938286,7.666474566,5.589247584,5.551986008,6.57682069133,8.1545453245,10.03888509,7.092072953,10.83500053,11.86842336,7.615631706,11.05105615,6.427610886,9.490530077,6.64404849,5.6450569395,13.591191,9.685554668,5.963596221,5.391386763,8.664213141,5.280602475,11.49170796,10.09354338,9.202810181,12.54827894,6.770634576,10.13504643,9.133181475,8.799282532,11.7751860903,11.43055462,7.884182657,11.810188385,6.68017163467,6.9802194248,6.620847087,10.21981018,BRCA
8.937153923,7.62964032333,11.85143099,9.428140886,7.589615804,7.853716767,5.1571038305,8.00718306,6.153811034,4.832144764,6.648247257,7.4467279665,10.21715834,8.447539034,11.01054579,12.25692522,7.627171113,11.73537632,7.325982508,9.51971275833,7.19699937667,5.6243045,14.11502538,9.57290826833,6.173632793,5.15577675575,8.702893064,4.983456508,11.17208697,10.58354379,9.332652626,12.80095353,6.973327498,10.28664241,8.870851027,7.725538595,11.1677461323,11.90810746,7.5834057285,12.54199003,6.42639375067,7.0310589932,5.530766234,10.24134003,BRCA
8.497334055,7.74452825967,10.66287331,8.284894788,7.874076306,7.96549734,5.541454166,7.500047382,5.644873832,4.725212151,6.39035410933,7.745785065,10.1138532,6.985105106,10.68183161,12.09022832,7.545198345,10.84509426,6.383665956,9.33564773167,7.21209633833,5.4255808035,13.27502674,9.49687799433,6.129288813,5.279307203,8.9360205,5.118782462,11.11317258,10.38957787,9.161560926,12.5708958,6.40676252,10.231455245,8.833650017,8.631760133,11.8904289613,11.70381504,7.686434417,12.12512938,6.316915038,7.0205460784,6.203304562,9.969768236,BRCA
5.823692844,6.452434167,9.442057669,7.136430133,8.486876366,7.760355902,6.3488353595,7.406483789,5.80517071,5.255700175,5.992858091,8.2707986475,10.44425426,5.833276737,9.323714085,12.66850837,6.610216975,9.486151779,8.251531081,9.17565474933,7.075941367,5.8563706055,11.35147224,9.71543501233,6.064964338,5.21184304675,9.290346084,5.142229627,10.63147746,11.268855,10.03057097,9.417146352,6.157049396,10.0725236105,8.008262107,8.484058683,11.6278639337,11.43506351,7.519361883,10.3607049955,5.81274333933,7.100780489,5.587673458,10.15739466,BRCA
