@relation data

@attribute 3005 numeric
@attribute 3006 numeric
@attribute 8743 numeric
@attribute 331 numeric
@attribute 9861 numeric
@attribute 3009 numeric
@attribute 2339 numeric
@attribute 3007 numeric
@attribute 5533 numeric
@attribute 3008 numeric
@attribute 5534 numeric
@attribute 8737 numeric
@attribute 1829 numeric
@attribute 1828 numeric
@attribute 10134 numeric
@attribute 6093 numeric
@attribute 5747 numeric
@attribute 207 numeric
@attribute 22985 numeric
@attribute 90427 numeric
@attribute 5366 numeric
@attribute 4836 numeric
@attribute 51765 numeric
@attribute 3002 numeric
@attribute 2620 numeric
@attribute 317 numeric
@attribute 8655 numeric
@attribute 56616 numeric
@attribute 7186 numeric
@attribute 27113 numeric
@attribute 10018 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 8428 numeric
@attribute 596 numeric
@attribute 7529 numeric
@attribute 3837 numeric
@attribute 598 numeric
@attribute 3836 numeric
@attribute 329 numeric
@attribute 10213 numeric
@attribute 324 numeric
@attribute 1830 numeric
@attribute 5339 numeric
@attribute 7431 numeric
@attribute 1832 numeric
@attribute 3024 numeric
@attribute 54205 numeric
@attribute 4950 numeric
@attribute 999 numeric
@attribute 843 numeric
@attribute 63967 numeric
@attribute 842 numeric
@attribute 841 numeric
@attribute 840 numeric
@attribute 1869 numeric
@attribute 7027 numeric
@attribute 7124 numeric
@attribute 5682 numeric
@attribute 5062 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 9414 numeric
@attribute 4000 numeric
@attribute 118 numeric
@attribute 5684 numeric
@attribute 4001 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 8772 numeric
@attribute 8837 numeric
@attribute 10197 numeric
@attribute 572 numeric
@attribute 578 numeric
@attribute 5580 numeric
@attribute 79658 numeric
@attribute 637 numeric
@attribute 5708 numeric
@attribute 5588 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 581 numeric
@attribute 5691 numeric
@attribute 5704 numeric
@attribute 5690 numeric
@attribute 5705 numeric
@attribute 5693 numeric
@attribute 5702 numeric
@attribute 839 numeric
@attribute 5692 numeric
@attribute 7314 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 28988 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 836 numeric
@attribute 5696 numeric
@attribute 7132 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5317 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5599 numeric
@attribute 2934 numeric
@attribute 140735 numeric
@attribute 660 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 6709 numeric
@attribute 5716 numeric
@attribute 1499 numeric
@attribute 8795 numeric
@attribute 7082 numeric
@attribute 8717 numeric
@attribute 4137 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 1676 numeric
@attribute 355 numeric
@attribute 1677 numeric
@attribute 356 numeric
@attribute Class {Control,BRCA}

@data
11.42710081,9.369641578,12.58378567,6.25333282,10.577858394,5.171538364,8.675666831,6.29205067,9.789998625,4.766345274,11.54965727,9.933705821,8.550055208,6.361948707,13.06629278,6.841316277,8.7160245685,9.592833039,10.91785336,6.61479049875,5.8598119135,9.200065551,7.529285911,6.887163104,6.0987386835,7.7410235595,13.2040306,9.516970034,8.81368591,5.628781795,5.47006965267,12.78963253,7.916556046,7.51672771767,7.66150020625,10.689313351,11.56894428,8.478052396,7.988004536,9.181680732,9.461459559,5.8736971,8.50118148,5.933320215,14.166561645,7.95063746733,6.861555705,9.025071112,4.9122721115,11.4210814,5.8173243305,5.522708043,8.198860636,5.3816807882,6.53836224367,6.357820835,9.794661619,6.992205122,8.18064090833,7.58494976267,11.8759414,11.046464365,8.348344044,12.561351905,10.9913271545,9.4774367275,6.869597313,9.242120816,8.556797319,10.44646331,11.30927755,9.590603746,8.04104994467,8.001071937,8.0707152215,10.27952095,6.963748587,11.39453251,9.252630621,9.223954101,8.0982242125,10.69342622,7.20416888733,13.12486126,8.97602061,12.12322914,11.66819594,11.92020965,12.05268701,6.832498371,12.67639685,14.083072915,13.41920247,13.33363132,11.238190435,13.04382794,11.87114877,8.021098551,9.25143050475,11.97837451,11.9258899,6.615670554,13.37355718,7.0278269235,7.705910749,7.531306061,8.11485924,5.9065229025,11.272471942,9.071644113,5.91203517767,10.334183228,8.449521268,11.40579844,11.11880178,7.723969969,11.91473092,8.28615040767,6.27534299943,7.35490904933,9.2557188495,8.26798057567,6.62258035375,10.00021257,11.21259383,8.76886181,6.208641296,6.934380171,6.110410879,BRCA
12.14532727,10.32714311,12.52524557,6.249355857,10.984879545,4.965104614,9.10027785367,6.363088376,9.291228915,4.735538064,11.73142947,9.477151683,10.2403087,6.244559471,12.73257984,8.010333857,9.5799510855,9.66262953467,10.44933468,5.89743649225,5.60110425,9.090457252,8.240215469,7.184357478,5.915801855,7.693481461,13.078208025,9.65477411667,7.562397229,4.95444207,5.99002355267,12.35836419,8.0106371615,8.26813648767,7.69919135975,11.1506836145,11.94944384,9.3012466535,8.412867378,9.602668372,9.340262451,5.697670451,8.938213094,5.95419656487,14.133497695,8.24566815867,5.938762876,8.530173307,5.535091583,12.1857598,6.5274627935,5.774267365,7.692121379,6.0308489854,6.42023459533,5.853877943,10.79646675,7.871691396,8.88005368833,7.93261710267,11.69988051,10.93362771,8.62773982533,11.3968287,10.3962997285,9.685313076,7.122157924,8.998534812,8.8019921295,10.4522647,11.86370244,9.630875787,7.56627437633,7.075187974,8.122214867,9.266400712,7.32208299633,10.89883964,8.909706455,8.2669635,8.328537455,10.1126777,6.94434709133,12.75717127,9.57487227933,11.90740908,11.25407804,11.88081762,11.23443143,7.565516657,12.32501877,14.491124715,12.99983714,13.13233509,10.794454386,12.91282298,11.80634431,8.158617651,8.9507337465,11.79193625,12.17366339,6.566895523,13.2409799,6.856007023,7.292669322,7.6724419354,7.2086747845,5.767601547,11.89450276,9.65934534,6.260726424,9.951140842,8.627881407,11.46972335,11.17235267,7.889977115,11.23612501,9.09427385867,7.131665281,7.348979802,10.6342641535,7.74767978867,6.9537017165,9.521496672,10.83234438,8.949474907,6.375481896,6.92664681,5.613687265,Control
11.67556248,8.983464744,12.28120423,6.358963769,10.736331835,5.263044971,9.38063049533,5.965906187,9.562295439,4.65680675,11.8233355,9.882639658,10.85631291,5.850881445,13.13820464,8.228615647,9.807955308,9.935713008,10.44156469,5.70482616825,5.429342029,9.619496062,8.0026302515,8.137709878,5.7385896285,7.5169319435,13.18400813,9.63480180867,7.489328426,5.532793245,5.81401973733,12.3181333,8.169821621,8.417037284,8.09596774125,10.921528441,11.66819594,9.2475715835,8.292967048,9.748937848,9.242734159,5.394901009,9.195631269,5.92526822312,14.1139443,8.37605990633,5.731055078,8.84381204,5.31888136775,11.91354778,6.7013656265,5.572140279,7.8122716905,5.9638642464,7.00966433967,5.687208569,10.63857576,6.162699096,8.880792656,7.94302709167,11.27473356,10.770072085,9.08458272667,12.16234867,10.572375693,9.488075207,7.016922821,8.571298649,8.5966959745,10.26227726,11.85228967,9.672739215,7.59129591867,6.998762823,8.3340579265,9.888621925,6.91536080067,10.91120492,9.158168561,8.351912203,8.1168607075,10.54158093,7.12759723067,12.82346582,9.456908841,12.10354363,10.8264931,11.78564057,11.44205205,7.122464248,12.43809276,14.375350355,12.87339418,13.33363132,10.9329083995,13.01841933,11.76992885,8.264536249,8.77483141125,11.70928645,11.58132609,6.84768731,13.35753005,6.9173071795,7.777684566,7.6721130478,7.338070516,6.1670985755,12.438216805,9.874282541,6.09873937767,9.852050299,8.923848251,11.4091179,11.40466276,8.335592591,11.30449979,8.72173289,7.29151062114,7.113716681,10.5492218925,7.976421966,6.631025254,9.3721657175,10.70265129,8.91830832267,5.903314583,6.6713305865,5.647898183,Control
12.59868303,7.186958866,11.38494305,6.810768024,10.333964758,5.276507133,9.14959028833,6.298205225,10.13925432,5.341906825,10.92879244,10.43762494,9.752473112,6.534112683,12.73133712,6.165666403,9.6749751715,10.2127518167,11.34473713,6.2319390305,5.263485931,9.499647167,7.8066844515,6.439544705,5.6531788685,7.2583026115,13.21436922,9.85358193433,8.174789799,5.892094228,5.68293947267,12.37045183,7.9034055435,8.29184828933,8.2876995905,10.7254236375,10.73701092,10.160659071,7.939933417,9.3641773755,8.091145926,5.915766617,9.608310793,5.82875544087,13.37797052,8.48104555633,5.878977404,9.447156147,5.4594991955,13.00161496,6.308782325,5.645738579,8.7262881565,6.0564723368,6.98279924833,6.099827094,11.152632775,5.841225451,8.614266504,7.87233796567,11.14309317,10.077107125,8.665172017,11.9623243,10.840128142,8.213074375,7.066738055,8.292046787,8.8688822105,9.334318613,11.32122928,10.282808745,7.66188804867,7.578601249,8.5136732065,9.10528726,6.671794109,11.29922535,9.028818534,8.940387841,7.960534248,11.0443909,7.73389730333,12.72020477,9.322948958,11.79600727,10.41271832,11.524772,11.54053263,6.463330176,12.80254267,14.38538722,12.87039849,13.19318117,10.868987471,12.86518429,11.43412272,7.961727034,8.788515201,12.32501877,11.1392085065,7.183985468,13.17957018,7.851173625,7.454322173,7.4564646934,7.503212916,5.967633391,10.2853047425,9.600089973,6.00824002633,10.2376439163,9.276660153,11.35629255,11.05474016,8.03524054,12.001308,9.00997914267,6.59111954886,7.23292539733,10.4135940135,8.60516057033,7.41401540175,9.968680969,11.5968724,8.54817031567,5.6600815695,7.0811017145,5.601853411,BRCA
11.77608148,7.667078047,11.9729763,6.819320511,9.9233879005,5.287261033,9.450321607,5.606894664,9.726252704,5.36458228,11.9029781,10.76657469,9.720120732,6.678216748,12.41355925,6.754958049,9.2641454985,10.3303371883,10.93533103,6.0353315015,5.0004128385,10.14944265,7.6734530565,7.655961991,5.9754365375,7.491349902,12.47077998,9.60715770333,8.260238737,6.026031625,5.36818979433,11.92850738,7.367289616,8.04786674967,7.76711974975,10.2594135915,10.71515145,8.9891806855,8.037507317,9.745757925,8.212011301,6.201639374,7.73974876,5.58402716225,14.218099685,8.83875205367,5.627687994,8.66705043,5.50684670525,13.08801473,6.4870294085,5.574261432,8.6813768815,5.9408978668,7.15190720767,5.927310565,11.52254988,5.923868951,8.50801697,7.52928093467,11.01772728,10.29108096,8.551919662,12.40541646,10.516765501,8.0503769725,8.403450013,8.531830892,9.062980137,9.828898548,11.54164129,9.666771214,7.66703628367,7.602329794,8.362647345,9.449448466,7.95391026267,11.29559693,8.473788053,8.424944257,8.0551081435,10.17550624,6.94164396633,12.28120423,9.004298777,11.26201864,10.43684194,11.38801744,11.91738897,6.59203376567,11.92203438,14.256090485,12.6125864,13.36098494,10.9990769065,12.36194933,11.43208526,8.3844099225,8.44802842625,12.15610687,11.09673553,5.822864756,12.85150121,7.2242990715,7.252431567,7.5603097212,7.143702287,5.329465727,10.7323350315,8.157727298,6.01713430333,9.77420149833,9.598322922,11.23866464,10.7304916,7.876150279,11.95277228,9.159078751,6.82356085529,7.23694732533,10.369165622,7.70289810533,7.24601693375,9.463868115,10.74539725,8.93271200033,6.0033585645,7.1032022225,5.964982644,BRCA
12.67639685,8.242746736,12.21857089,6.387332919,10.325118734,4.783733416,9.26096036767,5.952223618,9.678499404,4.974542217,11.4461297,10.39270411,9.510448266,6.332936692,12.70456839,6.390947607,9.278094081,10.0295226957,10.95206435,6.64304270275,5.423334422,9.615409457,7.871563898,6.506966537,5.731922108,7.314781926,13.014826665,10.0739834023,8.569372533,5.837698095,5.72181484,12.59087361,7.570979119,8.10820204767,7.94296329425,10.5808051515,11.06374916,9.423520902,7.574595656,9.24265747,8.383219488,5.650485447,8.511892099,5.98447418688,13.36995961,9.145931248,6.134842767,9.108133102,5.48874566,13.41290062,6.0136423555,5.610959302,8.248373031,5.9484693628,6.96118783033,6.0664182,10.877554945,7.264445239,8.870571599,7.75599573933,11.54370625,10.244801125,8.24024326433,11.647604995,10.8115990435,8.260593436,7.730879578,8.181178507,8.8336966435,10.02000108,11.16916418,10.03856784,8.02569258867,7.869811465,8.2700591175,9.823908995,7.15183151733,11.13429814,8.879339047,8.831276461,8.127320089,10.64225055,7.79771900533,12.84191128,8.89299942433,12.04827069,10.38522909,12.03524768,11.75880629,6.74366960767,12.98742218,14.371791605,13.10574654,13.25089354,10.780220027,12.9597684,11.35888208,8.1522695415,8.6298253915,12.03603115,11.215516436,7.014302633,13.41920247,8.1654863975,7.440414751,7.6894287584,7.332220609,5.656097949,9.784584468,9.306267438,5.613964161,10.1945770437,9.400581223,11.11250811,11.1794428,8.181178507,11.49745034,9.17779723033,6.36337954043,6.65956480333,9.915014037,7.81029065433,6.80509087425,10.138422425,11.40689869,9.04826869333,5.5939594105,7.20994475,6.072969298,BRCA
13.08540943,7.733101991,11.99463462,6.924400193,10.3559830305,4.923400286,9.30289667467,5.963596221,10.00443156,5.349799819,10.69211442,10.31328586,9.862637793,5.998653184,12.75717127,5.819036642,9.5786882385,10.1231177773,11.14152621,6.6021505285,5.1057473415,9.502643438,7.4570738605,6.115985842,5.640590947,7.439190284,13.00878091,10.336595389,8.554263753,5.730783436,5.801395345,12.07353083,7.910165262,8.05918623,8.49738614725,10.4220281465,10.72897086,10.2211742005,7.548477325,9.106913703,8.022646788,5.742822246,8.977681421,5.930588498,13.097206815,8.71457949067,6.303146576,9.377341303,5.48847816,13.38809538,6.1232805335,6.013915124,8.6068554675,5.7945629282,6.80342487867,6.240701309,11.10197649,6.665268844,8.944399701,7.607699735,11.28199972,10.031682247,8.47483489067,11.383564795,10.7367497985,8.1084162645,7.267655467,8.371668982,8.870272829,9.304157994,10.91211486,10.0152804485,7.95110622133,7.647370504,8.312353367,9.187160975,7.28907497567,11.15202194,8.897861429,9.203617871,8.2623984705,10.77919838,7.605231151,12.89900003,9.17260576333,11.88149458,9.750766068,11.71972476,11.51681803,6.54477670467,12.91025583,14.532993875,13.00770101,13.17478142,10.5917145065,13.06490613,11.34861214,8.071465941,8.54955897875,11.81753744,11.2757608715,7.150486375,13.23568448,7.600890315,7.505535937,7.2649298594,7.3202222285,6.071716146,9.7914360375,9.984810456,5.996962239,10.196065935,9.362470505,11.19567996,10.95100801,8.480246059,11.84327345,9.14382359133,6.422985035,7.04234394233,9.9526370045,8.33003132667,7.51729349075,9.985059859,11.21935325,8.354139225,5.620415832,7.35871524,5.974650478,BRCA
12.49828211,8.107976972,11.80634431,6.65900091,10.421853277,5.0188247,9.190394998,5.919167989,9.577046919,5.442621133,10.78663743,10.26978741,9.247975637,6.239556166,12.76637057,6.462793134,9.21652246,10.182290716,10.87078104,6.38152509725,5.170802094,9.45547165,7.697211665,6.309026649,5.450334332,7.49765713,13.20687084,9.968173959,8.466179598,5.980317403,5.89333860433,12.41466417,8.501987071,8.028958001,8.0343733815,10.774455608,11.29880451,9.52090632,7.936109529,9.221711435,8.509835486,5.127954352,7.966708936,5.72189030537,13.337177965,8.72637779833,5.591119307,9.400581223,5.30500718225,13.18229429,6.087304236,5.672857555,8.073461174,5.8306412028,6.42300723233,6.12918576,11.244230505,7.183985468,8.806744591,7.474927603,11.55392216,10.359469555,8.16550841567,11.723080655,10.771099939,8.317625592,8.138247638,8.591598196,8.81904828,9.892717783,10.84277875,10.19683679,7.89435356167,7.625345612,8.109774842,9.231575885,7.62046501267,11.1794428,9.093306057,8.741956615,8.2782737305,10.63522863,7.74259440933,13.1007987,8.92405041767,12.14106624,10.31271881,12.24753009,11.90133466,6.35519581733,12.76637057,14.528822965,13.34320241,13.34505663,11.065306095,13.35514394,11.63567744,8.4046207015,8.913108555,11.86989657,11.3260081805,6.878146348,13.36856584,7.2445313065,7.656498381,7.6894317488,7.4457350635,6.259376137,10.159398584,9.480518156,5.81335228033,10.2603164373,9.630012754,11.51777531,11.18505522,8.085394281,11.67059663,9.109153747,6.66300284714,6.82334422,9.9950352,7.89650067567,7.68659393725,9.932881007,11.61805062,8.76855890367,5.7709950315,6.720818415,5.963191597,BRCA
12.83066776,7.714693928,11.97001249,6.207605557,10.54491829,4.894710163,9.477118615,5.992888074,9.812915765,5.185679507,10.70365297,9.880004788,9.80023708,6.275477956,12.80254267,6.132068463,9.337026401,10.3257906717,11.16291071,6.6063605855,5.0131917555,9.468797688,7.582207879,6.935197837,5.6616938525,7.365638144,13.250110255,10.276027292,8.512702074,5.803040518,5.96190797033,11.93257475,7.643972117,8.58394857233,8.36146716375,10.6742105895,10.90909074,10.1528186875,8.104626434,9.2950823285,8.244412747,5.838328613,8.216698727,5.8127936305,13.322963135,8.50697980867,5.778741634,9.046251708,5.3269974265,13.54762602,6.1575373515,5.97155002,8.5559423875,5.884185454,7.21039357867,6.065072081,11.353999045,6.778573689,8.95256539667,7.58342234833,11.30388933,10.11792223,8.42667972167,11.326520465,10.763665864,8.308170906,7.343099362,8.520521573,8.8903112945,9.408563868,10.49079602,10.22396564,8.071594068,7.659783886,7.834274642,9.177283189,7.44773841,11.34028702,9.245018504,9.149125411,8.184550345,10.82382918,7.86039151,12.86051578,9.66285448533,11.82101269,9.958574872,12.26795863,11.48849306,6.83335750433,12.88385376,14.343984755,13.25089354,13.13233509,10.774947716,13.08056861,11.60772112,8.161427938,8.3669006075,12.24889125,11.399220835,6.95239509,13.21954598,7.766570056,7.566208434,7.3888732006,7.349538107,6.1648761405,10.3936664715,9.430390412,5.90703211133,10.3938326523,9.077110201,11.61752958,10.87818911,7.830675431,12.06768485,9.19832628067,6.42648938771,6.681556457,10.0681032395,8.82616985867,8.07700608525,9.7076462655,11.45443311,7.991196569,5.7781471465,7.03899017,6.180213143,BRCA
11.18170219,7.406483789,9.250168786,7.406483789,8.4163495475,5.145688916,9.60553606933,6.378429797,10.43684194,5.418874061,9.868745837,10.94323478,10.8852123,6.886279205,13.00770101,5.833276737,9.6546657745,10.2867156497,11.10294695,5.846138596,5.2467867805,10.50649631,7.517338857,5.886130184,6.9630110765,7.0492517595,13.201468475,9.93646514167,8.362997044,5.657076342,5.422355186,10.47506236,8.2761462235,8.11104651133,6.96857569025,9.266249858,11.02648906,7.5182568945,7.653850253,9.853083913,8.671807401,5.461734198,9.430484502,5.7608065815,11.148557675,8.79912135667,5.557280839,9.54766629,5.0155738455,10.98045221,6.512972611,5.002940155,8.6535305615,5.3899325582,6.53695531667,5.901899413,10.4543565965,5.97155002,8.68873067867,7.32187888267,11.4763312,9.5161275375,9.51651056133,13.403975805,10.8474199305,7.80319951,6.894972708,7.915522581,8.157832757,8.136146677,7.00736687,9.204907435,8.530428344,7.136430133,8.4859598835,8.87169823,6.86771027567,11.49398064,7.719014193,9.371014877,7.061064784,10.62937509,7.466076476,13.00161496,8.796986519,12.45159499,6.600325977,11.19346855,12.20190804,6.74561446033,12.52245777,14.572620915,10.61739655,13.83149977,11.25272043,10.15177801,10.79459886,9.1174736295,8.68547243025,12.56790862,9.5418326785,8.340140655,12.68048706,6.841141762,8.081351779,7.204767331,8.07120391,5.593235253,10.8198359755,9.946665485,6.926909311,9.88560113,10.15739466,11.90579323,11.89968368,8.667644801,11.59972937,9.038342853,6.69586688229,6.08299425167,8.66799885,7.901426815,6.2389637715,10.046635579,11.5343468,9.373615846,5.81841107,6.8742708525,5.606894664,BRCA
