@relation data

@attribute 842 numeric
@attribute 841 numeric
@attribute 840 numeric
@attribute 1147 numeric
@attribute 7124 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 5062 numeric
@attribute 984 numeric
@attribute 4000 numeric
@attribute 4001 numeric
@attribute 8738 numeric
@attribute 4926 numeric
@attribute 8772 numeric
@attribute 8837 numeric
@attribute 8737 numeric
@attribute 84823 numeric
@attribute 5580 numeric
@attribute 4217 numeric
@attribute 5747 numeric
@attribute 637 numeric
@attribute 4214 numeric
@attribute 5609 numeric
@attribute 4193 numeric
@attribute 839 numeric
@attribute 5925 numeric
@attribute 7133 numeric
@attribute 836 numeric
@attribute 7132 numeric
@attribute 835 numeric
@attribute 5921 numeric
@attribute 1616 numeric
@attribute 71 numeric
@attribute 4790 numeric
@attribute 5591 numeric
@attribute 4792 numeric
@attribute 9530 numeric
@attribute 5599 numeric
@attribute 2934 numeric
@attribute 5970 numeric
@attribute 317 numeric
@attribute 5664 numeric
@attribute 5663 numeric
@attribute 6709 numeric
@attribute 7186 numeric
@attribute 9020 numeric
@attribute 7185 numeric
@attribute 8717 numeric
@attribute 596 numeric
@attribute 329 numeric
@attribute 54205 numeric
@attribute 1676 numeric
@attribute 355 numeric
@attribute 1677 numeric
@attribute 356 numeric
@attribute 397 numeric
@attribute 142 numeric
@attribute Class {Control,BRCA}

@data
8.198860636,5.3816807882,6.53836224367,8.670710349,6.992205122,9.10786861,6.25333282,7.58494976267,7.2241121315,12.561351905,6.869597313,8.863978026,10.799139805,10.44646331,11.30927755,9.933705821,10.08928532,8.0707152215,8.979483163,8.7160245685,6.963748587,11.22161448,8.324744376,5.125223824,6.832498371,6.142419181,7.427399015,8.021098551,11.97837451,7.969587837,7.015802299,10.1781672,14.16117987,12.2590489,7.39819177333,13.43573605,6.890428139,5.9065229025,11.272471942,8.687254178,7.7410235595,8.9970047755,5.51524345425,11.91473092,8.81368591,8.101189293,6.789326815,8.26798057567,7.66150020625,9.181680732,9.025071112,8.76886181,6.208641296,6.934380171,6.110410879,13.19114487,11.64095449,BRCA
7.692121379,6.0308489854,6.42023459533,8.807082076,7.871691396,9.64187447267,6.249355857,7.93261710267,7.008501051,11.3968287,7.122157924,10.40794251,9.8907592605,10.4522647,11.86370244,9.477151683,9.844918005,8.122214867,9.584314798,9.5799510855,7.32208299633,11.05015324,8.037891629,5.5617899825,7.565516657,9.062316786,8.409445169,8.158617651,11.79193625,9.577835713,7.32636290633,8.637042439,14.5902901,12.38541089,7.63884425833,14.39776555,6.978671921,5.767601547,11.89450276,8.875473781,7.693481461,8.699927465,6.0186927045,11.23612501,7.562397229,7.320667722,6.512656863,7.74767978867,7.69919135975,9.602668372,8.530173307,8.949474907,6.375481896,6.92664681,5.613687265,13.70909946,11.53930922,Control
7.8122716905,5.9638642464,7.00966433967,9.155780297,6.162699096,8.950697414,6.358963769,7.94302709167,6.7310580465,12.16234867,7.016922821,9.577046919,10.2003369875,10.26227726,11.85228967,9.882639658,9.881236778,8.3340579265,9.571942743,9.807955308,6.91536080067,10.77967445,7.957045617,5.7278366545,7.122464248,8.997758931,8.577788631,8.264536249,11.70928645,9.65785015033,7.56845758133,8.718842038,14.6393662,12.24889125,7.20925881333,14.10537413,8.1261586565,6.1670985755,12.438216805,8.978067698,7.5169319435,9.186872249,6.37093082475,11.30449979,7.489328426,7.585039752,6.5411626275,7.976421966,8.09596774125,9.748937848,8.84381204,8.91830832267,5.903314583,6.6713305865,5.647898183,13.69550076,11.37964115,Control
8.7262881565,6.0564723368,6.98279924833,9.260861404,5.841225451,8.831709234,6.810768024,7.87233796567,7.641552156,11.9623243,7.066738055,9.301393948,10.834046361,9.334318613,11.32122928,10.43762494,10.30071322,8.5136732065,8.411459216,9.6749751715,6.671794109,9.313711317,8.007981913,5.53215868525,6.463330176,9.187897079,8.171178205,7.961727034,12.32501877,9.218579978,7.163410176,9.243103231,14.61489822,12.29388695,7.039196716,14.13459319,6.3861084835,5.967633391,10.2853047425,9.226388785,7.2583026115,9.080600238,5.9011386295,12.001308,8.174789799,7.964616852,6.8987338225,8.60516057033,8.2876995905,9.3641773755,9.447156147,8.54817031567,5.6600815695,7.0811017145,5.601853411,13.95892379,11.63638911,BRCA
8.6813768815,5.9408978668,7.15190720767,9.241179451,5.923868951,9.59777171733,6.819320511,7.52928093467,7.0323994545,12.40541646,8.403450013,9.122000391,10.1430496405,9.828898548,11.54164129,10.76657469,10.78710288,8.362647345,9.186362588,9.2641454985,7.95391026267,9.683047729,7.711014946,5.59239170375,6.59203376567,9.308988054,8.792953849,8.3844099225,12.15610687,9.15270035067,7.512671056,9.088689621,14.820812395,12.41257918,7.372662538,13.98232431,7.3731095315,5.329465727,10.7323350315,8.761435816,7.491349902,8.8414528825,5.53542732525,11.95277228,8.260238737,7.194562656,6.3803613715,7.70289810533,7.76711974975,9.745757925,8.66705043,8.93271200033,6.0033585645,7.1032022225,5.964982644,13.68255687,11.62261253,BRCA
8.248373031,5.9484693628,6.96118783033,9.022833232,7.264445239,8.328009681,6.387332919,7.75599573933,7.0980952155,11.647604995,7.730879578,9.755664213,10.5241223415,10.02000108,11.16916418,10.39270411,10.30716697,8.2700591175,9.156570504,9.278094081,7.15183151733,9.206422917,7.832100626,5.290656016,6.74366960767,8.652093075,7.964515778,8.1522695415,12.03603115,9.203106719,7.44853876433,9.463954014,14.40395713,12.40655986,7.31420825667,13.70909946,6.9491101965,5.656097949,9.784584468,8.629266563,7.314781926,8.892368949,5.8757640215,11.49745034,8.569372533,8.287667511,6.97790097,7.81029065433,7.94296329425,9.24265747,9.108133102,9.04826869333,5.5939594105,7.20994475,6.072969298,13.88385421,11.39624368,BRCA
8.6068554675,5.7945629282,6.80342487867,9.175650046,6.665268844,8.109536,6.924400193,7.607699735,7.102826739,11.383564795,7.267655467,9.575955699,11.0453916475,9.304157994,10.91211486,10.31328586,10.12152741,8.312353367,8.088816224,9.5786882385,7.28907497567,9.06544382,8.014301064,5.601343453,6.54477670467,8.567082519,7.885637086,8.071465941,11.81753744,9.50173641667,7.34638663767,9.329651235,14.584707025,12.32574401,7.10521543533,13.58466312,6.685090749,6.071716146,9.7914360375,9.515749664,7.439190284,9.054738506,5.93850058825,11.84327345,8.554263753,7.912531798,6.5067431395,8.33003132667,8.49738614725,9.106913703,9.377341303,8.354139225,5.620415832,7.35871524,5.974650478,14.03490428,11.35948893,BRCA
8.073461174,5.8306412028,6.42300723233,9.44260202,7.183985468,8.50859886567,6.65900091,7.474927603,7.0398425865,11.723080655,8.138247638,9.764714513,10.0370622755,9.892717783,10.84277875,10.26978741,10.54993411,8.109774842,8.515996551,9.21652246,7.62046501267,9.805889394,7.922348208,5.51402988,6.35519581733,8.774162024,7.911723223,8.4046207015,11.86989657,9.16349008167,7.14949232,9.24711525,14.076440755,12.39966386,7.03236477533,13.75810714,6.8357319225,6.259376137,10.159398584,8.496794995,7.49765713,8.9906623545,5.5046755875,11.67059663,8.466179598,7.609328588,6.2277355095,7.89650067567,8.0343733815,9.221711435,9.400581223,8.76855890367,5.7709950315,6.720818415,5.963191597,13.86848405,11.69454954,BRCA
8.5559423875,5.884185454,7.21039357867,8.973504462,6.778573689,7.88922588267,6.207605557,7.58342234833,7.46987967,11.326520465,7.343099362,9.372463054,10.851170535,9.408563868,10.49079602,9.880004788,9.88281158,7.834274642,7.816185482,9.337026401,7.44773841,9.17185302,8.115760429,5.597352566,6.83335750433,8.989423683,7.553957774,8.161427938,12.24889125,9.17481815033,7.19533388633,9.549178746,14.67873479,12.00382718,6.94611728633,12.88068749,6.488642528,6.1648761405,10.3936664715,9.61434228,7.365638144,9.103584235,6.1245275735,12.06768485,8.512702074,7.653205378,6.6633366165,8.82616985867,8.36146716375,9.2950823285,9.046251708,7.991196569,5.7781471465,7.03899017,6.180213143,13.97428464,11.35243538,BRCA
8.6535305615,5.3899325582,6.53695531667,8.965922146,5.97155002,8.26887307167,7.406483789,7.32187888267,7.902067607,13.403975805,6.894972708,10.09760788,10.6853861175,8.136146677,7.00736687,10.94323478,10.55163644,8.4859598835,9.55587899,9.6546657745,6.86771027567,6.536717836,9.015708527,5.2990189695,6.74561446033,9.119292054,8.530075742,9.1174736295,12.56790862,9.451404955,6.53442220433,9.867028148,14.44422315,12.05629403,7.14913478267,10.54750216,7.5373189165,5.593235253,10.8198359755,9.315772892,7.0492517595,9.3538118845,5.94066521875,11.59972937,8.362997044,9.165749378,7.1442293445,7.901426815,6.96857569025,9.853083913,9.54766629,9.373615846,5.81841107,6.8742708525,5.606894664,14.29890208,11.21874199,BRCA
