@relation data

@attribute 5437 numeric
@attribute 5435 numeric
@attribute 7702 numeric
@attribute 4774 numeric
@attribute 6621 numeric
@attribute 661 numeric
@attribute 2975 numeric
@attribute 6619 numeric
@attribute 2976 numeric
@attribute 2971 numeric
@attribute 11178 numeric
@attribute 6908 numeric
@attribute 2972 numeric
@attribute 55814 numeric
@attribute 4784 numeric
@attribute 5440 numeric
@attribute 4782 numeric
@attribute 4781 numeric
@attribute 10302 numeric
@attribute 6618 numeric
@attribute 5441 numeric
@attribute 6617 numeric
@attribute 9329 numeric
@attribute 9328 numeric
@attribute 55290 numeric
@attribute 171568 numeric
@attribute 9330 numeric
@attribute 55703 numeric
@attribute 11128 numeric
@attribute 10621 numeric
@attribute 5451 numeric
@attribute 6741 numeric
@attribute Class {Control,BRCA}

@data
11.13855038,12.18094263,8.487841164,10.47290939,11.26765739,7.94040335,9.789998625,6.8100585525,9.4444225305,12.14532727,7.363480204,9.676966886,6.10968114167,6.360281414,11.86917365,6.755291951,6.3468523595,12.08918571,7.227811157,10.1723466,9.66947024,8.3309963405,5.986815498,11.05900997,9.645469809,7.722346902,9.461173034,9.409094477,9.7997208475,8.446464186,7.128126143,8.1146325505,BRCA
11.28537059,12.08367055,8.734380341,10.63394452,10.67301333,6.76042431,8.767655729,6.9832696555,9.772207463,11.79117929,8.38961104,9.878403925,6.300815594,7.137147737,12.08864757,6.326074949,6.69408557125,13.1577646,6.508314253,9.423032438,8.91062109,7.4802312675,6.342790836,9.873298423,8.97289446,7.330861195,9.890925851,9.407990591,9.5382640275,7.066307529,7.236973576,8.090204516,Control
10.97608812,12.19128143,8.710471653,10.70122439,10.91021194,7.353303715,9.006284785,7.284517841,9.363165591,11.74013292,7.635901506,9.64691917,6.28532725467,6.563429392,12.26689494,6.547978484,7.23602894675,13.07191821,6.56544914,9.714864166,9.180550154,7.7476943415,5.816478911,10.02337358,9.667227381,7.472307713,9.572511293,9.302502487,9.570559114,6.957917862,7.466833308,8.362054383,Control
11.73219511,12.38074251,9.363303128,8.483292932,11.19478472,7.190271935,9.377037573,6.545646509,9.9886083205,11.77876926,8.799930061,10.21839405,6.66407784667,6.693908988,12.6473067,6.114268757,7.15108605675,13.55973441,5.868520868,10.47900747,9.410849402,7.6089198205,5.862706313,10.90604899,9.531693909,7.62766303,9.359277986,9.363686411,9.711409994,6.41304026,7.941753554,7.7597070265,BRCA
11.25995523,11.50362218,8.916223677,9.810861239,11.68668229,7.770583167,9.663176089,7.3714070015,9.882119588,11.80267601,9.14693845,9.772562477,6.26573375467,6.663028337,11.42710081,6.092128797,7.79669424325,12.96419289,5.631549051,9.995046727,8.426475613,7.574063618,6.591937891,9.956354783,9.420834547,7.61842720033,9.682327984,9.605924446,9.3314084195,7.032489697,7.959395068,7.721481723,BRCA
11.67585684,12.54548466,9.164851081,8.641854076,11.17150852,7.011174481,9.174302247,6.831979564,10.201313868,11.97142151,9.948907821,10.26730203,6.530096174,7.509302192,12.67947906,6.016480301,7.798493913,13.49469877,5.930625731,10.51648826,9.227195422,7.6034758595,6.043088135,10.42231215,10.02026505,7.577433657,9.247975637,9.544095621,9.6882536075,6.626516252,8.550055208,7.6520896425,BRCA
11.58990637,12.57220763,9.534634151,8.176099734,11.24731951,7.218856528,9.499816557,6.862000309,10.3151018415,11.95691889,8.957966184,10.29166028,6.716571483,6.557621173,12.78963253,6.083857569,6.97364478375,13.36626624,5.549831826,10.50202152,9.319763063,7.4984698615,6.139198949,10.79813582,10.0322459,7.87828070533,9.420287182,9.361450983,9.7609210625,6.338607704,8.568052181,7.899892268,BRCA
11.66436963,12.69228318,9.092810729,8.922629835,10.88922276,7.685521692,9.240064511,6.801980999,10.2548934475,12.17610621,9.405897257,10.09627409,6.54506681733,6.531931626,12.90606669,6.67359573,7.4518485125,13.19781415,5.784903894,10.2800983,9.38991153,7.592630633,5.982201443,10.42665293,9.661938889,7.73119283,9.437263702,10.03976938,9.604040251,6.665624161,8.112857951,7.9055237105,BRCA
11.62683849,12.51339458,9.475125996,8.260967887,10.97395222,7.489448856,9.723687019,6.6826531905,10.2741650235,12.23565236,8.921179767,10.30144507,6.65048836033,6.152189124,13.26600764,6.104132849,6.909866511,13.20290364,6.046584505,10.73313846,9.598481115,7.21206631,5.968558082,10.83473198,9.713610388,7.886893522,9.631113891,9.607700708,9.2983458215,6.43304759,7.817720976,7.9990522475,BRCA
11.67585684,12.94317143,9.591550922,7.03100122,12.11321645,7.934385467,9.195003719,7.094412382,8.543095775,11.48554018,9.424439853,8.402085935,6.42372347733,8.657381985,12.07353083,7.371212794,8.21729084325,9.625618044,5.244707519,11.11942121,9.391867114,6.9542046565,5.567280188,10.44253953,10.04737654,7.24501045767,5.893915038,10.34632843,9.332634508,7.880044356,8.85164062,7.755627252,BRCA
