@relation data

@attribute 8881 numeric
@attribute 8317 numeric
@attribute 8318 numeric
@attribute 9861 numeric
@attribute 64682 numeric
@attribute 10926 numeric
@attribute 4193 numeric
@attribute 64326 numeric
@attribute 472 numeric
@attribute 545 numeric
@attribute 51434 numeric
@attribute 51433 numeric
@attribute 84126 numeric
@attribute 84515 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 23594 numeric
@attribute 4173 numeric
@attribute 4172 numeric
@attribute 8379 numeric
@attribute 4175 numeric
@attribute 4174 numeric
@attribute 4176 numeric
@attribute 1111 numeric
@attribute 10213 numeric
@attribute 4171 numeric
@attribute 996 numeric
@attribute 7321 numeric
@attribute 55388 numeric
@attribute 995 numeric
@attribute 7324 numeric
@attribute 993 numeric
@attribute 990 numeric
@attribute 5810 numeric
@attribute 9184 numeric
@attribute 991 numeric
@attribute 891 numeric
@attribute 898 numeric
@attribute 23595 numeric
@attribute 63967 numeric
@attribute 5682 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 983 numeric
@attribute 10393 numeric
@attribute 9491 numeric
@attribute 5984 numeric
@attribute 10197 numeric
@attribute 5985 numeric
@attribute 6117 numeric
@attribute 6119 numeric
@attribute 701 numeric
@attribute 6118 numeric
@attribute 51529 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5884 numeric
@attribute 5707 numeric
@attribute 5883 numeric
@attribute 5691 numeric
@attribute 5704 numeric
@attribute 5690 numeric
@attribute 5705 numeric
@attribute 5693 numeric
@attribute 5702 numeric
@attribute 5983 numeric
@attribute 5692 numeric
@attribute 5982 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 7314 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 29882 numeric
@attribute 29945 numeric
@attribute 4085 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 11200 numeric
@attribute 5719 numeric
@attribute 8697 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 1026 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 3364 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 11065 numeric
@attribute 1017 numeric
@attribute 7465 numeric
@attribute 5720 numeric
@attribute 246184 numeric
@attribute 5721 numeric
@attribute 7157 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 9134 numeric
@attribute 9133 numeric
@attribute 144715 numeric
@attribute 5001 numeric
@attribute Class {Control,BRCA}

@data
11.90066367,6.262476028,6.619270395,10.577858394,7.614899535,5.364757352,5.125223824,8.97424272367,7.27735742025,5.02130020225,6.836085475,12.26420808,9.6407814295,8.19852639733,12.78963253,7.916556046,10.1060462435,9.126565767,11.30175136,8.3582944345,11.00715715,10.07634836,8.000714493,6.638874358,9.461459559,9.157436075,6.076554418,5.681316606,5.665348624,5.583748739,9.4450322135,5.91779079,5.255700175,5.3495791295,8.4486174155,8.260556316,5.842357415,6.179762227,8.823479598,5.522708043,8.18064090833,11.8759414,11.046464365,9.4774367275,9.242120816,5.220752803,8.516213288,8.556797319,8.8655786105,9.590603746,7.2999723835,10.87490854,10.35810202,6.051269448,12.53830178,7.1867571438,11.39453251,9.223954101,8.0982242125,6.669590663,10.69342622,8.51852641,13.12486126,8.97602061,12.12322914,11.66819594,11.92020965,12.05268701,6.23579617167,12.67639685,7.1596856165,13.41920247,13.33363132,14.083072915,13.04382794,11.87114877,9.25143050475,11.9258899,6.615670554,13.37355718,6.860202469,11.40035929,5.8170130865,7.705910749,7.531306061,6.98895926133,8.11485924,9.900855914,10.334183228,8.449521268,8.836754421,11.40579844,11.11880178,5.512347417,7.723969969,8.28615040767,6.117138671,8.5614408535,8.911093174,10.00021257,11.54912779,11.21259383,8.06060289,6.012574958,8.519529251,6.487482832,4.956437318,7.043905282,5.541492575,6.52906469167,BRCA
11.6161679967,6.004058206,7.051647054,10.984879545,7.7627964575,5.711089607,5.5617899825,8.97634119667,7.3263622655,5.28315010425,7.835799558,12.08543106,8.444056422,8.12052771933,12.35836419,8.0106371615,10.4203475115,9.3320368985,11.06146347,6.8883788605,10.66204549,9.327003038,8.527335664,6.776897268,9.340262451,8.895530694,6.227669487,5.760760691,5.6015955305,5.671657771,10.5384406405,5.432572281,5.455336468,5.927986468,8.46816614475,8.115318276,5.585571947,6.16318161475,9.037218243,5.774267365,8.88005368833,11.69988051,10.93362771,9.685313076,8.998534812,6.0055657725,9.480331335,8.8019921295,9.023735752,9.630875787,7.544617301,11.11875956,10.88129775,6.130730781,11.75528414,7.1532987808,10.89883964,8.2669635,8.328537455,6.62912295825,10.1126777,8.04982286,12.75717127,9.57487227933,11.90740908,11.25407804,11.88081762,11.23443143,7.04973393733,12.32501877,6.8101934035,12.99983714,13.13233509,14.491124715,12.91282298,11.80634431,8.9507337465,12.17366339,6.566895523,13.2409799,6.693364887,11.22708057,6.156556378,7.292669322,7.6724419354,6.76139862367,7.2086747845,10.4262965,9.951140842,8.627881407,9.0515115425,11.46972335,11.17235267,5.4557014475,7.889977115,9.09427385867,6.4127591625,8.893995041,9.561431694,9.521496672,11.17829777,10.83234438,9.069960645,5.59381033,9.069960645,6.786077228,5.8926450975,6.913371526,5.634891802,6.825976426,Control
11.5281897733,5.752622329,6.327333135,10.736331835,7.6187231085,6.132068463,5.7278366545,9.01684391333,7.01677338075,5.69480086275,7.879707489,11.98345514,8.869207981,7.93139199867,12.3181333,8.169821621,10.273987442,8.9337085745,10.9823843865,6.976738588,10.47189392,9.282845833,8.33408606133,6.72451769,9.242734159,8.423925951,5.577437325,5.162100493,5.920258538,5.43353183633,10.0739134865,5.930654322,5.375918034,5.4397837495,8.207394179,7.766050346,5.639963781,5.667146432,8.776993161,5.572140279,8.880792656,11.27473356,10.770072085,9.488075207,8.571298649,6.0129300215,9.539789428,8.5966959745,8.823484927,9.672739215,7.3703045175,11.29475415,10.4887367,6.397636666,11.64562254,7.261387587,10.91120492,8.351912203,8.1168607075,6.5125468145,10.54158093,8.112141195,12.82346582,9.456908841,12.10354363,10.8264931,11.78564057,11.44205205,7.14436357833,12.43809276,6.654977447,12.87339418,13.33363132,14.375350355,13.01841933,11.76992885,8.77483141125,11.58132609,6.84768731,13.35753005,6.885083732,10.90118767,6.078471059,7.777684566,7.6721130478,6.11691885167,7.338070516,10.41768407,9.852050299,8.923848251,9.93093261,11.4091179,11.40466276,5.689301904,8.335592591,8.72173289,6.255555381,9.195934583,10.47980075,9.3721657175,10.92410009,10.70265129,8.376018051,5.569028668,9.036579657,6.477965145,5.76232492,6.734171472,5.200860606,6.67563750033,Control
11.7603938867,6.097932696,6.469727786,10.333964758,7.681858564,5.441791574,5.53215868525,8.39773924967,6.9924584855,4.95871165175,8.156337359,12.67483341,9.563356555,7.87122307133,12.37045183,7.9034055435,10.227964657,8.8844057575,11.261461695,7.3512728415,10.18746996,9.760229732,8.46409499267,6.864034824,8.091145926,8.850203347,6.036839159,4.458724733,5.5090356035,5.426185367,9.534909619,6.061094089,5.297201735,5.331303376,7.71164698975,8.221926761,5.135464327,6.11855449125,8.635528703,5.645738579,8.614266504,11.14309317,10.077107125,8.213074375,8.292046787,5.5090344575,8.9961706,8.8688822105,9.175989441,10.282808745,6.8935968215,10.666982815,10.55403266,5.769382488,12.03723816,7.1990915432,11.29922535,8.940387841,7.960534248,6.96076751225,11.0443909,9.888302279,12.72020477,9.322948958,11.79600727,10.41271832,11.524772,11.54053263,7.35023516733,12.80254267,6.4175965355,12.87039849,13.19318117,14.38538722,12.86518429,11.43412272,8.788515201,11.1392085065,7.183985468,13.17957018,7.189528047,11.16449233,5.983965667,7.454322173,7.4564646934,6.30220446233,7.503212916,10.40755487,10.2376439163,9.276660153,9.024549301,11.35629255,11.05474016,5.1872378035,8.03524054,9.00997914267,5.93785342525,9.7479615385,10.95004389,9.968680969,10.53262893,11.5968724,8.641980482,5.611033099,9.243103231,6.78934168,5.9750921845,6.434049052,5.026591217,6.72834066067,BRCA
12.15242758,6.738163632,7.759923335,9.9233879005,7.802221824,5.322839634,5.59239170375,8.48088391667,7.02110039825,5.32376425875,7.829676956,12.77884208,9.421386228,7.80959303467,11.92850738,7.367289616,10.0955035995,9.071601972,10.822579484,7.2258658145,11.00415042,9.462104032,8.306388692,7.29489898,8.212011301,9.181134316,5.974191571,5.808521004,5.612943184,6.32321535,9.627403237,5.864740453,5.234397132,5.186548502,7.7951993875,9.367917655,5.666480557,6.4922561955,8.887343342,5.574261432,8.50801697,11.01772728,10.29108096,8.0503769725,8.531830892,5.6287591775,8.643875238,9.062980137,8.9319577035,9.666771214,7.485098727,11.21590727,9.580042347,5.83390919,11.80073018,7.1002806764,11.29559693,8.424944257,8.0551081435,7.49170016775,10.17550624,9.199452197,12.28120423,9.004298777,11.26201864,10.43684194,11.38801744,11.91738897,7.31315444567,11.92203438,6.5949871565,12.6125864,13.36098494,14.256090485,12.36194933,11.43208526,8.44802842625,11.09673553,5.822864756,12.85150121,6.3557358415,11.62074231,6.31989677,7.252431567,7.5603097212,6.58740276067,7.143702287,10.4487877,9.77420149833,9.598322922,8.423284332,11.23866464,10.7304916,5.755788911,7.876150279,9.159078751,6.50368195875,9.3160147545,9.669284207,9.463868115,10.25321554,10.74539725,7.522171761,5.48527486,9.108740796,6.748599179,6.339199616,8.02048154,4.600710013,6.85516244833,BRCA
11.84790279,5.769514729,7.578488036,10.325118734,7.6461164235,5.65607532,5.290656016,8.265573467,7.00400791525,5.18875274825,7.323642812,12.46365343,9.456543552,7.78460812933,12.59087361,7.570979119,9.8952105075,9.457132773,11.456037835,6.993826669,10.9783031,9.955810122,8.45954481,7.016031376,8.383219488,9.625197931,6.102139097,4.931459981,5.37648159,5.691872746,9.4849852965,6.176494816,5.727111263,5.7893535975,7.81412830225,8.727955437,5.51460459,6.27371824275,8.719338441,5.610959302,8.870571599,11.54370625,10.244801125,8.260593436,8.181178507,5.441586912,9.113456414,8.8336966435,9.4157847835,10.03856784,7.527901723,10.39328649,10.64948099,6.236019575,12.21510531,7.3771267448,11.13429814,8.831276461,8.127320089,7.0427524685,10.64225055,9.558756055,12.84191128,8.89299942433,12.04827069,10.38522909,12.03524768,11.75880629,7.21700452967,12.98742218,6.527756701,13.10574654,13.25089354,14.371791605,12.9597684,11.35888208,8.6298253915,11.215516436,7.014302633,13.41920247,6.8434870215,11.17455453,6.4789699285,7.440414751,7.6894287584,6.20170171033,7.332220609,10.77439198,10.1945770437,9.400581223,8.254945825,11.11250811,11.1794428,5.481433666,8.181178507,9.17779723033,6.61033529925,9.532128788,9.773922635,10.138422425,10.59929946,11.40689869,8.151525421,6.217720863,8.998534812,6.805457319,5.978608276,7.738600872,5.829222461,6.79523996967,BRCA
11.7897589833,6.010394529,6.482005732,10.3559830305,7.6260652505,5.605487851,5.601343453,7.992329374,6.79451584725,5.39494822925,7.988714683,12.73257984,9.704140719,7.798830339,12.07353083,7.910165262,9.8329397695,9.0958669535,11.169296335,7.355475185,10.54074827,9.773436423,8.410838317,7.104889949,8.022646788,9.405535663,5.838328613,5.226519366,5.4173776,5.40567726667,9.5077570325,6.0364801365,5.112503363,5.454128813,7.3984915965,8.048542898,5.524354632,6.19627768275,8.496515403,6.013915124,8.944399701,11.28199972,10.031682247,8.1084162645,8.371668982,5.6210469815,9.401989375,8.870272829,9.4100818935,10.0152804485,7.357071643,10.861074535,10.9447818,5.853877943,11.98277091,7.5088770606,11.15202194,9.203617871,8.2623984705,7.26228788725,10.77919838,9.87815866,12.89900003,9.17260576333,11.88149458,9.750766068,11.71972476,11.51681803,7.43359077733,12.91025583,6.3941428145,13.00770101,13.17478142,14.532993875,13.06490613,11.34861214,8.54955897875,11.2757608715,7.150486375,13.23568448,7.311695333,11.13330618,6.2501208955,7.505535937,7.2649298594,6.11466003267,7.3202222285,10.57985358,10.196065935,9.362470505,9.9223698205,11.19567996,10.95100801,5.607694404,8.480246059,9.14382359133,6.0049869305,9.817272827,10.22215524,9.985059859,10.37846858,11.21935325,8.650083401,5.726293954,9.406960242,6.87116946,5.9935611775,6.918359771,4.828722032,6.76381618433,BRCA
11.5136723133,6.346607361,8.038481623,10.421853277,7.4814299465,5.55659131,5.51402988,8.48303661867,6.9124972055,5.2700602015,7.804520085,12.42907592,9.5478271025,7.22130205967,12.41466417,8.501987071,9.9305064935,9.5713605475,11.174427615,7.414804518,11.03059147,10.02058454,8.47082142633,7.423160304,8.509835486,9.897747581,6.323825455,5.406342144,5.815480992,6.22955396533,9.4693136665,6.3640118835,5.449323037,5.0926793495,7.77850126475,9.604947496,5.588273328,6.47813675725,8.864341803,5.672857555,8.806744591,11.55392216,10.359469555,8.317625592,8.591598196,5.8102462945,9.350851427,8.81904828,9.2504395305,10.19683679,7.2299863925,10.620424425,11.12425722,6.310890502,12.11639279,7.4070599672,11.1794428,8.741956615,8.2782737305,6.89644493425,10.63522863,9.043984973,13.1007987,8.92405041767,12.14106624,10.31271881,12.24753009,11.90133466,7.17986935967,12.76637057,6.803953256,13.34320241,13.34505663,14.528822965,13.35514394,11.63567744,8.913108555,11.3260081805,6.878146348,13.36856584,6.656442332,10.99419451,6.5540002945,7.656498381,7.6894317488,6.61070424367,7.4457350635,10.77106872,10.2603164373,9.630012754,8.2659789275,11.51777531,11.18505522,5.862188518,8.085394281,9.109153747,6.98066455025,9.1966010805,9.596921694,9.932881007,10.60658591,11.61805062,8.873068105,6.419754289,9.126105027,6.716514688,6.0609072685,8.777617896,5.402254249,6.84822423767,BRCA
11.52097681,5.730919264,6.812405567,10.54491829,7.267079258,5.561181958,5.597352566,8.32405877367,6.99788344375,5.06185923325,8.558708769,12.53830178,9.639619931,7.406009218,11.93257475,7.643972117,10.0772368515,9.345582263,11.13629055,7.610831862,10.53205419,9.657604783,8.71205232367,6.880137937,8.244412747,9.297742323,6.026142315,5.250593322,5.261210656,5.78953268333,9.7536543305,5.8370662645,5.48205062,5.4331690375,7.750468579,8.118825763,5.759562832,6.1333137935,8.673027334,5.97155002,8.95256539667,11.30388933,10.11792223,8.308170906,8.520521573,5.34095673,9.323494555,8.8903112945,9.283426389,10.22396564,7.224746219,11.17905754,10.84615266,5.997072898,11.90965135,7.2726298104,11.34028702,9.149125411,8.184550345,7.1908981295,10.82382918,9.499647167,12.86051578,9.66285448533,11.82101269,9.958574872,12.26795863,11.48849306,7.21428444467,12.88385376,6.553387789,13.25089354,13.13233509,14.343984755,13.08056861,11.60772112,8.3669006075,11.399220835,6.95239509,13.21954598,7.286816896,10.7182377,6.8608407705,7.566208434,7.3888732006,6.52280070733,7.349538107,10.45125262,10.3938326523,9.077110201,8.414155895,11.61752958,10.87818911,5.638086937,7.830675431,9.19832628067,6.35531967625,9.742178486,9.584314798,9.7076462655,10.45510657,11.45443311,9.477151683,5.94872421,9.084543421,6.790580238,6.0148292565,7.331121003,5.015706349,6.566929743,BRCA
10.5770599337,4.990286948,7.614086121,8.4163495475,7.552289566,5.123512303,5.2990189695,7.881944064,6.815099268,5.55216961675,7.503629242,12.32574401,10.1499422345,7.03454756133,10.47506236,8.2761462235,9.8710179655,8.9400510145,10.579241791,6.4879402955,10.53323265,9.817791564,7.38486775267,6.310890502,8.671807401,9.090953388,6.536717836,5.377654117,5.530822762,5.91656898567,10.187024593,6.025769593,5.212385731,5.0689772285,7.50139699425,9.213761077,5.101619875,5.9634582625,8.625965515,5.002940155,8.68873067867,11.4763312,9.5161275375,7.80319951,7.915522581,5.46625573,5.953737396,8.157832757,7.388460416,9.204907435,6.330087624,10.585395104,9.955032716,5.52701656,9.074115449,7.8456203136,11.49398064,9.371014877,7.061064784,7.2789205265,10.62937509,9.994251287,13.00161496,8.796986519,12.45159499,6.600325977,11.19346855,12.20190804,6.94060400367,12.52245777,6.348284926,10.61739655,13.83149977,14.572620915,10.15177801,10.79459886,8.68547243025,9.5418326785,8.340140655,12.68048706,7.0828587065,6.816315302,5.9114057295,8.081351779,7.204767331,5.97353429167,8.07120391,9.817791564,9.88560113,10.15739466,8.570169323,11.90579323,11.89968368,5.510823672,8.667644801,9.038342853,6.9503091185,9.453635543,10.10111594,10.046635579,10.57487757,11.5343468,7.632470217,5.852005861,6.164912581,5.716038325,5.334162259,7.282372907,5.039808741,6.91194087533,BRCA
