@relation data

@attribute id string
@attribute 4855 numeric
@attribute 4854 numeric
@attribute 83464 numeric
@attribute 4851 numeric
@attribute 55851 numeric
@attribute 5664 numeric
@attribute 5663 numeric
@attribute 23385 numeric
@attribute 51107 numeric
@attribute Class {Control,BRCACancer}

@data
H01,0.106,-0.0263,0.5738,0.5111,0.6865,-0.0634,0.7218,0.8697,0.924,Control
H02,0.0951,0.1066,0.7989,0.76,0.8439,0.0754,0.7397,1.0009,1.09,Control
H03,0.126,-0.0675,0.5992,0.5694,0.7031,0.0617,0.7236,0.858,0.9734,Control
H04,0.125,-0.0907,0.909,0.7326,0.9968,0.0914,1.0974,1.0675,1.2516,Control
H06,0.1106,0.0827,0.7802,0.7744,1.1606,0.0573,0.8546,1.1507,1.2217,Control
H07,0.1716,-0.1369,0.7315,0.5574,0.8159,0.0547,0.8675,1.0329,1.0012,BRCACancer
H08,0.1735,0.0117,0.5585,0.6352,0.6835,0.1068,0.8013,1.1221,0.8852,BRCACancer
H09,0.2264,-0.0135,0.3947,0.5145,0.2039,6e-04,0.5915,0.5493,0.3873,BRCACancer
H10,0.2079,-0.1482,0.4125,0.4758,0.5655,0.0362,0.7788,0.9417,0.7795,BRCACancer
H11,0.225,-0.0304,0.3873,0.5327,0.7182,0.0639,0.6924,1.2058,1.2737,BRCACancer
H12,0.1588,-0.0266,0.8138,0.7987,1.0748,0.2127,0.9713,1.1883,1.5069,BRCACancer
I01,0.1282,0.0128,0.7235,0.86,0.8113,0.1187,0.8879,1.0902,1.2484,Control
I02,0.154,-0.1091,0.5808,0.5179,0.6122,0.0286,0.6903,0.7709,0.91,Control
I03,0.1705,-0.0191,0.3642,0.4614,0.589,0.0263,0.603,0.7368,0.83,Control
I04,0.1552,0.1258,0.7528,0.8979,1.067,0.1057,0.9019,1.1217,1.6132,Control
I05,0.1083,0.1159,0.592,0.7342,1.0973,0.0889,0.8466,1.1593,1.2583,Control
I06,0.1625,0.0769,0.6098,0.8259,0.9851,0.0644,0.7972,1.15,1.3609,Control
I07,0.156,0.0394,0.8904,1.0394,1.0249,0.1989,1.0949,1.4126,1.5159,Control
I08,0.1561,-0.0349,0.5526,0.7384,1.0116,0.1722,0.8896,1.2373,1.5381,Control
I09,0.1225,-0.0757,0.6514,0.5602,0.6285,0.0081,0.813,0.9568,0.9592,Control
I10,0.1245,-8e-04,0.7689,0.7769,1.0157,0.1379,0.9551,1.1961,1.4836,Control
I11,0.237,-0.0897,0.3648,0.4003,0.5657,0.1325,0.4819,0.9046,0.9555,Control
I12,0.1706,-0.0681,0.8128,0.549,0.8435,0.1282,0.7738,0.9845,1.1156,Control
I13,0.144,0.0405,0.7175,0.8549,0.93,0.0514,0.757,1.0769,1.3517,Control
J01,0.1329,0.1185,0.5023,0.639,0.8442,-0.0221,0.7924,0.8642,0.8882,Control
J02,0.1842,0.0809,0.6328,0.615,0.8624,-0.0669,0.7621,0.9028,1.1307,Control
J03,0.1432,0.0404,0.8211,0.9296,1.3,0.1637,0.882,1.2547,1.7381,Control
J04,0.1517,0.0508,0.7651,0.8481,1.1195,0.0821,0.9394,1.1121,1.4069,Control
J05,0.1216,-0.1289,0.7006,0.7031,0.6005,0.0402,1.094,0.8226,0.7661,Control
J06,0.2596,-0.1253,0.6477,0.6346,0.5492,0.154,0.9096,1.0347,0.9501,Control
J07,0.2155,0.0759,0.8495,0.8994,1.2563,0.2165,1.0851,1.3545,1.705,Control
J08,0.1289,-0.095,0.6889,0.7944,0.9254,0.0358,0.961,1.0874,1.1107,Control
J09,0.1551,-0.1062,0.5346,0.597,0.4333,-0.0819,0.5015,0.8898,1.0361,Control
J10,0.1366,-0.0105,1.1064,0.7805,0.8734,0.0775,1.143,0.9951,1.372,Control
J11,0.1098,0.0072,0.6612,0.8385,0.7981,0.0548,0.968,0.9164,1.1267,Control
J12,0.1405,-0.0778,0.6757,0.6181,0.6696,-0.0011,0.7697,0.7593,0.9562,Control
K01,0.2386,0.0682,1.3093,1.0122,1.1471,0.2336,1.3763,1.399,1.6182,BRCACancer
K02,0.2455,0.0533,0.8632,0.8342,0.9458,0.1072,1.0408,1.215,1.4796,BRCACancer
K03,0.0533,-0.1172,0.6808,0.6093,0.6733,0.0858,0.8321,0.9381,1.1577,BRCACancer
K04,0.1272,0.102,1.0161,0.8932,1.1178,0.0391,1.063,1.1041,1.3561,BRCACancer
K05,0.1535,0.0902,0.8139,0.7626,1.2158,0.01,0.9533,0.8962,1.2443,Control
AA3226,0.1051,0.1316,0.7638,0.7035,0.8843,-0.0337,1.2341,0.7216,1.6761,Control
AB3227,0.1612,-0.0964,0.7499,0.8347,1.195,0.1514,0.8678,1.0962,1.1361,Control
AC3228,0.2084,-0.121,0.8462,0.6378,0.6428,0.1166,0.8968,0.9809,1.6596,Control
AD3231,0.1976,-0.1097,0.7539,1.0677,0.885,0.1929,1.0848,1.0891,1.1934,Control
AE1543,0.1664,-0.0389,0.7976,0.6546,0.9318,0.0941,0.7841,0.9661,1.2764,Control
AF3229,0.1582,0.0796,0.9133,0.754,0.9536,0.0461,1.2208,0.9736,1.777,Control
AG3230,0.1015,-0.0748,0.8788,0.6718,0.7012,0.1264,0.9625,0.9744,1.2449,Control
AH3232,0.1135,-0.0895,0.6428,0.5805,0.4709,0.0029,0.6684,0.6915,1.0299,Control
AI3233,0.1462,-0.0043,0.8222,0.7402,0.9992,0.1946,0.8258,1.1638,1.1113,Control
AJ3234,0.2307,-0.049,0.837,0.7984,1.243,0.2283,0.967,1.1915,0.8876,Control
AK3235,0.2169,-0.0778,0.815,0.5619,1.0521,0.1976,0.6933,1.2417,1.3109,Control
AL3236,0.118,-0.0794,0.6872,0.6476,0.8815,0.1125,0.5704,1.2095,0.7544,Control
AM3237,0.0704,-0.0077,1.0064,0.6731,1.0348,0.1818,0.8572,1.082,1.2847,Control
AN757,0.1417,0.0463,0.9131,0.6924,0.7479,0.0585,1.0588,1.1749,1.5749,Control
C474,0.1605,0.1051,0.5713,1.0024,0.9531,0.0499,1.0415,1.0538,1.1938,Control
D480,0.1743,0.0055,0.575,0.6396,0.7015,0.127,0.5663,0.9254,0.9137,Control
E519,0.0995,0.1326,0.9971,0.9426,0.8471,0.0168,1.3293,0.9756,1.3483,Control
F548,0.1454,-0.003,0.4973,0.2999,0.5974,-0.044,0.5953,0.7702,1.1415,Control
G660,0.2099,0.0339,0.4554,0.648,1.155,0.1627,0.7374,1.2578,1.0989,Control
H663,0.0982,-0.04,0.8276,0.5307,0.9583,0.149,0.8301,1.0842,1.1797,Control
I782,0.1094,-0.0267,0.4779,0.5072,0.7551,0.1043,0.7771,0.9411,1.3619,Control
J787,0.1204,0.1114,0.8994,0.6908,1.1612,0.125,1.1359,1.091,1.5322,Control
K1162,0.129,0.0082,0.8891,0.6094,1.2114,0.3092,0.7837,1.3446,1.3199,BRCACancer
L1176,0.1938,-0.0775,0.7404,0.5289,0.4438,0.0922,0.8299,0.8422,1.1489,BRCACancer
M1263,0.1721,0.0167,0.9083,0.6247,1.1193,0.155,0.6643,1.2474,1.3646,BRCACancer
P1075,0.1743,0.067,0.2216,0.8589,0.7726,-0.0098,0.9451,0.7471,1.1641,BRCACancer
Q1080,0.1819,0.0485,0.4001,0.7647,0.8043,-0.0064,0.821,0.7819,1.0391,BRCACancer
R1104,0.1984,-0.0118,0.9149,0.7201,0.8217,0.1502,1.1598,1.3653,1.4239,BRCACancer
S1133,0.183,0.0936,0.4301,0.93,0.7939,-0.0063,1.0661,0.779,1.3823,BRCACancer
T1463,0.2061,0.0772,0.8671,0.795,0.8135,0.2249,0.9995,1.1565,1.35,BRCACancer
U2017,0.1436,-0.1221,0.6582,0.6866,0.7472,0.0522,0.9824,0.8233,1.2099,BRCACancer
V432,0.0057,-0.0109,0.3454,0.5746,0.6009,-0.0524,0.9364,0.6479,1.0943,BRCACancer
W433,0.095,-0.0428,0.9035,0.8455,1.1121,0.1524,0.947,1.1487,1.0947,BRCACancer
X524,0.1222,0.1184,0.969,0.9977,1.0608,0.0115,1.4463,1.0031,1.2564,BRCACancer
Y546,0.1365,6e-04,0.4848,0.3864,0.395,0.0456,0.7151,0.9017,0.4974,BRCACancer
Z3225,0.1513,-2e-04,1.0433,0.7436,1.0156,0.2495,0.9007,1.1643,1.4758,Control
