@relation data

@attribute 1577 numeric
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1576 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1589 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 2328 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 217 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6818 numeric
@attribute 54600 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 1565 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 124 numeric
@attribute 445329 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 54657 numeric
@attribute 1551 numeric
@attribute 54658 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 54659 numeric
@attribute 54576 numeric
@attribute 2938 numeric
@attribute 54577 numeric
@attribute 54578 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 54579 numeric
@attribute 1548 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute 7366 numeric
@attribute Class {Control,BRCA}

@data
6.427778475,7.725027274,5.564234295,10.152498349,8.524229367,5.083225336,6.7075594515,6.086619917,5.732683853,7.08445452033,13.62353635,9.177744123,10.14962047,5.061140288,10.32073319,5.2480871525,10.23384167,6.076693959,5.970630084,12.43177729,9.678145087,6.946759454,6.520348088,5.56133875533,5.019714421,9.263915348,5.263890047,10.52031448,6.264916969,6.944785774,4.9864844825,5.0935153415,11.55806922,6.260313286,5.656361397,4.310896376,6.03568038575,8.93341183067,8.0997323895,9.540709807,7.1441526065,9.283748834,5.59756765567,11.52169626,5.0127916305,10.15511583,11.42485272,7.013967798,12.8865864,4.998433881,6.307228857,5.56971228,4.942571063,5.944279407,5.1600765315,7.53720145267,5.099517451,7.9559975965,4.766345274,8.288257174,7.842619252,5.434572367,5.622625106,6.949129628,7.78558914033,7.50228760633,12.04611629,4.823254203,5.903768142,5.404469963,5.80432452,10.19503414,10.38874414,6.592045787,12.63275562,8.71537194633,12.21756405,5.606154407,8.554241278,12.64987931,5.087262599,7.655282277,4.541969328,5.507882823,5.224977213,5.967866753,5.4108585,5.277469767,4.399365004,4.990967619,4.924350826,8.442664802,7.015102427,5.868150426,5.259471408,9.4211311925,5.099517451,4.61709260833,9.678182465,7.8501522565,11.8471671,10.4760984,6.8454253565,5.312711681,4.990967619,8.410834102,5.285938956,8.159670966,4.547045185,5.787779337,10.39480059,5.58030474,8.197391032,4.851888002,10.45834538,7.435577446,7.086838185,8.3681031852,8.640788217,9.60410892,4.920306699,5.71081418,12.89557628,8.639412074,5.729465955,5.7598949785,5.5690297595,BRCA
5.532793245,13.34055118,6.008659014,10.3382031205,10.8133766,4.32324994,6.98524815,5.451879748,5.291135005,7.098297964,13.1958974,7.408841599,10.26892824,9.400164915,8.809238474,5.30970877,9.258413586,6.071991055,5.2278674,12.03202581,9.0197711345,6.9211902895,6.475656937,5.494171808,5.440463287,9.997137528,5.664419727,11.36117359,5.981059894,8.4735709515,5.3912241155,5.306510833,11.13168997,6.677582676,5.686228245,5.538857248,6.448757564,13.31148609,13.45875072,9.77045376,6.890284772,9.185390311,5.98111396533,10.95004389,5.6258638325,9.71662277,10.7955408295,6.898090799,11.97837451,5.325000691,6.537252681,5.236886004,5.330975331,5.406852318,5.0781787605,7.02358832333,5.028139516,7.85371247775,6.230458223,8.440843213,7.121484628,5.0326773865,5.0349986905,7.158612528,7.354506926,7.062655843,12.0948349,5.401230463,7.191826946,5.321036278,5.826151982,10.55403266,9.113990271,5.938127412,13.33171827,8.41862105633,12.3793121,7.302321621,9.53869735775,13.14121392,5.566214857,7.691134781,4.124871089,5.574564199,5.555211263,5.955133321,5.254808295,5.087437039,4.915773338,5.432467779,4.461934912,8.977681421,7.5001673765,5.425938643,5.527642182,11.04031466,5.229790979,4.99146069233,9.684643931,9.3380437685,12.07353083,9.74314345,6.5598228625,5.531078267,5.328415757,7.388450298,4.572415694,5.535906174,5.255511354,4.549507972,10.23019795,5.620081415,9.043899682,5.709849771,10.5875059,8.396383724,6.95888902467,8.7738329156,8.920353693,9.793587511,4.776382186,9.701844069,12.54827894,11.7220646317,5.7741947575,5.67693137575,5.3504690505,Control
5.939585825,5.914690831,6.335440044,10.34488444,8.307076831,5.346257748,8.387466747,5.457225929,5.593287468,6.51716888933,13.17478142,8.031385719,9.814991395,5.178626261,9.841556928,5.732924301,9.087993892,5.868488434,5.766072507,11.805235185,8.1763049215,7.057542725,6.140477679,5.51675636433,5.561411108,8.936918446,5.485435883,10.98307218,6.289378595,8.162332147,5.477321663,5.4429858425,10.5503671,6.185822575,5.457225929,4.773747658,5.42614437,11.148023343,6.606693953,9.322345697,7.4122593155,9.14344771,6.240619254,11.57740772,5.1957510885,7.905584252,10.3479422995,6.502239591,12.97619003,5.40889121,6.300763877,5.15826759,4.572181593,5.788040457,5.264970674,6.976932941,5.164817697,7.70837711775,5.193979903,8.5004139464,7.506131263,5.2168619935,5.4122825725,7.435526765,8.84128175267,7.13481121533,11.66204091,4.575400801,6.073504957,5.100463921,5.7394451015,11.35660343,8.737501821,6.0505347045,14.08516788,8.566932673,12.55220564,6.757893739,9.71525398875,13.57316849,5.414314209,7.707102194,4.542585892,5.422074229,4.642152489,6.252481536,5.295894453,5.5021896915,5.321757891,5.968097233,4.827579315,9.731803154,8.1707764385,5.795397636,5.242898987,7.375927778,5.32446073,4.887923041,9.650594552,6.6511875605,13.074006,9.81640816,6.784283047,5.59052062,5.6098519,8.118657079,4.929419167,5.702942321,5.249645622,4.963024656,9.374290255,5.836309985,9.178034609,5.972239586,10.69507843,8.435451114,6.480751101,8.9908265678,8.408500779,9.41509797,5.127851204,5.043313058,12.7295762,7.44836663133,5.5181136965,5.75778513,5.655860989,Control
5.652064272,5.731598207,6.805554052,10.510039684,10.70965705,5.172738766,8.61153377,5.507962085,5.463533568,7.447061762,13.87701905,7.804520085,8.39528898,4.80453284,8.731659403,5.3507176935,10.40449794,5.9557668195,5.250403832,11.711186175,7.101106939,6.3752950245,7.349106756,5.425696196,5.38371401,8.856706512,5.545359333,10.56788744,5.619861398,6.523048183,4.674861496,5.0027742635,11.03869289,6.957163362,5.88722747,5.325000691,5.5788510345,9.08872412967,6.6699357665,9.190022869,8.065067082,9.71662277,6.11869875933,10.65416187,5.6852649325,7.422235366,8.159371112,5.718369332,10.97440404,5.237842121,6.541109169,5.18190882,5.115486711,5.317422789,5.1202581855,7.48594332,5.196047562,7.65146644325,5.115003321,8.4106566408,7.780213504,5.3721938995,5.5183334945,7.982196629,6.028539116,7.792488139,11.95582434,4.458724733,6.469727786,5.481404906,6.238366589,8.628446565,7.023674317,5.141764623,11.17659722,9.204187112,12.24439068,5.619861398,8.6868891385,12.77666852,5.797150007,7.348000261,4.081589455,5.790779367,5.354567863,7.119696279,5.0142821485,5.40722417,5.401230463,5.831124321,4.854508448,9.417336261,7.705755231,5.815070224,4.202081312,6.952408206,5.078643187,4.93610003867,8.330638085,6.1839304485,12.32769025,10.37652187,5.9192511745,5.206341637,5.580003175,9.537335445,5.1603119275,6.167423791,5.109999067,5.149758548,8.657212253,5.511287161,8.954417523,5.36790503,11.2250027,8.229076594,7.01550425067,7.9825833316,9.316316114,9.117877553,5.945567469,4.847259412,13.48535138,7.00704151733,5.5523504485,5.35621693575,5.323490159,BRCA
5.297201735,7.702901859,6.728060379,9.906874891,10.0173308,4.981066318,7.8454301625,5.461570507,4.966374225,7.50440413567,12.90439101,8.260238737,9.422275648,5.064162066,8.866792965,5.4336666385,10.12682742,5.785141659,6.263556184,11.32324757,7.913887503,6.431133099,7.162394161,5.48049904433,5.292055848,11.33541843,5.179522246,12.11865571,5.666480557,7.0332689455,4.800635275,5.164364996,10.47812272,7.191160718,6.052628501,5.268856586,6.5446397315,10.9540334177,9.0691229195,9.465179215,7.508861332,9.752130192,6.11353796633,10.11198692,5.156449848,8.826549381,8.857578785,5.149758548,11.44340995,4.765152047,7.137136477,5.760760691,5.082368334,5.203016352,5.3273617815,6.96931573333,5.083225336,7.449749694,4.657664267,8.3187473884,7.871937763,4.9614504165,5.25584329,8.248557517,6.401665964,6.95653344,12.2764444,4.966374225,6.116037843,5.307438771,5.5730734195,9.13733773,8.073955593,5.246647124,11.33246195,8.55305233133,10.86455782,7.865023539,8.4222869235,11.65676462,5.541492575,8.270506896,4.911105817,5.850631456,5.472171943,7.055936178,5.083882626,5.6716993555,5.179522246,5.537460123,4.917683858,9.436951516,7.687024968,5.456979618,5.149758548,7.2017065665,5.109163334,5.20830034733,7.922467146,6.2078153655,11.71890753,10.15177801,6.0334570045,5.064162066,4.981066318,7.416799902,5.1455645825,5.718232318,4.619453945,4.683996719,10.02857645,5.734581769,8.511970819,5.640759188,10.86645813,8.121411749,6.44551372833,8.115957583,9.169368307,9.067401503,5.603041174,5.44808429,13.96294256,9.01621344367,5.384625629,6.2902303295,6.1461996255,BRCA
4.816870089,11.65369613,6.546165695,10.673181142,10.27372018,4.816870089,7.756531485,5.579701547,5.332538997,7.370297743,13.97885659,8.323506447,7.693297243,5.51460459,9.181476004,5.188904528,10.51117475,6.2677608395,5.719191142,12.148596505,8.3071702885,6.8288194015,6.805457319,5.57420269633,5.262105418,9.152773555,5.352627229,12.15837941,5.738235001,6.9875655105,5.3730539435,5.203367226,11.34599024,6.99577033,8.405844685,5.51460459,6.3472332385,12.27795235,11.32870583,9.471198195,7.9977257805,9.988805779,6.13728807533,9.910485759,5.0663358715,8.876134064,8.3118895175,5.859106883,11.22221848,4.746865786,6.722669948,5.573807162,5.5729777865,5.398154738,5.697137268,7.35390966233,4.618426738,7.50932805175,5.039150733,8.270755784,7.70535786,4.754818018,5.3281305065,7.924457909,6.07391941733,7.865568211,12.09712198,5.21345543,6.311798825,5.097833303,5.8043075705,9.4656486,8.595435709,6.277338049,11.34542758,9.03355868167,12.05629403,7.265383271,8.7021110485,13.12174076,5.634165776,7.264445239,5.258529523,5.558582385,5.06588596,6.735729052,5.1433287845,5.3663148385,4.959899085,5.829222461,5.178327476,8.609567645,7.7743489845,5.217435519,4.713162871,9.9186790705,4.742021934,5.09290961133,8.546181736,7.8564122475,11.58069917,10.26648823,5.925670067,5.619861398,5.43205013,8.242746736,5.150594392,5.401571806,4.134646682,5.467451694,8.874183054,5.890696716,8.8938752125,5.586623085,11.71081731,8.186573871,6.834109617,8.0820814208,9.427680085,9.740911174,5.689726348,6.332936692,13.50983997,10.7580498313,5.256080676,6.0592160015,5.533068037,BRCA
5.603041174,7.10972914,7.092072953,10.3810840935,10.30245361,5.666764579,7.347646251,5.744774144,5.37304892,7.06309001,13.87385551,7.756141175,8.181973558,5.094670216,8.67912917,5.5508294925,10.29486801,5.7909003125,5.666764579,11.95794082,8.881647653,6.4781289705,7.054091788,5.16198559333,5.376612718,8.943482666,5.122477305,11.13901746,5.785165535,6.0350763505,4.817268527,5.286669608,11.0826449,6.886309693,6.171732872,4.923400286,6.01617662375,12.56468497,10.0298261845,9.288924383,8.804282437,10.14519696,6.99759945233,10.43232295,5.3949497095,8.423285204,7.491978621,6.019596982,11.05105615,5.10140977,6.1684757915,5.86196234,5.153023985,5.559423936,5.6295357165,7.429589798,4.894103816,7.62432826375,5.704879743,8.034374776,7.730336178,5.1694771565,5.47763193,7.879431812,5.76085148667,7.81995743933,12.11092378,5.272033689,6.044290968,4.949548063,6.1013077275,8.758990275,7.668390635,5.274938286,10.66204549,9.04650824133,12.29943565,8.447053385,8.56828339025,12.96626215,5.897247233,7.428885907,5.31868854,5.96919151,5.10518698,7.053766063,4.7014211325,5.5671360405,5.677234257,5.249456007,4.898705674,8.983614374,7.5154338765,5.559423936,5.027254978,9.4866760665,5.088323162,5.14548719033,7.790480663,7.891617685,11.77058762,10.31119801,6.0254061685,5.895551805,5.233246971,8.859830691,4.9789430105,5.357737827,5.176533465,5.551986008,7.670764447,5.589247584,9.120186085,5.36773034,11.966264,8.42118265567,6.88892877167,7.8307857686,9.744775458,8.792335721,4.847509986,5.179920282,13.50983997,9.43377691133,5.555276293,6.04835388725,6.105862067,BRCA
5.50716927,6.421480524,8.447539034,10.658958812,10.91737229,5.391639926,7.1114626485,5.334685584,5.136490053,7.41727847233,14.0020375,8.568812243,8.863273433,5.277437357,9.048535321,4.9743037395,10.05069253,6.0368558805,5.238415487,12.114997805,8.2186161485,6.492779321,6.076287179,5.743690292,4.772164642,10.94302045,5.123512303,11.51045032,5.810900139,7.182549979,5.1865139995,5.277770955,10.85568242,7.403525772,5.549831826,6.044345618,6.83311077075,8.82443668867,7.8302061435,9.73802516,7.761065212,9.894560542,5.705763801,9.725349694,5.5391614205,7.952247829,9.0986616895,6.298388541,11.73537632,4.903774919,6.739456546,5.547365958,4.7671928475,5.651777341,4.9727600325,7.018227367,4.91887665,7.24740079825,5.051166787,8.2234021498,7.6746533,4.894650869,5.151126549,7.718586173,7.23297749433,7.62520270833,12.77497238,4.969831133,6.266557588,5.682019293,6.0513102565,9.428140886,7.589615804,5.1571038305,11.85143099,8.37943734467,12.06924173,7.583761869,9.17750764125,13.18452521,5.544432256,7.777684566,5.08524538,5.986986106,5.297385178,6.909896458,4.950476999,5.401148199,4.492329381,5.666480557,4.673294659,9.208795915,7.8378972015,5.636777762,5.36790503,7.3754379615,5.070616072,4.78111573167,7.790350329,6.176785881,12.07463999,10.18025763,5.700225077,5.687348561,5.442621133,7.899494577,5.1879720505,5.897368259,4.931459981,4.832144764,9.933580429,6.153811034,8.915371342,5.805041697,11.57408981,8.11624885333,6.51962538067,8.0855683992,9.233003119,9.05386557,5.941582463,5.541027867,13.57945564,7.891347881,5.0699161965,5.605852588,5.095472868,BRCA
5.597539553,6.667328462,6.985105106,10.6134680925,11.72725479,5.499376536,8.1344847865,5.888750097,5.657505139,7.283904603,13.37131522,7.962261434,9.261419819,5.19062597,9.318577337,5.5545992935,10.23556586,6.173133273,5.671018204,12.07005952,7.295140337,6.479294683,6.225020007,5.583055926,5.022602231,9.759147978,5.335221732,11.09579607,6.116193835,6.084357074,5.133775527,5.2931603285,10.94183646,7.267772494,5.752087059,4.944168843,6.7008590925,9.061409656,8.6318400445,9.190776032,8.0459612595,9.901357605,6.76224953633,9.551857774,5.4927428835,9.417926928,8.1329195525,6.037608037,10.84509426,4.667062321,6.8994632645,5.818908863,4.7936445115,5.406001929,5.618557643,7.45664258033,5.379907907,7.551923558,4.927198693,8.3888758708,7.809512721,5.3239278925,5.4268790035,7.413672616,6.11165679167,8.06640516067,12.77884208,5.460587974,6.484142663,4.944168843,5.9497075315,8.284894788,7.874076306,5.541454166,10.66287331,9.20984599367,12.16189092,7.635901506,8.8265500415,12.71572616,5.450890591,7.549401807,5.196441066,5.579701547,5.290582217,6.716857607,4.8352454725,5.2443677925,5.31307462,5.402254249,4.558695017,10.57382967,7.613588424,5.975682485,5.003390009,6.7867493365,5.041123858,4.899158506,7.875812501,6.005551113,11.89968368,10.8441842,5.655287657,5.440131024,4.833536883,7.784374949,5.1774987135,5.737829543,4.878003385,4.725212151,8.976679481,5.644873832,9.38420538,5.69000583,11.02017803,8.68860983767,7.42520616533,7.8614995356,9.729417293,9.343330713,5.648042042,5.404129306,13.11183912,8.42737447133,5.380945835,5.66121578,6.0923372425,BRCA
5.088959125,5.167730486,5.833276737,11.1827494435,5.505264734,5.377654117,6.3224446635,4.941119518,4.842490216,8.14302414667,14.3269231,8.920026109,7.968668413,5.113545539,9.532570767,5.7097027715,10.4516596,6.4237476365,5.64689077,9.742974219,8.313022268,6.2996244015,7.100665295,5.49712143033,4.71233763,9.053763773,5.113545539,10.95483991,5.666764579,8.17160611,5.234068039,4.8887886855,11.24345683,6.750007239,5.441376616,4.726302606,5.74782499775,9.73265062,5.236568653,7.877009719,8.2118301915,10.66865259,5.84167830667,8.028722636,5.741312808,9.426794725,9.1323494815,6.51033347,9.486151779,5.255700175,6.6454742555,5.870494956,4.8861924,5.052688948,5.0197579355,8.25389984667,4.415681682,7.46087186925,4.726302606,8.6304832702,7.43588092,4.9659954515,5.058242847,8.392683551,6.812680244,7.67737799,11.61046905,4.671880991,5.781235931,5.587673458,6.1499235805,7.136430133,8.486876366,6.3488353595,9.442057669,9.61214131467,12.3239471,7.159924617,9.40309214425,13.32947056,5.814429456,8.733965327,5.388199225,5.20184089,4.586234078,5.233438728,4.8152796915,5.51746625,4.616223203,4.953976689,5.26763996,8.08792836,7.604402475,4.379943219,5.19062597,8.1115180165,5.870494956,4.78205714967,8.978661219,7.685487121,11.75371412,10.37287897,6.16932523,5.301415026,4.941119518,8.52583508,4.6667396955,6.130936659,5.113545539,5.255700175,7.19165425,5.80517071,10.077762157,5.052688948,12.31595909,6.73755613567,6.718773334,8.1496813676,9.277171797,9.297908507,5.388199225,5.015037253,13.12486126,5.502132457,5.675354702,5.23868839375,4.99195193,BRCA
