@relation data

@attribute 5436 numeric
@attribute 55749 numeric
@attribute 5437 numeric
@attribute 4799 numeric
@attribute 1477 numeric
@attribute 5435 numeric
@attribute 55746 numeric
@attribute 1479 numeric
@attribute 23511 numeric
@attribute 9343 numeric
@attribute 1478 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 10291 numeric
@attribute 10992 numeric
@attribute 23279 numeric
@attribute 10482 numeric
@attribute 79902 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 10921 numeric
@attribute 220988 numeric
@attribute 5440 numeric
@attribute 53371 numeric
@attribute 1977 numeric
@attribute 11097 numeric
@attribute 5441 numeric
@attribute 8021 numeric
@attribute 4686 numeric
@attribute 51362 numeric
@attribute 4116 numeric
@attribute 23451 numeric
@attribute 56339 numeric
@attribute 23450 numeric
@attribute 10907 numeric
@attribute 8683 numeric
@attribute 7884 numeric
@attribute 11338 numeric
@attribute 10914 numeric
@attribute 7175 numeric
@attribute 23636 numeric
@attribute 8243 numeric
@attribute 10421 numeric
@attribute 79023 numeric
@attribute 8106 numeric
@attribute 51692 numeric
@attribute 9883 numeric
@attribute 27316 numeric
@attribute 10946 numeric
@attribute 10949 numeric
@attribute 9631 numeric
@attribute 4809 numeric
@attribute 10181 numeric
@attribute 51585 numeric
@attribute 57819 numeric
@attribute 8175 numeric
@attribute 2963 numeric
@attribute 2962 numeric
@attribute 22916 numeric
@attribute 10594 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 129401 numeric
@attribute 5433 numeric
@attribute 10189 numeric
@attribute 5432 numeric
@attribute 9416 numeric
@attribute 11051 numeric
@attribute 83443 numeric
@attribute 9410 numeric
@attribute 3191 numeric
@attribute 3192 numeric
@attribute 9972 numeric
@attribute 3190 numeric
@attribute 29894 numeric
@attribute 23020 numeric
@attribute 23225 numeric
@attribute 53981 numeric
@attribute 10236 numeric
@attribute 9818 numeric
@attribute 1660 numeric
@attribute 57122 numeric
@attribute 24148 numeric
@attribute 23165 numeric
@attribute 9295 numeric
@attribute 7307 numeric
@attribute 3187 numeric
@attribute 3188 numeric
@attribute 3183 numeric
@attribute 9688 numeric
@attribute 3184 numeric
@attribute 3185 numeric
@attribute 3181 numeric
@attribute 9785 numeric
@attribute 65109 numeric
@attribute 10762 numeric
@attribute 79869 numeric
@attribute 6637 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 11100 numeric
@attribute 10978 numeric
@attribute 348995 numeric
@attribute 3178 numeric
@attribute 9128 numeric
@attribute 10262 numeric
@attribute 84844 numeric
@attribute 2521 numeric
@attribute 8480 numeric
@attribute 4904 numeric
@attribute 6431 numeric
@attribute 6626 numeric
@attribute 6432 numeric
@attribute 6627 numeric
@attribute 9939 numeric
@attribute 4670 numeric
@attribute 6628 numeric
@attribute 6629 numeric
@attribute 22826 numeric
@attribute 6430 numeric
@attribute 6625 numeric
@attribute 5093 numeric
@attribute 5094 numeric
@attribute 8086 numeric
@attribute 5903 numeric
@attribute 5725 numeric
@attribute 57794 numeric
@attribute 51639 numeric
@attribute 6429 numeric
@attribute 6428 numeric
@attribute 10250 numeric
@attribute 6632 numeric
@attribute 81929 numeric
@attribute 6427 numeric
@attribute 6426 numeric
@attribute Class {Control,BRCA}

@data
11.4744083,5.275762522,11.13855038,8.4616146785,5.69896750125,12.18094263,11.22708057,8.38020334225,9.222372974,11.2302278,8.490831953,11.42772678,6.402078871,7.0436771605,12.45248586,9.292000111,11.41613712,11.31587145,10.52622073,6.452684887,10.141140676,9.03001262,6.755291951,8.677037688,5.6362406355,9.4877935725,9.66947024,10.79293283,8.627160965,10.5358394,9.900855914,8.32536594533,10.0572611,10.43916109,6.494260087,12.75717127,8.3868199435,8.8176146935,10.48635768,11.08759894,9.818578763,7.240841706,12.08138533,10.79887295,11.93859466,10.66477195,8.4298445465,11.4353683,12.16730219,11.90502978,7.428802086,10.3654309477,12.39294532,9.610111812,12.10010062,10.44673727,10.90796116,10.79666855,7.79970309167,11.7044031,9.486624446,11.4243108,6.9314624695,9.720120732,8.22629228433,9.636870305,10.95307261,7.4061050705,11.88601099,10.59389087,11.46146424,9.9827365075,8.687254178,9.631810874,10.25937581,9.70697128,8.006874612,9.3986738585,11.41099996,5.61092011767,8.427331476,10.38269998,9.084237789,10.46181223,7.337602112,9.470052751,7.157320822,7.0768429845,9.3853204015,10.75081188,12.562213615,7.782983675,12.30758799,9.413057256,8.657829719,6.713243056,6.82419862,12.81545941,6.250587993,12.123937315,10.2180718405,8.635646596,11.21477156,8.739916541,8.5542168845,7.2120204945,10.70897201,10.88615784,9.417663408,8.741113959,7.52460701833,12.20653743,13.18898907,10.67862239,11.37306376,11.15778289,6.658286918,9.8841075105,11.64638017,10.6877391985,13.19781415,13.165696105,10.3454840987,13.02343475,13.216312595,7.81250003,6.309345038,13.085838955,8.351283748,10.288257045,12.35583566,7.159423477,11.70577504,7.105230531,7.77724799867,12.21133327,11.59799678,BRCA
11.48188533,5.108327117,11.28537059,8.598018257,5.82904310025,12.08367055,10.75721104,9.05502104575,8.291356205,10.62399145,8.67256777,11.28199972,6.104971499,7.5492409965,11.53336151,10.07094309,10.85869598,10.59236386,10.70804518,6.67226088033,9.604246865,9.189046878,6.326074949,8.874233892,4.9107340725,9.7897153685,8.91062109,10.39442548,8.94526175,10.30263925,10.05503195,8.71738420633,10.18974462,9.942089671,6.727822201,13.0583047,8.5955822765,9.471872742,11.13074769,10.3976482,9.6679097305,6.815707105,11.70094695,11.00516506,11.82274022,10.49951734,9.0057770885,11.97142151,11.89497319,12.02845184,7.696636917,10.7561628917,11.77105209,10.00910118,11.94030819,10.09798967,10.82131183,10.27729935,8.12538379433,11.38871439,9.811543731,11.55629063,7.588864934,9.578863787,8.04211853267,9.355641581,10.3180516,7.519117707,11.42512686,10.72598418,11.10769786,9.942444886,9.755547386,10.5203005245,9.859325559,8.849265223,6.914777148,9.047905292,11.64755074,6.038152094,8.671926947,10.46760584,8.492885781,10.56036654,6.213644369,8.847168067,7.3010001835,7.6944021975,9.677574201,10.262932,12.88314779,7.404909773,12.11092378,8.215534365,8.6399303195,6.56370622733,5.679488016,13.06098469,5.695027274,12.533700195,10.257335515,9.073720587,11.18241626,8.488313278,8.440677237,7.794067543,10.42688875,11.30718958,9.461368613,7.999973407,7.41438813233,12.292442985,13.074006,10.1244836,11.36217961,11.26201864,6.411854672,10.3427971665,11.625661435,11.341499225,13.04382794,13.527799245,9.73742023733,13.31590529,13.418742185,6.716651865,5.967636237,13.345148445,7.6552144765,10.707208044,12.42907592,7.84153763,12.12152875,7.591674041,8.399936504,12.66384721,11.69911488,Control
11.16768802,5.088959125,10.97608812,8.47997578475,5.72020384725,12.19128143,10.94214079,8.8598701745,8.473788053,10.69211442,8.557617943,11.15088665,6.382499203,7.5318164065,11.88601099,9.900180431,10.925465935,10.61251863,10.61564829,7.06776618533,9.8263898165,9.347572166,6.547978484,8.692426296,5.521543841,9.609644114,9.180550154,10.56377331,8.413100175,10.2159337,10.0481807,8.59660525833,10.1909886,10.22337462,6.679413681,12.83993603,8.2281896455,9.4681403765,10.60821349,10.64055928,9.4793664585,7.013158293,11.75371412,10.93858741,11.83642135,10.25576659,9.0490950775,11.60575973,11.9729763,11.73619062,7.6335652745,10.545250775,11.87114877,9.440080724,11.68152186,10.30642947,10.75314175,10.38624004,7.94777078533,11.5155078,9.493665908,11.66558698,7.385858514,9.601752743,7.90933980433,9.6358129485,10.29642331,7.451015844,11.51246655,10.67884903,11.13074769,9.835657767,9.838321965,10.414272081,9.984319163,8.868005407,6.873816658,8.340414702,11.68974045,5.883568509,8.758703348,10.38657417,8.40571707,10.41307283,6.405912077,8.9851584535,7.075062598,8.0398971155,9.189064928,10.17277787,12.75606922,7.020066336,11.82578773,8.640083234,8.490118018,6.89339379867,6.21014104,12.80741335,5.025484272,12.34653506,9.8911802455,9.179325131,11.18574775,8.482224233,8.230366588,8.0077252005,10.49469589,11.11911153,9.2427161355,7.909294774,7.808609232,12.30455741,13.17957018,10.11467972,11.17748823,10.94976857,6.517083235,10.304503741,11.53159418,11.11871584,13.23175973,13.544191545,9.85575963633,13.43392773,13.44172153,7.454877335,5.768456458,13.3174003,7.684122884,10.493467176,12.44389288,8.100447105,12.00831666,7.412868569,8.58775546467,12.53522562,11.36448778,Control
11.36217961,5.481404906,11.73219511,7.91776161125,6.09104138625,12.38074251,11.03306523,9.182953627,9.476443016,11.24778827,9.25803663,11.33051934,6.185178351,7.5625464675,12.33906368,10.42441069,12.42250973,11.27673526,10.43185304,7.528050522,10.5463097655,9.968674397,6.114268757,6.8058868985,5.296964961,10.2684293485,9.410849402,10.96223109,8.634194938,10.36439217,9.880571175,8.309480267,11.27294773,10.98390052,6.684962905,13.04201932,7.439513772,9.8524245665,9.439779534,10.89528011,9.335713559,7.998450984,11.88601099,10.89425716,12.5708958,9.515749664,8.702210454,11.59917377,12.20624983,12.39966386,7.1694392885,10.9227277437,12.88542666,9.746254447,12.09842044,11.16040108,10.26546887,10.41629907,7.86579001867,11.77806492,9.214775128,12.19128143,7.491036185,9.330368553,7.565709867,9.9907375325,10.72254311,7.318978508,11.95778233,11.04849558,9.501827795,9.628922111,9.944778348,10.3079602855,10.41110342,8.995541845,8.21182884,9.0127074755,11.89182747,5.727254593,9.124279717,10.54450111,8.065202205,10.86107549,6.0664182,8.0691422925,6.947329826,7.7521988485,8.745670996,10.50921116,12.785101515,7.784227701,10.74598122,9.461173034,9.1728338105,6.44285074967,6.5739922,12.53234503,5.301232095,12.190939155,10.350627979,8.184182491,10.850890192,8.70215634,8.021123619,8.3949148965,10.82235197,11.61638815,8.9977844955,8.798116248,7.666812025,11.53820818,13.591191,10.37394209,11.81310789,10.85788793,6.073504957,10.5618128605,11.900405455,11.15899039,13.52035475,14.16852811,11.0440848817,13.60583775,13.352752785,7.996531569,5.434637608,13.87875916,8.0204275485,9.711992858,12.6218253,7.403304156,12.3793121,7.03149755,8.719877213,13.12663112,11.09730811,BRCA
10.87659774,5.197719213,11.25995523,8.091043774,5.9374754535,11.50362218,11.05830992,8.47632447475,9.123074542,11.34727825,8.955374654,10.16197619,6.723562401,7.101744613,12.04827069,10.5411695,12.116804585,11.11778287,10.38874414,7.19143122567,10.0394737835,9.423662793,6.092128797,7.0921794195,5.107609878,10.660615195,8.426475613,10.51325413,8.7754466,10.76155147,8.702805674,8.91396736533,9.923985212,11.06986277,7.282836206,13.18229429,7.8793900265,8.935019442,10.10480876,11.52630619,8.8546680655,7.320735406,11.84160377,11.12353964,12.13627672,10.01526211,9.5844076055,12.02968073,12.13502955,11.97488965,7.2985705445,10.082422721,12.83066776,10.25287861,11.48188533,10.61326715,10.46916384,10.04182378,7.92189120167,11.93859466,9.426286314,11.14770754,7.382495772,9.259561518,7.87444804233,9.683055312,10.49245938,7.501323971,11.05567579,10.51730058,11.90502978,8.963946686,9.793246096,10.0610516075,11.19776361,9.357783524,8.521110748,9.245197702,12.56435203,5.908306372,9.1843954305,10.54330281,8.193218709,10.85219028,5.895551805,7.7611686765,7.0042865265,7.2140041085,8.6194691085,10.7777528,12.68153369,7.860623191,10.81714378,9.19777027,8.7551738165,6.41251149567,5.760760691,12.12152875,4.702259784,11.091923185,10.1494174885,9.428957399,10.2479921405,8.692197997,7.91332957,8.2073525535,10.45289528,10.4306776,8.621000851,8.271184179,7.806351836,12.32593305,14.17314893,9.379173172,11.70152102,10.96869939,5.964982644,10.336884971,11.596109925,10.2699583685,13.85986526,13.91978853,10.1481021253,13.60139652,13.829234755,7.680255999,5.197719213,13.994342735,8.077072225,9.1176722785,12.83366697,7.445891568,12.45384813,7.216336329,8.831702571,12.97797754,11.22892405,BRCA
11.53262879,4.442388555,11.67585684,7.968982717,5.55354459375,12.54548466,11.09848962,9.19928350825,9.088471,11.31728698,9.265123395,11.68597092,6.764676316,7.170061611,11.92269971,10.07411507,11.86154965,11.33541843,10.35884378,6.997489341,10.4308296955,8.948652767,6.016480301,6.950345721,5.2643122405,10.3128701505,9.227195422,10.86526952,8.217813694,10.39216207,9.861979055,8.28805577267,11.03103278,10.8409276,7.391761545,13.09561052,7.718667084,9.341754095,9.417336261,10.65863127,9.390792679,8.087530632,12.12241722,11.37070935,12.36549278,9.62089845,9.0653599655,11.75195417,12.30875149,12.24154982,7.335258382,10.9765418417,12.59652762,9.819365272,12.23703672,10.95031916,10.49127719,10.80422,7.704054153,11.92978186,9.136613813,11.96009799,7.640236619,9.374426115,7.957705743,10.0054039915,10.49035982,7.3465208585,12.13864308,10.73380366,10.40280453,9.56719054,9.540516092,10.1388079565,10.63563676,9.527897792,8.312317023,9.280760217,12.05836733,5.65225244667,8.7204348895,10.28660429,7.46332231,10.8300717,5.853877943,8.3163910215,6.4235331885,6.821211518,8.392677918,10.76039169,12.76119845,7.923834234,10.76873043,9.211511834,9.2113615035,6.11022297267,6.0664182,12.58650212,5.893308357,12.33433984,10.3826481615,9.200470222,10.8764910395,9.115603659,7.941049802,8.311717942,10.82797402,11.61281105,9.074699978,8.580165392,8.077182341,11.57106637,13.48222565,10.62285742,11.64198185,11.01054579,6.215781112,9.938015449,12.35089878,11.470671725,13.50314811,13.76499321,10.209151315,13.32090986,13.443780465,7.87986062,4.778749175,13.874582295,8.103454562,9.8817326245,12.72627038,7.528725991,12.49713337,6.90394547,8.39322552767,13.14121392,11.08223906,BRCA
11.56134298,4.93712219,11.58990637,7.93708405075,5.98073217525,12.57220763,11.01303318,9.0901231735,9.313099074,11.15310882,9.443410392,11.74803988,7.461215696,7.263764947,12.27401999,10.54993411,12.103700275,11.26378871,10.52622073,7.12570578567,10.475278206,9.557291911,6.083857569,6.673638385,4.7722227,10.175807248,9.319763063,10.91921737,8.266787858,10.74815115,9.852381692,8.32009508533,11.25995523,10.39216207,6.786077228,13.19976669,7.5280300115,9.724109558,9.281014944,10.9232534,9.282241073,8.340875026,11.96287081,11.23955693,12.35200901,9.421265976,9.131055831,11.57190206,12.19216651,12.29448586,7.4610238715,11.0399392867,12.7624963,10.17560604,12.14165544,10.72254311,10.32819838,10.86526952,8.021174851,11.90740908,9.151492997,12.44988381,7.5408424895,9.560027603,7.59650558,10.266338858,10.55539466,7.095375512,12.16626519,10.98307218,10.83762027,9.590133938,10.00201369,10.3154866485,10.29339725,9.42725057,8.68863596,9.112059712,11.84250171,5.540239002,9.127963714,10.7780979,8.005934842,10.97955044,5.908279272,8.1233197735,6.078690411,7.290171848,8.3470542775,10.55686073,12.706975605,8.033204275,10.41061594,9.151492997,9.043457461,6.34199734433,6.313659102,12.8471739,5.439300032,12.263711105,10.3627597125,8.17452767,10.7422753105,8.898632467,8.0620596875,8.282171868,11.20780763,11.55865044,8.905283371,8.644884758,7.96397256133,11.1499239055,13.55093015,10.38358581,11.64933041,10.72951477,6.251156317,10.335740921,12.277163725,11.50938669,13.44751595,14.007905805,11.0526538427,13.37610779,13.377110635,7.79246679,5.049425205,13.982597205,7.9160647255,9.864539634,12.48900128,7.802191444,12.46187723,6.967344797,8.36016220033,13.03973478,10.81174016,BRCA
11.72083647,5.398325783,11.66436963,7.8559090795,5.8687237215,12.69228318,10.99992623,9.41126739625,9.744775458,11.17035717,9.50460109,11.77806492,6.773307786,7.362973922,12.01701203,10.31880295,11.553989245,10.85440892,10.87563823,6.915254259,10.337582237,9.343852558,6.67359573,7.0380508525,5.5008898215,10.077023151,9.38991153,10.73881029,8.794043061,10.65453335,10.04336266,8.31866725367,10.72853303,11.23756269,7.040018762,13.2860567,7.8529331975,9.321718893,9.383110854,10.93235154,9.51464464,7.982909641,12.28769659,11.2211885,12.30454677,9.776844695,9.1480814945,11.95919971,12.41104094,12.3064449,7.4277826515,11.0984179767,11.97837451,9.627643826,12.33120955,10.71430158,10.85319669,10.72254311,7.97594459867,12.03792277,9.14242692,11.89363345,7.5258128505,9.353875227,8.01162467867,10.1308165865,10.21367569,7.2293503555,12.44065386,10.93699877,9.874758982,9.304569574,9.734062262,10.2309074115,10.71605229,9.05331578,8.612961657,9.600703265,12.1278268,5.702195218,8.9259566535,10.49748292,7.314427184,11.07201887,5.500970312,8.166182069,6.805887935,7.209913211,8.735602428,10.54623399,12.759034545,8.291125938,10.76359024,9.164744253,9.035920511,6.342114179,6.153811034,12.72471214,4.844249122,12.496295565,10.7617411185,8.517965696,10.8154688105,8.845945624,8.0192290835,8.5350388165,10.85195222,11.60634056,8.935370081,8.847629866,7.91466323133,11.704490485,13.58212966,10.74874028,11.68740205,11.08706186,6.173632793,9.9414282995,12.475071945,11.453289155,13.50983997,13.35941783,10.2692655413,13.46969908,13.507766185,7.763878152,5.562403668,14.06874933,8.084785846,9.9837311075,12.35733627,7.8530890995,12.13627672,7.180110866,8.67060928633,12.97187766,11.06502412,BRCA
11.67615115,4.871364705,11.62683849,7.570555329,5.9990123905,12.51339458,10.96869939,8.9780825095,9.511130543,11.14309317,9.432949558,11.8267889,6.977855527,7.817830275,12.26689494,10.32054705,11.905777185,11.12692078,10.62776211,7.283181094,10.6361310425,9.957508785,6.104132849,6.998502507,5.5432517045,10.3100047505,9.598481115,10.93816836,8.485971282,10.48064156,9.546605663,8.36286453467,11.09488611,10.52730133,6.933959475,13.40233131,7.8702772275,9.9694334985,9.378501395,10.68460862,9.4055344625,7.914327012,12.17272761,10.93189375,12.33696264,9.6831969,8.6367287865,12.10963326,11.66148208,12.28023003,7.330975552,11.2646723167,12.40419699,9.659657526,12.22921997,11.0791816,10.60533161,10.84822018,8.11810553467,11.94781234,9.583727381,12.2142175,7.7309844595,9.517335308,7.53985346133,10.185310385,10.61845,7.0805532545,12.1820747,11.1050886,10.74815115,9.324127636,9.672500978,10.6138481405,10.11070551,9.134683726,8.807082076,9.1220206095,12.02131498,5.87472931033,9.048133857,10.34930366,8.724600075,10.50876069,5.897247233,7.8261510905,6.9103289795,7.9550400915,8.4616170495,10.44034522,12.55720741,8.253411568,10.68152857,8.877515073,8.9359344845,6.41663102767,5.877014897,12.70943395,4.8589896,12.377151645,10.498601419,7.928875304,10.8973382705,8.774162024,8.015208768,8.548070986,10.75938913,11.67803681,9.101775205,8.542026926,7.92980596633,11.70316423,13.45687162,10.75691093,11.37148006,10.72897086,6.109888752,10.4461685,12.121456355,11.31452808,13.39262134,13.62724298,10.7448573883,13.42739342,13.48336441,7.697282321,4.958159726,14.12344321,8.0651618975,9.901903569,12.29328779,7.3846553455,12.19504004,6.608850353,8.803648797,13.0288437,10.80850192,BRCA
11.40065415,5.244707519,11.67585684,8.70890101275,5.655621217,12.94317143,11.17748823,8.8357239415,9.319763063,10.69711551,9.030143702,7.91898414,6.337002435,7.2832205535,12.00209605,9.36270062,11.30731523,11.49963678,6.319586888,7.292038499,10.4145259685,9.370252094,7.371212794,6.458489395,5.0158799165,10.3490182955,9.391867114,10.64868139,8.170802781,10.45645738,10.41961292,8.89172003633,10.24757188,11.54310931,8.260556316,10.21801255,7.9537898475,9.957873685,8.765229007,11.59799678,9.262046048,7.366302814,12.95175557,11.53100625,13.01560762,10.29305807,9.357835757,11.2444532,13.44437567,11.50067275,7.842926264,11.8348992767,12.35733627,9.989636156,12.29328779,11.86074569,6.387591412,11.03013967,7.85652075367,12.45867582,9.797410704,12.06768485,6.28713931,9.443980125,7.63561587967,10.509973745,11.05451294,6.704301737,12.82346582,11.59444371,11.84795592,8.483183932,9.785984134,10.375311717,11.93178472,9.039673824,7.57557919,9.5870150065,12.80008194,6.35908817467,8.2332008425,11.35464901,6.725949438,11.27762466,5.577739426,8.621319833,6.523683951,7.594533616,9.0397068175,10.78233917,11.489992475,7.857407417,9.490936656,9.969027107,6.8565885325,6.11201536833,5.852005861,12.9597684,5.222467693,12.1397195,10.129139805,9.364802828,10.3457383545,9.051678743,8.145928049,8.61770872,11.30008097,11.67763169,9.679733995,9.319187261,8.33272210267,9.6831858615,13.91614961,10.80671094,11.6604752,8.023686617,6.501563046,10.3869902465,13.25966858,12.04234402,14.25434036,13.882006925,10.695971082,13.25616376,12.635354195,8.105084975,5.212385731,14.142606215,8.2715931205,10.543174628,12.45954952,7.454799409,9.226822258,6.097511381,8.30560416167,12.61421528,11.18378596,BRCA
