@relation data

@attribute 10554 numeric
@attribute 10555 numeric
@attribute 1056 numeric
@attribute 10999 numeric
@attribute 1208 numeric
@attribute 123745 numeric
@attribute 19 numeric
@attribute 2168 numeric
@attribute 2169 numeric
@attribute 26279 numeric
@attribute 2806 numeric
@attribute 29881 numeric
@attribute 30814 numeric
@attribute 335 numeric
@attribute 337 numeric
@attribute 338 numeric
@attribute 346606 numeric
@attribute 39 numeric
@attribute 391013 numeric
@attribute 4547 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 5408 numeric
@attribute 64240 numeric
@attribute 64241 numeric
@attribute 64600 numeric
@attribute 80168 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 84649 numeric
@attribute 8513 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8681 numeric
@attribute 8694 numeric
@attribute 948 numeric
@attribute 949 numeric
@attribute Class {Control,BRCA}

@data
6.49276833,11.6058614333,6.657000843,5.267920811,5.452703528,5.07159617,11.77387079,5.376786337,6.065341406,7.672602519,11.50362218,6.5461271,4.990967619,6.073719165,5.259471408,6.516728771,4.462262136,7.1883466315,5.007208117,5.182703468,5.236694705,5.028581582,7.31944887,6.313976471,6.366720539,5.424427713,4.901363214,5.099517451,7.200778784,5.287261033,5.515077886,6.28179618,6.698083445,5.870386066,5.920180882,6.522938973,9.849452457,6.186218877,9.59038909033,7.75666290367,10.2324657247,10.53462901,9.943115915,10.0096238773,10.42312146,BRCA
6.60730459667,11.20344612,6.002540089,5.519330581,5.179920282,5.661461823,11.9861319,5.332628502,6.086885249,7.4082496475,11.18215551,5.800130634,5.110416751,5.563166712,4.983234478,5.970630084,5.26866948,8.216740629,5.440463287,5.436471072,5.693634181,5.352274105,6.461320332,5.476714818,5.733904229,5.261165252,5.37574431,4.898101005,6.254089095,5.37574431,5.130530665,6.808485207,6.358392415,6.093682064,6.470053303,5.67215039,8.068793222,6.02879635,10.2807133247,7.759280398,10.493423482,10.19872162,9.237545271,11.104288605,10.47331538,Control
6.66626775933,11.7298922533,5.897247233,5.391811746,4.756771821,5.677618038,12.33201704,5.773080673,5.931098705,7.5105573045,10.95100801,6.303329264,5.51854399,5.612950486,5.006310647,8.400389696,5.388974098,7.463376154,5.014814152,5.556438037,5.140994603,4.748208435,8.973741217,5.605339686,5.748871259,5.275762522,5.68215979,5.316336975,6.63379854,5.057679059,5.190823476,5.806975681,6.190817922,6.2344696845,6.023816023,5.612950486,10.49469589,6.118843116,10.9549472523,7.66462177567,10.060610899,10.34930366,10.38104028,12.3392253657,10.91242928,Control
6.75523263067,9.35157747967,7.606222204,5.927784627,5.216077698,5.251839337,11.13926213,5.284487528,6.290484882,6.91471303,12.46042141,6.779230578,4.643595993,5.363706598,5.163510053,5.787779337,4.988243006,7.179789303,5.196047562,5.548676475,6.000795094,4.988243006,5.998088995,5.276507133,5.90527342,5.196047562,5.201056716,4.927672792,6.608369881,5.021270114,5.470546015,6.285777293,5.427447991,6.6836249165,6.880995006,5.576606219,6.592311732,6.224296576,10.0955142883,7.15057614767,9.250913232,11.86074569,9.579571039,10.445825676,11.22643043,BRCA
6.47640202733,9.35629842133,6.799220496,6.582409697,4.1309167,4.738973163,12.09842044,4.931696351,6.288409898,6.907104035,11.86567539,5.342706958,5.027807878,5.007208117,4.835685705,5.850631456,5.234397132,7.4573617275,5.229790979,5.203016352,6.518854253,5.528267534,5.670168482,5.421737703,6.805328332,5.322839634,5.631549051,5.102250005,6.492819078,5.425938643,5.139153532,5.93841004,5.403021612,6.1187618665,6.2085325,5.627687994,7.860623191,5.992151647,9.30571278167,7.39481399567,10.908582253,11.20858205,9.173128136,10.3239841677,11.01901053,BRCA
6.73836057633,9.58118112667,6.990674474,5.954668163,4.610627382,5.294109989,11.39958517,5.325000691,6.087256632,7.043698385,12.10567621,6.049146766,5.304521308,5.264922245,5.335936286,5.777361355,4.80608078,7.8301635795,5.16953547,5.985962156,6.647750264,5.602001935,5.511128997,4.909306588,5.859106883,5.332538997,5.738235001,5.464350722,6.657501119,5.368428976,5.276693226,5.455500867,5.301049141,6.234057094,7.276545808,5.826873374,7.487922665,6.534579623,9.68397106233,7.27882055067,9.25131142733,11.52169626,9.093306057,9.257288012,10.38197038,BRCA
7.04681124267,9.22149092367,7.328497945,5.866420436,4.469030645,5.079366726,11.09785784,4.759970032,5.919942619,7.1263689325,12.41104094,6.337002435,5.07383228,5.638733653,4.779011934,6.026142315,4.991874681,7.884182657,5.547674422,4.635931227,6.080237268,5.782022708,5.771893004,5.034316149,5.985791427,4.988243006,5.775848104,5.193979903,7.087465825,5.337899487,5.307438771,6.255128327,5.726293954,6.549194233,6.930799789,5.533727829,6.682015342,6.090435997,9.66313863433,7.24943584033,9.007866993,11.69911488,9.272712079,9.98928892333,10.81469083,BRCA
6.80545045667,10.1908604133,7.135609576,6.093713996,4.649642211,5.501397992,11.10430408,5.002490161,6.076287179,6.7347825315,12.3239471,6.083006551,5.172938736,5.530766234,5.075544663,6.553095983,5.013474821,7.5834057285,5.094670216,5.449323037,6.415746521,5.456815387,6.263978634,5.172938736,6.615670554,5.471033986,5.705018031,4.898463837,6.914029647,5.149758548,4.555946662,5.743764871,4.91887665,6.1807120225,7.362340844,5.705018031,8.364332902,6.015700078,9.68731579533,7.56717954333,9.95807522633,10.51325413,9.392387798,10.0943343763,11.07588374,BRCA
7.20605549367,9.49834820533,7.434234403,6.17627851,4.521471831,5.1174393135,10.94059644,4.586234078,5.882344239,6.5993611955,12.12695617,6.314610999,5.193782829,5.622206516,5.483421802,5.614423668,4.729297003,7.686434417,5.372961888,4.851388329,6.298892537,5.402254249,6.621286787,5.501288856,6.772153303,5.115835678,5.693076567,4.732556676,7.122623868,5.124960054,5.072332275,5.734310791,5.593959684,6.616753136,7.685521692,5.935819934,7.181751391,6.209848712,9.55495607667,7.414201085,9.73838128967,10.99848485,9.174913904,9.300024268,11.44994835,BRCA
6.94582050833,10.84904459,6.223331437,5.212385731,4.842490216,5.322765098,9.821678779,5.301415026,6.664629054,6.4303488795,12.11775357,5.039808741,5.893915038,5.052688948,4.891432858,5.935702091,4.779274646,7.519361883,5.616777635,4.700180125,7.542337622,5.52701656,5.706262025,5.167730486,4.904256777,4.35206139,5.762422735,5.356153716,6.627136678,5.567280188,4.879597034,5.893915038,5.451714936,6.2767002425,8.723576586,6.232090496,8.783220184,7.128925197,9.74257664667,7.556087008,10.4872457877,12.04611629,10.53497911,8.11000699933,10.73844933,BRCA
