@relation data

@attribute 5682 numeric
@attribute 9861 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10197 numeric
@attribute 81620 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5705 numeric
@attribute 5690 numeric
@attribute 5702 numeric
@attribute 5693 numeric
@attribute 51053 numeric
@attribute 5692 numeric
@attribute 7314 numeric
@attribute 5700 numeric
@attribute 5695 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 84515 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 23594 numeric
@attribute 10213 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 990 numeric
@attribute 23595 numeric
@attribute Class {Control,BRCA}

@data
8.18064090833,10.577858394,11.8759414,11.046464365,9.4774367275,9.242120816,8.556797319,9.590603746,7.033563754,11.39453251,9.223954101,8.0982242125,10.69342622,8.97602061,13.12486126,11.66819594,12.12322914,12.05268701,11.92020965,7.152236984,12.67639685,14.083072915,13.33363132,13.41920247,13.04382794,11.87114877,9.25143050475,11.9258899,6.615670554,13.37355718,7.705910749,7.531306061,8.11485924,10.334183228,8.449521268,11.40579844,11.11880178,7.723969969,8.28615040767,8.19852639733,12.78963253,7.916556046,10.1060462435,9.461459559,10.00021257,11.21259383,6.012574958,8.519529251,6.487482832,6.52906469167,5.255700175,8.823479598,BRCA
8.88005368833,10.984879545,11.69988051,10.93362771,9.685313076,8.998534812,8.8019921295,9.630875787,6.567884319,10.89883964,8.2669635,8.328537455,10.1126777,9.57487227933,12.75717127,11.25407804,11.90740908,11.23443143,11.88081762,7.373955101,12.32501877,14.491124715,13.13233509,12.99983714,12.91282298,11.80634431,8.9507337465,12.17366339,6.566895523,13.2409799,7.292669322,7.6724419354,7.2086747845,9.951140842,8.627881407,11.46972335,11.17235267,7.889977115,9.09427385867,8.12052771933,12.35836419,8.0106371615,10.4203475115,9.340262451,9.521496672,10.83234438,5.59381033,9.069960645,6.786077228,6.825976426,5.455336468,9.037218243,Control
8.880792656,10.736331835,11.27473356,10.770072085,9.488075207,8.571298649,8.5966959745,9.672739215,6.362562487,10.91120492,8.351912203,8.1168607075,10.54158093,9.456908841,12.82346582,10.8264931,12.10354363,11.44205205,11.78564057,7.243509918,12.43809276,14.375350355,13.33363132,12.87339418,13.01841933,11.76992885,8.77483141125,11.58132609,6.84768731,13.35753005,7.777684566,7.6721130478,7.338070516,9.852050299,8.923848251,11.4091179,11.40466276,8.335592591,8.72173289,7.93139199867,12.3181333,8.169821621,10.273987442,9.242734159,9.3721657175,10.70265129,5.569028668,9.036579657,6.477965145,6.67563750033,5.375918034,8.776993161,Control
8.614266504,10.333964758,11.14309317,10.077107125,8.213074375,8.292046787,8.8688822105,10.282808745,6.360193609,11.29922535,8.940387841,7.960534248,11.0443909,9.322948958,12.72020477,10.41271832,11.79600727,11.54053263,11.524772,6.427443278,12.80254267,14.38538722,13.19318117,12.87039849,12.86518429,11.43412272,8.788515201,11.1392085065,7.183985468,13.17957018,7.454322173,7.4564646934,7.503212916,10.2376439163,9.276660153,11.35629255,11.05474016,8.03524054,9.00997914267,7.87122307133,12.37045183,7.9034055435,10.227964657,8.091145926,9.968680969,11.5968724,5.611033099,9.243103231,6.78934168,6.72834066067,5.297201735,8.635528703,BRCA
8.50801697,9.9233879005,11.01772728,10.29108096,8.0503769725,8.531830892,9.062980137,9.666771214,7.313837914,11.29559693,8.424944257,8.0551081435,10.17550624,9.004298777,12.28120423,10.43684194,11.26201864,11.91738897,11.38801744,6.166771297,11.92203438,14.256090485,13.36098494,12.6125864,12.36194933,11.43208526,8.44802842625,11.09673553,5.822864756,12.85150121,7.252431567,7.5603097212,7.143702287,9.77420149833,9.598322922,11.23866464,10.7304916,7.876150279,9.159078751,7.80959303467,11.92850738,7.367289616,10.0955035995,8.212011301,9.463868115,10.74539725,5.48527486,9.108740796,6.748599179,6.85516244833,5.234397132,8.887343342,BRCA
8.870571599,10.325118734,11.54370625,10.244801125,8.260593436,8.181178507,8.8336966435,10.03856784,7.478852772,11.13429814,8.831276461,8.127320089,10.64225055,8.89299942433,12.84191128,10.38522909,12.04827069,11.75880629,12.03524768,6.689897101,12.98742218,14.371791605,13.25089354,13.10574654,12.9597684,11.35888208,8.6298253915,11.215516436,7.014302633,13.41920247,7.440414751,7.6894287584,7.332220609,10.1945770437,9.400581223,11.11250811,11.1794428,8.181178507,9.17779723033,7.78460812933,12.59087361,7.570979119,9.8952105075,8.383219488,10.138422425,11.40689869,6.217720863,8.998534812,6.805457319,6.79523996967,5.727111263,8.719338441,BRCA
8.944399701,10.3559830305,11.28199972,10.031682247,8.1084162645,8.371668982,8.870272829,10.0152804485,5.812890452,11.15202194,9.203617871,8.2623984705,10.77919838,9.17260576333,12.89900003,9.750766068,11.88149458,11.51681803,11.71972476,6.335038012,12.91025583,14.532993875,13.17478142,13.00770101,13.06490613,11.34861214,8.54955897875,11.2757608715,7.150486375,13.23568448,7.505535937,7.2649298594,7.3202222285,10.196065935,9.362470505,11.19567996,10.95100801,8.480246059,9.14382359133,7.798830339,12.07353083,7.910165262,9.8329397695,8.022646788,9.985059859,11.21935325,5.726293954,9.406960242,6.87116946,6.76381618433,5.112503363,8.496515403,BRCA
8.806744591,10.421853277,11.55392216,10.359469555,8.317625592,8.591598196,8.81904828,10.19683679,8.04360305,11.1794428,8.741956615,8.2782737305,10.63522863,8.92405041767,13.1007987,10.31271881,12.14106624,11.90133466,12.24753009,6.158463896,12.76637057,14.528822965,13.34505663,13.34320241,13.35514394,11.63567744,8.913108555,11.3260081805,6.878146348,13.36856584,7.656498381,7.6894317488,7.4457350635,10.2603164373,9.630012754,11.51777531,11.18505522,8.085394281,9.109153747,7.22130205967,12.41466417,8.501987071,9.9305064935,8.509835486,9.932881007,11.61805062,6.419754289,9.126105027,6.716514688,6.84822423767,5.449323037,8.864341803,BRCA
8.95256539667,10.54491829,11.30388933,10.11792223,8.308170906,8.520521573,8.8903112945,10.22396564,6.691398504,11.34028702,9.149125411,8.184550345,10.82382918,9.66285448533,12.86051578,9.958574872,11.82101269,11.48849306,12.26795863,7.049851612,12.88385376,14.343984755,13.13233509,13.25089354,13.08056861,11.60772112,8.3669006075,11.399220835,6.95239509,13.21954598,7.566208434,7.3888732006,7.349538107,10.3938326523,9.077110201,11.61752958,10.87818911,7.830675431,9.19832628067,7.406009218,11.93257475,7.643972117,10.0772368515,8.244412747,9.7076462655,11.45443311,5.94872421,9.084543421,6.790580238,6.566929743,5.48205062,8.673027334,BRCA
8.68873067867,8.4163495475,11.4763312,9.5161275375,7.80319951,7.915522581,8.157832757,9.204907435,8.235058209,11.49398064,9.371014877,7.061064784,10.62937509,8.796986519,13.00161496,6.600325977,12.45159499,12.20190804,11.19346855,5.290397907,12.52245777,14.572620915,13.83149977,10.61739655,10.15177801,10.79459886,8.68547243025,9.5418326785,8.340140655,12.68048706,8.081351779,7.204767331,8.07120391,9.88560113,10.15739466,11.90579323,11.89968368,8.667644801,9.038342853,7.03454756133,10.47506236,8.2761462235,9.8710179655,8.671807401,10.046635579,11.5343468,5.852005861,6.164912581,5.716038325,6.91194087533,5.212385731,8.625965515,BRCA
