@relation data

@attribute 5436 numeric
@attribute 5437 numeric
@attribute 4331 numeric
@attribute 5435 numeric
@attribute 51497 numeric
@attribute 6829 numeric
@attribute 5438 numeric
@attribute 25920 numeric
@attribute 5439 numeric
@attribute 2071 numeric
@attribute 6827 numeric
@attribute 2068 numeric
@attribute 7469 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 4686 numeric
@attribute 2966 numeric
@attribute 2965 numeric
@attribute 2963 numeric
@attribute 1022 numeric
@attribute 2962 numeric
@attribute 9150 numeric
@attribute 7936 numeric
@attribute 22916 numeric
@attribute 5431 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 5432 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCA}

@data
11.4744083,11.13855038,7.173305173,12.18094263,11.162488095,11.63348356,11.42772678,9.11777579,6.402078871,10.65722043,10.82924727,9.204131621,7.76437589,6.755291951,9.66947024,8.627160965,5.171538364,6.858718118,10.90796116,9.6014742,10.79666855,7.37892838867,9.036799417,7.79970309167,9.486624446,11.4243108,9.720120732,9.636870305,10.34768534,8.174296834,7.676452764,BRCA
11.48188533,11.28537059,7.443588263,12.08367055,11.23150106,10.64202486,11.28199972,8.51521500375,6.104971499,10.16944939,10.92743375,7.815256994,7.03452697,6.326074949,8.91062109,8.94526175,5.37574431,6.7861813475,10.82131183,9.65659519,10.27729935,7.05079206433,8.360672771,8.12538379433,9.811543731,11.55629063,9.578863787,9.355641581,9.399502844,8.4740299995,8.933248873,Control
11.16768802,10.97608812,7.108370574,12.19128143,10.74113891,10.7304916,11.15088665,8.4743960065,6.382499203,10.08514084,10.93958309,8.343586732,7.487359976,6.547978484,9.180550154,8.413100175,4.988697465,6.421656707,10.75314175,9.597587563,10.38624004,7.08224194833,8.259214953,7.94777078533,9.493665908,11.66558698,9.601752743,9.6358129485,9.933941823,8.5940360615,8.832795987,Control
11.36217961,11.73219511,5.771628945,12.38074251,11.25158137,11.65493594,11.33051934,8.676235756,6.185178351,10.93024227,11.21259383,9.167193021,8.246623189,6.114268757,9.410849402,8.634194938,5.292792099,5.456076664,10.26546887,9.617614907,10.41629907,7.432896607,8.455040631,7.86579001867,9.214775128,12.19128143,9.330368553,9.9907375325,10.39216207,7.1655308455,8.194979796,BRCA
10.87659774,11.25995523,5.902683368,11.50362218,11.382138615,11.02462046,10.16197619,8.44966380175,6.723562401,11.10864878,10.76657469,9.101470918,7.784227701,6.092128797,8.426475613,8.7754466,4.788047896,5.544020716,10.46916384,10.07000053,10.04182378,7.17593437867,8.782311189,7.92189120167,9.426286314,11.14770754,9.259561518,9.683055312,10.23091542,7.126664761,8.73696091,BRCA
11.53262879,11.67585684,6.196042028,12.54548466,11.451104685,11.65981099,11.68597092,8.47928568075,6.764676316,10.88769302,11.69812525,9.228344402,8.11647539,6.016480301,9.227195422,8.217813694,5.258529523,5.44209646,10.49127719,10.12919321,10.80422,7.13802204433,8.763263105,7.704054153,9.136613813,11.96009799,9.374426115,10.0054039915,10.54330281,7.207971487,8.461204311,BRCA
11.56134298,11.58990637,6.101719008,12.57220763,11.184368605,11.81532136,11.74803988,8.7950772585,7.461215696,10.61346285,11.53538974,9.230129219,8.441762661,6.083857569,9.319763063,8.266787858,5.533727829,5.5223939415,10.32819838,10.19591385,10.86526952,7.21968344067,8.718842038,8.021174851,9.151492997,12.44988381,9.560027603,10.266338858,10.42417183,7.3753302775,8.260097569,BRCA
11.72083647,11.66436963,5.913853554,12.69228318,11.366034325,11.36612562,11.77806492,8.33016453525,6.773307786,10.55979796,11.49745034,9.21184032,8.231294544,6.67359573,9.38991153,8.794043061,5.358089615,5.5364636575,10.85319669,10.21780056,10.72254311,7.37319981933,8.958930467,7.97594459867,9.14242692,11.89363345,9.353875227,10.1308165865,10.32995358,7.5514060975,8.26545228,BRCA
11.67615115,11.62683849,5.669530862,12.51339458,11.360219095,11.71081731,11.8267889,8.99918270825,6.977855527,10.83660293,11.62333067,8.758440706,8.537219493,6.104132849,9.598481115,8.485971282,5.286429541,5.15457292,10.60533161,10.13564553,10.84822018,7.40786895833,8.344585666,8.11810553467,9.583727381,12.2142175,9.517335308,10.185310385,10.54869216,7.2303432025,8.169525606,BRCA
11.40065415,11.67585684,5.781235931,12.94317143,9.3596569505,11.1581191,7.91898414,8.80146232775,6.337002435,10.83158062,11.51581946,9.785984134,9.532570767,7.371212794,9.391867114,8.170802781,5.052688948,5.321608753,6.387591412,8.777182254,11.03013967,7.68656767567,10.49423086,7.85652075367,9.797410704,12.06768485,9.443980125,10.509973745,10.32910148,7.3442798615,8.512346531,BRCA
