@relation data

@attribute 2647 numeric
@attribute 2580 numeric
@attribute 9829 numeric
@attribute 8673 numeric
@attribute 23557 numeric
@attribute 1522 numeric
@attribute 8773 numeric
@attribute 10618 numeric
@attribute 3482 numeric
@attribute 8775 numeric
@attribute 27131 numeric
@attribute 9698 numeric
@attribute 7164 numeric
@attribute 7163 numeric
@attribute 130340 numeric
@attribute 51429 numeric
@attribute 55330 numeric
@attribute 4074 numeric
@attribute 10717 numeric
@attribute 152503 numeric
@attribute 8546 numeric
@attribute 7037 numeric
@attribute 6456 numeric
@attribute 388552 numeric
@attribute 25977 numeric
@attribute 26258 numeric
@attribute 9685 numeric
@attribute 8729 numeric
@attribute 162 numeric
@attribute 408 numeric
@attribute 164 numeric
@attribute 375 numeric
@attribute 5878 numeric
@attribute 2512 numeric
@attribute 10053 numeric
@attribute 54885 numeric
@attribute 6844 numeric
@attribute 1785 numeric
@attribute 3312 numeric
@attribute 6845 numeric
@attribute 8301 numeric
@attribute 8905 numeric
@attribute 9026 numeric
@attribute 81567 numeric
@attribute 8907 numeric
@attribute 6643 numeric
@attribute 1176 numeric
@attribute 5286 numeric
@attribute 1174 numeric
@attribute 6810 numeric
@attribute 286451 numeric
@attribute 1362 numeric
@attribute 2799 numeric
@attribute 6272 numeric
@attribute 1777 numeric
@attribute 23431 numeric
@attribute 84062 numeric
@attribute 1211 numeric
@attribute 2495 numeric
@attribute 1213 numeric
@attribute 4952 numeric
@attribute Class {Control,BRCA}

@data
10.97903948,6.9445924974,5.0758588525,12.89271362,6.991610063,11.68448358,7.23019654,10.15596963,11.27518768,7.457013745,8.5413047315,11.765891495,8.7026855,6.807683278,4.756771821,4.956069723,9.604947496,9.860280449,10.88129775,10.58930965,11.35816506,11.31639767,5.06782288,4.832651143,10.0250638,10.364519325,10.22014284,9.642061229,9.257837879,10.109849668,9.5168692105,9.06733291667,10.0050885235,14.68436356,6.316422399,5.487631312,10.98552909,9.1949958385,13.60992767,9.636443876,8.115696672,10.33356066,7.446199781,7.921488241,11.16338255,11.31092814,9.05980666,5.449405582,9.26705535167,10.87614109,11.08348284,10.04584194,13.17957018,10.64364002,10.96031353,8.21023436,7.37875676033,9.85483690933,11.44400817,6.419459359,9.248703493,BRCA
10.51584792,6.6129043944,5.2943137015,12.79374357,6.436299805,11.81532136,8.148758187,10.92251957,12.11959782,6.900326828,9.072360235,12.51934277,9.004909845,7.12803777433,4.472233581,5.062651968,9.93067493,10.70937274,10.27030734,10.7953865,11.30576268,11.01447057,5.687768455,5.361953639,10.56852647,10.74790804,11.35948893,9.023353173,8.9872279575,9.640584923,10.19841748,9.15885341667,10.599784445,14.39249665,6.431878337,6.0868111295,10.45871961,8.5476373445,13.09917276,10.54580458,8.7699624305,10.89679642,7.57417011167,8.3476764898,10.74490974,11.03215615,10.13669328,8.020912072,9.69184985067,10.4246495,11.95442182,11.05952041,13.48222565,10.83920007,10.98367433,8.23663746,7.13748712667,9.569893126,11.23370072,6.409565428,9.554365986,Control
10.55979796,6.7945944922,5.6127336765,12.87602003,6.863136635,11.84476863,7.93339756,11.12792359,12.12951334,7.528221864,9.1260822025,12.45071447,9.03277375267,7.06723012567,4.84450022,5.221887952,9.388921983,10.35134816,10.36908504,10.9783031,11.39128671,10.82104072,5.890331925,5.238988625,10.45289528,10.42115776,11.42649031,9.333972157,8.753653774,9.901873931,10.024973187,9.02863103533,10.60361192,14.744149875,6.63379854,5.95086576225,10.57581366,8.3848366715,12.982725195,10.27876338,8.8033119045,10.68847001,7.95805751733,8.1657876912,11.24631027,11.17866503,10.195010266,7.96091582,9.28684863667,10.57487757,11.7044031,10.93358022,13.79334119,11.61175117,11.03275882,8.763694672,6.848811596,9.627951807,11.11641563,6.279569377,9.5625485535,Control
10.36365325,6.8973506204,5.2550378035,13.34055118,7.06199519,11.97837451,7.399433275,11.26946293,11.88529801,7.78560143,8.9327850945,12.71375525,9.75564061667,7.58591050667,4.537176254,4.945808121,9.734451845,10.82495499,10.91608679,9.22753239,11.49325267,10.22917365,5.451879748,5.109999067,10.82046044,10.269538065,11.50889917,9.956354783,8.6211251185,9.8300454095,10.391341055,9.44034213133,10.825323535,14.72867953,7.373781141,5.91714763425,11.2546007,9.416925594,13.20710406,9.835292949,8.3977368885,9.9893415805,8.29146554717,7.6400490788,10.29486801,10.85845918,9.902782676,7.312272913,9.33566540233,10.58872895,11.19715849,10.59962956,13.07191821,11.20603466,10.51017103,8.709033072,7.24514078867,9.64490915967,8.847011233,5.404810541,9.8746000765,BRCA
9.457976471,6.7962606444,5.601035346,12.34480084,7.448903273,11.01404508,7.0688260285,11.24671405,12.73346456,6.743087843,9.2090271075,12.7375105,9.78684642633,7.25007364,5.133205159,5.337721125,9.837052761,10.96622084,11.20683445,10.05045787,11.49398064,11.15055986,5.65306808,4.452906757,10.72853303,10.531678125,11.46383867,9.251175332,8.8722285685,8.889154228,10.328791413,9.602992126,9.9954801685,14.841479225,7.092337284,6.05474921875,9.127737169,8.868771014,13.766019795,10.57043948,8.1405585885,10.547288835,7.54934640133,8.8344638618,10.9316131,11.12295109,10.097963631,7.806776963,9.00847069033,10.3872045,10.96350865,11.3273142,13.57024711,11.21588197,10.29860136,8.844361426,6.756834723,9.48345944067,9.695698581,5.649336125,9.66111062,BRCA
10.39134057,6.8591619628,5.5073635195,13.54473631,7.122572104,12.20536419,7.2112778015,11.10029786,11.89117053,7.455452834,9.0674283275,12.76043222,9.31916740233,7.263188699,5.13566953,5.201056716,10.03284165,10.48499683,10.88595582,9.666615087,11.25679855,10.63242753,6.123713395,5.264922245,10.75081188,10.252464965,11.23932421,9.590110341,8.6234186075,9.941840869,9.9920795695,9.52585421467,10.5184733555,14.714528035,7.36527506,5.85612713725,10.96223109,9.1366061965,12.883636945,9.73909332,8.207360111,10.004387079,7.68080362883,7.7410713376,10.35399067,10.68798822,9.9433715555,7.103893941,9.42551392833,10.46528353,11.29613059,10.69826214,13.07861622,11.05382767,10.97151861,9.222071035,7.23142391333,9.94364617567,9.421265976,5.641409649,9.68450985,BRCA
10.503672,7.0377544792,5.550743254,13.49883304,6.899994664,12.30040269,7.21093826,11.31449844,11.92126273,7.840024324,8.8739535345,12.700157325,9.182619485,7.55285705367,4.246268135,4.818404856,9.778964625,10.35787117,10.92822987,8.966845087,11.52942337,10.28837619,5.176533465,5.510812619,11.00248122,10.177366465,11.38382052,9.975214277,8.4299409675,9.3717364625,10.2517578225,9.454326801,10.946702515,14.7820859,7.666474566,5.81139014575,11.18913904,9.2374373105,12.77225221,9.698696475,8.0875975575,9.535486731,7.90597697083,7.785414589,10.18746996,10.85352421,9.88647426,6.776041872,9.53980030333,10.53077724,11.42560159,10.9278115,13.34981755,11.42710081,11.10966436,8.990643721,7.258735166,9.67715489467,9.090457252,5.38008113,9.9414472575,BRCA
10.76919343,6.7649567882,5.345749019,13.37355718,7.542337622,12.26909023,7.0332426015,11.20603466,12.08048622,7.60119717,9.2978774095,12.649081675,9.631204005,7.455714065,4.969831133,5.070616072,10.15718937,9.933182054,10.74598122,9.367327993,11.63162057,10.92191923,5.890331925,5.159378163,10.80500644,10.21705584,11.37964115,9.485125458,8.78501656,9.4348840965,9.982431016,9.73109120033,10.5701737835,14.636576345,7.234963788,5.6915826005,10.57996904,8.935554787,13.08508924,10.14832758,8.1875848215,9.9858277755,7.44566747433,8.023876207,10.50080233,10.79624673,10.092969905,7.300583933,9.72918895967,10.46377241,11.55255397,10.87936138,13.15138292,11.03306523,10.81594784,8.819397657,7.033573647,9.99687892667,10.13161943,5.643287114,9.768108396,BRCA
10.56803712,6.8324793686,5.5494141275,13.52549699,7.120759188,12.71693524,7.591008587,11.06244102,11.80634431,7.791685689,9.3327711715,12.41783465,10.0537479587,7.57219870933,5.22439848,5.355449107,9.817519786,10.93414071,10.4297627,8.949579524,11.50843622,10.66477195,5.745513828,5.19062597,10.90870806,10.152257815,11.32848436,10.09896674,8.794173399,9.436631347,10.259069865,9.70770383567,11.277500065,14.2953732,7.661780101,5.86397981425,11.18170219,9.3932304675,13.231075175,10.05646198,8.467686926,9.725842908,7.7596338505,8.285302837,9.995463717,10.85294906,10.2303468425,6.918538669,9.978300195,10.31313278,11.0317393,10.44156469,12.9979954,11.20603466,11.06573943,8.741467934,7.21175692533,9.89082105633,9.752130192,5.491220776,10.0085810415,BRCA
10.757061,6.9809677456,5.5789852085,13.95070399,7.794921249,10.95483991,7.0042366535,11.86292605,12.36678126,7.900053365,9.4726373615,12.756045975,8.14877068267,6.982446635,5.222467693,5.167730486,8.659104967,11.23348204,11.13833598,9.353373539,11.80488133,7.048353701,5.088959125,5.676811285,8.530075742,9.4869654295,11.62609927,9.788408852,9.109970228,9.935070682,9.9030958315,10.165604926,11.112297965,14.706530255,6.989880165,5.7112578205,7.975462708,9.5858234835,11.966247995,8.751017701,5.4444662925,8.875494207,7.475463967,7.654760343,12.15241487,8.498640938,10.23132083,7.159924617,9.693328964,11.24502395,11.02198648,11.13679749,11.67059663,11.76843466,8.109048547,8.825707034,7.084637005,10.178458256,9.00719629,5.430127385,9.3665018675,BRCA
