@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10105 numeric
@attribute 10319 numeric
@attribute 10454 numeric
@attribute 1147 numeric
@attribute 1234 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22798 numeric
@attribute 23118 numeric
@attribute 23533 numeric
@attribute 23643 numeric
@attribute 240 numeric
@attribute 26279 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 284217 numeric
@attribute 30814 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 331 numeric
@attribute 3310 numeric
@attribute 3312 numeric
@attribute 345611 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 3551 numeric
@attribute 3586 numeric
@attribute 3587 numeric
@attribute 3588 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3654 numeric
@attribute 3655 numeric
@attribute 3688 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 391013 numeric
@attribute 3911 numeric
@attribute 3912 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3915 numeric
@attribute 3918 numeric
@attribute 3949 numeric
@attribute 4261 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4843 numeric
@attribute 50487 numeric
@attribute 51135 numeric
@attribute 5163 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 54205 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5600 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 572 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6300 numeric
@attribute 64600 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 6885 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 81579 numeric
@attribute 836 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8651 numeric
@attribute 8681 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,5.4786784915,6.849690093,9.609742556,6.73906535867,8.670710349,5.476713145,5.07159617,5.5612686795,9.592833039,5.479142629,5.811349805,6.506414513,5.758230711,11.16381336,6.98996384967,7.672602519,6.097670028,11.98415862,8.276218788,5.31994319167,6.39577774933,4.990967619,12.33906368,12.16828986,9.699746436,7.711014946,12.91282298,7.910644417,10.84714372,5.515077886,9.158313751,13.336444535,12.12065594,10.83822324,9.558860226,5.387510099,9.181680732,9.10786861,12.01315176,12.216605,8.031123768,8.139763042,6.25333282,9.305993955,13.60992767,5.823629162,5.77657203,12.41466417,12.60891324,7.53597724,8.8805531315,8.389040939,10.391941138,6.371476641,5.211023147,10.78985172,6.641325096,8.5429645305,8.551815066,7.660782339,9.978040839,7.2547783775,10.206726031,5.007208117,11.71011775,8.7913088215,11.62683849,7.30899363433,12.45804007,8.16631729167,10.18422484,5.39078052,9.630713575,12.2590489,13.43573605,6.53208433767,5.58811651867,5.236694705,8.15728519,6.732001603,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,5.028581582,7.31944887,6.313976471,6.366720539,9.025071112,8.06297051567,11.573459625,5.9065229025,7.8209172285,7.597317289,6.3734932246,9.821790372,5.63874470533,5.64379041867,8.04104994467,7.66150020625,8.687254178,8.478052396,7.123193151,5.515077886,9.93530678933,11.0871946533,8.596587527,6.147057976,5.609704182,10.31728008,5.424427713,8.121094588,6.992205122,11.97837451,6.56440695667,11.57353372,6.698083445,8.021098551,5.870386066,5.920180882,5.3816807882,8.198860636,6.522938973,6.759359347,10.6073352,7.49671624,10.53462901,7.398515374,6.586994086,BRCA
GSM427171,5.7708818765,7.286444848,10.70754056,6.67560015067,8.807082076,5.274553208,5.661461823,6.791169903,9.66262953467,6.97372929,5.263044971,6.132729324,6.146498034,10.84714372,7.08651780333,7.4082496475,6.6687748565,12.06588572,8.495976037,5.67424901833,6.11055064733,5.110416751,12.30321003,12.69228318,9.822443813,7.953456048,13.49077697,8.695855636,11.67143283,5.447257868,5.420222366,14.133262905,12.13760287,11.43314739,9.3921496365,5.257964097,9.602668372,9.64187447267,11.48354892,12.7295762,7.092337284,9.207237709,6.249355857,9.414337005,13.09917276,5.515077886,4.921497326,12.95548196,12.64414927,7.4402145165,8.629169544,7.956610113,10.497262177,6.861865828,5.622060057,9.975214277,6.535519258,9.18007328783,10.93235154,7.948076801,9.952970221,8.121920326,9.3222193395,5.440463287,12.55314694,8.5429373015,9.98739233,7.692155216,12.97187766,8.353972691,11.33349936,6.255128327,9.909466033,12.38541089,14.39776555,6.30944562733,5.54010262667,5.693634181,7.91898414,7.247265632,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,5.352274105,6.461320332,5.476714818,5.733904229,8.530173307,8.197304519,11.32136754,5.767601547,7.3186471095,8.0098633265,6.7192971842,10.00036666,5.63836021117,6.10103173667,7.56627437633,7.69919135975,8.875473781,9.3012466535,6.222800335,5.130530665,10.334999682,11.5050606867,9.0816140535,5.382071697,7.247787805,9.979768545,6.548826242,7.757525229,7.871691396,11.79193625,6.78874329567,11.18554156,6.358392415,8.158617651,6.093682064,6.470053303,6.0308489854,7.692121379,5.67215039,6.988744679,10.68519142,7.566817294,10.19872162,7.2307473315,5.575699011,Control
GSM427172,5.8854976,6.637136088,7.445513855,6.53137599367,9.155780297,5.44376233,5.677618038,6.935865955,9.935713008,7.400262798,5.532793245,6.0027082745,5.937527571,9.985152126,7.23393974633,7.5105573045,7.184102984,12.19850959,8.069988244,5.34585836067,5.86322872133,5.51854399,12.51214052,12.18670552,9.650073918,7.021260744,13.12486126,8.086509293,11.58870072,5.279110251,5.457225929,13.717874695,11.35464901,10.4353997,8.7147983615,5.431465218,9.748937848,8.950697414,10.45621094,12.76703924,7.815000755,8.801356788,6.358963769,9.232271688,12.982725195,5.504788206,5.303243061,12.80254267,12.68837278,7.3412959795,8.100279525,8.155578645,10.192328829,6.342079669,4.997530935,10.19377825,6.95978501467,9.52376826383,11.03036559,7.573687183,9.9265671165,8.05742956025,9.3859954115,5.014814152,12.54269462,8.072835663,10.51457134,7.74037431067,13.12983363,8.67834112367,11.34542758,6.767493005,9.531343017,12.24889125,14.10537413,6.83411040533,5.381457097,5.140994603,7.813125618,6.836053906,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,4.748208435,8.973741217,5.605339686,5.748871259,8.84381204,8.151507585,11.488573795,6.1670985755,7.67532014,7.822857961,7.4496009772,9.110118593,6.10693756767,5.82446156933,7.59129591867,8.09596774125,8.978067698,9.2475715835,6.621469955,5.190823476,10.3450320487,11.3647894967,9.1999885685,5.502084908,7.420152085,9.655880007,6.379209934,8.261532137,6.162699096,11.70928645,7.02586490967,11.45329393,6.190817922,8.264536249,6.2344696845,6.023816023,5.9638642464,7.8122716905,5.612950486,7.010810952,10.55664043,7.35076491,10.34930366,7.3267732685,5.411605257,Control
GSM427178,5.6707063705,7.051810165,9.444694564,7.05252053933,9.260861404,5.815593995,5.251839337,6.23780006725,10.2127518167,6.998819226,5.897973236,5.9528423095,6.646238725,9.266219144,7.62931334233,6.91471303,5.4787995935,12.44264168,7.185869332,5.51542661367,6.76886723067,4.643595993,12.74633592,12.32890637,9.942749483,8.077191083,13.36098494,8.864968521,12.06323168,5.333791561,10.3670273,13.99859808,5.168332398,7.780213504,10.631558985,5.431298057,9.3641773755,8.831709234,9.138598914,13.279028,8.351249698,8.0667841815,6.810768024,9.13253901,13.20710406,5.241850906,5.196047562,12.62053951,12.40526256,7.5914915015,8.0593538555,7.991239976,9.5106784675,6.424674922,4.693784032,10.19073248,5.75840882033,9.15082053767,10.52922583,8.115591386,9.5115781165,9.09629077975,7.6152573625,5.196047562,13.57945564,7.4947596615,10.60200312,7.314854993,12.30875149,9.66844801867,12.21756405,6.764178682,10.01320441,12.29388695,14.13459319,7.043476808,5.24729020433,6.000795094,7.825469439,6.667222002,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,4.988243006,5.998088995,5.276507133,5.90527342,9.447156147,8.08129530567,11.695521545,5.967633391,8.0652644275,7.8440908905,6.4529665452,10.87659774,5.68339117333,6.17992307233,7.66188804867,8.2876995905,9.226388785,10.160659071,7.464997224,5.470546015,10.6552894147,11.2640425267,8.733092931,5.115003321,7.131628387,10.35287964,6.539744787,7.008823908,5.841225451,12.32501877,7.215576291,12.30980751,5.427447991,7.961727034,6.6836249165,6.880995006,6.0564723368,8.7262881565,5.576606219,6.396738021,10.78787423,7.27123219,11.86074569,7.630971039,6.274546467,BRCA
GSM427181,5.6644220515,6.490494419,11.66763062,7.01209387333,9.241179451,5.3501798975,4.738973163,6.155251749,10.3303371883,6.457877938,5.586322838,6.2009150755,6.131451225,9.811543731,7.29797929567,6.907104035,6.159811817,11.06323009,8.076790383,5.42576550867,7.77612911867,5.027807878,12.46516723,11.98345514,8.978768455,7.638474153,12.89109452,7.920890416,11.34473713,5.297201735,8.485971282,13.808752855,10.46950983,9.120018232,8.9144644015,12.3181333,9.745757925,9.59777171733,8.07586835,11.99120482,7.156465194,7.9827875395,6.819320511,9.043848309,13.766019795,5.501686937,4.702259784,13.13233509,12.69883927,7.946295334,8.1004276705,8.873391145,10.0013064125,7.469094598,4.481826553,10.56573071,6.10844654733,9.44121959,10.46394351,8.41854957,10.67488522,8.32972063725,9.1976298995,5.229790979,13.19781415,7.699604075,10.8933738,7.12901061733,13.25616376,8.34456747333,11.64198185,6.411515754,9.847089115,12.41257918,13.98232431,6.31386063533,5.659962881,6.518854253,8.177894285,6.746786795,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,5.528267534,5.670168482,5.421737703,6.805328332,8.66705043,7.95451796533,11.206231375,5.329465727,7.6098380195,7.5531159175,6.5996740378,10.82965558,5.76476224117,6.406842111,7.66703628367,7.76711974975,8.761435816,8.9891806855,7.090538878,5.139153532,10.5797653207,11.33747121,9.2660120735,4.924350826,7.112546695,11.69149721,6.82311602,7.52642319,5.923868951,12.15610687,6.78915135733,12.32769025,5.403021612,8.3844099225,6.1187618665,6.2085325,5.9408978668,8.6813768815,5.627687994,6.924132926,10.64411791,6.971345601,11.20858205,6.968230665,5.045935721,BRCA
GSM427182,5.4935537865,6.845807173,9.593681092,7.22201205233,9.022833232,5.456655096,5.294109989,6.273689165,10.0295226957,6.272541727,5.837698095,6.024113024,6.30204996,9.208795915,7.49822873667,7.043698385,5.6032236615,12.03914706,7.526814397,5.90680015067,6.434522916,5.304521308,12.2754728,11.75625619,9.262635828,8.117164017,13.08056861,8.101399429,11.41646783,5.555211263,8.63870843,13.981464,10.19314989,8.861467793,8.7313364485,12.4899797,9.24265747,8.328009681,8.892854791,13.01334802,8.288302177,8.220173896,6.387332919,8.66705043,12.883636945,5.903768142,5.131765663,12.57561022,12.56946885,7.791459439,8.34204317,7.816649501,9.6472962495,7.799671995,4.735808811,10.20419243,5.87139509267,8.933464829,9.622015717,7.821265561,9.717665021,8.872809631,7.763838099,5.16953547,13.02126635,7.4410500215,10.49005891,7.68209250767,12.66269848,9.289928504,11.28537059,6.189088819,9.757607158,12.40655986,13.70909946,6.96648824367,5.78350582667,6.647750264,7.785029202,6.702522925,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,5.602001935,5.511128997,4.909306588,5.859106883,9.108133102,8.00665617633,11.49634678,5.656097949,7.0284721055,7.5935132445,6.4103000694,10.6792956,5.51281927767,6.318598458,8.02569258867,7.94296329425,8.629266563,9.423520902,6.615413078,5.276693226,9.828262008,11.2932842667,8.692934023,5.605710071,6.735729052,10.24482795,6.277060108,7.096928908,7.264445239,12.03603115,7.091595276,12.03792277,5.301049141,8.1522695415,6.234057094,7.276545808,5.9484693628,8.248373031,5.826873374,6.641730707,10.70804518,7.426560655,11.52169626,7.8925894395,5.923274739,BRCA
GSM427183,5.65532370625,6.877379619,9.108629731,7.39735229933,9.175650046,5.454992331,5.079366726,6.46315116575,10.1231177773,7.39763426,5.736612484,5.8797644155,6.244797292,8.734829099,7.60142220633,7.1263689325,5.6081323905,12.10567621,7.296712346,5.72491249667,7.07485400133,5.07383228,12.43084983,11.64347756,9.503239959,7.258898404,13.05207472,8.205061485,11.61752958,6.078210195,9.87752231,14.06575512,4.91887665,9.566249648,9.449604418,5.472171943,9.106913703,8.109536,8.651124474,12.90226493,8.540884674,8.5062361755,6.924400193,8.6137905,12.77225221,5.404129306,4.923400286,12.51861757,12.48307013,7.9501379685,7.8964651425,7.555703296,9.601934907,6.888746673,5.179920282,9.938499406,5.71221607367,9.05192720867,10.1691111,8.145615208,8.4714794215,8.5226676775,7.5974834745,5.547674422,13.00320258,6.990773241,10.33039065,7.62025197167,12.11321645,9.146347284,11.96720294,6.437382249,9.995046727,12.32574401,13.58466312,6.88625381767,5.48929581033,6.080237268,8.029454439,6.709639152,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,5.782022708,5.771893004,5.034316149,5.985791427,9.377341303,7.86577453733,11.796022585,6.071716146,7.455521977,7.244024888,6.3663407464,10.91211486,5.7480082465,6.132790906,7.95110622133,8.49738614725,9.515749664,10.2211742005,7.250987916,5.307438771,9.85565975467,11.21401799,8.4734774435,5.66449084,7.229566594,10.86671119,5.976599205,6.951841648,6.665268844,11.81753744,7.36477082733,12.05450776,5.726293954,8.071465941,6.549194233,6.930799789,5.7945629282,8.6068554675,5.533727829,6.351827612,10.68956587,8.809937806,11.69911488,7.583313165,6.163806263,BRCA
GSM427187,5.5028216445,7.023923766,11.18792748,7.19601476967,9.44260202,5.4770915855,5.501397992,6.3805448535,10.182290716,6.554209422,5.338790969,6.013518634,5.921609641,9.734062262,6.864035794,6.7347825315,5.800661023,11.80901857,7.53251397,5.747383259,7.13469908,5.172938736,12.23093318,11.65676462,9.574726497,8.263599169,13.41513704,8.03068248,11.60575973,5.57834344,8.920911903,13.712322535,5.394901009,7.643335147,10.225497431,6.025976276,9.221711435,8.50859886567,8.163449829,11.70381504,8.099428195,8.2113438665,6.65900091,8.514478475,13.08508924,5.066101302,5.568952692,12.89900003,12.67768778,7.5558305855,7.6852114755,7.799348209,9.893988834,7.360761781,4.96464266,10.38589505,5.95639658467,9.04214245483,9.546605663,7.912322211,10.18857619,8.14459645675,8.4890405005,5.094670216,12.0767489,7.460218793,10.54691402,7.103039334,12.65381248,8.573892163,12.05342543,6.411388639,9.86581875,12.39966386,13.75810714,7.059851597,5.788918829,6.415746521,7.732576386,6.817882628,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,5.456815387,6.263978634,5.172938736,6.615670554,9.400581223,8.01917131267,11.46459896,6.259376137,6.6752901625,7.5582124195,6.4518559062,11.25835125,5.4970801105,6.31258353867,7.89435356167,8.0343733815,8.496794995,9.52090632,7.043631926,4.555946662,10.041403703,11.2249138333,8.580432115,5.37574431,6.535085305,10.95634187,6.034750138,6.945300803,7.183985468,11.86989657,7.06833791633,11.744773,4.91887665,8.4046207015,6.1807120225,7.362340844,5.8306412028,8.073461174,5.705018031,6.63862099,10.59472841,6.747089017,10.51325413,7.3956632475,6.951608556,BRCA
GSM427189,5.267785966,6.547785743,9.513140888,7.43260419933,8.973504462,5.2824126215,5.1174393135,6.522968526,10.3257906717,7.681310676,5.883872025,6.1177243565,6.431794783,9.55681311,7.050506867,6.5993611955,5.52926424,12.54827894,6.843359327,5.37597226133,8.04350840533,5.193782829,12.13138765,11.71129928,10.12959893,8.503548623,13.40512953,8.137965979,11.84476863,5.238988625,5.599177363,14.275570095,11.24502395,7.749066799,8.854760398,13.57316849,9.2950823285,7.88922588267,8.047588997,11.01840556,8.177096982,8.327610717,6.207605557,9.351425774,13.231075175,5.588273328,5.682019293,12.30040269,12.87339418,7.8335949455,7.728983218,7.652183735,9.742492161,6.876182709,5.246228736,10.37600085,5.837794173,9.0875921835,10.84149381,8.111841355,9.1498423435,8.62331057575,7.7831345875,5.372961888,12.8538437,7.3804669665,10.43742988,7.40565617267,12.07225833,9.03065984067,11.12295109,6.643824179,10.14810827,12.00382718,12.88068749,7.14134063733,5.68083145433,6.298892537,8.063477494,6.508829224,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,5.402254249,6.621286787,5.501288856,6.772153303,9.046251708,7.890844983,11.5411915,6.1648761405,7.151868078,8.134159504,6.2563490298,11.43596985,5.73544914683,6.56668181467,8.071594068,8.36146716375,9.61434228,10.1528186875,7.101978624,5.072332275,9.72583582933,11.46263687,8.5357374825,5.19062597,6.862206886,10.24378721,5.724930741,7.22451093,6.778573689,12.24889125,6.99678506233,11.59290561,5.593959684,8.161427938,6.616753136,7.685521692,5.884185454,8.5559423875,5.935819934,6.452698896,10.6432567,6.707224951,10.99848485,7.433039697,5.827572151,BRCA
GSM427193,5.47877633725,6.089482923,10.06287289,7.189092449,8.965922146,5.4101039815,5.322765098,6.65967948325,10.2867156497,5.687628504,5.989031828,6.0495366965,6.345277161,10.14474144,7.659503861,6.4303488795,5.47662364,12.35457868,8.285946739,5.51468784233,6.077470757,5.893915038,14.1941174,12.69058957,10.25507022,8.173903359,14.28224325,8.876978171,9.385733612,5.441376616,11.32825714,13.81356339,5.039808741,5.377654117,10.338725997,4.977521783,9.853083913,8.26887307167,9.159127807,9.672182718,8.209186643,8.0155718405,7.406483789,7.960988197,11.966247995,6.396866433,4.96556642,12.44065386,12.55918115,7.9784806655,7.9403482215,8.912530956,7.8473732875,6.207019812,4.71233763,10.52833228,5.634729943,8.1006439875,9.58528234,6.034420016,9.969027535,7.620069691,6.842843372,5.616777635,12.98137289,5.5886430935,7.938228627,7.80821098167,9.629630344,9.32109725233,9.670320374,5.823692844,10.66050207,12.05629403,10.54750216,6.82896955467,5.42148128867,7.542337622,7.930502474,7.429032419,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,5.52701656,5.706262025,5.167730486,4.904256777,9.54766629,8.742530249,12.52079595,5.593235253,7.830943777,7.835265585,6.6932167248,11.1404753,5.95434088933,5.459774314,8.530428344,6.96857569025,9.315772892,7.5182568945,5.606894664,4.879597034,8.84918642867,11.7207938433,7.348718546,5.716038325,6.989880165,10.70345182,5.716038325,6.018707189,5.97155002,12.56790862,7.079701867,12.55486108,5.451714936,9.1174736295,6.2767002425,8.723576586,5.3899325582,8.6535305615,6.232090496,6.352798794,10.36475876,7.553285857,12.04611629,7.4031008765,5.557280839,BRCA
