@relation data

@attribute 10000 numeric
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1027 numeric
@attribute 103 numeric
@attribute 10332 numeric
@attribute 10379 numeric
@attribute 10399 numeric
@attribute 1147 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 1796 numeric
@attribute 1965 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2213 numeric
@attribute 23118 numeric
@attribute 23533 numeric
@attribute 23586 numeric
@attribute 2534 numeric
@attribute 25898 numeric
@attribute 27102 numeric
@attribute 27113 numeric
@attribute 29110 numeric
@attribute 2932 numeric
@attribute 30835 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 3310 numeric
@attribute 3312 numeric
@attribute 3439 numeric
@attribute 3440 numeric
@attribute 3441 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3444 numeric
@attribute 3445 numeric
@attribute 3446 numeric
@attribute 3447 numeric
@attribute 3448 numeric
@attribute 3449 numeric
@attribute 3451 numeric
@attribute 3452 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 355 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3558 numeric
@attribute 3559 numeric
@attribute 356 numeric
@attribute 3560 numeric
@attribute 3561 numeric
@attribute 3565 numeric
@attribute 3569 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3596 numeric
@attribute 3654 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 4068 numeric
@attribute 4179 numeric
@attribute 440275 numeric
@attribute 4478 numeric
@attribute 4599 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4938 numeric
@attribute 4939 numeric
@attribute 4940 numeric
@attribute 51135 numeric
@attribute 51209 numeric
@attribute 51284 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54106 numeric
@attribute 5588 numeric
@attribute 5610 numeric
@attribute 57506 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 64135 numeric
@attribute 6504 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6869 numeric
@attribute 6885 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7128 numeric
@attribute 7157 numeric
@attribute 7161 numeric
@attribute 7189 numeric
@attribute 7297 numeric
@attribute 8503 numeric
@attribute 8667 numeric
@attribute 868 numeric
@attribute 8743 numeric
@attribute 8793 numeric
@attribute 8794 numeric
@attribute 8795 numeric
@attribute 8797 numeric
@attribute 894 numeric
@attribute 896 numeric
@attribute 898 numeric
@attribute 9134 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 9367 numeric
@attribute 940 numeric
@attribute 9451 numeric
@attribute 9641 numeric
@attribute Class {Control,BRCA}

@data
5.4786784915,8.5614408535,11.20375193,9.62214845,10.1640382545,9.485012578,5.59381033,11.48188533,14.34873163,8.670710349,7.49544647233,10.72425827,12.51068142,5.58030474,8.700908799,9.592833039,5.479142629,6.990745361,6.506414513,5.758230711,8.457556459,8.9502413505,6.1794298785,12.20870084,5.628781795,9.684481761,9.583290187,9.754474641,12.01315176,12.216605,8.031123768,8.139763042,9.305993955,13.60992767,5.548136995,5.115003321,5.0026097065,5.38008113,4.938534277,4.8470864095,6.410696641,5.896944624,5.223336166,6.031047408,4.094734315,5.666267504,5.71081418,10.29212924,7.68540323067,4.87013196,5.77657203,12.41466417,12.60891324,6.208641296,5.038053386,8.823033698,4.879474508,5.971200462,6.110410879,7.700632397,5.954668163,5.4767379555,9.620715209,6.371476641,5.211023147,4.847259412,10.78985172,10.02776128,8.225997098,8.551815066,7.660782339,5.372961888,7.152236984,8.5054427775,10.19263222,12.50816376,12.66988608,9.630713575,12.2590489,13.43573605,6.53208433767,7.27155432675,6.648588896,6.4780009125,8.15728519,6.307251479,7.755690654,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,5.387510099,9.252630621,10.24482795,6.750256944,13.46367638,8.687254178,8.862560746,7.510133407,9.93530678933,12.59315889,11.0871946533,11.89929188,9.998485053,5.19914962767,8.596587527,5.424427713,8.121094588,9.453435848,8.06060289,5.596496342,6.56440695667,11.57353372,6.759359347,12.88951828,10.60898964,12.58378567,6.683033634,6.977855527,7.35490904933,6.99802939,11.625566415,12.43207997,6.179762227,4.956437318,8.51785897267,7.570768631,6.995713808,11.36752411,6.661853347,6.640538236,8.288129114,BRCA
5.7708818765,8.893995041,10.68360899,9.837833335,10.0441681905,9.78521486467,4.357563839,11.3382407,14.11502538,8.807082076,8.17481472767,10.72853303,12.26341894,5.478819157,8.798262085,9.66262953467,6.97372929,6.644969464,6.132729324,6.146498034,7.889231864,8.477755757,6.7003654155,12.40187556,4.95444207,10.09852599,9.857779317,9.270774855,11.48354892,12.7295762,7.092337284,9.207237709,9.414337005,13.09917276,4.79000478,5.142424925,5.0394954975,5.468429566,4.997530935,5.07498942,6.5055392455,5.789345348,4.958459423,5.7087655615,5.019714421,5.291135005,5.696419023,9.800018618,7.75602760133,5.336650487,4.921497326,12.95548196,12.64414927,6.375481896,5.557051033,8.814719539,5.572595075,5.909821927,5.613687265,8.151525421,5.584068992,4.9594614325,10.86030351,6.861865828,5.622060057,5.622060057,9.975214277,8.882628626,7.4263625,10.93235154,7.948076801,5.313437469,6.567884319,9.246163804,10.23091542,12.64235755,12.06042414,9.909466033,12.38541089,14.39776555,6.30944562733,6.49419720975,7.08117651725,6.540116162,7.91898414,6.859289787,8.924932074,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,5.179920282,8.909706455,11.23218123,6.824695779,12.99332148,8.875473781,9.025071112,6.589056064,10.334999682,12.46365343,11.5050606867,11.36056745,9.562147541,5.72231772433,9.0816140535,6.548826242,7.757525229,10.33092839,9.069960645,5.061140288,6.78874329567,11.18554156,6.988744679,12.68497545,10.7377039,12.52524557,6.913042352,6.585492612,7.348979802,8.318227715,11.59706918,12.41967063,6.16318161475,5.8926450975,7.581881758,6.88402128,6.472573571,11.75128055,6.267072826,7.138018634,7.246648275,Control
5.8854976,9.195934583,10.23700709,9.342986415,9.813364775,9.68803254033,5.025484272,11.26783731,14.51605303,9.155780297,8.22907692933,10.87439376,12.40857396,5.899786645,8.735937695,9.935713008,7.400262798,6.57234976067,6.0027082745,5.937527571,8.246623189,8.5293685075,6.752057735,12.37149904,5.532793245,9.964760013,9.894916689,9.68371449,10.45621094,12.76703924,7.815000755,8.801356788,9.232271688,12.982725195,4.827579315,4.753299027,5.0572438645,5.051601854,5.144669712,5.090935627,6.8381370625,5.713428617,5.128863697,5.9859083365,4.71233763,4.63055563,6.204772251,10.19039298,7.81654763933,5.088959125,5.303243061,12.80254267,12.68837278,5.903314583,5.524354632,7.972263464,5.006310647,5.9392567955,5.647898183,7.959250151,5.131148296,5.0479553105,11.58397843,6.342079669,4.997530935,4.802724808,10.19377825,9.273866174,7.70539162567,11.03036559,7.573687183,4.716458988,6.521369295,9.1168332715,10.09430243,12.7624963,12.45159499,9.531343017,12.24889125,14.10537413,6.83411040533,7.238585519,7.4249550485,6.8379555015,7.813125618,7.129414721,7.600769885,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,5.848755155,9.158168561,11.28265136,6.794140802,13.31043176,8.978067698,8.674722917,5.83390919,10.3450320487,12.47764072,11.3647894967,11.68668229,10.15541314,5.80272355333,9.1999885685,6.379209934,8.261532137,9.956354783,8.376018051,5.716930037,7.02586490967,11.45329393,7.010810952,12.59315889,10.76412956,12.28120423,5.91013976,6.754490456,7.113716681,8.259214953,11.855013655,12.53119874,5.667146432,5.76232492,7.36965209267,6.499212576,6.042212717,11.45963412,5.612950486,6.579923533,7.207456398,Control
5.6707063705,9.7479615385,10.96383915,9.335714771,8.716991196,10.0105354797,5.301232095,12.10651723,14.41536846,9.260861404,8.002619778,10.51857476,12.8554292,6.589205911,7.356850554,10.2127518167,6.998819226,6.19467678467,5.9528423095,6.646238725,8.221926761,8.5706565075,7.081603816,12.72020477,5.892094228,9.995463717,9.243632862,7.797403965,9.138598914,13.279028,8.351249698,8.0667841815,9.13253901,13.20710406,4.796249019,5.401230463,5.3656166105,5.094670216,4.435394156,5.3235975005,6.706114046,5.451879748,5.3064570275,5.7146598075,5.363706598,5.021270114,5.740395522,10.05176671,7.341575068,4.561139219,5.196047562,12.62053951,12.40526256,5.6600815695,5.292792099,7.25221866,5.431298057,5.6882840335,5.601853411,8.499737407,5.831124321,5.1469376925,8.333559164,6.424674922,4.693784032,4.854508448,10.19073248,10.48524596,8.015569246,10.52922583,8.115591386,5.186075849,6.633653254,8.8205989035,9.510448266,12.59766508,12.16730219,10.01320441,12.29388695,14.13459319,7.043476808,6.8984481045,7.18260788825,6.1425595735,7.825469439,7.213301407,6.778212273,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,5.325000691,9.028818534,9.608310793,6.603836734,13.18898907,9.226388785,8.1818742,7.050613587,10.6552894147,12.9500565,11.2640425267,11.50045491,10.12611757,5.64824892467,8.733092931,6.539744787,7.008823908,9.396830118,8.641980482,5.62600922,7.215576291,12.30980751,6.396738021,12.79680929,10.56122138,11.38494305,6.732544377,6.584590977,7.23292539733,7.707740679,11.12952345,13.11936595,6.11855449125,5.9750921845,7.90980533,7.678848562,6.149448008,10.63866242,5.532169853,5.932280461,7.917015651,BRCA
5.6644220515,9.3160147545,10.80365511,10.89385156,8.4863279555,10.090401263,5.606894664,11.45329393,14.66897057,9.241179451,8.40329123233,10.33365884,12.26503342,5.931453333,8.580617665,10.3303371883,6.457877938,6.52577850267,6.2009150755,6.131451225,8.162140944,8.93480514275,6.9606827845,12.94317143,6.026031625,10.34100757,10.71182636,9.991097026,8.07586835,11.99120482,7.156465194,7.9827875395,9.043848309,13.766019795,5.014479436,5.515708707,5.1734968835,5.369825236,5.213747029,5.3677624445,6.960738435,5.701972633,5.199060484,5.4341786895,5.30196368,5.577890454,5.790388412,10.65908191,7.57389387367,5.275203811,4.702259784,13.13233509,12.69883927,6.0033585645,5.03365563,7.254369939,4.811228613,6.1309845735,5.964982644,8.977545484,5.790388412,5.1417521165,7.561137318,7.469094598,4.481826553,5.541492575,10.56573071,9.547965054,7.66531652967,10.46394351,8.41854957,5.421737703,6.948341312,9.0964256365,9.779383313,11.96720294,13.31590529,9.847089115,12.41257918,13.98232431,6.31386063533,7.76230406525,7.8832794045,6.3739408255,8.177894285,6.945271536,7.879554342,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,5.666480557,8.473788053,10.70308623,6.6274758,14.23655206,8.761435816,8.50735971,6.328500469,10.5797653207,13.32349748,11.33747121,11.31253714,10.35359929,5.31076004533,9.2660120735,6.82311602,7.52642319,9.887921655,7.522171761,4.988243006,6.78915135733,12.32769025,6.924132926,13.1007987,10.46686188,11.9729763,6.689792294,6.625420731,7.23694732533,7.898119338,12.551416785,13.00646289,6.4922561955,6.339199616,6.772887585,6.107798352,6.777686415,10.96083116,6.086301455,6.26697916,8.946146814,BRCA
5.4935537865,9.532128788,11.19882886,9.82934264,8.9933055285,9.71033434367,5.05203679,11.65430498,14.26291555,9.022833232,8.04410134333,10.98552909,13.21182067,5.832137623,7.698359359,10.0295226957,6.272541727,6.239507039,6.024113024,6.30204996,8.114602741,8.1157153055,6.767096002,12.70768381,5.837698095,9.953076451,9.940739781,7.810926842,8.892854791,13.01334802,8.288302177,8.220173896,8.66705043,12.883636945,4.949431337,5.043313058,5.4155377725,4.998433881,5.221114603,5.5228852535,6.5128774715,5.697670451,5.3017134545,5.2047070055,5.201056716,4.255630578,5.867656354,10.25507022,7.918297949,4.20894853,5.131765663,12.57561022,12.56946885,5.5939594105,5.65607532,8.923402608,5.043313058,5.6872512285,6.072969298,8.577524304,5.967520965,4.942154083,6.535668564,7.799671995,4.735808811,5.740665359,10.20419243,10.04754695,7.56824862667,9.622015717,7.821265561,5.43205013,6.787253282,8.8618185805,9.328193084,12.40728377,12.44264168,9.757607158,12.40655986,13.70909946,6.96648824367,7.3141384125,6.9188132795,6.0735921495,7.785029202,7.954663256,8.03235039,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,5.573807162,8.879339047,10.03126048,6.707091686,13.61588998,8.629266563,8.107637037,7.301361579,9.828262008,12.60628034,11.2932842667,11.50810934,9.873298423,5.43296595933,8.692934023,6.277060108,7.096928908,9.222928376,8.151525421,5.882772183,7.091595276,12.03792277,6.641730707,13.00320258,10.73333763,12.21857089,6.87771703,6.32387048,6.65956480333,8.000508693,11.093729415,13.06098469,6.27371824275,5.978608276,7.87435355567,7.259487003,7.154213379,10.84149381,5.476714818,5.856494782,8.113873832,BRCA
5.65532370625,9.817272827,10.83893427,9.506506502,8.896381156,9.852378184,4.995271094,11.56651327,14.29890208,9.175650046,7.69877329,10.79503739,13.04989878,5.59381033,7.382107644,10.1231177773,7.39763426,5.87926644467,5.8797644155,6.244797292,8.222772115,7.9997957695,6.94828159,12.92133986,5.730783436,10.04141314,9.388491534,7.631015357,8.651124474,12.90226493,8.540884674,8.5062361755,8.6137905,12.77225221,4.894103816,5.183299167,5.4588187655,4.429368172,4.585333129,5.4804645905,6.4825640855,6.185475721,4.7909641215,5.7287360315,5.16672674,4.562658614,5.809035744,10.01357431,7.54571207,5.135874705,4.923400286,12.51861757,12.48307013,5.620415832,6.161591078,10.52528127,5.659504507,5.423104178,5.974650478,8.015388742,5.159680898,4.8414910265,10.18060575,6.888746673,5.179920282,5.349799819,9.938499406,10.22573799,8.178882396,10.1691111,8.145615208,5.476876799,6.286424343,9.2327725945,9.43507698,11.8759414,12.02065196,9.995046727,12.32574401,13.58466312,6.88625381767,6.7239961115,6.78507117325,6.0177395445,8.029454439,6.811667297,7.229566594,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,5.561487483,8.897861429,9.948228915,6.6807318835,13.2267238,9.515749664,8.202663968,6.896456912,9.85565975467,12.75033439,11.21401799,11.37712933,10.15087731,5.494216472,8.4734774435,5.976599205,6.951841648,9.424193129,8.650083401,5.86196234,7.36477082733,12.05450776,6.351827612,12.94803322,10.19073248,11.99463462,7.308614629,6.400115736,7.04234394233,7.696639189,11.108364475,12.5708958,6.19627768275,5.9935611775,7.794650782,7.444975776,6.514442352,10.76155147,5.331822758,6.0290173,8.011759955,BRCA
5.5028216445,9.1966010805,11.23443143,10.33792321,8.753016755,9.67516711733,5.277437357,11.39699552,14.20597115,9.44260202,8.05336789633,10.84652096,13.17478142,6.317327248,7.86996565,10.182290716,6.554209422,6.33805474767,6.013518634,5.921609641,8.390922492,8.34669283075,6.58276355,13.00161496,5.980317403,10.0173308,9.946226836,9.16311572,8.163449829,11.70381504,8.099428195,8.2113438665,8.514478475,13.08508924,4.874319002,5.36458228,5.1813539635,5.225555714,4.145262653,5.487572427,6.8986974445,6.062214149,4.994463143,5.490470539,5.136490053,5.090018442,5.897368259,10.37355608,7.76042517267,5.474445169,5.568952692,12.89900003,12.67768778,5.7709950315,5.213649836,7.974186731,5.575169544,6.042827904,5.963191597,8.545081393,5.488491912,5.141070657,8.411575733,7.360761781,4.96464266,5.838454683,10.38589505,9.568935181,7.55989175633,9.546605663,7.912322211,5.35439155,7.11468228,8.800827831,9.675216591,12.00382718,11.96009799,9.86581875,12.39966386,13.75810714,7.059851597,6.67234338025,6.941440683,6.3993799245,7.732576386,7.243843098,7.781656624,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,5.931926036,9.093306057,9.881236778,6.644387475,14.16199356,8.496794995,8.701749275,7.474458605,10.041403703,12.56283634,11.2249138333,12.16093036,10.23716846,5.34591837767,8.580432115,6.034750138,6.945300803,9.698383942,8.873068105,4.980495207,7.06833791633,11.744773,6.63862099,13.15586736,10.18895384,11.80634431,6.63161771,6.376824856,6.82334422,7.972421441,11.940891065,12.37838706,6.47813675725,6.0609072685,8.18961236433,7.680572483,6.785946496,10.94132297,6.282074289,6.300403471,8.639124627,BRCA
5.267785966,9.742178486,11.16747477,9.901093579,9.089847459,9.74243250233,5.098675623,11.53140597,13.98232431,8.973504462,8.29788210633,11.00957517,13.14121392,6.251819079,7.437629589,10.3257906717,7.681310676,6.65366873933,6.1177243565,6.431794783,8.438626707,8.21665827025,7.0237716935,12.92639149,5.803040518,9.777469494,9.355059844,8.768234888,8.047588997,11.01840556,8.177096982,8.327610717,9.351425774,13.231075175,4.881923051,5.287815095,5.429537391,5.629947603,4.649642211,5.4831451265,6.703597744,6.016368867,4.69772745,5.252164665,5.193782829,4.871364705,5.586322838,9.89302128,7.543934547,5.130530665,5.682019293,12.30040269,12.87339418,5.7781471465,5.214135735,8.186474713,5.412113573,5.6865103435,6.180213143,8.524562405,5.551524668,4.993426328,7.543536723,6.876182709,5.246228736,5.467777725,10.37600085,9.894916689,7.772780877,10.84149381,8.111841355,5.16642548,6.822988602,8.896933665,9.160905775,12.12389031,11.47602735,10.14810827,12.00382718,12.88068749,7.14134063733,6.98546751825,6.875005778,6.3890247265,8.063477494,6.565144454,7.260592921,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,5.829095581,9.245018504,9.489090861,6.7391649245,14.14434519,9.61434228,7.97200492,6.549057362,9.72583582933,12.61931219,11.46263687,11.77876926,10.29197677,5.43513097333,8.5357374825,5.724930741,7.22451093,9.016321592,9.477151683,4.833536883,6.99678506233,11.59290561,6.452698896,13.08540943,9.88409843,11.97001249,6.625311134,6.670306154,6.681556457,7.3332026,11.844809665,12.85954552,6.1333137935,6.0148292565,7.67099175533,7.868808861,6.114789302,10.7998525,5.672857555,6.170932156,8.278880489,BRCA
5.47877633725,9.453635543,10.8875331,9.391867114,8.921795507,8.56573574633,5.135259094,11.18792748,12.16002117,8.965922146,8.10439908967,10.89955162,13.37355718,5.744168665,8.730980488,10.2867156497,5.687628504,6.38951030433,6.0495366965,6.345277161,8.356310142,7.74146486825,5.8833340945,12.50573969,5.657076342,9.834609753,10.72853303,8.879047979,9.159127807,9.672182718,8.209186643,8.0155718405,7.960988197,11.966247995,4.632300425,5.002940155,5.301172091,4.415681682,5.484469475,5.508032793,6.5823281825,5.484469475,4.968843636,6.3290861045,6.064964338,4.740943304,6.387591412,10.52753837,8.31090918967,5.113545539,4.96556642,12.44065386,12.55918115,5.81841107,4.817893448,6.824675979,6.396866433,5.5574917185,5.606894664,8.926163377,5.027033758,4.634263323,8.685494426,6.207019812,4.71233763,5.279110251,10.52833228,10.82468853,8.067280196,9.58528234,6.034420016,4.953976689,5.97155002,8.606127725,9.920397939,12.74918966,12.67483341,10.66050207,12.05629403,10.54750216,6.82896955467,7.382784142,7.104071544,5.324449619,7.930502474,8.028722636,7.180309817,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,4.891432858,7.719014193,7.690401599,6.401663938,13.03513077,9.315772892,5.790127717,6.049201232,8.84918642867,12.4925881,11.7207938433,11.62476132,10.5038757,5.50362752933,7.348718546,5.716038325,6.018707189,9.899274258,7.632470217,5.814429456,7.079701867,12.55486108,6.352798794,13.13233509,8.727649179,9.250168786,6.454756297,7.581880569,6.08299425167,7.927927741,11.310421865,12.22502371,5.9634582625,5.334162259,6.22075007433,6.848156962,7.653850253,8.760105424,5.762422735,5.577739426,8.608754849,BRCA
