@relation data

@attribute 3725 numeric
@attribute 7025 numeric
@attribute 10891 numeric
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 5577 numeric
@attribute 7124 numeric
@attribute 336 numeric
@attribute 335 numeric
@attribute 948 numeric
@attribute 2195 numeric
@attribute 1387 numeric
@attribute 3630 numeric
@attribute 10062 numeric
@attribute 4199 numeric
@attribute 9612 numeric
@attribute 9611 numeric
@attribute 5743 numeric
@attribute 3303 numeric
@attribute 4843 numeric
@attribute 3295 numeric
@attribute 5925 numeric
@attribute 6256 numeric
@attribute 1854 numeric
@attribute 10370 numeric
@attribute 1375 numeric
@attribute 65003 numeric
@attribute 6777 numeric
@attribute 5595 numeric
@attribute 6776 numeric
@attribute 4792 numeric
@attribute 4609 numeric
@attribute 5594 numeric
@attribute 4023 numeric
@attribute 2168 numeric
@attribute 2033 numeric
@attribute 5970 numeric
@attribute 8204 numeric
@attribute 1843 numeric
@attribute 5465 numeric
@attribute 8648 numeric
@attribute 10011 numeric
@attribute 3320 numeric
@attribute 5154 numeric
@attribute 1962 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 6667 numeric
@attribute 5469 numeric
@attribute 5290 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 8431 numeric
@attribute 51 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute Class {Control,BRCA}

@data
14.17314893,10.44796168,7.505535937,6.39932068633,8.202296649,5.492182674,6.992205122,5.427950757,6.073719165,10.0096238773,10.24073801,8.6873024975,6.062214149,11.52028732,7.64569648,9.71978379333,8.221068824,9.678145087,12.01315176,5.58811651867,10.94417051,6.142419181,12.34109771,8.776342606,10.8697367,7.629178203,9.11119456167,9.998485053,11.573459625,11.89929188,13.43573605,10.829470512,8.06297051567,11.69812525,5.376786337,8.279449386,8.687254178,10.31728008,14.63055838,5.8725703995,8.058169178,7.85096288,10.8381684493,6.364402101,6.893365624,5.0578073466,6.287994543,9.685818029,7.577959591,6.657000843,9.08887684467,8.176760488,7.988004536,4.649498512,6.50628927267,6.847562044,6.9076540764,BRCA
13.87385551,9.439052265,7.709361509,6.68769140167,8.474558864,5.564539174,7.871691396,5.678079829,5.563166712,11.104288605,10.78710288,9.023964326,5.773212576,10.57829275,9.23553628,9.64927309867,8.853372818,9.0197711345,11.48354892,5.54010262667,11.25727898,9.062316786,11.74803988,8.77334325033,10.91454605,7.239824374,8.53543428533,9.562147541,11.32136754,11.36056745,14.39776555,11.023407075,8.197304519,11.56134298,5.332628502,9.378501395,8.875473781,10.96733275,14.90075929,6.219897013,7.841611827,7.057441725,11.034315424,6.21373216567,7.504284952,5.3421536938,5.822227442,10.0436019,8.197119763,6.822223857,7.99293009967,8.94526175,7.5453142,5.321036278,6.98107631233,6.739109305,7.509195938,Control
14.67256817,9.068416299,7.865023539,6.24070564267,8.584390499,5.301049141,6.162699096,5.416511492,5.612950486,12.3392253657,10.85730868,8.87704806,5.252865266,11.23083122,8.301451753,9.650336593,8.931846371,8.1763049215,10.45621094,5.381457097,11.3989816,8.997758931,12.29564706,8.710718794,11.53538974,7.641248674,8.80887688567,10.15541314,11.488573795,11.68668229,14.10537413,11.5313713,8.151507585,12.13627672,5.773080673,9.675384217,8.978067698,11.00891197,14.8317704,5.96626105,7.843108492,7.3963201725,10.7678923323,6.15490403367,8.589277669,5.4913025734,5.416511492,10.24730484,8.080472632,6.672535396,9.194411155,9.004516227,7.626842693,5.316336975,6.84816379133,6.521369295,7.3656981534,Control
13.48222565,8.700423353,7.208968629,6.35314852433,7.646632733,5.268482349,5.841225451,5.558735431,5.363706598,10.445825676,9.056218477,8.924929238,5.69544494,10.26349255,5.619861398,10.5399980683,9.586361839,7.101106939,9.138598914,5.24729020433,11.71363365,9.187897079,12.02662382,8.61637961967,10.44129753,8.0582819305,8.99410836233,10.12611757,11.695521545,11.50045491,14.13459319,9.689899517,8.08129530567,7.572133883,5.284487528,9.604664936,9.226388785,10.33270825,13.91614961,5.846915317,7.39871487733,7.7033118175,10.9296346363,5.8424588,7.410368932,5.4387987878,5.237842121,9.603413599,6.088105148,4.904979261,8.633415693,7.750842834,7.240984771,5.438302209,6.65011322267,5.09930704,7.1534205814,BRCA
13.17144427,10.5927189,8.117774412,6.73899581333,7.883225397,5.287261033,5.923868951,5.12102706,5.007208117,10.3239841677,9.827049342,8.787588937,5.133205159,11.00891197,6.37504432,9.69454428667,8.975390248,7.913887503,8.07586835,5.659962881,11.47374394,9.308988054,11.1794428,8.990145936,9.104717417,7.8385435755,8.45379514533,10.35359929,11.206231375,11.31253714,13.98232431,10.043318064,7.95451796533,9.636896969,4.931696351,9.80990119,8.761435816,11.24903656,13.66590217,6.119031791,7.68990650533,7.661501704,10.482276888,6.864827898,7.124305192,5.8117429202,5.913135501,9.911706981,6.801647336,5.472171943,8.41487604833,8.335480939,7.292669322,4.693784032,6.513235533,6.107798352,7.0222287176,BRCA
14.09890062,10.79032021,7.367329836,6.39469361333,8.420129842,5.765409598,7.264445239,5.06588596,5.264922245,9.257288012,9.320304784,8.856661681,5.247843274,10.10831572,5.504788206,9.88162942267,8.884385094,8.3071702885,8.892854791,5.78350582667,11.33051934,8.652093075,12.0344036,8.78461464367,10.34544991,7.5427276195,9.18288325067,9.873298423,11.49634678,11.50810934,13.70909946,9.7187563365,8.00665617633,7.612815293,5.325000691,9.987029866,8.629266563,10.78457782,14.12961268,6.062075285,7.66070936333,7.308538338,10.592174145,7.08695119167,7.131705547,5.3283454926,5.754627826,9.953964008,5.979345877,4.944168843,8.30846996767,7.540595216,7.370450116,5.01168711,6.27521312633,6.07692847,6.9209080238,BRCA
14.01211384,8.066965207,7.743186956,6.135427533,7.621284726,5.66903474,6.665268844,5.422747045,5.638733653,9.98928892333,9.111501597,9.171450661,5.034316149,9.973525583,5.443947436,10.8669942003,9.567043945,8.881647653,8.651124474,5.48929581033,11.49113672,8.567082519,12.06390576,8.802056212,10.02914955,8.1545453245,9.22085408067,10.15087731,11.796022585,11.37712933,13.58466312,9.654362623,7.86577453733,7.733796852,4.759970032,9.985543523,9.515749664,10.79412363,13.65917147,5.8819610365,7.65936062367,7.7537292895,10.5236420607,6.03008672167,7.615631706,5.4065428568,5.634165776,9.999429686,6.40650744,5.538546893,8.24833877567,7.582482852,7.801516189,5.31868854,6.68017163467,5.439300032,6.8965544166,BRCA
13.34674991,9.527037643,8.266295947,6.82794277033,7.779918143,5.325990094,7.183985468,5.424931532,5.530766234,10.0943343763,9.209125021,8.4836949415,5.636777762,10.47290939,5.500970312,9.74419115733,9.08121786,8.2186161485,8.163449829,5.788918829,11.55940591,8.774162024,11.62609927,8.79111859833,9.385178158,7.4467279665,9.22080639867,10.23716846,11.46459896,12.16093036,13.75810714,10.1255478285,8.01917131267,9.420287182,5.002490161,9.618225404,8.496794995,11.04264453,13.34055118,5.7031615475,7.41670072333,7.5911282015,10.635449282,6.640448691,7.627171113,5.5295343186,5.620154746,9.758490207,5.887653968,5.070616072,8.653406271,7.646560735,7.587367101,4.795729695,6.42639375067,6.101508918,6.895239566,BRCA
12.76004735,7.845993534,6.995657284,6.69079792733,7.098719371,5.707781006,6.778573689,5.14017664,5.622206516,9.300024268,8.943731724,8.813489955,5.780317481,9.885521411,5.390092626,10.8745894117,9.837652027,7.295140337,8.047588997,5.68083145433,11.56371361,8.989423683,11.68152186,8.62685414433,9.221189011,7.745785065,9.18105115233,10.29197677,11.5411915,11.77876926,12.88068749,9.668764921,7.890844983,7.65578315,4.586234078,9.505712886,9.61434228,11.75528414,12.84571551,5.8712229175,7.35116571867,7.580512641,10.359324125,5.76705920233,7.545198345,5.4814391052,5.341284192,9.318317477,6.240415109,5.353156751,7.64956818833,7.576259705,8.135646608,4.971786376,6.316915038,5.379907907,7.0040046146,BRCA
12.03663478,10.7819664,8.348220383,6.127634878,7.791197286,5.002940155,5.97155002,5.052688948,5.052688948,8.11000699933,9.339605706,8.456160299,5.123512303,8.781983483,5.64689077,9.047381277,8.5572733,8.313022268,9.159127807,5.42148128867,11.08484843,9.119292054,12.60628034,8.29419243,9.334905164,8.2707986475,9.72402132433,10.5038757,12.52079595,11.62476132,10.54750216,8.9745205145,8.742530249,9.114152992,5.301415026,10.42139193,9.315772892,11.09730811,10.71074211,5.11578367,7.50833062933,8.002756761,9.11059015067,6.197947513,6.610216975,5.1210123436,6.445516183,11.17596133,5.312983894,5.027033758,8.42010759833,7.632470217,7.493457452,5.027033758,5.81274333933,5.039808741,7.4112322548,BRCA
