@relation data

@attribute 1003 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10411 numeric
@attribute 10451 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11069 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1432 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 1535 numeric
@attribute 1536 numeric
@attribute 2185 numeric
@attribute 23533 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 26285 numeric
@attribute 27035 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2909 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3383 numeric
@attribute 3676 numeric
@attribute 3683 numeric
@attribute 3684 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 3702 numeric
@attribute 387 numeric
@attribute 394 numeric
@attribute 399 numeric
@attribute 4267 numeric
@attribute 4301 numeric
@attribute 4313 numeric
@attribute 4318 numeric
@attribute 4478 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4688 numeric
@attribute 4689 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50508 numeric
@attribute 50848 numeric
@attribute 51208 numeric
@attribute 5175 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 53842 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5747 numeric
@attribute 5781 numeric
@attribute 5829 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 60 numeric
@attribute 6093 numeric
@attribute 6300 numeric
@attribute 6387 numeric
@attribute 6494 numeric
@attribute 7070 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7294 numeric
@attribute 7408 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 7412 numeric
@attribute 7414 numeric
@attribute 7430 numeric
@attribute 7852 numeric
@attribute 81 numeric
@attribute 83593 numeric
@attribute 83700 numeric
@attribute 8503 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9074 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 90952 numeric
@attribute 93408 numeric
@attribute 9475 numeric
@attribute 9564 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
10.50240945,13.79334119,10.0373552035,8.381933448,8.44438767,12.98945487,5.174117691,6.563429392,7.19165425,10.1403956,11.27142817,9.44806525,5.5612686795,7.071143553,12.88540901,5.947438964,6.27534299943,6.0565483904,12.77666852,8.983464744,6.64403477267,5.758230711,7.09141190067,7.70990671067,5.199683385,5.41622975133,6.097670028,11.98415862,8.276218788,6.131166869,4.8359390755,5.518858678,6.278129404,5.442289366,8.083640375,7.841880566,8.5429645305,11.530394835,7.838969292,12.64120964,5.952514852,5.584068992,11.39958517,6.380812226,8.69186661,8.257648453,12.50816376,5.6062123695,9.7884460725,6.110410879,7.787209516,4.9122721115,5.823629162,10.024773,5.50470877,6.66349506767,5.6153229955,10.85352421,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,8.709822916,10.37037168,4.928502089,8.202296649,6.39932068633,5.996621069,7.8209172285,9.821790372,8.7160245685,11.67803681,8.041222615,10.28386424,5.811349805,8.92818876867,10.24211452,6.367097734,6.813421843,14.7048191133,6.841316277,7.123193151,11.4707490367,10.032275421,10.88857795,14.16117987,12.71973005,5.119160314,6.5887322845,7.487641348,7.233718229,8.36555046,8.53835121633,12.53395999,7.52433658333,11.54582134,6.65810313433,11.20569569,6.759359347,13.03513077,6.631326684,6.025201173,5.406001368,10.192406462,4.916251205,5.534039223,10.52091846,6.099301122,9.059426345,5.279388878,12.123539839,9.630226677,6.604948967,BRCA
11.39699552,14.10537413,10.1639710175,8.292046787,8.80021707033,12.8471739,5.5826154,7.043905282,6.480875508,10.59124676,11.32897515,10.0776573,6.791169903,7.289606548,12.92565307,5.991981649,7.131665281,6.331409825,12.4865699,9.187525981,6.47380877667,6.146498034,6.87839881433,7.13842082933,5.424091736,5.49996876167,6.6687748565,12.06588572,8.495976037,5.626816635,5.4467755465,5.515077886,5.65306808,6.711395528,7.288638004,8.411956995,9.18007328783,12.19832114,7.634903824,12.30040269,6.264823163,4.703782956,10.18682028,6.474724508,7.882063906,10.68061031,12.64235755,5.9466090825,9.2259109245,5.689027406,6.727303159,5.535091583,5.670168482,10.28052173,4.882412261,6.56443669333,5.83453255825,11.85099365,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,7.877739246,10.77070542,5.241088186,8.474558864,6.68769140167,5.507010655,7.3186471095,10.00036666,9.5799510855,11.69692854,6.876459007,11.30388933,5.494104547,8.97755484267,10.19163332,6.6803573705,6.676402561,15.05796349,8.010333857,6.222800335,12.3427728967,9.2498272595,10.35884378,14.5902901,12.55220564,5.232671547,6.7371296105,7.188443271,6.753621666,8.73512390433,9.27988523833,12.49990449,8.662151022,11.42477793,7.18921355767,11.04322917,6.988744679,12.83735302,6.454961876,6.015030979,5.30866465967,11.535160535,5.082161018,5.186868206,10.80616717,5.572595075,10.26227726,5.223240318,12.134661438,8.536335742,7.351535111,Control
11.86526555,13.98232431,10.946193935,8.768549192,8.93873198333,12.75418295,5.516213206,6.758893179,7.234891958,9.783907232,10.64411791,10.46146439,6.935865955,7.868808861,13.040661435,6.010058786,7.29151062114,6.1974349288,11.98737426,8.8794769,6.29282598867,5.937527571,7.15536991833,7.13403923433,5.076613872,5.16781523933,7.184102984,12.19850959,8.069988244,6.0867965275,5.219545711,5.203603724,6.003552345,5.692100223,6.995431166,7.931344923,9.52376826383,11.42839688,7.483818044,12.38074251,6.563429392,4.966489589,10.70122439,6.624324378,7.953354189,7.763546231,12.7624963,5.9101431505,9.5388099955,5.943341911,7.01158995467,5.31888136775,5.232863381,8.946146814,5.255888971,6.417104127,5.79808307125,12.01909212,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,7.919144247,10.77027594,5.190823476,8.584390499,6.24070564267,5.499695432,7.67532014,9.110118593,9.807955308,11.86292605,7.126500894,10.79887295,6.570998396,8.882604615,9.450943738,6.6358028665,6.4678002685,14.93219218,8.228615647,6.621469955,11.8230095967,9.3283660345,11.06412655,14.6393662,12.86342169,5.494264588,6.718725316,6.506450901,6.61058611,8.26673643233,9.66705962233,12.46600514,8.46853633133,11.70381504,7.12920409167,10.70754056,7.010810952,13.26600764,6.8430452,5.633148724,6.46622136033,10.650024095,5.092980397,4.814308516,10.28924692,5.842357415,10.81201905,4.827579315,12.160273944,8.699521377,7.359104133,Control
11.10921707,14.23143385,11.29332234,9.672072194,7.21270553333,14.08845827,4.92177129,7.051810165,6.47249234,10.37511578,11.38446015,9.909466033,6.23780006725,8.413925243,12.745583265,5.97637008,6.59111954886,6.1755194954,11.84795592,7.10972914,6.61150973733,6.646238725,6.60697740833,8.067418095,5.573201246,5.46225785267,5.4787995935,12.44264168,7.185869332,5.941827213,4.7867784305,5.404810541,5.726293954,6.691398504,8.137837934,7.658516996,9.15082053767,11.88734111,8.548938557,11.64892389,6.404720615,5.846249617,10.18974462,6.142010661,7.141726863,9.072521955,12.59766508,5.800664414,8.9299032805,6.010114749,7.167270865,5.4594991955,5.477524542,8.495716271,4.894103816,5.72725181833,5.952073547,11.31701417,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,7.988942668,10.48711175,5.313256056,7.646632733,6.35314852433,5.292792099,8.0652644275,10.87659774,9.6749751715,11.0249286,7.476667486,9.989636156,6.274546467,8.867882958,10.66919979,6.5600925975,5.7981775515,15.0187098367,6.165666403,7.464997224,11.3110617733,9.499392475,10.00123968,14.61489822,12.37349196,6.052356793,6.7621099375,6.342168584,7.909294774,7.55920272067,9.297521207,13.54043264,8.46643887033,12.29564706,7.13950554833,11.21903252,6.396738021,12.95175557,6.722606479,5.65836235,6.101997529,11.221367505,5.190823476,5.459768685,9.28431003,6.278733439,10.59770368,5.500970312,10.9667634565,9.481880707,6.6884391885,BRCA
11.54512148,14.37348409,9.1132523685,8.577656473,9.19504210433,12.79544315,5.4578057895,7.751813702,6.860780106,10.48850324,10.67652155,9.31002259,6.155251749,7.197317764,13.224572915,5.853877943,6.82356085529,5.8476064276,11.67722645,8.333715684,6.25544650767,6.131451225,6.480327086,7.78887070867,5.281523233,5.511484132,6.159811817,11.06323009,8.076790383,6.0865881595,5.103904832,5.083225336,6.147312423,7.991537612,7.298133898,8.468217878,9.44121959,12.562740285,7.974559605,11.744773,6.334501796,5.640759188,9.89228519,6.128257952,8.740962229,11.26915899,11.96720294,5.7139169485,8.89428394,6.283186189,7.02139717333,5.50684670525,5.443947436,8.317719126,4.73499642,5.744491636,5.86890785625,11.25022455,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.9147536295,10.27293332,5.775321383,7.883225397,6.73899581333,5.670168482,7.6098380195,10.82965558,9.2641454985,11.92126273,7.061023135,10.30226796,6.912054382,8.552349278,10.08289785,6.965484196,5.632718325,14.8884804533,6.754958049,7.090538878,12.5904258133,9.8977847105,11.70725139,14.820812395,11.49082219,6.21830228,6.2955968625,7.404696936,7.254369939,8.845032775,9.499998977,13.2433667,8.67410823533,10.93699877,7.381712898,11.90579323,6.924132926,14.01689273,6.837126844,5.923868951,5.538635823,11.079691072,5.251351034,5.275203811,9.719440643,6.422910471,9.603014797,5.31307462,11.161025592,9.246806572,6.843482732,BRCA
10.01934787,14.39263877,11.388335305,8.823320364,7.41495883233,13.83559602,5.3217619725,7.293727115,6.727720113,10.63754892,11.28858078,10.54766361,6.273689165,8.48846392,12.746818115,5.5828655,6.36337954043,5.9129809858,12.01135666,7.489167837,6.46065986433,6.30204996,6.48824065567,8.042180148,5.079390111,5.418390834,5.6032236615,12.03914706,7.526814397,6.2707956715,5.103896392,5.197719213,5.870618247,6.289101891,7.850469917,8.093432255,8.933464829,11.681747475,7.798489824,11.37964115,6.325895119,5.529673585,10.09782183,5.933933296,7.066307529,7.009523884,12.40728377,5.5237693225,9.4612544515,6.174132356,7.115314978,5.48874566,5.918750708,9.025943153,4.668481241,5.73390613167,5.5504130165,10.0970317,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,7.7272309565,10.41229492,5.628490196,8.420129842,6.39469361333,5.558582385,7.0284721055,10.6792956,9.278094081,10.85319669,7.18631515,9.476058165,8.665772146,8.787767491,10.46394351,6.4715114345,5.6294457825,14.9774764867,6.390947607,6.615413078,10.7387244903,9.660111917,10.05176671,14.40395713,10.98014335,5.061680356,6.659793857,6.749538038,7.861522945,7.756862813,9.31806579233,13.27753228,7.89103560467,12.08449626,7.133012541,11.41166472,6.641730707,14.08845827,6.741740415,5.579701547,5.078704241,11.24649471,4.969485815,5.236790358,9.225244272,5.862086362,9.623342493,5.097833303,10.9770287015,9.273365013,7.08107622375,BRCA
10.46394351,14.46406102,10.903625415,8.913937397,7.402458632,14.17756905,5.173323511,7.642487009,7.080127653,10.0612703,11.37306376,10.64474883,6.46315116575,8.716426052,12.704256735,5.702942321,6.422985035,6.2592633174,12.13262834,6.819480187,6.65640928767,6.244797292,6.28607473967,7.836307026,5.736612484,5.22016553233,5.6081323905,12.10567621,7.296712346,6.4724599345,4.934468485,5.112503363,6.067010094,6.19830322,7.978912229,7.412995553,9.05192720867,11.055174395,7.950324238,11.16916418,6.289378595,6.240701309,10.02789602,6.220383769,7.083482319,5.641409649,11.8759414,5.190018454,10.034535772,6.220383769,6.91034290033,5.48847816,5.422747045,8.248996236,5.139767484,5.60916538767,5.66323108975,10.56535468,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,7.5975884795,10.07347253,5.193979903,7.621284726,6.135427533,5.391811746,7.455521977,10.91211486,9.5786882385,10.89823124,7.089003169,9.728992348,8.46847246,8.934366304,10.18465258,6.023625171,5.676905305,15.0132487467,5.819036642,7.250987916,10.4054540527,9.4511202275,9.305059161,14.584707025,11.90579323,5.049425205,6.898751441,6.730643776,7.793962719,7.31795544933,9.088854201,13.56689425,8.37938063133,12.15418213,7.07641406767,11.32023378,6.351827612,12.37349196,6.544698369,5.919942619,5.134113432,10.6578056825,5.07383228,5.053014917,10.43109042,6.310527012,10.08711178,5.337899487,10.812047926,9.479871756,6.38540810175,BRCA
10.2082347,14.66897057,10.646117668,7.53348767,8.84548536967,14.41297137,5.234042777,8.027423808,6.408716636,10.5508817,11.53336151,10.11844835,6.3805448535,7.664342612,12.88292634,5.330389211,6.66300284714,5.9898789116,12.96419289,7.549093712,6.47103919267,5.921609641,6.11273935233,7.638737044,5.503993644,5.376432477,5.800661023,11.80901857,7.53251397,5.935314611,5.1370986735,5.559500416,6.381807349,6.82706041,7.88932314,8.044026739,9.04214245483,11.80706946,8.229276824,11.66819594,6.550058455,5.603337962,10.40091175,6.38888318,7.953354189,10.55279903,12.00382718,5.6144802065,9.747416012,6.059729083,7.115965247,5.30500718225,5.43213367,8.47004987,5.035416341,5.80714597267,6.00768468325,10.32215382,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,7.531468856,10.26509376,5.719191142,7.779918143,6.82794277033,5.446761787,6.6752901625,11.25835125,9.21652246,11.4871292,6.949625755,10.13846417,7.019788425,9.01840760867,11.04774441,6.459501324,5.8486648255,14.9657466367,6.462793134,7.043631926,12.12501408,9.493534219,10.97854265,14.076440755,10.82698558,5.603337962,6.595533991,6.697180004,7.568756321,8.277693489,9.11794216067,13.09870741,7.96291278133,11.61468237,7.07567937367,11.19524625,6.63862099,12.98137289,6.651845045,5.617365526,6.259824446,10.98410426,5.36790503,5.931926036,8.564398295,6.006304336,9.356370053,5.35439155,10.6804132185,9.229474442,6.7911300605,BRCA
10.51763522,14.86491883,10.97209831,8.069988244,8.84949481633,14.48031848,5.3682107935,7.845617261,6.476872244,10.22826589,12.16931758,9.925925682,6.522968526,8.602996767,12.62871138,5.781760497,6.42648938771,5.8612369054,12.66988608,7.305631153,6.605324117,6.431794783,6.30277753733,7.64482053933,5.385958361,5.544603506,5.52926424,12.54827894,6.843359327,6.295648859,5.0727564045,5.072332275,6.298892537,6.768320398,7.960988197,7.836809583,9.0875921835,11.67906498,7.685013514,11.52630619,6.048220516,5.937115568,10.73155687,5.941699827,7.78903004,10.08928532,12.12389031,5.5293512445,9.6988236245,6.138226355,7.38201784667,5.3269974265,5.639529738,8.596712615,4.505933891,5.823423914,5.84929453525,11.22396264,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,7.8558007155,10.00575124,5.252865266,7.098719371,6.69079792733,5.836562468,7.151868078,11.43596985,9.337026401,10.89528011,6.913790365,10.48546988,7.617285854,9.258466301,10.98249473,6.2166346505,5.862625222,14.4411317433,6.132068463,7.101978624,11.9857697633,9.534476349,10.64364002,14.67873479,11.36448778,5.287815095,7.180584067,6.941461789,7.375259132,8.22433804633,8.755771008,13.36355512,8.705908136,11.66672787,7.08620284733,11.07740677,6.452698896,12.46971692,6.556203785,5.839462851,6.18189508867,10.854297174,5.385958361,5.422410676,9.124199601,6.250208987,9.825460147,4.764223297,10.7327467605,9.510275173,6.67358924525,BRCA
11.4905076,14.41536846,10.95522331,8.192984556,8.53999792533,13.41920247,5.241246986,5.886130184,7.810701961,12.62461163,12.16828986,10.37069589,6.65967948325,7.798862394,12.12427343,7.514519035,6.69586688229,6.31434335,13.17297049,8.480033951,6.21975276833,6.345277161,6.58979127667,7.61440939133,5.178725843,5.23844174533,5.47662364,12.35457868,8.285946739,5.464263376,4.9598345345,4.632300425,6.482691508,6.182896477,8.527849483,7.747456426,8.1006439875,11.705440355,8.974802549,9.38829779,6.974761956,5.626739362,11.09277384,6.215101582,8.064030165,7.982196629,12.74918966,6.118887362,10.101756657,6.198696109,7.93133404467,5.0155738455,5.687628504,7.075401932,5.657076342,5.44784307067,5.8848762795,11.51195041,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,7.6793168875,8.105084975,5.345725686,7.791197286,6.127634878,5.91922759,7.830943777,11.1404753,9.6546657745,7.418614,7.767226277,10.43144566,6.329397776,8.91017192567,10.06457475,5.5290771255,5.6300144245,14.7567013667,5.833276737,5.606894664,10.9724144457,10.2909568995,10.10847909,14.44422315,13.35392529,5.088959125,6.739366998,7.237164838,8.470710852,7.380815007,9.11742445167,14.12251745,7.97141172567,11.78706297,6.62529624767,7.03100122,6.352798794,14.46865842,6.264447878,6.279290785,7.620355095,10.9190103,5.26763996,4.726302606,10.23129353,6.725949438,11.25703878,5.893915038,10.274589591,10.04737654,6.6605798635,BRCA
