@relation data

@attribute 1437 numeric
@attribute 920 numeric
@attribute 940 numeric
@attribute 1230 numeric
@attribute 6348 numeric
@attribute 3460 numeric
@attribute 7042 numeric
@attribute 3458 numeric
@attribute 6351 numeric
@attribute 7040 numeric
@attribute 3459 numeric
@attribute 7852 numeric
@attribute 7043 numeric
@attribute 2833 numeric
@attribute 3558 numeric
@attribute 959 numeric
@attribute 3594 numeric
@attribute 3593 numeric
@attribute 3595 numeric
@attribute 3592 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 1236 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3567 numeric
@attribute 8809 numeric
@attribute Class {Control,BRCA}

@data
6.027248757,7.572626574,6.661853347,6.819192757,8.041222615,12.60891324,5.609704182,5.77657203,5.445769113,6.147057976,12.41466417,7.52433658333,10.31728008,6.537921615,4.879474508,6.586994086,5.604096053,5.211023147,5.836057457,6.371476641,5.2136469555,4.946977895,5.476713145,7.716547055,5.4767379555,7.573889673,5.2954882695,6.840466774,BRCA
5.208391667,8.062317545,6.267072826,7.50227714,8.228038372,12.64414927,7.247787805,4.921497326,4.853011634,5.382071697,12.95548196,8.662151022,9.979768545,5.789345348,5.572595075,5.575699011,5.850726233,5.622060057,6.072647808,6.861865828,5.1437246965,5.135464327,5.274553208,7.259275135,4.9594614325,7.829537058,5.236038782,6.821394926,Control
5.637792259,7.324655646,5.612950486,7.021260744,7.152997456,12.68837278,7.420152085,5.303243061,5.242898987,5.502084908,12.80254267,8.46853633133,9.655880007,5.713428617,5.006310647,5.411605257,5.680195824,4.997530935,5.704879743,6.342079669,5.2442925375,4.814308516,5.44376233,6.935904996,5.0479553105,7.343454662,5.753817663,6.921665795,Control
5.363706598,7.340030607,5.532169853,6.893577983,6.942283201,12.40526256,7.131628387,5.196047562,4.561139219,5.115003321,12.62053951,8.46643887033,10.35287964,6.870738061,5.431298057,6.274546467,5.93979918167,4.693784032,5.423419547,6.424674922,4.649842571,4.192301587,5.815593995,7.492776776,5.1469376925,8.2605585175,5.61349928,7.047917653,BRCA
5.234397132,7.504284952,6.086301455,7.303669174,6.396952035,12.69883927,7.112546695,4.702259784,5.23994335,4.924350826,13.13233509,8.67410823533,11.69149721,6.568492472,4.811228613,5.045935721,5.78814924433,4.481826553,5.673988298,7.469094598,5.1548659475,4.269951597,5.3501798975,7.143360572,5.1417521165,7.5265620785,5.322639635,6.654067161,BRCA
5.386130858,7.060753003,5.476714818,7.243747912,7.938934301,12.56946885,6.735729052,5.131765663,5.716175548,5.605710071,12.57561022,7.89103560467,10.24482795,6.545046028,5.043313058,5.923274739,5.97635341167,4.735808811,5.703980549,7.799671995,5.210537089,5.455500867,5.456655096,6.48510929,4.942154083,8.0140964065,5.594179114,6.769378768,BRCA
4.235422182,7.078260574,5.331822758,6.635722201,8.668176866,12.48307013,7.229566594,4.923400286,4.93712219,5.66449084,12.51861757,8.37938063133,10.86671119,6.666405549,5.659504507,6.163806263,5.64105725767,5.179920282,5.710745315,6.888746673,5.273005932,4.118858592,5.454992331,6.533645591,4.8414910265,7.9397725765,5.4511408555,6.582786015,BRCA
5.272873517,7.628739198,6.282074289,6.95652463,7.733898511,12.67768778,6.535085305,5.568952692,4.700735,5.37574431,12.89900003,7.96291278133,10.95634187,6.796010803,5.575169544,6.951608556,5.93240044933,4.96464266,5.609408701,7.360761781,5.1336081555,4.41408113,5.4770915855,7.037687304,5.141070657,7.982761652,5.254707192,6.743087843,BRCA
4.901604566,7.524289246,5.672857555,6.748800415,7.417601761,12.87339418,6.862206886,5.682019293,4.8589896,5.19062597,12.30040269,8.705908136,10.24378721,6.905631069,5.412113573,5.827572151,5.77089980333,5.246228736,5.488973851,6.876182709,4.9637497015,4.851388329,5.2824126215,7.132990933,4.993426328,7.9352348665,5.518342789,6.507363055,BRCA
4.755170033,7.818200484,5.762422735,7.614086121,8.733965327,12.55918115,6.989880165,4.96556642,5.290397907,5.716038325,12.44065386,7.97141172567,10.70345182,6.949129628,6.396866433,5.557280839,5.57438952633,4.71233763,5.505264734,6.207019812,5.212032349,5.461734198,5.4101039815,6.520033725,4.634263323,7.958005403,5.463931152,6.130936659,BRCA
