@relation data

@attribute 2645 numeric
@attribute 9349 numeric
@attribute 6160 numeric
@attribute 3280 numeric
@attribute 6161 numeric
@attribute 6204 numeric
@attribute 6164 numeric
@attribute 6205 numeric
@attribute 6206 numeric
@attribute 6207 numeric
@attribute 6165 numeric
@attribute 6208 numeric
@attribute 6168 numeric
@attribute 6167 numeric
@attribute 6209 numeric
@attribute 6169 numeric
@attribute 9045 numeric
@attribute 4825 numeric
@attribute 6210 numeric
@attribute 4821 numeric
@attribute 3921 numeric
@attribute 6155 numeric
@attribute 6217 numeric
@attribute 6154 numeric
@attribute 6218 numeric
@attribute 6152 numeric
@attribute 6159 numeric
@attribute 6158 numeric
@attribute 207 numeric
@attribute 6157 numeric
@attribute 208 numeric
@attribute 6156 numeric
@attribute 10000 numeric
@attribute 6224 numeric
@attribute 6223 numeric
@attribute 6222 numeric
@attribute 256297 numeric
@attribute 6181 numeric
@attribute 50674 numeric
@attribute 389692 numeric
@attribute 6189 numeric
@attribute 6188 numeric
@attribute 6187 numeric
@attribute 3516 numeric
@attribute 390874 numeric
@attribute 6173 numeric
@attribute 6171 numeric
@attribute 6170 numeric
@attribute 23521 numeric
@attribute 2308 numeric
@attribute 6176 numeric
@attribute 6175 numeric
@attribute 6203 numeric
@attribute 6201 numeric
@attribute 11224 numeric
@attribute 6122 numeric
@attribute 6123 numeric
@attribute 6124 numeric
@attribute 6125 numeric
@attribute 4851 numeric
@attribute 6514 numeric
@attribute 6928 numeric
@attribute 6927 numeric
@attribute 2197 numeric
@attribute 4760 numeric
@attribute 3630 numeric
@attribute 5078 numeric
@attribute 3651 numeric
@attribute 7311 numeric
@attribute 25873 numeric
@attribute 2255 numeric
@attribute 5313 numeric
@attribute 3642 numeric
@attribute 6191 numeric
@attribute 6192 numeric
@attribute 51121 numeric
@attribute 6193 numeric
@attribute 6194 numeric
@attribute 6146 numeric
@attribute 6147 numeric
@attribute 6141 numeric
@attribute 6142 numeric
@attribute 6143 numeric
@attribute 6144 numeric
@attribute 4736 numeric
@attribute 5080 numeric
@attribute 3174 numeric
@attribute 3171 numeric
@attribute 3172 numeric
@attribute 3175 numeric
@attribute 6139 numeric
@attribute 3170 numeric
@attribute 6138 numeric
@attribute 6136 numeric
@attribute 6137 numeric
@attribute 6134 numeric
@attribute 6135 numeric
@attribute 6132 numeric
@attribute 6133 numeric
@attribute 6130 numeric
@attribute 6231 numeric
@attribute 6232 numeric
@attribute 6230 numeric
@attribute 3375 numeric
@attribute 6235 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 6229 numeric
@attribute 6228 numeric
@attribute 6227 numeric
@attribute 2494 numeric
@attribute 6129 numeric
@attribute 6128 numeric
@attribute Class {Control,BRCA}

@data
5.520952032,12.13864308,12.24439068,9.527448232,8.19471882833,14.98417233,10.014908065,14.90539078,15.00968454,14.23655206,14.45371146,14.6724388,10.603445035,8.2028565635,11.217339658,14.928466305,10.8510075,5.63256723,13.4969739433,5.530766234,10.3566941195,15.20465253,14.61254488,11.97755909,13.399425015,14.13723793,7.3862106165,8.517650813,9.592833039,14.3830917,5.479142629,14.55278737,5.4786784915,14.03833906,14.29545473,14.07409548,4.847259412,14.72004222,5.401401144,7.958452847,13.942461405,15.02279519,14.58802614,6.29390628333,5.0303396695,6.032982146,10.9718717915,13.78618183,12.78039731,11.12353964,13.1115995067,10.1944946,15.11026186,7.689528579,14.05456466,14.493174245,4.785826897,14.57158262,13.76528768,11.71105832,4.674142501,5.11533942167,5.500173644,14.65075364,5.720286161,6.062214149,5.609704182,5.361251859,12.1927180025,10.924416154,6.392622782,5.4747015372,6.689303092,14.52105188,5.334685584,9.2266641845,14.79865761,14.576325285,13.05456028,10.10738747,14.566856,14.4302921467,14.82357723,12.22228482,12.419988523,5.303078542,5.749340677,6.331145921,5.63502233633,5.043062169,13.50364318,4.733633103,14.05962798,14.95604237,9.448955895,5.425924888,14.477898855,12.3157750155,12.65144637,9.886123752,8.7749030545,14.39263877,15.06752912,5.622499388,13.546586955,13.86313743,12.69058957,11.0653972525,12.79680929,11.01124493,6.554608642,10.90148185,11.828032944,BRCA
5.419747676,11.75195417,12.13262834,9.3201863,8.27206586167,14.72492149,10.316180275,14.74286599,14.18150639,14.48484431,14.71052532,14.89775512,10.1046314055,7.7660229655,11.0931200585,14.66132929,8.63992061,5.904129552,13.6005127633,5.532793245,10.3818445185,15.20465253,14.03142469,12.5850741,13.50958791,14.20487602,7.790516361,8.044696186,9.66262953467,14.59707808,6.97372929,15.02279519,5.7708818765,14.10257573,14.06389305,13.93264756,4.663367841,14.64352734,5.309441109,7.75854158,13.470077995,14.99984525,14.692679185,6.83311588167,5.1039391475,6.2638754435,10.365650873,14.600699,12.62053951,11.03306523,13.0218759733,10.4234335673,15.09455403,8.047039689,13.826603225,14.51135406,5.37574431,14.76343364,13.73047547,11.5412565,4.835433068,5.223337358,5.156448444,14.75233937,5.066101302,5.773212576,5.998765996,5.168332398,12.23276295,10.778985442,6.659785892,5.2807451622,6.326074949,14.90869492,5.463533568,9.915365335,14.96942161,14.25599975,13.16228672,9.762390812,14.50739028,13.9616188167,14.99189227,12.28491381,12.209456375,5.58559599,5.700724934,5.194176951,5.28089469433,5.10402565,13.746723005,5.02464865833,14.29890208,14.55659977,9.0868961285,5.2529865265,14.402486065,12.19339013,12.25607178,9.28073663,9.2166733695,13.80581744,14.58875125,5.76368461,13.480691875,13.69362951,12.40419699,11.157043204,12.14240395,11.37148006,7.09578981933,10.434936,11.83675748,Control
5.49564778167,11.03904603,12.72627038,8.730589968,8.097557624,14.94673156,9.7092458955,15.05985438,14.93557532,14.16456092,14.61638775,14.68467749,10.0703652335,7.8763100095,10.6157770125,14.89645089,9.531049568,5.330747731,13.3323721633,5.761558711,10.194117024,15.02279519,14.43231028,12.5173582,13.727391515,14.189627075,7.685662393,8.280795269,9.935713008,14.33042537,7.400262798,14.85146139,5.8854976,13.95556321,14.04206419,13.72609363,4.832018141,14.45988849,5.422074229,7.680255999,13.021080025,14.96942161,14.634211915,6.95892592833,5.2055029265,6.1264291135,10.651524433,14.18150639,12.80095353,11.53060643,12.4753978697,10.3823599557,14.69079602,8.1398513245,14.01026198,14.510466905,4.822489599,14.35837925,13.51771248,11.58622772,4.951647528,5.18306171,4.963024656,14.56668795,5.266422307,5.252865266,5.259471408,5.057679059,12.4906704915,10.556304452,6.482449506,5.437678959,6.801485673,14.470003945,5.465820435,9.575018786,14.42653276,14.413640505,13.10877685,9.447915494,14.51505462,14.5457321033,14.65508011,12.1857598,12.448803439,5.408658799,5.21588362,5.859728116,5.72894961533,5.3557174885,13.799998705,5.249329214,14.11030021,14.79865761,8.8657040845,5.21120389,14.40428553,12.1648603425,11.9655563967,9.447156147,9.277258795,14.41297137,15.04650697,5.346257748,13.4957046775,13.81883279,11.99021932,11.3685597875,12.44726543,11.01529328,7.30272089933,10.1365686,12.0566978365,Control
5.18523056133,8.433503159,12.93044173,9.498391063,8.27078872,14.81202536,9.993581338,14.65913186,14.95604237,13.38150649,14.5197155,14.591313615,9.5076926875,7.97621206,10.6639811885,14.768271975,8.293556458,5.325000691,12.8888692233,5.250403832,9.7265377325,15.04650697,14.62729222,12.47196608,13.791603525,14.184594045,7.3715863255,8.886611969,10.2127518167,14.36402692,6.998819226,14.30686595,5.6707063705,13.56248158,13.89003007,12.93836212,4.877021802,14.3830917,4.998433881,6.704530075,12.27665083,15.15765011,14.75895393,6.454463297,5.113064695,6.165333609,10.9691922095,14.12586144,12.84191128,11.71011775,11.889107357,10.1454986093,14.81988894,7.7703854775,13.86557769,14.34977055,4.783733416,14.11030021,11.67696982,10.56679164,4.482788153,5.29072487367,5.259094728,14.48484431,5.371568663,5.69544494,5.580003175,5.2209212,12.362669239,10.8185768465,5.062436111,5.0367210076,6.025145792,14.61226133,5.63307605,9.7382934905,14.74286599,13.95530667,13.77694807,8.237808818,14.62541285,14.64744488,14.66897057,11.11250811,12.982388755,5.7670854825,4.988243006,5.754627826,5.58184951733,5.164657489,13.66344743,4.94516307967,14.28672959,14.72492149,9.4510117165,5.6066941415,14.16028149,12.093848216,11.277393055,9.345865995,9.0156279615,14.65508011,14.70026172,5.815070224,13.4866808525,13.524654285,9.134080446,11.057877401,12.50386679,9.732337522,6.53334562533,7.87986062,12.2741324425,BRCA
5.39372571767,8.697628863,12.43809276,9.329427,7.78007380567,14.81202536,9.620439525,14.70026172,14.95604237,13.53124563,14.33991264,14.438661025,9.489941848,8.133852779,10.004776569,14.552165375,6.77507575,4.889487232,12.72542842,4.508617026,9.7707182095,14.64660991,14.70323068,11.93178472,13.62206834,13.90217829,7.0057557065,8.484058683,10.3303371883,14.18524172,6.457877938,14.20597115,5.6644220515,13.97428464,14.36402692,13.08977243,4.702259784,14.37721665,4.945808121,7.591674041,12.97155563,14.87892073,14.903197465,6.694731782,4.7770294985,6.089144021,10.4972576705,13.75481291,13.36626624,10.80422,11.910754601,10.302482941,14.59249268,7.3148579825,13.785268215,14.527934535,5.746051543,14.6085367,12.39041358,11.80861644,5.251351034,5.076681051,5.412113573,14.00874508,4.819682582,5.133205159,5.78712633,5.354038858,12.3748699375,10.2667171925,6.649188353,5.1866950352,6.234487549,14.457644915,5.577890454,9.0013230785,14.56106625,14.16842824,13.77286407,8.566540366,14.490161505,15.0167440767,14.61254488,10.50407936,12.41765395,5.4986564245,6.236976265,5.577890454,5.20243056933,5.538124092,13.31959001,5.38560136933,14.46865842,14.75233937,8.8323917345,5.645335267,14.368261345,11.4428258475,11.0167882213,9.101470918,8.3867433405,14.87548853,14.94179249,5.644945914,13.5405357975,13.578505435,9.108283416,10.639018973,13.35270561,9.892717783,6.507171722,7.573630384,12.056461651,BRCA
5.55735813,9.125000832,13.07564465,10.78663743,8.14433167867,14.96339624,10.49510681,14.64660991,14.82766698,13.8269571,14.7141304,14.792517495,9.7676588435,8.228506618,10.727593127,14.8635223,8.848828769,5.687068563,13.2791870967,4.863456876,10.234758241,15.20465253,14.63055838,12.80365393,14.096551825,14.39914814,7.6987848275,9.489507374,10.0295226957,14.1577113,6.272541727,14.49643721,5.4935537865,13.91975024,14.06996075,13.26600764,5.236790358,14.52934516,5.355449107,7.136788979,12.548379965,14.90539078,14.69957735,6.45050859867,5.0458960445,6.1210396605,11.1679839555,14.40827668,13.36355512,11.05212667,12.4406215013,10.3821423877,14.99189227,8.085131732,13.947097605,14.237994055,5.173738339,14.37721665,12.18834321,10.76621026,5.01168711,5.176088713,5.610959302,14.88287635,5.296743026,5.247843274,6.070771017,5.05203679,12.3135269275,11.0878298855,5.262105418,5.1393267096,6.385867252,14.757617165,5.605710071,9.927221225,14.86071456,14.05339857,13.75810714,8.839582623,14.705757705,14.59001622,14.79427981,11.55186698,12.84782756,5.77777293,5.599028548,6.607926227,5.524845156,5.3512626855,13.727308245,5.173271033,14.30686595,14.78587057,9.6481431285,5.3143863025,14.202260425,12.210087283,11.4722006763,9.546885359,9.161839473,14.63577141,14.93557532,5.844744204,13.6876696275,13.578109385,10.15620355,11.129325346,13.19114487,10.69211442,6.17189221333,8.278079008,12.2191618185,BRCA
5.276280094,8.56188087,12.65463721,11.19124141,8.271831637,15.02279519,10.33866888,14.79427981,14.81202536,13.69550076,14.79865761,14.862556205,9.5757317265,8.3679745975,10.896748151,14.57403681,6.9333937445,5.425938643,13.0184884033,5.529361248,10.044315389,15.15765011,14.6054234,12.79544315,13.82021347,14.44864523,7.765321295,8.895212575,10.1231177773,14.22362506,7.39763426,14.62098412,5.65532370625,13.53124563,13.78304532,12.96853095,4.800655715,14.6085367,4.872103847,6.824325931,12.21358358,14.89547873,14.62973159,6.348126252,5.098237788,6.2958782715,11.2010914635,14.54707076,12.82483353,10.68460862,12.1699111563,10.3316997893,15.20465253,8.1096297365,13.959686915,14.24700007,5.462388774,14.40827668,11.79550409,10.62072869,5.07383228,5.54059751633,5.510812619,14.76848987,5.080669653,5.034316149,5.68173826,5.242422681,12.372145738,11.0324654105,5.205168882,5.1429804608,6.132685436,14.86803285,5.641409649,10.105206072,14.9176553,13.91533815,13.8452715,8.063666235,14.500953295,14.55953742,14.7817055,11.45071911,12.78476068,5.516028829,5.139767484,5.859541774,5.70024160433,4.9656958315,13.640428085,5.27685305967,14.42029878,14.86071456,9.273924442,5.4153464585,14.07465874,12.0852365435,11.2344625993,9.304511683,9.615943196,14.52512866,14.57970693,5.357737827,13.5677507075,13.41987342,9.692598558,11.2103236545,12.38541089,10.7004573,6.749587673,7.838512397,12.2759109035,BRCA
5.31023041433,8.993193953,12.78963253,10.33713157,8.19725905033,14.98417233,11.00892245,14.88287635,14.71052532,13.87385551,14.72004222,14.94898418,9.9227630315,8.050969159,11.197238313,14.351226105,9.071302833,5.872835683,13.2660202367,5.384059522,10.1184810485,14.91163964,14.64352734,12.83574159,13.896729515,14.46969392,8.330104102,9.545148439,10.182290716,14.42029878,6.554209422,14.69079602,5.5028216445,13.81715158,13.85629375,13.42972648,5.051166787,14.87892073,5.056812452,7.063775592,12.56410699,14.81650173,14.67054531,6.261646369,4.9302382275,6.453609699,10.79483116,14.86491883,13.24583793,10.66477195,12.3537563523,10.5101040443,15.15765011,8.57355247,13.999736975,14.29999482,4.924350826,14.8317704,12.1820747,10.83272413,5.503993644,5.37951627233,5.58151037,14.97508152,5.705018031,5.636777762,5.913853554,5.272873517,12.3510904895,11.2185814655,4.942762263,5.3052654106,6.230938495,15.08034745,6.098669702,10.324687806,14.68320465,13.943996395,13.90556143,9.189182815,14.68663216,14.4106722967,14.83944618,11.28922369,12.97928279,5.76098172,5.145485133,6.437382249,5.64371774567,5.0341055605,13.65032188,5.021561679,14.57543497,14.53323483,9.609041859,5.1482500675,14.115288015,11.884895729,11.444202703,9.757207108,10.013719563,14.06389305,14.18524172,6.38888318,13.81721283,13.60011512,10.19314989,11.3007185185,13.29757193,10.77472553,6.22414981633,8.325497867,12.2051322725,BRCA
5.49999523867,8.760105424,12.49390804,10.38787223,8.43182690033,14.55659977,10.86398614,14.52934516,14.54707076,13.72609363,14.08516788,14.60280442,9.6879215895,8.07693443,11.183421075,14.40557039,8.672821293,5.479789356,13.0526659333,5.511603435,10.113143896,15.05985438,14.54282634,13.04549694,13.706466475,14.642884815,8.1131703605,9.253576363,10.3257906717,14.55278737,7.681310676,15.0419763,5.267785966,13.56689425,13.94334633,13.22888561,5.299584672,14.97508152,5.16863326,6.709018743,12.325355415,14.45988849,14.778345945,6.52301651333,4.8357059935,6.369729693,10.795199578,14.66897057,13.39071447,10.80972013,12.2959400563,10.412229001,14.23655206,8.4419232955,14.030660405,14.342610485,5.616777635,14.99984525,11.99956504,10.22614155,5.122477305,5.276302811,5.503198645,14.73243538,5.127644885,5.780317481,5.852130742,4.982093747,12.2223061315,11.050213425,5.36650691,5.3401858144,6.628303815,15.009182335,5.991301456,10.043344848,14.1941174,13.599646315,14.00655359,8.80369615,14.04548634,14.3482210767,14.29545473,11.74892461,13.187562655,5.601170333,5.33361269,6.113175002,5.43761727233,5.4136341315,14.03388666,5.00232770567,14.95162692,14.79223109,9.484706296,5.3647931505,13.86155448,11.686057244,11.5081768203,9.493320655,10.3601259375,14.13459319,14.24390588,5.890939859,13.798075705,13.42690519,9.988805779,11.02203123,12.26381357,10.96248777,6.31336109333,8.304535141,12.01951375,BRCA
5.32017902367,7.848921971,13.70221547,10.40231958,8.07959139267,12.32890637,9.0798379915,14.86071456,14.77756767,10.87780964,14.94673156,14.92360748,8.710010109,8.059410935,11.0896472625,13.345428475,8.3443434125,4.162385722,12.2939376257,4.700180125,10.1777678575,15.04650697,13.01334802,13.10574654,13.56639955,13.03000816,9.2320541025,8.977123283,10.2867156497,14.13459319,5.687628504,15.01930687,5.47877633725,11.23729977,10.90400629,14.00655359,4.537176254,11.95778233,5.345725686,7.347402401,10.340873011,14.99189227,14.640454655,5.97800930767,4.9780783855,6.3690824855,10.3933611945,14.23655206,13.27502674,11.27473356,10.1842107567,9.88394153733,15.15765011,8.73868349,14.46550019,12.823157435,4.314354848,14.72004222,10.4582172,12.2658041,5.255700175,5.25814530733,5.80517071,14.65913186,4.990286948,5.123512303,5.861404108,4.632300425,12.990454355,11.7754170115,4.928502089,5.0637061424,5.781235931,15.0075063,5.706262025,10.31280332,14.70026172,11.871924085,13.58212966,6.072862143,14.68767897,15.0516793133,12.66384721,11.90213211,11.794392576,5.250863989,5.19062597,6.271561655,5.04830411033,5.0430356015,13.82361067,5.09413072467,14.43740197,14.96942161,8.0794234185,5.267426877,14.4507595,12.80059655,10.666212588,7.466833308,9.343338271,14.79427981,14.86491883,5.657076342,12.763521508,13.424631615,10.04462674,10.383902505,12.23514149,11.25703878,6.32944039567,9.110118593,12.240485725,BRCA
