@relation data

@attribute 6770 numeric
@attribute 240 numeric
@attribute 3284 numeric
@attribute 3283 numeric
@attribute 7252 numeric
@attribute 1583 numeric
@attribute 7166 numeric
@attribute 5641 numeric
@attribute 5740 numeric
@attribute 1621 numeric
@attribute 5443 numeric
@attribute 438 numeric
@attribute 4363 numeric
@attribute 3290 numeric
@attribute 5743 numeric
@attribute 4036 numeric
@attribute 5742 numeric
@attribute 8029 numeric
@attribute 3293 numeric
@attribute 1589 numeric
@attribute 1082 numeric
@attribute 1588 numeric
@attribute 1081 numeric
@attribute 1586 numeric
@attribute 1585 numeric
@attribute 1584 numeric
@attribute 1594 numeric
@attribute 1591 numeric
@attribute 5409 numeric
@attribute 7173 numeric
@attribute 10728 numeric
@attribute 5122 numeric
@attribute 4048 numeric
@attribute 15 numeric
@attribute 80765 numeric
@attribute 1644 numeric
@attribute 147323 numeric
@attribute 389434 numeric
@attribute 4056 numeric
@attribute 64174 numeric
@attribute 1734 numeric
@attribute 1733 numeric
@attribute 2638 numeric
@attribute 2488 numeric
@attribute 1735 numeric
@attribute 6528 numeric
@attribute 3972 numeric
@attribute 2687 numeric
@attribute 6916 numeric
@attribute 120227 numeric
@attribute 7054 numeric
@attribute 134429 numeric
@attribute Class {Control,BRCA}

@data
5.972397868,6.98996384967,5.398069207,5.305068782,4.879474508,9.177744123,6.104971499,9.93067222567,10.32073319,5.704879743,6.4536458925,5.511287161,5.7403315635,8.04748584467,9.678145087,7.240841706,6.946759454,8.247501672,5.947438964,6.520348088,5.899424146,5.56133875533,6.001696,5.263890047,6.264916969,4.9864844825,6.260313286,4.310896376,7.01892656,5.7404459635,9.596479163,5.0898275895,12.13262834,5.072117861,7.274228807,5.47558044,4.896527677,4.313881619,7.978332565,9.985949041,7.2864072205,5.11241662667,5.398069207,5.5114628315,6.707777125,5.316518,5.294263476,8.959249336,9.60410892,8.640788217,5.1678288455,5.615895347,BRCA
5.60940957567,7.08651780333,5.241088186,6.598615041,5.179920282,7.408841599,5.860721532,9.64808263,8.809238474,5.961629839,6.167923973,5.089171051,6.468808278,7.52307281167,9.0197711345,7.916358891,6.9211902895,7.059293418,6.000457109,6.475656937,5.91922759,5.494171808,5.396785641,5.664419727,5.981059894,5.3912241155,6.677582676,5.538857248,8.469561566,6.7434817425,9.589014912,5.2935752905,12.10196099,4.65680675,6.741705437,7.864930713,4.898101005,6.026031625,7.3663569765,7.939463331,8.4650907885,5.038903814,5.159075364,5.270601513,6.634452146,5.172938736,5.563166712,8.066965207,9.793587511,8.920353693,5.5989541065,5.151586144,Control
5.093272339,7.23393974633,5.337364334,5.175436026,5.49154148,8.031385719,6.271981767,9.651258546,9.841556928,5.572140279,5.814478485,5.494264588,5.954452221,8.794511906,8.1763049215,7.456890577,7.057542725,7.08220527,6.132068463,6.140477679,6.206091896,5.51675636433,5.945567469,5.485435883,6.289378595,5.477321663,6.185822575,4.773747658,6.732544377,6.4854698055,9.004235304,5.092971639,11.90041411,4.79482043,6.329300501,5.301049141,4.421396708,5.154627002,7.623942039,7.040347606,7.576600038,5.65787139267,5.406172047,5.0541479975,6.26697916,5.546748832,5.349622922,8.217813694,9.41509797,8.408500779,5.5417165275,4.450633198,Control
5.544046934,7.62931334233,5.729288494,5.349976695,4.393283046,7.804520085,6.234966481,9.20198218633,8.731659403,5.515077886,5.9355579795,5.731598207,6.426289003,6.503350174,7.101106939,8.332127343,6.3752950245,7.184977282,6.942283201,7.349106756,6.056481245,5.425696196,6.058593171,5.545359333,5.619861398,4.674861496,6.957163362,5.325000691,6.775581064,7.7218067495,6.526777481,5.14450078,12.03914706,5.305068782,7.9648446665,5.511287161,5.528892615,5.776637824,7.802334999,7.877531272,6.362858678,5.37747118433,5.793643135,5.5704913555,6.256732941,5.18190882,5.619861398,8.375192737,9.117877553,9.316316114,7.5803338885,5.504788206,BRCA
5.16587171567,7.29797929567,5.603041174,5.12102706,5.156043878,8.260238737,5.979917442,10.2963838407,8.866792965,5.722063796,5.903309135,5.564996371,6.5496701375,6.509952234,7.913887503,9.474193224,6.431133099,7.023203016,6.300952509,7.162394161,5.760760691,5.48049904433,6.545354989,5.179522246,5.666480557,4.800635275,7.191160718,5.268856586,7.204060303,5.9498462955,6.23156261,5.5051363525,12.52245777,4.526932284,7.3978880915,5.287261033,5.229790979,5.224784328,6.7650150345,7.182992972,8.519754638,5.63287180633,5.603041174,5.640452122,6.560642837,5.342706958,5.718232318,7.936492374,9.067401503,9.169368307,5.66740394,5.6227922,BRCA
5.77564101033,7.49822873667,5.589622123,5.65306808,5.371568663,8.323506447,6.422153617,9.045142019,9.181476004,5.520666802,6.81850367,5.428453347,6.1912118145,6.91971665333,8.3071702885,8.262460319,6.8288194015,6.864684887,6.661710859,6.805457319,6.078850631,5.57420269633,5.923274739,5.352627229,5.738235001,5.3730539435,6.99577033,5.51460459,6.116245828,6.5120183345,6.808066835,5.428368446,12.30321003,5.097833303,7.7033991025,8.906275159,5.342529189,5.647898183,7.7505878455,7.63966833,6.748807505,5.761679771,5.383541223,5.166733452,7.038867218,5.492022402,5.882772183,8.117774412,9.740911174,9.427680085,5.3806743205,4.408341912,BRCA
5.400544516,7.60142220633,5.460260315,5.376612718,4.730112613,7.756141175,6.430582702,8.98947832467,8.67912917,5.66903474,5.7376293825,6.335038012,6.414344893,6.394154058,8.881647653,9.271755462,6.4781289705,7.205698268,7.145578432,7.054091788,6.101719008,5.16198559333,5.717684133,5.122477305,5.785165535,4.817268527,6.886309693,4.923400286,6.324365654,6.378283143,6.711154584,5.0944024365,12.01135666,4.96994622,7.5724264675,5.629437678,5.346435058,5.503198645,7.61269829,7.606666382,6.430058163,6.19648137433,5.414821571,5.475960936,6.345454592,5.364757352,5.310350345,7.952655534,8.792335721,9.744775458,5.8258654195,5.027254978,BRCA
5.59030937333,6.864035794,5.817118769,5.50716927,5.099201823,8.568812243,6.12918576,9.19924028767,9.048535321,5.617365526,6.263350646,5.55275458,6.313433729,7.705209556,8.2186161485,9.271872157,6.492779321,6.627246137,6.390302791,6.076287179,6.315698112,5.743690292,5.752087059,5.123512303,5.810900139,5.1865139995,7.403525772,6.044345618,8.26545228,5.8461738105,6.721991623,5.081456674,12.12389031,5.186670157,7.3708999815,5.69836522,5.213649836,5.36458228,7.486715924,7.39716361,8.7830044785,5.50580685033,5.520745364,5.195217959,6.617655251,5.259471408,5.687348561,8.298797049,9.05386557,9.233003119,5.651027307,5.080243265,BRCA
5.60803917467,7.050506867,5.639529738,5.553138713,5.28356184,7.962261434,6.192002396,9.36278187,9.318577337,5.662640784,5.7407432605,5.890939859,6.559060024,6.22160426733,7.295140337,9.497054006,6.479294683,6.108007529,6.476872244,6.225020007,6.142929669,5.583055926,5.701002294,5.335221732,6.116193835,5.133775527,7.267772494,4.944168843,5.691890921,6.79999295,6.960121065,5.144879486,12.13262834,5.000914074,8.241787591,5.567584424,5.009225385,5.463697036,7.996402073,7.951694331,7.3196227575,7.99630663433,5.522472662,5.346578426,6.338518569,5.238988625,5.702942321,8.317029418,9.343330713,9.729417293,6.2426448815,5.234013847,BRCA
5.75415646333,7.659503861,5.636777762,5.244707519,4.817893448,8.920026109,7.069372226,8.08345934867,9.532570767,4.686239521,6.3361014115,5.178725843,5.823221401,7.87564522033,8.313022268,6.966133735,6.2996244015,6.573348488,6.174082407,7.100665295,6.789276463,5.49712143033,6.337002435,5.113545539,5.666764579,5.234068039,6.750007239,4.726302606,5.852005861,5.743253889,5.323740468,4.8913213815,11.084503,4.671880991,7.6012275,5.687628504,4.904256777,5.388199225,8.395844332,8.549265941,7.198888021,5.094149974,5.537615426,5.286962666,6.174082407,5.088959125,5.388199225,9.320829383,9.297908507,9.277171797,4.9996117075,4.977521783,BRCA
