@relation data

@attribute 4208 numeric
@attribute 3725 numeric
@attribute 4209 numeric
@attribute 4149 numeric
@attribute 4207 numeric
@attribute 1147 numeric
@attribute 5894 numeric
@attribute 4205 numeric
@attribute 6772 numeric
@attribute 6464 numeric
@attribute 2002 numeric
@attribute 5062 numeric
@attribute 1050 numeric
@attribute 6416 numeric
@attribute 8569 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 8491 numeric
@attribute 4217 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 9448 numeric
@attribute 5605 numeric
@attribute 673 numeric
@attribute 9252 numeric
@attribute 5606 numeric
@attribute 4214 numeric
@attribute 5603 numeric
@attribute 4215 numeric
@attribute 5604 numeric
@attribute 4216 numeric
@attribute 5609 numeric
@attribute 4294 numeric
@attribute 4293 numeric
@attribute 3551 numeric
@attribute 5607 numeric
@attribute 4296 numeric
@attribute 1385 numeric
@attribute 5608 numeric
@attribute 6885 numeric
@attribute 1326 numeric
@attribute 7786 numeric
@attribute 9064 numeric
@attribute 11184 numeric
@attribute 11183 numeric
@attribute 6196 numeric
@attribute 1616 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 6199 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 5596 numeric
@attribute 5597 numeric
@attribute 8986 numeric
@attribute 5598 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5879 numeric
@attribute 4609 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute 7867 numeric
@attribute 5871 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 1432 numeric
@attribute 8550 numeric
@attribute 6300 numeric
@attribute 5970 numeric
@attribute 9261 numeric
@attribute 7042 numeric
@attribute 2872 numeric
@attribute 7040 numeric
@attribute 7186 numeric
@attribute 369 numeric
@attribute 9020 numeric
@attribute 7046 numeric
@attribute 8717 numeric
@attribute 7043 numeric
@attribute 5058 numeric
@attribute 6667 numeric
@attribute 9175 numeric
@attribute 2353 numeric
@attribute 10746 numeric
@attribute Class {Control,BRCA}

@data
8.155224442,14.17314893,9.972685879,6.2691573984,6.248597096,8.670710349,10.23292486,6.186218877,9.93530678933,8.62624266567,9.68790976,7.58494976267,12.78740681,7.974032126,7.5839049945,9.933705821,7.29034405,6.648325671,8.979483163,7.597317289,6.3734932246,7.8209172285,7.588677508,11.94944384,6.461320332,6.9194271435,5.63874470533,11.22161448,9.821790372,7.589149038,9.736317839,8.318065147,8.324744376,4.371626648,7.358060212,7.53597724,7.62381642833,10.00852706,11.005151922,5.64379041867,8.596587527,9.476058165,6.549981473,10.76460648,8.233561828,8.193920294,7.09722914933,10.1781672,5.9896451145,10.51995589,10.0985898065,9.153599552,11.573459625,6.327627348,9.905109092,8.627160965,6.87186987967,12.2590489,13.43573605,8.92818876867,10.829470512,8.06297051567,7.288835508,10.84003064,11.28307404,8.198599078,5.9065229025,5.5612686795,8.7937986075,7.123193151,8.687254178,7.82250581,5.609704182,11.097645965,6.147057976,8.81368591,10.54691402,8.101189293,6.183690582,8.26798057567,10.31728008,9.29724939,9.685818029,5.796890531,14.20597115,6.5459354385,BRCA
9.539333865,13.87385551,10.20167708,6.7864949062,6.1476177,8.807082076,10.11618835,7.641421617,10.334999682,8.601359139,9.524248408,7.93261710267,12.06681079,8.704684954,7.617020006,9.477151683,8.450346395,8.8976497,9.584314798,8.0098633265,6.7192971842,7.3186471095,7.53359513233,11.38105635,6.276408844,7.9433269225,5.63836021117,11.05015324,10.00036666,6.9964711445,9.990983614,7.7876886765,8.037891629,5.325000691,6.685173215,7.4402145165,7.12510379067,9.196486021,10.78322175,6.10103173667,9.0816140535,10.11872735,6.091917306,10.70522655,7.3092094575,8.4146054255,7.64534915633,8.637042439,6.67480979075,10.94695398,9.9276756755,9.5256586835,11.32136754,6.2664066885,10.57985358,8.074544404,6.80618221367,12.38541089,14.39776555,8.97755484267,11.023407075,8.197304519,7.194930658,11.04264453,10.46466855,7.4409667175,5.767601547,6.791169903,8.5231431435,6.222800335,8.875473781,7.457900782,7.247787805,10.5190084835,5.382071697,7.562397229,10.41792663,7.320667722,6.995289824,7.74767978867,9.979768545,9.270109064,10.0436019,6.979742782,14.15265365,7.0793982415,Control
9.778192608,14.67256817,10.38477057,7.0140243452,6.380249461,9.155780297,10.13087976,7.717524135,10.3450320487,8.523978557,9.844219734,7.94302709167,12.83735302,8.3498677015,7.919252636,9.882639658,8.394260237,8.553227169,9.571942743,7.822857961,7.4496009772,7.67532014,7.823407238,11.33166731,6.674054967,7.443962143,6.10693756767,10.77967445,9.110118593,7.630412058,10.29596436,8.3066038545,7.957045617,5.795397636,6.674054967,7.3412959795,7.04601875633,9.502454489,10.4041484903,5.82446156933,9.1999885685,10.8824484,6.912743039,10.58265505,6.888946511,7.8984843265,7.42531964067,8.718842038,6.649787867,10.51147622,9.9225039835,9.597360232,11.488573795,5.983725974,10.05611985,8.347622614,7.13682015067,12.24889125,14.10537413,8.882604615,11.5313713,8.151507585,6.833435745,11.0724812,10.70917239,7.6537280945,6.1670985755,6.935865955,8.748337153,6.621469955,8.978067698,7.747843835,7.420152085,10.7640195565,5.502084908,7.489328426,10.64948099,7.585039752,6.460910954,7.976421966,9.655880007,9.21638279,10.24730484,6.738298766,14.61254488,7.268244413,Control
8.108238405,13.48222565,10.21758854,6.6285157292,6.847374124,9.260861404,10.76657469,7.653026194,10.6552894147,9.16094315833,10.24378721,7.87233796567,10.08386525,8.5569316505,8.2782480705,10.43762494,8.687726581,9.023512585,8.411459216,7.8440908905,6.4529665452,8.0652644275,7.52726122533,11.29445435,6.855868653,7.4277413705,5.68339117333,9.313711317,10.87659774,7.6667872165,10.01433476,8.3682502305,8.007981913,5.912716471,7.022426421,7.5914915015,7.00195296933,9.913346139,10.5074705227,6.17992307233,8.733092931,9.425793456,7.364881259,11.03947449,8.692567757,7.5389196075,7.18948982933,9.243103231,6.13687965425,10.31178269,10.572813026,9.06038523,11.695521545,6.6110066935,9.821032966,9.311414064,7.63109708367,12.29388695,14.13459319,8.867882958,9.689899517,8.08129530567,7.428771926,10.76712945,11.03904603,8.1909422715,5.967633391,6.23780006725,7.999156742,7.464997224,9.226388785,8.0739560435,7.131628387,11.018610315,5.115003321,8.174789799,10.56653005,7.964616852,6.352798794,8.60516057033,10.35287964,10.06933601,9.603413599,6.798831822,13.61588998,6.720317067,BRCA
9.473467881,13.17144427,10.55758842,6.4296669984,6.368031123,9.241179451,10.37973064,8.24541143,10.5797653207,8.789516499,9.913970625,7.52928093467,10.82131183,8.5497894345,8.082186565,10.76657469,8.685117683,8.816600606,9.186362588,7.5531159175,6.5996740378,7.6098380195,8.22749930033,11.28106518,6.771559209,7.5290493795,5.76476224117,9.683047729,10.82965558,7.206289205,9.712540381,8.3055656955,7.711014946,6.001133,6.674831803,7.946295334,7.16184858733,9.657604783,9.90083481867,6.406842111,9.2660120735,9.413776593,7.758041825,10.39480059,7.938179434,7.9475405585,7.22974910533,9.088689621,6.3478008495,10.97955044,10.352881859,9.5800955565,11.206231375,6.122293201,10.77439198,8.598556076,7.16731786533,12.41257918,13.98232431,8.552349278,10.043318064,7.95451796533,7.665607022,11.83915468,11.28411575,7.2806843915,5.329465727,6.155251749,8.648821783,7.090538878,8.761435816,7.467041959,7.112546695,10.6046041865,4.924350826,8.260238737,10.45621094,7.194562656,6.43304759,7.70289810533,11.69149721,9.423032438,9.911706981,7.577298762,12.35733627,7.0148852725,BRCA
9.134080446,14.09890062,10.06840584,6.6200403206,6.411812312,9.022833232,10.55366796,7.364180901,9.828262008,8.419142242,10.00415062,7.75599573933,11.21226855,8.480919728,8.027067605,10.39270411,8.420129842,8.455307825,9.156570504,7.5935132445,6.4103000694,7.0284721055,7.47569818667,11.36168902,6.67359573,7.334669802,5.51281927767,9.206422917,10.6792956,7.431226568,9.812386363,8.257624521,7.832100626,5.754627826,6.837536875,7.791459439,7.530035751,9.844219734,10.2584479883,6.318598458,8.692934023,8.175026923,6.781330613,10.35987613,8.3957564855,7.2647003685,7.40587247233,9.463954014,6.2124689205,10.24904266,10.396165934,9.0393998015,11.49634678,6.8923026485,9.526636716,9.082608877,7.513620188,12.40655986,13.70909946,8.787767491,9.7187563365,8.00665617633,7.3860315285,11.10921707,10.54939991,8.539009948,5.656097949,6.273689165,8.2832770915,6.615413078,8.629266563,7.7812287505,6.735729052,10.629985417,5.605710071,8.569372533,10.37355608,8.287667511,6.665126693,7.81029065433,10.24482795,9.880142578,9.953964008,7.252620791,13.96294256,6.6800095955,BRCA
8.150027916,14.01211384,10.26648823,6.6788927582,6.976538706,9.175650046,10.73881029,7.200950391,9.85565975467,8.58330978467,10.22872886,7.607699735,10.80140547,8.4390426745,7.98897492,10.31328586,8.480952861,8.768549192,8.088816224,7.244024888,6.3663407464,7.455521977,7.365569323,11.42163372,6.936287895,7.6448167215,5.7480082465,9.06544382,10.91211486,7.546302448,9.916141133,8.277976672,8.014301064,5.742822246,7.235514366,7.9501379685,7.46005707467,9.976772145,10.0323493423,6.132790906,8.4734774435,9.367327993,7.167019468,9.701844069,8.3021809055,7.4430706155,7.49295514767,9.329651235,6.1028603775,10.35443153,10.4544465325,8.9731778835,11.796022585,6.763086918,9.690993683,8.873744867,7.367541703,12.32574401,13.58466312,8.934366304,9.654362623,7.86577453733,7.6297769445,11.01508764,10.83055504,8.146852134,6.071716146,6.46315116575,8.2627517945,7.250987916,9.515749664,7.8494133085,7.229566594,10.73720125,5.66449084,8.554263753,10.29305807,7.912531798,6.174232248,8.33003132667,10.86671119,10.12536217,9.999429686,6.998762823,13.92451704,6.7736433005,BRCA
8.700336649,13.34674991,10.00702766,6.5438948864,6.410159284,9.44260202,10.51457134,6.776041872,10.041403703,8.49027171233,10.30881145,7.474927603,11.64430934,8.551370553,7.5779578615,10.26978741,8.212765231,8.571090032,8.515996551,7.5582124195,6.4518559062,6.6752901625,7.63636184067,11.31587145,6.811538864,7.6536816935,5.4970801105,9.805889394,11.25835125,7.237215557,10.0322459,8.0063206985,7.922348208,5.823119603,6.836117042,7.5558305855,7.485793253,9.748503635,9.692770319,6.31258353867,8.580432115,8.490831953,7.318997181,10.00680332,8.359283725,7.400550669,6.76555037667,9.24711525,6.0448145055,10.70897201,10.38110283,8.9213733295,11.46459896,7.394775633,9.869833293,8.760820662,7.37085903833,12.39966386,13.75810714,9.01840760867,10.1255478285,8.01917131267,7.5643569095,11.49963678,10.78710288,8.041917075,6.259376137,6.3805448535,8.310783391,7.043631926,8.496794995,8.0462685015,6.535085305,10.7828298825,5.37574431,8.466179598,10.26043183,7.609328588,6.817882628,7.89650067567,10.95634187,10.00810682,9.758490207,6.7030769,12.40276968,6.7996665995,BRCA
7.013297895,12.76004735,9.827843283,6.9912099028,7.000397602,8.973504462,10.54450111,7.392920835,9.72583582933,8.95843216133,10.45750942,7.58342234833,10.70522655,8.655247477,7.897005192,9.880004788,8.550709395,9.080631767,7.816185482,8.134159504,6.2563490298,7.151868078,7.59245424033,11.57272404,6.9630149,7.7716617215,5.73544914683,9.17185302,11.43596985,7.668523899,9.833428205,8.076680504,8.115760429,5.649336125,7.338137177,7.8335949455,7.40763134667,10.2398733,9.570767933,6.56668181467,8.5357374825,8.556928575,7.189036605,10.12536217,8.194408215,7.3033630635,7.20381425033,9.549178746,6.08165818225,10.08429722,10.272812775,9.111304808,11.5411915,6.2322813735,9.931240244,9.152627806,7.474173093,12.00382718,12.88068749,9.258466301,9.668764921,7.890844983,7.519177108,11.05606207,10.62450788,7.888636145,6.1648761405,6.522968526,8.4695684015,7.101978624,9.61434228,8.1239601125,6.862206886,10.975866825,5.19062597,8.512702074,9.881695635,7.653205378,6.449607283,8.82616985867,10.24378721,10.13367562,9.318317477,5.893611729,13.08977243,6.6833910795,BRCA
8.817064493,12.03663478,11.37824759,7.2119411558,6.648469487,8.965922146,5.97155002,7.508688368,8.84918642867,8.67313689733,10.01669727,7.32187888267,11.42322901,8.821488149,8.2374680655,10.94323478,9.242996091,8.302274634,9.55587899,7.835265585,6.6932167248,7.830943777,7.952182773,11.3119244,5.771893004,7.9021186325,5.95434088933,6.536717836,11.1404753,7.892026592,9.724718956,8.405898909,9.015708527,5.823692844,6.709397913,7.9784806655,7.46145073167,10.38358581,10.2933462963,5.459774314,7.348718546,8.917029734,7.965295308,10.16961223,7.5562259225,5.3619660515,7.04919297067,9.867028148,6.424485401,10.88129775,10.984450649,10.2970447,12.52079595,6.750540557,8.59931884,9.222222012,7.65359668867,12.05629403,10.54750216,8.91017192567,8.9745205145,8.742530249,7.7140739065,12.34771002,11.09923621,8.85628218,5.593235253,6.65967948325,8.5186787305,5.606894664,9.315772892,7.935994932,6.989880165,10.907543785,5.716038325,8.362997044,11.76503338,9.165749378,6.861555705,7.901426815,10.70345182,9.841965701,11.17596133,7.997322226,8.405238411,6.1855424725,BRCA
