@relation data

@attribute 8881 numeric
@attribute 5682 numeric
@attribute 9861 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 983 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10393 numeric
@attribute 64682 numeric
@attribute 10197 numeric
@attribute 701 numeric
@attribute 51529 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5705 numeric
@attribute 5690 numeric
@attribute 5702 numeric
@attribute 5693 numeric
@attribute 5692 numeric
@attribute 7314 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 8454 numeric
@attribute 51434 numeric
@attribute 51433 numeric
@attribute 29882 numeric
@attribute 29945 numeric
@attribute 4085 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 8697 numeric
@attribute 8945 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 6500 numeric
@attribute 8900 numeric
@attribute 51343 numeric
@attribute 5347 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 11065 numeric
@attribute 890 numeric
@attribute 1017 numeric
@attribute 10213 numeric
@attribute 246184 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 26271 numeric
@attribute 996 numeric
@attribute 7321 numeric
@attribute 7324 numeric
@attribute 9184 numeric
@attribute 991 numeric
@attribute 891 numeric
@attribute Class {Control,BRCA}

@data
11.90066367,8.18064090833,10.577858394,11.8759414,11.046464365,9.4774367275,5.220752803,9.242120816,8.556797319,8.516213288,7.614899535,9.590603746,6.051269448,7.1867571438,11.39453251,9.223954101,8.0982242125,10.69342622,8.97602061,13.12486126,11.66819594,12.12322914,12.05268701,11.92020965,12.67639685,14.083072915,13.41920247,13.33363132,13.04382794,11.87114877,9.25143050475,11.9258899,6.615670554,13.37355718,9.395936323,6.836085475,12.26420808,6.860202469,11.40035929,5.8170130865,7.705910749,7.531306061,8.11485924,9.900855914,6.3808690505,10.334183228,8.449521268,11.40579844,11.11880178,7.723969969,8.28615040767,8.5155267275,6.413717301,7.31944887,6.99712619,12.78963253,7.916556046,6.117138671,6.573727177,8.5614408535,9.461459559,11.54912779,10.00021257,11.21259383,6.2555655945,6.076554418,5.681316606,9.4450322135,8.4486174155,8.260556316,5.842357415,BRCA
11.6161679967,8.88005368833,10.984879545,11.69988051,10.93362771,9.685313076,6.0055657725,8.998534812,8.8019921295,9.480331335,7.7627964575,9.630875787,6.130730781,7.1532987808,10.89883964,8.2669635,8.328537455,10.1126777,9.57487227933,12.75717127,11.25407804,11.90740908,11.23443143,11.88081762,12.32501877,14.491124715,12.99983714,13.13233509,12.91282298,11.80634431,8.9507337465,12.17366339,6.566895523,13.2409799,9.151207569,7.835799558,12.08543106,6.693364887,11.22708057,6.156556378,7.292669322,7.6724419354,7.2086747845,10.4262965,6.557225406,9.951140842,8.627881407,11.46972335,11.17235267,7.889977115,9.09427385867,8.653065744,6.364446037,6.773076963,6.457795876,12.35836419,8.0106371615,6.4127591625,6.718399731,8.893995041,9.340262451,11.17829777,9.521496672,10.83234438,6.1104676455,6.227669487,5.760760691,10.5384406405,8.46816614475,8.115318276,5.585571947,Control
11.5281897733,8.880792656,10.736331835,11.27473356,10.770072085,9.488075207,6.0129300215,8.571298649,8.5966959745,9.539789428,7.6187231085,9.672739215,6.397636666,7.261387587,10.91120492,8.351912203,8.1168607075,10.54158093,9.456908841,12.82346582,10.8264931,12.10354363,11.44205205,11.78564057,12.43809276,14.375350355,12.87339418,13.33363132,13.01841933,11.76992885,8.77483141125,11.58132609,6.84768731,13.35753005,9.271043421,7.879707489,11.98345514,6.885083732,10.90118767,6.078471059,7.777684566,7.6721130478,7.338070516,10.41768407,6.93128269,9.852050299,8.923848251,11.4091179,11.40466276,8.335592591,8.72173289,8.538210579,6.086619917,7.11155596,6.760856726,12.3181333,8.169821621,6.255555381,6.409395709,9.195934583,9.242734159,10.92410009,9.3721657175,10.70265129,6.405395187,5.577437325,5.162100493,10.0739134865,8.207394179,7.766050346,5.639963781,Control
11.7603938867,8.614266504,10.333964758,11.14309317,10.077107125,8.213074375,5.5090344575,8.292046787,8.8688822105,8.9961706,7.681858564,10.282808745,5.769382488,7.1990915432,11.29922535,8.940387841,7.960534248,11.0443909,9.322948958,12.72020477,10.41271832,11.79600727,11.54053263,11.524772,12.80254267,14.38538722,12.87039849,13.19318117,12.86518429,11.43412272,8.788515201,11.1392085065,7.183985468,13.17957018,9.785984134,8.156337359,12.67483341,7.189528047,11.16449233,5.983965667,7.454322173,7.4564646934,7.503212916,10.40755487,6.967238401,10.2376439163,9.276660153,11.35629255,11.05474016,8.03524054,9.00997914267,8.7809175425,7.790741294,7.671861458,6.775581064,12.37045183,7.9034055435,5.93785342525,6.688743801,9.7479615385,8.091145926,10.53262893,9.968680969,11.5968724,6.6686499785,6.036839159,4.458724733,9.534909619,7.71164698975,8.221926761,5.135464327,BRCA
12.15242758,8.50801697,9.9233879005,11.01772728,10.29108096,8.0503769725,5.6287591775,8.531830892,9.062980137,8.643875238,7.802221824,9.666771214,5.83390919,7.1002806764,11.29559693,8.424944257,8.0551081435,10.17550624,9.004298777,12.28120423,10.43684194,11.26201864,11.91738897,11.38801744,11.92203438,14.256090485,12.6125864,13.36098494,12.36194933,11.43208526,8.44802842625,11.09673553,5.822864756,12.85150121,9.682152382,7.829676956,12.77884208,6.3557358415,11.62074231,6.31989677,7.252431567,7.5603097212,7.143702287,10.4487877,6.908983272,9.77420149833,9.598322922,11.23866464,10.7304916,7.876150279,9.159078751,8.470445127,6.853469023,7.273565134,6.88194331,11.92850738,7.367289616,6.50368195875,7.494097795,9.3160147545,8.212011301,10.25321554,9.463868115,10.74539725,6.7456239415,5.974191571,5.808521004,9.627403237,7.7951993875,9.367917655,5.666480557,BRCA
11.84790279,8.870571599,10.325118734,11.54370625,10.244801125,8.260593436,5.441586912,8.181178507,8.8336966435,9.113456414,7.6461164235,10.03856784,6.236019575,7.3771267448,11.13429814,8.831276461,8.127320089,10.64225055,8.89299942433,12.84191128,10.38522909,12.04827069,11.75880629,12.03524768,12.98742218,14.371791605,13.10574654,13.25089354,12.9597684,11.35888208,8.6298253915,11.215516436,7.014302633,13.41920247,9.669098149,7.323642812,12.46365343,6.8434870215,11.17455453,6.4789699285,7.440414751,7.6894287584,7.332220609,10.77439198,7.011914339,10.1945770437,9.400581223,11.11250811,11.1794428,8.181178507,9.17779723033,8.661565791,6.723391747,7.85975393,6.65885814,12.59087361,7.570979119,6.61033529925,6.97688234,9.532128788,8.383219488,10.59929946,10.138422425,11.40689869,6.617564549,6.102139097,4.931459981,9.4849852965,7.81412830225,8.727955437,5.51460459,BRCA
11.7897589833,8.944399701,10.3559830305,11.28199972,10.031682247,8.1084162645,5.6210469815,8.371668982,8.870272829,9.401989375,7.6260652505,10.0152804485,5.853877943,7.5088770606,11.15202194,9.203617871,8.2623984705,10.77919838,9.17260576333,12.89900003,9.750766068,11.88149458,11.51681803,11.71972476,12.91025583,14.532993875,13.00770101,13.17478142,13.06490613,11.34861214,8.54955897875,11.2757608715,7.150486375,13.23568448,9.695411499,7.988714683,12.73257984,7.311695333,11.13330618,6.2501208955,7.505535937,7.2649298594,7.3202222285,10.57985358,7.212498348,10.196065935,9.362470505,11.19567996,10.95100801,8.480246059,9.14382359133,8.8643007825,6.401567006,8.001691251,6.489210244,12.07353083,7.910165262,6.0049869305,6.599024363,9.817272827,8.022646788,10.37846858,9.985059859,11.21935325,6.5216989325,5.838328613,5.226519366,9.5077570325,7.3984915965,8.048542898,5.524354632,BRCA
11.5136723133,8.806744591,10.421853277,11.55392216,10.359469555,8.317625592,5.8102462945,8.591598196,8.81904828,9.350851427,7.4814299465,10.19683679,6.310890502,7.4070599672,11.1794428,8.741956615,8.2782737305,10.63522863,8.92405041767,13.1007987,10.31271881,12.14106624,11.90133466,12.24753009,12.76637057,14.528822965,13.34320241,13.34505663,13.35514394,11.63567744,8.913108555,11.3260081805,6.878146348,13.36856584,9.77763387,7.804520085,12.42907592,6.656442332,10.99419451,6.5540002945,7.656498381,7.6894317488,7.4457350635,10.77106872,6.794849191,10.2603164373,9.630012754,11.51777531,11.18505522,8.085394281,9.109153747,8.5207602765,6.604779761,7.82113798,6.855868653,12.41466417,8.501987071,6.98066455025,7.526344936,9.1966010805,8.509835486,10.60658591,9.932881007,11.61805062,6.6082696735,6.323825455,5.406342144,9.4693136665,7.77850126475,9.604947496,5.588273328,BRCA
11.52097681,8.95256539667,10.54491829,11.30388933,10.11792223,8.308170906,5.34095673,8.520521573,8.8903112945,9.323494555,7.267079258,10.22396564,5.997072898,7.2726298104,11.34028702,9.149125411,8.184550345,10.82382918,9.66285448533,12.86051578,9.958574872,11.82101269,11.48849306,12.26795863,12.88385376,14.343984755,13.25089354,13.13233509,13.08056861,11.60772112,8.3669006075,11.399220835,6.95239509,13.21954598,9.547357825,8.558708769,12.53830178,7.286816896,10.7182377,6.8608407705,7.566208434,7.3888732006,7.349538107,10.45125262,7.0478061705,10.3938326523,9.077110201,11.61752958,10.87818911,7.830675431,9.19832628067,8.6142271055,6.284297232,7.635103416,6.653780629,11.93257475,7.643972117,6.35531967625,6.776041872,9.742178486,8.244412747,10.45510657,9.7076462655,11.45443311,6.785268335,6.026142315,5.250593322,9.7536543305,7.750468579,8.118825763,5.759562832,BRCA
10.5770599337,8.68873067867,8.4163495475,11.4763312,9.5161275375,7.80319951,5.46625573,7.915522581,8.157832757,5.953737396,7.552289566,9.204907435,5.52701656,7.8456203136,11.49398064,9.371014877,7.061064784,10.62937509,8.796986519,13.00161496,6.600325977,12.45159499,12.20190804,11.19346855,12.52245777,14.572620915,10.61739655,13.83149977,10.15177801,10.79459886,8.68547243025,9.5418326785,8.340140655,12.68048706,10.54330281,7.503629242,12.32574401,7.0828587065,6.816315302,5.9114057295,8.081351779,7.204767331,8.07120391,9.817791564,7.585967543,9.88560113,10.15739466,11.90579323,11.89968368,8.667644801,9.038342853,8.737638612,7.03100122,8.253411568,7.570673773,10.47506236,8.2761462235,6.9503091185,6.51033347,9.453635543,8.671807401,10.57487757,10.046635579,11.5343468,6.4826999675,6.536717836,5.377654117,10.187024593,7.50139699425,9.213761077,5.101619875,BRCA
