@relation data

@attribute 10000 numeric
@attribute 10297 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2002 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2309 numeric
@attribute 23533 numeric
@attribute 2885 numeric
@attribute 29119 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 3265 numeric
@attribute 3611 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4292 numeric
@attribute 4609 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 595 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 673 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7157 numeric
@attribute 8312 numeric
@attribute 8313 numeric
@attribute 83439 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 999 numeric
@attribute Class {Control,BRCA}

@data
5.4786784915,5.272033689,12.88540901,5.947438964,6.27534299943,6.522938973,6.71360662325,9.68790976,7.93639420467,9.592833039,5.479142629,7.53120278467,5.758230711,9.153599552,4.8359390755,9.583290187,5.8736971,8.198599078,9.40332627233,10.54691402,6.7499434665,9.210769422,10.829470512,8.359597076,7.304534698,6.4696508394,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,8.06297051567,11.573459625,9.736317839,11.94944384,8.04104994467,9.658595819,10.23292486,13.46367638,6.507481989,7.055014278,6.461320332,5.250613486,7.713010325,8.06060289,7.921745226,10.07526224,9.302171157,8.198860636,6.759359347,11.4210814,BRCA
5.7708818765,5.232671547,12.92565307,5.991981649,7.131665281,6.776897268,6.904091352,9.524248408,7.69659012467,9.66262953467,6.97372929,8.066354955,6.146498034,9.5256586835,5.4467755465,9.857779317,5.697670451,7.4409667175,8.60858406967,10.41792663,6.5565791765,9.697411184,11.023407075,8.700336649,8.1736588475,7.150559257,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,8.197304519,11.32136754,9.990983614,11.38105635,7.56627437633,10.53537772,10.11618835,12.99332148,8.512524314,7.958945778,6.276408844,5.32864704483,9.421265976,9.069960645,7.4731272815,10.17919413,8.292691032,7.692121379,6.988744679,12.1857598,Control
5.8854976,5.006310647,13.040661435,6.010058786,7.29151062114,6.832703733,6.94855824675,9.844219734,7.61830501433,9.935713008,7.400262798,8.55696415067,5.937527571,9.597360232,5.219545711,9.894916689,5.394901009,7.6537280945,8.520584948,10.64948099,7.0758260015,9.42871668,11.5313713,8.782311189,7.115647436,7.2121520398,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,8.151507585,11.488573795,10.29596436,11.33166731,7.59129591867,10.73844933,10.13087976,13.31043176,8.640083234,8.326250965,6.674054967,5.24435827317,9.843207033,8.376018051,7.895531788,9.887921655,8.734558167,7.8122716905,7.010810952,11.91354778,Control
5.6707063705,5.250403832,12.745583265,5.97637008,6.59111954886,6.0664182,6.51319229175,10.24378721,7.976917062,10.2127518167,6.998819226,8.37001555233,6.646238725,9.06038523,4.7867784305,9.243632862,5.915766617,8.1909422715,8.21723165,10.56653005,6.6476128175,9.79703776,9.689899517,8.647099619,8.4425651375,6.5523992454,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,8.08129530567,11.695521545,10.01433476,11.29445435,7.66188804867,9.656380672,10.76657469,13.18898907,7.7584583,7.997872605,6.855868653,5.540993142,9.094889963,8.641980482,8.398572355,9.746657544,8.912530956,8.7262881565,6.396738021,13.00161496,BRCA
5.6644220515,5.224784328,13.224572915,5.853877943,6.82356085529,6.807100898,6.77269984975,9.913970625,8.20196223633,10.3303371883,6.457877938,8.055316251,6.131451225,9.5800955565,5.103904832,10.71182636,6.201639374,7.2806843915,8.042345746,10.45621094,7.0204037355,10.05503195,10.043318064,8.81729638,8.1233901535,6.8318493608,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.95451796533,11.206231375,9.712540381,11.28106518,7.66703628367,10.45510657,10.37973064,14.23655206,7.8511886,8.051101686,6.771559209,5.5553266305,9.093867222,7.522171761,7.751475952,10.75450781,8.710342497,8.6813768815,6.924132926,13.08801473,BRCA
5.4935537865,4.843621187,12.746818115,5.5828655,6.36337954043,6.406592471,6.93725355825,10.00415062,8.116889369,10.0295226957,6.272541727,8.15187039433,6.30204996,9.0393998015,5.103896392,9.940739781,5.650485447,8.539009948,8.22753304633,10.37355608,7.1398498025,9.778192608,9.7187563365,8.541833388,8.298430784,6.9033787788,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,8.00665617633,11.49634678,9.812386363,11.36168902,8.02569258867,9.799419701,10.55366796,13.61588998,7.192690117,7.815353072,6.67359573,5.5918056555,9.133181475,8.151525421,8.3398054485,10.56633026,9.428837044,8.248373031,6.641730707,13.41290062,BRCA
5.65532370625,5.417862005,12.704256735,5.702942321,6.422985035,6.185475721,6.51560473275,10.22872886,8.200041692,10.1231177773,7.39763426,8.307619148,6.244797292,8.9731778835,4.934468485,9.388491534,5.742822246,8.146852134,8.19772229467,10.29305807,6.9933104255,9.874282541,9.654362623,8.366847964,10.0216627,6.5092008916,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,7.86577453733,11.796022585,9.916141133,11.42163372,7.95110622133,9.411691645,10.73881029,13.2267238,7.688986551,7.672568764,6.936287895,5.53038510583,8.946965563,8.650083401,8.4801333975,10.00415062,9.073834372,8.6068554675,6.351827612,13.38809538,BRCA
5.5028216445,5.075544663,12.88292634,5.330389211,6.66300284714,6.300403471,6.4814821935,10.30881145,8.184794248,10.182290716,6.554209422,8.00178394967,5.921609641,8.9213733295,5.1370986735,9.946226836,5.127954352,8.041917075,8.017382097,10.26043183,6.9654454415,9.940218561,10.1255478285,8.850844048,8.068034868,6.667640262,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,8.01917131267,11.46459896,10.0322459,11.31587145,7.89435356167,9.922525358,10.51457134,14.16199356,7.192172276,7.588473151,6.811538864,5.39309260383,9.04801075,8.873068105,8.154137598,10.32396703,9.115226496,8.073461174,6.63862099,13.18229429,BRCA
5.267785966,5.540872931,12.62871138,5.781760497,6.42648938771,6.672075676,6.70888373325,10.45750942,7.907871456,10.3257906717,7.681310676,8.114935638,6.431794783,9.111304808,5.0727564045,9.355059844,5.838328613,7.888636145,8.237219623,9.881695635,6.6035671485,9.821790372,9.668764921,8.687831539,8.8582775665,6.6051129444,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,7.890844983,11.5411915,9.833428205,11.57272404,8.071594068,9.905613067,10.54450111,14.14434519,7.574595656,7.816841466,6.9630149,5.8409395135,8.848717702,9.477151683,8.514460111,10.41605359,8.560448556,8.5559423875,6.452698896,13.54762602,BRCA
5.47877633725,5.408721412,12.12427343,7.514519035,6.69586688229,6.877625017,7.023639895,10.01669727,7.75563836833,10.2867156497,5.687628504,7.80541527933,6.345277161,10.2970447,4.9598345345,10.72853303,5.461734198,8.85628218,7.945908924,11.76503338,7.564460333,9.736317839,8.9745205145,8.961436038,8.770284653,6.5489813434,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,8.742530249,12.52079595,9.724718956,11.3119244,8.530428344,9.850777208,5.97155002,13.03513077,8.480033951,8.635646596,5.771893004,5.59168486833,8.753869513,7.632470217,8.2867215315,11.03926027,9.95810357,8.6535305615,6.352798794,10.98045221,BRCA
