@relation data

@attribute 23511 numeric
@attribute 55746 numeric
@attribute 940 numeric
@attribute 9861 numeric
@attribute 23279 numeric
@attribute 79902 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 11097 numeric
@attribute 53371 numeric
@attribute 130340 numeric
@attribute 8021 numeric
@attribute 1794 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 7175 numeric
@attribute 160 numeric
@attribute 23636 numeric
@attribute 920 numeric
@attribute 79023 numeric
@attribute 7514 numeric
@attribute 8945 numeric
@attribute 926 numeric
@attribute 51606 numeric
@attribute 6500 numeric
@attribute 9883 numeric
@attribute 919 numeric
@attribute 9978 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 9631 numeric
@attribute 3837 numeric
@attribute 3836 numeric
@attribute 10213 numeric
@attribute 292 numeric
@attribute 291 numeric
@attribute 129401 numeric
@attribute 3932 numeric
@attribute 5682 numeric
@attribute 5478 numeric
@attribute 5686 numeric
@attribute 5062 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10197 numeric
@attribute 9972 numeric
@attribute 6921 numeric
@attribute 6923 numeric
@attribute 3105 numeric
@attribute 3055 numeric
@attribute 23225 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5691 numeric
@attribute 5704 numeric
@attribute 9818 numeric
@attribute 8065 numeric
@attribute 5690 numeric
@attribute 5705 numeric
@attribute 5693 numeric
@attribute 5702 numeric
@attribute 5692 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 7314 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 57122 numeric
@attribute 23165 numeric
@attribute 60489 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 375 numeric
@attribute 9688 numeric
@attribute 55690 numeric
@attribute 10053 numeric
@attribute 5879 numeric
@attribute 10762 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 1025 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 8815 numeric
@attribute 348995 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 1175 numeric
@attribute 8480 numeric
@attribute 1173 numeric
@attribute 1174 numeric
@attribute 5905 numeric
@attribute 4869 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 3159 numeric
@attribute 8086 numeric
@attribute 5901 numeric
@attribute 5902 numeric
@attribute 5903 numeric
@attribute 11168 numeric
@attribute 9844 numeric
@attribute 904 numeric
@attribute 2534 numeric
@attribute 567 numeric
@attribute 81929 numeric
@attribute Class {Control,BRCA}

@data
9.222372974,11.22708057,6.661853347,10.577858394,9.292000111,11.31587145,10.52622073,6.452684887,9.4877935725,8.677037688,4.756771821,10.79293283,9.570406539,10.25415499,9.257837879,10.58430262,9.5168692105,11.08759894,6.86276355833,9.818578763,7.572626574,10.79887295,10.74006345,6.3808690505,5.80278982125,7.8660149395,8.5155267275,8.4298445465,9.612806537,11.01901053,12.78963253,7.916556046,7.428802086,11.56894428,7.988004536,9.461459559,12.76703924,10.951797305,6.9314624695,5.790786971,8.18064090833,6.961915926,11.8759414,7.58494976267,11.046464365,9.4774367275,9.242120816,8.556797319,9.590603746,8.687254178,9.846082676,11.111514089,13.99568036,8.517650813,8.006874612,11.39453251,9.223954101,8.0982242125,10.69342622,13.12486126,8.97602061,5.61092011767,9.957508785,12.12322914,11.66819594,11.92020965,12.05268701,12.67639685,13.41920247,13.33363132,14.083072915,13.04382794,11.87114877,10.38269998,10.46181223,8.3198497035,9.25143050475,11.9258899,6.615670554,13.37355718,9.06733291667,10.75081188,9.070551089,6.316422399,8.92818876867,6.713243056,7.705910749,7.531306061,8.11485924,10.334183228,8.449521268,11.40579844,10.73155687,11.11880178,7.723969969,8.28615040767,10.3215282325,8.5542168845,10.33356066,11.16338255,12.64530423,7.52460701833,11.92263071,9.26705535167,11.32592956,9.700715981,10.00021257,11.21259383,6.38211057075,7.81250003,9.35588024,10.50080989,6.309345038,7.605371464,6.6268178435,8.27137096,8.9502413505,13.518945185,7.77724799867,BRCA
8.291356205,10.75721104,6.267072826,10.984879545,10.07094309,10.59236386,10.70804518,6.67226088033,9.7897153685,8.874233892,4.472233581,10.39442548,9.92928102,8.237462291,8.9872279575,9.755693129,10.19841748,10.3976482,6.71727477633,9.6679097305,8.062317545,11.00516506,11.19671294,6.557225406,5.49613054325,8.6339683625,8.653065744,9.0057770885,9.0080471655,11.44340995,12.35836419,8.0106371615,7.696636917,11.94944384,8.412867378,9.340262451,13.46969908,11.175192465,7.588864934,5.852877388,8.88005368833,7.502913581,11.69988051,7.93261710267,10.93362771,9.685313076,8.998534812,8.8019921295,9.630875787,9.755547386,10.610476212,10.5738760075,13.610250215,8.257342021,6.914777148,10.89883964,8.2669635,8.328537455,10.1126777,12.75717127,9.57487227933,6.038152094,10.45696041,11.90740908,11.25407804,11.88081762,11.23443143,12.32501877,12.99983714,13.13233509,14.491124715,12.91282298,11.80634431,10.46760584,10.56036654,8.6719945435,8.9507337465,12.17366339,6.566895523,13.2409799,9.15885341667,10.262932,8.800771414,6.431878337,8.97755484267,6.56370622733,7.292669322,7.6724419354,7.2086747845,9.951140842,8.627881407,11.46972335,10.13087976,11.17235267,7.889977115,9.09427385867,10.2336133355,8.440677237,10.89679642,10.74490974,12.60422171,7.41438813233,11.128931665,9.69184985067,10.72897086,9.5163306405,9.521496672,10.83234438,6.3892589255,6.716651865,10.61193798,10.1735444895,5.967636237,7.1270590685,6.9140683525,8.203569621,8.477755757,13.557786165,8.399936504,Control
8.473788053,10.94214079,5.612950486,10.736331835,9.900180431,10.61251863,10.61564829,7.06776618533,9.609644114,8.692426296,4.84450022,10.56377331,9.62228117,8.860746456,8.753653774,9.932349272,10.024973187,10.64055928,6.46909773,9.4793664585,7.324655646,10.93858741,11.01182496,6.93128269,5.296929424,8.1405981925,8.538210579,9.0490950775,9.0364114565,10.8843253,12.3181333,8.169821621,7.6335652745,11.66819594,8.292967048,9.242734159,13.22888561,11.40096386,7.385858514,5.8050524925,8.880792656,7.155352377,11.27473356,7.94302709167,10.770072085,9.488075207,8.571298649,8.5966959745,9.672739215,9.838321965,10.636314754,10.616399227,13.593208165,8.01368714,6.873816658,10.91120492,8.351912203,8.1168607075,10.54158093,12.82346582,9.456908841,5.883568509,10.03551433,12.10354363,10.8264931,11.78564057,11.44205205,12.43809276,12.87339418,13.33363132,14.375350355,13.01841933,11.76992885,10.38657417,10.41307283,8.5799207955,8.77483141125,11.58132609,6.84768731,13.35753005,9.02863103533,10.17277787,8.733134941,6.63379854,8.882604615,6.89339379867,7.777684566,7.6721130478,7.338070516,9.852050299,8.923848251,11.4091179,10.32564307,11.40466276,8.335592591,8.72173289,10.063203401,8.230366588,10.68847001,11.24631027,12.232026325,7.808609232,11.33856239,9.28684863667,10.82015126,9.19819804,9.3721657175,10.70265129,6.37843963825,7.454877335,10.31149038,9.990578388,5.768456458,6.9687704325,7.1753295385,8.296848686,8.5293685075,13.670150835,8.58775546467,Control
9.476443016,11.03306523,5.532169853,10.333964758,10.42441069,11.27673526,10.43185304,7.528050522,10.2684293485,6.8058868985,4.537176254,10.96223109,9.762390812,9.196639699,8.6211251185,9.892658644,10.391341055,10.89528011,7.27423223467,9.335713559,7.340030607,10.89425716,11.16381336,6.967238401,5.90477998125,7.9498758835,8.7809175425,8.702210454,9.450971204,9.547965054,12.37045183,7.9034055435,7.1694392885,10.73701092,7.939933417,8.091145926,13.38809538,11.268357885,7.491036185,5.77734798875,8.614266504,7.155352377,11.14309317,7.87233796567,10.077107125,8.213074375,8.292046787,8.8688822105,10.282808745,9.944778348,9.795833979,10.516066184,13.781224835,7.770335388,8.21182884,11.29922535,8.940387841,7.960534248,11.0443909,12.72020477,9.322948958,5.727254593,9.496375025,11.79600727,10.41271832,11.524772,11.54053263,12.80254267,12.87039849,13.19318117,14.38538722,12.86518429,11.43412272,10.54450111,10.86107549,8.7657029235,8.788515201,11.1392085065,7.183985468,13.17957018,9.44034213133,10.50921116,9.511051455,7.373781141,8.867882958,6.44285074967,7.454322173,7.4564646934,7.503212916,10.2376439163,9.276660153,11.35629255,10.82965558,11.05474016,8.03524054,9.00997914267,10.6845027725,8.021123619,9.9893415805,10.29486801,12.295427595,7.666812025,11.5430778,9.33566540233,11.45582051,8.9256569325,9.968680969,11.5968724,6.35932295825,7.996531569,10.9243451,8.9802119075,5.434637608,5.505770615,7.1232832355,7.970941527,8.5706565075,12.81564983,8.719877213,BRCA
9.123074542,11.05830992,6.086301455,9.9233879005,10.5411695,11.11778287,10.38874414,7.19143122567,10.660615195,7.0921794195,5.133205159,10.51325413,10.19006883,9.011787117,8.8722285685,10.24021594,10.328791413,11.52630619,6.75646800033,8.8546680655,7.504284952,11.12353964,11.20355006,6.908983272,5.789491762,8.23277633,8.470445127,9.5844076055,9.327483072,8.9294146,11.92850738,7.367289616,7.2985705445,10.71515145,8.037507317,8.212011301,13.27273406,10.658433445,7.382495772,5.62585714825,8.50801697,7.355331548,11.01772728,7.52928093467,10.29108096,8.0503769725,8.531830892,9.062980137,9.666771214,9.793246096,9.285516308,10.302435602,13.433996985,8.530173307,8.521110748,11.29559693,8.424944257,8.0551081435,10.17550624,12.28120423,9.004298777,5.908306372,9.484632162,11.26201864,10.43684194,11.38801744,11.91738897,11.92203438,12.6125864,13.36098494,14.256090485,12.36194933,11.43208526,10.54330281,10.85219028,8.8057408125,8.44802842625,11.09673553,5.822864756,12.85150121,9.602992126,10.7777528,8.660897184,7.092337284,8.552349278,6.41251149567,7.252431567,7.5603097212,7.143702287,9.77420149833,9.598322922,11.23866464,10.50534045,10.7304916,7.876150279,9.159078751,9.0684387455,7.91332957,10.547288835,10.9316131,11.998817005,7.806351836,11.404659965,9.00847069033,11.46815322,7.8498316605,9.463868115,10.74539725,6.381131619,7.680255999,10.39647129,9.178354028,5.197719213,6.0927948205,6.8599616575,7.520699455,8.93480514275,13.30181616,8.831702571,BRCA
9.088471,11.09848962,5.476714818,10.325118734,10.07411507,11.33541843,10.35884378,6.997489341,10.3128701505,6.950345721,5.13566953,10.86526952,9.673075436,8.779753104,8.6234186075,9.7839005965,9.9920795695,10.65863127,6.66660139867,9.390792679,7.060753003,11.37070935,10.83660293,7.011914339,5.631564046,8.14022945,8.661565791,9.0653599655,10.315147335,9.70200863,12.59087361,7.570979119,7.335258382,11.06374916,7.574595656,8.383219488,13.6099244,11.498670605,7.640236619,5.6869878525,8.870571599,6.980656926,11.54370625,7.75599573933,10.244801125,8.260593436,8.181178507,8.8336966435,10.03856784,9.540516092,9.9734791535,10.480290843,13.626376885,7.938934301,8.312317023,11.13429814,8.831276461,8.127320089,10.64225055,12.84191128,8.89299942433,5.65225244667,8.804204546,12.04827069,10.38522909,12.03524768,11.75880629,12.98742218,13.10574654,13.25089354,14.371791605,12.9597684,11.35888208,10.28660429,10.8300717,8.5188288935,8.6298253915,11.215516436,7.014302633,13.41920247,9.52585421467,10.76039169,8.972320105,7.36527506,8.787767491,6.11022297267,7.440414751,7.6894287584,7.332220609,10.1945770437,9.400581223,11.11250811,10.61911518,11.1794428,8.181178507,9.17779723033,10.5871247625,7.941049802,10.004387079,10.35399067,12.48822538,8.077182341,11.477235945,9.42551392833,11.05567579,9.002245156,10.138422425,11.40689869,6.719372043,7.87986062,10.36660939,9.3849187865,4.778749175,5.979998412,6.84468812825,7.877132455,8.1157153055,12.56634018,8.39322552767,BRCA
9.313099074,11.01303318,5.331822758,10.3559830305,10.54993411,11.26378871,10.52622073,7.12570578567,10.175807248,6.673638385,4.246268135,10.91921737,9.158989008,8.796575955,8.4299409675,10.1155569995,10.2517578225,10.9232534,7.03721285533,9.282241073,7.078260574,11.23955693,10.88216751,7.212498348,5.3692760385,8.496289159,8.8643007825,9.131055831,11.79381229,9.439930137,12.07353083,7.910165262,7.4610238715,10.72897086,7.548477325,8.022646788,13.6548665,11.41652081,7.5408424895,5.8591069415,8.944399701,7.170228349,11.28199972,7.607699735,10.031682247,8.1084162645,8.371668982,8.870272829,10.0152804485,10.00201369,9.902222107,10.222187605,13.695659585,7.346449741,8.68863596,11.15202194,9.203617871,8.2623984705,10.77919838,12.89900003,9.17260576333,5.540239002,9.449169865,11.88149458,9.750766068,11.71972476,11.51681803,12.91025583,13.00770101,13.17478142,14.532993875,13.06490613,11.34861214,10.7780979,10.97955044,8.6659174725,8.54955897875,11.2757608715,7.150486375,13.23568448,9.454326801,10.55686073,9.491818594,7.666474566,8.934366304,6.34199734433,7.505535937,7.2649298594,7.3202222285,10.196065935,9.362470505,11.19567996,10.980761,10.95100801,8.480246059,9.14382359133,10.8127182905,8.0620596875,9.535486731,10.18746996,12.57559811,7.96397256133,11.64898438,9.53980030333,11.16548507,8.5020297825,9.985059859,11.21935325,6.701246896,7.79246679,10.42231215,9.3910323505,5.049425205,5.578392418,6.9181225215,7.754388358,7.9997957695,12.144835935,8.36016220033,BRCA
9.744775458,10.99992623,6.282074289,10.421853277,10.31880295,10.85440892,10.87563823,6.915254259,10.077023151,7.0380508525,4.969831133,10.73881029,9.781442144,8.467861387,8.78501656,10.015151113,9.982431016,10.93235154,7.03850006433,9.51464464,7.628739198,11.2211885,11.01303318,6.794849191,5.21904962825,7.9477070375,8.5207602765,9.1480814945,8.947881972,10.07000053,12.41466417,8.501987071,7.4277826515,11.29880451,7.936109529,8.509835486,13.82374193,10.95046968,7.5258128505,5.8570988385,8.806744591,7.479903767,11.55392216,7.474927603,10.359469555,8.317625592,8.591598196,8.81904828,10.19683679,9.734062262,10.219585132,10.5831067445,13.715587005,7.752282163,8.612961657,11.1794428,8.741956615,8.2782737305,10.63522863,13.1007987,8.92405041767,5.702195218,9.622921717,12.14106624,10.31271881,12.24753009,11.90133466,12.76637057,13.34320241,13.34505663,14.528822965,13.35514394,11.63567744,10.49748292,11.07201887,8.866767315,8.913108555,11.3260081805,6.878146348,13.36856584,9.73109120033,10.54623399,9.122000391,7.234963788,9.01840760867,6.342114179,7.656498381,7.6894317488,7.4457350635,10.2603164373,9.630012754,11.51777531,10.42177586,11.18505522,8.085394281,9.109153747,10.7534207375,8.0192290835,9.9858277755,10.50080233,12.93325679,7.91466323133,11.679222855,9.72918895967,11.15959405,9.0511419985,9.932881007,11.61805062,6.5114709255,7.763878152,10.78613914,9.6266742225,5.562403668,6.0505218535,6.778661368,7.504284952,8.34669283075,12.588316835,8.67060928633,BRCA
9.511130543,10.96869939,5.672857555,10.54491829,10.32054705,11.12692078,10.62776211,7.283181094,10.3100047505,6.998502507,5.22439848,10.93816836,9.185390311,8.989622364,8.794173399,10.2426173285,10.259069865,10.68460862,7.691036477,9.4055344625,7.524289246,10.93189375,10.84878354,7.0478061705,5.78586773725,8.656037124,8.6142271055,8.6367287865,8.294422198,9.702554146,11.93257475,7.643972117,7.330975552,10.90909074,8.104626434,8.244412747,13.62684124,11.315994715,7.7309844595,5.677996665,8.95256539667,7.362866814,11.30388933,7.58342234833,10.11792223,8.308170906,8.520521573,8.8903112945,10.22396564,9.672500978,9.968129813,10.777725243,13.47010462,7.679376512,8.807082076,11.34028702,9.149125411,8.184550345,10.82382918,12.86051578,9.66285448533,5.87472931033,9.194856021,11.82101269,9.958574872,12.26795863,11.48849306,12.88385376,13.25089354,13.13233509,14.343984755,13.08056861,11.60772112,10.34930366,10.50876069,9.09628205,8.3669006075,11.399220835,6.95239509,13.21954598,9.70770383567,10.44034522,9.987875473,7.661780101,9.258466301,6.41663102767,7.566208434,7.3888732006,7.349538107,10.3938326523,9.077110201,11.61752958,10.24730484,10.87818911,7.830675431,9.19832628067,11.184336351,8.015208768,9.725842908,9.995463717,13.038551,7.92980596633,11.832561885,9.978300195,11.28106518,7.6466642485,9.7076462655,11.45443311,6.84454953275,7.697282321,11.08411429,9.742944362,4.958159726,5.8075645545,7.167397711,7.606111137,8.21665827025,12.15051721,8.803648797,BRCA
9.319763063,11.17748823,5.762422735,8.4163495475,9.36270062,11.49963678,6.319586888,7.292038499,10.3490182955,6.458489395,5.222467693,10.64868139,10.03284165,8.608754849,9.109970228,10.40685262,9.9030958315,11.59799678,6.77316165767,9.262046048,7.818200484,11.53100625,10.00966108,7.585967543,5.51724706675,8.4670382595,8.737638612,9.357835757,7.8549590105,7.250253703,10.47506236,8.2761462235,7.842926264,11.02648906,7.653850253,8.671807401,11.10343226,11.805276675,6.28713931,5.6576825155,8.68873067867,6.454756297,11.4763312,7.32187888267,9.5161275375,7.80319951,7.915522581,8.157832757,9.204907435,9.785984134,8.596813159,11.464866038,11.559473305,8.999578066,7.57557919,11.49398064,9.371014877,7.061064784,10.62937509,13.00161496,8.796986519,6.35908817467,5.953737396,12.45159499,6.600325977,11.19346855,12.20190804,12.52245777,10.61739655,13.83149977,14.572620915,10.15177801,10.79459886,11.35464901,11.27762466,9.1185198655,8.68547243025,9.5418326785,8.340140655,12.68048706,10.165604926,10.78233917,9.001704532,6.989880165,8.91017192567,6.11201536833,8.081351779,7.204767331,8.07120391,9.88560113,10.15739466,11.90579323,10.7116199,11.89968368,8.667644801,9.038342853,9.8206417045,8.145928049,8.875494207,12.15241487,11.51611697,8.33272210267,11.897134165,9.693328964,11.87820241,8.2650345465,10.046635579,11.5343468,6.6080392425,8.105084975,10.29619385,9.3806308365,5.212385731,5.7507205385,6.929857108,8.633341407,7.74146486825,10.699221435,8.30560416167,BRCA
