@relation data

@attribute 10000 numeric
@attribute 10451 numeric
@attribute 10725 numeric
@attribute 10892 numeric
@attribute 11025 numeric
@attribute 11261 numeric
@attribute 1147 numeric
@attribute 118788 numeric
@attribute 1380 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2213 numeric
@attribute 2353 numeric
@attribute 23533 numeric
@attribute 25780 numeric
@attribute 27071 numeric
@attribute 2885 numeric
@attribute 2932 numeric
@attribute 29760 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 3635 numeric
@attribute 3725 numeric
@attribute 3845 numeric
@attribute 4067 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4893 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5535 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5777 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 63928 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6850 numeric
@attribute 695 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 84433 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8519 numeric
@attribute 8915 numeric
@attribute 930 numeric
@attribute 933 numeric
@attribute 971 numeric
@attribute 973 numeric
@attribute 974 numeric
@attribute 975 numeric
@attribute Class {Control,BRCA}

@data
5.4786784915,8.44438767,6.10896946733,6.867373523,11.3245241625,9.092031069,8.670710349,6.167323426,5.237742989,9.592833039,5.479142629,6.990745361,14.20597115,5.758230711,10.41191374,9.145640736,9.153599552,9.583290187,4.790265497,8.198599078,7.53597724,8.631178079,14.17314893,6.7499434665,10.71430158,7.27521674725,5.077444067,7.1477918822,7.073876788,12.2590489,13.43573605,6.53208433767,7.827931929,8.359597076,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,10.37037168,7.1793537375,11.41782366,9.789998625,11.54965727,5.880937246,6.39932068633,8.06297051567,11.573459625,9.736317839,11.94944384,6.812437156,8.92818876867,10.24211452,8.489006101,10.23292486,8.687254178,5.357737827,6.507481989,7.055014278,9.687454914,8.067946709,7.487641348,7.233718229,8.100269585,6.759359347,10.6073352,12.10275253,6.6606061,6.434716308,5.779267108,6.894548369,8.16095438233,8.61981503833,15.04650697,BRCA
5.7708818765,8.80021707033,6.93719176833,6.675777945,11.1048476815,8.590438399,8.807082076,6.29866347,5.46853402633,9.66262953467,6.97372929,6.644969464,14.15265365,6.146498034,9.563330297,9.11080231,9.5256586835,9.857779317,5.024819696,7.4409667175,7.4402145165,7.791425228,13.87385551,6.5565791765,11.07740677,6.19438472475,5.346357517,7.3725677436,6.433089331,12.38541089,14.39776555,6.30944562733,7.419372713,8.700336649,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,10.77070542,7.4303730355,11.31639767,9.291228915,11.73142947,5.313437469,6.68769140167,8.197304519,11.32136754,9.990983614,11.38105635,7.04071315267,8.97755484267,10.19163332,8.120718857,10.11618835,8.875473781,5.75402647,8.512524314,7.958945778,9.311414064,8.017839982,7.188443271,6.753621666,7.895849595,6.988744679,10.68519142,12.74633592,7.864930713,6.610733738,6.040569875,6.508314253,7.65954592433,8.71594970167,14.77756767,Control
5.8854976,8.93873198333,7.184025705,6.662955203,10.971794804,9.145690907,9.155780297,4.63055563,5.17548371233,9.935713008,7.400262798,6.57234976067,14.61254488,5.937527571,9.061938927,8.714454977,9.597360232,9.894916689,5.006310647,7.6537280945,7.3412959795,7.924992273,14.67256817,7.0758260015,10.59403555,6.7272117865,5.298679987,7.3957099914,5.97717186,12.24889125,14.10537413,6.83411040533,7.177023614,8.782311189,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,10.77027594,7.50153016,11.73097541,9.562295439,11.8233355,4.802724808,6.24070564267,8.151507585,11.488573795,10.29596436,11.33166731,6.803089398,8.882604615,9.450943738,8.303485245,10.13087976,8.978067698,5.655216748,8.640083234,8.326250965,9.328361407,7.572133883,6.506450901,6.61058611,7.943175772,7.010810952,10.55664043,12.74542124,7.462300066,5.802588255,6.013915124,6.203255613,6.71919286367,7.85788369967,15.13382676,Control
5.6707063705,7.21270553333,6.333306097,6.3996232215,10.9910491945,8.421119265,9.260861404,5.313256056,5.38469283233,10.2127518167,6.998819226,6.19467678467,13.61588998,6.646238725,8.181178507,8.467748823,9.06038523,9.243632862,4.615340623,8.1909422715,7.5914915015,8.194979796,13.48222565,6.6476128175,9.744102689,6.759633327,4.997642808,7.2288002188,6.801647336,12.29388695,14.13459319,7.043476808,7.056315612,8.647099619,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,10.48711175,6.8933171905,11.62683849,10.13925432,10.92879244,4.945808121,6.35314852433,8.08129530567,11.695521545,10.01433476,11.29445435,7.516461694,8.867882958,10.66919979,8.504323566,10.76657469,9.226388785,5.810321792,7.7584583,7.997872605,8.752398314,7.446217194,6.342168584,7.909294774,8.086336788,6.396738021,10.78787423,12.3345988,7.090962234,5.38371401,5.948373802,7.643136691,7.08777523867,8.05324396333,14.92253006,BRCA
5.6644220515,9.19504210433,8.082588347,6.4296153425,11.4484135325,8.272374492,9.241179451,5.598879718,5.17995486067,10.3303371883,6.457877938,6.52577850267,12.35733627,6.131451225,9.887921655,8.4197869105,9.5800955565,10.71182636,5.257964097,7.2806843915,7.946295334,8.236482005,13.17144427,7.0204037355,11.47931054,6.23406257875,5.0933444835,7.5048108894,7.602329794,12.41257918,13.98232431,6.31386063533,7.130496238,8.81729638,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,10.27293332,7.408146448,12.04715639,9.726252704,11.9029781,4.73499642,6.73899581333,7.95451796533,11.206231375,9.712540381,11.28106518,7.13020930867,8.552349278,10.08289785,8.576806602,10.37973064,8.761435816,5.892033495,7.8511886,8.051101686,9.846603446,7.719014193,7.404696936,7.254369939,8.131858407,6.924132926,10.64411791,12.21001994,7.061023135,5.808521004,5.649336125,7.219848859,6.84717942467,7.67322173433,14.88287635,BRCA
5.4935537865,7.41495883233,7.14021701333,6.016914702,10.657442434,8.506447554,9.022833232,5.558582385,5.39980916,10.0295226957,6.272541727,6.239507039,13.96294256,6.30204996,8.412983782,8.263637892,9.0393998015,9.940739781,5.043313058,8.539009948,7.791459439,8.360837347,14.09890062,7.1398498025,10.74565776,6.007950882,5.159575836,7.3174860408,7.275615009,12.40655986,13.70909946,6.96648824367,7.502615284,8.541833388,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,10.41229492,7.1208014865,11.78825759,9.678499404,11.4461297,5.2515404,6.39469361333,8.00665617633,11.49634678,9.812386363,11.36168902,7.417477812,8.787767491,10.46394351,8.583911209,10.55366796,8.629266563,5.593063327,7.192690117,7.815353072,9.401834759,7.671578438,6.749538038,7.861522945,7.928460822,6.641730707,10.70804518,12.40526256,6.82858438,6.854248561,6.15689776,7.184109482,7.21144766233,7.77694032933,14.8574397,BRCA
5.65532370625,7.402458632,6.49497810067,6.1765268835,10.2908497205,8.27586973,9.175650046,5.589247584,5.46157344467,10.1231177773,7.39763426,5.87926644467,13.92451704,6.244797292,8.059062012,8.461217029,8.9731778835,9.388491534,5.277437357,8.146852134,7.9501379685,7.506587513,14.01211384,6.9933104255,9.93170563,6.538599406,4.8457210545,7.37350411,7.049334327,12.32574401,13.58466312,6.88625381767,7.244818397,8.366847964,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,10.07347253,6.752537335,11.72922572,10.00443156,10.69211442,5.293527975,6.135427533,7.86577453733,11.796022585,9.916141133,11.42163372,7.881687676,8.934366304,10.18465258,8.80453531,10.73881029,9.515749664,5.561487483,7.688986551,7.672568764,8.411575733,6.933959475,6.730643776,7.793962719,7.887511753,6.351827612,10.68956587,12.17272761,6.652418822,5.838328613,6.220383769,7.526814397,7.185750323,7.80226069033,14.96339624,BRCA
5.5028216445,8.84548536967,6.87188385067,5.9061503975,10.107274367,8.447910911,9.44260202,5.325990094,5.39371541333,10.182290716,6.554209422,6.33805474767,12.40276968,5.921609641,9.300742141,8.108058341,8.9213733295,9.946226836,4.586084011,8.041917075,7.5558305855,8.303724962,13.34674991,6.9654454415,10.28924692,6.491152042,5.0687373255,7.4063725076,6.966797061,12.39966386,13.75810714,7.059851597,7.758041825,8.850844048,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,10.26509376,7.0698721725,11.42322901,9.577046919,10.78663743,4.868157375,6.82794277033,8.01917131267,11.46459896,10.0322459,11.31587145,7.267388056,9.01840760867,11.04774441,9.040674063,10.51457134,8.496794995,5.705018031,7.192172276,7.588473151,8.766761713,7.679833912,6.697180004,7.568756321,8.150967211,6.63862099,10.59472841,12.2142175,7.418993406,7.068835031,5.684966848,7.134018419,8.00604030533,8.03564999533,15.11026186,BRCA
5.267785966,8.84949481633,6.17612883267,6.1161232935,9.8755164515,8.586728275,8.973504462,5.078749915,5.30503171933,10.3257906717,7.681310676,6.65366873933,13.08977243,6.431794783,8.335882847,7.4283160855,9.111304808,9.355059844,4.776645376,7.888636145,7.8335949455,8.375496855,12.76004735,6.6035671485,9.513950163,6.4121055595,4.958492937,7.2996578948,6.658643958,12.00382718,12.88068749,7.14134063733,6.988971848,8.687831539,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,10.00575124,6.9466844905,11.4712435,9.812915765,10.70365297,4.465794865,6.69079792733,7.890844983,11.5411915,9.833428205,11.57272404,7.79308931833,9.258466301,10.98249473,9.362086899,10.54450111,9.61434228,6.303055223,7.574595656,7.816841466,8.285819621,7.588285745,6.941461789,7.375259132,7.736809693,6.452698896,10.6432567,11.94573106,7.576562054,7.21271797,5.979917442,6.942664411,7.39875941567,8.316608608,14.90075929,BRCA
5.47877633725,8.53999792533,7.41247668367,5.031286226,11.311193695,8.263599169,8.965922146,4.85575461,5.03668394933,10.2867156497,5.687628504,6.38951030433,8.405238411,6.345277161,8.825707034,8.788062339,10.2970447,10.72853303,5.002940155,8.85628218,7.9784806655,8.848717702,12.03663478,7.564460333,9.580042347,5.81851615,5.2986916435,7.1446693556,8.426328841,12.05629403,10.54750216,6.82896955467,7.975462708,8.961436038,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,8.105084975,7.9529606385,12.28769659,10.43684194,9.868745837,4.632300425,6.127634878,8.742530249,12.52079595,9.724718956,11.3119244,6.99649640933,8.91017192567,10.06457475,9.248788083,5.97155002,9.315772892,5.567280188,8.480033951,8.635646596,9.458448204,7.960988197,7.237164838,8.470710852,8.742748263,6.352798794,10.36475876,14.36402692,6.591900502,6.536717836,6.352798794,8.534342889,7.79124425067,8.968694052,14.97508152,BRCA
