@relation data

@attribute id string
@attribute 10170 numeric
@attribute 10720 numeric
@attribute 10901 numeric
@attribute 10941 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 145226 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1548 numeric
@attribute 1549 numeric
@attribute 1551 numeric
@attribute 1553 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 157506 numeric
@attribute 1576 numeric
@attribute 1577 numeric
@attribute 1579 numeric
@attribute 158835 numeric
@attribute 1592 numeric
@attribute 216 numeric
@attribute 284541 numeric
@attribute 317749 numeric
@attribute 340665 numeric
@attribute 50700 numeric
@attribute 51109 numeric
@attribute 53630 numeric
@attribute 54490 numeric
@attribute 54575 numeric
@attribute 54576 numeric
@attribute 54577 numeric
@attribute 54578 numeric
@attribute 54579 numeric
@attribute 54600 numeric
@attribute 54657 numeric
@attribute 54658 numeric
@attribute 54659 numeric
@attribute 54884 numeric
@attribute 56603 numeric
@attribute 5959 numeric
@attribute 6121 numeric
@attribute 64816 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7366 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 8228 numeric
@attribute 8608 numeric
@attribute 8694 numeric
@attribute 8854 numeric
@attribute 9227 numeric
@attribute 9249 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,6.2566768735,8.0997323895,11.434775735,5.56971228,12.63275562,10.19503414,10.38874414,6.592045787,7.040183193,5.58030474,5.787779337,4.987561048,8.159670966,4.547045185,4.990967619,5.125667049,4.990967619,5.277469767,5.4108585,5.224977213,5.967866753,4.541969328,5.404469963,7.923967901,5.083225336,6.427778475,5.564234295,4.756771821,6.03568038575,11.42485272,4.8485523615,10.09063551,5.507882823,5.541492575,9.4462554775,5.883872025,7.725027274,4.313881619,5.259471408,5.099517451,4.61709260833,5.312711681,5.099517451,4.399365004,4.924350826,5.868150426,11.70800194,8.442664802,11.25869721,5.139358212,4.942571063,5.729465955,8.639412074,5.71081418,5.5690297595,5.7598949785,4.727758549,6.68096118,6.117908631,9.943115915,9.722741841,5.618834209,12.39966386,BRCA
GSM427171,6.29323363825,13.45875072,11.0503378975,5.236886004,13.33171827,10.55403266,9.113990271,5.938127412,7.447581521,5.620081415,4.549507972,4.769786816,5.535906174,5.255511354,5.328415757,5.647965995,5.432467779,5.087437039,5.254808295,5.555211263,5.955133321,4.124871089,5.321036278,9.079192165,4.32324994,5.532793245,6.008659014,5.83447816,6.448757564,10.7955408295,5.178952533,10.02058454,5.574564199,5.701972633,9.758203545,5.550601546,13.34055118,5.30707441,5.527642182,5.229790979,4.99146069233,5.531078267,5.028139516,4.915773338,4.461934912,5.425938643,11.35799469,8.977681421,10.54658128,5.151586144,5.330975331,5.7741947575,11.7220646317,9.701844069,5.3504690505,5.67693137575,4.622356738,7.795651903,5.899786645,9.237545271,8.556063217,5.529517425,11.88284182,Control
GSM427172,6.1766863125,6.606693953,10.7854829135,5.15826759,14.08516788,11.35660343,8.737501821,6.0505347045,7.578148344,5.836309985,4.963024656,5.31868854,5.702942321,5.249645622,5.6098519,5.4313222975,5.968097233,5.5021896915,5.295894453,4.642152489,6.252481536,4.542585892,5.100463921,9.720244739,5.346257748,5.939585825,6.335440044,5.135259094,5.42614437,10.3479422995,5.00957526,9.485839935,5.422074229,5.144669712,9.619774303,5.68215979,5.914690831,4.79482043,5.242898987,5.32446073,4.887923041,5.59052062,5.164817697,5.321757891,4.827579315,5.795397636,12.16931758,9.731803154,12.27941189,5.131148296,4.572181593,5.5181136965,7.44836663133,5.043313058,5.655860989,5.75778513,5.184895689,6.451298186,5.655216748,10.38104028,8.92301952,5.766072507,12.50103733,Control
GSM427178,6.0881806655,6.6699357665,10.725431316,5.18190882,11.17659722,8.628446565,7.023674317,5.141764623,7.676100105,5.511287161,5.149758548,5.588872948,6.167423791,5.109999067,5.580003175,5.04733699,5.831124321,5.40722417,5.0142821485,5.354567863,7.119696279,4.081589455,5.481404906,8.947652369,5.172738766,5.652064272,6.805554052,4.933113756,5.5788510345,8.159371112,4.9114149615,9.36630097,5.790779367,5.607930386,9.0319786735,5.734581769,5.731598207,4.680625393,4.202081312,5.078643187,4.93610003867,5.206341637,5.196047562,5.401230463,4.854508448,5.815070224,10.10956988,9.417336261,9.789786757,5.538857248,5.115486711,5.5523504485,7.00704151733,4.847259412,5.323490159,5.35621693575,5.3291006545,5.88722747,6.58079041,9.579571039,8.487753829,6.531307861,10.9376315,BRCA
GSM427181,5.67161931075,9.0691229195,10.4427690035,5.760760691,11.33246195,9.13733773,8.073955593,5.246647124,7.802615113,5.734581769,4.683996719,5.771166725,5.718232318,4.619453945,4.981066318,5.171509486,5.537460123,5.6716993555,5.083882626,5.472171943,7.055936178,4.911105817,5.307438771,9.476443016,4.981066318,5.297201735,6.728060379,4.499944863,6.5446397315,8.857578785,5.356475401,9.399940699,5.850631456,5.614423668,9.2232584305,5.257964097,7.702901859,4.819682582,5.149758548,5.109163334,5.20830034733,5.064162066,5.083225336,5.179522246,4.917683858,5.456979618,10.18243816,9.436951516,9.568545732,6.056047647,5.082368334,5.384625629,9.01621344367,5.44808429,6.1461996255,6.2902303295,4.9109703175,6.26987998,5.790388412,9.173128136,10.3097522925,6.086301455,11.14213915,BRCA
GSM427182,6.0537879005,11.32870583,10.8904418995,5.573807162,11.34542758,9.4656486,8.595435709,6.277338049,7.78903004,5.890696716,5.467451694,5.46091556,5.401571806,4.134646682,5.43205013,5.4155975425,5.829222461,5.3663148385,5.1433287845,5.06588596,6.735729052,5.258529523,5.097833303,8.423768416,4.816870089,4.816870089,6.546165695,4.847509986,6.3472332385,8.3118895175,5.288142473,9.581855449,5.558582385,5.853877943,8.877644109,5.990620943,11.65369613,5.205559906,4.713162871,4.742021934,5.09290961133,5.619861398,4.618426738,4.959899085,5.178327476,5.217435519,10.41378687,8.609567645,9.682152382,5.335936286,5.5729777865,5.256080676,10.7580498313,6.332936692,5.533068037,6.0592160015,5.001851644,6.289101891,6.506966537,9.093306057,8.253276552,6.11442494,11.91142767,BRCA
GSM427183,5.8758594135,10.0298261845,10.8824744535,5.86196234,10.66204549,8.758990275,7.668390635,5.274938286,7.666474566,5.589247584,5.551986008,5.61508611,5.357737827,5.176533465,5.233246971,5.159732007,5.249456007,5.5671360405,4.7014211325,5.10518698,7.053766063,5.31868854,4.949548063,8.747967306,5.666764579,5.603041174,7.092072953,4.562658614,6.01617662375,7.491978621,5.280602475,9.563425638,5.96919151,5.31868854,8.832658728,5.476876799,7.10972914,4.739053821,5.027254978,5.088323162,5.14548719033,5.895551805,4.894103816,5.677234257,4.898705674,5.559423936,10.01823535,8.983614374,9.045064165,5.86431694,5.153023985,5.555276293,9.43377691133,5.179920282,6.105862067,6.04835388725,5.1740683305,6.317915095,6.592012667,9.272712079,7.5859669915,6.42631141,11.26747744,BRCA
GSM427187,5.932819168,7.8302061435,10.8791171135,5.547365958,11.85143099,9.428140886,7.589615804,5.1571038305,8.00718306,6.153811034,4.832144764,4.91887665,5.897368259,4.931459981,5.442621133,5.580144506,5.666480557,5.401148199,4.950476999,5.297385178,6.909896458,5.08524538,5.682019293,10.00575124,5.391639926,5.50716927,8.447539034,4.708480413,6.83311077075,9.0986616895,4.983456508,9.31255464,5.986986106,5.534350549,9.029438801,5.398325783,6.421480524,5.109581261,5.36790503,5.070616072,4.78111573167,5.687348561,4.91887665,4.492329381,4.673294659,5.636777762,10.27372018,9.208795915,10.56738599,5.090018442,4.7671928475,5.0699161965,7.891347881,5.541027867,5.095472868,5.605852588,5.486255987,6.344212118,5.878425719,9.392387798,9.8717345265,6.451133307,11.25229009,BRCA
GSM427189,5.59841141675,8.6318400445,10.900295626,5.818908863,10.66287331,8.284894788,7.874076306,5.541454166,7.500047382,5.644873832,4.725212151,4.937593039,5.737829543,4.878003385,4.833536883,5.03208028,5.402254249,5.2443677925,4.8352454725,5.290582217,6.716857607,5.196441066,4.944168843,11.53476504,5.499376536,5.597539553,6.985105106,4.596397442,6.7008590925,8.1329195525,5.118782462,9.562147541,5.579701547,5.573049727,9.0028179215,4.776645376,6.667328462,4.505933891,5.003390009,5.041123858,4.899158506,5.440131024,5.379907907,5.31307462,4.558695017,5.975682485,10.16800173,10.57382967,8.540884674,5.063730771,4.7936445115,5.380945835,8.42737447133,5.404129306,6.0923372425,5.66121578,5.0997240195,5.629947603,6.299945779,9.174913904,10.3224303915,6.353063548,10.83114513,BRCA
GSM427193,6.37806796925,5.236568653,9.619907216,5.870494956,9.442057669,7.136430133,8.486876366,6.3488353595,7.406483789,5.80517071,5.255700175,4.554108019,6.130936659,5.113545539,4.941119518,5.4017644025,4.953976689,5.51746625,4.8152796915,4.586234078,5.233438728,5.388199225,5.587673458,5.461734198,5.377654117,5.088959125,5.833276737,5.20184089,5.74782499775,9.1323494815,5.142229627,9.312418499,5.20184089,5.577739426,8.317524682,5.377654117,5.167730486,5.356153716,5.19062597,5.870494956,4.78205714967,5.301415026,4.415681682,4.616223203,5.26763996,4.379943219,10.76077007,8.08792836,12.00461736,5.814429456,4.8861924,5.675354702,5.502132457,5.015037253,4.99195193,5.23868839375,5.180509672,6.010506426,6.018707189,10.53497911,8.6690087345,5.97155002,12.16288073,BRCA
