@relation data

@attribute id string
@attribute 10073 numeric
@attribute 10419 numeric
@attribute 10605 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11157 numeric
@attribute 11218 numeric
@attribute 11340 numeric
@attribute 118460 numeric
@attribute 1207 numeric
@attribute 129401 numeric
@attribute 1656 numeric
@attribute 167227 numeric
@attribute 196513 numeric
@attribute 1973 numeric
@attribute 1974 numeric
@attribute 1975 numeric
@attribute 1977 numeric
@attribute 1981 numeric
@attribute 22894 numeric
@attribute 22916 numeric
@attribute 23016 numeric
@attribute 23019 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23404 numeric
@attribute 23511 numeric
@attribute 23636 numeric
@attribute 23644 numeric
@attribute 23658 numeric
@attribute 246175 numeric
@attribute 255967 numeric
@attribute 25804 numeric
@attribute 25904 numeric
@attribute 25929 numeric
@attribute 26986 numeric
@attribute 27257 numeric
@attribute 27258 numeric
@attribute 28960 numeric
@attribute 29883 numeric
@attribute 348995 numeric
@attribute 4686 numeric
@attribute 4848 numeric
@attribute 4849 numeric
@attribute 4850 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 50628 numeric
@attribute 5073 numeric
@attribute 51010 numeric
@attribute 51013 numeric
@attribute 51808 numeric
@attribute 53371 numeric
@attribute 5393 numeric
@attribute 54464 numeric
@attribute 54512 numeric
@attribute 55571 numeric
@attribute 55746 numeric
@attribute 55802 numeric
@attribute 56915 numeric
@attribute 57122 numeric
@attribute 57472 numeric
@attribute 57819 numeric
@attribute 5903 numeric
@attribute 6606 numeric
@attribute 6607 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 6637 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79084 numeric
@attribute 79760 numeric
@attribute 79833 numeric
@attribute 79902 numeric
@attribute 80153 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8487 numeric
@attribute 85456 numeric
@attribute 9125 numeric
@attribute 9337 numeric
@attribute 9631 numeric
@attribute 96764 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9883 numeric
@attribute 9924 numeric
@attribute 9972 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,10.79562083,10.461675505,6.02195798167,6.713243056,9.4877935725,6.056481245,6.13976173,9.681765982,10.45025788,11.976813,6.9314624695,6.289839651,10.14489117,8.088074166,14.36769016,13.7606441,13.67421216,5.6362406355,8.61824620425,5.732683853,7.79970309167,10.70804518,7.59179827,10.46181223,8.006874612,9.292000111,9.05331578,9.222372974,9.818578763,11.86693899,9.194060441,6.020444994,9.973884282,11.28265136,9.804252501,8.121573825,11.6297132135,11.76334944,11.1705545,9.36566691,8.08240053067,8.5542168845,8.627160965,11.1471733,9.067058596,7.504251693,10.52622073,6.452684887,11.20184229,9.740565494,9.2984299915,9.01980185467,9.157329163,8.677037688,8.64142945,7.275663899,9.553725818,11.57190206,11.22708057,9.443296418,9.940402111,10.38269998,9.161296382,12.10010062,6.309345038,5.62568286533,6.1513659055,11.64638017,7.105230531,10.2180718405,8.635646596,6.250587993,12.123937315,12.81545941,11.08759894,10.79887295,8.82991386,5.424684545,9.457525103,11.31587145,9.240362708,10.79293283,7.81250003,7.77724799867,7.52460701833,8.521723868,10.27665401,8.04829767,8.617434041,7.428802086,7.637423908,10.75081188,5.61092011767,8.4298445465,9.552823312,8.687254178,BRCA
GSM427171,9.9684356005,10.223474295,6.121537477,6.56370622733,9.7897153685,5.543891185,5.838328613,9.444942981,10.9162977,11.80861644,7.588864934,6.595597365,10.38657417,7.475006074,14.81202536,13.96600025,13.60139652,4.9107340725,8.126741237,6.886279205,8.12538379433,10.4715739,8.19820945333,10.56036654,6.914777148,10.07094309,9.023671978,8.291356205,9.6679097305,11.2211885,8.875620703,6.347699926,10.5815916,11.25294051,9.249848912,8.210063853,11.641617918,12.01615373,11.56247895,8.228435273,9.01419790233,8.440677237,8.94526175,11.61973409,8.832511198,7.59729671967,10.70804518,6.67226088033,10.93533103,9.580758442,9.408574547,9.05907805,8.741107955,8.874233892,8.5761738155,8.254268123,8.574954038,11.91853169,10.75721104,9.6293207,9.706263374,10.46760584,9.442912986,11.94030819,5.967636237,5.47665000267,5.6823837905,11.625661435,7.591674041,10.257335515,9.073720587,5.695027274,12.533700195,13.06098469,10.3976482,11.00516506,8.660710041,5.373145696,9.271043421,10.59236386,8.308590598,10.39442548,6.716651865,8.399936504,7.41438813233,8.7856169255,9.703333097,8.572009618,8.619489501,7.696636917,7.371278148,10.262932,6.038152094,9.0057770885,9.396541167,9.755547386,Control
GSM427172,10.11402493,10.134824195,6.29956120667,6.89339379867,9.609644114,6.030066347,5.814108966,9.668548697,10.90870806,11.74966846,7.385858514,6.452822423,9.484234383,7.15957148,14.29545473,13.94334633,13.62077142,5.521543841,8.09491549125,6.78149455,7.94777078533,10.50042393,7.86280776567,10.41307283,6.873816658,9.900180431,8.830516098,8.473788053,9.4793664585,11.27871096,8.9592916965,6.454843066,10.70365297,11.18114933,9.179760538,8.121431366,11.266543636,11.97597342,11.282103985,8.672311411,8.61454612433,8.230366588,8.413100175,11.31140223,8.969948469,7.667420615,10.61564829,7.06776618533,10.83272413,9.598164712,9.402647243,9.02922948167,8.6023404515,8.692426296,8.434052511,7.9888511715,9.00719629,11.99166543,10.94214079,10.04397092,9.474639407,10.38657417,9.62228117,11.68152186,5.768456458,5.483809238,5.903516441,11.53159418,7.412868569,9.8911802455,9.179325131,5.025484272,12.34653506,12.80741335,10.64055928,10.93858741,8.60193893,5.215337298,9.431613101,10.61251863,8.699521377,10.56377331,7.454877335,8.58775546467,7.808609232,8.649537995,10.07553969,8.51524757,8.344397818,7.6335652745,7.708516836,10.17277787,5.883568509,9.0490950775,9.288163079,9.838321965,Control
GSM427178,10.4281707,10.28155282,6.10873114567,6.44285074967,10.2684293485,5.115003321,5.99379393,9.619303471,10.65531183,11.62934992,7.491036185,5.781891609,9.959306897,7.966103265,14.33042537,14.04206419,13.59555882,5.296964961,8.5641207665,6.89948117,7.86579001867,10.69048718,7.67266758067,10.86107549,8.21182884,10.42441069,8.893575423,9.476443016,9.335713559,11.81753744,8.1282657085,6.545564029,11.10864878,11.36386113,9.824513745,8.731116297,10.2053931195,11.61377578,11.259062085,8.977681421,8.395377966,8.021123619,8.634194938,11.5054743,9.504898977,7.91257476667,10.43185304,7.528050522,10.83615712,9.082016694,8.4640851075,9.04826556733,7.5375974835,6.8058868985,7.8558008835,7.85361066,9.280156639,12.35200901,11.03306523,10.09627409,9.62228117,10.54450111,10.16928652,12.09842044,5.434637608,5.14320456167,5.8466831775,11.900405455,7.03149755,10.350627979,8.184182491,5.301232095,12.190939155,12.53234503,10.89528011,10.89425716,8.69026092,5.5481047735,9.371407008,11.27673526,9.137978063,10.96223109,7.996531569,8.719877213,7.666812025,8.2346120725,11.07544591,8.343475697,6.945359483,7.1694392885,6.721137221,10.50921116,5.727254593,8.702210454,10.26227726,9.944778348,BRCA
GSM427181,10.492245895,10.46266074,6.24472413433,6.41251149567,10.660615195,5.292055848,5.68566776,9.361450983,10.18212774,11.8295207,7.382495772,6.835169711,10.99741964,8.135762024,14.27361389,14.34873163,13.91975024,5.107609878,8.65826985425,6.721820783,7.92189120167,10.21644308,7.95463132733,10.85219028,8.521110748,10.5411695,8.818255517,9.123074542,8.8546680655,12.01436934,7.264096159,6.505294601,11.42322901,10.94581345,9.797224244,8.940211632,10.3790157535,11.64430934,10.426390775,9.055378109,8.65632757267,7.91332957,8.7754466,11.45279735,8.35358919,7.460551862,10.38874414,7.19143122567,11.57472137,9.933941823,8.3018784315,8.64745800733,7.4461365475,7.0921794195,7.5854580495,7.5566280765,8.343364653,12.72821502,11.05830992,9.696742033,9.214514093,10.54330281,10.36385855,11.48188533,5.197719213,5.077547085,6.1477640075,11.596109925,7.216336329,10.1494174885,9.428957399,4.702259784,11.091923185,12.12152875,11.52630619,11.12353964,8.545622018,5.5380908965,8.745221468,11.11778287,9.064730052,10.51325413,7.680255999,8.831702571,7.806351836,8.238517619,10.2999524,8.576390928,7.258446479,7.2985705445,7.772382418,10.7777528,5.908306372,9.5844076055,10.21478693,9.793246096,BRCA
GSM427182,10.527638255,10.559448475,6.23853554867,6.11022297267,10.3128701505,5.193979903,4.795210185,10.01285535,10.56955686,11.92795395,7.640236619,6.075164235,10.22614155,8.223423907,14.17314893,14.08054111,13.80581744,5.2643122405,8.2623949255,6.889172721,7.704054153,11.03657221,7.768457758,10.8300717,8.312317023,10.07411507,9.234303192,9.088471,9.390792679,11.58870072,8.081798243,6.6212076995,11.23522461,11.60957135,9.752473112,8.619102198,10.27975169,11.78664344,11.34893977,9.206941772,8.68923989833,7.941049802,8.217813694,11.44536424,9.232481563,7.95196244133,10.35884378,6.997489341,11.10392395,9.519735078,8.881357871,9.31067608067,7.628050567,6.950345721,8.145215612,7.6310950145,9.60410892,12.22921997,11.09848962,10.14380446,10.29747263,10.28660429,9.875242947,12.23703672,4.778749175,5.06845493067,6.113729239,12.35089878,6.90394547,10.3826481615,9.200470222,5.893308357,12.33433984,12.58650212,10.65863127,11.37070935,8.527351033,5.3960390905,9.696742033,11.33541843,9.000254369,10.86526952,7.87986062,8.39322552767,8.077182341,8.3865993725,10.65984455,8.247976304,6.7530845945,7.335258382,7.235394693,10.76039169,5.65225244667,9.0653599655,9.737214011,9.540516092,BRCA
GSM427183,10.730720215,10.364759465,6.14767871,6.34199734433,10.175807248,5.045717348,5.688048317,9.765178804,11.0443909,12.05538931,7.5408424895,6.168276607,10.34787632,8.172928895,14.21113545,13.96294256,13.83906107,4.7722227,8.31187329725,6.875476373,8.021174851,11.084503,7.86092202233,10.97955044,8.68863596,10.54993411,9.370077688,9.313099074,9.282241073,11.50067275,8.054315355,6.429667458,11.21515091,11.72339443,9.755664213,8.660014728,10.0762471735,11.88601099,11.563577495,9.416486753,8.33297810767,8.0620596875,8.266787858,11.63297943,9.654904998,7.928883986,10.52622073,7.12570578567,11.07544591,9.307081884,8.420762742,9.19786197633,7.328256679,6.673638385,7.915082254,7.7228024185,9.565097853,12.15241487,11.01303318,10.35966203,9.973884282,10.7780979,10.30716697,12.14165544,5.049425205,5.422572499,6.027980656,12.277163725,6.967344797,10.3627597125,8.17452767,5.439300032,12.263711105,12.8471739,10.9232534,11.23955693,8.392522568,5.3483684195,9.685204814,11.26378871,9.039509335,10.91921737,7.79246679,8.36016220033,7.96397256133,8.3917456235,10.78908143,8.357575234,6.6960692115,7.4610238715,7.223039054,10.55686073,5.540239002,9.131055831,9.821678779,10.00201369,BRCA
GSM427187,10.744144,10.563024325,6.30431626767,6.342114179,10.077023151,5.35439155,5.782219336,9.923045577,10.93984568,12.10871075,7.5258128505,6.187060658,10.29787953,8.07304514,14.66423422,13.99825372,13.94334633,5.5008898215,8.358305307,6.850596689,7.97594459867,11.2184514,7.814967476,11.07201887,8.612961657,10.31880295,9.194671376,9.744775458,9.51464464,11.34861214,8.406988321,6.390686075,11.0826449,11.92203438,9.728992348,8.709412238,10.606262274,12.01783851,11.83439895,10.0483987,8.673316827,8.0192290835,8.794043061,11.42963442,9.072803288,7.764128406,10.87563823,6.915254259,11.27433609,9.225400943,8.703431697,9.28113467333,7.4991580795,7.0380508525,8.093709583,7.5659996025,9.796177999,12.23565236,10.99992623,10.07372021,10.50202152,10.49748292,10.24482795,12.33120955,5.562403668,5.14771792733,6.060362704,12.475071945,7.180110866,10.7617411185,8.517965696,4.844249122,12.496295565,12.72471214,10.93235154,11.2211885,8.719338441,5.1527800375,9.811896893,10.85440892,9.07757757,10.73881029,7.763878152,8.67060928633,7.91466323133,8.365964621,10.34201385,8.662028433,6.8506119685,7.4277826515,7.704562712,10.54623399,5.702195218,9.1480814945,9.458448204,9.734062262,BRCA
GSM427189,10.70036432,10.465946615,6.18977178967,6.41663102767,10.3100047505,5.226808337,5.80723335,9.698383942,10.38657417,12.05089371,7.7309844595,6.095297454,10.08234238,8.003125914,14.97957035,14.03833906,14.02134875,5.5432517045,8.26751803975,6.921011149,8.11810553467,11.00370783,7.806679927,10.50876069,8.807082076,10.32054705,8.888919105,9.511130543,9.4055344625,11.24903656,8.109459033,6.1806117265,11.16600002,12.0199261,9.759697278,8.695994791,10.4569383835,11.70152102,11.66995446,9.246622521,8.48773502233,8.015208768,8.485971282,11.81116605,9.757740483,7.81178035733,10.62776211,7.283181094,10.67386138,9.130918727,8.4582720625,9.091083349,7.200782863,6.998502507,7.924518655,7.528213668,10.03475121,12.14106624,10.96869939,9.913529399,10.29905948,10.34930366,10.0436019,12.22921997,4.958159726,5.04884258833,5.750902375,12.121456355,6.608850353,10.498601419,7.928875304,4.8589896,12.377151645,12.70943395,10.68460862,10.93189375,8.421771492,5.3737958005,9.597866858,11.12692078,9.07883204,10.93816836,7.697282321,8.803648797,7.92980596633,8.5692768835,11.36922669,8.591467298,6.9550911195,7.330975552,6.544273338,10.44034522,5.87472931033,8.6367287865,9.487147216,9.672500978,BRCA
GSM427193,10.822377505,10.68036075,6.71441095733,6.11201536833,10.3490182955,4.96556642,5.255700175,10.23767339,10.42049217,11.81753744,6.28713931,6.319586888,9.098625049,8.891351684,14.07409548,13.83559602,13.74850791,5.0158799165,8.31909203125,5.886130184,7.85652075367,11.32051727,7.470451756,11.27762466,7.57557919,9.36270062,9.913712637,9.319763063,9.262046048,12.39780304,7.7854302755,6.858495858,11.43117909,11.9164133,10.42274839,9.314283643,8.549825384,11.81462063,11.379702185,10.11790315,8.055967702,8.145928049,8.170802781,11.81532136,7.732169334,7.675730598,6.319586888,7.292038499,5.953737396,5.323740468,9.4321173615,9.04562627833,7.287718462,6.458489395,8.0993342465,7.035445878,8.023686617,12.89557628,11.17748823,9.840864894,9.978374813,11.35464901,10.02677279,12.29328779,5.212385731,5.630739277,6.651174226,13.25966858,6.097511381,10.129139805,9.364802828,5.222467693,12.1397195,12.9597684,11.59799678,11.53100625,9.888621925,5.8327989795,10.7144776,11.49963678,9.990685863,10.64868139,8.105084975,8.30560416167,8.33272210267,9.011024092,10.56653005,9.189411408,7.042661027,7.842926264,8.231726545,10.78233917,6.35908817467,9.357835757,10.0853832,9.785984134,BRCA
