2249	04010 04810 05200 05218
225	02010 04146
2250	04010 04810 05200 05218
2251	04010 04810 05200 05218
2252	04010 04810 05200 05218
2253	04010 04810 05200 05218
2254	04010 04810 05200 05218
2255	04010 04810 05200 05218
2256	04010 04810 05200 05218
2257	04010 04810 05200 05218
2258	04010 04810 05200 05218
2259	04010 04810 05200 05218
226	00010 00030 00051 01100
2260	04010 04520 04810 05200 05215 05218
2261	04010 04144 04810 05200 05219
2263	04010 04144 04810 05200 05215
2264	04010 04144 04810
2266	04610 05150
2268	04062
2271	00020 01100 05200 05211
2272	00230 05222 05223
2274	04380
2277	04060 04150 04510 05200 05211 05212 05219
22794	03013 03015
22798	04510 04512 05145 05146 05200 05222
22800	04010 04530 04810
22801	04510 04512 04810 05410 05412 05414
22802	04740 04972
22803	03008 03018
22808	04010 04530 04810
22824	04141
22827	03040
22841	04144
22845	00510 01100
22854	04360
22856	00532 01100
22861	04621
22871	04514
22872	04141
22885	04360
22888	04120
22894	03018
229	00010 00030 00051 01100
22900	04621
22901	04142
22905	04144
22914	04650 05144
22916	03013 03015 03040
22925	04145 05152
22926	04141 05010
22928	00450 01100
22929	00450 01100
22934	00030 01100
22938	03040 04330
22941	04724
22943	04310
22953	04020 04080
22954	04120
22978	00230 00240 00760 01100
22985	03013 03015 03040
22987	04512
22989	04530 05416
230	00010 00030 00051 01100
23002	04310
23016	03018
23019	03018
23020	03040
23049	03015
23057	00760 01100
23062	04142
23067	00310
2308	04910 05200 05215
2309	04062 04722 05213 05223
23096	04144
231	00040 00051 00052 00561 00620 01100
23114	04514
23118	04010 04380 04620 04621 05140 05145 05162
23127	00310 00514
23136	04530
2316	04010 04510
23160	03008
23162	04010
23163	04142
23165	03013
2317	04010 04510
23171	00564
2318	04010 04510
23186	05016
2319	04910
23191	04810
23192	04140
23193	00510 01100 04141
23195	03008
23198	03050
23205	00071 01100 03320 04920
2321	04060 04144 04510 05323
2322	04060 04640 05200 05221
23220	04330
23221	04120
23225	03013
2323	04060 04640 05200
23236	00562 01100 04020 04062 04070 04270 04310 04540 04720 04724 04725 04730 04912 04916 04961 04970 04971 04972 05010 05016 05142 05143 05146
2324	04060 04510
2326	00982
23265	04910
2327	00982
23275	00514
23279	03013
2328	00982
23283	03015
2329	00982
23291	04114 04120 04310 04340 04710 05131
23293	03015
23295	04120
2330	00982
23305	00071 01100 03320 04146 04920
23308	04514 04672
23324	00511
23327	04120 04144 04960
2335	04510 04512 04810 05100 05146 05200 05222
23350	03040
23362	04144
23365	04270 04360 04810 05152
23380	04360
23381	03015
23382	00270 01100
23385	04330 05010
23395	00290 00970
23396	00562 01100 04070 04144 04510 04666 04810
23401	04310
23404	03018
23417	00410 00640 01100 04146
23428	04974
23431	04142
23433	04910
23436	04972 04974
23438	00970
23439	04260 04960 04961 04964 04970 04971 04972 04973 04974 04976 04978
23450	03040
23451	03040
23456	02010
23457	02010 04142
2346	04977
23460	02010
23461	02010
23464	00260
23471	04141
23475	00760 01100
23478	03060
2348	04144
23480	03060 04141 04145 05110
23483	01100
23495	04060 04672 05340
23498	00380 01100
2350	04144
23500	04310
23509	00514
23511	03013
23517	03018
2352	04144
23521	03010
23527	04144
23529	04060 04630
2353	04010 04380 04620 04660 04662 04725 05140 05142 05200 05210 05323
23530	00760 01100
23533	04012 04062 04070 04150 04210 04370 04380 04510 04620 04630 04650 04660 04662 04664 04666 04670 04722 04725 04810 04910 04914 04930 04960 04973 05100 05142 05145 05146 05160 05162 05164 05200 05210 05211 05212 05213 05214 05215 05218 05220 05221 05222 05223
23538	04740
2354	04380
23542	04010
23545	00190 01100 04142 04145 04966 05110 05120 05152 05323
23547	04380
2355	04380
23550	04144
23553	00531 01100
23556	00563 01100
2356	00790 01100
23560	03008
23562	04514 04530 04670 05160
23566	04080
2357	04080 05150
2358	04080 05150
23583	03410
23586	04622 04623 05160 05162 05164
2359	04080 05150
23590	00900
23594	04110
23595	04110
23600	00120 01100 04146
23604	05200 05219
23607	05100
23620	04080
23621	05010
23624	04012 04120 04144 04630 04660 04910 05100 05200 05220
23632	00910
23636	03013
23640	04141
23643	04620 05130 05145
23644	03018
23645	04141
23649	00230 00240 01100 03030
23654	04360
23658	03018 03040
23659	00564 04142
23673	04145
23705	04514
23708	03015
23710	04140
23759	04120
23761	00564 01100
23765	04060
239	00590 01100
24	02010
240	00590 01100 05145
24146	04514 04530 04670 05160
24148	03040
242	00590 01100
245711	04114 04914
245972	00190 01100 04142 04145 04966 05110 05120 05152 05323
245973	00190 01100 04145 04966 05110 05120 05323
246	00590 00591 01100
246175	03018
246184	04110 04114 04120 04914
246213	04724
246243	03030
246721	00230 00240 01100 03020 05016
247	00590 01100
2475	04012 04150 04910 04920 04930 05200 05214 05215 05221
248	00790 01100
2488	04080 04912
249	00790 01100
2492	04080
2494	04950
2495	00860 04978
25	04012 04110 04360 04722 05130 05131 05200 05220 05416
250	00790 01100
251	00790 01100
2512	00860 04978
2517	00511 04142
2519	00511
2520	04971
2523	00601 00603 01100
2524	00601 00603 01100
2525	00601 01100
2526	00514 00601 01100
2527	00601 01100
2528	00601 01100
2529	00514 00601 01100
252969	03410
2530	00510 00533 01100
2531	00600 01100
2532	05144
253260	04150
253314	03013 04150 04910
2534	04360 04380 04510 04520 04650 04660 04664 04725 05020 05130 05162 05416
253430	00562
2535	04310 04916 05200 05217
253558	00561 00564 01100
2538	00010 00052 00500 01100 04910 04920 04973
2539	00030 00480 01100
2542	04973
254531	00564 00565 01100
2547	03450
254783	04740
254786	04740
2548	00052 00500 01100 04142
254879	04740
2549	04012 04722 05100 05211
254958	03008
254973	04740
2550	04080
255027	04146
255189	04666
2554	04080
2555	04080
2556	04080
255626	05322
2557	04080
255725	04740
2558	04080
2559	04080
255967	03018
2560	04080
2561	04080
256144	04740
256148	04740
2562	04080
2563	04080
2564	04080
256435	00604 01100
256471	04142
2565	04080
2566	04080
2567	04080
2568	04080
256892	04740
2569	04080
2570	04080
2571	00250 00410 00430 00650 01100 04940
257194	04514
2572	00250 00410 00430 00650 01100 04940
257202	00480 00590
257397	04621
25759	04012 04062 04370 04510 04650 04722 04910 05100 05214 05220
25766	03040
25780	04010 04662
25788	03440
25791	04360
25796	00030 01100
258010	04141
25804	03018 03040
2581	00600 01100 04142
2582	00052 00520 01100
25824	04146
25825	05010
2583	00604 01100
25834	00510 01100
2584	00052 00520 01100
25847	04110 04114 04120 04914
2585	00052 00520 01100
2587	04080
25873	03010
2588	00531 01100 04142
25885	00230 00240 01100 03020
2589	00512 01100
25898	04115 04120 05162
2590	00512 01100
25902	00670 01100
25904	03018
2591	00512 01100
259197	04650
2592	00052 00520 01100
259230	00600 01100
259285	04742
259286	04742
259287	04742
259289	04742
25929	03013
259290	04742
259291	04742
259292	04742
259294	04742
259295	04742
259296	04742
2593	00260 00330 01100
259307	00250 00270 00280 00350 00360 00380 00400 01100
25942	05016
25945	04514 04520
25949	03040
2595	00052 00500 01100
25956	04141
2597	00010 01100 05010
25970	04722
25973	00970
25974	04977
25978	04144
25981	05016
25989	04140 04150
25996	03008
26	00330 00340 00380
26007	00561 01100 04622
26019	03013 03015
26035	00534 01100
260425	04530
260434	04621
26047	04514
26052	04144 04666 04961 05100
26056	04144
26060	05200 05210
26061	04146
26063	04146
26084	05100
26088	04142
26091	04120
26119	04144
26121	03040
26154	02010
2617	00970
261729	04978
2618	00230 00670 01100
26188	04740
26189	04740
2619	04340
262	00270 00330 01100
26211	04740
26212	04740
26219	04740
26224	04710
26227	00260 01100
26229	00532 00534 01100
26230	04062 04810
26232	04120 04141
26245	04740
26246	04740
26248	04740
26253	05152
26259	04120
26270	04141
26271	04114
26272	04120
26275	00280 00410 00640 01100
26279	00564 00565 00590 00591 00592 01100 04010 04270 04370 04664 04724 04730 04912 04972 04975 05145
2628	00260 00330 01100
26281	04010 04810 05200 05218
26285	04514 04530 04670 05160
26286	04144
26289	00230 01100
2629	00511 00600 01100 04142
26290	00512 01100
26291	04010 04810 05200 05218
26301	00603 01100
2632	00500 01100
26330	00010 01100
26333	04740
26338	04740
26339	04740
26354	03008
2639	00071 00310 00380 01100
2642	04080
2643	00790 01100
2645	00010 00052 00500 00520 00524 01100 04910 04930 04950
26476	04740
2648	04330
26492	04740
26493	04740
26494	04740
26496	04740
2650	00512 01100
26503	04142
2651	00601 01100
26528	03015
26529	04740
26531	04740
26532	04740
26533	04740
26534	04740
26538	04740
26539	04740
26648	04740
26658	04740
26659	04740
26664	04740
266722	00534
26682	04740
26683	04740
26686	04740
26689	04740
26692	04740
26696	04740
267	04141
26707	04740
26716	04740
2673	00250 00520 01100
26735	04740
26737	04740
26740	04740
2678	00430 00460 00480 00590 01100
268	04060 04350
2683	00052 00510 00514 00533 00601 01100
2686	00430 00460 00480 00590 01100
2687	00430 00460 00480 00590 01100
26872	04978
26873	00480
2688	04060 04080 04630
2689	04060 04080 04630
269	04060 04350
2690	04060 04080 04630
2692	04080
2693	04080
2694	04977
2696	04080
2697	04540 05412
26985	04142
26986	03013 03015 03018
26999	04810
27	04012 05416
270	00230 01100
27006	04010 04810 05200 05218
27010	00730 01100
27018	04722
27019	05016
27030	03430
27034	00280 01100
27035	04145 04380 04670
27040	04650 04660 04664 04666
27068	00190
27071	04662
27074	04142
27087	00532 00534 01100
27089	00190 01100 04260 05010 05012 05016
27090	00604 01100
27091	04010 04260 05410 05412 05414
27092	04010 04260 05410 05412 05414
27094	04270
27097	03022
271	00230 01100
2710	00561 01100 03320
27101	04310
27102	04141 05160 05162 05164
27113	04115 05016 05162
27115	00230
2712	00561 01100 03320
27121	04310
27123	04310
27124	00562 01100 04070
27127	04110 04114
27134	04530
27148	04340 05200 05217
27159	00520
27165	00250 00330 00471 00910 01100 04724 04964
2717	00052 00561 00600 00603 04142
27183	04144
27190	04060
272	00230 01100
2720	00052 00511 00531 00600 00604 01100 04142
27232	00260
27235	00130 01100
27242	04060
27243	04144
27244	04115
27248	04141
27257	03018
27258	03018 03040
27289	04360
2729	00480 01100
27294	00040 00980
273	04666
2730	00480 01100
27301	03410
27304	04122
27306	00590 01100
2731	00260 01100
27316	03040
27330	04010 04114 04150 04720 04722 04914
27334	04080
27338	04120
27339	03040 04120
2734	04514
27341	03008
27343	03410 03450
27345	04270
27349	00061 01100
2735	04340 05200 05217
2736	04340 05200 05217
2737	04340 05200 05217
2739	00620
2740	04080
2741	04080
2742	04080
27429	05012
2743	04080
27430	00270 01100
27434	03450
2744	00250 00330 00471 00910 01100 04724 04964
2746	00250 00330 00471 00910 01100 04964
2747	00250 00330 00471 00910 01100 04964
275	00260 00670 00910 01100
2752	00250 00330 00910 01100 04724
276	00500 01100 04970 04973
2760	04142
2762	00051 00520 01100
2766	00230
2767	04020 04270 04540 04725 04730 04912 05142 05146
2768	04010 04270 04730 04810
2769	04020 05142 05146
277	00500 01100 04970 04973
2770	04062 04360 04530 04540 04670 04724 04725 04730 04914 04916 04971 05142 05145
2771	04062 04360 04530 04540 04670 04724 04725 04730 04914 04916 04971 05142 05145
2773	04062 04360 04530 04540 04670 04724 04725 04730 04914 04916 04971 05142 05145
2774	04020 04740 05142 05146
2775	04724 04725 04730 04916 05142 05145
2776	04020 04270 04540 04720 04724 04725 04730 04912 04916 04961 04970 04971 04972 05010 05016 05142 05143 05146
2778	04020 04270 04540 04724 04730 04742 04912 04916 04961 04962 04970 04971 04972 04976 05110 05142 05146 05414
2779	04744
278	00500 01100 04970 04973
2780	04744
2781	04730
2782	04062 04724 04725 04742 04744
2783	04062 04724 04725
2784	04062 04724 04725 04742
2785	04062 04724 04725 04742
2786	04062 04724 04725
2787	04062 04724 04725
2788	04062 04724 04725
279	00500 01100 04972 04973
2790	04062 04724 04725
2791	04062 04724 04725
2792	04062 04724 04725 04744
2793	04062 04724 04725
2796	04912
2797	04912
2798	04080 04912
2799	00531 01100 04142
28	00601 01100
280	00500 01100 04972 04973
2805	00250 00270 00330 00350 00360 00400 01100
2806	00250 00270 00330 00350 00360 00400 01100 04975
2810	04110 04115 04960
2811	04512 04640
2812	04512 04640
2814	04512 04640
2815	04512 04640
2819	00564
2820	00564
2821	00010 00030 00500 00520 01100
2822	00563
28227	03015
28234	04976
2826	04060 04062 04672
282616	04060 04630
282617	04060 04630
282618	04060 04630
282763	04740
282770	04740
282775	04740
2829	04060 04062
283092	04740
283093	04740
2831	04080
283111	04740
283159	04740
283160	04740
283162	04740
283189	04740
2832	04080
283208	00330 01100
283209	00500
283297	04740
2833	04060 04062
283365	04740
2834	04080
283464	00514
283694	04740
2837	04080
283748	04666
283871	00630 01100
284	05323
284004	00511
284098	00563 01100
284217	04510 04512 05145 05146 05200 05222
284288	03010
284383	04740
284433	04740
284521	04740
284532	04740
284541	00071 00590 00830 01100 03320 04270
2846	04080
2847	04080
285126	04141
28514	04330
285220	04360
285362	04142
285659	04740
2859	04080
2861	05012
286151	04114
2862	04080
286362	04740
286365	04740
286436	05322
286530	04080
2868	04062 04144
2869	04062 04144
2870	04062 04144
2872	04010 04910
2875	00250 01100
2876	00480 00590 05014 05016
2877	00480 00590
2878	00480 00590
2879	00480
2880	00480 00590
2882	00480 00590
2885	04010 04012 04062 04320 04380 04510 04540 04630 04650 04660 04662 04664 04722 04910 04912 05160 05200 05211 05213 05214 05215 05220 05221 05223
2889	04510 04722 04910 05211
2890	04080 04720 04724 04730 05014
2891	04080 04720 04724 04730 05014
2892	04080 04724 04730
2893	04080 04724
2894	04080
2895	04080 04730
28960	03018
28964	04144 04810 05120
28965	03320
2897	04080 04724
28972	03060
2898	04080 04724
28987	03008
2899	04080 04724
28998	03010
290	00480 01100 04614 04640
2900	04080 04724
2901	04080 04724
2902	04020 04080 04720 04724 05010 05014 05016
2903	04020 04080 04720 04724 05010 05014 05322
2904	04080 04720 04724 05010 05014 05016 05322
2905	04020 04080 04720 04724 05010 05014
2906	04020 04080 04720 04724 05010 05014
29071	00512 01100
29072	00310
2908	04080
29082	04144
29085	00051
2909	04510 04670 04810
291	04020 05012 05016
29102	03008
29107	03008 03013 03015 05164
29108	04621 04623 05164
2911	04020 04080 04540 04720 04724 04730 05016
29110	04620 04622 04623 05160 05162 05164
29119	04520 04530 04670 05100 05200 05213 05412
2912	04080 04724
29126	04514
2913	04080 04724
2914	04080 04724 04742
2915	04020 04080 04540 04720 04724 04730 05016
2916	04080 04724
2917	04080 04724
2918	04080 04724
2919	04060 04062 04621 05120 05146 05323
292	04020 05012 05016
2920	04060 04062 04621
2921	04060 04062
2923	04141 04612
2925	04020 04080
293	04020 05012 05016 05164
2931	04062
2932	04012 04062 04110 04310 04340 04360 04510 04660 04662 04722 04910 04916 05010 05160 05162 05164 05200 05210 05213 05215 05217
2934	04666 04810
2935	03015
2936	00480
2937	00480 01100
2938	00480 00980 00982
2939	00480 00980 00982
2940	00480 00980 00982
2941	00480 00980 00982
2944	00480 00980 00982
2946	00480 00980 00982
2947	00480 00980 00982
2948	00480 00980 00982
2949	00480 00980 00982
2950	00480 00980 00982 05200 05215
2952	00480 00980 00982
2953	00480 00980 00982
2954	00350 00480 00980 00982 01100
2956	03430 05200 05210
2957	03022
2958	03022
2959	03022
2960	03022
2961	03022
2962	03022
2963	03022
2965	03022 03420
2966	03022 03420
2967	03022 03420
2968	03022 03420
2969	03022
29760	04380 04662 05340
2977	00230 04270 04540 04730 04970
2978	04740 04744
29780	04510
29785	00980
2979	04740 04744
29796	00190 01100 04260 05010 05012 05016
2982	00230 04270 04540 04730 04970
2983	00230 04270 04540 04730 04970
2984	00230
29850	04742
29851	04514 04660 04672 05340
2986	00230 04744
2987	00230 01100
29880	00510 01100
29881	04975
29882	04110 04114 04120 04914
29883	03018
29889	03008
29894	03015
29895	04510 04530 04670 04810
29896	03040
2990	00040 00500 00531 00860 00983 01100 04142
29906	00604 01100
29920	00330 01100
29922	00230 00240 01100
29924	04144
29925	00051 00520 01100
29926	00051 00520 01100
29927	03060 04141 04145 05110
29929	00510 01100
2993	04640 05144
29935	03030 03420 03430 03440
2994	05144
29940	00532
29945	04110 04114 04120 04914
29947	00270 01100
29949	04060 04630
2995	05144
29954	00514
29958	00260 01100
29968	00260 00750 01100
2997	00500 04910
29978	04141
29979	04141
2998	00500 04910
29984	04360
30	00071 00280 01040 01100 03320 04146
3000	00230 04740 04744
30001	04141 05110
3001	04080
30011	04144
3002	04650 04940 05320 05330 05332
30061	04978
3012	05322
3013	05322
3014	05322
3015	05322
3017	05322
3018	05322
3020	05322
3021	05322
3028	00280 01100 05010
3029	00620
3030	00062 00071 00280 00310 00380 00410 00640 00650 01040 01100
3032	00062 00071 00280 01100
3033	00062 00071 00280 00310 00380 00650 01100
3034	00340 00910 01100
3035	00970
3039	05143 05144
3040	05143 05144
3043	05143 05144
3045	05143 05144
3052	00860
3053	04610
3055	04062 04666
3059	04530 05100 05130 05131
3061	04080
3062	04080
3064	05016
3065	04110 04330 05016 05200 05220
3066	04110 04330 05016 05200 05220
3067	00340 01100
3071	04810
3073	00511 00520 00531 00603 00604 01100 04142
3074	00511 00520 00531 00603 00604 01100 04142
3075	04610 05150
3081	00350 01100
30814	00564 00565 00590 00591 00592 01100 04010 04270 04370 04664 04724 04730 04912 04972 04975 05145
30815	00604 01100
3082	04060 04510 05144 05200 05211 05218
30833	00230 00240 00760 01100
30834	00230 00240 01100 03020
30835	04145 05152 05162
30837	04630
3084	04012
30844	04144
30845	04144
30846	04144
30849	04140
3087	04950
3091	04150 05200 05211
3092	05016
3093	04120
3098	00010 00051 00052 00500 00520 00524 01100 04910 04930 04973
3099	00010 00051 00052 00500 00520 00524 01100 04910 04930 04973
31	00061 00620 00640 01100 04910
3101	00010 00051 00052 00500 00520 00524 01100 04910 04930 04973
3105	04144 04145 04514 04612 04650 04940 05320 05330 05332 05416
3106	04144 04145 04514 04612 04650 04940 05320 05330 05332 05416
3107	04144 04145 04514 04612 04650 04940 05320 05330 05332 05416
3108	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3109	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3110	04950
3111	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3112	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3113	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3115	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3117	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3118	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3119	04145 04514 04612 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3122	04145 04514 04612 04640 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3123	04145 04514 04612 04640 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3125	04145 04514 04612 04640 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3126	04145 04514 04612 04640 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3127	04145 04514 04612 04640 04672 04940 05140 05145 05150 05152 05164 05310 05320 05322 05323 05330 05332 05416
3133	04144 04145 04514 04612 04650 04940 05320 05330 05332 05416
3134	04144 04145 04514 04612 04940 05320 05330 05332 05416
3135	04144 04145 04514 04612 04650 04940 05320 05330 05332 05416
314	00260 00350 00360 00410 01100
3141	00780 01100
3145	00860 01100
3146	03410
3155	00072 00280 00650 01100 04146
3156	00900 01100 04976
3157	00072 00280 00650 00900 01100
3158	00072 00280 00650 00900 01100 03320
316	00280 00350 00380 00750 00760 00982 01100
3161	04512
3162	00860 04978
3163	00860 04978
3164	04010
317	04115 04210 05010 05012 05014 05016 05152 05222
3170	04950
3171	04950
3172	04950
3174	04950
3175	04950
3176	00340
317749	00830 01100
317772	05322
3178	03040
318	00230 00240
3183	03040
3190	03040
319100	04080
3192	03040
32	00061 00620 00640 01100 04910 04920
322	05010
324	04310 04810 05200 05210 05213 05217
3242	00130 00350 00360 01100
3250	05143
3251	00230 00983 01100
326	04120 05340
3265	04010 04012 04062 04144 04360 04370 04510 04530 04540 04650 04660 04662 04664 04720 04722 04725 04730 04810 04910 04912 04916 05160 05200 05211 05213 05214 05215 05216 05218 05219 05220 05221 05223
326625	00860 01100
3267	05164
3269	04020 04080
3274	04020 04080 04971
328	03410
3280	04330 04950
3283	00140 01100
3284	00140 01100
329	04120 04210 04510 04621 05145 05200 05222
3290	00140 01100 04960
3291	00140 01100 04960
3292	00140 01100
3293	00140 01100
3294	00140 01100
3295	00120 01100 04146
33	00071 01100 03320
330	04120 04210 04510 04621 05145 05200 05222
3300	04141
3301	04141
3303	03040 04010 04141 04144 04612 05020 05145 05162 05164
3304	03040 04010 04141 04144 04612 05145 05162 05164
3305	03040 04010 04141 04144 04612 05145 05162 05164
3306	03040 04010 04141 04144 04612 05145 05162 05164
3308	04612
3309	03060 04141 04612 05020
331	04120 04210 04510 04621 05145 05200 05222
3310	03040 04010 04141 04144 04612 05145 05162 05164
3312	03040 04010 04141 04144 04612 05145 05162 05164
3313	03018 05152
3315	04010 04370 05146
332	05200 05210
3320	04141 04612 04621 04914 05200 05215
3326	04141 04612 04621 04914 05200 05215
3329	03018 04940 05152
3337	04141 05164
3339	04512
333932	05322
3340	00534 01100
3346	04970
335	03320 04975 04977 05143
3350	04080
3351	04080
3352	04080
3354	04080
3355	04080
3356	04020 04080 04540
3357	04020 04080 04540
3358	04020 04080 04540
336	03320
3360	04020 04080
3361	04020 04080
3362	04020 04080
3363	04020 04080
337	04975 04977
3371	04510 04512
3373	00531 01100 04142
3375	04950
3376	00290 00970
337876	00532 01100
338	04975 04977
3381	04510 04512
3382	04940
3383	04514 04650 04670 05143 05144 05150 05164 05323 05416
338376	04060 04622 04630
338382	04145 05146
338398	04742
3384	04514 04650
3385	04514
338662	04740
338674	04740
338675	04740
338751	04740
338755	04740
339221	00600 01100
3397	04350
3398	04350
3399	04350
34	00071 00280 00410 00640 01100 03320
3400	04350
340024	04974 04978
340061	04622 04623
340273	02010
340485	00600 01100
340529	03013 03015 03018
340665	00830
340980	04740
341152	04740
341276	04740
341392	00650 01100
341416	04740
341418	04740
341568	04740
3416	05010
3417	00020 00480 01100 04146
341799	04740
3418	00020 00480 01100 04146
3419	00020 01100
341947	00190 01100 04260 05010 05012 05016
3420	00020 01100
3421	00020 01100
3422	00900 01100
3423	00531 01100 04142
3425	00531 01100 04142
3426	04610 05150
343	04976
343169	04740
343171	04740
343172	04740
343173	04740
3434	05160
343406	04740
343563	04740
3439	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3440	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3441	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3442	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3443	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3444	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3445	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3446	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3447	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3448	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3449	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
345	03320
3451	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3452	04060 04140 04620 04622 04623 04630 04650 05152 05160 05162 05164 05320
3454	04060 04380 04620 04630 04650 05160 05162 05164
345456	04810 05131
3455	04060 04380 04620 04630 04650 05160 05162 05164
3456	04060 04380 04620 04622 04623 04630 04650 05142 05152 05160 05162 05164
345611	05145
3458	03050 04060 04140 04350 04380 04612 04630 04650 04660 04940 05140 05142 05143 05144 05145 05146 05152 05162 05164 05322 05323 05330 05332
3459	04060 04380 04630 04650 05140 05142 05145 05152 05162 05164
3460	04060 04380 04630 04650 05140 05142 05145 05152 05162 05164
346517	04740
346525	04740
346528	04740
346562	04742 04744 04973
346606	00561 01100 04975
3467	04060 04622 04630
347168	04740
347169	04740
347468	04740
347688	04145 04540 05130
347733	04145 04540 05130
3479	04114 04115 04150 04510 04730 04914 04960 05200 05214 05215 05218 05410 05414
348	05010
3480	04114 04144 04510 04520 04730 04914 05200 05214 05215 05218
348158	00650 01100
348180	04122
3482	04142
3486	04115
348995	03013
349565	00760 01100
35	00071 00280 00650 01100
351	05010
3516	04330
353	00230 01100
353091	04650
353164	04742
353376	04620
353500	04340 04350
354	05200 05215
3543	05340
3549	04340
355	04010 04060 04115 04210 04650 04940 05010 05142 05143 05162 05164 05200 05320 05330 05332
3551	04010 04062 04210 04380 04620 04621 04622 04623 04660 04662 04722 04910 04920 04930 05120 05131 05142 05145 05160 05164 05200 05212 05215 05220 05221 05222
3552	04010 04060 04210 04380 04640 04940 05020 05140 05152 05162 05164 05323 05332
3553	04010 04060 04210 04380 04620 04621 04623 04640 04940 05010 05020 05140 05142 05143 05144 05146 05152 05162 05164 05323 05332
3554	04010 04060 04210 04380 04640 05146
3556	04060 04210
3558	04060 04630 04660 04672 04940 05142 05162 05320 05330 05332
3559	04060 04144 04630 04640 05162
356	04010 04060 04210 04650 04722 04940 05142 05143 05162 05164 05200 05320 05330 05332
3560	04060 04144 04630 05162
3561	04060 04144 04630 05162 05340
3562	04060 04210 04630 04640 04664 05310
3563	04060 04210 04630 04640
3565	04060 04630 04640 04660 04664 04672 05140 05162 05310 05320 05330
3566	04060 04630 04640
3567	04060 04630 04640 04660 04664 04672 05310 05320 05330
3568	04060 04630 04640
3569	04060 04620 04621 04623 04630 04640 04672 05020 05142 05143 05144 05146 05152 05162 05164 05200 05323 05332 05410
3570	04060 04630 04640
3572	04060 04630
3574	04060 04630 04640
3575	04060 04630 04640 05340
3576	04060 04062 04620 04621 04622 05120 05131 05142 05144 05146 05160 05164 05200 05219 05323
3577	04060 04062 04144 05120
3578	04060 04630 05310
3579	04060 04062 04144 05120
358	04964 04976
3581	04060 04630 04640
3586	04060 04630 04660 04672 05140 05142 05143 05144 05145 05146 05150 05152 05310 05320 05322 05330
3587	04060 04630 05145 05152
3588	04060 04630 05145 05152
3589	04060 04630 04640 05323
359	04962
3590	04060 04630 04640
3592	04060 04620 04622 04630 04940 05140 05142 05143 05144 05145 05146 05152 05162 05164 05330
3593	04060 04620 04622 04630 04940 05140 05142 05143 05145 05146 05152 05162 05164 05330
3594	04060 04630
3595	04060 04630
3596	04060 04630 04664 05162 05310
3597	04060 04630
3598	04630
36	00071 00280 01100
360	04962
3600	04060 04630 04672 05323
3601	04060 04630 04672
3604	04060
3605	04060 05323
3606	04060 04621 04623 05143 05144 05152 05164 05323
361	04962 04976
3611	03320 04510 05100 05213
3612	00562 01100 04070
3613	00562 01100 04070
3614	00230 00983 01100
3615	00230 00983 01100
362	04970
3620	00380 01100 05143
3624	04060 04350
3625	04060 04350
3626	04060 04350
3627	04060 04062 04620 04622 04623 05164
3628	00562 01100 04070
3630	04114 04140 04150 04810 04910 04914 04930 04940 04950 04960 05215
3631	00562 01100 04070
3632	00562 01100 04070
3633	00562 01100 04070
3635	04070 04662 04664 04666 04910
3636	00562 01100 04070
364	03320
3643	04520 04910 04930 04960
3645	04810 05215
3646	03013 05160
3651	04930 04950
3654	04210 04620 04722 05140 05142 05145 05152 05162
