@relation data

@attribute id string
@attribute 102 numeric
@attribute 1020 numeric
@attribute 10476 numeric
@attribute 10975 numeric
@attribute 11261 numeric
@attribute 125965 numeric
@attribute 126328 numeric
@attribute 1327 numeric
@attribute 1329 numeric
@attribute 1337 numeric
@attribute 1339 numeric
@attribute 1340 numeric
@attribute 1345 numeric
@attribute 1346 numeric
@attribute 1347 numeric
@attribute 1349 numeric
@attribute 1350 numeric
@attribute 1351 numeric
@attribute 1537 numeric
@attribute 163688 numeric
@attribute 170712 numeric
@attribute 2081 numeric
@attribute 22926 numeric
@attribute 23236 numeric
@attribute 23385 numeric
@attribute 23621 numeric
@attribute 25825 numeric
@attribute 2597 numeric
@attribute 27089 numeric
@attribute 2776 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 2932 numeric
@attribute 29796 numeric
@attribute 3028 numeric
@attribute 317 numeric
@attribute 322 numeric
@attribute 3416 numeric
@attribute 341947 numeric
@attribute 348 numeric
@attribute 351 numeric
@attribute 355 numeric
@attribute 3553 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 374291 numeric
@attribute 4023 numeric
@attribute 4035 numeric
@attribute 4137 numeric
@attribute 4311 numeric
@attribute 440567 numeric
@attribute 4694 numeric
@attribute 4696 numeric
@attribute 4697 numeric
@attribute 4698 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 4704 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4709 numeric
@attribute 4710 numeric
@attribute 4711 numeric
@attribute 4712 numeric
@attribute 4713 numeric
@attribute 4714 numeric
@attribute 4716 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4720 numeric
@attribute 4722 numeric
@attribute 4723 numeric
@attribute 4724 numeric
@attribute 4725 numeric
@attribute 4726 numeric
@attribute 4728 numeric
@attribute 4729 numeric
@attribute 4731 numeric
@attribute 4842 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 498 numeric
@attribute 506 numeric
@attribute 509 numeric
@attribute 51079 numeric
@attribute 51107 numeric
@attribute 513 numeric
@attribute 514 numeric
@attribute 515 numeric
@attribute 516 numeric
@attribute 517 numeric
@attribute 518 numeric
@attribute 51806 numeric
@attribute 522 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 539 numeric
@attribute 54205 numeric
@attribute 54539 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5535 numeric
@attribute 55851 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 55967 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 56901 numeric
@attribute 572 numeric
@attribute 6263 numeric
@attribute 637 numeric
@attribute 6389 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6392 numeric
@attribute 63928 numeric
@attribute 6622 numeric
@attribute 6868 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7381 numeric
@attribute 7384 numeric
@attribute 7385 numeric
@attribute 7386 numeric
@attribute 7388 numeric
@attribute 775 numeric
@attribute 776 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 823 numeric
@attribute 824 numeric
@attribute 836 numeric
@attribute 840 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84701 numeric
@attribute 8772 numeric
@attribute 8851 numeric
@attribute 8883 numeric
@attribute 9377 numeric
@attribute 9451 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,6.3166459155,8.702935506,12.633702365,8.064205358,9.092031069,5.738955764,12.63422915,14.64104867,13.46667112,11.66525609,4.669898819,12.58278655,13.24583793,12.5801856,13.33778081,10.86030351,13.89601165,12.82346582,12.45384813,5.561334729,5.083225336,7.463299098,9.821790372,6.4844860445,11.4905076,6.5137112455,8.340217256,13.38075223,13.33560463,6.808774778,6.37665759367,6.065341406,5.735529792,5.659219053,4.924350826,9.583290187,9.23432008,10.274438329,7.7410235595,5.494140752,7.178916585,5.947438964,13.22427159,10.4213956747,6.208641296,8.823033698,9.330368553,8.417642766,11.5968724,12.41967063,11.69812525,9.699139113,6.62258035375,6.66810922175,12.28676141,13.54473631,12.34480084,12.91933548,5.283376631,10.58888352,12.51448113,11.5141002,10.166527989,11.33290385,6.452698896,12.78312415,11.33008593,5.0729622125,12.30454677,10.417645605,13.23175973,13.59555882,11.78498046,9.538364104,6.234631245,7.130779359,7.718363553,12.36194933,12.68199828,12.46600514,13.31590529,6.198401453,12.34682957,11.52942337,6.396132406,5.35386248,5.05956964533,8.94787588,7.035046431,13.93757667,14.26763347,11.4323914,12.25622352,10.4808254045,11.2658551415,14.65508011,10.981648515,9.349747519,8.581293845,6.652203682,9.955032716,11.844149366,7.616550911,5.199683385,6.8672911265,12.87743566,9.025071112,12.97797754,7.1793537375,11.41782366,9.789998625,11.54965727,5.880937246,8.273400639,8.06297051567,11.573459625,11.31492605,5.51524345425,8.9970047755,7.784931083,8.04104994467,6.576072831,6.963748587,11.37470206,11.99074406,10.124282543,9.631113891,5.357737827,8.567830748,7.977180979,6.992205122,11.97837451,7.9179511885,11.82274022,9.895132608,13.05207472,10.1460382355,7.242319362,5.911818141,5.584068992,5.573049727,12.72208073,13.38150649,12.59449147,8.258590913,11.72339443,8.647873119,8.021098551,6.53836224367,5.3816807882,8.198860636,6.875292054,10.44646331,5.5856726465,8.15684525433,12.47620706,6.640538236,BRCA
GSM427171,7.0302875675,8.212400476,12.859758085,6.983452897,8.590438399,5.773300786,12.40071944,14.92838699,13.58466312,11.97982718,5.159075364,12.84191128,13.40746897,11.92740031,13.53768073,10.8740133,14.91431039,13.43392773,12.4173608,5.302694893,5.006983802,7.4829284445,10.35594598,6.6696596965,12.32990291,6.4095958735,8.031015219,12.9782093367,13.66928817,9.546605663,6.09051144533,6.024591871,4.932877618,6.199285243,4.553801017,9.857779317,9.18702224233,9.3406419225,7.693481461,5.68105157633,8.093432255,5.608447969,13.12816518,12.4683049933,6.375481896,8.814719539,10.4353997,9.772677934,11.78113439,11.63501532,11.56134298,9.070765735,6.9537017165,7.1778932965,12.29448586,14.13459319,12.38876812,13.23377623,5.358089615,10.45834538,12.4899797,11.21084804,9.6753096125,11.35036618,6.293614761,12.58150432,11.940058655,5.048903026,12.63872105,10.71759892,12.51214052,13.54043264,11.20322733,9.981902989,6.338429429,7.452943624,7.137147737,12.21350534,10.96486087,12.35457868,13.53466038,5.709849771,11.77806492,11.93128796,7.088101036,5.343062431,5.16585882033,10.1216597773,6.1512651555,14.14416425,14.52512866,11.83495745,11.96551025,10.1499503605,10.285562168,14.74875526,11.59918311,9.286054408,9.12131978167,7.4536845,8.659524242,12.2488856787,7.210454923,5.628781795,6.6906065225,13.01334802,8.530173307,12.45159499,7.4303730355,11.31639767,9.291228915,11.73142947,5.313437469,7.872984353,8.197304519,11.32136754,11.86989657,6.0186927045,8.699927465,10.00443156,7.56627437633,7.389762805,7.32208299633,11.07529577,12.21931837,10.0641259655,10.12611757,5.75402647,8.038597563,8.809705751,7.871691396,11.79193625,8.2830191455,11.00071151,9.3201863,13.09870741,10.1634809705,6.719187291,6.174282191,5.401230463,5.38008113,12.77087865,13.60583775,12.7232493,7.980483962,11.72339443,8.219678124,8.158617651,6.42023459533,6.0308489854,7.692121379,8.053791683,10.4522647,6.3534427865,8.48586335467,12.46600514,7.138018634,Control
GSM427172,7.1549657815,8.520992932,12.990231265,7.326162328,9.145690907,5.6633840525,12.36895254,14.71052532,13.57024711,11.73450229,5.043313058,12.79544315,13.30755735,12.74633592,13.52035475,10.67884903,14.38765928,13.46969908,12.36089516,5.844744204,4.814308516,7.595934146,10.38589505,6.8308282135,12.41466417,6.4943045025,8.2977184895,12.84124692,13.50065522,9.998851701,6.40003173433,5.582263377,5.790388412,6.000006339,5.510179653,9.894916689,9.219248344,9.7623746535,7.5169319435,5.369380942,7.705150472,5.284580064,12.70943395,12.3618725033,5.903314583,7.972263464,10.86238187,9.630713575,11.47029296,11.92740031,12.13627672,9.489090861,6.631025254,7.857644784,12.40655986,13.94018008,12.376995,12.92825655,4.971326557,10.74539725,12.39411974,11.19977372,9.8356563535,10.75119697,6.347404892,12.90048482,11.740109535,4.7778452045,12.55838012,10.927524735,12.89109452,13.67776426,11.15778289,9.846936382,6.484142663,7.43837837,7.329507378,12.10466109,11.95582434,12.3239471,13.25798962,5.605339686,12.09022832,11.63953303,6.8378581155,5.212774804,5.44022144333,10.426308477,6.527023545,14.045043145,14.47325803,11.48549885,12.05711016,9.948206306,10.6596053235,14.52512866,11.064586391,9.2335786685,8.81934808667,7.354251862,6.415070431,12.314055639,7.225668073,5.637792259,6.47943359,12.96206732,8.84381204,12.47414328,7.50153016,11.73097541,9.562295439,11.8233355,4.802724808,7.848812458,8.151507585,11.488573795,11.83486615,6.37093082475,9.186872249,10.20389277,7.59129591867,7.357994257,6.91536080067,11.477225215,12.37349196,10.015847968,9.697254787,5.655216748,8.583841784,9.14209333,6.162699096,11.70928645,7.8929215845,10.96486087,9.590606288,13.06490613,10.3696642235,6.816699294,6.073504957,5.587673458,5.579701547,12.97797754,13.47298527,12.52742331,7.190568257,11.83377967,8.53685052,8.264536249,7.00966433967,5.9638642464,7.8122716905,8.78827879,10.26227726,5.6746545865,8.314061503,12.67483341,6.579923533,Control
GSM427178,6.512674084,8.562224414,12.463097665,7.804520085,8.421119265,5.434805999,12.23463043,14.65075364,13.35753005,11.54582134,4.764223297,12.64577331,12.80969082,11.46296756,13.21631242,8.374116947,14.43740197,13.36856584,12.22715872,5.930152602,5.052688948,7.098701627,10.52777537,6.0566410755,12.37838706,5.620644957,7.1221682835,12.9832074433,13.48821363,9.061277435,6.431251972,5.715352018,5.818269799,5.932280461,4.877021802,9.243632862,8.78520407267,9.8855276845,7.2583026115,5.53301473067,7.747456426,5.144669712,12.75620088,12.60878755,5.6600815695,7.25221866,11.40394419,9.432772131,12.30526243,12.10196099,7.572133883,8.414982332,7.41401540175,7.49211327975,9.720834695,13.69550076,12.3196976,11.6020262,5.254944744,10.41507918,11.90041411,11.07439256,9.496789664,9.10062366,6.265760949,12.94803322,11.678012185,5.213451711,12.01041456,11.10897289,12.5173582,13.42453443,9.179860041,10.03037096,5.805041697,6.597162874,6.681382937,11.91853169,12.5617021,12.17369752,13.35514394,5.089171051,12.25692522,11.49113672,6.882022016,5.115003321,5.156833457,10.81211709,6.568823204,14.112028315,14.29545473,10.555651796,11.58929079,9.364328005,10.643517668,14.07409548,10.4299123575,9.38655362,9.47344890333,7.641421617,8.179338273,12.031252825,8.314312607,5.427447991,6.1256933725,12.68694261,9.447156147,12.36769602,6.8933171905,11.62683849,10.13925432,10.92879244,4.945808121,8.234722994,8.08129530567,11.695521545,11.73450229,5.9011386295,9.080600238,9.775997495,7.66188804867,7.414814438,6.671794109,10.66768025,12.16189092,10.1939486705,8.162140944,5.810321792,9.022800936,8.840527739,5.841225451,12.32501877,7.2375563455,11.51112271,7.371038503,12.70943395,9.5034911885,7.919550328,6.152087694,6.770039856,5.483986029,12.99135537,12.16391545,13.2860567,9.583882482,11.82848969,7.897514422,7.961727034,6.98279924833,6.0564723368,8.7262881565,7.706946844,9.334318613,6.1649079845,8.006189946,12.02547364,5.932280461,BRCA
GSM427181,6.9120907845,8.209186643,11.525279025,7.781787745,8.272374492,5.4428232155,11.64347756,14.59707808,12.52524557,10.69998038,5.197719213,11.2444532,12.71973005,10.70468636,12.40979539,7.664200369,13.47298527,12.57561022,11.68315485,5.560417864,5.292055848,6.93315708,10.34983164,6.1713175965,12.68387193,6.5041718105,8.3738260825,13.29910101,13.01334802,9.803614982,6.06765298567,6.307980018,5.917259434,6.073504957,5.805041697,10.71182636,8.69072604133,9.4406550675,7.491349902,5.58262218067,8.189430636,5.793708154,13.34055118,12.5262716873,6.0033585645,7.254369939,10.55627639,10.64514978,12.12065594,11.79042803,9.636896969,8.799930061,7.24601693375,7.001427863,9.14693845,12.66988608,10.9484368,11.36309182,5.481727799,9.879866984,11.80411298,11.31537336,9.472305653,8.7918394,6.26987998,12.01207986,10.60878384,4.57493091,12.01041456,9.911836682,12.03914706,12.90048482,9.256527818,8.890082693,6.955013775,8.019759068,6.746786795,11.77322176,12.11321645,11.12540235,12.40187556,5.139153532,11.43680016,11.10392395,7.290479184,4.693784032,5.40363181,10.4451043927,6.60866319,14.29896903,14.55659977,10.7423781925,11.05354261,9.253215985,9.9549613635,13.93264756,10.909773826,9.3223063925,8.59612984667,7.063613828,8.639920497,11.2085511303,7.715929611,5.661643617,7.150427771,12.045241,8.66705043,11.86434298,7.408146448,12.04715639,9.726252704,11.9029781,4.73499642,7.38530403,7.95451796533,11.206231375,10.6893693,5.53542732525,8.8414528825,8.184021279,7.66703628367,8.351249698,7.95391026267,11.07037285,11.96905199,9.699856312,8.676266637,5.892033495,7.9955693055,9.362598027,5.923868951,12.15610687,6.992905689,11.10430408,7.778259714,12.80008194,8.7576655755,7.855929176,6.347670638,5.78712633,5.263796174,13.22427159,12.44601199,13.16228672,9.387974825,11.81753744,8.871474925,8.3844099225,7.15190720767,5.9408978668,8.6813768815,6.773076963,9.828898548,6.510538523,7.67185317633,11.63838852,6.26697916,BRCA
GSM427182,6.506634969,8.907447372,12.485278465,7.987379316,8.506447554,5.648929141,12.7003986,14.74875526,13.49077697,11.88820491,4.610627382,12.68837278,12.89271362,11.58824628,13.36856584,8.539760899,14.55659977,13.61228456,12.31128435,5.561792943,4.555946662,7.3573912935,10.29711147,6.211869299,12.42627007,6.2930156865,7.888536943,13.3958873067,13.62992806,8.90929393,6.69733073267,5.976599205,5.710400941,5.61707161,4.936651187,9.940739781,9.307457527,10.1498039565,7.314781926,5.43806689033,7.539955806,5.083863551,13.54043264,11.8957314563,5.5939594105,8.923402608,11.43117909,10.02677279,11.98934847,12.1857598,7.612815293,8.794173061,6.80509087425,7.0362447915,10.2159337,14.05055274,12.50103733,11.78440594,5.533572107,10.77735008,12.10871075,11.30662298,9.4388916785,9.381662517,6.65885814,12.66850837,11.69721128,5.32402749,12.2091488,11.19538539,13.08801473,13.67776426,9.716982805,10.11366115,6.0664182,7.229302213,6.467284066,12.33120955,12.23392978,12.28769659,13.44200721,4.979352307,12.4173608,11.63162057,6.8680495445,5.106757903,5.362457095,10.5698849667,6.526125422,14.261445245,14.29545473,10.7271089895,12.05711016,9.4198164235,10.939252338,14.3830917,10.763389335,10.041735484,9.793391944,7.367329836,9.341202521,12.0000741543,8.095424881,5.276693226,6.6456791705,12.90226493,9.108133102,12.87743566,7.1208014865,11.78825759,9.678499404,11.4461297,5.2515404,8.374116947,8.00665617633,11.49634678,11.95919971,5.8757640215,8.892368949,8.695716467,8.02569258867,7.31177357,7.15183151733,10.6811926,12.40071944,10.3486713585,8.162871046,5.593063327,9.173037043,8.6517274715,7.264445239,12.03603115,7.1379600415,11.56243576,7.406930157,12.95175557,9.860055636,7.990970633,6.201051201,5.65306808,5.874558002,12.53522562,12.2076581,13.15138292,8.224316626,11.77387079,7.959829733,8.1522695415,6.96118783033,5.9484693628,8.248373031,7.502615284,10.02000108,6.073563631,7.65880337833,12.38541089,5.856494782,BRCA
GSM427183,6.57847991,8.627316027,12.644158195,7.781066431,8.27586973,5.79388152,12.69883927,14.72492149,13.44437567,11.84964955,4.755170033,12.98137289,13.18602605,11.2250027,13.35270561,8.391201828,14.51605303,13.75810714,12.43530962,6.099195905,4.857248584,7.512256486,10.45584633,5.8868527975,12.64414927,5.901263102,7.3434569985,13.26413214,13.63630348,8.5896522,6.463463362,5.773740066,5.738640345,6.60526143,5.015929312,9.388491534,9.24296761467,10.1680835265,7.439190284,5.41968014367,7.599319886,5.439300032,12.42907592,12.336426369,5.620415832,10.52528127,11.63501532,10.62223972,11.82192354,12.06237178,7.733796852,8.543632294,7.51729349075,7.14566813175,9.911339974,13.98232431,12.49828211,11.71299347,5.447257868,10.70699261,12.13343133,11.137683,9.34376963,9.061452962,6.472573571,12.9851927,11.9051461,5.039673813,12.34260121,11.3110473,13.0381217,13.65061427,9.341386014,10.30423184,5.754895016,6.374001034,6.70577449,12.24889125,12.37097553,12.36769602,13.2860567,5.357737827,12.32769025,11.74226323,6.6645887035,5.274831217,5.66515054233,10.74449924,6.882179781,14.213771325,14.25942553,10.627118759,11.95215345,9.3788844875,11.06533534,14.33991264,10.5483906025,9.728002659,9.293503939,7.498452585,7.609956448,12.1419467093,8.03491053,4.800655715,6.090948927,12.9979954,9.377341303,12.71275703,6.752537335,11.72922572,10.00443156,10.69211442,5.293527975,8.137261592,7.86577453733,11.796022585,11.84647188,5.93850058825,9.054738506,9.56178489,7.95110622133,6.8430452,7.28907497567,11.07551169,12.41833894,10.2058429755,8.137837934,5.561487483,8.4233595845,8.3307117015,6.665268844,11.81753744,7.508483303,11.50810934,7.269924091,12.81153531,9.3576267715,7.396478754,6.166118507,7.156439912,5.265109838,12.56790862,12.15610687,13.15138292,8.224798947,11.538548,7.763878152,8.071465941,6.80342487867,5.7945629282,8.6068554675,8.392522568,9.304157994,5.7276772045,7.64917482767,12.19349773,6.0290173,BRCA
GSM427187,6.5106274475,9.068960366,12.76241612,7.927720379,8.447910911,5.225066896,13.00770101,14.64104867,13.68255687,11.94269603,4.757838652,12.93044173,13.26439572,12.01436934,13.53768073,9.085698921,15.08137984,14.09444395,12.74323457,5.735529792,5.330389211,7.409586555,10.60821349,6.0972822555,12.8865864,5.930313581,8.0205241345,13.56340191,14.15265365,8.886520521,6.33787006533,5.872835683,6.20007038,6.015700078,5.255511354,9.946226836,9.391911116,10.489536225,7.49765713,5.56622960867,7.994411603,5.672857555,13.16411975,12.2695038157,5.7709950315,7.974186731,10.51995589,10.68629503,11.43832419,12.40071944,9.420287182,9.44806525,7.68659393725,6.98908263,10.66366508,14.13459319,12.65463721,11.95051044,5.600813315,11.04936549,12.32501877,11.38620755,9.476661907,9.769565608,7.14491598,12.95342354,12.15016394,5.3488556445,12.46516723,11.46404163,13.2605396,13.68697704,9.843207033,10.51880094,6.28540742,7.187651778,7.193873056,12.48307013,12.18094263,12.22502371,13.59313376,5.255511354,12.69358176,12.21133327,6.786445881,4.948613986,5.28762326367,10.8441442767,6.590560051,14.748088865,14.54707076,11.064788524,12.20145783,9.374679717,11.3548547245,14.887511,10.7343152615,10.275772769,9.21119595033,7.887344199,11.08324847,12.2824204127,7.95691498,5.321757891,6.3105461925,13.17700839,9.400581223,13.09148337,7.0698721725,11.42322901,9.577046919,10.78663743,4.868157375,8.396445439,8.01917131267,11.46459896,12.01261591,5.5046755875,8.9906623545,9.064730052,7.89435356167,6.90629273,7.62046501267,10.942114995,12.51068142,10.4007789365,8.539198683,5.705018031,8.0544410155,8.6527229385,7.183985468,11.86989657,7.4660221085,11.69317124,7.615778818,13.20290364,9.973302324,7.439417699,6.202227307,5.716724307,5.9029245,12.61931219,12.43207997,13.08540943,9.580758442,11.6923846,7.849156615,8.4046207015,6.42300723233,5.8306412028,8.073461174,7.789568082,9.892717783,6.717914903,7.95893258533,12.67203307,6.300403471,BRCA
GSM427189,6.7173425845,9.209484513,12.73291815,7.550210243,8.586728275,5.3282984005,12.94056784,14.76596397,13.80581744,11.9128857,4.720021333,13.10574654,13.2092074,11.03291204,13.58717103,8.686641573,15.20465253,13.70909946,12.53965448,5.742552812,5.032554093,7.237681147,10.85521521,6.0356141115,12.66081938,5.95300207,7.8736842465,13.5598272267,13.96600025,8.45292188,6.217912006,6.126297286,6.252954533,6.426353347,5.057462456,9.355059844,9.378960637,10.220751495,7.365638144,5.47743139,7.822891239,5.238988625,13.06490613,12.8390725533,5.7781471465,8.186474713,10.92093732,9.595686927,11.71457622,11.9164133,7.65578315,9.04967237,8.07700608525,7.70241496675,10.26387982,13.95556321,12.72821502,11.64755074,5.221114603,10.71872147,12.22777395,11.34799239,9.7890990415,9.437674644,6.334054797,12.98742218,11.95703779,5.060504857,12.3793121,11.244397655,12.93836212,13.41290062,9.558756055,10.48396717,5.913135501,6.540171154,6.701310361,12.08543106,12.12152875,12.49153253,13.54172225,5.452374073,12.38431166,11.92346873,7.046383073,5.198898037,5.05415998467,11.05505062,6.7713449725,14.98230826,14.65075364,11.218084263,12.07463999,9.4793211155,11.268269909,14.91163964,10.9026671425,9.5883934795,9.77287395567,7.966535913,9.460589575,12.1149500813,8.341164221,5.532793245,6.1597871345,13.07191821,9.046251708,12.74796537,6.9466844905,11.4712435,9.812915765,10.70365297,4.465794865,8.411575733,7.890844983,11.5411915,11.79600727,6.1245275735,9.103584235,9.750766068,8.071594068,6.709914803,7.44773841,11.25563725,12.44389288,10.378515539,8.538965978,6.303055223,8.724300788,8.6101836085,6.778573689,12.24889125,7.620097002,11.66791331,7.852063035,13.03973478,9.825421214,7.662634777,6.027691096,6.065072081,5.626666364,12.52524557,12.39881323,13.04201932,8.416397618,11.59733576,7.798052338,8.161427938,7.21039357867,5.884185454,8.5559423875,8.436004724,9.408563868,6.259161734,8.00031051733,12.58650212,6.170932156,BRCA
GSM427193,6.574134017,8.3077144,11.512668625,8.768392049,8.263599169,5.5679267015,13.23175973,14.99984525,14.20597115,11.84160377,4.904256777,12.73133712,10.52753837,11.86370244,13.08977243,8.596218763,14.36769016,14.11030021,12.3953307,5.657076342,5.388199225,6.0593970625,10.72951477,5.0579964415,12.95454627,5.8387227615,8.526786499,13.6582169367,13.57024711,9.284894137,7.094015865,5.408721412,5.64689077,5.606894664,4.632300425,10.72853303,9.62494342067,10.988871905,7.0492517595,5.34458995667,7.223135616,5.244707519,12.9979954,10.1242736177,5.81841107,6.824675979,10.58930965,10.11297736,8.747421913,13.23377623,9.114152992,6.573348488,6.2389637715,7.24973792825,9.079012114,14.38765928,12.50694603,9.917241949,5.135259094,11.21226855,13.06490613,10.46661976,10.0015457255,8.730980488,7.371212794,13.53124563,10.10261435,5.211517399,11.74274112,12.102933825,12.77284039,13.70909946,8.267349837,10.20523766,5.980260273,7.620111894,6.648469487,10.30053306,12.43299079,12.63872105,10.42846516,5.135259094,12.57561022,8.041222615,6.7009589245,4.879597034,5.43058215233,9.937293281,7.6823197755,13.71841426,14.63055838,10.506399851,12.7232493,9.4943029505,11.296702575,14.27361389,11.069039062,10.2764060485,9.95906355967,7.406483789,5.953737396,11.9844989067,8.136146677,5.255700175,7.305777696,9.077110201,9.54766629,12.69228318,7.9529606385,12.28769659,10.43684194,9.868745837,4.632300425,9.789346622,8.742530249,12.52079595,12.91282298,5.94066521875,9.3538118845,9.395331225,8.530428344,6.684051207,6.86771027567,11.12089222,12.46365343,8.100470448,8.033617263,5.567280188,10.08112754,9.418326648,5.97155002,12.56790862,6.4355956435,11.54912779,6.303329264,13.48535138,9.339282445,7.26692969,6.684051207,4.990286948,5.135259094,12.50816376,8.929717871,10.82365605,9.284894137,12.0344036,9.139993254,9.1174736295,6.53695531667,5.3899325582,8.6535305615,7.514519035,8.136146677,6.0685859445,7.26289613767,8.297307361,5.577739426,BRCA
