@relation data

@attribute id string
@attribute 10022 numeric
@attribute 10563 numeric
@attribute 10663 numeric
@attribute 10681 numeric
@attribute 10692 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 10803 numeric
@attribute 10850 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 11251 numeric
@attribute 11255 numeric
@attribute 1129 numeric
@attribute 113 numeric
@attribute 1132 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 117579 numeric
@attribute 1230 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 1235 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 1268 numeric
@attribute 1269 numeric
@attribute 134 numeric
@attribute 140 numeric
@attribute 150 numeric
@attribute 151 numeric
@attribute 152 numeric
@attribute 165140 numeric
@attribute 1813 numeric
@attribute 1814 numeric
@attribute 1815 numeric
@attribute 183 numeric
@attribute 186 numeric
@attribute 187 numeric
@attribute 1901 numeric
@attribute 1902 numeric
@attribute 1903 numeric
@attribute 196883 numeric
@attribute 221391 numeric
@attribute 23566 numeric
@attribute 2357 numeric
@attribute 2358 numeric
@attribute 2359 numeric
@attribute 23596 numeric
@attribute 2550 numeric
@attribute 256933 numeric
@attribute 2587 numeric
@attribute 2652 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2779 numeric
@attribute 2780 numeric
@attribute 2781 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2788 numeric
@attribute 2790 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2826 numeric
@attribute 2831 numeric
@attribute 2832 numeric
@attribute 2833 numeric
@attribute 2840 numeric
@attribute 2841 numeric
@attribute 2852 numeric
@attribute 2919 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 301 numeric
@attribute 3350 numeric
@attribute 3351 numeric
@attribute 3352 numeric
@attribute 3354 numeric
@attribute 3355 numeric
@attribute 3361 numeric
@attribute 338442 numeric
@attribute 339403 numeric
@attribute 3576 numeric
@attribute 3577 numeric
@attribute 3579 numeric
@attribute 3627 numeric
@attribute 3827 numeric
@attribute 4283 numeric
@attribute 4543 numeric
@attribute 4544 numeric
@attribute 4852 numeric
@attribute 4886 numeric
@attribute 4887 numeric
@attribute 4889 numeric
@attribute 4985 numeric
@attribute 4986 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 5030 numeric
@attribute 50865 numeric
@attribute 51083 numeric
@attribute 51289 numeric
@attribute 5173 numeric
@attribute 51764 numeric
@attribute 5179 numeric
@attribute 5196 numeric
@attribute 53637 numeric
@attribute 5368 numeric
@attribute 53829 numeric
@attribute 54331 numeric
@attribute 5443 numeric
@attribute 5473 numeric
@attribute 5539 numeric
@attribute 5540 numeric
@attribute 55811 numeric
@attribute 55970 numeric
@attribute 56477 numeric
@attribute 5697 numeric
@attribute 57007 numeric
@attribute 5733 numeric
@attribute 58191 numeric
@attribute 59340 numeric
@attribute 59345 numeric
@attribute 5956 numeric
@attribute 5995 numeric
@attribute 6010 numeric
@attribute 611 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6352 numeric
@attribute 6360 numeric
@attribute 6363 numeric
@attribute 6364 numeric
@attribute 6366 numeric
@attribute 6368 numeric
@attribute 6370 numeric
@attribute 6372 numeric
@attribute 6373 numeric
@attribute 6374 numeric
@attribute 6387 numeric
@attribute 643 numeric
@attribute 64805 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 6752 numeric
@attribute 6753 numeric
@attribute 6754 numeric
@attribute 6755 numeric
@attribute 718 numeric
@attribute 719 numeric
@attribute 727 numeric
@attribute 728 numeric
@attribute 7852 numeric
@attribute 846 numeric
@attribute 8484 numeric
@attribute 8698 numeric
@attribute 8811 numeric
@attribute 8843 numeric
@attribute 8862 numeric
@attribute 9170 numeric
@attribute 9290 numeric
@attribute 9294 numeric
@attribute 94235 numeric
@attribute 9568 numeric
@attribute 9934 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,6.127019947,8.832400431,6.94398321,6.97244898767,4.916251205,6.45574924,7.091120961,5.143216808,5.69300685,12.17610621,6.551751032,10.29987056,5.849005469,4.851888002,5.2250135065,7.499250204,5.452703528,6.134894093,8.179201405,5.221114603,6.819192757,5.2136469555,4.946977895,5.476713145,9.25713922533,7.716547055,5.48205062,6.039363934,4.700180125,7.39818062533,7.363499238,8.197955209,6.509304419,5.6008039495,5.90665689,5.36454502767,5.41304118567,6.357820835,6.336020558,6.244036128,9.495495869,8.613551105,8.495320568,7.607628301,10.90371263,4.588304139,5.123305363,7.75815845,5.1366445505,7.952451696,5.956038273,7.42023038467,6.207019812,5.245122266,5.358780347,6.097670028,11.98415862,8.276218788,5.9856913835,6.183690582,5.62600922,13.00161496,9.350724377,6.530878866,5.346435058,6.298205225,8.442664802,9.226485123,8.286304921,12.94317143,5.704879743,5.994246645,7.845303625,4.761566465,5.146911012,6.537921615,5.63866126,6.640538236,9.08867977,5.773740066,9.169637639,5.357737827,13.42222975,4.924350826,5.445769113,5.911818141,6.537921615,5.186868206,4.781374597,6.94204856,5.342706958,6.926763588,5.59381033,6.294717805,7.657892063,6.157150477,7.723969969,4.753299027,5.214524337,5.229406468,5.011910695,5.263890047,5.8323282355,5.79064906,6.107798352,5.87990580375,5.30666361433,5.469569578,11.49325267,6.509304419,5.287261033,5.71081418,5.452703528,7.383101874,4.723301869,6.211991079,6.350944152,6.93688475,7.365471921,6.4536458925,5.312711681,5.240897443,4.856999696,6.104971499,7.23239964,9.39163019333,4.801431976,11.608531405,6.1194870425,11.2184514,5.038053386,7.5026355755,5.596496342,6.198961329,4.719610733,5.820888166,6.6596432,6.773076963,11.71759959,6.124127129,8.751444577,6.117908631,13.90556143,7.8528251435,5.406763132,5.4490214545,5.532465614,5.24231324,11.4707490367,6.21149121633,5.851693612,4.288422074,5.685383408,9.521846327,5.729492441,5.279388878,5.696140781,10.13161943,8.138925953,9.094098227,7.904907218,7.52433658333,5.057245821,5.1564842355,7.395793572,4.678655626,6.19314884933,6.28540742,8.550478539,5.836057457,5.445769113,5.091711732,5.414990652,4.63647168033,BRCA
GSM427171,5.824138541,12.26795863,6.244559471,6.389883566,5.253432694,6.928720816,7.103762836,4.922924076,5.166827146,12.72821502,5.868767777,9.8796694575,6.23333746,5.191909277,5.25125808325,7.346604868,5.172938736,6.137304345,8.316509092,5.438302209,7.50227714,5.1437246965,5.135464327,5.274553208,9.05917582033,7.259275135,5.066101302,7.03845573,4.930514115,7.57566368933,7.557761198,9.426946689,6.310163431,6.083677801,5.887105591,5.363127183,5.50672677433,6.361729436,6.067171478,6.546204289,10.76919343,9.737214011,8.8216678695,9.313280506,10.62174996,5.0770709025,5.613687265,7.606111137,4.9496146385,8.747254058,7.30351515967,7.30580728267,5.845497107,5.4424428995,4.835871713,6.6687748565,12.06588572,8.495976037,6.132246513,6.336734717,5.053123557,13.04989878,8.378404463,6.225261069,5.478819157,6.055397005,9.163298157,9.260367468,9.92562903,12.82636383,5.291135005,6.187456621,6.762286105,4.402451945,5.618834209,5.789345348,4.903774919,5.932280461,8.815297366,6.663490948,10.07813116,5.660217896,13.33363132,5.097833303,4.581125805,6.155633507,6.670058247,5.954086504,5.057679059,6.757093689,5.692518737,8.7833788245,5.436471072,6.120347403,7.711548465,5.298668624,6.751447402,5.229790979,5.425938643,4.712475205,5.205950825,5.179920282,6.479873904,5.882772183,6.007201809,5.808763846,5.09567565783,6.107798352,11.32260436,5.844116484,4.977292804,5.501129593,5.285412622,9.005807769,4.815077462,6.170531632,6.397294391,6.58673913933,8.135274649,6.167923973,4.986196164,5.36773034,4.977292804,5.698920794,10.07238089,10.0354738143,4.615929054,10.2076843525,6.23131802412,12.25199131,5.301232095,7.2400353085,4.932877618,5.85154416,4.682592971,5.168332398,6.007201809,6.286239501,11.10224867,6.374131486,10.8955187,6.008659014,8.517296488,7.573098001,5.598224444,6.852138545,5.426972015,5.320043828,12.3427728967,6.204527514,6.805296083,5.208391667,5.4942889465,8.827978656,5.634891802,4.341093982,4.839217974,10.28695653,7.938625611,8.994976437,7.224631509,8.662151022,5.264734628,5.460803604,6.494660112,5.275017526,6.44654824367,6.26987998,8.367328607,5.557051033,5.48350242,5.551986008,5.882772183,5.413390409,Control
GSM427172,5.74618594,7.933190677,6.056535435,6.757115983,4.529423989,6.6365159435,7.148098063,5.2958041555,5.440131024,12.31128435,6.993564335,10.337719898,6.427527084,5.836309985,5.42464250725,7.516962875,4.977979632,6.679413681,8.597597398,5.400718297,7.021260744,5.2442925375,4.814308516,5.44376233,8.59757336467,6.935904996,4.647341451,6.677406495,4.547199432,7.251871506,7.3992726295,9.479103779,6.717131883,6.063143518,5.962092758,5.56363487033,5.59607135233,6.459764076,7.801516189,6.469890553,10.9073904,9.99050151,8.703233007,7.840024324,10.76919343,5.416788845,5.535284125,6.391291392,5.3288477625,8.296206296,7.01415466167,7.190009597,5.821270943,5.047565194,4.8944706135,7.184102984,12.19850959,8.069988244,6.076222032,5.284580064,5.637792259,13.26893746,8.616586634,6.362562487,5.550447635,5.650485447,9.04801075,8.825389039,10.33248729,13.11366653,5.465820435,6.122264392,6.977855527,5.513025813,5.91229732,5.713428617,5.092980397,5.811670909,9.47852654333,6.021819068,10.62223972,6.241321216,13.80581744,5.047354342,5.047354342,6.075752553,6.703561455,5.48205062,5.148742216,7.72292896,5.630093262,7.1443881845,5.397898131,6.441413448,9.200899294,4.699347423,8.491293067,4.798065159,5.448414727,5.135259094,4.609741822,5.164817697,6.8005629955,5.45451419,5.978831274,5.71996863025,5.49024614883,5.394901009,11.14439395,5.544123097,5.275762522,5.057679059,5.293711886,8.093207747,4.955372383,6.307797918,5.829159022,7.15651494033,8.384871286,5.814478485,5.510179653,5.15826759,4.84450022,5.252865266,10.16363116,9.978487393,5.04046645,11.636604355,6.45882602775,12.05629403,5.617512462,7.055096439,5.206146244,6.1483767325,5.212774804,5.375918034,5.921550137,6.338696833,10.75883654,6.158160906,9.059994085,5.960240188,10.1314458,6.9653058575,5.150005544,6.094475188,5.3909333785,5.0538025,11.8230095967,5.59896620433,8.463842227,4.401824661,5.580643887,8.672779895,5.532793245,4.884367446,5.6098519,9.936741399,7.366718081,9.503095822,7.594774559,8.46853633133,5.513025813,4.8985902385,6.433631861,5.416511492,6.73010501433,6.600734814,8.011564299,5.846751073,5.585121225,5.238988625,4.981865493,5.16745870967,Control
GSM427178,5.601853411,7.722672859,7.812628378,6.61616787567,4.916490079,7.5681815995,6.757360421,5.5314878645,5.463533568,12.08630553,6.859476161,10.5431463085,6.47249234,5.313256056,5.11634727225,7.537142914,4.643595993,5.930152602,9.210044899,4.899672619,6.893577983,4.649842571,4.192301587,5.815593995,8.87277092767,7.492776776,4.700318863,7.025862459,5.09930704,6.83785612367,8.538604367,9.037369266,6.879586695,5.9105883185,6.741605603,5.80929278067,5.49408242433,7.778259714,5.709849771,6.301867109,9.964240181,8.917029734,8.199145447,9.204596284,12.10567621,4.5355783965,6.158968739,7.928579257,5.321801176,7.340698283,7.71746716667,7.71296776267,5.686228245,5.3084346165,4.9730037835,5.4787995935,12.44264168,7.185869332,6.179663759,5.40889121,5.598582011,13.29995283,9.333972157,6.798118982,5.149758548,6.389270486,9.210939846,10.09517319,10.07411507,11.61680165,5.973617732,6.768981971,6.458985318,4.872103847,5.779332779,6.870738061,5.481404906,5.66449084,8.102470053,5.40889121,7.51147817,6.068784322,13.92897912,4.911225686,5.404810541,5.934641074,6.517949338,5.562403668,4.976720197,6.493459704,5.419716899,6.1489128,5.748602952,5.497142287,10.01433476,5.387510099,11.538548,5.341906825,5.953970144,5.211315238,5.09930704,9.575842278,6.187765664,5.88130442,5.154627002,6.1986221175,5.2341700205,6.227669487,10.92191923,5.545359333,5.40889121,5.652064272,5.119782831,5.292792099,5.109999067,6.212623443,5.548676475,6.73144862633,6.997860083,5.9355579795,4.727392239,5.125166757,4.748476814,5.961629839,9.560920839,9.78338797567,5.349976695,8.849661743,5.80483811338,12.51631937,5.186075849,5.9799251475,4.993687096,6.131886718,5.094670216,5.754627826,6.2370719,6.304972419,11.25100072,5.636197729,10.50202152,6.692968069,9.655880007,7.0792970295,5.7758449235,5.469874279,5.3536289645,5.0665556735,11.3110617733,5.65547600933,7.967631374,5.301232095,5.402507908,8.424776339,5.676811285,5.391639926,5.387510099,9.100032254,7.392148078,9.507299682,7.238694025,8.46643887033,5.40889121,5.2011573705,6.276641472,4.628370421,6.689411939,7.243509918,9.773259203,5.825792781,4.522255558,5.827953159,5.09930704,5.280616774,BRCA
GSM427181,6.009890885,10.27172596,7.776747405,6.60558999133,5.678079829,8.248473233,6.790319577,5.9099972545,5.524354632,12.52742331,6.528184984,10.581626049,5.693076567,5.877014897,5.42420892425,7.828646059,5.114899242,5.826428522,8.774277353,5.219566658,7.303669174,5.1548659475,4.269951597,5.3501798975,8.75107364433,7.143360572,5.322839634,6.236976265,4.758238525,7.81555969067,7.4950573205,8.20821134,6.82706041,5.514672098,6.591937891,5.80833712733,5.42445228733,7.15810756,7.119877807,6.670978828,10.27256013,8.845553657,9.5532608535,8.935983517,10.84257057,5.47147049,6.156644998,7.68828725,4.897927172,8.066023413,7.886475356,7.553693349,5.337721125,5.3301380985,5.328095774,6.159811817,11.06323009,8.076790383,5.9988093905,5.461570507,6.183690582,13.17700839,8.807251164,7.068028862,6.121642945,5.614423668,7.763878152,9.531343017,10.34356359,11.8968755,6.049636893,5.93841004,6.362693977,5.693076567,5.706262025,6.568492472,5.693076567,6.131451225,7.990660565,6.328500469,7.95691498,5.71411584,12.96993872,5.281523233,5.257964097,6.124592437,6.43650803,5.114899242,4.889487232,6.128257952,5.590221183,7.8549517575,5.9422865,5.898940671,9.271481193,5.149758548,8.73384673,5.281523233,6.577055359,4.889487232,5.076613872,6.668959864,5.902893546,5.808521004,5.348384034,6.4010943495,5.30714112983,5.701972633,10.56122138,5.48527486,5.12102706,5.892033495,5.44062939,12.55220564,4.765152047,6.968554843,6.121642945,6.376800424,9.073024297,5.903309135,5.701972633,4.348444035,4.882412261,5.545977053,9.949207023,9.74088833533,5.040904755,9.6174803665,5.7713597945,12.86051578,4.924350826,6.9163256205,5.149758548,5.573202235,4.571466258,5.045935721,6.817754747,7.435464258,10.4463144205,5.895551805,7.745457735,6.54048116,9.226202111,6.4478462195,5.6952934225,7.013336823,5.261546622,5.7496089345,12.5904258133,6.03983987567,7.197317764,7.201587612,5.884320441,7.939933417,5.931453333,4.994139844,5.318146211,9.202638794,7.935682389,9.933580429,7.288638004,8.67410823533,5.456979618,5.108502535,6.09909068,4.649642211,6.30824238667,7.473768904,9.150477886,6.004058206,5.640759188,5.706262025,5.229790979,5.69545901467,BRCA
GSM427182,6.083219352,5.713016126,7.382929013,6.784302337,5.352627229,7.7603213985,7.210990588,5.541673127,5.321216715,11.98243759,6.908335947,9.8093092945,7.023008907,5.494904573,5.15905485075,7.272725709,5.605710071,5.809164401,9.115954722,4.414880594,7.243747912,5.210537089,5.455500867,5.456655096,8.97672391067,6.48510929,4.371462136,5.920716833,5.01168711,7.31359957333,7.99413443,8.240709209,6.688394134,5.4541574915,7.335214194,5.93747284333,5.34174789933,7.344742242,5.658862155,5.529673585,9.234794159,7.802986618,8.2361185825,10.00892617,10.00516175,5.2498311785,5.771100681,7.687552619,5.269284468,6.884235019,7.47870632233,7.51003360567,6.269038407,5.2850302575,4.740050587,5.6032236615,12.03914706,7.526814397,6.0100107215,5.555211263,5.930625731,13.33363132,9.157436075,6.86950478,5.995773509,6.663917843,8.979483163,10.26174268,9.641921287,11.32190853,5.732683853,6.655642073,7.048162946,4.868404346,5.262105418,6.545046028,5.061680356,6.392708636,7.882144501,6.068999232,7.786875865,6.043088135,13.50065522,4.838209635,4.255630578,5.895672973,6.31542641,4.505933891,4.662228793,5.78712633,5.673211007,6.814024793,6.040679456,5.689726348,7.214637559,5.383541223,6.241654902,4.618426738,5.455500867,5.613981872,4.287180505,6.691224003,5.6261427705,5.735326697,5.209854193,6.395389924,5.41781117667,5.974191571,11.37562067,5.809164401,5.310713879,6.043088135,5.110625549,5.166124157,4.944168843,7.605148206,6.427108002,7.005381103,6.821203566,6.81850367,5.458292792,5.097833303,5.391983545,5.579701547,8.788074828,9.97032232433,5.03519637,8.6039844925,5.602248277,12.84903075,5.301049141,6.976093136,5.015706349,5.953476789,5.321216715,5.020603594,6.008659014,6.327333135,11.40510188,6.357908785,7.684715533,6.488889022,7.780836847,6.7070004905,5.143405009,5.831726651,5.5164341915,5.4617692045,10.7387244903,5.57853015367,8.733287497,5.139767484,5.7243219565,8.209186643,5.722063796,4.49962675,4.127508165,8.429700821,7.423160304,9.727627431,6.677300776,7.89103560467,5.2515404,5.0092522675,6.64890085,5.670735019,6.375802486,7.729163775,9.449448466,5.589622123,5.264922245,5.641409649,6.529825337,5.095496535,BRCA
GSM427183,5.607930386,5.624694033,7.142160998,6.51405773367,4.984374307,8.9607456695,6.696275996,5.6720737205,4.847509986,11.37035382,6.506728574,10.2967908845,6.914358595,5.274831217,5.05028242575,6.904728314,5.205168882,5.495384375,9.223803305,5.652207716,6.635722201,5.273005932,4.118858592,5.454992331,8.792839968,6.533645591,5.328685023,6.107955237,4.590429601,7.49351291833,7.2888203475,8.637042439,6.741335941,5.243644092,7.07465294,6.17034745467,5.71049524333,7.677510224,6.121435737,5.961514085,9.012485657,7.975591677,7.9677128605,9.215606482,10.70640129,5.0392074275,6.226417611,6.953646832,4.9827071295,6.776041872,7.45976674633,7.44646134867,6.227717614,4.9691706545,5.1115370545,5.6081323905,12.10567621,7.296712346,5.970926171,5.208879341,5.922204539,13.36856584,9.539954171,7.120059311,5.836183727,6.132685436,9.24482828,9.81791145,9.90199107,11.52829551,5.542111953,6.354827336,6.692968069,4.966028078,5.540717978,6.666405549,5.2209212,5.706538322,8.52765743933,5.57547212,7.593430574,6.212380259,13.18452521,5.091288596,4.884855828,6.139198949,6.451133307,5.057462456,4.613574062,6.597535364,5.242422681,6.874510871,5.229790979,5.94146509,8.128885094,5.476876799,7.468870664,5.48205062,5.722200446,4.995271094,5.042109409,6.299121568,6.3788059085,5.584369709,4.96994622,6.4733764995,5.35236010267,5.972699115,11.43680016,5.937586419,4.521628587,5.834288528,5.023045997,5.591418558,5.447257868,6.703007665,6.213741562,6.63519067467,6.808678261,5.7376293825,5.497860816,5.310350345,5.002940155,5.967636237,8.870851027,9.69986750167,5.316518,8.6605132515,5.78656087512,12.42766909,5.538546893,5.6412905805,4.837705203,5.9156056605,5.425938643,5.242422681,6.427610886,6.682015342,11.242388695,5.603041174,8.186907968,6.42631141,7.652775301,7.9522623515,5.587249209,5.5960381715,5.194438145,5.646780781,10.4054540527,5.378854564,7.198816104,5.186868206,5.501423236,8.20821134,5.740935147,4.957695542,4.568283936,8.501002294,7.107455434,9.47543003,6.353416478,8.37938063133,5.554904406,5.4760285895,6.784900215,4.872103847,6.83084092067,6.751849051,9.363303128,5.934051283,5.305251227,5.59381033,5.176533465,5.22993927233,BRCA
GSM427187,5.86159021,11.04873907,7.425113337,6.433898499,5.313256056,8.247227253,6.830360313,5.783676553,5.825538406,12.05450776,6.567237875,10.2833042595,6.160482208,5.87031,5.0971049715,7.245317684,4.942762263,5.626885346,8.75759096,5.127954352,6.95652463,5.1336081555,4.41408113,5.4770915855,8.94110602833,7.037687304,4.39952721,5.805041697,5.186670157,8.17386936967,7.0485178005,8.539760899,6.813015157,5.639862964,6.941080261,5.827537825,5.88454627467,7.083588689,6.836117042,6.204870044,9.456775931,8.038481623,8.931947463,8.842249072,10.12880025,5.349440987,6.800741793,6.225935832,4.8173149925,7.605629752,7.64100819233,7.096649664,6.563276843,5.258221144,4.5915021325,5.800661023,11.80901857,7.53251397,5.812003386,5.136490053,5.955830777,13.36355512,9.306620611,6.63161771,5.527642182,6.202227307,9.252961701,10.64035818,10.08386525,11.49170796,5.655216748,6.385522173,7.186513247,5.55659131,5.321757891,6.796010803,4.892647543,6.565944119,8.248676721,6.156442756,7.862360143,5.874988261,13.14374197,4.880699299,5.36790503,5.678784095,6.462793134,5.371568663,4.693923387,6.390302791,5.159378163,7.2343726315,5.908699592,5.989826604,9.718905756,4.844249122,9.046449537,5.272873517,5.927073476,5.225555714,5.045717348,6.630089166,6.5544249085,5.911578492,5.722337084,6.144836171,5.3872272245,6.034750138,11.26849246,6.796010803,5.24660879,6.078850631,5.24660879,9.480144491,4.757838652,6.7030769,6.984193777,6.99417474233,8.086854242,6.263350646,5.305798424,5.50716927,4.886563865,5.799353673,8.673027334,10.0058225363,4.778486368,8.8229489855,5.87161786012,12.87187546,5.549831826,6.3980360365,5.388026974,6.047236054,5.281801394,5.371568663,6.686574498,6.595597365,11.42642399,6.162799782,9.070054596,6.909896458,10.09337172,6.8524471655,5.6936151755,6.212139726,5.4059779025,6.6824156505,12.12501408,5.685915685,7.224390341,5.921609641,5.6670759415,8.156160361,5.813916637,5.330389211,4.218814517,9.230429477,7.535860745,9.214671934,7.049089233,7.96291278133,5.08524538,5.0669662275,6.705256114,5.534350549,6.11254287333,8.711461459,9.42725057,6.427108002,5.623231307,6.083006551,5.669459997,5.06192429867,BRCA
GSM427189,6.002202513,7.600435399,6.854778406,6.36224381667,5.418199436,9.5775018565,6.904427271,5.761677074,5.625278709,11.82446468,6.427820369,10.2474442945,6.734171472,5.14395584,5.19975681175,7.331949525,4.382389954,5.584068992,9.221769032,5.214135735,6.748800415,4.9637497015,4.851388329,5.2824126215,8.90594743633,7.132990933,5.294814856,6.244226457,4.804790945,7.84183682633,7.480674545,8.224798947,6.746585278,5.389578412,6.573651447,6.15482887567,5.545835466,7.241842864,8.288302177,6.256638601,8.976106631,8.377602201,8.6672910705,8.734202492,10.77554879,5.2928515955,6.260501479,6.584515816,4.7493426685,7.088605737,8.30970193867,7.22449953033,6.288271459,5.4711092315,4.975495715,5.52926424,12.54827894,6.843359327,5.943083487,5.668041984,5.67822071,13.29267684,9.583727381,7.036891003,5.981059894,6.371171674,9.485326755,10.08672709,10.49650957,11.7674087,6.118635505,6.586919049,6.779329085,4.933585915,5.652781349,6.905631069,5.057462456,6.084442353,8.80714932633,6.029900759,7.368945369,5.953853775,12.77284039,5.234013847,5.095725349,5.476714818,6.709914803,5.639529738,4.667062321,5.636632776,5.529517425,6.843036893,5.816350905,6.028962066,7.599319886,5.250593322,7.508252593,5.110312342,5.562403668,5.32446073,5.122477305,7.280657403,7.094041637,6.234008457,5.221114603,6.507050178,5.20924794033,5.669530862,11.10921707,6.431042576,5.022602231,6.031666056,4.808142121,8.79005612,4.863456876,6.23189856,6.23055429,6.576306451,7.432878264,5.7407432605,5.406001929,4.971786376,4.941119518,5.984140004,9.538005127,10.2659640897,4.847259412,9.0860185665,5.93539498287,12.48548602,4.971786376,5.8819921345,4.78687249,5.819891213,5.345015965,5.179124099,6.61750833,6.684401928,11.010045625,6.220335396,10.02776128,6.417013335,10.04015309,7.045790406,5.3714237745,5.956093895,5.481885335,6.166655856,11.9857697633,6.10791327,7.443981873,5.463697036,5.919430031,7.484865429,5.768721099,5.072332275,5.185679507,9.226111776,7.249542819,9.024766466,7.426665477,8.705908136,5.132999605,5.0601218085,6.961829129,5.255511354,6.212565978,7.866878815,9.769929197,6.031666056,5.110312342,5.938762876,5.072332275,5.8146048,BRCA
GSM427193,5.636777762,5.101619875,5.901899413,6.073822667,5.113545539,6.364286878,7.048353701,5.02366376,4.71233763,8.501728854,7.081832585,10.35590611,5.781235931,5.233438728,5.22959649825,8.493075988,4.450633198,5.980260273,9.31063614,5.123512303,7.614086121,5.212032349,5.461734198,5.4101039815,9.216026282,6.520033725,4.867663307,6.081303006,5.290397907,7.87338720667,6.775097726,9.74789133,7.366302814,6.17752377,6.58304938,5.393541636,5.46236550733,7.19165425,5.962960332,6.528966337,10.30614748,8.291724557,7.9882343,8.813830182,12.03158587,5.5518701515,5.516024013,7.223135616,5.0695983035,7.586916939,7.161603705,7.638173044,5.587673458,5.3245999265,4.9554723975,5.47662364,12.35457868,8.285946739,6.67831094,5.156448444,5.113545539,13.38150649,9.930146364,6.360983667,5.052688948,5.59724157,9.799800123,8.329326713,7.075401932,12.75033439,5.537615426,5.687628504,7.923240007,4.879597034,5.52701656,6.949129628,4.740943304,5.59724157,9.286394764,5.088959125,8.490170098,6.114372881,11.11985886,4.953976689,4.941119518,5.944279407,6.998819226,5.178725843,4.397891434,7.014525813,5.36773034,6.3321564655,5.626739362,5.823692844,7.657749184,5.323740468,6.46344723,5.537615426,6.223331437,4.916728914,5.323740468,5.567280188,6.213698233,5.962960332,5.167730486,6.23403001975,5.40272486833,5.537615426,8.1818742,5.472659365,5.657076342,5.484469475,5.077041333,10.13518377,5.027033758,7.455781587,5.726021414,7.053952636,6.412997934,6.3361014115,4.941119518,5.398154738,5.26763996,6.520033725,9.576399845,10.204377397,4.686239521,10.18158711,5.90256496687,13.83906107,5.222467693,5.8308617525,5.039808741,6.0995996285,4.450633198,4.977521783,6.981855863,6.981855863,11.72497176,6.057131398,8.788654005,6.232090496,11.25078414,7.416593687,4.9353959315,5.146228001,5.406974766,5.348427603,10.9724144457,5.844067086,6.472573571,5.19062597,6.685508756,8.219411924,6.089482923,4.450633198,5.537615426,9.522278016,9.103957277,9.68371449,6.247932852,7.97141172567,4.977521783,5.0702896485,5.052688948,4.96556642,6.84474789267,6.319586888,8.967342365,5.388199225,5.156448444,6.034420016,4.616223203,5.052547912,BRCA
