@relation data

@attribute id string
@attribute 10053 numeric
@attribute 10197 numeric
@attribute 10213 numeric
@attribute 1022 numeric
@attribute 1025 numeric
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 11168 numeric
@attribute 11198 numeric
@attribute 1173 numeric
@attribute 1174 numeric
@attribute 1175 numeric
@attribute 1234 numeric
@attribute 129401 numeric
@attribute 130340 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 1794 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 2237 numeric
@attribute 22916 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 23636 numeric
@attribute 2534 numeric
@attribute 2547 numeric
@attribute 25920 numeric
@attribute 291 numeric
@attribute 292 numeric
@attribute 2957 numeric
@attribute 2958 numeric
@attribute 2959 numeric
@attribute 2960 numeric
@attribute 2961 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2966 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 3055 numeric
@attribute 3105 numeric
@attribute 3159 numeric
@attribute 348995 numeric
@attribute 375 numeric
@attribute 3836 numeric
@attribute 3837 numeric
@attribute 3932 numeric
@attribute 3978 numeric
@attribute 3981 numeric
@attribute 4331 numeric
@attribute 4686 numeric
@attribute 4869 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 5062 numeric
@attribute 51497 numeric
@attribute 51606 numeric
@attribute 53371 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 5478 numeric
@attribute 55690 numeric
@attribute 55746 numeric
@attribute 567 numeric
@attribute 5682 numeric
@attribute 5683 numeric
@attribute 5684 numeric
@attribute 5685 numeric
@attribute 5686 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5690 numeric
@attribute 5691 numeric
@attribute 5692 numeric
@attribute 5693 numeric
@attribute 5694 numeric
@attribute 5695 numeric
@attribute 5696 numeric
@attribute 5698 numeric
@attribute 5699 numeric
@attribute 5700 numeric
@attribute 5701 numeric
@attribute 5702 numeric
@attribute 5704 numeric
@attribute 5705 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 57122 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 5879 numeric
@attribute 5901 numeric
@attribute 5902 numeric
@attribute 5903 numeric
@attribute 5905 numeric
@attribute 60489 numeric
@attribute 6500 numeric
@attribute 6749 numeric
@attribute 6827 numeric
@attribute 6829 numeric
@attribute 6872 numeric
@attribute 6874 numeric
@attribute 6875 numeric
@attribute 6877 numeric
@attribute 6878 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 6882 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 6908 numeric
@attribute 6917 numeric
@attribute 6921 numeric
@attribute 6923 numeric
@attribute 6924 numeric
@attribute 7175 numeric
@attribute 7314 numeric
@attribute 7469 numeric
@attribute 7514 numeric
@attribute 7518 numeric
@attribute 7520 numeric
@attribute 7852 numeric
@attribute 79023 numeric
@attribute 7936 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8065 numeric
@attribute 8086 numeric
@attribute 8178 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 8731 numeric
@attribute 8732 numeric
@attribute 8815 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 8945 numeric
@attribute 902 numeric
@attribute 904 numeric
@attribute 9150 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 926 numeric
@attribute 940 numeric
@attribute 9491 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9844 numeric
@attribute 9861 numeric
@attribute 9883 numeric
@attribute 9972 numeric
@attribute 9978 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,6.316422399,9.590603746,9.461459559,9.6014742,10.73155687,6.713243056,9.4877935725,7.605371464,11.87223249,11.92263071,9.26705535167,12.64530423,5.476713145,6.9314624695,4.756771821,6.86276355833,10.25415499,9.257837879,10.58430262,9.5168692105,9.570406539,9.204131621,10.65722043,9.107300824,7.79970309167,10.46181223,8.006874612,9.292000111,9.222372974,9.818578763,8.9502413505,12.058495875,9.11777579,10.951797305,12.76703924,6.18872641367,10.325896,9.938499406,8.110550027,11.62774602,10.79666855,10.90796116,6.858718118,5.171538364,7.676452764,10.34768534,8.517650813,13.99568036,6.38211057075,8.5542168845,9.06733291667,7.988004536,11.56894428,5.790786971,9.309431518,5.679212249,7.173305173,8.627160965,9.700715981,10.52622073,6.452684887,7.58494976267,11.162488095,7.8660149395,8.677037688,11.4243108,9.486624446,9.636870305,9.720120732,12.18094263,11.4744083,11.13855038,11.42772678,6.402078871,6.755291951,9.66947024,6.961915926,9.070551089,11.22708057,13.518945185,8.18064090833,9.242120816,9.4774367275,11.046464365,11.8759414,11.9258899,6.615670554,13.37355718,12.12322914,13.12486126,12.67639685,11.92020965,13.04382794,13.41920247,9.25143050475,7.916556046,12.78963253,13.33363132,11.87114877,12.05268701,8.97602061,11.66819594,8.0982242125,10.69342622,11.39453251,9.223954101,10.334183228,8.449521268,10.38269998,11.40579844,11.11880178,7.723969969,8.28615040767,7.705910749,7.531306061,8.11485924,10.00021257,11.21259383,8.92818876867,9.35588024,10.50080989,6.309345038,11.32592956,8.3198497035,8.5155267275,8.845098843,10.82924727,11.63348356,8.001455187,8.613551105,5.603041174,8.228339065,7.902886268,5.8706972455,11.29445435,5.787779337,8.897755568,10.236088035,9.676966886,6.49976480333,9.846082676,11.111514089,8.498431517,11.08759894,14.083072915,7.76437589,10.74006345,5.290950766,9.992241287,7.52433658333,10.79887295,9.036799417,11.31587145,10.79293283,9.957508785,7.81250003,9.162423509,7.77724799867,7.52460701833,10.18746996,9.65374576,10.3215282325,10.33356066,11.16338255,6.3808690505,8.174296834,8.27137096,7.37892838867,9.612806537,7.572626574,5.80278982125,6.661853347,8.556797319,7.428802086,10.75081188,5.61092011767,6.6268178435,10.577858394,8.4298445465,8.687254178,11.01901053,BRCA
GSM427171,6.431878337,9.630875787,9.340262451,9.65659519,10.13087976,6.56370622733,9.7897153685,7.1270590685,11.62609927,11.128931665,9.69184985067,12.60422171,5.274553208,7.588864934,4.472233581,6.71727477633,8.237462291,8.9872279575,9.755693129,10.19841748,9.92928102,7.815256994,10.16944939,9.006318241,8.12538379433,10.56036654,6.914777148,10.07094309,8.291356205,9.6679097305,8.477755757,11.04783347,8.51521500375,11.175192465,13.46969908,6.66739253233,10.91785336,9.905613067,8.649382947,11.27693876,10.27729935,10.82131183,6.7861813475,5.37574431,8.933248873,9.399502844,8.257342021,13.610250215,6.3892589255,8.440677237,9.15885341667,8.412867378,11.94944384,5.852877388,8.824657385,5.90992453867,7.443588263,8.94526175,9.5163306405,10.70804518,6.67226088033,7.93261710267,11.23150106,8.6339683625,8.874233892,11.55629063,9.811543731,9.355641581,9.578863787,12.08367055,11.48188533,11.28537059,11.28199972,6.104971499,6.326074949,8.91062109,7.502913581,8.800771414,10.75721104,13.557786165,8.88005368833,8.998534812,9.685313076,10.93362771,11.69988051,12.17366339,6.566895523,13.2409799,11.90740908,12.75717127,12.32501877,11.88081762,12.91282298,12.99983714,8.9507337465,8.0106371615,12.35836419,13.13233509,11.80634431,11.23443143,9.57487227933,11.25407804,8.328537455,10.1126777,10.89883964,8.2669635,9.951140842,8.627881407,10.46760584,11.46972335,11.17235267,7.889977115,9.09427385867,7.292669322,7.6724419354,7.2086747845,9.521496672,10.83234438,8.97755484267,10.61193798,10.1735444895,5.967636237,10.72897086,8.6719945435,8.653065744,7.763645816,10.92743375,10.64202486,7.594880712,10.07718328,5.461570507,7.199626033,7.482110082,6.647844913,11.04197755,5.586773185,9.603413599,7.417907274,9.878403925,7.895663993,10.610476212,10.5738760075,8.119526238,10.3976482,14.491124715,7.03452697,11.19671294,4.866674661,10.48441034,8.662151022,11.00516506,8.360672771,10.59236386,10.39442548,10.45696041,6.716651865,8.767076337,8.399936504,7.41438813233,9.948462553,9.386455921,10.2336133355,10.89679642,10.74490974,6.557225406,8.4740299995,8.203569621,7.05079206433,9.0080471655,8.062317545,5.49613054325,6.267072826,8.8019921295,7.696636917,10.262932,6.038152094,6.9140683525,10.984879545,9.0057770885,9.755547386,11.44340995,Control
GSM427172,6.63379854,9.672739215,9.242734159,9.597587563,10.32564307,6.89339379867,9.609644114,6.9687704325,11.5343468,11.33856239,9.28684863667,12.232026325,5.44376233,7.385858514,4.84450022,6.46909773,8.860746456,8.753653774,9.932349272,10.024973187,9.62228117,8.343586732,10.08514084,9.113554115,7.94777078533,10.41307283,6.873816658,9.900180431,8.473788053,9.4793664585,8.5293685075,11.03423966,8.4743960065,11.40096386,13.22888561,6.611321398,10.89786457,10.0362427,8.621302014,11.62374676,10.38624004,10.75314175,6.421656707,4.988697465,8.832795987,9.933941823,8.01368714,13.593208165,6.37843963825,8.230366588,9.02863103533,8.292967048,11.66819594,5.8050524925,8.392855247,5.75494022833,7.108370574,8.413100175,9.19819804,10.61564829,7.06776618533,7.94302709167,10.74113891,8.1405981925,8.692426296,11.66558698,9.493665908,9.6358129485,9.601752743,12.19128143,11.16768802,10.97608812,11.15088665,6.382499203,6.547978484,9.180550154,7.155352377,8.733134941,10.94214079,13.670150835,8.880792656,8.571298649,9.488075207,10.770072085,11.27473356,11.58132609,6.84768731,13.35753005,12.10354363,12.82346582,12.43809276,11.78564057,13.01841933,12.87339418,8.77483141125,8.169821621,12.3181333,13.33363132,11.76992885,11.44205205,9.456908841,10.8264931,8.1168607075,10.54158093,10.91120492,8.351912203,9.852050299,8.923848251,10.38657417,11.4091179,11.40466276,8.335592591,8.72173289,7.777684566,7.6721130478,7.338070516,9.3721657175,10.70265129,8.882604615,10.31149038,9.990578388,5.768456458,10.82015126,8.5799207955,8.538210579,8.062452471,10.93958309,10.7304916,8.136971065,9.664661106,5.40889121,7.541331155,7.9089913135,6.4494654445,11.03036559,5.88179384,9.597587563,7.8635533895,9.64691917,7.77843482767,10.636314754,10.616399227,8.81079744,10.64055928,14.375350355,7.487359976,11.01182496,4.868404346,10.03781156,8.46853633133,10.93858741,8.259214953,10.61251863,10.56377331,10.03551433,7.454877335,8.575275572,8.58775546467,7.808609232,10.01897944,9.366858275,10.063203401,10.68847001,11.24631027,6.93128269,8.5940360615,8.296848686,7.08224194833,9.0364114565,7.324655646,5.296929424,5.612950486,8.5966959745,7.6335652745,10.17277787,5.883568509,7.1753295385,10.736331835,9.0490950775,9.838321965,10.8843253,Control
GSM427178,7.373781141,10.282808745,8.091145926,9.617614907,10.82965558,6.44285074967,10.2684293485,5.505770615,12.20536419,11.5430778,9.33566540233,12.295427595,5.815593995,7.491036185,4.537176254,7.27423223467,9.196639699,8.6211251185,9.892658644,10.391341055,9.762390812,9.167193021,10.93024227,9.082795036,7.86579001867,10.86107549,8.21182884,10.42441069,9.476443016,9.335713559,8.5706565075,10.7576769535,8.676235756,11.268357885,13.38809538,5.532633969,10.75119697,10.27390663,8.809061578,10.8441842,10.41629907,10.26546887,5.456076664,5.292792099,8.194979796,10.39216207,7.770335388,13.781224835,6.35932295825,8.021123619,9.44034213133,7.939933417,10.73701092,5.77734798875,8.873598775,5.688635696,5.771628945,8.634194938,8.9256569325,10.43185304,7.528050522,7.87233796567,11.25158137,7.9498758835,6.8058868985,12.19128143,9.214775128,9.9907375325,9.330368553,12.38074251,11.36217961,11.73219511,11.33051934,6.185178351,6.114268757,9.410849402,7.155352377,9.511051455,11.03306523,12.81564983,8.614266504,8.292046787,8.213074375,10.077107125,11.14309317,11.1392085065,7.183985468,13.17957018,11.79600727,12.72020477,12.80254267,11.524772,12.86518429,12.87039849,8.788515201,7.9034055435,12.37045183,13.19318117,11.43412272,11.54053263,9.322948958,10.41271832,7.960534248,11.0443909,11.29922535,8.940387841,10.2376439163,9.276660153,10.54450111,11.35629255,11.05474016,8.03524054,9.00997914267,7.454322173,7.4564646934,7.503212916,9.968680969,11.5968724,8.867882958,10.9243451,8.9802119075,5.434637608,11.45582051,8.7657029235,8.7809175425,8.140013152,11.21259383,11.65493594,6.5096630735,9.932695001,4.764223297,7.53621054,8.503611181,5.567906116,11.09339134,6.146294365,9.949994866,6.315257659,10.21839405,7.36587860467,9.795833979,10.516066184,8.115591386,10.89528011,14.38538722,8.246623189,11.16381336,5.448414727,9.377341303,8.46643887033,10.89425716,8.455040631,11.27673526,10.96223109,9.496375025,7.996531569,8.966845087,8.719877213,7.666812025,10.08608351,9.058033085,10.6845027725,9.9893415805,10.29486801,6.967238401,7.1655308455,7.970941527,7.432896607,9.450971204,7.340030607,5.90477998125,5.532169853,8.8688822105,7.1694392885,10.50921116,5.727254593,7.1232832355,10.333964758,8.702210454,9.944778348,9.547965054,BRCA
GSM427181,7.092337284,9.666771214,8.212011301,10.07000053,10.50534045,6.41251149567,10.660615195,6.0927948205,12.15837941,11.404659965,9.00847069033,11.998817005,5.3501798975,7.382495772,5.133205159,6.75646800033,9.011787117,8.8722285685,10.24021594,10.328791413,10.19006883,9.101470918,11.10864878,9.211922876,7.92189120167,10.85219028,8.521110748,10.5411695,9.123074542,8.8546680655,8.93480514275,10.9417072195,8.44966380175,10.658433445,13.27273406,5.76435993667,9.969494854,10.17328397,8.501002294,11.29154789,10.04182378,10.46916384,5.544020716,4.788047896,8.73696091,10.23091542,8.530173307,13.433996985,6.381131619,7.91332957,9.602992126,8.037507317,10.71515145,5.62585714825,9.241179451,5.757504139,5.902683368,8.7754466,7.8498316605,10.38874414,7.19143122567,7.52928093467,11.382138615,8.23277633,7.0921794195,11.14770754,9.426286314,9.683055312,9.259561518,11.50362218,10.87659774,11.25995523,10.16197619,6.723562401,6.092128797,8.426475613,7.355331548,8.660897184,11.05830992,13.30181616,8.50801697,8.531830892,8.0503769725,10.29108096,11.01772728,11.09673553,5.822864756,12.85150121,11.26201864,12.28120423,11.92203438,11.38801744,12.36194933,12.6125864,8.44802842625,7.367289616,11.92850738,13.36098494,11.43208526,11.91738897,9.004298777,10.43684194,8.0551081435,10.17550624,11.29559693,8.424944257,9.77420149833,9.598322922,10.54330281,11.23866464,10.7304916,7.876150279,9.159078751,7.252431567,7.5603097212,7.143702287,9.463868115,10.74539725,8.552349278,10.39647129,9.178354028,5.197719213,11.46815322,8.8057408125,8.470445127,8.337634305,10.76657469,11.02462046,7.9992084575,9.794773703,5.076613872,7.553957774,7.632016503,5.488639607,10.32429902,5.775321383,9.318577337,7.002108506,9.772562477,7.46873679533,9.285516308,10.302435602,8.81729638,11.52630619,14.256090485,7.784227701,11.20355006,4.917683858,9.938977155,8.67410823533,11.12353964,8.782311189,11.11778287,10.51325413,9.484632162,7.680255999,9.257317784,8.831702571,7.806351836,10.44466839,9.444156179,9.0684387455,10.547288835,10.9316131,6.908983272,7.126664761,7.520699455,7.17593437867,9.327483072,7.504284952,5.789491762,6.086301455,9.062980137,7.2985705445,10.7777528,5.908306372,6.8599616575,9.9233879005,9.5844076055,9.793246096,8.9294146,BRCA
GSM427182,7.36527506,10.03856784,8.383219488,10.12919321,10.61911518,6.11022297267,10.3128701505,5.979998412,12.16931758,11.477235945,9.42551392833,12.48822538,5.456655096,7.640236619,5.13566953,6.66660139867,8.779753104,8.6234186075,9.7839005965,9.9920795695,9.673075436,9.228344402,10.88769302,9.372225132,7.704054153,10.8300717,8.312317023,10.07411507,9.088471,9.390792679,8.1157153055,10.8450444915,8.47928568075,11.498670605,13.6099244,5.68797612733,10.66644619,10.45289528,9.069960645,11.30449979,10.80422,10.49127719,5.44209646,5.258529523,8.461204311,10.54330281,7.938934301,13.626376885,6.719372043,7.941049802,9.52585421467,7.574595656,11.06374916,5.6869878525,9.807411729,5.660118204,6.196042028,8.217813694,9.002245156,10.35884378,6.997489341,7.75599573933,11.451104685,8.14022945,6.950345721,11.96009799,9.136613813,10.0054039915,9.374426115,12.54548466,11.53262879,11.67585684,11.68597092,6.764676316,6.016480301,9.227195422,6.980656926,8.972320105,11.09848962,12.56634018,8.870571599,8.181178507,8.260593436,10.244801125,11.54370625,11.215516436,7.014302633,13.41920247,12.04827069,12.84191128,12.98742218,12.03524768,12.9597684,13.10574654,8.6298253915,7.570979119,12.59087361,13.25089354,11.35888208,11.75880629,8.89299942433,10.38522909,8.127320089,10.64225055,11.13429814,8.831276461,10.1945770437,9.400581223,10.28660429,11.11250811,11.1794428,8.181178507,9.17779723033,7.440414751,7.6894287584,7.332220609,10.138422425,11.40689869,8.787767491,10.36660939,9.3849187865,4.778749175,11.05567579,8.5188288935,8.661565791,8.315298042,11.69812525,11.65981099,7.293611673,9.791635483,4.969485815,8.049278334,8.372869433,5.8225642365,11.06473959,6.24317934,10.10988324,6.319694091,10.26730203,6.82128937267,9.9734791535,10.480290843,8.384234542,10.65863127,14.371791605,8.11647539,10.83660293,4.873457956,9.504898977,7.89103560467,11.37070935,8.763263105,11.33541843,10.86526952,8.804204546,7.87986062,9.096966204,8.39322552767,8.077182341,10.51270618,9.423662793,10.5871247625,10.004387079,10.35399067,7.011914339,7.207971487,7.877132455,7.13802204433,10.315147335,7.060753003,5.631564046,5.476714818,8.8336966435,7.335258382,10.76039169,5.65225244667,6.84468812825,10.325118734,9.0653599655,9.540516092,9.70200863,BRCA
GSM427183,7.666474566,10.0152804485,8.022646788,10.19591385,10.980761,6.34199734433,10.175807248,5.578392418,12.11775357,11.64898438,9.53980030333,12.57559811,5.454992331,7.5408424895,4.246268135,7.03721285533,8.796575955,8.4299409675,10.1155569995,10.2517578225,9.158989008,9.230129219,10.61346285,9.252004483,8.021174851,10.97955044,8.68863596,10.54993411,9.313099074,9.282241073,7.9997957695,10.52622475,8.7950772585,11.41652081,13.6548665,5.68737918733,10.74066222,10.7304916,9.096966204,10.91383956,10.86526952,10.32819838,5.5223939415,5.533727829,8.260097569,10.42417183,7.346449741,13.695659585,6.701246896,8.0620596875,9.454326801,7.548477325,10.72897086,5.8591069415,9.907754874,5.63764144433,6.101719008,8.266787858,8.5020297825,10.52622073,7.12570578567,7.607699735,11.184368605,8.496289159,6.673638385,12.44988381,9.151492997,10.266338858,9.560027603,12.57220763,11.56134298,11.58990637,11.74803988,7.461215696,6.083857569,9.319763063,7.170228349,9.491818594,11.01303318,12.144835935,8.944399701,8.371668982,8.1084162645,10.031682247,11.28199972,11.2757608715,7.150486375,13.23568448,11.88149458,12.89900003,12.91025583,11.71972476,13.06490613,13.00770101,8.54955897875,7.910165262,12.07353083,13.17478142,11.34861214,11.51681803,9.17260576333,9.750766068,8.2623984705,10.77919838,11.15202194,9.203617871,10.196065935,9.362470505,10.7780979,11.19567996,10.95100801,8.480246059,9.14382359133,7.505535937,7.2649298594,7.3202222285,9.985059859,11.21935325,8.934366304,10.42231215,9.3910323505,5.049425205,11.16548507,8.6659174725,8.8643007825,8.191603516,11.53538974,11.81532136,6.2559533555,9.878603173,5.098043929,7.695647856,8.516978346,5.851401107,11.20780763,6.104971499,10.21419195,5.8719675625,10.29166028,7.21432997467,9.902222107,10.222187605,8.149392911,10.9232534,14.532993875,8.441762661,10.88216751,5.321938238,9.175325691,8.37938063133,11.23955693,8.718842038,11.26378871,10.91921737,9.449169865,7.79246679,9.213761077,8.36016220033,7.96397256133,10.38218389,9.357079711,10.8127182905,9.535486731,10.18746996,7.212498348,7.3753302775,7.754388358,7.21968344067,11.79381229,7.078260574,5.3692760385,5.331822758,8.870272829,7.4610238715,10.55686073,5.540239002,6.9181225215,10.3559830305,9.131055831,10.00201369,9.439930137,BRCA
GSM427187,7.234963788,10.19683679,8.509835486,10.21780056,10.42177586,6.342114179,10.077023151,6.0505218535,12.10354363,11.679222855,9.72918895967,12.93325679,5.4770915855,7.5258128505,4.969831133,7.03850006433,8.467861387,8.78501656,10.015151113,9.982431016,9.781442144,9.21184032,10.55979796,9.437168452,7.97594459867,11.07201887,8.612961657,10.31880295,9.744775458,9.51464464,8.34669283075,11.0428197845,8.33016453525,10.95046968,13.82374193,5.66673193633,10.98687328,10.58303601,9.182779884,11.3382407,10.72254311,10.85319669,5.5364636575,5.358089615,8.26545228,10.32995358,7.752282163,13.715587005,6.5114709255,8.0192290835,9.73109120033,7.936109529,11.29880451,5.8570988385,9.489968911,5.78329389533,5.913853554,8.794043061,9.0511419985,10.87563823,6.915254259,7.474927603,11.366034325,7.9477070375,7.0380508525,11.89363345,9.14242692,10.1308165865,9.353875227,12.69228318,11.72083647,11.66436963,11.77806492,6.773307786,6.67359573,9.38991153,7.479903767,9.122000391,10.99992623,12.588316835,8.806744591,8.591598196,8.317625592,10.359469555,11.55392216,11.3260081805,6.878146348,13.36856584,12.14106624,13.1007987,12.76637057,12.24753009,13.35514394,13.34320241,8.913108555,8.501987071,12.41466417,13.34505663,11.63567744,11.90133466,8.92405041767,10.31271881,8.2782737305,10.63522863,11.1794428,8.741956615,10.2603164373,9.630012754,10.49748292,11.51777531,11.18505522,8.085394281,9.109153747,7.656498381,7.6894317488,7.4457350635,9.932881007,11.61805062,9.01840760867,10.78613914,9.6266742225,5.562403668,11.15959405,8.866767315,8.5207602765,8.216941185,11.49745034,11.36612562,6.8233046055,9.820626194,5.080243265,7.916478324,7.9607632885,5.8535803325,11.30872029,5.980317403,10.31961599,6.337928816,10.09627409,7.189610274,10.219585132,10.5831067445,8.419813926,10.93235154,14.528822965,8.231294544,11.01303318,4.19276397,9.49357585,7.96291278133,11.2211885,8.958930467,10.85440892,10.73881029,9.622921717,7.763878152,8.813172827,8.67060928633,7.91466323133,10.60309338,9.449035705,10.7534207375,9.9858277755,10.50080233,6.794849191,7.5514060975,7.504284952,7.37319981933,8.947881972,7.628739198,5.21904962825,6.282074289,8.81904828,7.4277826515,10.54623399,5.702195218,6.778661368,10.421853277,9.1480814945,9.734062262,10.07000053,BRCA
GSM427189,7.661780101,10.22396564,8.244412747,10.13564553,10.24730484,6.41663102767,10.3100047505,5.8075645545,12.13627672,11.832561885,9.978300195,13.038551,5.2824126215,7.7309844595,5.22439848,7.691036477,8.989622364,8.794173399,10.2426173285,10.259069865,9.185390311,8.758440706,10.83660293,9.352729044,8.11810553467,10.50876069,8.807082076,10.32054705,9.511130543,9.4055344625,8.21665827025,10.9536532955,8.99918270825,11.315994715,13.62684124,5.66898314867,11.06986277,10.49005891,9.118948289,11.17484162,10.84822018,10.60533161,5.15457292,5.286429541,8.169525606,10.54869216,7.679376512,13.47010462,6.84454953275,8.015208768,9.70770383567,8.104626434,10.90909074,5.677996665,9.770879053,5.75098412167,5.669530862,8.485971282,7.6466642485,10.62776211,7.283181094,7.58342234833,11.360219095,8.656037124,6.998502507,12.2142175,9.583727381,10.185310385,9.517335308,12.51339458,11.67615115,11.62683849,11.8267889,6.977855527,6.104132849,9.598481115,7.362866814,9.987875473,10.96869939,12.15051721,8.95256539667,8.520521573,8.308170906,10.11792223,11.30388933,11.399220835,6.95239509,13.21954598,11.82101269,12.86051578,12.88385376,12.26795863,13.08056861,13.25089354,8.3669006075,7.643972117,11.93257475,13.13233509,11.60772112,11.48849306,9.66285448533,9.958574872,8.184550345,10.82382918,11.34028702,9.149125411,10.3938326523,9.077110201,10.34930366,11.61752958,10.87818911,7.830675431,9.19832628067,7.566208434,7.3888732006,7.349538107,9.7076462655,11.45443311,9.258466301,11.08411429,9.742944362,4.958159726,11.28106518,9.09628205,8.6142271055,8.01368714,11.62333067,11.71081731,6.2511141275,9.686960543,4.698514237,7.351604314,8.4428349015,5.77208709,11.42258795,6.083219352,10.41126499,5.752067338,10.30144507,7.41929702967,9.968129813,10.777725243,7.970452678,10.68460862,14.343984755,8.537219493,10.84878354,5.151586144,9.515749664,8.705908136,10.93189375,8.344585666,11.12692078,10.93816836,9.194856021,7.697282321,8.849890707,8.803648797,7.92980596633,9.717377026,8.963388234,11.184336351,9.725842908,9.995463717,7.0478061705,7.2303432025,7.606111137,7.40786895833,8.294422198,7.524289246,5.78586773725,5.672857555,8.8903112945,7.330975552,10.44034522,5.87472931033,7.167397711,10.54491829,8.6367287865,9.672500978,9.702554146,BRCA
GSM427193,6.989880165,9.204907435,8.671807401,8.777182254,10.7116199,6.11201536833,10.3490182955,5.7507205385,11.65291678,11.897134165,9.693328964,11.51611697,5.4101039815,6.28713931,5.222467693,6.77316165767,8.608754849,9.109970228,10.40685262,9.9030958315,10.03284165,9.785984134,10.83158062,9.732093048,7.85652075367,11.27762466,7.57557919,9.36270062,9.319763063,9.262046048,7.74146486825,10.7588273155,8.80146232775,11.805276675,11.10343226,5.634660947,11.082442,8.982823296,8.280493715,11.73450229,11.03013967,6.387591412,5.321608753,5.052688948,8.512346531,10.32910148,8.999578066,11.559473305,6.6080392425,8.145928049,10.165604926,7.653850253,11.02648906,5.6576825155,7.877009719,5.76829025133,5.781235931,8.170802781,8.2650345465,6.319586888,7.292038499,7.32187888267,9.3596569505,8.4670382595,6.458489395,12.06768485,9.797410704,10.509973745,9.443980125,12.94317143,11.40065415,11.67585684,7.91898414,6.337002435,7.371212794,9.391867114,6.454756297,9.001704532,11.17748823,10.699221435,8.68873067867,7.915522581,7.80319951,9.5161275375,11.4763312,9.5418326785,8.340140655,12.68048706,12.45159499,13.00161496,12.52245777,11.19346855,10.15177801,10.61739655,8.68547243025,8.2761462235,10.47506236,13.83149977,10.79459886,12.20190804,8.796986519,6.600325977,7.061064784,10.62937509,11.49398064,9.371014877,9.88560113,10.15739466,11.35464901,11.90579323,11.89968368,8.667644801,9.038342853,8.081351779,7.204767331,8.07120391,10.046635579,11.5343468,8.91017192567,10.29619385,9.3806308365,5.212385731,11.87820241,9.1185198655,8.737638612,9.001704532,11.51581946,11.1581191,7.2855589845,9.925925682,4.522411849,6.387591412,7.86446929,5.7447864355,11.58795809,5.901899413,10.08992748,6.5610379715,8.402085935,7.05964141433,8.596813159,11.464866038,9.57788249,11.59799678,14.572620915,9.532570767,10.00966108,5.222467693,8.270121404,7.97141172567,11.53100625,10.49423086,11.49963678,10.64868139,5.953737396,8.105084975,9.920167156,8.30560416167,8.33272210267,11.4486069,6.656071297,9.8206417045,8.875494207,12.15241487,7.585967543,7.3442798615,8.633341407,7.68656767567,7.8549590105,7.818200484,5.51724706675,5.762422735,8.157832757,7.842926264,10.78233917,6.35908817467,6.929857108,8.4163495475,9.357835757,9.785984134,7.250253703,BRCA
