@relation data

@attribute id string
@attribute 10000 numeric
@attribute 103 numeric
@attribute 10379 numeric
@attribute 10482 numeric
@attribute 10625 numeric
@attribute 10898 numeric
@attribute 11100 numeric
@attribute 114548 numeric
@attribute 1386 numeric
@attribute 1387 numeric
@attribute 1432 numeric
@attribute 148022 numeric
@attribute 1965 numeric
@attribute 2033 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2224 numeric
@attribute 23533 numeric
@attribute 23586 numeric
@attribute 27102 numeric
@attribute 29107 numeric
@attribute 29108 numeric
@attribute 29110 numeric
@attribute 2932 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3118 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3125 numeric
@attribute 3126 numeric
@attribute 3127 numeric
@attribute 3267 numeric
@attribute 3303 numeric
@attribute 3304 numeric
@attribute 3305 numeric
@attribute 3306 numeric
@attribute 3310 numeric
@attribute 3312 numeric
@attribute 3337 numeric
@attribute 3383 numeric
@attribute 3439 numeric
@attribute 3440 numeric
@attribute 3441 numeric
@attribute 3442 numeric
@attribute 3443 numeric
@attribute 3444 numeric
@attribute 3445 numeric
@attribute 3446 numeric
@attribute 3447 numeric
@attribute 3448 numeric
@attribute 3449 numeric
@attribute 3451 numeric
@attribute 3452 numeric
@attribute 3454 numeric
@attribute 3455 numeric
@attribute 3456 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3460 numeric
@attribute 355 numeric
@attribute 3551 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 356 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 3606 numeric
@attribute 3627 numeric
@attribute 3661 numeric
@attribute 3665 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3725 numeric
@attribute 3836 numeric
@attribute 3838 numeric
@attribute 390748 numeric
@attribute 4261 numeric
@attribute 440275 numeric
@attribute 4599 numeric
@attribute 4615 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4928 numeric
@attribute 4938 numeric
@attribute 4939 numeric
@attribute 4940 numeric
@attribute 5045 numeric
@attribute 51135 numeric
@attribute 51284 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5340 numeric
@attribute 5371 numeric
@attribute 54205 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 55916 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 55998 numeric
@attribute 5600 numeric
@attribute 56000 numeric
@attribute 56001 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5609 numeric
@attribute 5610 numeric
@attribute 5611 numeric
@attribute 5644 numeric
@attribute 5645 numeric
@attribute 5646 numeric
@attribute 56649 numeric
@attribute 57506 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 60 numeric
@attribute 6041 numeric
@attribute 6300 numeric
@attribute 6347 numeric
@attribute 6352 numeric
@attribute 64135 numeric
@attribute 6416 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 7098 numeric
@attribute 7099 numeric
@attribute 71 numeric
@attribute 7113 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7297 numeric
@attribute 7416 numeric
@attribute 7514 numeric
@attribute 7706 numeric
@attribute 7919 numeric
@attribute 79671 numeric
@attribute 8106 numeric
@attribute 834 numeric
@attribute 84000 numeric
@attribute 842 numeric
@attribute 8480 numeric
@attribute 8503 numeric
@attribute 8743 numeric
@attribute 8793 numeric
@attribute 8794 numeric
@attribute 8795 numeric
@attribute 8797 numeric
@attribute 9021 numeric
@attribute 90865 numeric
@attribute 91543 numeric
@attribute 9451 numeric
@attribute 9641 numeric
@attribute Class {Control,BRCA}

@data
GSM427170,5.4786784915,9.485012578,11.48188533,11.41613712,8.308526705,9.641735812,11.21477156,7.37217168033,7.29034405,8.6873024975,5.5612686795,8.644467415,8.700908799,8.279449386,9.592833039,5.479142629,8.60548982,5.758230711,8.457556459,12.20870084,11.09277384,9.6226627765,9.684481761,9.583290187,12.33906368,12.16828986,9.699746436,7.711014946,12.91282298,7.910644417,10.84714372,5.515077886,9.158313751,13.336444535,12.12065594,10.83822324,9.558860226,5.387510099,6.1054064135,12.01315176,12.216605,8.031123768,8.139763042,9.305993955,13.60992767,11.77806492,6.278129404,5.548136995,5.115003321,5.0026097065,5.38008113,4.938534277,4.8470864095,6.410696641,5.896944624,5.223336166,6.031047408,4.094734315,5.666267504,5.71081418,10.29212924,7.68540323067,4.87013196,5.77657203,12.41466417,12.60891324,6.208641296,7.53597724,5.038053386,8.823033698,6.110410879,9.620715209,6.926763588,6.371476641,5.211023147,13.88385421,7.657892063,10.02776128,8.225997098,8.551815066,7.660782339,14.17314893,7.988004536,5.678361577,5.549695842,5.39078052,10.19263222,12.66988608,9.630713575,12.2590489,13.43573605,6.53208433767,6.452684887,7.27155432675,6.648588896,6.4780009125,8.38999815,8.15728519,7.755690654,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,5.545359333,6.36889233057,9.025071112,8.202296649,6.39932068633,6.554209422,8.06297051567,11.573459625,5.9065229025,5.224977213,7.8209172285,6.003833401,5.35738892375,7.597317289,6.3734932246,9.821790372,9.736317839,11.94944384,5.63874470533,5.64379041867,8.324744376,10.24482795,6.276501899,5.297385178,5.119160314,5.357737827,6.0098802615,6.750256944,10.23292486,8.687254178,14.7048191133,8.9300093805,7.123193151,11.15310882,11.71759959,8.862560746,7.974032126,9.93530678933,12.59315889,5.561571382,8.121094588,14.16117987,10.34768534,6.992205122,11.97837451,11.57353372,11.55993163,10.74006345,9.974343287,8.24996801767,9.058499503,11.93859466,8.743875793,8.192910606,8.198860636,7.52460701833,6.759359347,12.58378567,6.683033634,6.977855527,7.35490904933,6.99802939,8.428162592,7.3862965465,5.991981649,6.640538236,8.288129114,BRCA
GSM427171,5.7708818765,9.78521486467,11.3382407,10.85869598,8.625350799,9.340078856,11.18241626,7.104037111,8.450346395,9.023964326,6.791169903,8.9410095965,8.798262085,9.378501395,9.66262953467,6.97372929,8.157095673,6.146498034,7.889231864,12.40187556,11.01840556,8.8457119795,10.09852599,9.857779317,12.30321003,12.69228318,9.822443813,7.953456048,13.49077697,8.695855636,11.67143283,5.447257868,5.420222366,14.133262905,12.13760287,11.43314739,9.3921496365,5.257964097,7.2546047025,11.48354892,12.7295762,7.092337284,9.207237709,9.414337005,13.09917276,10.8703264,5.65306808,4.79000478,5.142424925,5.0394954975,5.468429566,4.997530935,5.07498942,6.5055392455,5.789345348,4.958459423,5.7087655615,5.019714421,5.291135005,5.696419023,9.800018618,7.75602760133,5.336650487,4.921497326,12.95548196,12.64414927,6.375481896,7.4402145165,5.557051033,8.814719539,5.613687265,10.86030351,8.7833788245,6.861865828,5.622060057,13.86848405,7.711548465,8.882628626,7.4263625,10.93235154,7.948076801,13.87385551,8.412867378,5.511287161,5.2370439565,6.255128327,10.23091542,12.06042414,9.909466033,12.38541089,14.39776555,6.30944562733,6.67226088033,6.49419720975,7.08117651725,6.540116162,7.893060493,7.91898414,8.924932074,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,5.26866948,6.41405415471,8.530173307,8.474558864,6.68769140167,6.818777479,8.197304519,11.32136754,5.767601547,4.779011934,7.3186471095,5.6098519,5.34676988725,8.0098633265,6.7192971842,10.00036666,9.990983614,11.38105635,5.63836021117,6.10103173667,8.037891629,11.23218123,6.7151422,5.281337762,5.564539174,5.120197693,5.9478774535,6.824695779,10.11618835,8.875473781,15.05796349,8.7919251305,6.222800335,11.70867451,11.10224867,9.025071112,8.704684954,10.334999682,12.46365343,6.2340896,7.757525229,14.5902901,9.932532614,7.871691396,11.79193625,11.18554156,11.88017861,11.19671294,9.496734525,8.46787438767,8.4760908515,11.82274022,8.754096497,6.657715471,7.692121379,7.41438813233,6.988744679,12.52524557,6.913042352,6.585492612,7.348979802,8.318227715,7.659912536,8.0162276325,6.561406812,7.138018634,7.246648275,Control
GSM427172,5.8854976,9.68803254033,11.26783731,10.925465935,8.395874931,9.2130920045,11.18574775,7.88560797367,8.394260237,8.87704806,6.935865955,9.0956836405,8.735937695,9.675384217,9.935713008,7.400262798,8.412465187,5.937527571,8.246623189,12.37149904,11.05666838,8.6184712625,9.964760013,9.894916689,12.51214052,12.18670552,9.650073918,7.021260744,13.12486126,8.086509293,11.58870072,5.279110251,5.457225929,13.717874695,11.35464901,10.4353997,8.7147983615,5.431465218,7.273509849,10.45621094,12.76703924,7.815000755,8.801356788,9.232271688,12.982725195,11.19124141,6.003552345,4.827579315,4.753299027,5.0572438645,5.051601854,5.144669712,5.090935627,6.8381370625,5.713428617,5.128863697,5.9859083365,4.71233763,4.63055563,6.204772251,10.19039298,7.81654763933,5.088959125,5.303243061,12.80254267,12.68837278,5.903314583,7.3412959795,5.524354632,7.972263464,5.647898183,11.58397843,7.1443881845,6.342079669,4.997530935,13.42739342,9.200899294,9.273866174,7.70539162567,11.03036559,7.573687183,14.67256817,8.292967048,5.221887952,5.57637096,6.767493005,10.09430243,12.45159499,9.531343017,12.24889125,14.10537413,6.83411040533,7.06776618533,7.238585519,7.4249550485,6.8379555015,8.601288997,7.813125618,7.600769885,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,5.011016147,6.51632174114,8.84381204,8.584390499,6.24070564267,6.73030412,8.151507585,11.488573795,6.1670985755,5.558735431,7.67532014,6.019374585,5.707866661,7.822857961,7.4496009772,9.110118593,10.29596436,11.33166731,6.10693756767,5.82446156933,7.957045617,11.28265136,6.749739143,5.375918034,5.321757891,5.497142287,5.9881165165,6.794140802,10.13087976,8.978067698,14.93219218,8.650233453,6.621469955,11.67671314,10.75883654,8.674722917,8.3498677015,10.3450320487,12.47764072,6.237572491,8.261532137,14.6393662,9.729417293,6.162699096,11.70928645,11.45329393,11.66377168,11.01182496,9.50914214,8.167342191,8.7410635035,11.83642135,8.56053966633,7.08220527,7.8122716905,7.808609232,7.010810952,12.28120423,5.91013976,6.754490456,7.113716681,8.259214953,9.4494594225,8.222049242,7.226968751,6.579923533,7.207456398,Control
GSM427178,5.6707063705,10.0105354797,12.10651723,12.42250973,8.68505198467,9.7565386665,10.850890192,7.49066244667,8.687726581,8.924929238,6.23780006725,8.889311524,7.356850554,9.604664936,10.2127518167,6.998819226,7.469481311,6.646238725,8.221926761,12.72020477,11.21226855,8.9235963455,9.995463717,9.243632862,12.74633592,12.32890637,9.942749483,8.077191083,13.36098494,8.864968521,12.06323168,5.333791561,10.3670273,13.99859808,5.168332398,7.780213504,10.631558985,5.431298057,6.7173395375,9.138598914,13.279028,8.351249698,8.0667841815,9.13253901,13.20710406,11.32299579,5.726293954,4.796249019,5.401230463,5.3656166105,5.094670216,4.435394156,5.3235975005,6.706114046,5.451879748,5.3064570275,5.7146598075,5.363706598,5.021270114,5.740395522,10.05176671,7.341575068,4.561139219,5.196047562,12.62053951,12.40526256,5.6600815695,7.5914915015,5.292792099,7.25221866,5.601853411,8.333559164,6.1489128,6.424674922,4.693784032,13.44910353,10.01433476,10.48524596,8.015569246,10.52922583,8.115591386,13.48222565,7.939933417,5.734581769,5.8087303985,6.764178682,9.510448266,12.16730219,10.01320441,12.29388695,14.13459319,7.043476808,7.528050522,6.8984481045,7.18260788825,6.1425595735,8.436004724,7.825469439,6.778212273,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,4.911225686,6.67552868643,9.447156147,7.646632733,6.35314852433,5.172738766,8.08129530567,11.695521545,5.967633391,5.69544494,8.0652644275,5.979345877,5.49993524175,7.8440908905,6.4529665452,10.87659774,10.01433476,11.29445435,5.68339117333,6.17992307233,8.007981913,9.608310793,6.303603253,5.2209212,5.276507133,5.876769396,6.004787109,6.603836734,10.76657469,9.226388785,15.0187098367,8.311554245,7.464997224,9.808852038,11.25100072,8.1818742,8.5569316505,10.6552894147,12.9500565,6.4373989235,7.008823908,14.61489822,10.47353609,5.841225451,12.32501877,12.30980751,12.32990291,11.16381336,10.05466574,9.02742552833,8.9703880395,12.5708958,8.28682068367,7.437109373,8.7262881565,7.666812025,6.396738021,11.38494305,6.732544377,6.584590977,7.23292539733,7.707740679,6.8479689485,8.0679524255,5.371568663,5.932280461,7.917015651,BRCA
GSM427181,5.6644220515,10.090401263,11.45329393,12.116804585,8.78880303467,9.651255457,10.2479921405,7.70896959533,8.685117683,8.787588937,6.155251749,8.573754578,8.580617665,9.80990119,10.3303371883,6.457877938,7.853186531,6.131451225,8.162140944,12.94317143,10.13027811,8.71461948,10.34100757,10.71182636,12.46516723,11.98345514,8.978768455,7.638474153,12.89109452,7.920890416,11.34473713,5.297201735,8.485971282,13.808752855,10.46950983,9.120018232,8.9144644015,12.3181333,6.8668754625,8.07586835,11.99120482,7.156465194,7.9827875395,9.043848309,13.766019795,10.77860308,6.147312423,5.014479436,5.515708707,5.1734968835,5.369825236,5.213747029,5.3677624445,6.960738435,5.701972633,5.199060484,5.4341786895,5.30196368,5.577890454,5.790388412,10.65908191,7.57389387367,5.275203811,4.702259784,13.13233509,12.69883927,6.0033585645,7.946295334,5.03365563,7.254369939,5.964982644,7.561137318,7.8549517575,7.469094598,4.481826553,13.2860567,9.271481193,9.547965054,7.66531652967,10.46394351,8.41854957,13.17144427,8.037507317,5.263796174,5.438502325,6.411515754,9.779383313,13.31590529,9.847089115,12.41257918,13.98232431,6.31386063533,7.19143122567,7.76230406525,7.8832794045,6.3739408255,7.518498011,8.177894285,7.879554342,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,5.021047975,6.29873736514,8.66705043,7.883225397,6.73899581333,5.545977053,7.95451796533,11.206231375,5.329465727,4.591324374,7.6098380195,6.221302541,5.30045657175,7.5531159175,6.5996740378,10.82965558,9.712540381,11.28106518,5.76476224117,6.406842111,7.711014946,10.70308623,7.318228986,6.095402957,6.685803961,6.767857117,5.637615205,6.6274758,10.37973064,8.761435816,14.8884804533,8.524672124,7.090538878,9.567718992,10.4463144205,8.50735971,8.5497894345,10.5797653207,13.32349748,6.249303584,7.52642319,14.820812395,11.51153662,5.923868951,12.15610687,12.32769025,11.49487822,11.20355006,9.553725818,8.271822598,9.164240343,12.13627672,8.48400985467,7.439251456,8.6813768815,7.806351836,6.924132926,11.9729763,6.689792294,6.625420731,7.23694732533,7.898119338,6.4126082015,7.4681313685,6.095402957,6.26697916,8.946146814,BRCA
GSM427182,5.4935537865,9.71033434367,11.65430498,11.86154965,8.062571782,9.693159348,10.8764910395,7.503515895,8.420129842,8.856661681,6.273689165,8.781924287,7.698359359,9.987029866,10.0295226957,6.272541727,7.697490843,6.30204996,8.114602741,12.70768381,11.2302278,9.428105962,9.953076451,9.940739781,12.2754728,11.75625619,9.262635828,8.117164017,13.08056861,8.101399429,11.41646783,5.555211263,8.63870843,13.981464,10.19314989,8.861467793,8.7313364485,12.4899797,6.49873859,8.892854791,13.01334802,8.288302177,8.220173896,8.66705043,12.883636945,11.53000404,5.870618247,4.949431337,5.043313058,5.4155377725,4.998433881,5.221114603,5.5228852535,6.5128774715,5.697670451,5.3017134545,5.2047070055,5.201056716,4.255630578,5.867656354,10.25507022,7.918297949,4.20894853,5.131765663,12.57561022,12.56946885,5.5939594105,7.791459439,5.65607532,8.923402608,6.072969298,6.535668564,6.814024793,7.799671995,4.735808811,13.09148337,7.214637559,10.04754695,7.56824862667,9.622015717,7.821265561,14.09890062,7.574595656,5.280781207,5.1709961035,6.189088819,9.328193084,12.44264168,9.757607158,12.40655986,13.70909946,6.96648824367,6.997489341,7.3141384125,6.9188132795,6.0735921495,8.340875026,7.785029202,8.03235039,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,4.873457956,6.30605489943,9.108133102,8.420129842,6.39469361333,4.735808811,8.00665617633,11.49634678,5.656097949,5.110625549,7.0284721055,5.661429849,5.36852598825,7.5935132445,6.4103000694,10.6792956,9.812386363,11.36168902,5.51281927767,6.318598458,7.832100626,10.03126048,6.829726302,4.904256777,6.174132356,5.524197895,5.7866557065,6.707091686,10.55366796,8.629266563,14.9774764867,8.581254901,6.615413078,10.68519142,11.40510188,8.107637037,8.480919728,9.828262008,12.60628034,6.370558042,7.096928908,14.40395713,11.23978961,7.264445239,12.03603115,12.03792277,12.05027391,10.83660293,9.794456939,8.83120415933,9.0094125325,12.36549278,8.18762801967,7.695647856,8.248373031,8.077182341,6.641730707,12.21857089,6.87771703,6.32387048,6.65956480333,8.000508693,7.429058111,7.8891039815,5.589622123,5.856494782,8.113873832,BRCA
GSM427183,5.65532370625,9.852378184,11.56651327,12.103700275,8.122623729,9.7285389595,10.7422753105,7.094546241,8.480952861,9.171450661,6.46315116575,9.2561154625,7.382107644,9.985543523,10.1231177773,7.39763426,7.359993557,6.244797292,8.222772115,12.92133986,11.26599019,9.180100807,10.04141314,9.388491534,12.43084983,11.64347756,9.503239959,7.258898404,13.05207472,8.205061485,11.61752958,6.078210195,9.87752231,14.06575512,4.91887665,9.566249648,9.449604418,5.472171943,6.6131273495,8.651124474,12.90226493,8.540884674,8.5062361755,8.6137905,12.77225221,11.76197512,6.067010094,4.894103816,5.183299167,5.4588187655,4.429368172,4.585333129,5.4804645905,6.4825640855,6.185475721,4.7909641215,5.7287360315,5.16672674,4.562658614,5.809035744,10.01357431,7.54571207,5.135874705,4.923400286,12.51861757,12.48307013,5.620415832,7.9501379685,6.161591078,10.52528127,5.974650478,10.18060575,6.874510871,6.888746673,5.179920282,13.15586736,8.128885094,10.22573799,8.178882396,10.1691111,8.145615208,14.01211384,7.548477325,5.334685584,5.388361423,6.437382249,9.43507698,12.02065196,9.995046727,12.32574401,13.58466312,6.88625381767,7.12570578567,6.7239961115,6.78507117325,6.0177395445,8.448705991,8.029454439,7.229566594,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,5.274831217,6.52561627729,9.377341303,7.621284726,6.135427533,5.531234258,7.86577453733,11.796022585,6.071716146,5.128676184,7.455521977,5.76368461,5.63118440925,7.244024888,6.3663407464,10.91211486,9.916141133,11.42163372,5.7480082465,6.132790906,8.014301064,9.948228915,6.531268867,5.229790979,5.720012484,5.751350738,5.608193881,6.6807318835,10.73881029,9.515749664,15.0132487467,8.296333283,7.250987916,12.2091488,11.242388695,8.202663968,8.4390426745,9.85565975467,12.75033439,6.2183765775,6.951841648,14.584707025,10.42049217,6.665268844,11.81753744,12.05450776,11.94088626,10.88216751,9.823694088,8.73974096067,8.8431427145,12.35200901,8.031631214,7.753135041,8.6068554675,7.96397256133,6.351827612,11.99463462,7.308614629,6.400115736,7.04234394233,7.696639189,9.7280918095,7.7815275465,5.394986728,6.0290173,8.011759955,BRCA
GSM427187,5.5028216445,9.67516711733,11.39699552,11.553989245,8.494765053,9.912342402,10.8154688105,7.25284944767,8.212765231,8.4836949415,6.3805448535,8.9141647275,7.86996565,9.618225404,10.182290716,6.554209422,7.669383151,5.921609641,8.390922492,13.00161496,11.26378871,9.527467399,10.0173308,9.946226836,12.23093318,11.65676462,9.574726497,8.263599169,13.41513704,8.03068248,11.60575973,5.57834344,8.920911903,13.712322535,5.394901009,7.643335147,10.225497431,6.025976276,6.4951604075,8.163449829,11.70381504,8.099428195,8.2113438665,8.514478475,13.08508924,10.9757443,6.381807349,4.874319002,5.36458228,5.1813539635,5.225555714,4.145262653,5.487572427,6.8986974445,6.062214149,4.994463143,5.490470539,5.136490053,5.090018442,5.897368259,10.37355608,7.76042517267,5.474445169,5.568952692,12.89900003,12.67768778,5.7709950315,7.5558305855,5.213649836,7.974186731,5.963191597,8.411575733,7.2343726315,7.360761781,4.96464266,12.49153253,9.718905756,9.568935181,7.55989175633,9.546605663,7.912322211,13.34674991,7.936109529,5.503993644,5.691158342,6.411388639,9.675216591,11.96009799,9.86581875,12.39966386,13.75810714,7.059851597,6.915254259,6.67234338025,6.941440683,6.3993799245,8.364332902,7.732576386,7.781656624,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,5.119367849,6.05346090171,9.400581223,7.779918143,6.82794277033,5.48205062,8.01917131267,11.46459896,6.259376137,5.37574431,6.6752901625,5.658433761,5.3737888675,7.5582124195,6.4518559062,11.25835125,10.0322459,11.31587145,5.4970801105,6.31258353867,7.922348208,9.881236778,6.471354636,6.928669743,6.682507021,7.004644994,5.8139830885,6.644387475,10.51457134,8.496794995,14.9657466367,8.5115062655,7.043631926,11.36056745,11.42642399,8.701749275,8.551370553,10.041403703,12.56283634,6.0887305845,6.945300803,14.076440755,11.13074769,7.183985468,11.86989657,11.744773,12.53119874,11.01303318,9.782965918,8.66013989733,9.1794850835,12.30454677,8.333495253,7.894425401,8.073461174,7.91466323133,6.63862099,11.80634431,6.63161771,6.376824856,6.82334422,7.972421441,7.153443505,7.8492778695,5.277437357,6.300403471,8.639124627,BRCA
GSM427189,5.267785966,9.74243250233,11.53140597,11.905777185,8.36304230733,9.5875722655,10.8973382705,6.93489706967,8.550709395,8.813489955,6.522968526,9.0777368,7.437629589,9.505712886,10.3257906717,7.681310676,7.093182818,6.431794783,8.438626707,12.92639149,10.86047424,9.2536178585,9.777469494,9.355059844,12.13138765,11.71129928,10.12959893,8.503548623,13.40512953,8.137965979,11.84476863,5.238988625,5.599177363,14.275570095,11.24502395,7.749066799,8.854760398,13.57316849,6.416371578,8.047588997,11.01840556,8.177096982,8.327610717,9.351425774,13.231075175,11.61103415,6.298892537,4.881923051,5.287815095,5.429537391,5.629947603,4.649642211,5.4831451265,6.703597744,6.016368867,4.69772745,5.252164665,5.193782829,4.871364705,5.586322838,9.89302128,7.543934547,5.130530665,5.682019293,12.30040269,12.87339418,5.7781471465,7.8335949455,5.214135735,8.186474713,6.180213143,7.543536723,6.843036893,6.876182709,5.246228736,12.50251243,7.599319886,9.894916689,7.772780877,10.84149381,8.111841355,12.76004735,8.104626434,5.706331104,5.5223475655,6.643824179,9.160905775,11.47602735,10.14810827,12.00382718,12.88068749,7.14134063733,7.283181094,6.98546751825,6.875005778,6.3890247265,8.721869154,8.063477494,7.260592921,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,5.375657441,6.47115856614,9.046251708,7.098719371,6.69079792733,5.279296008,7.890844983,11.5411915,6.1648761405,5.299584672,7.151868078,6.056697995,5.27650997875,8.134159504,6.2563490298,11.43596985,9.833428205,11.57272404,5.73544914683,6.56668181467,8.115760429,9.489090861,6.91701733,5.612213331,6.198941611,7.448118629,5.8027815865,6.7391649245,10.54450111,9.61434228,14.4411317433,8.368395984,7.101978624,10.16961223,11.010045625,7.97200492,8.655247477,9.72583582933,12.61931219,6.184436099,7.22451093,14.67873479,11.22961513,6.778573689,12.24889125,11.59290561,12.8554292,10.84878354,10.06684974,9.01276269433,8.777494813,12.33696264,8.16641873333,8.372148022,8.5559423875,7.92980596633,6.452698896,11.97001249,6.625311134,6.670306154,6.681556457,7.3332026,7.1130336775,7.896370392,5.161092822,6.170932156,8.278880489,BRCA
GSM427193,5.47877633725,8.56573574633,11.18792748,11.30731523,7.873639643,10.388189337,10.3457383545,7.36834324067,9.242996091,8.456160299,6.65967948325,9.1051538585,8.730980488,10.42139193,10.2867156497,5.687628504,8.561709067,6.345277161,8.356310142,12.50573969,11.55095369,9.327064108,9.834609753,10.72853303,14.1941174,12.69058957,10.25507022,8.173903359,14.28224325,8.876978171,9.385733612,5.441376616,11.32825714,13.81356339,5.039808741,5.377654117,10.338725997,4.977521783,7.3659528055,9.159127807,9.672182718,8.209186643,8.0155718405,7.960988197,11.966247995,11.22708057,6.482691508,4.632300425,5.002940155,5.301172091,4.415681682,5.484469475,5.508032793,6.5823281825,5.484469475,4.968843636,6.3290861045,6.064964338,4.740943304,6.387591412,10.52753837,8.31090918967,5.113545539,4.96556642,12.44065386,12.55918115,5.81841107,7.9784806655,4.817893448,6.824675979,5.606894664,8.685494426,6.3321564655,6.207019812,4.71233763,11.01241872,7.657749184,10.82468853,8.067280196,9.58528234,6.034420016,12.03663478,7.653850253,5.495224459,5.5386248495,5.823692844,9.920397939,12.67483341,10.66050207,12.05629403,10.54750216,6.82896955467,7.292038499,7.382784142,7.104071544,5.324449619,8.554369289,7.930502474,7.180309817,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,4.817893448,6.34501541129,9.54766629,7.791197286,6.127634878,4.659234823,8.742530249,12.52079595,5.593235253,4.466446628,7.830943777,6.337002435,5.71246347575,7.835265585,6.6932167248,11.1404753,9.724718956,11.3119244,5.95434088933,5.459774314,9.015708527,7.690401599,5.334149236,5.290397907,5.26763996,5.418874061,6.1219571565,6.401663938,5.97155002,9.315772892,14.7567013667,7.7247027375,5.606894664,9.266219144,11.72497176,5.790127717,8.821488149,8.84918642867,12.4925881,6.7063430695,6.018707189,14.44422315,10.25831902,5.97155002,12.56790862,12.55486108,9.906853448,10.00966108,10.19459101,7.40948764133,10.1590456275,13.01560762,8.18503615367,7.680959203,8.6535305615,8.33272210267,6.352798794,9.250168786,6.454756297,7.581880569,6.08299425167,7.927927741,7.5735238625,8.239192949,5.301415026,5.577739426,8.608754849,BRCA
