@relation thedata

@attribute 1026 real
@attribute 1452 real
@attribute 1453 real
@attribute 1647 real
@attribute 1728 real
@attribute 2033 real
@attribute 207 real
@attribute 2274 real
@attribute 3090 real
@attribute 3091 real
@attribute 3303 real
@attribute 3320 real
@attribute 3486 real
@attribute 4193 real
@attribute 472 real
@attribute 4793 real
@attribute 5243 real
@attribute 5599 real
@attribute 581 real
@attribute 6117 real
@attribute 6872 real
@attribute 7157 real
@attribute DependentVariable {BRCA,Control}

@data
8.836754421,7.625895131,9.698028099,8.873106035,9.3062661155,8.279449386,9.592833039,8.839921538,8.115760429,6.50383993467,12.01315176,10.8381684493,11.504086915,5.125223824,7.27735742025,6.53208433767,7.595997959,5.9065229025,7.20416888733,10.87490854,8.001455187,8.06060289,BRCA
9.0515115425,8.07302137867,9.833285308,10.33052152,9.671071531,9.378501395,9.66262953467,8.82570017875,7.816569509,7.76212393767,11.48354892,11.034315424,11.858454705,5.5617899825,7.3263622655,6.30944562733,8.915500147,5.767601547,6.94434709133,11.11875956,7.594880712,9.069960645,Control
9.93093261,8.27069704433,9.895151964,10.3523372185,8.885634733,9.675384217,9.935713008,8.7824517165,7.654476938,7.189161001,10.45621094,10.7678923323,11.81902331,5.7278366545,7.01677338075,6.83411040533,7.616995674,6.1670985755,7.12759723067,11.29475415,8.136971065,8.376018051,Control
9.024549301,7.81618583167,10.342622705,10.288105725,8.172645685,9.604664936,10.2127518167,8.73200832475,7.460662968,6.13770606633,9.138598914,10.9296346363,11.191749175,5.53215868525,6.9924584855,7.043476808,8.894456791,5.967633391,7.73389730333,10.666982815,6.5096630735,8.641980482,BRCA
8.423284332,8.36074882267,9.7321726875,9.747476713,8.6135039935,9.80990119,10.3303371883,8.61223592725,8.190418714,6.29091191233,8.07586835,10.482276888,11.98489388,5.59239170375,7.02110039825,6.31386063533,8.5438248365,5.329465727,6.94164396633,11.21590727,7.9992084575,7.522171761,BRCA
8.254945825,7.814208945,9.8506343605,8.883844879,8.4438673565,9.987029866,10.0295226957,8.75906913325,7.711014946,5.978005477,8.892854791,10.592174145,10.968637415,5.290656016,7.00400791525,6.96648824367,8.7080839705,5.656097949,7.79771900533,10.39328649,7.293611673,8.151525421,BRCA
9.9223698205,7.57056973233,10.44557702,9.2531399105,8.252927322,9.985543523,10.1231177773,8.69490992,7.392233961,5.79530986033,8.651124474,10.5236420607,10.542737915,5.601343453,6.79451584725,6.88625381767,8.5231236435,6.071716146,7.605231151,10.861074535,6.2559533555,8.650083401,BRCA
8.2659789275,7.40731726167,9.9351132785,9.264019416,8.209072189,9.618225404,10.182290716,8.157281922,8.12440714,6.166198936,8.163449829,10.635449282,10.91416968,5.51402988,6.9124972055,7.059851597,8.5133574605,6.259376137,7.74259440933,10.620424425,6.8233046055,8.873068105,BRCA
8.414155895,7.116586758,10.1797675,9.097803495,8.062476123,9.505712886,10.3257906717,9.02379383525,8.1672941,6.12383909133,8.047588997,10.359324125,10.690873515,5.597352566,6.99788344375,7.14134063733,8.3403460425,6.1648761405,7.86039151,11.17905754,6.2511141275,9.477151683,BRCA
8.570169323,7.24082247333,10.513332762,8.805566555,8.20266148,10.42139193,10.2867156497,7.9426584975,8.786074471,5.489018913,9.159127807,9.11059015067,9.55983303,5.2990189695,6.815099268,6.82896955467,7.7133562295,5.593235253,7.466076476,10.585395104,7.2855589845,7.632470217,BRCA
