@relation thedata

@attribute 1022 real
@attribute 103 real
@attribute 104 real
@attribute 2068 real
@attribute 2071 real
@attribute 22916 real
@attribute 2962 real
@attribute 2963 real
@attribute 2965 real
@attribute 2966 real
@attribute 2967 real
@attribute 2968 real
@attribute 29974 real
@attribute 339 real
@attribute 4331 real
@attribute 4686 real
@attribute 5430 real
@attribute 5431 real
@attribute 5432 real
@attribute 5433 real
@attribute 5435 real
@attribute 5436 real
@attribute 5437 real
@attribute 5438 real
@attribute 5439 real
@attribute 5440 real
@attribute 5441 real
@attribute 6829 real
@attribute 8731 real
@attribute 8732 real
@attribute 902 real
@attribute DependentVariable {BRCA,Control}

@data
9.6014742,9.485012578,7.7319439335,9.204131621,10.65722043,7.79970309167,10.79666855,10.90796116,6.858718118,5.171538364,7.676452764,10.34768534,5.420198305,5.515077886,7.173305173,8.627160965,11.4243108,9.486624446,9.636870305,9.720120732,12.18094263,11.4744083,11.13855038,11.42772678,6.402078871,6.755291951,9.66947024,11.63348356,10.18746996,9.65374576,8.174296834,BRCA
9.65659519,9.78521486467,8.15228565825,7.815256994,10.16944939,8.12538379433,10.27729935,10.82131183,6.7861813475,5.37574431,8.933248873,9.399502844,5.283753151,5.416511492,7.443588263,8.94526175,11.55629063,9.811543731,9.355641581,9.578863787,12.08367055,11.48188533,11.28537059,11.28199972,6.104971499,6.326074949,8.91062109,10.64202486,9.948462553,9.386455921,8.4740299995,Control
9.597587563,9.68803254033,8.25638794375,8.343586732,10.08514084,7.94777078533,10.38624004,10.75314175,6.421656707,4.988697465,8.832795987,9.933941823,5.50990942833,5.175436026,7.108370574,8.413100175,11.66558698,9.493665908,9.6358129485,9.601752743,12.19128143,11.16768802,10.97608812,11.15088665,6.382499203,6.547978484,9.180550154,10.7304916,10.01897944,9.366858275,8.5940360615,Control
9.617614907,10.0105354797,8.733528714,9.167193021,10.93024227,7.86579001867,10.41629907,10.26546887,5.456076664,5.292792099,8.194979796,10.39216207,5.45464963867,5.493944489,5.771628945,8.634194938,12.19128143,9.214775128,9.9907375325,9.330368553,12.38074251,11.36217961,11.73219511,11.33051934,6.185178351,6.114268757,9.410849402,11.65493594,10.08608351,9.058033085,7.1655308455,BRCA
10.07000053,10.090401263,8.03670956225,9.101470918,11.10864878,7.92189120167,10.04182378,10.46916384,5.544020716,4.788047896,8.73696091,10.23091542,5.547787564,5.375223015,5.902683368,8.7754466,11.14770754,9.426286314,9.683055312,9.259561518,11.50362218,10.87659774,11.25995523,10.16197619,6.723562401,6.092128797,8.426475613,11.02462046,10.44466839,9.444156179,7.126664761,BRCA
10.12919321,9.71033434367,8.31561123075,9.228344402,10.88769302,7.704054153,10.80422,10.49127719,5.44209646,5.258529523,8.461204311,10.54330281,5.239051628,4.969485815,6.196042028,8.217813694,11.96009799,9.136613813,10.0054039915,9.374426115,12.54548466,11.53262879,11.67585684,11.68597092,6.764676316,6.016480301,9.227195422,11.65981099,10.51270618,9.423662793,7.207971487,BRCA
10.19591385,9.852378184,8.36208354925,9.230129219,10.61346285,8.021174851,10.86526952,10.32819838,5.5223939415,5.533727829,8.260097569,10.42417183,5.53416777967,5.341284192,6.101719008,8.266787858,12.44988381,9.151492997,10.266338858,9.560027603,12.57220763,11.56134298,11.58990637,11.74803988,7.461215696,6.083857569,9.319763063,11.81532136,10.38218389,9.357079711,7.3753302775,BRCA
10.21780056,9.67516711733,8.292304592,9.21184032,10.55979796,7.97594459867,10.72254311,10.85319669,5.5364636575,5.358089615,8.26545228,10.32995358,5.56864627267,5.477767371,5.913853554,8.794043061,11.89363345,9.14242692,10.1308165865,9.353875227,12.69228318,11.72083647,11.66436963,11.77806492,6.773307786,6.67359573,9.38991153,11.36612562,10.60309338,9.449035705,7.5514060975,BRCA
10.13564553,9.74243250233,8.2812737405,8.758440706,10.83660293,8.11810553467,10.84822018,10.60533161,5.15457292,5.286429541,8.169525606,10.54869216,5.59441887033,5.772552941,5.669530862,8.485971282,12.2142175,9.583727381,10.185310385,9.517335308,12.51339458,11.67615115,11.62683849,11.8267889,6.977855527,6.104132849,9.598481115,11.71081731,9.717377026,8.963388234,7.2303432025,BRCA
8.777182254,8.56573574633,8.00015031825,9.785984134,10.83158062,7.85652075367,11.03013967,6.387591412,5.321608753,5.052688948,8.512346531,10.32910148,5.26636530433,4.941119518,5.781235931,8.170802781,12.06768485,9.797410704,10.509973745,9.443980125,12.94317143,11.40065415,11.67585684,7.91898414,6.337002435,7.371212794,9.391867114,11.1581191,11.4486069,6.656071297,7.3442798615,BRCA
