@relation thedata

@attribute 10451 real
@attribute 10725 real
@attribute 10870 real
@attribute 11261 real
@attribute 117157 real
@attribute 135250 real
@attribute 1437 real
@attribute 154064 real
@attribute 2185 real
@attribute 2207 real
@attribute 2214 real
@attribute 2215 real
@attribute 22914 real
@attribute 23533 real
@attribute 2534 real
@attribute 25759 real
@attribute 259197 real
@attribute 27040 real
@attribute 2885 real
@attribute 3002 real
@attribute 3105 real
@attribute 3106 real
@attribute 3107 real
@attribute 3133 real
@attribute 3135 real
@attribute 3265 real
@attribute 3383 real
@attribute 3384 real
@attribute 3439 real
@attribute 3440 real
@attribute 3441 real
@attribute 3442 real
@attribute 3443 real
@attribute 3444 real
@attribute 3445 real
@attribute 3446 real
@attribute 3447 real
@attribute 3448 real
@attribute 3449 real
@attribute 3451 real
@attribute 3452 real
@attribute 3454 real
@attribute 3455 real
@attribute 3456 real
@attribute 3458 real
@attribute 3459 real
@attribute 3460 real
@attribute 353091 real
@attribute 355 real
@attribute 356 real
@attribute 3683 real
@attribute 3689 real
@attribute 369 real
@attribute 3802 real
@attribute 3803 real
@attribute 3804 real
@attribute 3805 real
@attribute 3806 real
@attribute 3808 real
@attribute 3809 real
@attribute 3810 real
@attribute 3811 real
@attribute 3812 real
@attribute 3821 real
@attribute 3822 real
@attribute 3823 real
@attribute 3824 real
@attribute 3845 real
@attribute 3932 real
@attribute 3937 real
@attribute 399694 real
@attribute 4068 real
@attribute 4277 real
@attribute 4772 real
@attribute 4773 real
@attribute 4775 real
@attribute 4776 real
@attribute 4893 real
@attribute 5058 real
@attribute 51744 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 5335 real
@attribute 53358 real
@attribute 5336 real
@attribute 5530 real
@attribute 5532 real
@attribute 5533 real
@attribute 5534 real
@attribute 5535 real
@attribute 5551 real
@attribute 5578 real
@attribute 5579 real
@attribute 5582 real
@attribute 5594 real
@attribute 5595 real
@attribute 5604 real
@attribute 5605 real
@attribute 57292 real
@attribute 5777 real
@attribute 5781 real
@attribute 5879 real
@attribute 5880 real
@attribute 5881 real
@attribute 5894 real
@attribute 637 real
@attribute 63928 real
@attribute 6452 real
@attribute 6464 real
@attribute 6654 real
@attribute 6655 real
@attribute 673 real
@attribute 6850 real
@attribute 7124 real
@attribute 7305 real
@attribute 7409 real
@attribute 7410 real
@attribute 7535 real
@attribute 79465 real
@attribute 80329 real
@attribute 836 real
@attribute 8503 real
@attribute 8743 real
@attribute 8793 real
@attribute 8794 real
@attribute 8795 real
@attribute 8797 real
@attribute 919 real
@attribute 9436 real
@attribute 9437 real
@attribute 962 real
@attribute DependentVariable {BRCA,Control}

@data
8.44438767,6.10896946733,10.1685694265,9.092031069,5.817118769,5.1791997015,6.027248757,5.344294706,6.64403477267,11.00670145,5.991302987,7.180655551,6.512547399,5.758230711,8.9502413505,6.644868335,6.232378353,6.31498826475,9.153599552,6.887163104,13.99568036,13.6548665,5.754910936,11.53735445,8.703506626,8.198599078,6.278129404,11.07090266,5.548136995,5.115003321,5.0026097065,5.38008113,4.938534277,4.8470864095,6.410696641,5.896944624,5.223336166,6.031047408,4.094734315,5.666267504,5.71081418,10.29212924,7.68540323067,4.87013196,5.77657203,12.41466417,12.60891324,6.861555705,6.208641296,6.110410879,8.083640375,11.530394835,10.54691402,4.901363214,5.048989481,5.6689936925,5.3856526675,5.622121363,5.084178595,5.449405582,5.308713308,5.0801625,4.905942012,5.95625324033,4.986221398,5.44123270967,5.850522825,6.7499434665,5.790786971,5.954668163,6.955013775,7.152236984,7.267397975,7.27521674725,5.077444067,7.1477918822,7.073876788,8.359597076,9.29724939,6.507481989,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,8.709822916,5.859479655,10.37037168,7.1793537375,11.41782366,9.789998625,11.54965727,5.880937246,7.593430574,8.202296649,6.39932068633,5.996621069,8.06297051567,11.573459625,9.736317839,11.94944384,5.2453189455,6.812437156,11.67803681,8.92818876867,10.24211452,8.489006101,10.23292486,6.963748587,5.357737827,5.964982644,8.62624266567,6.507481989,7.055014278,6.461320332,9.687454914,6.992205122,11.8267889,7.487641348,7.233718229,6.52833088567,6.051269448,5.678361577,8.021098551,6.759359347,12.58378567,6.683033634,6.977855527,7.35490904933,6.99802939,9.612806537,4.743369099,5.653211424,8.594558929,BRCA
8.80021707033,6.93719176833,8.849002155,8.590438399,5.572595075,5.6726414605,5.208391667,5.31637857,6.47380877667,11.27393851,5.2742827075,6.451446086,6.249355857,6.146498034,8.477755757,6.02245582833,5.540950401,6.1639330415,9.5256586835,7.184357478,13.610250215,13.39262134,6.535043833,11.44807772,7.538152306,7.4409667175,5.65306808,11.01586123,4.79000478,5.142424925,5.0394954975,5.468429566,4.997530935,5.07498942,6.5055392455,5.789345348,4.958459423,5.7087655615,5.019714421,5.291135005,5.696419023,9.800018618,7.75602760133,5.336650487,4.921497326,12.95548196,12.64414927,5.885337179,6.375481896,5.613687265,7.288638004,12.19832114,10.41792663,5.501129593,5.316518,5.5922223395,5.7773513165,5.1617969435,5.527236188,5.257964097,5.285412622,5.212942056,5.84925574,5.41840068,5.239730539,5.49385552733,5.852559769,6.5565791765,5.852877388,6.225261069,7.765171913,6.567884319,7.513216592,6.19438472475,5.346357517,7.3725677436,6.433089331,8.700336649,9.270109064,5.851756067,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,7.877739246,5.639963781,10.77070542,7.4303730355,11.31639767,9.291228915,11.73142947,5.313437469,7.310797082,8.474558864,6.68769140167,5.507010655,8.197304519,11.32136754,9.990983614,11.38105635,5.15818510817,7.04071315267,11.69692854,8.97755484267,10.19163332,8.120718857,10.11618835,7.32208299633,5.75402647,7.364312244,8.601359139,8.512524314,7.958945778,6.276408844,9.311414064,7.871691396,11.53735445,7.188443271,6.753621666,5.90086299367,5.751417692,5.638371651,8.158617651,6.988744679,12.52524557,6.913042352,6.585492612,7.348979802,8.318227715,9.0080471655,5.178128252,5.636487775,7.856831861,Control
8.93873198333,7.184025705,8.9421300595,9.145690907,5.620154746,5.315493258,5.637792259,5.3330355735,6.29282598867,10.61025923,5.7697544585,6.218541505,6.197910224,5.937527571,8.5293685075,6.0986811,5.293711886,6.07978260225,9.597360232,8.137709878,13.593208165,13.283571,6.6861140425,11.66558698,7.447581521,7.6537280945,6.003552345,11.4744083,4.827579315,4.753299027,5.0572438645,5.051601854,5.144669712,5.090935627,6.8381370625,5.713428617,5.128863697,5.9859083365,4.71233763,4.63055563,6.204772251,10.19039298,7.81654763933,5.088959125,5.303243061,12.80254267,12.68837278,5.470871348,5.903314583,5.647898183,6.995431166,11.42839688,10.64948099,5.391811746,5.51854399,5.431682766,5.583061692,5.106020379,5.282721231,5.355272902,5.437137209,5.221884638,5.209464331,5.59876575633,5.209919579,5.28808974333,5.88925383067,7.0758260015,5.8050524925,6.37173799,6.476467256,6.521369295,7.141854563,6.7272117865,5.298679987,7.3957099914,5.97717186,8.782311189,9.21638279,5.667403422,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,7.919144247,5.962092758,10.77027594,7.50153016,11.73097541,9.562295439,11.8233355,4.802724808,7.902708426,8.584390499,6.24070564267,5.499695432,8.151507585,11.488573795,10.29596436,11.33166731,4.9654426975,6.803089398,11.86292605,8.882604615,9.450943738,8.303485245,10.13087976,6.91536080067,5.655216748,7.129414721,8.523978557,8.640083234,8.326250965,6.674054967,9.328361407,6.162699096,11.27819405,6.506450901,6.61058611,5.88686611933,6.073504957,5.109999067,8.264536249,7.010810952,12.28120423,5.91013976,6.754490456,7.113716681,8.259214953,9.0364114565,4.985740915,5.229406468,6.905420477,Control
7.21270553333,6.333306097,9.369296688,8.421119265,5.139972076,5.637529995,5.363706598,5.497743719,6.61150973733,10.43052602,5.467905727,6.4561918425,6.422742316,6.646238725,8.5706565075,6.334076616,5.715352018,7.0001054865,9.06038523,6.439544705,13.781224835,13.80179072,6.2035328415,10.55803347,6.59529898,8.1909422715,5.726293954,11.49963678,4.796249019,5.401230463,5.3656166105,5.094670216,4.435394156,5.3235975005,6.706114046,5.451879748,5.3064570275,5.7146598075,5.363706598,5.021270114,5.740395522,10.05176671,7.341575068,4.561139219,5.196047562,12.62053951,12.40526256,6.161087152,5.6600815695,5.601853411,8.137837934,11.88734111,10.56653005,5.371568663,5.241850906,5.594725634,5.903562173,5.13220021,5.2517824205,5.995660463,4.894103816,5.330977554,5.047899594,6.12265334667,5.2564548235,5.34480111333,6.190282259,6.6476128175,5.77734798875,6.345720697,7.472835254,6.633653254,7.869657263,6.759633327,4.997642808,7.2288002188,6.801647336,8.647099619,10.06933601,6.304972419,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,7.988942668,5.7012796,10.48711175,6.8933171905,11.62683849,10.13925432,10.92879244,4.945808121,7.698810782,7.646632733,6.35314852433,5.292792099,8.08129530567,11.695521545,10.01433476,11.29445435,5.18877138467,7.516461694,11.0249286,8.867882958,10.66919979,8.504323566,10.76657469,6.671794109,5.810321792,6.370343581,9.16094315833,7.7584583,7.997872605,6.855868653,8.752398314,5.841225451,10.80905688,6.342168584,7.909294774,6.55404359367,5.884238453,5.895491217,7.961727034,6.396738021,11.38494305,6.732544377,6.584590977,7.23292539733,7.707740679,9.450971204,5.358968712,5.349976695,6.191903727,BRCA
9.19504210433,8.082588347,8.542348118,8.272374492,6.066310557,5.5942981825,5.234397132,5.239002933,6.25544650767,10.47189392,5.0452076385,6.4224940225,6.457877938,6.131451225,8.93480514275,6.36041764567,5.636197729,6.68886659175,9.5800955565,7.655961991,13.433996985,13.41082367,7.2166018795,11.61592857,6.58736921,7.2806843915,6.147312423,10.91544642,5.014479436,5.515708707,5.1734968835,5.369825236,5.213747029,5.3677624445,6.960738435,5.701972633,5.199060484,5.4341786895,5.30196368,5.577890454,5.790388412,10.65908191,7.57389387367,5.275203811,4.702259784,13.13233509,12.69883927,5.775321383,6.0033585645,5.964982644,7.298133898,12.562740285,10.45621094,5.045935721,5.375223015,5.665494895,5.8258292175,5.2919696595,5.869931916,5.844116484,5.443947436,5.6827427945,4.666494361,5.16436681433,5.35320914,5.20545657167,6.235586608,7.0204037355,5.62585714825,6.411515754,7.983451294,6.948341312,7.892969453,6.23406257875,5.0933444835,7.5048108894,7.602329794,8.81729638,9.423032438,6.242607864,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.9147536295,5.964982644,10.27293332,7.408146448,12.04715639,9.726252704,11.9029781,4.73499642,8.417157497,7.883225397,6.73899581333,5.670168482,7.95451796533,11.206231375,9.712540381,11.28106518,5.15942811833,7.13020930867,11.92126273,8.552349278,10.08289785,8.576806602,10.37973064,7.95391026267,5.892033495,6.619197019,8.789516499,7.8511886,8.051101686,6.771559209,9.846603446,5.923868951,11.08706186,7.404696936,7.254369939,5.93021521,5.857863615,5.379907907,8.3844099225,6.924132926,11.9729763,6.689792294,6.625420731,7.23694732533,7.898119338,9.327483072,4.666494361,5.722063796,6.076714738,BRCA
7.41495883233,7.14021701333,9.0920808705,8.506447554,5.602001935,5.6350479985,5.386130858,5.0087381095,6.46065986433,10.75224706,5.662349564,6.021561813,6.097511381,6.30204996,8.1157153055,6.07268852967,5.579701547,6.79513451675,9.0393998015,6.506966537,13.626376885,13.46017433,6.319377687,11.34927862,6.562170383,8.539009948,5.870618247,10.66951428,4.949431337,5.043313058,5.4155377725,4.998433881,5.221114603,5.5228852535,6.5128774715,5.697670451,5.3017134545,5.2047070055,5.201056716,4.255630578,5.867656354,10.25507022,7.918297949,4.20894853,5.131765663,12.57561022,12.56946885,6.452575359,5.5939594105,6.072969298,7.850469917,11.681747475,10.37355608,5.205559906,5.119575355,5.690673638,5.1823723485,5.0877994665,5.217400275,6.036014907,5.310713879,5.564111818,5.51460459,6.20933695367,5.389724205,5.196712542,6.058738875,7.1398498025,5.6869878525,6.20496783,8.37333405,6.787253282,7.952116757,6.007950882,5.159575836,7.3174860408,7.275615009,8.541833388,9.880142578,6.171732872,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,7.7272309565,6.354474751,10.41229492,7.1208014865,11.78825759,9.678499404,11.4461297,5.2515404,7.473910928,8.420129842,6.39469361333,5.558582385,8.00665617633,11.49634678,9.812386363,11.36168902,5.15357632767,7.417477812,10.85319669,8.787767491,10.46394351,8.583911209,10.55366796,7.15183151733,5.593063327,6.670660232,8.419142242,7.192690117,7.815353072,6.67359573,9.401834759,7.264445239,11.2754336,6.749538038,7.861522945,6.223640868,5.961166771,5.687068563,8.1522695415,6.641730707,12.21857089,6.87771703,6.32387048,6.65956480333,8.000508693,10.315147335,4.883878898,5.727111263,6.178222265,BRCA
7.402458632,6.49497810067,8.8670949045,8.27586973,5.517599514,5.729425526,4.235422182,5.193214486,6.65640928767,10.15940501,5.3331597535,6.1419538545,6.574332872,6.244797292,7.9997957695,6.65884761167,5.570471469,6.8321746335,8.9731778835,6.115985842,13.695659585,13.10298289,7.0230501225,10.77710346,6.385953509,8.146852134,6.067010094,11.12236553,4.894103816,5.183299167,5.4588187655,4.429368172,4.585333129,5.4804645905,6.4825640855,6.185475721,4.7909641215,5.7287360315,5.16672674,4.562658614,5.809035744,10.01357431,7.54571207,5.135874705,4.923400286,12.51861757,12.48307013,6.385953509,5.620415832,5.974650478,7.978912229,11.055174395,10.29305807,4.988243006,5.434304001,5.3318725025,5.466779832,5.418342137,5.571037525,6.114372881,5.321938238,5.0447806435,5.343595475,5.62774801333,5.4714926485,5.01758326567,5.65626159233,6.9933104255,5.8591069415,5.86431694,6.893426301,6.286424343,8.301451753,6.538599406,4.8457210545,7.37350411,7.049334327,8.366847964,10.12536217,6.329935892,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,7.5975884795,6.161591078,10.07347253,6.752537335,11.72922572,10.00443156,10.69211442,5.293527975,7.379705698,7.621284726,6.135427533,5.391811746,7.86577453733,11.796022585,9.916141133,11.42163372,4.87554945433,7.881687676,10.89823124,8.934366304,10.18465258,8.80453531,10.73881029,7.28907497567,5.561487483,6.496898205,8.58330978467,7.688986551,7.672568764,6.936287895,8.411575733,6.665268844,10.54285319,6.730643776,7.793962719,6.301003305,5.626374337,5.675400482,8.071465941,6.351827612,11.99463462,7.308614629,6.400115736,7.04234394233,7.696639189,11.79381229,5.398154738,5.688048317,6.015923042,BRCA
8.84548536967,6.87188385067,9.637352634,8.447910911,4.808399575,5.4109387615,5.272873517,5.249760185,6.47103919267,10.9757443,5.2235448575,6.184383749,6.119050697,5.921609641,8.34669283075,6.11670727667,5.741339733,6.6327062275,8.9213733295,6.309026649,13.715587005,13.27502674,6.2427986585,10.81469083,6.545586666,8.041917075,6.381807349,11.03657221,4.874319002,5.36458228,5.1813539635,5.225555714,4.145262653,5.487572427,6.8986974445,6.062214149,4.994463143,5.490470539,5.136490053,5.090018442,5.897368259,10.37355608,7.76042517267,5.474445169,5.568952692,12.89900003,12.67768778,6.359403118,5.7709950315,5.963191597,7.88932314,11.80706946,10.26043183,4.844249122,5.213649836,4.7827938095,5.4086859195,5.127530457,5.2239759765,5.971090125,5.305798424,5.425557558,5.114586962,5.226132214,5.0056864145,5.180157985,5.658553263,6.9654454415,5.8570988385,5.975682485,8.685117683,7.11468228,7.50084412,6.491152042,5.0687373255,7.4063725076,6.966797061,8.850844048,10.00810682,5.413637447,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,7.531468856,6.434174186,10.26509376,7.0698721725,11.42322901,9.577046919,10.78663743,4.868157375,7.572133883,7.779918143,6.82794277033,5.446761787,8.01917131267,11.46459896,10.0322459,11.31587145,4.91366864067,7.267388056,11.4871292,9.01840760867,11.04774441,9.040674063,10.51457134,7.62046501267,5.705018031,5.334685584,8.49027171233,7.192172276,7.588473151,6.811538864,8.766761713,7.183985468,11.38382052,6.697180004,7.568756321,6.138188914,5.86159021,5.467614719,8.4046207015,6.63862099,11.80634431,6.63161771,6.376824856,6.82334422,7.972421441,8.947881972,4.862465343,5.672857555,6.612135447,BRCA
8.84949481633,6.17612883267,9.22585896,8.586728275,5.339058306,5.606472071,4.901604566,5.443794857,6.605324117,10.85687312,5.2628979625,6.5925688045,6.394639001,6.431794783,8.21665827025,6.82720474267,5.816350905,6.5996295065,9.111304808,6.935197837,13.47010462,13.2860567,7.3145037215,10.52858624,6.783656769,7.888636145,6.298892537,11.29816872,4.881923051,5.287815095,5.429537391,5.629947603,4.649642211,5.4831451265,6.703597744,6.016368867,4.69772745,5.252164665,5.193782829,4.871364705,5.586322838,9.89302128,7.543934547,5.130530665,5.682019293,12.30040269,12.87339418,6.815707105,5.7781471465,6.180213143,7.960988197,11.67906498,9.881695635,5.387940841,5.766470106,5.9737291475,5.8997277105,5.0017319975,5.6735767295,5.928021599,5.761292753,5.615776579,5.292608072,5.54333123533,5.5232752075,5.832328023,6.031068161,6.6035671485,5.677996665,6.355135777,8.022258393,6.822988602,8.149291284,6.4121055595,4.958492937,7.2996578948,6.658643958,8.687831539,10.13367562,6.36737598,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,7.8558007155,5.997072898,10.00575124,6.9466844905,11.4712435,9.812915765,10.70365297,4.465794865,7.538152306,7.098719371,6.69079792733,5.836562468,7.890844983,11.5411915,9.833428205,11.57272404,5.08558098533,7.79308931833,10.89528011,9.258466301,10.98249473,9.362086899,10.54450111,7.44773841,6.303055223,6.487844554,8.95843216133,7.574595656,7.816841466,6.9630149,8.285819621,6.778573689,11.26946293,6.941461789,7.375259132,6.25104049967,5.98687237,5.479789356,8.161427938,6.452698896,11.97001249,6.625311134,6.670306154,6.681556457,7.3332026,8.294422198,5.072332275,5.699614961,5.923393601,BRCA
8.53999792533,7.41247668367,10.341868777,8.263599169,5.19062597,5.2788582895,4.755170033,5.5702571795,6.21975276833,8.662954149,5.724226245,6.6876859255,6.931184045,6.345277161,7.74146486825,6.59408105933,5.408721412,7.47454773575,10.2970447,5.886130184,11.559473305,10.20940192,6.6333974505,11.35660343,6.13976173,8.85628218,6.482691508,11.8759414,4.632300425,5.002940155,5.301172091,4.415681682,5.484469475,5.508032793,6.5823281825,5.484469475,4.968843636,6.3290861045,6.064964338,4.740943304,6.387591412,10.52753837,8.31090918967,5.113545539,4.96556642,12.44065386,12.55918115,5.980260273,5.81841107,5.606894664,8.527849483,11.705440355,11.76503338,5.408721412,5.26763996,5.235000351,5.2851101715,5.5397692505,5.852912247,5.398154738,4.415681682,5.5230802685,4.96556642,5.53686755933,5.261942101,5.478941034,5.52522094267,7.564460333,5.6576825155,5.91922759,6.58304938,5.97155002,8.52583508,5.81851615,5.2986916435,7.1446693556,8.426328841,8.961436038,9.841965701,6.555590428,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,7.6793168875,5.167730486,8.105084975,7.9529606385,12.28769659,10.43684194,9.868745837,4.632300425,7.360322846,7.791197286,6.127634878,5.91922759,8.742530249,12.52079595,9.724718956,11.3119244,4.944374514,6.99649640933,7.418614,8.91017192567,10.06457475,9.248788083,5.97155002,6.86771027567,5.567280188,6.618095924,8.67313689733,8.480033951,8.635646596,5.771893004,9.458448204,5.97155002,11.81615379,7.237164838,8.470710852,6.73710692967,6.436841129,5.676811285,9.1174736295,6.352798794,9.250168786,6.454756297,7.581880569,6.08299425167,7.927927741,7.8549590105,5.377654117,5.398154738,5.989031828,BRCA
