Instance10	9.596921694	13.15952927	7.098982487	9.726661428	5.605858198	9.027022092	9.269361142	8.616861979	6.496738457	9.863923404	6.79980331	5.586623085	8.0356480365	11.43790563	10.11144907	7.6541093245	8.9430429875	11.1110274023	5.4176929334	5.272033689	12.19871781	8.031881916	6.83844174133	6.549326956	12.09766027	6.537366551	5.081308998	13.54172225	6.232282407	6.031666056	4.726575091	11.06200921	6.5988104295	6.2012063225	8.33670864	6.71155131933	6.090647705	8.223556644	9.801199537	6.2017657865	8.721869154	6.112705996	5.372961888	8.7461260365	11.47663498	12.83066776	8.0649007185	11.26465094	7.170979399	9.2963027245	7.986440979	11.25995523	9.128046616	7.452973135	11.17484162	7.415068054	5.488490067	5.29680243	8.4216094845	8.645245129	6.0411300525	7.17554110733	4.889243844	7.494497866	7.524249938	6.6645194764	6.9279187635	11.64681981	5.75900304267	8.166628995	9.69476318	8.896605722	5.92169088967	13.80215118	6.81342298733	6.26822091	11.551814785	6.691964128	7.74245236133	6.8978346455	11.09393927	9.779978297	10.22738163	5.5839936855	6.349096049	7.581342169	8.44322777467	11.593713005	12.69546762	5.992208309	9.112896304	8.46005630567	10.47490271	7.356190313	9.482556459	6.207019812	5.4338499695	7.42782175433	13.96600025	6.819352447	7.04562845567	5.707228834	6.042541061	11.55023948	5.831251023	7.855507611	BRCA
Instance11	8.155224442	14.17314893	6.186218877	9.68790976	5.387510099	9.214878315	9.630713575	7.974032126	7.024477944	9.933705821	7.29034405	6.382845006	6.9194271435	11.22161448	11.16381336	7.53597724	8.596587527	11.005151922	5.4778574062	5.590370909	12.90277531	8.288129114	7.168375022	6.236976265	12.2590489	6.53208433767	5.557816912	13.43573605	6.663526528	5.465983644	5.66903474	9.884300709	6.478827051	5.5612686795	8.687254178	6.56440695667	6.189879523	8.143282598	9.094098227	6.506414513	8.944698245	6.120399247	5.418705435	7.505336487	11.95147243	12.5850741	7.4599929215	11.44994835	9.202485753	10.722396093	10.13161943	12.29067992	10.42491714	8.6908543205	11.93949851	7.755690654	5.108431835	5.75545035633	8.644467415	8.670710349	5.0222848205	7.58443443267	4.541969328	8.15728519	7.597317289	6.3734932246	7.8209172285	11.94944384	5.63874470533	7.996333838	9.736317839	8.324744376	5.64379041867	14.083072915	7.09722914933	5.9896451145	11.573459625	6.87186987967	8.06297051567	7.288835508	10.84003064	10.02776128	10.6073352	5.9065229025	6.05268325967	7.82250581	8.16934643067	11.25085226	12.7003986	6.664771254	9.141973713	8.21155236	10.78985172	8.458161657	9.684481761	5.564234295	5.561571382	7.76578908133	14.6085367	8.121094588	6.73906535867	5.283376631	5.515077886	14.20597115	5.424427713	8.225997098	BRCA
Instance12	9.539333865	13.87385551	7.641421617	9.524248408	5.179920282	9.226485123	9.909466033	8.704684954	7.306064253	9.477151683	8.450346395	6.51601958	7.9433269225	11.05015324	10.84714372	7.4402145165	9.0816140535	10.78322175	5.5325586518	4.327000131	12.82119829	7.246648275	6.57488857867	6.489691944	12.38541089	6.30944562733	5.364932404	14.39776555	7.805116889	5.768721099	4.567069008	9.622015717	6.64371039525	6.791169903	8.875473781	6.78874329567	9.27603198	7.85171957	8.994976437	6.132729324	7.537570051	6.240701309	5.968673272	8.893380673	10.96190926	12.44726543	8.6213007865	11.39766944	7.790610985	10.9989298065	10.28695653	12.18670552	9.778192608	8.74075082525	12.2764444	8.924932074	5.195554997	5.79137463333	8.9410095965	8.807082076	5.6053692185	6.74968815833	4.645902559	7.91898414	8.0098633265	6.7192971842	7.3186471095	11.38105635	5.63836021117	8.311295486	9.990983614	8.037891629	6.10103173667	14.491124715	7.64534915633	6.67480979075	11.32136754	6.80618221367	8.197304519	7.194930658	11.04264453	8.882628626	10.68519142	5.767601547	6.86489342067	7.457900782	8.800541064	11.817863435	12.31595909	6.566895523	9.295608889	7.38821850733	9.975214277	8.409052632	10.09852599	6.167925508	6.2340896	7.47167449833	13.69550076	7.757525229	6.67560015067	5.355977596	6.738028485	14.15265365	6.548826242	7.4263625	Control
Instance13	9.778192608	14.67256817	7.717524135	9.844219734	5.848755155	9.342497592	9.531343017	8.3498677015	6.888746673	9.882639658	8.394260237	6.455783898	7.443962143	10.77967445	9.985152126	7.3412959795	9.1999885685	10.4041484903	5.5947367508	5.499695432	12.53102961	7.207456398	6.82571524133	7.066307529	12.24889125	6.83411040533	4.65680675	14.10537413	6.282259665	5.358089615	5.327517838	9.953964008	6.703246997	6.935865955	8.978067698	7.02586490967	8.473138629	7.978740664	9.503095822	6.0027082745	7.860623191	6.832703733	6.318954546	8.864748553	10.97151861	12.49153253	7.84222089	11.29749826	7.996531569	10.931997676	9.936741399	11.8407859	9.674130959	8.549802914	12.2764444	7.600769885	4.79497450133	5.76234131467	9.0956836405	9.155780297	5.678623081	6.56176600267	4.822489599	7.813125618	7.822857961	7.4496009772	7.67532014	11.33166731	6.10693756767	8.534342889	10.29596436	7.957045617	5.82446156933	14.375350355	7.42531964067	6.649787867	11.488573795	7.13682015067	8.151507585	6.833435745	11.0724812	9.273866174	10.55664043	6.1670985755	6.68194097033	7.747843835	8.77440562733	11.68167441	12.40526256	5.770572224	9.249280073	8.586240551	10.19377825	8.213372953	9.964760013	5.864874046	6.237572491	7.97689047067	14.21113545	8.261532137	6.53137599367	5.527485802	5.986758624	14.61254488	6.379209934	7.70539162567	Control
Instance14	8.108238405	13.48222565	7.653026194	10.24378721	5.325000691	9.027201837	10.01320441	8.5569316505	5.805041697	10.43762494	8.687726581	6.029459097	7.4277413705	9.313711317	9.266219144	7.5914915015	8.733092931	10.5074705227	5.2789079548	5.149758548	12.091428445	7.917015651	7.207652156	6.723971888	12.29388695	7.043476808	4.80453284	14.13459319	5.956237471	6.176079003	4.860231899	10.13755512	6.46962764425	6.23780006725	9.226388785	7.215576291	9.281014944	8.214757601	9.507299682	5.9528423095	8.03664224	6.209166382	6.330742691	8.251533121	11.61592857	11.89889998	8.0986462275	11.08168334	7.831973999	10.4345328875	9.100032254	12.1278268	9.521183826	7.8958760305	12.23300553	6.778212273	5.203892012	5.85423578367	8.889311524	9.260861404	5.949517696	7.731561214	4.961404834	7.825469439	7.8440908905	6.4529665452	8.0652644275	11.29445435	5.68339117333	8.279077887	10.01433476	8.007981913	6.17992307233	14.38538722	7.18948982933	6.13687965425	11.695521545	7.63109708367	8.08129530567	7.428771926	10.76712945	10.48524596	10.78787423	5.967633391	6.23963327933	8.0739560435	8.70510697067	11.736023615	12.89109452	5.88130442	8.674572868	6.82775403067	10.19073248	8.969833382	9.995463717	5.966252363	6.4373989235	7.67746532633	12.05151325	7.008823908	7.05252053933	5.467207123	4.982321965	13.61588998	6.539744787	8.015569246	BRCA
Instance15	9.473467881	13.17144427	8.24541143	9.913970625	5.666480557	8.865223773	9.847089115	8.5497894345	6.629470009	10.76657469	8.685117683	6.089535888	7.5290493795	9.683047729	9.811543731	7.946295334	9.2660120735	9.90083481867	5.7051782334	4.702259784	13.26059839	8.946146814	6.73005362833	6.654067161	12.41257918	6.31386063533	5.488973851	13.98232431	6.26697916	6.345365879	5.398154738	10.26449571	6.58221279	6.155251749	8.761435816	6.78915135733	7.126294382	8.057546564	9.933580429	6.2009150755	7.987180326	6.472573571	6.137919084	8.7714984645	11.92346873	12.27401999	7.0920435895	10.90509007	8.593597591	10.481846613	9.202638794	11.82578773	9.220572483	8.507325823	11.74966846	7.879554342	5.12373846333	6.61539544933	8.573754578	9.241179451	5.5721343885	7.257674701	4.850638494	8.177894285	7.5531159175	6.5996740378	7.6098380195	11.28106518	5.76476224117	8.516213288	9.712540381	7.711014946	6.406842111	14.256090485	7.22974910533	6.3478008495	11.206231375	7.16731786533	7.95451796533	7.665607022	11.83915468	9.547965054	10.64411791	5.329465727	5.976184661	7.467041959	8.474468248	11.7690989	12.63275562	5.977286364	9.492559806	7.51099557433	10.56573071	8.192220215	10.34100757	5.488973851	6.249303584	7.38802305667	12.81758135	7.52642319	7.01209387333	5.307438771	4.904256777	12.35733627	6.82311602	7.66531652967	BRCA
Instance16	9.134080446	14.09890062	7.364180901	10.00415062	5.573807162	10.05890196	9.757607158	8.480919728	8.185397203	10.39270411	8.420129842	6.344300901	7.334669802	9.206422917	9.208795915	7.791459439	8.692934023	10.2584479883	5.4598011604	5.442455259	12.173760995	8.113873832	6.90677295333	6.258288656	12.40655986	6.96648824367	4.708204487	13.70909946	6.31764381	6.309572416	5.740665359	9.972922768	6.481299279	6.273689165	8.629266563	7.091595276	7.353766841	7.843734423	9.727627431	6.024113024	8.119409516	6.165716644	5.579701547	8.9026152985	11.33767223	11.53735445	7.2787905755	11.4325551	7.802356618	10.1697156285	8.429700821	11.51777531	8.932112213	7.6698976835	11.73619062	8.03235039	4.95714582967	5.57888995567	8.781924287	9.022833232	5.9976789215	7.16826149367	4.762629799	7.785029202	7.5935132445	6.4103000694	7.0284721055	11.36168902	5.51281927767	7.912322211	9.812386363	7.832100626	6.318598458	14.371791605	7.40587247233	6.2124689205	11.49634678	7.513620188	8.00665617633	7.3860315285	11.10921707	10.04754695	10.70804518	5.656097949	6.62219762133	7.7812287505	8.202123709	11.54137497	12.76004735	5.328864506	9.237354059	6.629468797	10.20419243	7.951053173	9.953076451	5.661429849	6.370558042	7.40432172967	12.11192472	7.096928908	7.22201205233	5.193979903	5.579701547	13.96294256	6.277060108	7.56824862667	BRCA
Instance17	8.150027916	14.01211384	7.200950391	10.22872886	5.561487483	8.743918095	9.995046727	8.4390426745	6.417266564	10.31328586	8.480952861	6.093819614	7.6448167215	9.06544382	8.734829099	7.9501379685	8.4734774435	10.0323493423	5.325793402	5.22343341	11.67291705	8.011759955	7.382294288	5.838328613	12.32574401	6.88625381767	5.908279272	13.58466312	5.589247584	6.526308008	5.343595475	9.579938673	6.7586365305	6.46315116575	9.515749664	7.36477082733	6.948136864	8.183860048	9.47543003	5.8797644155	7.974071981	5.984140004	5.96919151	8.0854306625	11.87463956	11.38730129	8.424245596	11.19831015	7.440414751	9.3507208175	8.501002294	11.0083938	8.290607702	7.78074875825	11.31639767	7.229566594	5.390620698	5.456722424	9.2561154625	9.175650046	5.8526834815	7.69004670467	4.688758955	8.029454439	7.244024888	6.3663407464	7.455521977	11.42163372	5.7480082465	8.254711101	9.916141133	8.014301064	6.132790906	14.532993875	7.49295514767	6.1028603775	11.796022585	7.367541703	7.86577453733	7.6297769445	11.01508764	10.22573799	10.68956587	6.071716146	6.263204176	7.8494133085	8.527860513	11.71439964	13.06629278	5.217920145	8.863614158	6.60952083033	9.938499406	8.049591461	10.04141314	5.343595475	6.2183765775	7.63460766867	12.21001994	6.951841648	7.39735229933	5.049425205	5.624694033	13.92451704	5.976599205	8.178882396	BRCA
Instance18	8.700336649	13.34674991	6.776041872	10.30881145	5.931926036	9.090953388	9.86581875	8.551370553	6.951608556	10.26978741	8.212765231	5.913853554	7.6536816935	9.805889394	9.734062262	7.5558305855	8.580432115	9.692770319	5.2999294774	4.542740612	12.72514606	8.639124627	7.144249486	6.564839703	12.39966386	7.059851597	4.82618143	13.75810714	6.025976276	6.252765353	5.259471408	9.628928997	6.64321852225	6.3805448535	8.496794995	7.06833791633	7.178368875	7.824005841	9.214671934	6.013518634	8.227629329	5.782219336	5.371568663	8.945498463	10.65984455	11.4706641	7.3687454405	11.00692932	8.219411924	9.9387440065	9.230429477	11.65066148	9.494236145	7.51695507925	11.88705885	7.781656624	5.033824754	6.02612785733	8.9141647275	9.44260202	5.852284372	7.395755471	5.066101302	7.732576386	7.5582124195	6.4518559062	6.6752901625	11.31587145	5.4970801105	8.333715684	10.0322459	7.922348208	6.31258353867	14.528822965	6.76555037667	6.0448145055	11.46459896	7.37085903833	8.01917131267	7.5643569095	11.49963678	9.568935181	10.59472841	6.259376137	6.17780891	8.0462685015	8.05470427767	11.698874855	13.11037161	4.790135144	9.518988037	7.377204594	10.38589505	8.142031888	10.0173308	5.782219336	6.0887305845	7.48674032467	13.7976418	6.945300803	7.19601476967	5.349976695	4.66393703	12.40276968	6.034750138	7.55989175633	BRCA
Instance19	7.013297895	12.76004735	7.392920835	10.45750942	5.829095581	8.423925951	10.14810827	8.655247477	6.453686815	9.880004788	8.550709395	6.203304562	7.7716617215	9.17185302	9.55681311	7.8335949455	8.5357374825	9.570767933	5.2013286924	5.377480603	12.61232587	8.278880489	6.75150023233	5.877014897	12.00382718	7.14134063733	4.92411325	12.88068749	5.675259326	6.598875532	5.591119307	9.545409111	6.62525171175	6.522968526	9.61434228	6.99678506233	7.213301407	8.380689546	9.024766466	6.1177243565	8.066467478	6.81458607	6.2801264	8.812034044	11.58622772	11.33051934	7.609256218	10.89969322	7.768880894	10.2054917615	9.226111776	12.09904539	9.431989105	7.9804653435	12.17862448	7.260592921	5.216817016	6.080460993	9.0777368	8.973504462	5.9427897325	7.85163769533	4.37083793	8.063477494	8.134159504	6.2563490298	7.151868078	11.57272404	5.73544914683	8.322684325	9.833428205	8.115760429	6.56668181467	14.343984755	7.20381425033	6.08165818225	11.5411915	7.474173093	7.890844983	7.519177108	11.05606207	9.894916689	10.6432567	6.1648761405	6.44428954733	8.1239601125	8.62611672467	11.60967717	13.12486126	5.262669223	9.331690173	6.93058673833	10.37600085	8.290227544	9.777469494	5.463697036	6.184436099	8.00883452333	13.49883304	7.22451093	7.43260419933	5.299584672	4.53376448	13.08977243	5.724930741	7.772780877	BRCA
Instance20	8.817064493	12.03663478	7.508688368	10.01669727	4.891432858	9.317424556	10.66050207	8.821488149	6.026750963	10.94323478	9.242996091	6.734984332	7.9021186325	6.536717836	10.14474144	7.9784806655	7.348718546	10.2933462963	5.670954472	4.891432858	13.101518485	8.608754849	5.51821901167	6.352798794	12.05629403	6.82896955467	5.167730486	10.54750216	5.244707519	5.451714936	5.557280839	9.794875216	6.37303906825	6.65967948325	9.315772892	7.079701867	7.069372226	9.689915497	9.68371449	6.0495366965	7.947901529	6.924786158	5.255700175	8.917194701	11.50276234	12.11865571	7.4418007155	11.13901746	8.423285204	10.7857803675	9.522278016	10.90995328	10.04412807	7.6711712305	12.22983432	7.180309817	5.47215116333	5.53307792333	9.1051538585	8.965922146	5.560376996	7.555541788	4.779274646	7.930502474	7.835265585	6.6932167248	7.830943777	11.3119244	5.95434088933	9.482092544	9.724718956	9.015708527	5.459774314	14.572620915	7.04919297067	6.424485401	12.52079595	7.65359668867	8.742530249	7.7140739065	12.34771002	10.82468853	10.36475876	5.593235253	5.99671383567	7.935994932	9.02082982733	9.2723260095	13.32349748	5.255700175	9.274600117	6.741190456	10.52833228	8.96325817	9.834609753	5.334149236	6.7063430695	7.588837224	11.94385185	6.018707189	7.189092449	5.616777635	4.261387852	8.405238411	5.716038325	8.067280196	BRCA
