Instance10	5.868644328	5.52820953933	13.30755735	10.73828676	8.968033945	10.1579811735	12.71572616	6.530679344	8.5424491805	11.66819594	9.226822258	10.59585913	10.43232295	6.389484251	12.555839805	9.087620074	8.7062533825	11.95147243	11.54965727	10.56852647	8.182674481	7.0345246175	6.65292069	9.242925143	13.57316849	13.02515173	6.0001498005	6.720954705	13.32349748	5.551220982	11.56134298	10.50407936	5.241850906	10.20981921	13.91975024	9.932285307	8.318408504	9.5666536195	8.23486635625	10.64603237	11.29816872	7.419119853	6.11126757462	9.284031921	9.4342765365	13.0016920567	6.171232598	5.433708114	7.505618187	9.478026913	8.623754517	9.06991468275	7.86898479467	6.773670433	9.402735565	4.7337701255	12.71973005	12.57561022	7.0389208815	5.348476342	11.07513166	11.32848436	6.55033008667	10.67145286	5.970522876	6.734103713	9.153147365	7.73787453	6.047566334	5.190230876	10.32699711	9.610619386	6.9934365385	10.77722677	8.407736325	8.632641862	5.09058402133	8.667644801	5.177231401	5.938292408	8.020912072	11.9729763	12.01315176	6.20494726733	5.349269063	9.923803275	10.5220521	9.589230319	10.25455658	5.3102028742	9.39173719667	6.488023506	7.79989988667	6.044721811	4.748476814	9.573775512	9.062910366	8.0230743065	11.232332545	8.9027815345	6.37934042267	8.431122648	13.1577646	9.12048533167	7.5993496495	8.940578709	7.65162541167	8.512524314	8.198618308	7.582877963	8.441949357	7.624444863	6.021041727	5.588190264	7.91736616433	4.8765822255	8.993405749	7.88713234333	10.77439198	BRCA
Instance11	6.377909471	5.520952032	13.38150649	11.22708057	9.222372974	10.3429898955	12.72208073	6.3018025545	8.8419137825	12.07828769	9.292000111	11.31587145	10.52622073	6.452684887	12.709175695	9.4877935725	8.677037688	10.12919321	12.08864757	10.79293283	8.3253168705	7.0127930545	7.771029062	9.101076985	13.44200721	13.26600764	6.237820247	6.75767611967	13.61228456	5.6036253415	11.58069917	11.08759894	5.896944624	10.42942273	14.16199356	10.80184598	8.012681973	9.818578763	8.206890791	10.79887295	10.41875948	7.44240679	6.23400167413	8.4298445465	9.713240423	13.38075223	6.76448354967	4.937445614	7.428802086	9.518889713	9.187525981	9.3263654105	8.429694467	6.715210855	10.42864835	4.8674357865	12.53965448	12.59449147	6.9314624695	5.234034486	11.66763062	11.67867508	6.44640659	11.44004913	6.37083741633	8.413195399	9.319096918	7.656963092	5.641698649	4.674142501	11.92978186	8.421603203	8.03434082	11.21588197	8.71258815	8.687254178	4.833330084	8.97289446	5.244707519	7.01100671	8.006874612	12.15241487	11.50362218	5.61092011767	5.564234295	10.38269998	10.46181223	9.98368522	10.75081188	5.4747015372	9.48670272667	6.713243056	7.67853256367	6.777279282	5.127128959	9.918028798	8.455040631	7.968132296	10.961812267	8.5542168845	6.103133411	8.324744376	13.44910353	8.70404923367	8.054317228	9.347167964	7.52460701833	8.782311189	8.489648422	7.81250003	8.893893904	7.64305548225	6.309345038	5.2682569975	8.426607239	4.8068625875	8.3681031852	7.77724799867	10.82348291	BRCA
Instance12	5.682862067	5.419747676	13.60583775	10.75721104	8.291356205	10.537062895	12.77087865	6.794577817	9.5078439965	11.35299256	10.07094309	10.59236386	10.70804518	6.67226088033	12.55312885	9.7897153685	8.874233892	10.37334401	12.09712198	10.39442548	8.033782948	7.20574551525	5.468429566	10.385450336	13.69898245	13.50703833	5.8206433655	7.05983200933	13.41513704	5.4677528645	11.36448778	10.3976482	5.963942952	9.399502844	14.07822256	10.25166618	7.786173431	9.6679097305	8.66890589975	11.00516506	10.73333763	7.062966591	6.28843476275	9.0057770885	9.40079841	12.9782093367	5.85634563767	5.4712434025	7.696636917	10.04873245	8.158535374	9.2539445035	7.74400371033	6.186565552	9.773922635	4.8640533005	12.55486108	12.7232493	7.588864934	4.885039006	10.82171841	10.54016222	6.829496563	10.71573921	6.30426301567	7.637278986	9.567253149	8.54296522	6.239651629	4.835433068	10.11027486	9.886283826	7.445046312	10.81892586	7.80883731	9.755547386	5.19653616267	8.256245404	4.91887665	5.895794131	6.914777148	11.45733998	11.18215551	6.038152094	5.725271665	10.46760584	10.56036654	10.36525103	10.262932	5.2807451622	9.195560001	6.56370622733	8.198871326	6.542964077	5.243375136	9.67905828	8.33670864	7.833925056	11.70917814	8.440677237	6.64747643967	7.821807658	12.98372673	8.71872262533	7.127591822	8.531830892	7.41438813233	7.582144099	8.219968468	6.716651865	8.889824199	7.1594113175	5.967636237	5.5379537345	8.84984846467	4.720882052	8.7738329156	8.399936504	10.7780979	Control
Instance13	6.712049318	5.49564778167	13.47298527	10.94214079	8.473788053	10.49601531	12.97797754	6.606692869	8.6638524215	11.37233743	9.900180431	10.61251863	10.61564829	7.06776618533	12.45224766	9.609644114	8.692426296	9.25541878	12.2076581	10.56377331	8.8292487585	7.229572549	7.026996771	10.0489230955	13.73376056	13.75148289	5.9492453975	6.82116240933	13.17700839	5.2629806275	10.90509007	10.64055928	6.139352456	10.14979827	13.92451704	10.02390718	7.772530879	9.4793664585	8.66078077925	10.93858741	10.95861817	7.494497866	6.33788056837	9.0490950775	9.279091018	12.84124692	6.05834715467	5.585098336	7.6335652745	10.70189146	9.101214823	9.345662943	8.04746915367	6.754490456	9.854642896	4.9923080935	13.09148337	12.52742331	7.385858514	4.695180462	11.2498099	11.18215551	6.698867507	10.74066222	6.262064587	8.636643764	9.313711317	8.474406762	6.314792241	4.951647528	11.10530635	9.442757511	7.851590076	10.69807978	7.825278619	9.838321965	5.111784634	8.668052735	5.018602184	6.846528182	6.873816658	12.10791023	10.95100801	5.883568509	5.394901009	10.38657417	10.41307283	9.822925735	10.17277787	5.437678959	9.30140069767	6.89339379867	8.21715890633	7.4641024005	5.151586144	9.708558488	7.987919294	7.7488304595	12.743131755	8.230366588	6.211690882	8.547261958	13.47944813	9.32129309667	7.525066413	8.766463584	7.808609232	8.172253881	8.590840692	7.454877335	8.862560746	7.91827336	5.768456458	5.529607584	8.19257376867	5.189829705	8.9908265678	8.58775546467	10.41110342	Control
Instance14	6.299991555	5.18523056133	12.16391545	11.03306523	9.476443016	10.0404666825	12.99135537	6.494171746	8.264241142	11.31639767	10.42441069	11.27673526	10.43185304	7.528050522	12.7948595	10.2684293485	6.8058868985	11.64430934	11.50276234	10.96223109	6.694170416	7.270700089	6.487080811	9.7655558655	13.83559602	12.6014308	5.67647326725	6.03282786567	11.65847718	5.6648312555	10.67145286	10.89528011	6.312207384	7.950032561	14.35403309	11.33112984	6.947084956	9.335713559	8.43499741725	10.89425716	10.91699926	7.779327238	5.97131066762	8.702210454	9.5186549045	12.9832074433	6.58025808333	5.5818384335	7.1694392885	8.645245129	8.512879813	9.54160512575	8.39766958967	7.377039403	10.07045008	4.9326958435	12.26010515	13.2860567	7.491036185	5.025179949	10.90219441	10.37139037	6.39651091367	11.2910039	6.61878377233	8.702935506	9.08760944	8.658881899	6.070449036	4.482788153	10.39534164	10.45321433	6.822945585	11.03013967	8.903747151	9.944778348	5.09001561533	8.568992699	4.998433881	6.646238725	8.21182884	10.97395222	12.46042141	5.727254593	5.979345877	10.54450111	10.86107549	10.42590328	10.50921116	5.0367210076	10.7196695833	6.44285074967	7.781624593	5.814687283	4.734861022	9.657095607	9.10528726	8.0659608755	10.938707434	8.021123619	6.552126854	7.697873054	12.21350534	7.196068393	8.427364945	10.08069134	7.666812025	8.202663968	8.829691919	7.996531569	9.078511853	6.9522246965	5.434637608	5.585400746	8.38580951533	4.900918755	7.9825833316	8.719877213	10.45470056	BRCA
Instance15	5.771166725	5.39372571767	12.44601199	11.05830992	9.123074542	10.052479598	13.22427159	5.796510866	9.378561602	10.99212422	10.5411695	11.11778287	10.38874414	7.19143122567	12.335373285	10.660615195	7.0921794195	10.16363116	12.14240395	10.51325413	7.5124677965	7.44888365275	5.421737703	10.1755793975	13.83906107	12.81938184	5.81045167	6.136742691	11.61257955	5.281910256	11.66148208	11.52630619	6.522782082	8.74994577	14.49088818	10.4004902	7.46131803	8.8546680655	8.584280999	11.12353964	10.52730133	7.342743899	6.13518211887	9.5844076055	9.4562685785	13.29910101	6.16906241433	5.374817074	7.2985705445	9.715962473	9.610425606	9.24964886925	8.23250327933	6.953850502	10.3571454	5.3322934295	12.60813011	13.16228672	7.382495772	4.99733848	11.36247141	10.00164081	6.81029895667	11.19062121	6.397120148	7.837282788	9.915188902	9.240493895	5.764082867	5.251351034	10.70167275	9.296882447	6.7358863095	11.29848665	8.62122874	9.793246096	5.401644181	8.248557517	5.501686937	7.029787251	8.521110748	11.11828268	11.86567539	5.908306372	5.865430938	10.54330281	10.85219028	10.1079628	10.7777528	5.1866950352	9.17349975667	6.41251149567	7.37750700233	6.019516084	5.05203679	10.12134609	9.500653254	8.388644412	11.42927823	7.91332957	6.50797233933	7.567216718	12.78312415	7.89471349167	7.9228118275	8.334453331	7.806351836	8.274239672	9.495905543	7.680255999	9.399940699	7.474168944	5.197719213	4.851398881	8.10525163267	5.347227247	8.115957583	8.831702571	11.49082219	BRCA
Instance16	6.136791862	5.55735813	12.2076581	11.09848962	9.088471	10.054922528	12.53522562	6.441496305	8.77250007	11.85884755	10.07411507	11.33541843	10.35884378	6.997489341	12.89503667	10.3128701505	6.950345721	11.63567744	11.48188533	10.86526952	7.276306071	7.3205492105	6.787253282	9.442624464	13.93643461	12.79374357	5.64580829575	6.13055860067	11.73344556	5.844763555	12.00076422	10.65863127	6.104237707	8.049278334	14.41536846	11.04074197	7.033371033	9.390792679	8.17339065175	11.37070935	10.74637599	7.536171678	5.8115327645	9.0653599655	9.51481625	13.3958873067	6.405660936	5.4331571255	7.335258382	8.875304823	8.895530694	9.30465203825	8.361567588	6.640176686	9.920956132	5.357560781	12.44988381	13.15138292	7.640236619	5.405369226	11.15594258	10.38135939	6.606387401	11.21084804	6.27978295967	8.823320364	9.428297943	8.631396377	5.997919695	5.01168711	9.89030271	9.92732654	6.6465141605	10.92977641	8.944200421	9.540516092	5.42652205633	8.521434692	5.15826759	6.399688614	8.312317023	11.63297943	12.10567621	5.65225244667	5.442455259	10.28660429	10.8300717	10.35624868	10.76039169	5.1393267096	10.135420629	6.11022297267	7.799000873	5.446513976	5.06588596	9.664350002	9.275589767	8.104052414	10.7152440105	7.941049802	6.484659393	6.763946394	12.65253473	7.29295549933	7.7424971865	9.898586698	8.077182341	8.372017391	9.452633076	7.87986062	9.312894935	6.668085811	4.778749175	5.1896910965	8.47021794067	4.789568581	8.0820814208	8.39322552767	10.95739975	BRCA
Instance17	6.097089942	5.276280094	12.15610687	11.01303318	9.313099074	10.110630198	12.56790862	6.4668668285	8.4391079925	11.78170407	10.54993411	11.26378871	10.52622073	7.12570578567	12.883676395	10.175807248	6.673638385	12.29172622	11.52630619	10.91921737	7.100523053	7.32107004825	6.404976011	9.864515267	13.94018008	12.83212363	5.75026683225	6.024912782	11.39254029	5.847268108	11.10122084	10.9232534	6.364533585	7.726935283	14.08845827	10.19564323	6.905931861	9.282241073	8.15534579075	11.23955693	10.7538521	7.620606799	6.05027236225	9.131055831	9.56216684	13.26413214	6.686371373	5.304829672	7.4610238715	8.4779415	8.458335989	9.73198662975	8.13823689733	6.821139774	10.00852706	5.064318068	12.12695617	13.15138292	7.5408424895	4.942819753	10.89955162	10.45670378	6.31385020067	10.98603064	6.41900987367	7.542724538	8.959597113	8.409052632	5.903768142	5.07383228	11.8471671	10.69010738	6.713912422	10.95739975	8.80453531	10.00201369	5.230716392	8.663630259	5.2209212	5.946152572	8.68863596	11.19380271	12.41104094	5.540239002	6.034585086	10.7780979	10.97955044	10.16869754	10.55686073	5.1429804608	10.6199372103	6.34199734433	8.26637811633	5.8678732615	5.154424477	9.34775485	9.32873165	8.073393062	10.719947743	8.0620596875	6.55113829467	7.037687304	12.05711016	7.35219937433	8.1993781325	9.80247643	7.96397256133	8.186177549	9.226202111	7.79246679	9.583055082	6.99342098075	5.049425205	5.135510618	8.22908198933	4.954846726	7.8307857686	8.36016220033	10.73426953	BRCA
Instance18	5.643287114	5.31023041433	12.43207997	10.99992623	9.744775458	10.2906216975	12.61931219	6.0776124045	9.3058690055	11.97072616	10.31880295	10.85440892	10.87563823	6.915254259	12.95196407	10.077023151	7.0380508525	11.3345919	11.729846	10.73881029	7.6689614285	6.87693023475	7.11681471	9.425735618	14.35403309	13.31403233	5.60048593825	6.04389442033	11.6799266	5.661355418	11.71707458	10.93235154	6.342079669	8.070538427	14.75649535	10.64717983	7.252857286	9.51464464	8.50755986025	11.2211885	10.41061594	7.647892114	5.86582320888	9.1480814945	9.435594498	13.56340191	6.40351653367	5.4143862015	7.4277826515	9.102776955	9.158313751	9.43448568775	8.11042235033	6.50922523	10.02129272	6.024095595	12.66507944	13.08540943	7.5258128505	5.1235822865	11.53030527	10.50898594	6.461560844	11.15778289	6.10555362567	7.662759375	9.515168153	9.014202627	5.835804886	5.503993644	11.16113206	10.22045122	6.791946866	10.96605136	8.726661907	9.734062262	5.49965759933	8.868437624	5.301597934	6.771129989	8.612961657	11.97755909	12.3239471	5.702195218	5.908699592	10.49748292	11.07201887	10.71990666	10.54623399	5.3052654106	9.96691141567	6.342114179	7.864735013	5.9673170555	4.832144764	9.810082001	8.909121384	7.9960170675	10.931663923	8.0192290835	6.656141449	7.843483192	13.05456028	7.99431697333	8.099684686	8.545892254	7.91466323133	8.566036076	9.470273049	7.763878152	9.073606794	7.3878730535	5.562403668	5.169995153	8.41167500167	5.40001935	8.0855683992	8.67060928633	11.07439256	BRCA
Instance19	5.842357415	5.49999523867	12.39881323	10.96869939	9.511130543	10.2719336385	12.52524557	6.0641177855	8.5423615195	12.10567621	10.32054705	11.12692078	10.62776211	7.283181094	13.185500905	10.3100047505	6.998502507	11.15565329	11.99675603	10.93816836	7.227761339	7.4105530975	5.95687633	10.2208606765	13.95070399	12.87743566	5.853512573	6.13606692733	11.66791331	5.480555394	11.39699552	10.68460862	6.188050361	7.585866015	14.7817055	10.61460429	7.151425371	9.4055344625	8.42641647	10.93189375	10.25287861	7.818472134	6.05905511062	8.6367287865	9.8676893395	13.5598272267	6.55118799567	5.3472166865	7.330975552	8.65325812	8.438086053	9.62476860925	8.085445139	6.5890186	9.93170563	5.493683184	12.29242381	13.04201932	7.7309844595	5.1411577435	11.39624368	10.71515145	6.26513559233	11.2250027	6.59309130067	7.836115267	9.137619512	8.500534316	5.706331104	5.122477305	10.78342824	10.03270048	6.7696088165	10.76657469	8.95599937	9.672500978	5.614626411	8.773519307	5.115835678	7.091438361	8.807082076	10.94914844	12.12695617	5.87472931033	5.535906174	10.34930366	10.50876069	10.27801993	10.44034522	5.3401858144	11.3658591167	6.41663102767	8.21781843067	5.321784583	4.988243006	9.480144491	8.921618659	8.2116986575	11.41841943	8.015208768	6.577842161	6.427443278	12.75418295	7.318540429	7.9640858885	9.157246578	7.92980596633	8.162140944	9.613983311	7.697282321	9.247975637	7.0851958235	4.958159726	5.0129494045	8.57618374333	4.900515266	7.8614995356	8.803648797	10.55163644	BRCA
Instance20	6.692549685	5.32017902367	8.929717871	11.17748823	9.319763063	9.0693429085	12.50816376	6.4563124775	8.9464675825	11.58695951	9.36270062	11.49963678	6.319586888	7.292038499	11.1259818395	10.3490182955	6.458489395	6.779394753	11.68668229	10.64868139	7.2606614885	6.4837760045	6.130936659	10.073199747	13.86388477	12.9500565	5.84282289175	6.24975432867	9.01326762	5.6272753555	10.96917084	11.59799678	6.049201232	7.923240007	14.58875125	10.89786457	6.51033347	9.262046048	8.1072467615	11.53100625	10.83615712	8.133426259	5.95211095312	9.357835757	9.5724159015	13.6582169367	6.35003104733	5.536889155	7.842926264	6.122575015	10.30513296	9.5501818735	7.68330154633	6.482691508	8.100019848	5.28392944	12.51068142	10.82365605	6.28713931	4.781459781	9.521345799	10.65747949	5.394127731	11.94030819	6.598032442	7.747456426	7.376236382	8.305048399	5.398154738	5.255700175	9.119292054	10.67176022	7.219354455	7.360322846	9.190584692	9.785984134	5.16783977967	7.760355902	5.323740468	6.903553889	7.57557919	13.0331107	12.11775357	6.35908817467	5.696558124	11.35464901	11.27762466	10.15345105	10.78233917	5.0637061424	9.90022087867	6.11201536833	7.75966795533	6.5614672555	4.891432858	9.892869539	9.332881953	8.1835855075	11.913684245	8.145928049	6.22984031133	8.158535374	12.73257984	8.388998034	7.207625284	10.09131343	8.33272210267	9.107073927	10.26097865	8.105084975	9.565750015	6.2068217805	5.212385731	4.7497556545	8.37707137633	4.718715087	8.1496813676	8.30560416167	8.836477359	BRCA
