@relation thedata

@attribute 1147 real
@attribute 1676 real
@attribute 1677 real
@attribute 2620 real
@attribute 317 real
@attribute 329 real
@attribute 330 real
@attribute 331 real
@attribute 4000 real
@attribute 4790 real
@attribute 4792 real
@attribute 54205 real
@attribute 596 real
@attribute 5970 real
@attribute 637 real
@attribute 6709 real
@attribute 7186 real
@attribute 836 real
@attribute 839 real
@attribute 840 real
@attribute 841 real
@attribute 842 real
@attribute 843 real
@attribute 8717 real
@attribute 8718 real
@attribute 8737 real
@attribute 8742 real
@attribute 8743 real
@attribute 8772 real
@attribute 8795 real
@attribute 8797 real
@attribute 8837 real
@attribute 9020 real
@attribute DependentVariable {BRCA,Control}

@data
8.670710349,8.76886181,6.934380171,6.0987386835,7.7410235595,9.181680732,9.10786861,6.25333282,12.561351905,12.2590489,13.43573605,9.025071112,7.66150020625,8.687254178,6.963748587,11.91473092,8.81368591,8.021098551,6.832498371,6.53836224367,5.3816807882,8.198860636,5.8173243305,8.26798057567,8.121191613,9.933705821,7.673778348,12.58378567,10.44646331,7.35490904933,6.99802939,11.30927755,8.101189293,BRCA
8.807082076,8.949474907,6.92664681,5.915801855,7.693481461,9.602668372,9.64187447267,6.249355857,11.3968287,12.38541089,14.39776555,8.530173307,7.69919135975,8.875473781,7.32208299633,11.23612501,7.562397229,8.158617651,7.565516657,6.42023459533,6.0308489854,7.692121379,6.5274627935,7.74767978867,7.6337006075,9.477151683,7.462710251,12.52524557,10.4522647,7.348979802,8.318227715,11.86370244,7.320667722,Control
9.155780297,8.91830832267,6.6713305865,5.7385896285,7.5169319435,9.748937848,8.950697414,6.358963769,12.16234867,12.24889125,14.10537413,8.84381204,8.09596774125,8.978067698,6.91536080067,11.30449979,7.489328426,8.264536249,7.122464248,7.00966433967,5.9638642464,7.8122716905,6.7013656265,7.976421966,7.585169165,9.882639658,7.945016626,12.28120423,10.26227726,7.113716681,8.259214953,11.85228967,7.585039752,Control
9.260861404,8.54817031567,7.0811017145,5.6531788685,7.2583026115,9.3641773755,8.831709234,6.810768024,11.9623243,12.29388695,14.13459319,9.447156147,8.2876995905,9.226388785,6.671794109,12.001308,8.174789799,7.961727034,6.463330176,6.98279924833,6.0564723368,8.7262881565,6.308782325,8.60516057033,8.0932276735,10.43762494,7.475053625,11.38494305,9.334318613,7.23292539733,7.707740679,11.32122928,7.964616852,BRCA
9.241179451,8.93271200033,7.1032022225,5.9754365375,7.491349902,9.745757925,9.59777171733,6.819320511,12.40541646,12.41257918,13.98232431,8.66705043,7.76711974975,8.761435816,7.95391026267,11.95277228,8.260238737,8.3844099225,6.59203376567,7.15190720767,5.9408978668,8.6813768815,6.4870294085,7.70289810533,8.073389772,10.76657469,6.998649647,11.9729763,9.828898548,7.23694732533,7.898119338,11.54164129,7.194562656,BRCA
9.022833232,9.04826869333,7.20994475,5.731922108,7.314781926,9.24265747,8.328009681,6.387332919,11.647604995,12.40655986,13.70909946,9.108133102,7.94296329425,8.629266563,7.15183151733,11.49745034,8.569372533,8.1522695415,6.74366960767,6.96118783033,5.9484693628,8.248373031,6.0136423555,7.81029065433,7.6164314535,10.39270411,7.7377659945,12.21857089,10.02000108,6.65956480333,8.000508693,11.16916418,8.287667511,BRCA
9.175650046,8.354139225,7.35871524,5.640590947,7.439190284,9.106913703,8.109536,6.924400193,11.383564795,12.32574401,13.58466312,9.377341303,8.49738614725,9.515749664,7.28907497567,11.84327345,8.554263753,8.071465941,6.54477670467,6.80342487867,5.7945629282,8.6068554675,6.1232805335,8.33003132667,8.2376290435,10.31328586,7.793165047,11.99463462,9.304157994,7.04234394233,7.696639189,10.91211486,7.912531798,BRCA
9.44260202,8.76855890367,6.720818415,5.450334332,7.49765713,9.221711435,8.50859886567,6.65900091,11.723080655,12.39966386,13.75810714,9.400581223,8.0343733815,8.496794995,7.62046501267,11.67059663,8.466179598,8.4046207015,6.35519581733,6.42300723233,5.8306412028,8.073461174,6.087304236,7.89650067567,7.469505012,10.26978741,7.8036831505,11.80634431,9.892717783,6.82334422,7.972421441,10.84277875,7.609328588,BRCA
8.973504462,7.991196569,7.03899017,5.6616938525,7.365638144,9.2950823285,7.88922588267,6.207605557,11.326520465,12.00382718,12.88068749,9.046251708,8.36146716375,9.61434228,7.44773841,12.06768485,8.512702074,8.161427938,6.83335750433,7.21039357867,5.884185454,8.5559423875,6.1575373515,8.82616985867,8.194340722,9.880004788,7.957035644,11.97001249,9.408563868,6.681556457,7.3332026,10.49079602,7.653205378,BRCA
8.965922146,9.373615846,6.8742708525,6.9630110765,7.0492517595,9.853083913,8.26887307167,7.406483789,13.403975805,12.05629403,10.54750216,9.54766629,6.96857569025,9.315772892,6.86771027567,11.59972937,8.362997044,9.1174736295,6.74561446033,6.53695531667,5.3899325582,8.6535305615,6.512972611,7.901426815,8.019564385,10.94323478,7.674413957,9.250168786,8.136146677,6.08299425167,7.927927741,7.00736687,9.165749378,BRCA
