@relation thedata

@attribute 119391 real
@attribute 124975 real
@attribute 221357 real
@attribute 2539 real
@attribute 257202 real
@attribute 2678 real
@attribute 2686 real
@attribute 2687 real
@attribute 26873 real
@attribute 2729 real
@attribute 2730 real
@attribute 2876 real
@attribute 2877 real
@attribute 2878 real
@attribute 2879 real
@attribute 2880 real
@attribute 2882 real
@attribute 290 real
@attribute 2936 real
@attribute 2937 real
@attribute 2938 real
@attribute 2939 real
@attribute 2940 real
@attribute 2941 real
@attribute 2944 real
@attribute 2946 real
@attribute 2947 real
@attribute 2948 real
@attribute 2949 real
@attribute 2950 real
@attribute 2952 real
@attribute 2953 real
@attribute 2954 real
@attribute 3417 real
@attribute 3418 real
@attribute 373156 real
@attribute 4257 real
@attribute 4258 real
@attribute 4259 real
@attribute 4953 real
@attribute 50484 real
@attribute 51056 real
@attribute 51060 real
@attribute 5226 real
@attribute 6240 real
@attribute 6241 real
@attribute 6611 real
@attribute 6723 real
@attribute 79017 real
@attribute 9446 real
@attribute DependentVariable {BRCA,Control}

@data
10.45834538,9.079012114,5.019714421,8.426607239,6.053714822,6.77001273867,6.691996078,8.959249336,8.7814428635,6.8454253565,8.197391032,9.517696824,9.2670448,13.1577646,14.1780293,5.11478904667,9.139993254,11.06323009,7.296724643,10.4760984,9.4211311925,7.8501522565,5.0935153415,9.540709807,8.93341183067,10.972825098,11.24903656,7.1441526065,10.15511583,13.62353635,12.27941189,7.635393681,6.794071861,9.825005875,11.30129057,13.08801473,8.554241278,12.21756405,12.64987931,11.21967391,5.99710475,10.15972666,11.05382767,12.08864757,11.94573106,5.659219053,10.991262065,10.36475876,8.540174145,12.43177729,BRCA
10.5875059,8.839503892,5.440463287,8.84984846467,5.725271665,7.94637101267,6.84687285667,8.066965207,8.3558676845,6.5598228625,9.043899682,9.6930332305,8.58662508,13.44200721,14.142448875,5.38482853533,9.189639964,11.01529328,7.1817650325,9.74314345,11.04031466,9.3380437685,5.306510833,9.77045376,13.31148609,12.1744696545,10.71872147,6.890284772,9.71662277,13.1958974,10.54517472,8.404546734,6.798819909,11.284900865,11.29816872,13.07191821,9.53869735775,12.3793121,13.14121392,10.89144978,7.2353025745,10.45470056,11.12745936,12.09712198,11.98737426,6.273894067,10.934265385,9.587262369,8.9603476145,12.03202581,Control
10.69507843,8.316667472,5.561411108,8.19257376867,5.470871348,6.141981213,6.67108949033,8.217813694,8.4215630885,6.784283047,9.178034609,9.9671321765,9.032390944,13.8269571,14.31354326,5.31537307933,9.200065551,11.26696235,7.8257500675,9.81640816,7.375927778,6.6511875605,5.4429858425,9.322345697,11.148023343,11.5016838055,10.79624673,7.4122593155,7.905584252,13.17478142,5.006310647,8.033479614,6.62443028967,11.5160328,10.75902287,12.91499054,9.71525398875,12.55220564,13.57316849,11.12692078,6.669606693,10.32328593,11.28537059,12.2076581,12.16288073,5.781629373,11.043348045,9.946665485,8.5608173675,11.805235185,Control
11.2250027,8.794173061,5.38371401,8.38580951533,5.601853411,6.87434366967,6.08227019567,8.375192737,8.811162448,5.9192511745,8.954417523,9.849424834,9.106975816,12.7645524,13.245771415,4.90187269667,9.009885376,11.53391627,7.2893652205,10.37652187,6.952408206,6.1839304485,5.0027742635,9.190022869,9.08872412967,12.550933765,11.59376472,8.065067082,7.422235366,13.87701905,10.81229788,9.45863788,6.64091558333,10.622085571,10.6953025,13.49883304,8.6868891385,12.24439068,12.77666852,11.23083122,6.633069002,10.13348297,11.54446475,11.50276234,11.45279735,6.107798352,11.35966066,10.58177047,7.918645837,11.711186175,BRCA
10.86645813,8.217486565,5.292055848,8.10525163267,5.689167221,7.25331251967,6.08778383933,7.936492374,8.800578386,6.0334570045,8.511970819,9.413121938,7.12794565,12.5439804,13.037357875,5.06706057767,9.811543731,11.14027398,8.182386704,10.15177801,7.2017065665,6.2078153655,5.164364996,9.465179215,10.9540334177,11.195848395,11.48628211,7.508861332,8.826549381,12.90439101,10.54381511,6.767857117,6.91303621433,10.885403125,11.22675553,12.76915812,8.4222869235,10.86455782,11.65676462,11.55629063,6.44757129,10.42417183,12.10651723,12.14240395,11.46435444,6.966133735,11.389315675,10.7042238,7.8175963395,11.32324757,BRCA
11.71081731,9.288163079,5.262105418,8.47021794067,5.593063327,7.407032583,6.65832159467,8.117774412,8.5898463615,5.925670067,8.8938752125,9.92083501,9.570999404,12.73133712,13.85560599,4.82833081433,9.44806525,11.27871096,7.2954521835,10.26648823,9.9186790705,7.8564122475,5.203367226,9.471198195,12.27795235,12.594000985,11.36005162,7.9977257805,8.876134064,13.97885659,11.32350252,11.01182496,6.893637833,10.8016164685,11.23866464,13.54172225,8.7021110485,12.05629403,13.12174076,11.00268162,5.868528857,9.669660678,11.71299347,11.48188533,11.6604752,6.198401453,11.43211096,11.24081833,8.28233369,12.148596505,BRCA
11.966264,9.827049342,5.376612718,8.22908198933,5.661857354,6.99502444167,7.15778711267,7.952655534,8.7844600065,6.0254061685,9.120186085,9.754053089,7.769476091,12.56021108,13.742658385,4.74502855333,9.241638294,11.48554018,7.5722296685,10.31119801,9.4866760665,7.891617685,5.286669608,9.288924383,12.56468497,13.07984312,12.07584355,8.804282437,8.423285204,13.87385551,11.55530105,9.592513625,7.025360691,10.76343432,10.71141341,13.64083637,8.56828339025,12.29943565,12.96626215,11.18170219,6.2950685615,9.668433462,11.89968368,11.52630619,11.62774602,5.998653184,11.37773182,10.09238094,7.9436716785,11.95794082,BRCA
11.57408981,9.320067806,4.772164642,8.41167500167,5.572291894,7.01575437633,5.83676535833,8.298797049,8.801815271,5.700225077,8.915371342,9.6232418485,7.331456947,12.68387193,13.769852835,5.153327049,10.39967877,11.03430052,8.172049472,10.18025763,7.3754379615,6.176785881,5.277770955,9.73802516,8.82443668867,11.4636120765,11.05745385,7.761065212,7.952247829,14.0020375,10.97929498,8.771655456,6.89733264733,10.819271146,11.54684638,13.52808598,9.17750764125,12.06924173,13.18452521,11.37070935,5.946247797,10.10193009,11.76587047,11.729846,11.67556248,6.503830209,11.287285115,11.13121409,8.327031948,12.114997805,BRCA
11.02017803,10.0981575,5.022602231,8.57618374333,5.537460123,7.28690004133,6.735089302,8.317029418,9.1380355905,5.655287657,9.38420538,10.0880098575,7.858759848,11.60634056,13.96324788,4.970183387,9.608828239,11.45304566,7.8654413675,10.8441842,6.7867493365,6.005551113,5.2931603285,9.190776032,9.061409656,12.148165725,10.09998588,8.0459612595,9.417926928,13.37131522,11.86074569,8.100558699,6.92484627367,11.365658795,11.03059147,13.48222565,8.8265500415,12.16189092,12.71572616,11.19611661,6.2253517025,10.25380646,11.99074406,11.99675603,11.49170796,6.251819079,11.722572425,10.82151514,8.780398762,12.07005952,BRCA
12.31595909,9.784757978,4.71233763,8.37707137633,5.753023652,7.44153337733,6.72197647567,9.320829383,8.7689492485,6.16932523,10.077762157,9.603673087,10.4068032,14.02580012,14.06933674,5.054802139,9.349160193,11.93949851,7.765995361,10.37287897,8.1115180165,7.685487121,4.8887886855,7.877009719,9.73265062,12.16274051,10.54691402,8.2118301915,9.426794725,14.3269231,12.30526243,8.643748998,6.410460031,10.67711418,11.1005262,13.04549694,9.40309214425,12.3239471,13.32947056,11.28162453,5.7262030835,10.3384693,11.96367651,11.68668229,11.87114877,5.80517071,10.0322357035,11.01529328,7.1120859255,9.742974219,BRCA
