@relation thedata

@attribute 10087 real
@attribute 10558 real
@attribute 10715 real
@attribute 123099 real
@attribute 125981 real
@attribute 130367 real
@attribute 1455 real
@attribute 151742 real
@attribute 166929 real
@attribute 204219 real
@attribute 2531 real
@attribute 253782 real
@attribute 259230 real
@attribute 29956 real
@attribute 340485 real
@attribute 5007 real
@attribute 55304 real
@attribute 55331 real
@attribute 5587 real
@attribute 56848 real
@attribute 79603 real
@attribute 81537 real
@attribute 8560 real
@attribute 8611 real
@attribute 8612 real
@attribute 8613 real
@attribute 8877 real
@attribute 8879 real
@attribute 91012 real
@attribute 9217 real
@attribute 9218 real
@attribute 9517 real
@attribute DependentVariable {BRCA,Control}

@data
8.7716211185,8.8529270158,5.73425229267,7.275475337,4.688758955,6.27233956533,10.88857795,5.338612717,5.729492441,5.324280698,11.095806065,10.3569969,6.735729052,10.32574385,5.427950757,11.92740031,5.9819502195,8.291724557,8.386812159,10.40311354,8.677526851,4.961289063,10.742021425,9.59038909033,7.75666290367,10.2324657247,8.133537761,7.701966788,10.77860308,5.431465218,6.58457401533,8.685713418,BRCA
8.995353182,9.7477174604,5.251535832,6.394896188,5.875049716,7.524395155,10.71605229,6.039089716,5.504788206,4.720158177,10.86027095,11.46146424,7.493617565,9.9273386875,5.721517065,12.53234503,6.077747702,8.929821412,8.529080209,10.44446134,8.188701494,6.959193811,11.358287285,10.2807133247,7.759280398,10.493423482,7.104354799,8.214053297,10.31705674,5.841980192,6.39740928333,9.2623422,Control
9.6373655255,9.589149249,5.440854665,5.888141239,5.168332398,6.03886256833,10.42026583,5.358089615,6.170531632,5.082799703,11.038502325,11.39254029,6.98911381,10.1362334965,6.038980014,12.30454677,6.2340276675,9.697254787,8.593214744,10.46285527,7.775019461,7.026996771,11.453383465,10.9549472523,7.66462177567,10.060610899,7.327991174,8.069988244,10.04737654,5.599028548,6.59732717267,9.115954722,Control
7.6760009765,9.1986385442,5.243691398,8.108238405,4.92221123,6.25937283667,8.33257494,5.104558131,6.431794783,5.094670216,9.898007806,11.45733998,7.021149678,10.551150805,5.953970144,11.96905199,6.5594005475,9.255170899,8.582933341,11.09524225,9.060906056,6.839333325,10.524162515,10.0955142883,7.15057614767,9.250913232,7.527814853,8.650954005,11.00370783,5.595452376,5.966770343,9.074115449,BRCA
8.6697663465,9.0265924382,5.63235380233,6.721820783,5.666480557,6.083419299,10.69259831,5.771166725,6.528184984,5.174337751,9.5085847775,12.40526256,7.56483756,10.002443065,5.403021612,12.78963253,6.608543381,9.245208703,9.564845477,11.13606849,8.242246557,6.502239591,11.205595935,9.30571278167,7.39481399567,10.908582253,6.8623317305,8.821854583,10.51763522,5.709987583,6.16152605433,8.943043048,BRCA
8.199288641,8.8342973656,5.55529323,7.480913617,5.383541223,6.114490992,10.22662928,4.965104614,5.96947934,4.940884687,9.9284590325,11.79991713,7.043686602,10.373723665,5.476714818,12.53699151,6.3080887,8.524562405,9.055378109,11.06141864,8.914057031,6.524977004,10.374394255,9.68397106233,7.27882055067,9.25131142733,7.569405018,8.473463378,10.87516208,6.055397005,6.23699941767,8.538180321,BRCA
7.7474390975,9.1131480236,5.462679534,9.100820741,5.139767484,5.90813125667,10.18487569,4.962099266,5.903768142,5.179920282,9.9929494645,11.85884755,6.990504302,10.491908405,5.9893725,12.29684318,5.9181521155,8.371668982,7.602441151,11.08196123,9.254108071,6.311935024,10.250737905,9.66313863433,7.24943584033,9.007866993,7.4250477045,8.713275774,10.79459886,5.65478727,6.31226441367,8.762549077,BRCA
8.051010002,8.8617485514,5.406353085,7.061833226,5.264359319,6.36957729833,10.7627975,5.58151037,6.11239324,5.002490161,9.721373291,11.18958694,7.054037506,10.238652006,5.87031,12.38193096,6.2886117805,9.475815049,8.210952703,11.2007149,8.588340915,6.825248602,10.614527755,9.68731579533,7.56717954333,9.95807522633,7.449070484,8.290227544,10.48569377,5.827953159,6.00825368733,8.67856592,BRCA
7.22834918,9.13281623,5.759496599,8.143027439,5.465657207,6.60836228767,10.38358581,5.554597484,5.803040518,5.015706349,9.7034667805,11.66525609,7.154213379,10.327421705,6.113175002,12.27401999,6.3127236285,8.154895462,7.554859571,10.75503384,8.967688197,6.715554084,10.60199615,9.55495607667,7.414201085,9.73838128967,7.4397204985,8.455040631,10.75166563,5.75422695,6.03538340733,9.153704732,BRCA
8.9575150345,8.963037262,5.30344093567,6.378429797,5.065239741,5.97157184233,10.31750338,5.59724157,8.105084975,5.077041333,10.300112096,10.28302499,7.699990757,10.631048895,5.537615426,12.61840679,6.843240964,8.398680773,9.096630254,11.83281498,9.030143702,5.696558124,9.155948698,9.74257664667,7.556087008,10.4872457877,7.88823209,8.439977457,10.65252708,5.19062597,6.171920974,9.137619512,BRCA
