@relation thedata

@attribute 10181 real
@attribute 10189 real
@attribute 10236 real
@attribute 10250 real
@attribute 10262 real
@attribute 10291 real
@attribute 10421 real
@attribute 10482 real
@attribute 10594 real
@attribute 10762 real
@attribute 10907 real
@attribute 10914 real
@attribute 10921 real
@attribute 10946 real
@attribute 10949 real
@attribute 10978 real
@attribute 10992 real
@attribute 11051 real
@attribute 11097 real
@attribute 11100 real
@attribute 11338 real
@attribute 129401 real
@attribute 1477 real
@attribute 1478 real
@attribute 1479 real
@attribute 1660 real
@attribute 1977 real
@attribute 220988 real
@attribute 22826 real
@attribute 22916 real
@attribute 23020 real
@attribute 23165 real
@attribute 23225 real
@attribute 23279 real
@attribute 23450 real
@attribute 23451 real
@attribute 23511 real
@attribute 23636 real
@attribute 24148 real
@attribute 2521 real
@attribute 27316 real
@attribute 2962 real
@attribute 2963 real
@attribute 29894 real
@attribute 3178 real
@attribute 3181 real
@attribute 3183 real
@attribute 3184 real
@attribute 3185 real
@attribute 3187 real
@attribute 3188 real
@attribute 3190 real
@attribute 3191 real
@attribute 3192 real
@attribute 348995 real
@attribute 4116 real
@attribute 4670 real
@attribute 4686 real
@attribute 4799 real
@attribute 4809 real
@attribute 4904 real
@attribute 4927 real
@attribute 4928 real
@attribute 5093 real
@attribute 5094 real
@attribute 51362 real
@attribute 51585 real
@attribute 51639 real
@attribute 51692 real
@attribute 53371 real
@attribute 53981 real
@attribute 5430 real
@attribute 5431 real
@attribute 5432 real
@attribute 5433 real
@attribute 5435 real
@attribute 5436 real
@attribute 5437 real
@attribute 5438 real
@attribute 5439 real
@attribute 5440 real
@attribute 5441 real
@attribute 55746 real
@attribute 55749 real
@attribute 56339 real
@attribute 57122 real
@attribute 5725 real
@attribute 57794 real
@attribute 57819 real
@attribute 5903 real
@attribute 6426 real
@attribute 6427 real
@attribute 6428 real
@attribute 6429 real
@attribute 6430 real
@attribute 6431 real
@attribute 6432 real
@attribute 65109 real
@attribute 6625 real
@attribute 6626 real
@attribute 6627 real
@attribute 6628 real
@attribute 6629 real
@attribute 6632 real
@attribute 6633 real
@attribute 6634 real
@attribute 6635 real
@attribute 6636 real
@attribute 6637 real
@attribute 7175 real
@attribute 7307 real
@attribute 7884 real
@attribute 79023 real
@attribute 79869 real
@attribute 79902 real
@attribute 8021 real
@attribute 8086 real
@attribute 8106 real
@attribute 8175 real
@attribute 81929 real
@attribute 8243 real
@attribute 83443 real
@attribute 8480 real
@attribute 84844 real
@attribute 8683 real
@attribute 9128 real
@attribute 9295 real
@attribute 9343 real
@attribute 9410 real
@attribute 9416 real
@attribute 9631 real
@attribute 9688 real
@attribute 9785 real
@attribute 9818 real
@attribute 9883 real
@attribute 9939 real
@attribute 9972 real
@attribute DependentVariable {BRCA,Control}

@data
12.39294532,8.22629228433,11.41099996,11.70577504,10.88615784,7.0436771605,12.08138533,11.41613712,11.7044031,6.713243056,6.494260087,10.48635768,10.141140676,12.16730219,11.90502978,8.739916541,12.45248586,7.4061050705,9.4877935725,11.21477156,8.8176146935,6.9314624695,5.69896750125,8.490831953,8.38020334225,8.427331476,5.6362406355,9.03001262,13.19781415,7.79970309167,9.70697128,10.46181223,8.006874612,9.292000111,10.43916109,8.32536594533,9.222372974,9.818578763,9.084237789,8.741113959,11.4353683,10.79666855,10.90796116,10.25937581,7.2120204945,12.30758799,9.3853204015,12.562213615,7.782983675,7.157320822,7.0768429845,9.631810874,11.46146424,9.9827365075,8.5542168845,9.900855914,9.8841075105,8.627160965,8.4616146785,10.3654309477,12.20653743,10.52622073,6.452684887,13.02343475,13.216312595,10.5358394,9.610111812,10.288257045,10.66477195,8.677037688,9.3986738585,11.4243108,9.486624446,9.636870305,9.720120732,12.18094263,11.4744083,11.13855038,11.42772678,6.402078871,6.755291951,9.66947024,11.22708057,5.275762522,10.0572611,10.38269998,13.085838955,8.351283748,12.10010062,6.309345038,11.59799678,12.21133327,7.159423477,12.35583566,13.165696105,13.18898907,11.37306376,8.657829719,10.3454840987,10.67862239,11.15778289,11.64638017,10.6877391985,7.105230531,10.2180718405,8.635646596,6.250587993,12.123937315,12.81545941,11.08759894,9.470052751,8.3868199435,10.79887295,6.82419862,11.31587145,10.79293283,7.81250003,11.93859466,10.44673727,7.77724799867,7.240841706,11.88601099,7.52460701833,9.417663408,12.75717127,10.70897201,7.337602112,11.2302278,10.59389087,10.95307261,7.428802086,10.75081188,9.413057256,5.61092011767,8.4298445465,6.658286918,8.687254178,BRCA
11.77105209,8.04211853267,11.64755074,12.12152875,11.30718958,7.5492409965,11.70094695,10.85869598,11.38871439,6.56370622733,6.727822201,11.13074769,9.604246865,11.89497319,12.02845184,8.488313278,11.53336151,7.519117707,9.7897153685,11.18241626,9.471872742,7.588864934,5.82904310025,8.67256777,9.05502104575,8.671926947,4.9107340725,9.189046878,13.04382794,8.12538379433,8.849265223,10.56036654,6.914777148,10.07094309,9.942089671,8.71738420633,8.291356205,9.6679097305,8.492885781,7.999973407,11.97142151,10.27729935,10.82131183,9.859325559,7.794067543,12.11092378,9.677574201,12.88314779,7.404909773,7.3010001835,7.6944021975,10.5203005245,11.10769786,9.942444886,8.440677237,10.05503195,10.3427971665,8.94526175,8.598018257,10.7561628917,12.292442985,10.70804518,6.67226088033,13.31590529,13.418742185,10.30263925,10.00910118,10.707208044,10.49951734,8.874233892,9.047905292,11.55629063,9.811543731,9.355641581,9.578863787,12.08367055,11.48188533,11.28537059,11.28199972,6.104971499,6.326074949,8.91062109,10.75721104,5.108327117,10.18974462,10.46760584,13.345148445,7.6552144765,11.94030819,5.967636237,11.69911488,12.66384721,7.84153763,12.42907592,13.527799245,13.074006,11.36217961,8.6399303195,9.73742023733,10.1244836,11.26201864,11.625661435,11.341499225,7.591674041,10.257335515,9.073720587,5.695027274,12.533700195,13.06098469,10.3976482,8.847168067,8.5955822765,11.00516506,5.679488016,10.59236386,10.39442548,6.716651865,11.82274022,10.09798967,8.399936504,6.815707105,11.42512686,7.41438813233,9.461368613,13.0583047,10.42688875,6.213644369,10.62399145,10.72598418,10.3180516,7.696636917,10.262932,8.215534365,6.038152094,9.0057770885,6.411854672,9.755547386,Control
11.87114877,7.90933980433,11.68974045,12.00831666,11.11911153,7.5318164065,11.75371412,10.925465935,11.5155078,6.89339379867,6.679413681,10.60821349,9.8263898165,11.9729763,11.73619062,8.482224233,11.88601099,7.451015844,9.609644114,11.18574775,9.4681403765,7.385858514,5.72020384725,8.557617943,8.8598701745,8.758703348,5.521543841,9.347572166,13.23175973,7.94777078533,8.868005407,10.41307283,6.873816658,9.900180431,10.22337462,8.59660525833,8.473788053,9.4793664585,8.40571707,7.909294774,11.60575973,10.38624004,10.75314175,9.984319163,8.0077252005,11.82578773,9.189064928,12.75606922,7.020066336,7.075062598,8.0398971155,10.414272081,11.13074769,9.835657767,8.230366588,10.0481807,10.304503741,8.413100175,8.47997578475,10.545250775,12.30455741,10.61564829,7.06776618533,13.43392773,13.44172153,10.2159337,9.440080724,10.493467176,10.25576659,8.692426296,8.340414702,11.66558698,9.493665908,9.6358129485,9.601752743,12.19128143,11.16768802,10.97608812,11.15088665,6.382499203,6.547978484,9.180550154,10.94214079,5.088959125,10.1909886,10.38657417,13.3174003,7.684122884,11.68152186,5.768456458,11.36448778,12.53522562,8.100447105,12.44389288,13.544191545,13.17957018,11.17748823,8.490118018,9.85575963633,10.11467972,10.94976857,11.53159418,11.11871584,7.412868569,9.8911802455,9.179325131,5.025484272,12.34653506,12.80741335,10.64055928,8.9851584535,8.2281896455,10.93858741,6.21014104,10.61251863,10.56377331,7.454877335,11.83642135,10.30642947,8.58775546467,7.013158293,11.51246655,7.808609232,9.2427161355,12.83993603,10.49469589,6.405912077,10.69211442,10.67884903,10.29642331,7.6335652745,10.17277787,8.640083234,5.883568509,9.0490950775,6.517083235,9.838321965,Control
12.88542666,7.565709867,11.89182747,12.3793121,11.61638815,7.5625464675,11.88601099,12.42250973,11.77806492,6.44285074967,6.684962905,9.439779534,10.5463097655,12.20624983,12.39966386,8.70215634,12.33906368,7.318978508,10.2684293485,10.850890192,9.8524245665,7.491036185,6.09104138625,9.25803663,9.182953627,9.124279717,5.296964961,9.968674397,13.52035475,7.86579001867,8.995541845,10.86107549,8.21182884,10.42441069,10.98390052,8.309480267,9.476443016,9.335713559,8.065202205,8.798116248,11.59917377,10.41629907,10.26546887,10.41110342,8.3949148965,10.74598122,8.745670996,12.785101515,7.784227701,6.947329826,7.7521988485,10.3079602855,9.501827795,9.628922111,8.021123619,9.880571175,10.5618128605,8.634194938,7.91776161125,10.9227277437,11.53820818,10.43185304,7.528050522,13.60583775,13.352752785,10.36439217,9.746254447,9.711992858,9.515749664,6.8058868985,9.0127074755,12.19128143,9.214775128,9.9907375325,9.330368553,12.38074251,11.36217961,11.73219511,11.33051934,6.185178351,6.114268757,9.410849402,11.03306523,5.481404906,11.27294773,10.54450111,13.87875916,8.0204275485,12.09842044,5.434637608,11.09730811,13.12663112,7.403304156,12.6218253,14.16852811,13.591191,11.81310789,9.1728338105,11.0440848817,10.37394209,10.85788793,11.900405455,11.15899039,7.03149755,10.350627979,8.184182491,5.301232095,12.190939155,12.53234503,10.89528011,8.0691422925,7.439513772,10.89425716,6.5739922,11.27673526,10.96223109,7.996531569,12.5708958,11.16040108,8.719877213,7.998450984,11.95778233,7.666812025,8.9977844955,13.04201932,10.82235197,6.0664182,11.24778827,11.04849558,10.72254311,7.1694392885,10.50921116,9.461173034,5.727254593,8.702210454,6.073504957,9.944778348,BRCA
12.83066776,7.87444804233,12.56435203,12.45384813,10.4306776,7.101744613,11.84160377,12.116804585,11.93859466,6.41251149567,7.282836206,10.10480876,10.0394737835,12.13502955,11.97488965,8.692197997,12.04827069,7.501323971,10.660615195,10.2479921405,8.935019442,7.382495772,5.9374754535,8.955374654,8.47632447475,9.1843954305,5.107609878,9.423662793,13.85986526,7.92189120167,9.357783524,10.85219028,8.521110748,10.5411695,11.06986277,8.91396736533,9.123074542,8.8546680655,8.193218709,8.271184179,12.02968073,10.04182378,10.46916384,11.19776361,8.2073525535,10.81714378,8.6194691085,12.68153369,7.860623191,7.0042865265,7.2140041085,10.0610516075,11.90502978,8.963946686,7.91332957,8.702805674,10.336884971,8.7754466,8.091043774,10.082422721,12.32593305,10.38874414,7.19143122567,13.60139652,13.829234755,10.76155147,10.25287861,9.1176722785,10.01526211,7.0921794195,9.245197702,11.14770754,9.426286314,9.683055312,9.259561518,11.50362218,10.87659774,11.25995523,10.16197619,6.723562401,6.092128797,8.426475613,11.05830992,5.197719213,9.923985212,10.54330281,13.994342735,8.077072225,11.48188533,5.197719213,11.22892405,12.97797754,7.445891568,12.83366697,13.91978853,14.17314893,11.70152102,8.7551738165,10.1481021253,9.379173172,10.96869939,11.596109925,10.2699583685,7.216336329,10.1494174885,9.428957399,4.702259784,11.091923185,12.12152875,11.52630619,7.7611686765,7.8793900265,11.12353964,5.760760691,11.11778287,10.51325413,7.680255999,12.13627672,10.61326715,8.831702571,7.320735406,11.05567579,7.806351836,8.621000851,13.18229429,10.45289528,5.895551805,11.34727825,10.51730058,10.49245938,7.2985705445,10.7777528,9.19777027,5.908306372,9.5844076055,5.964982644,9.793246096,BRCA
12.59652762,7.957705743,12.05836733,12.49713337,11.61281105,7.170061611,12.12241722,11.86154965,11.92978186,6.11022297267,7.391761545,9.417336261,10.4308296955,12.30875149,12.24154982,9.115603659,11.92269971,7.3465208585,10.3128701505,10.8764910395,9.341754095,7.640236619,5.55354459375,9.265123395,9.19928350825,8.7204348895,5.2643122405,8.948652767,13.50314811,7.704054153,9.527897792,10.8300717,8.312317023,10.07411507,10.8409276,8.28805577267,9.088471,9.390792679,7.46332231,8.580165392,11.75195417,10.80422,10.49127719,10.63563676,8.311717942,10.76873043,8.392677918,12.76119845,7.923834234,6.4235331885,6.821211518,10.1388079565,10.40280453,9.56719054,7.941049802,9.861979055,9.938015449,8.217813694,7.968982717,10.9765418417,11.57106637,10.35884378,6.997489341,13.32090986,13.443780465,10.39216207,9.819365272,9.8817326245,9.62089845,6.950345721,9.280760217,11.96009799,9.136613813,10.0054039915,9.374426115,12.54548466,11.53262879,11.67585684,11.68597092,6.764676316,6.016480301,9.227195422,11.09848962,4.442388555,11.03103278,10.28660429,13.874582295,8.103454562,12.23703672,4.778749175,11.08223906,13.14121392,7.528725991,12.72627038,13.76499321,13.48222565,11.64198185,9.2113615035,10.209151315,10.62285742,11.01054579,12.35089878,11.470671725,6.90394547,10.3826481615,9.200470222,5.893308357,12.33433984,12.58650212,10.65863127,8.3163910215,7.718667084,11.37070935,6.0664182,11.33541843,10.86526952,7.87986062,12.36549278,10.95031916,8.39322552767,8.087530632,12.13864308,8.077182341,9.074699978,13.09561052,10.82797402,5.853877943,11.31728698,10.73380366,10.49035982,7.335258382,10.76039169,9.211511834,5.65225244667,9.0653599655,6.215781112,9.540516092,BRCA
12.7624963,7.59650558,11.84250171,12.46187723,11.55865044,7.263764947,11.96287081,12.103700275,11.90740908,6.34199734433,6.786077228,9.281014944,10.475278206,12.19216651,12.29448586,8.898632467,12.27401999,7.095375512,10.175807248,10.7422753105,9.724109558,7.5408424895,5.98073217525,9.443410392,9.0901231735,9.127963714,4.7722227,9.557291911,13.44751595,8.021174851,9.42725057,10.97955044,8.68863596,10.54993411,10.39216207,8.32009508533,9.313099074,9.282241073,8.005934842,8.644884758,11.57190206,10.86526952,10.32819838,10.29339725,8.282171868,10.41061594,8.3470542775,12.706975605,8.033204275,6.078690411,7.290171848,10.3154866485,10.83762027,9.590133938,8.0620596875,9.852381692,10.335740921,8.266787858,7.93708405075,11.0399392867,11.1499239055,10.52622073,7.12570578567,13.37610779,13.377110635,10.74815115,10.17560604,9.864539634,9.421265976,6.673638385,9.112059712,12.44988381,9.151492997,10.266338858,9.560027603,12.57220763,11.56134298,11.58990637,11.74803988,7.461215696,6.083857569,9.319763063,11.01303318,4.93712219,11.25995523,10.7780979,13.982597205,7.9160647255,12.14165544,5.049425205,10.81174016,13.03973478,7.802191444,12.48900128,14.007905805,13.55093015,11.64933041,9.043457461,11.0526538427,10.38358581,10.72951477,12.277163725,11.50938669,6.967344797,10.3627597125,8.17452767,5.439300032,12.263711105,12.8471739,10.9232534,8.1233197735,7.5280300115,11.23955693,6.313659102,11.26378871,10.91921737,7.79246679,12.35200901,10.72254311,8.36016220033,8.340875026,12.16626519,7.96397256133,8.905283371,13.19976669,11.20780763,5.908279272,11.15310882,10.98307218,10.55539466,7.4610238715,10.55686073,9.151492997,5.540239002,9.131055831,6.251156317,10.00201369,BRCA
11.97837451,8.01162467867,12.1278268,12.13627672,11.60634056,7.362973922,12.28769659,11.553989245,12.03792277,6.342114179,7.040018762,9.383110854,10.337582237,12.41104094,12.3064449,8.845945624,12.01701203,7.2293503555,10.077023151,10.8154688105,9.321718893,7.5258128505,5.8687237215,9.50460109,9.41126739625,8.9259566535,5.5008898215,9.343852558,13.50983997,7.97594459867,9.05331578,11.07201887,8.612961657,10.31880295,11.23756269,8.31866725367,9.744775458,9.51464464,7.314427184,8.847629866,11.95919971,10.72254311,10.85319669,10.71605229,8.5350388165,10.76359024,8.735602428,12.759034545,8.291125938,6.805887935,7.209913211,10.2309074115,9.874758982,9.304569574,8.0192290835,10.04336266,9.9414282995,8.794043061,7.8559090795,11.0984179767,11.704490485,10.87563823,6.915254259,13.46969908,13.507766185,10.65453335,9.627643826,9.9837311075,9.776844695,7.0380508525,9.600703265,11.89363345,9.14242692,10.1308165865,9.353875227,12.69228318,11.72083647,11.66436963,11.77806492,6.773307786,6.67359573,9.38991153,10.99992623,5.398325783,10.72853303,10.49748292,14.06874933,8.084785846,12.33120955,5.562403668,11.06502412,12.97187766,7.8530890995,12.35733627,13.35941783,13.58212966,11.68740205,9.035920511,10.2692655413,10.74874028,11.08706186,12.475071945,11.453289155,7.180110866,10.7617411185,8.517965696,4.844249122,12.496295565,12.72471214,10.93235154,8.166182069,7.8529331975,11.2211885,6.153811034,10.85440892,10.73881029,7.763878152,12.30454677,10.71430158,8.67060928633,7.982909641,12.44065386,7.91466323133,8.935370081,13.2860567,10.85195222,5.500970312,11.17035717,10.93699877,10.21367569,7.4277826515,10.54623399,9.164744253,5.702195218,9.1480814945,6.173632793,9.734062262,BRCA
12.40419699,7.53985346133,12.02131498,12.19504004,11.67803681,7.817830275,12.17272761,11.905777185,11.94781234,6.41663102767,6.933959475,9.378501395,10.6361310425,11.66148208,12.28023003,8.774162024,12.26689494,7.0805532545,10.3100047505,10.8973382705,9.9694334985,7.7309844595,5.9990123905,9.432949558,8.9780825095,9.048133857,5.5432517045,9.957508785,13.39262134,8.11810553467,9.134683726,10.50876069,8.807082076,10.32054705,10.52730133,8.36286453467,9.511130543,9.4055344625,8.724600075,8.542026926,12.10963326,10.84822018,10.60533161,10.11070551,8.548070986,10.68152857,8.4616170495,12.55720741,8.253411568,6.9103289795,7.9550400915,10.6138481405,10.74815115,9.324127636,8.015208768,9.546605663,10.4461685,8.485971282,7.570555329,11.2646723167,11.70316423,10.62776211,7.283181094,13.42739342,13.48336441,10.48064156,9.659657526,9.901903569,9.6831969,6.998502507,9.1220206095,12.2142175,9.583727381,10.185310385,9.517335308,12.51339458,11.67615115,11.62683849,11.8267889,6.977855527,6.104132849,9.598481115,10.96869939,4.871364705,11.09488611,10.34930366,14.12344321,8.0651618975,12.22921997,4.958159726,10.80850192,13.0288437,7.3846553455,12.29328779,13.62724298,13.45687162,11.37148006,8.9359344845,10.7448573883,10.75691093,10.72897086,12.121456355,11.31452808,6.608850353,10.498601419,7.928875304,4.8589896,12.377151645,12.70943395,10.68460862,7.8261510905,7.8702772275,10.93189375,5.877014897,11.12692078,10.93816836,7.697282321,12.33696264,11.0791816,8.803648797,7.914327012,12.1820747,7.92980596633,9.101775205,13.40233131,10.75938913,5.897247233,11.14309317,11.1050886,10.61845,7.330975552,10.44034522,8.877515073,5.87472931033,8.6367287865,6.109888752,9.672500978,BRCA
12.35733627,7.63561587967,12.80008194,9.226822258,11.67763169,7.2832205535,12.95175557,11.30731523,12.45867582,6.11201536833,8.260556316,8.765229007,10.4145259685,13.44437567,11.50067275,9.051678743,12.00209605,6.704301737,10.3490182955,10.3457383545,9.957873685,6.28713931,5.655621217,9.030143702,8.8357239415,8.2332008425,5.0158799165,9.370252094,14.25434036,7.85652075367,9.039673824,11.27762466,7.57557919,9.36270062,11.54310931,8.89172003633,9.319763063,9.262046048,6.725949438,9.319187261,11.2444532,11.03013967,6.387591412,11.93178472,8.61770872,9.490936656,9.0397068175,11.489992475,7.857407417,6.523683951,7.594533616,10.375311717,11.84795592,8.483183932,8.145928049,10.41961292,10.3869902465,8.170802781,8.70890101275,11.8348992767,9.6831858615,6.319586888,7.292038499,13.25616376,12.635354195,10.45645738,9.989636156,10.543174628,10.29305807,6.458489395,9.5870150065,12.06768485,9.797410704,10.509973745,9.443980125,12.94317143,11.40065415,11.67585684,7.91898414,6.337002435,7.371212794,9.391867114,11.17748823,5.244707519,10.24757188,11.35464901,14.142606215,8.2715931205,12.29328779,5.212385731,11.18378596,12.61421528,7.454799409,12.45954952,13.882006925,13.91614961,11.6604752,6.8565885325,10.695971082,10.80671094,8.023686617,13.25966858,12.04234402,6.097511381,10.129139805,9.364802828,5.222467693,12.1397195,12.9597684,11.59799678,8.621319833,7.9537898475,11.53100625,5.852005861,11.49963678,10.64868139,8.105084975,13.01560762,11.86074569,8.30560416167,7.366302814,12.82346582,8.33272210267,9.679733995,10.21801255,11.30008097,5.577739426,10.69711551,11.59444371,11.05451294,7.842926264,10.78233917,9.969027107,6.35908817467,9.357835757,6.501563046,9.785984134,BRCA
