@relation thedata

@attribute 10762 real
@attribute 11097 real
@attribute 11168 real
@attribute 129401 real
@attribute 23165 real
@attribute 23225 real
@attribute 23279 real
@attribute 23511 real
@attribute 23636 real
@attribute 3159 real
@attribute 348995 real
@attribute 3836 real
@attribute 4927 real
@attribute 4928 real
@attribute 53371 real
@attribute 55746 real
@attribute 57122 real
@attribute 5903 real
@attribute 7175 real
@attribute 79023 real
@attribute 79902 real
@attribute 8021 real
@attribute 8086 real
@attribute 81929 real
@attribute 8480 real
@attribute 8815 real
@attribute 9631 real
@attribute 9688 real
@attribute 9818 real
@attribute 9883 real
@attribute 9972 real
@attribute DependentVariable {BRCA,Control}

@data
6.713243056,9.4877935725,7.605371464,6.9314624695,10.46181223,8.006874612,9.292000111,9.222372974,9.818578763,6.38211057075,8.5542168845,7.988004536,10.52622073,6.452684887,8.677037688,11.22708057,10.38269998,6.309345038,11.08759894,10.79887295,11.31587145,10.79293283,7.81250003,7.77724799867,7.52460701833,10.3215282325,7.428802086,10.75081188,5.61092011767,8.4298445465,8.687254178,BRCA
6.56370622733,9.7897153685,7.1270590685,7.588864934,10.56036654,6.914777148,10.07094309,8.291356205,9.6679097305,6.3892589255,8.440677237,8.412867378,10.70804518,6.67226088033,8.874233892,10.75721104,10.46760584,5.967636237,10.3976482,11.00516506,10.59236386,10.39442548,6.716651865,8.399936504,7.41438813233,10.2336133355,7.696636917,10.262932,6.038152094,9.0057770885,9.755547386,Control
6.89339379867,9.609644114,6.9687704325,7.385858514,10.41307283,6.873816658,9.900180431,8.473788053,9.4793664585,6.37843963825,8.230366588,8.292967048,10.61564829,7.06776618533,8.692426296,10.94214079,10.38657417,5.768456458,10.64055928,10.93858741,10.61251863,10.56377331,7.454877335,8.58775546467,7.808609232,10.063203401,7.6335652745,10.17277787,5.883568509,9.0490950775,9.838321965,Control
6.44285074967,10.2684293485,5.505770615,7.491036185,10.86107549,8.21182884,10.42441069,9.476443016,9.335713559,6.35932295825,8.021123619,7.939933417,10.43185304,7.528050522,6.8058868985,11.03306523,10.54450111,5.434637608,10.89528011,10.89425716,11.27673526,10.96223109,7.996531569,8.719877213,7.666812025,10.6845027725,7.1694392885,10.50921116,5.727254593,8.702210454,9.944778348,BRCA
6.41251149567,10.660615195,6.0927948205,7.382495772,10.85219028,8.521110748,10.5411695,9.123074542,8.8546680655,6.381131619,7.91332957,8.037507317,10.38874414,7.19143122567,7.0921794195,11.05830992,10.54330281,5.197719213,11.52630619,11.12353964,11.11778287,10.51325413,7.680255999,8.831702571,7.806351836,9.0684387455,7.2985705445,10.7777528,5.908306372,9.5844076055,9.793246096,BRCA
6.11022297267,10.3128701505,5.979998412,7.640236619,10.8300717,8.312317023,10.07411507,9.088471,9.390792679,6.719372043,7.941049802,7.574595656,10.35884378,6.997489341,6.950345721,11.09848962,10.28660429,4.778749175,10.65863127,11.37070935,11.33541843,10.86526952,7.87986062,8.39322552767,8.077182341,10.5871247625,7.335258382,10.76039169,5.65225244667,9.0653599655,9.540516092,BRCA
6.34199734433,10.175807248,5.578392418,7.5408424895,10.97955044,8.68863596,10.54993411,9.313099074,9.282241073,6.701246896,8.0620596875,7.548477325,10.52622073,7.12570578567,6.673638385,11.01303318,10.7780979,5.049425205,10.9232534,11.23955693,11.26378871,10.91921737,7.79246679,8.36016220033,7.96397256133,10.8127182905,7.4610238715,10.55686073,5.540239002,9.131055831,10.00201369,BRCA
6.342114179,10.077023151,6.0505218535,7.5258128505,11.07201887,8.612961657,10.31880295,9.744775458,9.51464464,6.5114709255,8.0192290835,7.936109529,10.87563823,6.915254259,7.0380508525,10.99992623,10.49748292,5.562403668,10.93235154,11.2211885,10.85440892,10.73881029,7.763878152,8.67060928633,7.91466323133,10.7534207375,7.4277826515,10.54623399,5.702195218,9.1480814945,9.734062262,BRCA
6.41663102767,10.3100047505,5.8075645545,7.7309844595,10.50876069,8.807082076,10.32054705,9.511130543,9.4055344625,6.84454953275,8.015208768,8.104626434,10.62776211,7.283181094,6.998502507,10.96869939,10.34930366,4.958159726,10.68460862,10.93189375,11.12692078,10.93816836,7.697282321,8.803648797,7.92980596633,11.184336351,7.330975552,10.44034522,5.87472931033,8.6367287865,9.672500978,BRCA
6.11201536833,10.3490182955,5.7507205385,6.28713931,11.27762466,7.57557919,9.36270062,9.319763063,9.262046048,6.6080392425,8.145928049,7.653850253,6.319586888,7.292038499,6.458489395,11.17748823,11.35464901,5.212385731,11.59799678,11.53100625,11.49963678,10.64868139,8.105084975,8.30560416167,8.33272210267,9.8206417045,7.842926264,10.78233917,6.35908817467,9.357835757,9.785984134,BRCA
