@relation thedata

@attribute 107 real
@attribute 1439 real
@attribute 207 real
@attribute 3479 real
@attribute 3480 real
@attribute 3562 real
@attribute 3563 real
@attribute 3815 real
@attribute 4254 real
@attribute 5290 real
@attribute 5294 real
@attribute 5295 real
@attribute 5567 real
@attribute 5568 real
@attribute 5573 real
@attribute 5575 real
@attribute 5576 real
@attribute 5577 real
@attribute 5594 real
@attribute 5595 real
@attribute 572 real
@attribute 581 real
@attribute 596 real
@attribute 598 real
@attribute 6195 real
@attribute 7533 real
@attribute DependentVariable {BRCA,Control}

@data
6.45574924,5.079816751,9.592833039,7.5228200195,6.94204856,5.10371924,7.182248152,10.94243784,6.17835145033,6.657000843,6.847562044,6.9076540764,5.0578073466,6.287994543,9.08887684467,7.988004536,8.176760488,5.492182674,8.06297051567,11.573459625,8.04104994467,7.20416888733,7.66150020625,8.478052396,7.288835508,13.27043919,BRCA
6.928720816,5.372961888,9.66262953467,8.087964069,7.723969969,4.884855828,7.097508418,11.84616055,6.964616148,6.822223857,6.739109305,7.509195938,5.3421536938,5.822227442,7.99293009967,7.5453142,8.94526175,5.564539174,8.197304519,11.32136754,7.56627437633,6.94434709133,7.69919135975,9.3012466535,7.194930658,13.19781415,Control
6.6365159435,5.096779711,9.935713008,8.090572707,7.678848562,4.263099122,7.372475773,11.925697635,7.09072693133,6.672535396,6.521369295,7.3656981534,5.4913025734,5.416511492,9.194411155,7.626842693,9.004516227,5.301049141,8.151507585,11.488573795,7.59129591867,7.12759723067,8.09596774125,9.2475715835,6.833435745,13.03258307,Control
7.5681815995,5.614055514,10.2127518167,5.899641789,7.84580541,5.605117409,7.222073073,10.835858679,6.53377900667,4.904979261,5.09930704,7.1534205814,5.4387987878,5.237842121,8.633415693,7.240984771,7.750842834,5.268482349,8.08129530567,11.695521545,7.66188804867,7.73389730333,8.2876995905,10.160659071,7.428771926,13.58717103,BRCA
8.248473233,5.61044262,10.3303371883,8.452876529,7.737992796,5.001814906,6.909746482,11.352022576,6.62046090167,5.472171943,6.107798352,7.0222287176,5.8117429202,5.913135501,8.41487604833,7.292669322,8.335480939,5.287261033,7.95451796533,11.206231375,7.66703628367,6.94164396633,7.76711974975,8.9891806855,7.665607022,13.1958974,BRCA
7.7603213985,5.411605257,10.0295226957,5.929829729,7.440414751,5.391983545,6.547670085,11.307009595,6.40224870033,4.944168843,6.07692847,6.9209080238,5.3283454926,5.754627826,8.30846996767,7.370450116,7.540595216,5.765409598,8.00665617633,11.49634678,8.02569258867,7.79771900533,7.94296329425,9.423520902,7.3860315285,13.23568448,BRCA
8.9607456695,5.524354632,10.1231177773,5.5987233425,8.081511566,5.183299167,6.765439022,10.429204229,6.55049845767,5.538546893,5.439300032,6.8965544166,5.4065428568,5.634165776,8.24833877567,7.801516189,7.582482852,5.66903474,7.86577453733,11.796022585,7.95110622133,7.605231151,8.49738614725,10.2211742005,7.6297769445,13.28849775,BRCA
8.247227253,5.338790969,10.182290716,7.409838005,7.606499831,4.727256081,6.68832419,11.168251102,6.29979290467,5.070616072,6.101508918,6.895239566,5.5295343186,5.620154746,8.653406271,7.587367101,7.646560735,5.325990094,8.01917131267,11.46459896,7.89435356167,7.74259440933,8.0343733815,9.52090632,7.5643569095,13.34981755,BRCA
9.5775018565,5.69000583,10.3257906717,6.4844522785,8.357443276,5.115835678,7.01892656,11.45912886,6.30377776967,5.353156751,5.379907907,7.0040046146,5.4814391052,5.341284192,7.64956818833,8.135646608,7.576259705,5.707781006,7.890844983,11.5411915,8.071594068,7.86039151,8.36146716375,10.1528186875,7.519177108,13.33171827,BRCA
6.364286878,5.636777762,10.2867156497,6.797392804,7.732169334,5.557280839,7.862639101,11.036194835,6.661048608,5.027033758,5.039808741,7.4112322548,5.1210123436,6.445516183,8.42010759833,7.493457452,7.632470217,5.002940155,8.742530249,12.52079595,8.530428344,7.466076476,6.96857569025,7.5182568945,7.7140739065,13.17478142,BRCA
