@relation thedata

@attribute 10000 real
@attribute 10333 real
@attribute 10454 real
@attribute 114609 real
@attribute 1147 real
@attribute 1326 real
@attribute 1432 real
@attribute 148022 real
@attribute 1513 real
@attribute 207 real
@attribute 208 real
@attribute 23118 real
@attribute 2353 real
@attribute 23533 real
@attribute 23643 real
@attribute 29110 real
@attribute 3439 real
@attribute 3440 real
@attribute 3441 real
@attribute 3442 real
@attribute 3443 real
@attribute 3444 real
@attribute 3445 real
@attribute 3446 real
@attribute 3447 real
@attribute 3448 real
@attribute 3449 real
@attribute 3451 real
@attribute 3452 real
@attribute 3454 real
@attribute 3455 real
@attribute 3456 real
@attribute 353376 real
@attribute 3551 real
@attribute 3553 real
@attribute 3569 real
@attribute 3576 real
@attribute 3592 real
@attribute 3593 real
@attribute 3627 real
@attribute 3654 real
@attribute 3661 real
@attribute 3663 real
@attribute 3665 real
@attribute 3725 real
@attribute 3929 real
@attribute 4283 real
@attribute 4615 real
@attribute 4790 real
@attribute 4792 real
@attribute 51135 real
@attribute 51284 real
@attribute 51311 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 54106 real
@attribute 54472 real
@attribute 5594 real
@attribute 5595 real
@attribute 5599 real
@attribute 5600 real
@attribute 5601 real
@attribute 5602 real
@attribute 5603 real
@attribute 5604 real
@attribute 5605 real
@attribute 5606 real
@attribute 5608 real
@attribute 5609 real
@attribute 5879 real
@attribute 5970 real
@attribute 6300 real
@attribute 6348 real
@attribute 6351 real
@attribute 6352 real
@attribute 6373 real
@attribute 6416 real
@attribute 6696 real
@attribute 6772 real
@attribute 6885 real
@attribute 7096 real
@attribute 7097 real
@attribute 7098 real
@attribute 7099 real
@attribute 7100 real
@attribute 7124 real
@attribute 7187 real
@attribute 7189 real
@attribute 841 real
@attribute 8503 real
@attribute 8517 real
@attribute 8737 real
@attribute 8772 real
@attribute 929 real
@attribute 941 real
@attribute 942 real
@attribute 958 real
@attribute 9641 real
@attribute DependentVariable {BRCA,Control}

@data
5.4786784915,6.382845006,6.73906535867,6.478827051,8.670710349,9.476058165,5.5612686795,8.644467415,13.68697704,9.592833039,5.479142629,6.506414513,14.20597115,5.758230711,11.16381336,9.684481761,5.548136995,5.115003321,5.0026097065,5.38008113,4.938534277,4.8470864095,6.410696641,5.896944624,5.223336166,6.031047408,4.094734315,5.666267504,5.71081418,10.29212924,7.68540323067,4.87013196,9.141973713,7.53597724,8.823033698,9.620715209,6.926763588,6.371476641,5.211023147,7.657892063,10.78985172,10.02776128,6.7859159015,8.225997098,14.17314893,7.024477944,7.723969969,9.630713575,12.2590489,13.43573605,8.15728519,7.755690654,5.75545035633,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,5.387510099,9.466770422,8.06297051567,11.573459625,5.9065229025,7.8209172285,7.597317289,6.3734932246,9.821790372,9.736317839,11.94944384,5.63874470533,5.64379041867,8.324744376,8.92818876867,8.687254178,7.123193151,8.041222615,5.445769113,11.71759959,5.532465614,7.974032126,6.7733404185,9.93530678933,8.596587527,5.515077886,5.424427713,5.561571382,8.121094588,9.884300709,6.992205122,7.097666426,6.56440695667,5.3816807882,6.759359347,10.6073352,9.933705821,10.44646331,12.90277531,4.893133131,6.75804793267,7.398515374,8.288129114,BRCA
5.7708818765,6.51601958,6.67560015067,6.64371039525,8.807082076,10.11872735,6.791169903,8.9410095965,12.26010515,9.66262953467,6.97372929,6.132729324,14.15265365,6.146498034,10.84714372,10.09852599,4.79000478,5.142424925,5.0394954975,5.468429566,4.997530935,5.07498942,6.5055392455,5.789345348,4.958459423,5.7087655615,5.019714421,5.291135005,5.696419023,9.800018618,7.75602760133,5.336650487,9.295608889,7.4402145165,8.814719539,10.86030351,8.7833788245,6.861865828,5.622060057,7.711548465,9.975214277,8.882628626,6.655109567,7.4263625,13.87385551,7.306064253,6.751447402,9.909466033,12.38541089,14.39776555,7.91898414,8.924932074,5.79137463333,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,5.179920282,8.894060699,8.197304519,11.32136754,5.767601547,7.3186471095,8.0098633265,6.7192971842,10.00036666,9.990983614,11.38105635,5.63836021117,6.10103173667,8.037891629,8.97755484267,8.875473781,6.222800335,8.228038372,4.853011634,11.10224867,5.426972015,8.704684954,10.0904575765,10.334999682,9.0816140535,6.738028485,6.548826242,6.2340896,7.757525229,9.622015717,7.871691396,6.663490948,6.78874329567,6.0308489854,6.988744679,10.68519142,9.477151683,10.4522647,12.82119829,5.360022921,6.84553593567,7.2307473315,7.246648275,Control
5.8854976,6.455783898,6.53137599367,6.703246997,9.155780297,10.8824484,6.935865955,9.0956836405,11.94707994,9.935713008,7.400262798,6.0027082745,14.61254488,5.937527571,9.985152126,9.964760013,4.827579315,4.753299027,5.0572438645,5.051601854,5.144669712,5.090935627,6.8381370625,5.713428617,5.128863697,5.9859083365,4.71233763,4.63055563,6.204772251,10.19039298,7.81654763933,5.088959125,9.249280073,7.3412959795,7.972263464,11.58397843,7.1443881845,6.342079669,4.997530935,9.200899294,10.19377825,9.273866174,6.7099318345,7.70539162567,14.67256817,6.888746673,8.491293067,9.531343017,12.24889125,14.10537413,7.813125618,7.600769885,5.76234131467,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,5.848755155,9.245208703,8.151507585,11.488573795,6.1670985755,7.67532014,7.822857961,7.4496009772,9.110118593,10.29596436,11.33166731,6.10693756767,5.82446156933,7.957045617,8.882604615,8.978067698,6.621469955,7.152997456,5.242898987,10.75883654,5.3909333785,8.3498677015,8.399031251,10.3450320487,9.1999885685,5.986758624,6.379209934,6.237572491,8.261532137,9.953964008,6.162699096,6.597498119,7.02586490967,5.9638642464,7.010810952,10.55664043,9.882639658,10.26227726,12.53102961,5.04046645,7.14763895667,7.3267732685,7.207456398,Control
5.6707063705,6.029459097,7.05252053933,6.46962764425,9.260861404,9.425793456,6.23780006725,8.889311524,10.79887295,10.2127518167,6.998819226,5.9528423095,13.61588998,6.646238725,9.266219144,9.995463717,4.796249019,5.401230463,5.3656166105,5.094670216,4.435394156,5.3235975005,6.706114046,5.451879748,5.3064570275,5.7146598075,5.363706598,5.021270114,5.740395522,10.05176671,7.341575068,4.561139219,8.674572868,7.5914915015,7.25221866,8.333559164,6.1489128,6.424674922,4.693784032,10.01433476,10.19073248,10.48524596,6.34689923,8.015569246,13.48222565,5.805041697,11.538548,10.01320441,12.29388695,14.13459319,7.825469439,6.778212273,5.85423578367,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,5.325000691,9.744775458,8.08129530567,11.695521545,5.967633391,8.0652644275,7.8440908905,6.4529665452,10.87659774,10.01433476,11.29445435,5.68339117333,6.17992307233,8.007981913,8.867882958,9.226388785,7.464997224,6.942283201,4.561139219,11.25100072,5.3536289645,8.5569316505,9.7888229335,10.6552894147,8.733092931,4.982321965,6.539744787,6.4373989235,7.008823908,10.13755512,5.841225451,6.920237092,7.215576291,6.0564723368,6.396738021,10.78787423,10.43762494,9.334318613,12.091428445,5.669814283,6.662767793,7.630971039,7.917015651,BRCA
5.6644220515,6.089535888,7.01209387333,6.58221279,9.241179451,9.413776593,6.155251749,8.573754578,12.94803322,10.3303371883,6.457877938,6.2009150755,12.35733627,6.131451225,9.811543731,10.34100757,5.014479436,5.515708707,5.1734968835,5.369825236,5.213747029,5.3677624445,6.960738435,5.701972633,5.199060484,5.4341786895,5.30196368,5.577890454,5.790388412,10.65908191,7.57389387367,5.275203811,9.492559806,7.946295334,7.254369939,7.561137318,7.8549517575,7.469094598,4.481826553,9.271481193,10.56573071,9.547965054,7.5161630715,7.66531652967,13.17144427,6.629470009,8.73384673,9.847089115,12.41257918,13.98232431,8.177894285,7.879554342,6.61539544933,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,5.666480557,9.908978409,7.95451796533,11.206231375,5.329465727,7.6098380195,7.5531159175,6.5996740378,10.82965558,9.712540381,11.28106518,5.76476224117,6.406842111,7.711014946,8.552349278,8.761435816,7.090538878,6.396952035,5.23994335,10.4463144205,5.261546622,8.5497894345,9.595106452,10.5797653207,9.2660120735,4.904256777,6.82311602,6.249303584,7.52642319,10.26449571,5.923868951,7.527870126,6.78915135733,5.9408978668,6.924132926,10.64411791,10.76657469,9.828898548,13.26059839,5.697531457,6.85914032533,6.968230665,8.946146814,BRCA
5.4935537865,6.344300901,7.22201205233,6.481299279,9.022833232,8.175026923,6.273689165,8.781924287,10.78813533,10.0295226957,6.272541727,6.024113024,13.96294256,6.30204996,9.208795915,9.953076451,4.949431337,5.043313058,5.4155377725,4.998433881,5.221114603,5.5228852535,6.5128774715,5.697670451,5.3017134545,5.2047070055,5.201056716,4.255630578,5.867656354,10.25507022,7.918297949,4.20894853,9.237354059,7.791459439,8.923402608,6.535668564,6.814024793,7.799671995,4.735808811,7.214637559,10.20419243,10.04754695,7.272604142,7.56824862667,14.09890062,8.185397203,6.241654902,9.757607158,12.40655986,13.70909946,7.785029202,8.03235039,5.57888995567,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,5.573807162,9.764308135,8.00665617633,11.49634678,5.656097949,7.0284721055,7.5935132445,6.4103000694,10.6792956,9.812386363,11.36168902,5.51281927767,6.318598458,7.832100626,8.787767491,8.629266563,6.615413078,7.938934301,5.716175548,11.40510188,5.5164341915,8.480919728,9.982971971,9.828262008,8.692934023,5.579701547,6.277060108,6.370558042,7.096928908,9.972922768,7.264445239,7.223883757,7.091595276,5.9484693628,6.641730707,10.70804518,10.39270411,10.02000108,12.173760995,5.166124157,6.84955114467,7.8925894395,8.113873832,BRCA
5.65532370625,6.093819614,7.39735229933,6.7586365305,9.175650046,9.367327993,6.46315116575,9.2561154625,10.45289528,10.1231177773,7.39763426,5.8797644155,13.92451704,6.244797292,8.734829099,10.04141314,4.894103816,5.183299167,5.4588187655,4.429368172,4.585333129,5.4804645905,6.4825640855,6.185475721,4.7909641215,5.7287360315,5.16672674,4.562658614,5.809035744,10.01357431,7.54571207,5.135874705,8.863614158,7.9501379685,10.52528127,10.18060575,6.874510871,6.888746673,5.179920282,8.128885094,9.938499406,10.22573799,6.971206463,8.178882396,14.01211384,6.417266564,7.468870664,9.995046727,12.32574401,13.58466312,8.029454439,7.229566594,5.456722424,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,5.561487483,9.89951596,7.86577453733,11.796022585,6.071716146,7.455521977,7.244024888,6.3663407464,10.91211486,9.916141133,11.42163372,5.7480082465,6.132790906,8.014301064,8.934366304,9.515749664,7.250987916,8.668176866,4.93712219,11.242388695,5.194438145,8.4390426745,9.148206659,9.85565975467,8.4734774435,5.624694033,5.976599205,6.2183765775,6.951841648,9.579938673,6.665268844,6.758893179,7.36477082733,5.7945629282,6.351827612,10.68956587,10.31328586,9.304157994,11.67291705,5.515077886,6.57582786867,7.583313165,8.011759955,BRCA
5.5028216445,5.913853554,7.19601476967,6.64321852225,9.44260202,8.490831953,6.3805448535,8.9141647275,11.99760301,10.182290716,6.554209422,6.013518634,12.40276968,5.921609641,9.734062262,10.0173308,4.874319002,5.36458228,5.1813539635,5.225555714,4.145262653,5.487572427,6.8986974445,6.062214149,4.994463143,5.490470539,5.136490053,5.090018442,5.897368259,10.37355608,7.76042517267,5.474445169,9.518988037,7.5558305855,7.974186731,8.411575733,7.2343726315,7.360761781,4.96464266,9.718905756,10.38589505,9.568935181,6.89669171,7.55989175633,13.34674991,6.951608556,9.046449537,9.86581875,12.39966386,13.75810714,7.732576386,7.781656624,6.02612785733,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,5.931926036,9.516015701,8.01917131267,11.46459896,6.259376137,6.6752901625,7.5582124195,6.4518559062,11.25835125,10.0322459,11.31587145,5.4970801105,6.31258353867,7.922348208,9.01840760867,8.496794995,7.043631926,7.733898511,4.700735,11.42642399,5.4059779025,8.551370553,9.2854509535,10.041403703,8.580432115,4.66393703,6.034750138,6.0887305845,6.945300803,9.628928997,7.183985468,7.017117751,7.06833791633,5.8306412028,6.63862099,10.59472841,10.26978741,9.892717783,12.72514606,4.886563865,6.60524252167,7.3956632475,8.639124627,BRCA
5.267785966,6.203304562,7.43260419933,6.62525171175,8.973504462,8.556928575,6.522968526,9.0777368,11.79193625,10.3257906717,7.681310676,6.1177243565,13.08977243,6.431794783,9.55681311,9.777469494,4.881923051,5.287815095,5.429537391,5.629947603,4.649642211,5.4831451265,6.703597744,6.016368867,4.69772745,5.252164665,5.193782829,4.871364705,5.586322838,9.89302128,7.543934547,5.130530665,9.331690173,7.8335949455,8.186474713,7.543536723,6.843036893,6.876182709,5.246228736,7.599319886,10.37600085,9.894916689,6.392880652,7.772780877,12.76004735,6.453686815,7.508252593,10.14810827,12.00382718,12.88068749,8.063477494,7.260592921,6.080460993,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,5.829095581,9.661342162,7.890844983,11.5411915,6.1648761405,7.151868078,8.134159504,6.2563490298,11.43596985,9.833428205,11.57272404,5.73544914683,6.56668181467,8.115760429,9.258466301,9.61434228,7.101978624,7.417601761,4.8589896,11.010045625,5.481885335,8.655247477,10.27622313,9.72583582933,8.5357374825,4.53376448,5.724930741,6.184436099,7.22451093,9.545409111,6.778573689,6.56350566,6.99678506233,5.884185454,6.452698896,10.6432567,9.880004788,9.408563868,12.61232587,5.232287804,6.749496831,7.433039697,8.278880489,BRCA
5.47877633725,6.734984332,7.189092449,6.37303906825,8.965922146,8.917029734,6.65967948325,9.1051538585,12.08864757,10.2867156497,5.687628504,6.0495366965,8.405238411,6.345277161,10.14474144,9.834609753,4.632300425,5.002940155,5.301172091,4.415681682,5.484469475,5.508032793,6.5823281825,5.484469475,4.968843636,6.3290861045,6.064964338,4.740943304,6.387591412,10.52753837,8.31090918967,5.113545539,9.274600117,7.9784806655,6.824675979,8.685494426,6.3321564655,6.207019812,4.71233763,7.657749184,10.52833228,10.82468853,6.746756464,8.067280196,12.03663478,6.026750963,6.46344723,10.66050207,12.05629403,10.54750216,7.930502474,7.180309817,5.53307792333,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,4.891432858,9.968177578,8.742530249,12.52079595,5.593235253,7.830943777,7.835265585,6.6932167248,11.1404753,9.724718956,11.3119244,5.95434088933,5.459774314,9.015708527,8.91017192567,9.315772892,5.606894664,8.733965327,5.290397907,11.72497176,5.406974766,8.821488149,8.273142259,8.84918642867,7.348718546,4.261387852,5.716038325,6.7063430695,6.018707189,9.794875216,5.97155002,7.841062855,7.079701867,5.3899325582,6.352798794,10.36475876,10.94323478,8.136146677,13.101518485,4.601155548,6.928649123,7.4031008765,8.608754849,BRCA
