@relation thedata

@attribute 10451 real
@attribute 1386 real
@attribute 2002 real
@attribute 23162 real
@attribute 2353 real
@attribute 2885 real
@attribute 29760 real
@attribute 3265 real
@attribute 3725 real
@attribute 4067 real
@attribute 4214 real
@attribute 5069 real
@attribute 5594 real
@attribute 5595 real
@attribute 5604 real
@attribute 5879 real
@attribute 613 real
@attribute 6195 real
@attribute 6197 real
@attribute 6464 real
@attribute 6654 real
@attribute 6850 real
@attribute 7409 real
@attribute 7410 real
@attribute DependentVariable {BRCA,Control}

@data
8.44438767,7.29034405,9.68790976,7.861893944,14.20597115,9.153599552,4.790265497,8.198599078,14.17314893,10.71430158,11.22161448,5.89185128,8.06297051567,11.573459625,9.736317839,8.92818876867,7.69392134225,7.288835508,5.9896451145,8.62624266567,6.507481989,9.687454914,7.487641348,7.233718229,BRCA
8.80021707033,8.450346395,9.524248408,7.63060747,14.15265365,9.5256586835,5.024819696,7.4409667175,13.87385551,11.07740677,11.05015324,7.082764118,8.197304519,11.32136754,9.990983614,8.97755484267,7.10276194725,7.194930658,6.67480979075,8.601359139,8.512524314,9.311414064,7.188443271,6.753621666,Control
8.93873198333,8.394260237,9.844219734,7.7408045295,14.61254488,9.597360232,5.006310647,7.6537280945,14.67256817,10.59403555,10.77967445,5.829159022,8.151507585,11.488573795,10.29596436,8.882604615,7.04497527125,6.833435745,6.649787867,8.523978557,8.640083234,9.328361407,6.506450901,6.61058611,Control
7.21270553333,8.687726581,10.24378721,8.695277883,13.61588998,9.06038523,4.615340623,8.1909422715,13.48222565,9.744102689,9.313711317,5.769382488,8.08129530567,11.695521545,10.01433476,8.867882958,6.95072196525,7.428771926,6.13687965425,9.16094315833,7.7584583,8.752398314,6.342168584,7.909294774,BRCA
9.19504210433,8.685117683,9.913970625,8.279212097,12.35733627,9.5800955565,5.257964097,7.2806843915,13.17144427,11.47931054,9.683047729,6.304607435,7.95451796533,11.206231375,9.712540381,8.552349278,6.8465411235,7.665607022,6.3478008495,8.789516499,7.8511886,9.846603446,7.404696936,7.254369939,BRCA
7.41495883233,8.420129842,10.00415062,8.391166137,13.96294256,9.0393998015,5.043313058,8.539009948,14.09890062,10.74565776,9.206422917,6.121332121,8.00665617633,11.49634678,9.812386363,8.787767491,6.36958253925,7.3860315285,6.2124689205,8.419142242,7.192690117,9.401834759,6.749538038,7.861522945,BRCA
7.402458632,8.480952861,10.22872886,8.464907629,13.92451704,8.9731778835,5.277437357,8.146852134,14.01211384,9.93170563,9.06544382,5.821079567,7.86577453733,11.796022585,9.916141133,8.934366304,7.09904829625,7.6297769445,6.1028603775,8.58330978467,7.688986551,8.411575733,6.730643776,7.793962719,BRCA
8.84548536967,8.212765231,10.30881145,7.8974715855,12.40276968,8.9213733295,4.586084011,8.041917075,13.34674991,10.28924692,9.805889394,6.017928169,8.01917131267,11.46459896,10.0322459,9.01840760867,6.81036109175,7.5643569095,6.0448145055,8.49027171233,7.192172276,8.766761713,6.697180004,7.568756321,BRCA
8.84949481633,8.550709395,10.45750942,8.482653567,13.08977243,9.111304808,4.776645376,7.888636145,12.76004735,9.513950163,9.17185302,5.495704155,7.890844983,11.5411915,9.833428205,9.258466301,7.1247906185,7.519177108,6.08165818225,8.95843216133,7.574595656,8.285819621,6.941461789,7.375259132,BRCA
8.53999792533,9.242996091,10.01669727,8.229117618,8.405238411,10.2970447,5.002940155,8.85628218,12.03663478,9.580042347,6.536717836,6.546204289,8.742530249,12.52079595,9.724718956,8.91017192567,6.87914917925,7.7140739065,6.424485401,8.67313689733,8.480033951,9.458448204,7.237164838,8.470710852,BRCA
