@relation thedata

@attribute 10000 real
@attribute 10211 real
@attribute 1029 real
@attribute 10487 real
@attribute 10580 real
@attribute 10971 real
@attribute 207 real
@attribute 208 real
@attribute 2151 real
@attribute 2319 real
@attribute 23476 real
@attribute 2810 real
@attribute 2885 real
@attribute 2931 real
@attribute 2932 real
@attribute 3484 real
@attribute 3636 real
@attribute 3667 real
@attribute 4012 real
@attribute 50855 real
@attribute 5163 real
@attribute 5269 real
@attribute 5290 real
@attribute 5293 real
@attribute 5295 real
@attribute 5540 real
@attribute 5594 real
@attribute 5595 real
@attribute 56288 real
@attribute 5728 real
@attribute 5770 real
@attribute 5894 real
@attribute 6195 real
@attribute 6196 real
@attribute 6197 real
@attribute 6198 real
@attribute 6464 real
@attribute 6517 real
@attribute 6654 real
@attribute 6655 real
@attribute 7529 real
@attribute 7531 real
@attribute 7532 real
@attribute 7533 real
@attribute 7534 real
@attribute 8471 real
@attribute 8660 real
@attribute 867 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
5.4786784915,11.72826504,5.712608247,13.08977243,7.5504822584,13.32746778,9.592833039,5.479142629,6.16998656,12.90048482,6.46876128133,8.415309872,9.153599552,6.991610063,9.583290187,5.521935748,10.57043948,9.072521955,6.44850858267,7.650487663,6.732001603,13.38448364,6.657000843,9.15686751,6.9076540764,4.856999696,8.06297051567,11.573459625,6.113175002,9.658595819,10.57445661,10.23292486,7.288835508,7.09722914933,5.9896451145,10.51995589,8.62624266567,5.641698649,6.507481989,7.055014278,10.689313351,6.42883852133,9.361293612,13.27043919,9.2919000485,6.413717301,10.77336613,7.2106038955,6.604948967,BRCA
5.7708818765,10.74842792,5.99415791867,13.11936595,8.1476291228,13.45687162,9.66262953467,6.97372929,6.4406476485,12.71111204,6.54544236833,8.257648453,9.5256586835,6.58789422,9.857779317,5.628991416,10.97683637,10.04292168,6.19719857267,6.5455490395,7.247265632,12.6473067,6.822223857,8.195422808,7.509195938,4.977292804,8.197304519,11.32136754,6.455783898,10.53537772,10.69259831,10.11618835,7.194930658,7.64534915633,6.67480979075,10.94695398,8.601359139,6.239651629,8.512524314,7.958945778,11.1506836145,6.52215771867,9.156716071,13.19781415,10.340569346,6.081303006,11.64562254,7.629598074,7.351535111,Control
5.8854976,11.21374538,5.68078141,13.14121392,8.8774995654,13.37355718,9.935713008,7.400262798,6.1576359465,12.66850837,6.52494253133,8.252714063,9.597360232,6.962725777,9.894916689,5.869973768,11.39078175,10.43052602,6.43123093,7.043668604,6.836053906,13.11183912,6.672535396,8.126576876,7.3656981534,4.84450022,8.151507585,11.488573795,6.162699096,10.73844933,10.93430845,10.13087976,6.833435745,7.42531964067,6.649787867,10.51147622,8.523978557,6.314792241,8.640083234,8.326250965,10.921528441,7.410209695,9.4850268925,13.03258307,10.243054827,6.045328972,12.0344036,7.831098703,7.359104133,Control
5.6707063705,11.5761703,5.986607541,13.79334119,7.3821503136,12.98137289,10.2127518167,6.998819226,6.49116438,13.08056861,6.42729552067,9.483967456,9.06038523,6.940170054,9.243632862,6.674620337,12.07288802,10.35004996,6.144658923,7.7260197415,6.667222002,13.17144427,4.904979261,8.437316311,7.1534205814,4.748476814,8.08129530567,11.695521545,6.212623443,9.656380672,11.37859847,10.76657469,7.428771926,7.18948982933,6.13687965425,10.31178269,9.16094315833,6.070449036,7.7584583,7.997872605,10.7254236375,7.75918708867,7.1421030915,13.58717103,10.695078548,6.109993193,11.29880451,7.6569001255,6.6884391885,BRCA
5.6644220515,11.81694975,6.04954423267,13.02126635,7.6246008544,13.46017433,10.3303371883,6.457877938,7.532768914,13.41513704,6.39178504467,6.765803652,9.5800955565,7.146036874,10.71182636,8.01995518,12.11092378,9.905109092,6.060190856,7.066012019,6.746786795,13.19114487,5.472171943,8.637277967,7.0222287176,4.882412261,7.95451796533,11.206231375,6.502239591,10.45510657,11.03430052,10.37973064,7.665607022,7.22974910533,6.3478008495,10.97955044,8.789516499,5.764082867,7.8511886,8.051101686,10.2594135915,6.58181998633,7.3575656335,13.1958974,10.37185721,5.793708154,11.1371034,7.4253885415,6.843482732,BRCA
5.4935537865,11.62203593,5.98239616367,13.69061737,7.2938077718,13.03363813,10.0295226957,6.272541727,6.209177438,13.11510467,6.124405392,9.813452991,9.0393998015,6.8817904,9.940739781,6.500531553,11.88705885,10.1431986,5.90079936233,7.466814708,6.702522925,12.9500565,4.944168843,9.107714755,6.9209080238,5.391983545,8.00665617633,11.49634678,6.641730707,9.799419701,11.22557215,10.55366796,7.3860315285,7.40587247233,6.2124689205,10.24904266,8.419142242,5.997919695,7.192690117,7.815353072,10.5808051515,7.562768804,7.10891775,13.23568448,9.9558578525,6.311798825,10.99802289,7.3873031035,7.08107622375,BRCA
5.65532370625,11.97407764,5.58848003267,13.67421216,6.9875415226,12.8538437,10.1231177773,7.39763426,6.152558154,13.11366653,6.35395530333,9.411691645,8.9731778835,6.725404178,9.388491534,7.125023166,11.85977947,10.02243063,6.18950109367,7.326084489,6.709639152,13.15388453,5.538546893,8.783359349,6.8965544166,5.002940155,7.86577453733,11.796022585,6.078210195,9.411691645,11.6020262,10.73881029,7.6297769445,7.49295514767,6.1028603775,10.35443153,8.58330978467,5.903768142,7.688986551,7.672568764,10.4220281465,7.571187274,7.05551157,13.28849775,10.492065071,5.825665599,11.5269639,7.3616846765,6.38540810175,BRCA
5.5028216445,11.70152102,6.30118840567,13.49469877,7.4064339474,12.80365393,10.182290716,6.554209422,6.764090003,12.84571551,6.152366207,8.853856214,8.9213733295,7.049089233,9.946226836,7.318315015,11.47374394,10.25917864,5.856184915,7.4030363185,6.817882628,12.66081938,5.070616072,8.641727659,6.895239566,4.886563865,8.01917131267,11.46459896,6.309026649,9.922525358,10.92591806,10.51457134,7.5643569095,6.76555037667,6.0448145055,10.70897201,8.49027171233,5.835804886,7.192172276,7.588473151,10.774455608,7.440021985,7.5363665025,13.34981755,10.1694945775,6.011233546,11.09109172,7.483879687,6.7911300605,BRCA
5.267785966,12.09587508,5.94716203467,13.64083637,7.1050746354,12.71275703,10.3257906717,7.681310676,6.5583762725,13.00161496,6.30560043,9.462104032,9.111304808,6.900568353,9.355059844,9.186314283,11.68597092,10.57522277,5.907111788,7.103946414,6.508829224,12.86713494,5.353156751,8.719338441,7.0040046146,4.941119518,7.890844983,11.5411915,6.11114154,9.905613067,11.22643043,10.54450111,7.519177108,7.20381425033,6.08165818225,10.08429722,8.95843216133,5.706331104,7.574595656,7.816841466,10.6742105895,8.02059184133,7.296704193,13.33171827,10.9285934085,6.185079214,11.26511118,7.1213821535,6.67358924525,BRCA
5.47877633725,11.68222884,6.439666078,13.58466312,7.298894726,10.04563037,10.2867156497,5.687628504,6.609358486,13.71793344,6.44278268,9.131690517,10.2970447,7.891238603,10.72853303,5.192343244,12.19466615,7.724140554,6.74068604633,6.995053331,7.429032419,12.89668817,5.027033758,8.95253824,7.4112322548,5.26763996,8.742530249,12.52079595,5.762422735,9.850777208,7.591767528,5.97155002,7.7140739065,7.04919297067,6.424485401,10.88129775,8.67313689733,5.398154738,8.480033951,8.635646596,9.266249858,6.529136167,5.471743705,13.17478142,10.2334657675,6.46344723,11.38620755,7.328773567,6.6605798635,BRCA
