@relation thedata

@attribute 10197 real
@attribute 10213 real
@attribute 1869 real
@attribute 1870 real
@attribute 1871 real
@attribute 23594 real
@attribute 23595 real
@attribute 4171 real
@attribute 4172 real
@attribute 4173 real
@attribute 4174 real
@attribute 4175 real
@attribute 4176 real
@attribute 4998 real
@attribute 4999 real
@attribute 5000 real
@attribute 5001 real
@attribute 51053 real
@attribute 5682 real
@attribute 5683 real
@attribute 5684 real
@attribute 5685 real
@attribute 5686 real
@attribute 5687 real
@attribute 5688 real
@attribute 5689 real
@attribute 5690 real
@attribute 5691 real
@attribute 5692 real
@attribute 5693 real
@attribute 5694 real
@attribute 5695 real
@attribute 5696 real
@attribute 5698 real
@attribute 5699 real
@attribute 5700 real
@attribute 5701 real
@attribute 5702 real
@attribute 5704 real
@attribute 5705 real
@attribute 5706 real
@attribute 5707 real
@attribute 5708 real
@attribute 5709 real
@attribute 5710 real
@attribute 5711 real
@attribute 5713 real
@attribute 5714 real
@attribute 5715 real
@attribute 5716 real
@attribute 5717 real
@attribute 5718 real
@attribute 5719 real
@attribute 5720 real
@attribute 5721 real
@attribute 7314 real
@attribute 81620 real
@attribute 84515 real
@attribute 9491 real
@attribute 9861 real
@attribute 990 real
@attribute DependentVariable {BRCA,Control}

@data
9.590603746,9.461459559,6.357820835,7.227811157,9.342830898,10.1060462435,8.823479598,9.157436075,11.30175136,9.126565767,10.07634836,11.00715715,8.000714493,6.012574958,8.519529251,6.487482832,6.52906469167,7.152236984,8.18064090833,9.242120816,9.4774367275,11.046464365,11.8759414,11.9258899,6.615670554,13.37355718,12.12322914,13.12486126,12.67639685,11.92020965,13.04382794,13.41920247,9.25143050475,7.916556046,12.78963253,13.33363132,11.87114877,12.05268701,8.97602061,11.66819594,8.0982242125,10.69342622,11.39453251,9.223954101,10.334183228,8.449521268,11.40579844,11.11880178,7.723969969,8.28615040767,7.705910749,7.531306061,8.11485924,10.00021257,11.21259383,14.083072915,7.033563754,8.19852639733,8.556797319,10.577858394,5.255700175,BRCA
9.630875787,9.340262451,5.853877943,7.045216672,10.01526211,10.4203475115,9.037218243,8.895530694,11.06146347,9.3320368985,9.327003038,10.66204549,8.527335664,5.59381033,9.069960645,6.786077228,6.825976426,7.373955101,8.88005368833,8.998534812,9.685313076,10.93362771,11.69988051,12.17366339,6.566895523,13.2409799,11.90740908,12.75717127,12.32501877,11.88081762,12.91282298,12.99983714,8.9507337465,8.0106371615,12.35836419,13.13233509,11.80634431,11.23443143,9.57487227933,11.25407804,8.328537455,10.1126777,10.89883964,8.2669635,9.951140842,8.627881407,11.46972335,11.17235267,7.889977115,9.09427385867,7.292669322,7.6724419354,7.2086747845,9.521496672,10.83234438,14.491124715,6.567884319,8.12052771933,8.8019921295,10.984879545,5.455336468,Control
9.672739215,9.242734159,5.687208569,7.30193311,9.817175993,10.273987442,8.776993161,8.423925951,10.9823843865,8.9337085745,9.282845833,10.47189392,8.33408606133,5.569028668,9.036579657,6.477965145,6.67563750033,7.243509918,8.880792656,8.571298649,9.488075207,10.770072085,11.27473356,11.58132609,6.84768731,13.35753005,12.10354363,12.82346582,12.43809276,11.78564057,13.01841933,12.87339418,8.77483141125,8.169821621,12.3181333,13.33363132,11.76992885,11.44205205,9.456908841,10.8264931,8.1168607075,10.54158093,10.91120492,8.351912203,9.852050299,8.923848251,11.4091179,11.40466276,8.335592591,8.72173289,7.777684566,7.6721130478,7.338070516,9.3721657175,10.70265129,14.375350355,6.362562487,7.93139199867,8.5966959745,10.736331835,5.375918034,Control
10.282808745,8.091145926,6.099827094,7.237642883,9.061938927,10.227964657,8.635528703,8.850203347,11.261461695,8.8844057575,9.760229732,10.18746996,8.46409499267,5.611033099,9.243103231,6.78934168,6.72834066067,6.427443278,8.614266504,8.292046787,8.213074375,10.077107125,11.14309317,11.1392085065,7.183985468,13.17957018,11.79600727,12.72020477,12.80254267,11.524772,12.86518429,12.87039849,8.788515201,7.9034055435,12.37045183,13.19318117,11.43412272,11.54053263,9.322948958,10.41271832,7.960534248,11.0443909,11.29922535,8.940387841,10.2376439163,9.276660153,11.35629255,11.05474016,8.03524054,9.00997914267,7.454322173,7.4564646934,7.503212916,9.968680969,11.5968724,14.38538722,6.360193609,7.87122307133,8.8688822105,10.333964758,5.297201735,BRCA
9.666771214,8.212011301,5.927310565,8.462748793,9.928363336,10.0955035995,8.887343342,9.181134316,10.822579484,9.071601972,9.462104032,11.00415042,8.306388692,5.48527486,9.108740796,6.748599179,6.85516244833,6.166771297,8.50801697,8.531830892,8.0503769725,10.29108096,11.01772728,11.09673553,5.822864756,12.85150121,11.26201864,12.28120423,11.92203438,11.38801744,12.36194933,12.6125864,8.44802842625,7.367289616,11.92850738,13.36098494,11.43208526,11.91738897,9.004298777,10.43684194,8.0551081435,10.17550624,11.29559693,8.424944257,9.77420149833,9.598322922,11.23866464,10.7304916,7.876150279,9.159078751,7.252431567,7.5603097212,7.143702287,9.463868115,10.74539725,14.256090485,7.313837914,7.80959303467,9.062980137,9.9233879005,5.234397132,BRCA
10.03856784,8.383219488,6.0664182,8.146264608,8.857670911,9.8952105075,8.719338441,9.625197931,11.456037835,9.457132773,9.955810122,10.9783031,8.45954481,6.217720863,8.998534812,6.805457319,6.79523996967,6.689897101,8.870571599,8.181178507,8.260593436,10.244801125,11.54370625,11.215516436,7.014302633,13.41920247,12.04827069,12.84191128,12.98742218,12.03524768,12.9597684,13.10574654,8.6298253915,7.570979119,12.59087361,13.25089354,11.35888208,11.75880629,8.89299942433,10.38522909,8.127320089,10.64225055,11.13429814,8.831276461,10.1945770437,9.400581223,11.11250811,11.1794428,8.181178507,9.17779723033,7.440414751,7.6894287584,7.332220609,10.138422425,11.40689869,14.371791605,7.478852772,7.78460812933,8.8336966435,10.325118734,5.727111263,BRCA
10.0152804485,8.022646788,6.240701309,7.325532861,8.667928594,9.8329397695,8.496515403,9.405535663,11.169296335,9.0958669535,9.773436423,10.54074827,8.410838317,5.726293954,9.406960242,6.87116946,6.76381618433,6.335038012,8.944399701,8.371668982,8.1084162645,10.031682247,11.28199972,11.2757608715,7.150486375,13.23568448,11.88149458,12.89900003,12.91025583,11.71972476,13.06490613,13.00770101,8.54955897875,7.910165262,12.07353083,13.17478142,11.34861214,11.51681803,9.17260576333,9.750766068,8.2623984705,10.77919838,11.15202194,9.203617871,10.196065935,9.362470505,11.19567996,10.95100801,8.480246059,9.14382359133,7.505535937,7.2649298594,7.3202222285,9.985059859,11.21935325,14.532993875,5.812890452,7.798830339,8.870272829,10.3559830305,5.112503363,BRCA
10.19683679,8.509835486,6.12918576,8.1655868,9.626777286,9.9305064935,8.864341803,9.897747581,11.174427615,9.5713605475,10.02058454,11.03059147,8.47082142633,6.419754289,9.126105027,6.716514688,6.84822423767,6.158463896,8.806744591,8.591598196,8.317625592,10.359469555,11.55392216,11.3260081805,6.878146348,13.36856584,12.14106624,13.1007987,12.76637057,12.24753009,13.35514394,13.34320241,8.913108555,8.501987071,12.41466417,13.34505663,11.63567744,11.90133466,8.92405041767,10.31271881,8.2782737305,10.63522863,11.1794428,8.741956615,10.2603164373,9.630012754,11.51777531,11.18505522,8.085394281,9.109153747,7.656498381,7.6894317488,7.4457350635,9.932881007,11.61805062,14.528822965,8.04360305,7.22130205967,8.81904828,10.421853277,5.449323037,BRCA
10.22396564,8.244412747,6.065072081,7.252739043,8.975526388,10.0772368515,8.673027334,9.297742323,11.13629055,9.345582263,9.657604783,10.53205419,8.71205232367,5.94872421,9.084543421,6.790580238,6.566929743,7.049851612,8.95256539667,8.520521573,8.308170906,10.11792223,11.30388933,11.399220835,6.95239509,13.21954598,11.82101269,12.86051578,12.88385376,12.26795863,13.08056861,13.25089354,8.3669006075,7.643972117,11.93257475,13.13233509,11.60772112,11.48849306,9.66285448533,9.958574872,8.184550345,10.82382918,11.34028702,9.149125411,10.3938326523,9.077110201,11.61752958,10.87818911,7.830675431,9.19832628067,7.566208434,7.3888732006,7.349538107,9.7076462655,11.45443311,14.343984755,6.691398504,7.406009218,8.8903112945,10.54491829,5.48205062,BRCA
9.204907435,8.671807401,5.901899413,9.009885376,7.570673773,9.8710179655,8.625965515,9.090953388,10.579241791,8.9400510145,9.817791564,10.53323265,7.38486775267,5.852005861,6.164912581,5.716038325,6.91194087533,5.290397907,8.68873067867,7.915522581,7.80319951,9.5161275375,11.4763312,9.5418326785,8.340140655,12.68048706,12.45159499,13.00161496,12.52245777,11.19346855,10.15177801,10.61739655,8.68547243025,8.2761462235,10.47506236,13.83149977,10.79459886,12.20190804,8.796986519,6.600325977,7.061064784,10.62937509,11.49398064,9.371014877,9.88560113,10.15739466,11.90579323,11.89968368,8.667644801,9.038342853,8.081351779,7.204767331,8.07120391,10.046635579,11.5343468,14.572620915,8.235058209,7.03454756133,8.157832757,8.4163495475,5.212385731,BRCA
