@relation thedata

@attribute 1147 real
@attribute 142 real
@attribute 1616 real
@attribute 1676 real
@attribute 1677 real
@attribute 2934 real
@attribute 317 real
@attribute 329 real
@attribute 330 real
@attribute 331 real
@attribute 355 real
@attribute 356 real
@attribute 397 real
@attribute 4000 real
@attribute 4001 real
@attribute 4193 real
@attribute 4214 real
@attribute 4217 real
@attribute 4790 real
@attribute 4792 real
@attribute 4926 real
@attribute 5062 real
@attribute 54205 real
@attribute 5580 real
@attribute 5591 real
@attribute 5599 real
@attribute 5609 real
@attribute 5663 real
@attribute 5664 real
@attribute 5747 real
@attribute 5921 real
@attribute 5925 real
@attribute 596 real
@attribute 5970 real
@attribute 637 real
@attribute 6709 real
@attribute 71 real
@attribute 7124 real
@attribute 7132 real
@attribute 7133 real
@attribute 7185 real
@attribute 7186 real
@attribute 835 real
@attribute 836 real
@attribute 839 real
@attribute 840 real
@attribute 841 real
@attribute 842 real
@attribute 84823 real
@attribute 8717 real
@attribute 8737 real
@attribute 8738 real
@attribute 8772 real
@attribute 8837 real
@attribute 9020 real
@attribute 9530 real
@attribute 984 real
@attribute DependentVariable {BRCA,Control}

@data
8.670710349,11.64095449,10.1781672,8.76886181,6.934380171,11.272471942,7.7410235595,9.181680732,9.10786861,6.25333282,6.208641296,6.110410879,13.19114487,12.561351905,6.869597313,5.125223824,11.22161448,8.979483163,12.2590489,13.43573605,10.799139805,7.58494976267,9.025071112,8.0707152215,7.39819177333,5.9065229025,8.324744376,5.51524345425,8.9970047755,8.7160245685,7.015802299,6.142419181,7.66150020625,8.687254178,6.963748587,11.91473092,14.16117987,6.992205122,11.97837451,7.427399015,6.789326815,8.81368591,7.969587837,8.021098551,6.832498371,6.53836224367,5.3816807882,8.198860636,10.08928532,8.26798057567,9.933705821,8.863978026,10.44646331,11.30927755,8.101189293,6.890428139,7.2241121315,BRCA
8.807082076,11.53930922,8.637042439,8.949474907,6.92664681,11.89450276,7.693481461,9.602668372,9.64187447267,6.249355857,6.375481896,5.613687265,13.70909946,11.3968287,7.122157924,5.5617899825,11.05015324,9.584314798,12.38541089,14.39776555,9.8907592605,7.93261710267,8.530173307,8.122214867,7.63884425833,5.767601547,8.037891629,6.0186927045,8.699927465,9.5799510855,7.32636290633,9.062316786,7.69919135975,8.875473781,7.32208299633,11.23612501,14.5902901,7.871691396,11.79193625,8.409445169,6.512656863,7.562397229,9.577835713,8.158617651,7.565516657,6.42023459533,6.0308489854,7.692121379,9.844918005,7.74767978867,9.477151683,10.40794251,10.4522647,11.86370244,7.320667722,6.978671921,7.008501051,Control
9.155780297,11.37964115,8.718842038,8.91830832267,6.6713305865,12.438216805,7.5169319435,9.748937848,8.950697414,6.358963769,5.903314583,5.647898183,13.69550076,12.16234867,7.016922821,5.7278366545,10.77967445,9.571942743,12.24889125,14.10537413,10.2003369875,7.94302709167,8.84381204,8.3340579265,7.20925881333,6.1670985755,7.957045617,6.37093082475,9.186872249,9.807955308,7.56845758133,8.997758931,8.09596774125,8.978067698,6.91536080067,11.30449979,14.6393662,6.162699096,11.70928645,8.577788631,6.5411626275,7.489328426,9.65785015033,8.264536249,7.122464248,7.00966433967,5.9638642464,7.8122716905,9.881236778,7.976421966,9.882639658,9.577046919,10.26227726,11.85228967,7.585039752,8.1261586565,6.7310580465,Control
9.260861404,11.63638911,9.243103231,8.54817031567,7.0811017145,10.2853047425,7.2583026115,9.3641773755,8.831709234,6.810768024,5.6600815695,5.601853411,13.95892379,11.9623243,7.066738055,5.53215868525,9.313711317,8.411459216,12.29388695,14.13459319,10.834046361,7.87233796567,9.447156147,8.5136732065,7.039196716,5.967633391,8.007981913,5.9011386295,9.080600238,9.6749751715,7.163410176,9.187897079,8.2876995905,9.226388785,6.671794109,12.001308,14.61489822,5.841225451,12.32501877,8.171178205,6.8987338225,8.174789799,9.218579978,7.961727034,6.463330176,6.98279924833,6.0564723368,8.7262881565,10.30071322,8.60516057033,10.43762494,9.301393948,9.334318613,11.32122928,7.964616852,6.3861084835,7.641552156,BRCA
9.241179451,11.62261253,9.088689621,8.93271200033,7.1032022225,10.7323350315,7.491349902,9.745757925,9.59777171733,6.819320511,6.0033585645,5.964982644,13.68255687,12.40541646,8.403450013,5.59239170375,9.683047729,9.186362588,12.41257918,13.98232431,10.1430496405,7.52928093467,8.66705043,8.362647345,7.372662538,5.329465727,7.711014946,5.53542732525,8.8414528825,9.2641454985,7.512671056,9.308988054,7.76711974975,8.761435816,7.95391026267,11.95277228,14.820812395,5.923868951,12.15610687,8.792953849,6.3803613715,8.260238737,9.15270035067,8.3844099225,6.59203376567,7.15190720767,5.9408978668,8.6813768815,10.78710288,7.70289810533,10.76657469,9.122000391,9.828898548,11.54164129,7.194562656,7.3731095315,7.0323994545,BRCA
9.022833232,11.39624368,9.463954014,9.04826869333,7.20994475,9.784584468,7.314781926,9.24265747,8.328009681,6.387332919,5.5939594105,6.072969298,13.88385421,11.647604995,7.730879578,5.290656016,9.206422917,9.156570504,12.40655986,13.70909946,10.5241223415,7.75599573933,9.108133102,8.2700591175,7.31420825667,5.656097949,7.832100626,5.8757640215,8.892368949,9.278094081,7.44853876433,8.652093075,7.94296329425,8.629266563,7.15183151733,11.49745034,14.40395713,7.264445239,12.03603115,7.964515778,6.97790097,8.569372533,9.203106719,8.1522695415,6.74366960767,6.96118783033,5.9484693628,8.248373031,10.30716697,7.81029065433,10.39270411,9.755664213,10.02000108,11.16916418,8.287667511,6.9491101965,7.0980952155,BRCA
9.175650046,11.35948893,9.329651235,8.354139225,7.35871524,9.7914360375,7.439190284,9.106913703,8.109536,6.924400193,5.620415832,5.974650478,14.03490428,11.383564795,7.267655467,5.601343453,9.06544382,8.088816224,12.32574401,13.58466312,11.0453916475,7.607699735,9.377341303,8.312353367,7.10521543533,6.071716146,8.014301064,5.93850058825,9.054738506,9.5786882385,7.34638663767,8.567082519,8.49738614725,9.515749664,7.28907497567,11.84327345,14.584707025,6.665268844,11.81753744,7.885637086,6.5067431395,8.554263753,9.50173641667,8.071465941,6.54477670467,6.80342487867,5.7945629282,8.6068554675,10.12152741,8.33003132667,10.31328586,9.575955699,9.304157994,10.91211486,7.912531798,6.685090749,7.102826739,BRCA
9.44260202,11.69454954,9.24711525,8.76855890367,6.720818415,10.159398584,7.49765713,9.221711435,8.50859886567,6.65900091,5.7709950315,5.963191597,13.86848405,11.723080655,8.138247638,5.51402988,9.805889394,8.515996551,12.39966386,13.75810714,10.0370622755,7.474927603,9.400581223,8.109774842,7.03236477533,6.259376137,7.922348208,5.5046755875,8.9906623545,9.21652246,7.14949232,8.774162024,8.0343733815,8.496794995,7.62046501267,11.67059663,14.076440755,7.183985468,11.86989657,7.911723223,6.2277355095,8.466179598,9.16349008167,8.4046207015,6.35519581733,6.42300723233,5.8306412028,8.073461174,10.54993411,7.89650067567,10.26978741,9.764714513,9.892717783,10.84277875,7.609328588,6.8357319225,7.0398425865,BRCA
8.973504462,11.35243538,9.549178746,7.991196569,7.03899017,10.3936664715,7.365638144,9.2950823285,7.88922588267,6.207605557,5.7781471465,6.180213143,13.97428464,11.326520465,7.343099362,5.597352566,9.17185302,7.816185482,12.00382718,12.88068749,10.851170535,7.58342234833,9.046251708,7.834274642,6.94611728633,6.1648761405,8.115760429,6.1245275735,9.103584235,9.337026401,7.19533388633,8.989423683,8.36146716375,9.61434228,7.44773841,12.06768485,14.67873479,6.778573689,12.24889125,7.553957774,6.6633366165,8.512702074,9.17481815033,8.161427938,6.83335750433,7.21039357867,5.884185454,8.5559423875,9.88281158,8.82616985867,9.880004788,9.372463054,9.408563868,10.49079602,7.653205378,6.488642528,7.46987967,BRCA
8.965922146,11.21874199,9.867028148,9.373615846,6.8742708525,10.8198359755,7.0492517595,9.853083913,8.26887307167,7.406483789,5.81841107,5.606894664,14.29890208,13.403975805,6.894972708,5.2990189695,6.536717836,9.55587899,12.05629403,10.54750216,10.6853861175,7.32187888267,9.54766629,8.4859598835,7.14913478267,5.593235253,9.015708527,5.94066521875,9.3538118845,9.6546657745,6.53442220433,9.119292054,6.96857569025,9.315772892,6.86771027567,11.59972937,14.44422315,5.97155002,12.56790862,8.530075742,7.1442293445,8.362997044,9.451404955,9.1174736295,6.74561446033,6.53695531667,5.3899325582,8.6535305615,10.55163644,7.901426815,10.94323478,10.09760788,8.136146677,7.00736687,9.165749378,7.5373189165,7.902067607,BRCA
