@relation thedata

@attribute 10018 real
@attribute 10134 real
@attribute 10197 real
@attribute 10213 real
@attribute 118 real
@attribute 140735 real
@attribute 1499 real
@attribute 1676 real
@attribute 1677 real
@attribute 1828 real
@attribute 1829 real
@attribute 1830 real
@attribute 1832 real
@attribute 1869 real
@attribute 207 real
@attribute 22985 real
@attribute 2339 real
@attribute 2620 real
@attribute 27113 real
@attribute 28988 real
@attribute 2934 real
@attribute 3002 real
@attribute 3005 real
@attribute 3006 real
@attribute 3007 real
@attribute 3008 real
@attribute 3009 real
@attribute 3024 real
@attribute 317 real
@attribute 324 real
@attribute 329 real
@attribute 331 real
@attribute 355 real
@attribute 356 real
@attribute 3836 real
@attribute 3837 real
@attribute 4000 real
@attribute 4001 real
@attribute 4137 real
@attribute 4836 real
@attribute 4950 real
@attribute 5062 real
@attribute 51765 real
@attribute 5317 real
@attribute 5339 real
@attribute 5366 real
@attribute 54205 real
@attribute 5533 real
@attribute 5534 real
@attribute 5580 real
@attribute 5588 real
@attribute 5599 real
@attribute 56616 real
@attribute 5682 real
@attribute 5683 real
@attribute 5684 real
@attribute 5685 real
@attribute 5686 real
@attribute 5687 real
@attribute 5688 real
@attribute 5689 real
@attribute 5690 real
@attribute 5691 real
@attribute 5692 real
@attribute 5693 real
@attribute 5694 real
@attribute 5695 real
@attribute 5696 real
@attribute 5698 real
@attribute 5699 real
@attribute 5700 real
@attribute 5701 real
@attribute 5702 real
@attribute 5704 real
@attribute 5705 real
@attribute 5706 real
@attribute 5707 real
@attribute 5708 real
@attribute 5709 real
@attribute 5710 real
@attribute 5711 real
@attribute 5713 real
@attribute 5714 real
@attribute 5715 real
@attribute 5716 real
@attribute 5717 real
@attribute 5718 real
@attribute 5719 real
@attribute 572 real
@attribute 5720 real
@attribute 5721 real
@attribute 5747 real
@attribute 578 real
@attribute 581 real
@attribute 596 real
@attribute 598 real
@attribute 6093 real
@attribute 637 real
@attribute 63967 real
@attribute 660 real
@attribute 6709 real
@attribute 7027 real
@attribute 7082 real
@attribute 7124 real
@attribute 7132 real
@attribute 7186 real
@attribute 7314 real
@attribute 7431 real
@attribute 7529 real
@attribute 79658 real
@attribute 836 real
@attribute 839 real
@attribute 840 real
@attribute 841 real
@attribute 842 real
@attribute 8428 real
@attribute 843 real
@attribute 8655 real
@attribute 8717 real
@attribute 8737 real
@attribute 8743 real
@attribute 8772 real
@attribute 8795 real
@attribute 8837 real
@attribute 90427 real
@attribute 9414 real
@attribute 9491 real
@attribute 9861 real
@attribute 999 real
@attribute DependentVariable {BRCA,Control}

@data
5.47006965267,13.06629278,9.590603746,9.461459559,10.9913271545,9.071644113,6.27534299943,8.76886181,6.934380171,6.361948707,8.550055208,8.50118148,7.95063746733,6.357820835,9.592833039,10.91785336,8.675666831,6.0987386835,5.628781795,11.238190435,11.272471942,6.887163104,11.42710081,9.369641578,6.29205067,4.766345274,5.171538364,6.861555705,7.7410235595,5.8736971,9.181680732,6.25333282,6.208641296,6.110410879,7.988004536,11.56894428,12.561351905,6.869597313,6.62258035375,9.200065551,4.9122721115,7.58494976267,7.529285911,7.0278269235,5.933320215,5.8598119135,9.025071112,9.789998625,11.54965727,8.0707152215,9.252630621,5.9065229025,9.516970034,8.18064090833,9.242120816,9.4774367275,11.046464365,11.8759414,11.9258899,6.615670554,13.37355718,12.12322914,13.12486126,12.67639685,11.92020965,13.04382794,13.41920247,9.25143050475,7.916556046,12.78963253,13.33363132,11.87114877,12.05268701,8.97602061,11.66819594,8.0982242125,10.69342622,11.39453251,9.223954101,10.334183228,8.449521268,11.40579844,11.11880178,7.723969969,8.28615040767,7.705910749,7.531306061,8.11485924,8.04104994467,10.00021257,11.21259383,8.7160245685,8.001071937,7.20416888733,7.66150020625,8.478052396,6.841316277,6.963748587,5.522708043,5.91203517767,11.91473092,9.794661619,9.2557188495,6.992205122,11.97837451,8.81368591,14.083072915,14.166561645,10.689313351,10.27952095,8.021098551,6.832498371,6.53836224367,5.3816807882,8.198860636,7.51672771767,5.8173243305,13.2040306,8.26798057567,9.933705821,12.58378567,10.44646331,7.35490904933,11.30927755,6.61479049875,8.348344044,8.556797319,10.577858394,11.4210814,BRCA
5.99002355267,12.73257984,9.630875787,9.340262451,10.3962997285,9.65934534,7.131665281,8.949474907,6.92664681,6.244559471,10.2403087,8.938213094,8.24566815867,5.853877943,9.66262953467,10.44933468,9.10027785367,5.915801855,4.95444207,10.794454386,11.89450276,7.184357478,12.14532727,10.32714311,6.363088376,4.735538064,4.965104614,5.938762876,7.693481461,5.697670451,9.602668372,6.249355857,6.375481896,5.613687265,8.412867378,11.94944384,11.3968287,7.122157924,6.9537017165,9.090457252,5.535091583,7.93261710267,8.240215469,6.856007023,5.95419656487,5.60110425,8.530173307,9.291228915,11.73142947,8.122214867,8.909706455,5.767601547,9.65477411667,8.88005368833,8.998534812,9.685313076,10.93362771,11.69988051,12.17366339,6.566895523,13.2409799,11.90740908,12.75717127,12.32501877,11.88081762,12.91282298,12.99983714,8.9507337465,8.0106371615,12.35836419,13.13233509,11.80634431,11.23443143,9.57487227933,11.25407804,8.328537455,10.1126777,10.89883964,8.2669635,9.951140842,8.627881407,11.46972335,11.17235267,7.889977115,9.09427385867,7.292669322,7.6724419354,7.2086747845,7.56627437633,9.521496672,10.83234438,9.5799510855,7.075187974,6.94434709133,7.69919135975,9.3012466535,8.010333857,7.32208299633,5.774267365,6.260726424,11.23612501,10.79646675,10.6342641535,7.871691396,11.79193625,7.562397229,14.491124715,14.133497695,11.1506836145,9.266400712,8.158617651,7.565516657,6.42023459533,6.0308489854,7.692121379,8.26813648767,6.5274627935,13.078208025,7.74767978867,9.477151683,12.52524557,10.4522647,7.348979802,11.86370244,5.89743649225,8.62773982533,8.8019921295,10.984879545,12.1857598,Control
5.81401973733,13.13820464,9.672739215,9.242734159,10.572375693,9.874282541,7.29151062114,8.91830832267,6.6713305865,5.850881445,10.85631291,9.195631269,8.37605990633,5.687208569,9.935713008,10.44156469,9.38063049533,5.7385896285,5.532793245,10.9329083995,12.438216805,8.137709878,11.67556248,8.983464744,5.965906187,4.65680675,5.263044971,5.731055078,7.5169319435,5.394901009,9.748937848,6.358963769,5.903314583,5.647898183,8.292967048,11.66819594,12.16234867,7.016922821,6.631025254,9.619496062,5.31888136775,7.94302709167,8.0026302515,6.9173071795,5.92526822312,5.429342029,8.84381204,9.562295439,11.8233355,8.3340579265,9.158168561,6.1670985755,9.63480180867,8.880792656,8.571298649,9.488075207,10.770072085,11.27473356,11.58132609,6.84768731,13.35753005,12.10354363,12.82346582,12.43809276,11.78564057,13.01841933,12.87339418,8.77483141125,8.169821621,12.3181333,13.33363132,11.76992885,11.44205205,9.456908841,10.8264931,8.1168607075,10.54158093,10.91120492,8.351912203,9.852050299,8.923848251,11.4091179,11.40466276,8.335592591,8.72173289,7.777684566,7.6721130478,7.338070516,7.59129591867,9.3721657175,10.70265129,9.807955308,6.998762823,7.12759723067,8.09596774125,9.2475715835,8.228615647,6.91536080067,5.572140279,6.09873937767,11.30449979,10.63857576,10.5492218925,6.162699096,11.70928645,7.489328426,14.375350355,14.1139443,10.921528441,9.888621925,8.264536249,7.122464248,7.00966433967,5.9638642464,7.8122716905,8.417037284,6.7013656265,13.18400813,7.976421966,9.882639658,12.28120423,10.26227726,7.113716681,11.85228967,5.70482616825,9.08458272667,8.5966959745,10.736331835,11.91354778,Control
5.68293947267,12.73133712,10.282808745,8.091145926,10.840128142,9.600089973,6.59111954886,8.54817031567,7.0811017145,6.534112683,9.752473112,9.608310793,8.48104555633,6.099827094,10.2127518167,11.34473713,9.14959028833,5.6531788685,5.892094228,10.868987471,10.2853047425,6.439544705,12.59868303,7.186958866,6.298205225,5.341906825,5.276507133,5.878977404,7.2583026115,5.915766617,9.3641773755,6.810768024,5.6600815695,5.601853411,7.939933417,10.73701092,11.9623243,7.066738055,7.41401540175,9.499647167,5.4594991955,7.87233796567,7.8066844515,7.851173625,5.82875544087,5.263485931,9.447156147,10.13925432,10.92879244,8.5136732065,9.028818534,5.967633391,9.85358193433,8.614266504,8.292046787,8.213074375,10.077107125,11.14309317,11.1392085065,7.183985468,13.17957018,11.79600727,12.72020477,12.80254267,11.524772,12.86518429,12.87039849,8.788515201,7.9034055435,12.37045183,13.19318117,11.43412272,11.54053263,9.322948958,10.41271832,7.960534248,11.0443909,11.29922535,8.940387841,10.2376439163,9.276660153,11.35629255,11.05474016,8.03524054,9.00997914267,7.454322173,7.4564646934,7.503212916,7.66188804867,9.968680969,11.5968724,9.6749751715,7.578601249,7.73389730333,8.2876995905,10.160659071,6.165666403,6.671794109,5.645738579,6.00824002633,12.001308,11.152632775,10.4135940135,5.841225451,12.32501877,8.174789799,14.38538722,13.37797052,10.7254236375,9.10528726,7.961727034,6.463330176,6.98279924833,6.0564723368,8.7262881565,8.29184828933,6.308782325,13.21436922,8.60516057033,10.43762494,11.38494305,9.334318613,7.23292539733,11.32122928,6.2319390305,8.665172017,8.8688822105,10.333964758,13.00161496,BRCA
5.36818979433,12.41355925,9.666771214,8.212011301,10.516765501,8.157727298,6.82356085529,8.93271200033,7.1032022225,6.678216748,9.720120732,7.73974876,8.83875205367,5.927310565,10.3303371883,10.93533103,9.450321607,5.9754365375,6.026031625,10.9990769065,10.7323350315,7.655961991,11.77608148,7.667078047,5.606894664,5.36458228,5.287261033,5.627687994,7.491349902,6.201639374,9.745757925,6.819320511,6.0033585645,5.964982644,8.037507317,10.71515145,12.40541646,8.403450013,7.24601693375,10.14944265,5.50684670525,7.52928093467,7.6734530565,7.2242990715,5.58402716225,5.0004128385,8.66705043,9.726252704,11.9029781,8.362647345,8.473788053,5.329465727,9.60715770333,8.50801697,8.531830892,8.0503769725,10.29108096,11.01772728,11.09673553,5.822864756,12.85150121,11.26201864,12.28120423,11.92203438,11.38801744,12.36194933,12.6125864,8.44802842625,7.367289616,11.92850738,13.36098494,11.43208526,11.91738897,9.004298777,10.43684194,8.0551081435,10.17550624,11.29559693,8.424944257,9.77420149833,9.598322922,11.23866464,10.7304916,7.876150279,9.159078751,7.252431567,7.5603097212,7.143702287,7.66703628367,9.463868115,10.74539725,9.2641454985,7.602329794,6.94164396633,7.76711974975,8.9891806855,6.754958049,7.95391026267,5.574261432,6.01713430333,11.95277228,11.52254988,10.369165622,5.923868951,12.15610687,8.260238737,14.256090485,14.218099685,10.2594135915,9.449448466,8.3844099225,6.59203376567,7.15190720767,5.9408978668,8.6813768815,8.04786674967,6.4870294085,12.47077998,7.70289810533,10.76657469,11.9729763,9.828898548,7.23694732533,11.54164129,6.0353315015,8.551919662,9.062980137,9.9233879005,13.08801473,BRCA
5.72181484,12.70456839,10.03856784,8.383219488,10.8115990435,9.306267438,6.36337954043,9.04826869333,7.20994475,6.332936692,9.510448266,8.511892099,9.145931248,6.0664182,10.0295226957,10.95206435,9.26096036767,5.731922108,5.837698095,10.780220027,9.784584468,6.506966537,12.67639685,8.242746736,5.952223618,4.974542217,4.783733416,6.134842767,7.314781926,5.650485447,9.24265747,6.387332919,5.5939594105,6.072969298,7.574595656,11.06374916,11.647604995,7.730879578,6.80509087425,9.615409457,5.48874566,7.75599573933,7.871563898,8.1654863975,5.98447418688,5.423334422,9.108133102,9.678499404,11.4461297,8.2700591175,8.879339047,5.656097949,10.0739834023,8.870571599,8.181178507,8.260593436,10.244801125,11.54370625,11.215516436,7.014302633,13.41920247,12.04827069,12.84191128,12.98742218,12.03524768,12.9597684,13.10574654,8.6298253915,7.570979119,12.59087361,13.25089354,11.35888208,11.75880629,8.89299942433,10.38522909,8.127320089,10.64225055,11.13429814,8.831276461,10.1945770437,9.400581223,11.11250811,11.1794428,8.181178507,9.17779723033,7.440414751,7.6894287584,7.332220609,8.02569258867,10.138422425,11.40689869,9.278094081,7.869811465,7.79771900533,7.94296329425,9.423520902,6.390947607,7.15183151733,5.610959302,5.613964161,11.49745034,10.877554945,9.915014037,7.264445239,12.03603115,8.569372533,14.371791605,13.36995961,10.5808051515,9.823908995,8.1522695415,6.74366960767,6.96118783033,5.9484693628,8.248373031,8.10820204767,6.0136423555,13.014826665,7.81029065433,10.39270411,12.21857089,10.02000108,6.65956480333,11.16916418,6.64304270275,8.24024326433,8.8336966435,10.325118734,13.41290062,BRCA
5.801395345,12.75717127,10.0152804485,8.022646788,10.7367497985,9.984810456,6.422985035,8.354139225,7.35871524,5.998653184,9.862637793,8.977681421,8.71457949067,6.240701309,10.1231177773,11.14152621,9.30289667467,5.640590947,5.730783436,10.5917145065,9.7914360375,6.115985842,13.08540943,7.733101991,5.963596221,5.349799819,4.923400286,6.303146576,7.439190284,5.742822246,9.106913703,6.924400193,5.620415832,5.974650478,7.548477325,10.72897086,11.383564795,7.267655467,7.51729349075,9.502643438,5.48847816,7.607699735,7.4570738605,7.600890315,5.930588498,5.1057473415,9.377341303,10.00443156,10.69211442,8.312353367,8.897861429,6.071716146,10.336595389,8.944399701,8.371668982,8.1084162645,10.031682247,11.28199972,11.2757608715,7.150486375,13.23568448,11.88149458,12.89900003,12.91025583,11.71972476,13.06490613,13.00770101,8.54955897875,7.910165262,12.07353083,13.17478142,11.34861214,11.51681803,9.17260576333,9.750766068,8.2623984705,10.77919838,11.15202194,9.203617871,10.196065935,9.362470505,11.19567996,10.95100801,8.480246059,9.14382359133,7.505535937,7.2649298594,7.3202222285,7.95110622133,9.985059859,11.21935325,9.5786882385,7.647370504,7.605231151,8.49738614725,10.2211742005,5.819036642,7.28907497567,6.013915124,5.996962239,11.84327345,11.10197649,9.9526370045,6.665268844,11.81753744,8.554263753,14.532993875,13.097206815,10.4220281465,9.187160975,8.071465941,6.54477670467,6.80342487867,5.7945629282,8.6068554675,8.05918623,6.1232805335,13.00878091,8.33003132667,10.31328586,11.99463462,9.304157994,7.04234394233,10.91211486,6.6021505285,8.47483489067,8.870272829,10.3559830305,13.38809538,BRCA
5.89333860433,12.76637057,10.19683679,8.509835486,10.771099939,9.480518156,6.66300284714,8.76855890367,6.720818415,6.239556166,9.247975637,7.966708936,8.72637779833,6.12918576,10.182290716,10.87078104,9.190394998,5.450334332,5.980317403,11.065306095,10.159398584,6.309026649,12.49828211,8.107976972,5.919167989,5.442621133,5.0188247,5.591119307,7.49765713,5.127954352,9.221711435,6.65900091,5.7709950315,5.963191597,7.936109529,11.29880451,11.723080655,8.138247638,7.68659393725,9.45547165,5.30500718225,7.474927603,7.697211665,7.2445313065,5.72189030537,5.170802094,9.400581223,9.577046919,10.78663743,8.109774842,9.093306057,6.259376137,9.968173959,8.806744591,8.591598196,8.317625592,10.359469555,11.55392216,11.3260081805,6.878146348,13.36856584,12.14106624,13.1007987,12.76637057,12.24753009,13.35514394,13.34320241,8.913108555,8.501987071,12.41466417,13.34505663,11.63567744,11.90133466,8.92405041767,10.31271881,8.2782737305,10.63522863,11.1794428,8.741956615,10.2603164373,9.630012754,11.51777531,11.18505522,8.085394281,9.109153747,7.656498381,7.6894317488,7.4457350635,7.89435356167,9.932881007,11.61805062,9.21652246,7.625345612,7.74259440933,8.0343733815,9.52090632,6.462793134,7.62046501267,5.672857555,5.81335228033,11.67059663,11.244230505,9.9950352,7.183985468,11.86989657,8.466179598,14.528822965,13.337177965,10.774455608,9.231575885,8.4046207015,6.35519581733,6.42300723233,5.8306412028,8.073461174,8.028958001,6.087304236,13.20687084,7.89650067567,10.26978741,11.80634431,9.892717783,6.82334422,10.84277875,6.38152509725,8.16550841567,8.81904828,10.421853277,13.18229429,BRCA
5.96190797033,12.80254267,10.22396564,8.244412747,10.763665864,9.430390412,6.42648938771,7.991196569,7.03899017,6.275477956,9.80023708,8.216698727,8.50697980867,6.065072081,10.3257906717,11.16291071,9.477118615,5.6616938525,5.803040518,10.774947716,10.3936664715,6.935197837,12.83066776,7.714693928,5.992888074,5.185679507,4.894710163,5.778741634,7.365638144,5.838328613,9.2950823285,6.207605557,5.7781471465,6.180213143,8.104626434,10.90909074,11.326520465,7.343099362,8.07700608525,9.468797688,5.3269974265,7.58342234833,7.582207879,7.766570056,5.8127936305,5.0131917555,9.046251708,9.812915765,10.70365297,7.834274642,9.245018504,6.1648761405,10.276027292,8.95256539667,8.520521573,8.308170906,10.11792223,11.30388933,11.399220835,6.95239509,13.21954598,11.82101269,12.86051578,12.88385376,12.26795863,13.08056861,13.25089354,8.3669006075,7.643972117,11.93257475,13.13233509,11.60772112,11.48849306,9.66285448533,9.958574872,8.184550345,10.82382918,11.34028702,9.149125411,10.3938326523,9.077110201,11.61752958,10.87818911,7.830675431,9.19832628067,7.566208434,7.3888732006,7.349538107,8.071594068,9.7076462655,11.45443311,9.337026401,7.659783886,7.86039151,8.36146716375,10.1528186875,6.132068463,7.44773841,5.97155002,5.90703211133,12.06768485,11.353999045,10.0681032395,6.778573689,12.24889125,8.512702074,14.343984755,13.322963135,10.6742105895,9.177283189,8.161427938,6.83335750433,7.21039357867,5.884185454,8.5559423875,8.58394857233,6.1575373515,13.250110255,8.82616985867,9.880004788,11.97001249,9.408563868,6.681556457,10.49079602,6.6063605855,8.42667972167,8.8903112945,10.54491829,13.54762602,BRCA
5.422355186,13.00770101,9.204907435,8.671807401,10.8474199305,9.946665485,6.69586688229,9.373615846,6.8742708525,6.886279205,10.8852123,9.430484502,8.79912135667,5.901899413,10.2867156497,11.10294695,9.60553606933,6.9630110765,5.657076342,11.25272043,10.8198359755,5.886130184,11.18170219,7.406483789,6.378429797,5.418874061,5.145688916,5.557280839,7.0492517595,5.461734198,9.853083913,7.406483789,5.81841107,5.606894664,7.653850253,11.02648906,13.403975805,6.894972708,6.2389637715,10.50649631,5.0155738455,7.32187888267,7.517338857,6.841141762,5.7608065815,5.2467867805,9.54766629,10.43684194,9.868745837,8.4859598835,7.719014193,5.593235253,9.93646514167,8.68873067867,7.915522581,7.80319951,9.5161275375,11.4763312,9.5418326785,8.340140655,12.68048706,12.45159499,13.00161496,12.52245777,11.19346855,10.15177801,10.61739655,8.68547243025,8.2761462235,10.47506236,13.83149977,10.79459886,12.20190804,8.796986519,6.600325977,7.061064784,10.62937509,11.49398064,9.371014877,9.88560113,10.15739466,11.90579323,11.89968368,8.667644801,9.038342853,8.081351779,7.204767331,8.07120391,8.530428344,10.046635579,11.5343468,9.6546657745,7.136430133,7.466076476,6.96857569025,7.5182568945,5.833276737,6.86771027567,5.002940155,6.926909311,11.59972937,10.4543565965,8.66799885,5.97155002,12.56790862,8.362997044,14.572620915,11.148557675,9.266249858,8.87169823,9.1174736295,6.74561446033,6.53695531667,5.3899325582,8.6535305615,8.11104651133,6.512972611,13.201468475,7.901426815,10.94323478,9.250168786,8.136146677,6.08299425167,7.00736687,5.846138596,9.51651056133,8.157832757,8.4163495475,10.98045221,BRCA
