@relation thedata

@attribute 10312 real
@attribute 10673 real
@attribute 127124 real
@attribute 1435 real
@attribute 1437 real
@attribute 1493 real
@attribute 1513 real
@attribute 1514 real
@attribute 155066 real
@attribute 2321 real
@attribute 2353 real
@attribute 23545 real
@attribute 245972 real
@attribute 245973 real
@attribute 284 real
@attribute 2919 real
@attribute 3108 real
@attribute 3109 real
@attribute 3111 real
@attribute 3112 real
@attribute 3113 real
@attribute 3115 real
@attribute 3117 real
@attribute 3118 real
@attribute 3119 real
@attribute 3122 real
@attribute 3123 real
@attribute 3125 real
@attribute 3126 real
@attribute 3127 real
@attribute 3383 real
@attribute 3458 real
@attribute 3552 real
@attribute 3553 real
@attribute 3569 real
@attribute 3576 real
@attribute 3589 real
@attribute 3600 real
@attribute 3605 real
@attribute 3606 real
@attribute 3683 real
@attribute 3689 real
@attribute 3725 real
@attribute 4050 real
@attribute 414062 real
@attribute 4312 real
@attribute 4314 real
@attribute 50617 real
@attribute 51382 real
@attribute 51561 real
@attribute 51606 real
@attribute 5228 real
@attribute 523 real
@attribute 525 real
@attribute 526 real
@attribute 527 real
@attribute 528 real
@attribute 529 real
@attribute 533 real
@attribute 534 real
@attribute 535 real
@attribute 537 real
@attribute 54 real
@attribute 6347 real
@attribute 6348 real
@attribute 6349 real
@attribute 6352 real
@attribute 6364 real
@attribute 6372 real
@attribute 6374 real
@attribute 6387 real
@attribute 7010 real
@attribute 7040 real
@attribute 7042 real
@attribute 7043 real
@attribute 7097 real
@attribute 7099 real
@attribute 7124 real
@attribute 7422 real
@attribute 7423 real
@attribute 8600 real
@attribute 8741 real
@attribute 8792 real
@attribute 8992 real
@attribute 90423 real
@attribute 9114 real
@attribute 9296 real
@attribute 940 real
@attribute 941 real
@attribute 942 real
@attribute 9550 real
@attribute DependentVariable {BRCA,Control}

@data
7.34755362833,8.820444866,4.9720305845,5.47117669567,6.027248757,6.47807810067,13.68697704,10.8083578873,11.45168263,5.555057842,14.20597115,9.079012114,4.625306782,6.0069276585,8.66032822,5.773740066,12.33906368,12.16828986,9.699746436,7.711014946,12.91282298,7.910644417,10.84714372,5.515077886,9.158313751,13.336444535,12.12065594,10.83822324,9.558860226,5.387510099,6.278129404,5.77657203,5.038053386,8.823033698,9.620715209,6.926763588,5.941758505,6.2720263615,5.167429435,13.88385421,8.083640375,11.530394835,14.17314893,8.9278635235,8.5473628405,5.263890047,7.401905871,6.377204089,11.49535553,5.845998824,7.8660149395,7.493057094,10.98935922,11.15503025,11.97218475,9.82615020933,7.310594921,12.68966735,10.026225493,5.728279744,11.46908991,12.75228661,10.20031661,11.15310882,8.041222615,6.9754956315,11.71759959,6.117908631,5.4490214545,5.24231324,11.4707490367,9.2039053845,6.147057976,5.609704182,10.31728008,5.424427713,8.121094588,6.992205122,6.35833293533,9.07652097025,5.110687512,6.248142288,5.087262599,12.272936085,8.173903359,11.79683874,11.99572839,6.661853347,4.893133131,6.75804793267,12.03524768,BRCA
6.99702203667,8.7668930885,5.233930308,6.4643509,5.208391667,6.57912390667,12.26010515,10.9290121593,11.67556248,5.532793245,14.15265365,9.057342719,5.566214857,5.55740812,8.8107934945,6.663490948,12.30321003,12.69228318,9.822443813,7.953456048,13.49077697,8.695855636,11.67143283,5.447257868,5.420222366,14.133262905,12.13760287,11.43314739,9.3921496365,5.257964097,5.65306808,4.921497326,5.557051033,8.814719539,10.86030351,8.7833788245,4.946744016,6.70046713225,4.79910194,13.86848405,7.288638004,12.19832114,13.87385551,8.436051574,9.0141260175,5.398154738,6.700200838,6.68609253075,11.79269688,6.118220193,8.6339683625,7.305152311,11.95350544,12.11639279,12.19991163,9.93787003967,7.361919514,12.46176218,9.9286474195,5.9966356215,11.34154956,12.67386451,10.06018966,11.70867451,8.228038372,7.5001450895,11.10224867,6.008659014,6.852138545,5.320043828,12.3427728967,10.139130396,5.382071697,7.247787805,9.979768545,6.548826242,7.757525229,7.871691396,6.85849471967,8.53243032675,6.639084101,6.4402856645,5.778675937,12.477981995,8.067839179,11.01054579,11.67059663,6.267072826,5.360022921,6.84553593567,12.3181333,Control
7.06709931667,8.222719482,5.662025392,6.39192184567,5.637792259,6.19443807133,11.94707994,11.1050525637,11.54582134,5.607190661,14.61254488,8.994142056,5.716930037,5.510903672,9.6391180575,6.021819068,12.51214052,12.18670552,9.650073918,7.021260744,13.12486126,8.086509293,11.58870072,5.279110251,5.457225929,13.717874695,11.35464901,10.4353997,8.7147983615,5.431465218,6.003552345,5.303243061,5.524354632,7.972263464,11.58397843,7.1443881845,5.416511492,6.6768642975,4.779011934,13.42739342,6.995431166,11.42839688,14.67256817,7.2946296435,7.606037951,5.364232071,6.455783898,5.62480836025,11.62683849,5.206146244,8.1405981925,7.532358117,11.62203593,10.97417815,12.03251683,10.0413676077,6.873348871,12.62978086,9.5002101335,6.143731058,11.40523204,12.6125864,8.745490404,11.67671314,7.152997456,5.6808892975,10.75883654,5.960240188,6.094475188,5.0538025,11.8230095967,10.590884185,5.502084908,7.420152085,9.655880007,6.379209934,8.261532137,6.162699096,7.233892223,8.9501820965,5.55614817533,6.2198562995,5.721517065,12.381305095,7.876150279,11.05105615,11.46239505,5.612950486,5.04046645,7.14763895667,11.729846,Control
7.46239343467,7.889160737,5.027468336,6.03140516667,5.363706598,6.213386688,10.79887295,10.5301924597,11.30872029,5.507962085,13.61588998,9.293081393,5.507962085,6.2062023125,7.614369105,5.40889121,12.74633592,12.32890637,9.942749483,8.077191083,13.36098494,8.864968521,12.06323168,5.333791561,10.3670273,13.99859808,5.168332398,7.780213504,10.631558985,5.431298057,5.726293954,5.196047562,5.292792099,7.25221866,8.333559164,6.1489128,5.65836235,6.81995482425,4.877021802,13.44910353,8.137837934,11.88734111,13.48222565,7.4336108745,7.034673252,5.125166757,6.38340676,5.752194198,11.78440594,5.860411163,7.9498758835,8.964023935,11.09170663,11.2089234,12.35961925,10.3162828983,7.005956672,12.768012655,10.1428119695,6.814460267,11.89968368,13.08801473,9.373703193,9.808852038,6.942283201,6.034044267,11.25100072,6.692968069,5.469874279,5.0665556735,11.3110617733,10.351843965,5.115003321,7.131628387,10.35287964,6.539744787,7.008823908,5.841225451,6.81664442867,8.1726589095,5.58252579767,6.3912838325,5.784773056,12.632580525,8.768549192,11.40803792,12.02214941,5.532169853,5.669814283,6.662767793,11.49848788,BRCA
7.05736488133,8.020222049,5.095625695,5.74386241533,5.234397132,5.939977863,12.94803322,11.27746436,11.48413324,5.524354632,12.35733627,9.103380351,5.661643617,6.3027662795,7.9756571805,6.328500469,12.46516723,11.98345514,8.978768455,7.638474153,12.89109452,7.920890416,11.34473713,5.297201735,8.485971282,13.808752855,10.46950983,9.120018232,8.9144644015,12.3181333,6.147312423,4.702259784,5.03365563,7.254369939,7.561137318,7.8549517575,5.379907907,6.420596175,5.05203679,13.2860567,7.298133898,12.562740285,13.17144427,7.337025474,6.4600380145,5.213747029,10.30895362,6.802482696,11.5269639,5.476876799,8.23277633,8.152856641,11.58659367,13.19318117,12.12850358,9.52395027533,7.202348015,12.828451865,9.857791226,6.2548734275,11.50067275,13.65917147,9.986276218,9.567718992,6.396952035,5.581667504,10.4463144205,6.54048116,7.013336823,5.7496089345,12.5904258133,9.634881044,4.924350826,7.112546695,11.69149721,6.82311602,7.52642319,5.923868951,7.44082350167,8.300905151,5.68403215833,6.387344011,5.718232318,11.903029315,9.034524649,11.97072616,11.36247141,6.086301455,5.697531457,6.85914032533,11.15002032,BRCA
7.06563724033,8.1268528335,5.364127609,6.125868763,5.386130858,6.18789420367,10.78813533,10.717778764,11.5343468,4.643307374,13.96294256,9.267758817,5.494904573,6.007124727,7.2072336135,6.068999232,12.2754728,11.75625619,9.262635828,8.117164017,13.08056861,8.101399429,11.41646783,5.555211263,8.63870843,13.981464,10.19314989,8.861467793,8.7313364485,12.4899797,5.870618247,5.131765663,5.65607532,8.923402608,6.535668564,6.814024793,5.661429849,6.58613450375,5.061680356,13.09148337,7.850469917,11.681747475,14.09890062,6.740913474,8.625543178,5.240515881,6.751614769,6.03758005925,11.78748237,6.293430839,8.14022945,7.86531745,11.19255807,10.44381412,12.30454677,10.1487682033,6.971573608,12.909215855,9.955344154,7.060273304,11.81929108,12.97619003,9.565750015,10.68519142,7.938934301,6.7443262155,11.40510188,6.488889022,5.831726651,5.4617692045,10.7387244903,8.9433045075,5.605710071,6.735729052,10.24482795,6.277060108,7.096928908,7.264445239,7.368807487,8.44730535825,5.456232005,5.863606445,5.684826625,12.671412505,8.405589443,11.19478472,12.29242381,5.476714818,5.166124157,6.84955114467,11.54782732,BRCA
7.18536714633,7.435653679,5.2950757425,5.97306390367,4.235422182,6.070970974,10.45289528,10.783615744,11.25078414,5.328685023,13.92451704,9.640760601,5.698087352,5.7366179905,6.9711654675,5.57547212,12.43084983,11.64347756,9.503239959,7.258898404,13.05207472,8.205061485,11.61752958,6.078210195,9.87752231,14.06575512,4.91887665,9.566249648,9.449604418,5.472171943,6.067010094,4.923400286,6.161591078,10.52528127,10.18060575,6.874510871,5.573125488,6.675787251,5.349799819,13.15586736,7.978912229,11.055174395,14.01211384,6.489688932,8.7850804785,5.169936271,6.761421999,5.907819901,11.81023031,6.343323981,8.496289159,7.906065506,11.23370072,11.59733576,12.2590489,10.409446216,6.959749331,12.853392975,10.3521664965,6.4938410865,11.65066148,13.12816518,9.734261301,12.2091488,8.668176866,7.1427789215,11.242388695,6.42631141,5.5960381715,5.646780781,10.4054540527,9.4485766805,5.66449084,7.229566594,10.86671119,5.976599205,6.951841648,6.665268844,6.79477560367,8.16668455925,5.490617008,6.3095903835,5.394986728,12.615688955,8.517296488,11.11469255,12.01512763,5.331822758,5.515077886,6.57582786867,11.65291678,BRCA
6.949212127,8.1158398955,5.246106391,6.062103457,5.272873517,5.97484661367,11.99760301,10.435869535,11.40094894,5.435804628,12.40276968,9.331690173,5.384059522,5.8696597365,7.766303225,6.156442756,12.23093318,11.65676462,9.574726497,8.263599169,13.41513704,8.03068248,11.60575973,5.57834344,8.920911903,13.712322535,5.394901009,7.643335147,10.225497431,6.025976276,6.381807349,5.568952692,5.213649836,7.974186731,8.411575733,7.2343726315,5.517599514,6.67229528175,5.024043971,12.49153253,7.88932314,11.80706946,13.34674991,7.732548559,8.339274518,5.413637447,6.788982952,6.47137758925,11.77183206,5.927073476,7.9477070375,8.461296413,11.4210814,11.48747845,12.43084983,10.2764279723,6.5889915485,12.90946187,10.283410503,6.624846323,11.56894428,13.03973478,9.849022335,11.36056745,7.733898511,6.5745843085,11.42642399,6.909896458,6.212139726,6.6824156505,12.12501408,9.18669315,5.37574431,6.535085305,10.95634187,6.034750138,6.945300803,7.183985468,6.968456404,8.59998934925,6.40083666867,6.3922858665,5.140994603,12.82843561,8.618625128,11.59208337,12.21574693,6.282074289,4.886563865,6.60524252167,11.74274112,BRCA
7.470909231,7.5723971735,5.1919871465,6.27193894667,4.901604566,5.59724743333,11.79193625,10.3615350993,11.09044677,5.440131024,13.08977243,8.833650017,5.515235617,5.8544222965,7.175270496,6.029900759,12.13138765,11.71129928,10.12959893,8.503548623,13.40512953,8.137965979,11.84476863,5.238988625,5.599177363,14.275570095,11.24502395,7.749066799,8.854760398,13.57316849,6.298892537,5.682019293,5.214135735,8.186474713,7.543536723,6.843036893,5.688328124,6.47455116275,4.747940005,12.50251243,7.960988197,11.67906498,12.76004735,7.3545546175,7.8238892565,5.044843524,6.563162421,6.31969730275,11.87062298,6.371171674,8.656037124,7.490592442,11.12646913,12.11539657,12.24753009,10.4512258293,7.071302549,12.8643241,10.6804767615,6.621975936,11.52942337,13.16637029,10.07069158,10.16961223,7.417601761,6.745770347,11.010045625,6.417013335,5.956093895,6.166655856,11.9857697633,9.560385286,5.19062597,6.862206886,10.24378721,5.724930741,7.22451093,6.778573689,5.96185351633,8.44805637175,5.34462103633,6.283039857,6.011904408,12.757393735,8.763047273,11.57353372,12.06323168,5.672857555,5.232287804,6.749496831,11.858053,BRCA
6.977036463,8.1540016065,5.381089976,5.581131236,4.755170033,5.334684239,12.08864757,11.2086594383,12.27941189,4.830371028,8.405238411,10.00381342,5.484469475,5.9008451715,8.344003427,5.088959125,14.1941174,12.69058957,10.25507022,8.173903359,14.28224325,8.876978171,9.385733612,5.441376616,11.32825714,13.81356339,5.039808741,5.377654117,10.338725997,4.977521783,6.482691508,4.96556642,4.817893448,6.824675979,8.685494426,6.3321564655,5.567280188,6.53294562125,5.113545539,11.01241872,8.527849483,11.705440355,12.03663478,8.12338991,5.888269746,5.244707519,6.345277161,6.16475778525,9.486151779,5.408721412,8.4670382595,9.004881345,7.449419254,12.67386451,12.22015014,10.4156649027,6.92382564,13.409516375,10.2246225275,5.7245946075,12.23639105,13.85125179,10.55062442,9.266219144,8.733965327,6.8814430195,11.72497176,6.232090496,5.146228001,5.348427603,10.9724144457,9.4340434515,5.716038325,6.989880165,10.70345182,5.716038325,6.018707189,5.97155002,7.76283651767,8.36781302225,5.29073647933,6.084419489,5.893915038,11.52307985,8.187019355,11.96210624,12.53119874,5.762422735,4.601155548,6.928649123,7.498233163,BRCA
