@relation thedata

@attribute 10181 real
@attribute 10189 real
@attribute 1022 real
@attribute 10236 real
@attribute 1025 real
@attribute 10250 real
@attribute 10262 real
@attribute 10291 real
@attribute 10421 real
@attribute 10594 real
@attribute 10907 real
@attribute 10914 real
@attribute 10921 real
@attribute 10946 real
@attribute 10949 real
@attribute 10978 real
@attribute 10992 real
@attribute 11051 real
@attribute 11100 real
@attribute 11198 real
@attribute 11338 real
@attribute 1477 real
@attribute 1478 real
@attribute 1479 real
@attribute 1660 real
@attribute 2068 real
@attribute 2071 real
@attribute 220988 real
@attribute 22826 real
@attribute 22916 real
@attribute 23020 real
@attribute 23450 real
@attribute 23451 real
@attribute 24148 real
@attribute 2521 real
@attribute 25920 real
@attribute 27316 real
@attribute 2957 real
@attribute 2958 real
@attribute 2959 real
@attribute 2960 real
@attribute 2961 real
@attribute 2962 real
@attribute 2963 real
@attribute 2965 real
@attribute 2966 real
@attribute 2967 real
@attribute 2968 real
@attribute 29894 real
@attribute 3178 real
@attribute 3181 real
@attribute 3183 real
@attribute 3184 real
@attribute 3185 real
@attribute 3187 real
@attribute 3188 real
@attribute 3190 real
@attribute 3191 real
@attribute 3192 real
@attribute 4116 real
@attribute 4331 real
@attribute 4670 real
@attribute 4686 real
@attribute 4799 real
@attribute 4809 real
@attribute 4904 real
@attribute 5093 real
@attribute 5094 real
@attribute 51362 real
@attribute 51497 real
@attribute 51585 real
@attribute 51639 real
@attribute 51692 real
@attribute 53981 real
@attribute 5430 real
@attribute 5431 real
@attribute 5432 real
@attribute 5433 real
@attribute 5435 real
@attribute 5436 real
@attribute 5437 real
@attribute 5438 real
@attribute 5439 real
@attribute 5440 real
@attribute 5441 real
@attribute 55749 real
@attribute 56339 real
@attribute 5725 real
@attribute 57794 real
@attribute 57819 real
@attribute 6426 real
@attribute 6427 real
@attribute 6428 real
@attribute 6429 real
@attribute 6430 real
@attribute 6431 real
@attribute 6432 real
@attribute 65109 real
@attribute 6625 real
@attribute 6626 real
@attribute 6627 real
@attribute 6628 real
@attribute 6629 real
@attribute 6632 real
@attribute 6633 real
@attribute 6634 real
@attribute 6635 real
@attribute 6636 real
@attribute 6637 real
@attribute 6749 real
@attribute 6827 real
@attribute 6829 real
@attribute 6872 real
@attribute 6874 real
@attribute 6875 real
@attribute 6877 real
@attribute 6878 real
@attribute 6880 real
@attribute 6881 real
@attribute 6882 real
@attribute 6883 real
@attribute 6884 real
@attribute 6908 real
@attribute 6917 real
@attribute 6921 real
@attribute 6923 real
@attribute 6924 real
@attribute 7307 real
@attribute 7469 real
@attribute 7936 real
@attribute 79869 real
@attribute 8106 real
@attribute 8175 real
@attribute 8178 real
@attribute 8243 real
@attribute 83443 real
@attribute 84844 real
@attribute 8683 real
@attribute 8731 real
@attribute 8732 real
@attribute 902 real
@attribute 904 real
@attribute 905 real
@attribute 9128 real
@attribute 9150 real
@attribute 9295 real
@attribute 9343 real
@attribute 9410 real
@attribute 9416 real
@attribute 9785 real
@attribute 9939 real
@attribute DependentVariable {BRCA,Control}

@data
12.39294532,8.22629228433,9.6014742,11.41099996,10.73155687,11.70577504,10.88615784,7.0436771605,12.08138533,11.7044031,6.494260087,10.48635768,10.141140676,12.16730219,11.90502978,8.739916541,12.45248586,7.4061050705,11.21477156,11.87223249,8.8176146935,5.69896750125,8.490831953,8.38020334225,8.427331476,9.204131621,10.65722043,9.03001262,13.19781415,7.79970309167,9.70697128,10.43916109,8.32536594533,9.084237789,8.741113959,9.11777579,11.4353683,6.18872641367,10.325896,9.938499406,8.110550027,11.62774602,10.79666855,10.90796116,6.858718118,5.171538364,7.676452764,10.34768534,10.25937581,7.2120204945,12.30758799,9.3853204015,12.562213615,7.782983675,7.157320822,7.0768429845,9.631810874,11.46146424,9.9827365075,9.900855914,7.173305173,9.8841075105,8.627160965,8.4616146785,10.3654309477,12.20653743,13.02343475,13.216312595,10.5358394,11.162488095,9.610111812,10.288257045,10.66477195,9.3986738585,11.4243108,9.486624446,9.636870305,9.720120732,12.18094263,11.4744083,11.13855038,11.42772678,6.402078871,6.755291951,9.66947024,5.275762522,10.0572611,13.085838955,8.351283748,12.10010062,11.59799678,12.21133327,7.159423477,12.35583566,13.165696105,13.18898907,11.37306376,8.657829719,10.3454840987,10.67862239,11.15778289,11.64638017,10.6877391985,7.105230531,10.2180718405,8.635646596,6.250587993,12.123937315,12.81545941,8.845098843,10.82924727,11.63348356,8.001455187,8.613551105,5.603041174,8.228339065,7.902886268,5.8706972455,11.29445435,5.787779337,8.897755568,10.236088035,9.676966886,6.49976480333,9.846082676,11.111514089,8.498431517,9.470052751,7.76437589,9.036799417,6.82419862,11.93859466,10.44673727,9.162423509,7.240841706,11.88601099,9.417663408,12.75717127,10.18746996,9.65374576,8.174296834,8.27137096,7.012734177,10.70897201,7.37892838867,7.337602112,11.2302278,10.59389087,10.95307261,9.413057256,6.658286918,BRCA
11.77105209,8.04211853267,9.65659519,11.64755074,10.13087976,12.12152875,11.30718958,7.5492409965,11.70094695,11.38871439,6.727822201,11.13074769,9.604246865,11.89497319,12.02845184,8.488313278,11.53336151,7.519117707,11.18241626,11.62609927,9.471872742,5.82904310025,8.67256777,9.05502104575,8.671926947,7.815256994,10.16944939,9.189046878,13.04382794,8.12538379433,8.849265223,9.942089671,8.71738420633,8.492885781,7.999973407,8.51521500375,11.97142151,6.66739253233,10.91785336,9.905613067,8.649382947,11.27693876,10.27729935,10.82131183,6.7861813475,5.37574431,8.933248873,9.399502844,9.859325559,7.794067543,12.11092378,9.677574201,12.88314779,7.404909773,7.3010001835,7.6944021975,10.5203005245,11.10769786,9.942444886,10.05503195,7.443588263,10.3427971665,8.94526175,8.598018257,10.7561628917,12.292442985,13.31590529,13.418742185,10.30263925,11.23150106,10.00910118,10.707208044,10.49951734,9.047905292,11.55629063,9.811543731,9.355641581,9.578863787,12.08367055,11.48188533,11.28537059,11.28199972,6.104971499,6.326074949,8.91062109,5.108327117,10.18974462,13.345148445,7.6552144765,11.94030819,11.69911488,12.66384721,7.84153763,12.42907592,13.527799245,13.074006,11.36217961,8.6399303195,9.73742023733,10.1244836,11.26201864,11.625661435,11.341499225,7.591674041,10.257335515,9.073720587,5.695027274,12.533700195,13.06098469,7.763645816,10.92743375,10.64202486,7.594880712,10.07718328,5.461570507,7.199626033,7.482110082,6.647844913,11.04197755,5.586773185,9.603413599,7.417907274,9.878403925,7.895663993,10.610476212,10.5738760075,8.119526238,8.847168067,7.03452697,8.360672771,5.679488016,11.82274022,10.09798967,8.767076337,6.815707105,11.42512686,9.461368613,13.0583047,9.948462553,9.386455921,8.4740299995,8.203569621,7.25891879033,10.42688875,7.05079206433,6.213644369,10.62399145,10.72598418,10.3180516,8.215534365,6.411854672,Control
11.87114877,7.90933980433,9.597587563,11.68974045,10.32564307,12.00831666,11.11911153,7.5318164065,11.75371412,11.5155078,6.679413681,10.60821349,9.8263898165,11.9729763,11.73619062,8.482224233,11.88601099,7.451015844,11.18574775,11.5343468,9.4681403765,5.72020384725,8.557617943,8.8598701745,8.758703348,8.343586732,10.08514084,9.347572166,13.23175973,7.94777078533,8.868005407,10.22337462,8.59660525833,8.40571707,7.909294774,8.4743960065,11.60575973,6.611321398,10.89786457,10.0362427,8.621302014,11.62374676,10.38624004,10.75314175,6.421656707,4.988697465,8.832795987,9.933941823,9.984319163,8.0077252005,11.82578773,9.189064928,12.75606922,7.020066336,7.075062598,8.0398971155,10.414272081,11.13074769,9.835657767,10.0481807,7.108370574,10.304503741,8.413100175,8.47997578475,10.545250775,12.30455741,13.43392773,13.44172153,10.2159337,10.74113891,9.440080724,10.493467176,10.25576659,8.340414702,11.66558698,9.493665908,9.6358129485,9.601752743,12.19128143,11.16768802,10.97608812,11.15088665,6.382499203,6.547978484,9.180550154,5.088959125,10.1909886,13.3174003,7.684122884,11.68152186,11.36448778,12.53522562,8.100447105,12.44389288,13.544191545,13.17957018,11.17748823,8.490118018,9.85575963633,10.11467972,10.94976857,11.53159418,11.11871584,7.412868569,9.8911802455,9.179325131,5.025484272,12.34653506,12.80741335,8.062452471,10.93958309,10.7304916,8.136971065,9.664661106,5.40889121,7.541331155,7.9089913135,6.4494654445,11.03036559,5.88179384,9.597587563,7.8635533895,9.64691917,7.77843482767,10.636314754,10.616399227,8.81079744,8.9851584535,7.487359976,8.259214953,6.21014104,11.83642135,10.30642947,8.575275572,7.013158293,11.51246655,9.2427161355,12.83993603,10.01897944,9.366858275,8.5940360615,8.296848686,7.17931615267,10.49469589,7.08224194833,6.405912077,10.69211442,10.67884903,10.29642331,8.640083234,6.517083235,Control
12.88542666,7.565709867,9.617614907,11.89182747,10.82965558,12.3793121,11.61638815,7.5625464675,11.88601099,11.77806492,6.684962905,9.439779534,10.5463097655,12.20624983,12.39966386,8.70215634,12.33906368,7.318978508,10.850890192,12.20536419,9.8524245665,6.09104138625,9.25803663,9.182953627,9.124279717,9.167193021,10.93024227,9.968674397,13.52035475,7.86579001867,8.995541845,10.98390052,8.309480267,8.065202205,8.798116248,8.676235756,11.59917377,5.532633969,10.75119697,10.27390663,8.809061578,10.8441842,10.41629907,10.26546887,5.456076664,5.292792099,8.194979796,10.39216207,10.41110342,8.3949148965,10.74598122,8.745670996,12.785101515,7.784227701,6.947329826,7.7521988485,10.3079602855,9.501827795,9.628922111,9.880571175,5.771628945,10.5618128605,8.634194938,7.91776161125,10.9227277437,11.53820818,13.60583775,13.352752785,10.36439217,11.25158137,9.746254447,9.711992858,9.515749664,9.0127074755,12.19128143,9.214775128,9.9907375325,9.330368553,12.38074251,11.36217961,11.73219511,11.33051934,6.185178351,6.114268757,9.410849402,5.481404906,11.27294773,13.87875916,8.0204275485,12.09842044,11.09730811,13.12663112,7.403304156,12.6218253,14.16852811,13.591191,11.81310789,9.1728338105,11.0440848817,10.37394209,10.85788793,11.900405455,11.15899039,7.03149755,10.350627979,8.184182491,5.301232095,12.190939155,12.53234503,8.140013152,11.21259383,11.65493594,6.5096630735,9.932695001,4.764223297,7.53621054,8.503611181,5.567906116,11.09339134,6.146294365,9.949994866,6.315257659,10.21839405,7.36587860467,9.795833979,10.516066184,8.115591386,8.0691422925,8.246623189,8.455040631,6.5739922,12.5708958,11.16040108,8.966845087,7.998450984,11.95778233,8.9977844955,13.04201932,10.08608351,9.058033085,7.1655308455,7.970941527,7.366283695,10.82235197,7.432896607,6.0664182,11.24778827,11.04849558,10.72254311,9.461173034,6.073504957,BRCA
12.83066776,7.87444804233,10.07000053,12.56435203,10.50534045,12.45384813,10.4306776,7.101744613,11.84160377,11.93859466,7.282836206,10.10480876,10.0394737835,12.13502955,11.97488965,8.692197997,12.04827069,7.501323971,10.2479921405,12.15837941,8.935019442,5.9374754535,8.955374654,8.47632447475,9.1843954305,9.101470918,11.10864878,9.423662793,13.85986526,7.92189120167,9.357783524,11.06986277,8.91396736533,8.193218709,8.271184179,8.44966380175,12.02968073,5.76435993667,9.969494854,10.17328397,8.501002294,11.29154789,10.04182378,10.46916384,5.544020716,4.788047896,8.73696091,10.23091542,11.19776361,8.2073525535,10.81714378,8.6194691085,12.68153369,7.860623191,7.0042865265,7.2140041085,10.0610516075,11.90502978,8.963946686,8.702805674,5.902683368,10.336884971,8.7754466,8.091043774,10.082422721,12.32593305,13.60139652,13.829234755,10.76155147,11.382138615,10.25287861,9.1176722785,10.01526211,9.245197702,11.14770754,9.426286314,9.683055312,9.259561518,11.50362218,10.87659774,11.25995523,10.16197619,6.723562401,6.092128797,8.426475613,5.197719213,9.923985212,13.994342735,8.077072225,11.48188533,11.22892405,12.97797754,7.445891568,12.83366697,13.91978853,14.17314893,11.70152102,8.7551738165,10.1481021253,9.379173172,10.96869939,11.596109925,10.2699583685,7.216336329,10.1494174885,9.428957399,4.702259784,11.091923185,12.12152875,8.337634305,10.76657469,11.02462046,7.9992084575,9.794773703,5.076613872,7.553957774,7.632016503,5.488639607,10.32429902,5.775321383,9.318577337,7.002108506,9.772562477,7.46873679533,9.285516308,10.302435602,8.81729638,7.7611686765,7.784227701,8.782311189,5.760760691,12.13627672,10.61326715,9.257317784,7.320735406,11.05567579,8.621000851,13.18229429,10.44466839,9.444156179,7.126664761,7.520699455,7.42010655267,10.45289528,7.17593437867,5.895551805,11.34727825,10.51730058,10.49245938,9.19777027,5.964982644,BRCA
12.59652762,7.957705743,10.12919321,12.05836733,10.61911518,12.49713337,11.61281105,7.170061611,12.12241722,11.92978186,7.391761545,9.417336261,10.4308296955,12.30875149,12.24154982,9.115603659,11.92269971,7.3465208585,10.8764910395,12.16931758,9.341754095,5.55354459375,9.265123395,9.19928350825,8.7204348895,9.228344402,10.88769302,8.948652767,13.50314811,7.704054153,9.527897792,10.8409276,8.28805577267,7.46332231,8.580165392,8.47928568075,11.75195417,5.68797612733,10.66644619,10.45289528,9.069960645,11.30449979,10.80422,10.49127719,5.44209646,5.258529523,8.461204311,10.54330281,10.63563676,8.311717942,10.76873043,8.392677918,12.76119845,7.923834234,6.4235331885,6.821211518,10.1388079565,10.40280453,9.56719054,9.861979055,6.196042028,9.938015449,8.217813694,7.968982717,10.9765418417,11.57106637,13.32090986,13.443780465,10.39216207,11.451104685,9.819365272,9.8817326245,9.62089845,9.280760217,11.96009799,9.136613813,10.0054039915,9.374426115,12.54548466,11.53262879,11.67585684,11.68597092,6.764676316,6.016480301,9.227195422,4.442388555,11.03103278,13.874582295,8.103454562,12.23703672,11.08223906,13.14121392,7.528725991,12.72627038,13.76499321,13.48222565,11.64198185,9.2113615035,10.209151315,10.62285742,11.01054579,12.35089878,11.470671725,6.90394547,10.3826481615,9.200470222,5.893308357,12.33433984,12.58650212,8.315298042,11.69812525,11.65981099,7.293611673,9.791635483,4.969485815,8.049278334,8.372869433,5.8225642365,11.06473959,6.24317934,10.10988324,6.319694091,10.26730203,6.82128937267,9.9734791535,10.480290843,8.384234542,8.3163910215,8.11647539,8.763263105,6.0664182,12.36549278,10.95031916,9.096966204,8.087530632,12.13864308,9.074699978,13.09561052,10.51270618,9.423662793,7.207971487,7.877132455,7.24965035233,10.82797402,7.13802204433,5.853877943,11.31728698,10.73380366,10.49035982,9.211511834,6.215781112,BRCA
12.7624963,7.59650558,10.19591385,11.84250171,10.980761,12.46187723,11.55865044,7.263764947,11.96287081,11.90740908,6.786077228,9.281014944,10.475278206,12.19216651,12.29448586,8.898632467,12.27401999,7.095375512,10.7422753105,12.11775357,9.724109558,5.98073217525,9.443410392,9.0901231735,9.127963714,9.230129219,10.61346285,9.557291911,13.44751595,8.021174851,9.42725057,10.39216207,8.32009508533,8.005934842,8.644884758,8.7950772585,11.57190206,5.68737918733,10.74066222,10.7304916,9.096966204,10.91383956,10.86526952,10.32819838,5.5223939415,5.533727829,8.260097569,10.42417183,10.29339725,8.282171868,10.41061594,8.3470542775,12.706975605,8.033204275,6.078690411,7.290171848,10.3154866485,10.83762027,9.590133938,9.852381692,6.101719008,10.335740921,8.266787858,7.93708405075,11.0399392867,11.1499239055,13.37610779,13.377110635,10.74815115,11.184368605,10.17560604,9.864539634,9.421265976,9.112059712,12.44988381,9.151492997,10.266338858,9.560027603,12.57220763,11.56134298,11.58990637,11.74803988,7.461215696,6.083857569,9.319763063,4.93712219,11.25995523,13.982597205,7.9160647255,12.14165544,10.81174016,13.03973478,7.802191444,12.48900128,14.007905805,13.55093015,11.64933041,9.043457461,11.0526538427,10.38358581,10.72951477,12.277163725,11.50938669,6.967344797,10.3627597125,8.17452767,5.439300032,12.263711105,12.8471739,8.191603516,11.53538974,11.81532136,6.2559533555,9.878603173,5.098043929,7.695647856,8.516978346,5.851401107,11.20780763,6.104971499,10.21419195,5.8719675625,10.29166028,7.21432997467,9.902222107,10.222187605,8.149392911,8.1233197735,8.441762661,8.718842038,6.313659102,12.35200901,10.72254311,9.213761077,8.340875026,12.16626519,8.905283371,13.19976669,10.38218389,9.357079711,7.3753302775,7.754388358,7.23078005367,11.20780763,7.21968344067,5.908279272,11.15310882,10.98307218,10.55539466,9.151492997,6.251156317,BRCA
11.97837451,8.01162467867,10.21780056,12.1278268,10.42177586,12.13627672,11.60634056,7.362973922,12.28769659,12.03792277,7.040018762,9.383110854,10.337582237,12.41104094,12.3064449,8.845945624,12.01701203,7.2293503555,10.8154688105,12.10354363,9.321718893,5.8687237215,9.50460109,9.41126739625,8.9259566535,9.21184032,10.55979796,9.343852558,13.50983997,7.97594459867,9.05331578,11.23756269,8.31866725367,7.314427184,8.847629866,8.33016453525,11.95919971,5.66673193633,10.98687328,10.58303601,9.182779884,11.3382407,10.72254311,10.85319669,5.5364636575,5.358089615,8.26545228,10.32995358,10.71605229,8.5350388165,10.76359024,8.735602428,12.759034545,8.291125938,6.805887935,7.209913211,10.2309074115,9.874758982,9.304569574,10.04336266,5.913853554,9.9414282995,8.794043061,7.8559090795,11.0984179767,11.704490485,13.46969908,13.507766185,10.65453335,11.366034325,9.627643826,9.9837311075,9.776844695,9.600703265,11.89363345,9.14242692,10.1308165865,9.353875227,12.69228318,11.72083647,11.66436963,11.77806492,6.773307786,6.67359573,9.38991153,5.398325783,10.72853303,14.06874933,8.084785846,12.33120955,11.06502412,12.97187766,7.8530890995,12.35733627,13.35941783,13.58212966,11.68740205,9.035920511,10.2692655413,10.74874028,11.08706186,12.475071945,11.453289155,7.180110866,10.7617411185,8.517965696,4.844249122,12.496295565,12.72471214,8.216941185,11.49745034,11.36612562,6.8233046055,9.820626194,5.080243265,7.916478324,7.9607632885,5.8535803325,11.30872029,5.980317403,10.31961599,6.337928816,10.09627409,7.189610274,10.219585132,10.5831067445,8.419813926,8.166182069,8.231294544,8.958930467,6.153811034,12.30454677,10.71430158,8.813172827,7.982909641,12.44065386,8.935370081,13.2860567,10.60309338,9.449035705,7.5514060975,7.504284952,6.96408852567,10.85195222,7.37319981933,5.500970312,11.17035717,10.93699877,10.21367569,9.164744253,6.173632793,BRCA
12.40419699,7.53985346133,10.13564553,12.02131498,10.24730484,12.19504004,11.67803681,7.817830275,12.17272761,11.94781234,6.933959475,9.378501395,10.6361310425,11.66148208,12.28023003,8.774162024,12.26689494,7.0805532545,10.8973382705,12.13627672,9.9694334985,5.9990123905,9.432949558,8.9780825095,9.048133857,8.758440706,10.83660293,9.957508785,13.39262134,8.11810553467,9.134683726,10.52730133,8.36286453467,8.724600075,8.542026926,8.99918270825,12.10963326,5.66898314867,11.06986277,10.49005891,9.118948289,11.17484162,10.84822018,10.60533161,5.15457292,5.286429541,8.169525606,10.54869216,10.11070551,8.548070986,10.68152857,8.4616170495,12.55720741,8.253411568,6.9103289795,7.9550400915,10.6138481405,10.74815115,9.324127636,9.546605663,5.669530862,10.4461685,8.485971282,7.570555329,11.2646723167,11.70316423,13.42739342,13.48336441,10.48064156,11.360219095,9.659657526,9.901903569,9.6831969,9.1220206095,12.2142175,9.583727381,10.185310385,9.517335308,12.51339458,11.67615115,11.62683849,11.8267889,6.977855527,6.104132849,9.598481115,4.871364705,11.09488611,14.12344321,8.0651618975,12.22921997,10.80850192,13.0288437,7.3846553455,12.29328779,13.62724298,13.45687162,11.37148006,8.9359344845,10.7448573883,10.75691093,10.72897086,12.121456355,11.31452808,6.608850353,10.498601419,7.928875304,4.8589896,12.377151645,12.70943395,8.01368714,11.62333067,11.71081731,6.2511141275,9.686960543,4.698514237,7.351604314,8.4428349015,5.77208709,11.42258795,6.083219352,10.41126499,5.752067338,10.30144507,7.41929702967,9.968129813,10.777725243,7.970452678,7.8261510905,8.537219493,8.344585666,5.877014897,12.33696264,11.0791816,8.849890707,7.914327012,12.1820747,9.101775205,13.40233131,9.717377026,8.963388234,7.2303432025,7.606111137,7.31865843567,10.75938913,7.40786895833,5.897247233,11.14309317,11.1050886,10.61845,8.877515073,6.109888752,BRCA
12.35733627,7.63561587967,8.777182254,12.80008194,10.7116199,9.226822258,11.67763169,7.2832205535,12.95175557,12.45867582,8.260556316,8.765229007,10.4145259685,13.44437567,11.50067275,9.051678743,12.00209605,6.704301737,10.3457383545,11.65291678,9.957873685,5.655621217,9.030143702,8.8357239415,8.2332008425,9.785984134,10.83158062,9.370252094,14.25434036,7.85652075367,9.039673824,11.54310931,8.89172003633,6.725949438,9.319187261,8.80146232775,11.2444532,5.634660947,11.082442,8.982823296,8.280493715,11.73450229,11.03013967,6.387591412,5.321608753,5.052688948,8.512346531,10.32910148,11.93178472,8.61770872,9.490936656,9.0397068175,11.489992475,7.857407417,6.523683951,7.594533616,10.375311717,11.84795592,8.483183932,10.41961292,5.781235931,10.3869902465,8.170802781,8.70890101275,11.8348992767,9.6831858615,13.25616376,12.635354195,10.45645738,9.3596569505,9.989636156,10.543174628,10.29305807,9.5870150065,12.06768485,9.797410704,10.509973745,9.443980125,12.94317143,11.40065415,11.67585684,7.91898414,6.337002435,7.371212794,9.391867114,5.244707519,10.24757188,14.142606215,8.2715931205,12.29328779,11.18378596,12.61421528,7.454799409,12.45954952,13.882006925,13.91614961,11.6604752,6.8565885325,10.695971082,10.80671094,8.023686617,13.25966858,12.04234402,6.097511381,10.129139805,9.364802828,5.222467693,12.1397195,12.9597684,9.001704532,11.51581946,11.1581191,7.2855589845,9.925925682,4.522411849,6.387591412,7.86446929,5.7447864355,11.58795809,5.901899413,10.08992748,6.5610379715,8.402085935,7.05964141433,8.596813159,11.464866038,9.57788249,8.621319833,9.532570767,10.49423086,5.852005861,13.01560762,11.86074569,9.920167156,7.366302814,12.82346582,9.679733995,10.21801255,11.4486069,6.656071297,7.3442798615,8.633341407,7.31015261033,11.30008097,7.68656767567,5.577739426,10.69711551,11.59444371,11.05451294,9.969027107,6.501563046,BRCA
