@relation thedata

@attribute 10873 real
@attribute 134526 real
@attribute 160287 real
@attribute 1737 real
@attribute 1738 real
@attribute 197257 real
@attribute 217 real
@attribute 219 real
@attribute 223 real
@attribute 224 real
@attribute 231 real
@attribute 2739 real
@attribute 3029 real
@attribute 31 real
@attribute 32 real
@attribute 38 real
@attribute 39 real
@attribute 3939 real
@attribute 3945 real
@attribute 3948 real
@attribute 4190 real
@attribute 4191 real
@attribute 4199 real
@attribute 4200 real
@attribute 501 real
@attribute 5091 real
@attribute 5105 real
@attribute 5106 real
@attribute 5160 real
@attribute 5161 real
@attribute 5162 real
@attribute 5313 real
@attribute 5315 real
@attribute 55902 real
@attribute 84264 real
@attribute 84532 real
@attribute 92483 real
@attribute 9380 real
@attribute 97 real
@attribute 98 real
@attribute DependentVariable {BRCA,Control}

@data
7.051480638,5.127128959,6.086619917,8.907237045,8.409445169,7.0883245955,12.8865864,6.611018322,13.65917147,10.128269179,12.04910329,12.01041456,9.936795759,8.70894793967,12.86342169,12.21001994,7.1883466315,12.80741335,11.89497319,5.52705926167,13.26600764,13.44200721,7.64569648,8.2991085215,11.25552666,7.64305548225,6.777279282,7.67853256367,10.30739469,5.192264187,11.88529801,5.4747015372,9.48670272667,8.288257174,6.30958684333,10.23384167,5.153618256,9.995340046,7.148344388,7.5606158955,BRCA
6.99372405733,5.149555339,5.326799101,9.174452064,9.388491534,7.343870084,11.97837451,6.7433195595,13.95556321,9.58347497767,11.57911804,11.59018599,9.731431097,9.05346241,12.75620088,12.14617574,8.216740629,13.01560762,11.20749043,5.56164275433,13.50703833,13.69898245,9.23553628,8.798875528,11.91318746,7.1594113175,6.542964077,8.198871326,9.872567588,5.633848861,12.09587508,5.2807451622,9.195560001,8.440843213,6.16136304367,9.258413586,5.090277651,9.487850645,7.26336913833,7.702371364,Control
7.19104455267,5.502084908,5.550447635,9.151968584,9.668318219,7.515417539,12.97619003,6.7407980685,14.15265365,10.3245622923,11.15310882,11.97142151,10.3032453495,9.063043869,13.50703833,12.66642048,7.463376154,13.14975193,11.32848436,5.56277725067,13.75148289,13.73376056,8.301451753,8.903235289,11.16129661,7.91827336,7.4641024005,8.21715890633,10.15313434,5.6617910205,12.26503342,5.437678959,9.30140069767,8.5004139464,5.83499076867,9.087993892,4.956658847,9.632550476,7.51445654567,8.0360946415,Control
7.31751129767,5.276507133,5.497142287,7.657106049,7.457342143,6.7951822245,10.97440404,5.9521494595,13.29757193,9.80908143033,11.51507901,12.31595909,9.611670266,8.680448457,13.32746778,11.55629063,7.179789303,13.37355718,8.774738578,6.30796184933,12.6014308,13.83559602,5.619861398,8.212723664,11.56956062,6.9522246965,5.814687283,7.781624593,9.643279504,5.5051511495,12.04345466,5.0367210076,10.7196695833,8.4106566408,6.45420034867,10.40449794,5.3060840105,9.463432989,7.651992684,7.29107264,BRCA
7.236392537,5.027807878,5.844116484,8.318408504,7.951271782,6.4456776185,11.44340995,5.5304508875,14.08516788,9.764585554,11.37640504,12.64120964,9.4322800815,9.03802882633,12.45547628,11.6604752,7.4573617275,12.78522262,10.03764342,5.77395944733,12.81938184,13.83906107,6.37504432,8.2968599415,12.000347935,7.474168944,6.019516084,7.37750700233,9.580372172,5.230000023,12.23639105,5.1866950352,9.17349975667,8.3187473884,6.47586748733,10.12682742,5.328622852,9.125523977,7.516502995,7.236109411,BRCA
7.05549770633,5.229406468,5.280781207,7.786875865,7.419983608,7.337390707,11.22221848,5.5671182975,13.68697704,9.70899110833,11.75693374,12.3064449,9.4942559005,8.931470138,11.92672973,11.70232867,7.8301635795,13.30755735,9.909222241,5.37740239933,12.79374357,13.93643461,5.504788206,8.0546593595,12.03718381,6.668085811,5.446513976,7.799000873,9.521183826,5.426128999,12.21001994,5.1393267096,10.135420629,8.270755784,6.65119244767,10.51117475,5.3249937335,9.564845477,7.70402963533,7.9133696885,BRCA
7.12265989,5.357737827,5.780317481,7.566608027,6.982255287,6.970460937,11.05105615,5.6450569395,13.591191,9.685554668,11.19524625,12.52393564,9.5009142605,8.46285897833,11.94944384,11.43055462,7.884182657,13.34320241,8.864867955,6.93665678067,12.83212363,13.94018008,5.443947436,7.821887544,11.810188385,6.99342098075,5.8678732615,8.26637811633,9.290422748,5.406066977,12.12241722,5.1429804608,10.6199372103,8.034374776,6.54309952733,10.29486801,4.841841897,9.394034498,7.832013136,7.7393076815,BRCA
7.18174786533,5.497780997,5.810900139,8.156868221,7.377494973,6.844480761,11.73537632,5.6243045,14.11502538,9.57290826833,11.44759484,12.55673482,9.922260558,8.86597183767,12.18956987,11.90810746,7.5834057285,13.50065522,10.03764342,6.807941416,13.31403233,14.35403309,5.500970312,8.221793249,12.54199003,7.3878730535,5.9673170555,7.864735013,9.570249982,5.063704791,12.40655986,5.3052654106,9.96691141567,8.2234021498,6.32607032167,10.05069253,5.2901473175,9.809149576,7.51218977233,8.19032666,BRCA
7.14424578233,5.394558084,5.577890454,7.92292794,7.371343498,7.151330921,10.84509426,5.4255808035,13.27502674,9.49687799433,11.29613059,12.69546762,9.954889533,8.47686505467,11.72497433,11.70381504,7.686434417,13.58212966,9.553725818,6.88189247667,12.87743566,13.95070399,5.390092626,8.1940357525,12.12512938,7.0851958235,5.321784583,8.21781843067,9.210939846,5.331850376,12.41257918,5.3401858144,11.3658591167,8.3888758708,6.89972042833,10.23556586,4.9023138645,9.606803599,7.62950453367,7.9994013105,BRCA
7.01119660567,5.64689077,5.927666126,6.198696109,6.114372881,6.7188460375,9.486151779,5.8563706055,11.35147224,9.71543501233,11.63838852,12.24154982,9.3979123395,8.058374725,12.49390804,11.43506351,7.519361883,12.67947906,10.23767339,5.76131709167,12.9500565,13.86388477,5.64689077,7.281716639,10.3607049955,6.2068217805,6.5614672555,7.75966795533,9.968177578,5.9293003155,12.27191972,5.0637061424,9.90022087867,8.6304832702,6.44027033567,10.4516596,5.157631815,10.14390647,7.67226970467,6.1165580625,BRCA
