@relation thedata

@attribute 10762 real
@attribute 11097 real
@attribute 129401 real
@attribute 23165 real
@attribute 23225 real
@attribute 23279 real
@attribute 23511 real
@attribute 23636 real
@attribute 2538 real
@attribute 2542 real
@attribute 2645 real
@attribute 2646 real
@attribute 3098 real
@attribute 3099 real
@attribute 3101 real
@attribute 348995 real
@attribute 4927 real
@attribute 4928 real
@attribute 53371 real
@attribute 55746 real
@attribute 57122 real
@attribute 5903 real
@attribute 6513 real
@attribute 6514 real
@attribute 6515 real
@attribute 6517 real
@attribute 7175 real
@attribute 79023 real
@attribute 79902 real
@attribute 8021 real
@attribute 8086 real
@attribute 81929 real
@attribute 8480 real
@attribute 9631 real
@attribute 9688 real
@attribute 9818 real
@attribute 9883 real
@attribute 9972 real
@attribute DependentVariable {BRCA,Control}

@data
6.713243056,9.4877935725,6.9314624695,10.46181223,8.006874612,9.292000111,9.222372974,9.818578763,4.8068625875,10.82348291,5.520952032,6.377909471,7.0127930545,8.3253168705,7.01100671,8.5542168845,10.52622073,6.452684887,8.677037688,11.22708057,10.38269998,6.309345038,8.421603203,4.674142501,11.92978186,5.641698649,11.08759894,10.79887295,11.31587145,10.79293283,7.81250003,7.77724799867,7.52460701833,7.428802086,10.75081188,5.61092011767,8.4298445465,8.687254178,BRCA
6.56370622733,9.7897153685,7.588864934,10.56036654,6.914777148,10.07094309,8.291356205,9.6679097305,4.720882052,10.7780979,5.419747676,5.682862067,7.20574551525,8.033782948,5.895794131,8.440677237,10.70804518,6.67226088033,8.874233892,10.75721104,10.46760584,5.967636237,9.886283826,4.835433068,10.11027486,6.239651629,10.3976482,11.00516506,10.59236386,10.39442548,6.716651865,8.399936504,7.41438813233,7.696636917,10.262932,6.038152094,9.0057770885,9.755547386,Control
6.89339379867,9.609644114,7.385858514,10.41307283,6.873816658,9.900180431,8.473788053,9.4793664585,5.189829705,10.41110342,5.49564778167,6.712049318,7.229572549,8.8292487585,6.846528182,8.230366588,10.61564829,7.06776618533,8.692426296,10.94214079,10.38657417,5.768456458,9.442757511,4.951647528,11.10530635,6.314792241,10.64055928,10.93858741,10.61251863,10.56377331,7.454877335,8.58775546467,7.808609232,7.6335652745,10.17277787,5.883568509,9.0490950775,9.838321965,Control
6.44285074967,10.2684293485,7.491036185,10.86107549,8.21182884,10.42441069,9.476443016,9.335713559,4.900918755,10.45470056,5.18523056133,6.299991555,7.270700089,6.694170416,6.646238725,8.021123619,10.43185304,7.528050522,6.8058868985,11.03306523,10.54450111,5.434637608,10.45321433,4.482788153,10.39534164,6.070449036,10.89528011,10.89425716,11.27673526,10.96223109,7.996531569,8.719877213,7.666812025,7.1694392885,10.50921116,5.727254593,8.702210454,9.944778348,BRCA
6.41251149567,10.660615195,7.382495772,10.85219028,8.521110748,10.5411695,9.123074542,8.8546680655,5.347227247,11.49082219,5.39372571767,5.771166725,7.44888365275,7.5124677965,7.029787251,7.91332957,10.38874414,7.19143122567,7.0921794195,11.05830992,10.54330281,5.197719213,9.296882447,5.251351034,10.70167275,5.764082867,11.52630619,11.12353964,11.11778287,10.51325413,7.680255999,8.831702571,7.806351836,7.2985705445,10.7777528,5.908306372,9.5844076055,9.793246096,BRCA
6.11022297267,10.3128701505,7.640236619,10.8300717,8.312317023,10.07411507,9.088471,9.390792679,4.789568581,10.95739975,5.55735813,6.136791862,7.3205492105,7.276306071,6.399688614,7.941049802,10.35884378,6.997489341,6.950345721,11.09848962,10.28660429,4.778749175,9.92732654,5.01168711,9.89030271,5.997919695,10.65863127,11.37070935,11.33541843,10.86526952,7.87986062,8.39322552767,8.077182341,7.335258382,10.76039169,5.65225244667,9.0653599655,9.540516092,BRCA
6.34199734433,10.175807248,7.5408424895,10.97955044,8.68863596,10.54993411,9.313099074,9.282241073,4.954846726,10.73426953,5.276280094,6.097089942,7.32107004825,7.100523053,5.946152572,8.0620596875,10.52622073,7.12570578567,6.673638385,11.01303318,10.7780979,5.049425205,10.69010738,5.07383228,11.8471671,5.903768142,10.9232534,11.23955693,11.26378871,10.91921737,7.79246679,8.36016220033,7.96397256133,7.4610238715,10.55686073,5.540239002,9.131055831,10.00201369,BRCA
6.342114179,10.077023151,7.5258128505,11.07201887,8.612961657,10.31880295,9.744775458,9.51464464,5.40001935,11.07439256,5.31023041433,5.643287114,6.87693023475,7.6689614285,6.771129989,8.0192290835,10.87563823,6.915254259,7.0380508525,10.99992623,10.49748292,5.562403668,10.22045122,5.503993644,11.16113206,5.835804886,10.93235154,11.2211885,10.85440892,10.73881029,7.763878152,8.67060928633,7.91466323133,7.4277826515,10.54623399,5.702195218,9.1480814945,9.734062262,BRCA
6.41663102767,10.3100047505,7.7309844595,10.50876069,8.807082076,10.32054705,9.511130543,9.4055344625,4.900515266,10.55163644,5.49999523867,5.842357415,7.4105530975,7.227761339,7.091438361,8.015208768,10.62776211,7.283181094,6.998502507,10.96869939,10.34930366,4.958159726,10.03270048,5.122477305,10.78342824,5.706331104,10.68460862,10.93189375,11.12692078,10.93816836,7.697282321,8.803648797,7.92980596633,7.330975552,10.44034522,5.87472931033,8.6367287865,9.672500978,BRCA
6.11201536833,10.3490182955,6.28713931,11.27762466,7.57557919,9.36270062,9.319763063,9.262046048,4.718715087,8.836477359,5.32017902367,6.692549685,6.4837760045,7.2606614885,6.903553889,8.145928049,6.319586888,7.292038499,6.458489395,11.17748823,11.35464901,5.212385731,10.67176022,5.255700175,9.119292054,5.398154738,11.59799678,11.53100625,11.49963678,10.64868139,8.105084975,8.30560416167,8.33272210267,7.842926264,10.78233917,6.35908817467,9.357835757,9.785984134,BRCA
