@relation thedata

@attribute 1719 real
@attribute 1869 real
@attribute 1870 real
@attribute 1871 real
@attribute 23594 real
@attribute 23595 real
@attribute 23649 real
@attribute 26271 real
@attribute 4998 real
@attribute 4999 real
@attribute 5000 real
@attribute 5001 real
@attribute 5111 real
@attribute 5422 real
@attribute 5460 real
@attribute 5557 real
@attribute 5558 real
@attribute 5925 real
@attribute 6241 real
@attribute 6657 real
@attribute 7027 real
@attribute 7084 real
@attribute 7298 real
@attribute 79923 real
@attribute 81620 real
@attribute 8318 real
@attribute 84515 real
@attribute 8900 real
@attribute 891 real
@attribute 898 real
@attribute 983 real
@attribute 990 real
@attribute 993 real
@attribute DependentVariable {BRCA,Control}

@data
4.866180084,6.357820835,7.227811157,9.342830898,10.1060462435,8.823479598,9.645109494,6.2555655945,6.012574958,8.519529251,6.487482832,6.52906469167,7.19178534067,7.008129683,6.406309388,8.1297927905,5.90699724167,6.142419181,5.659219053,4.924707281,9.794661619,9.651011821,7.858977362,5.255700175,7.033563754,6.619270395,8.19852639733,6.413717301,5.842357415,6.179762227,5.220752803,5.255700175,5.91779079,BRCA
5.883810945,5.853877943,7.045216672,10.01526211,10.4203475115,9.037218243,9.278554651,6.1104676455,5.59381033,9.069960645,6.786077228,6.825976426,7.66789353567,6.914785761,6.13560964433,8.207026822,6.10699417833,9.062316786,6.273894067,5.1471348225,10.79646675,9.101214823,8.549265941,5.118329873,6.567884319,7.051647054,8.12052771933,6.364446037,5.585571947,6.16318161475,6.0055657725,5.455336468,5.432572281,Control
5.162100493,5.687208569,7.30193311,9.817175993,10.273987442,8.776993161,9.185483232,6.405395187,5.569028668,9.036579657,6.477965145,6.67563750033,7.32601425833,6.9100955155,5.59303773767,8.176539011,5.90664606667,8.997758931,5.781629373,4.96147676,10.63857576,9.691255469,8.189430636,5.330747731,6.362562487,6.327333135,7.93139199867,6.086619917,5.639963781,5.667146432,6.0129300215,5.375918034,5.930654322,Control
4.933113756,6.099827094,7.237642883,9.061938927,10.227964657,8.635528703,9.086873394,6.6686499785,5.611033099,9.243103231,6.78934168,6.72834066067,6.97591235933,7.2390370655,6.33752536367,8.30919878,5.90581402733,9.187897079,6.107798352,4.84131852,11.152632775,8.85611511,7.261603975,5.014814152,6.360193609,6.469727786,7.87122307133,7.790741294,5.135464327,6.11855449125,5.5090344575,5.297201735,6.061094089,BRCA
4.939004665,5.927310565,8.462748793,9.928363336,10.0955035995,8.887343342,9.517788029,6.7456239415,5.48527486,9.108740796,6.748599179,6.85516244833,6.763530312,7.31912801,6.02078397033,8.1555588695,5.73925937133,9.308988054,6.966133735,4.925055241,11.52254988,9.365278684,9.103380351,5.207903829,7.313837914,7.759923335,7.80959303467,6.853469023,5.666480557,6.4922561955,5.6287591775,5.234397132,5.864740453,BRCA
4.708204487,6.0664182,8.146264608,8.857670911,9.8952105075,8.719338441,9.521659876,6.617564549,6.217720863,8.998534812,6.805457319,6.79523996967,7.03874911367,7.454481784,6.292552452,8.63293609,5.92688192933,8.652093075,6.198401453,5.1775380295,10.877554945,9.106458987,8.585001127,4.917445181,7.478852772,7.578488036,7.78460812933,6.723391747,5.51460459,6.27371824275,5.441586912,5.727111263,6.176494816,BRCA
5.132588408,6.240701309,7.325532861,8.667928594,9.8329397695,8.496515403,9.375713432,6.5216989325,5.726293954,9.406960242,6.87116946,6.76381618433,7.10016706667,7.3267110305,5.994443371,8.4837444445,5.82199268833,8.567082519,5.998653184,5.5543497375,11.10197649,9.101214823,7.495377629,4.676965151,5.812890452,6.482005732,7.798830339,6.401567006,5.524354632,6.19627768275,5.6210469815,5.112503363,6.0364801365,BRCA
4.634625117,6.12918576,8.1655868,9.626777286,9.9305064935,8.864341803,9.551372359,6.6082696735,6.419754289,9.126105027,6.716514688,6.84822423767,7.13735669233,7.345900669,6.10246431067,8.705581547,5.94728233467,8.774162024,6.503830209,4.8577276255,11.244230505,9.188119693,9.116669587,5.250782787,8.04360305,8.038481623,7.22130205967,6.604779761,5.588273328,6.47813675725,5.8102462945,5.449323037,6.3640118835,BRCA
4.605012752,6.065072081,7.252739043,8.975526388,10.0772368515,8.673027334,9.101726968,6.785268335,5.94872421,9.084543421,6.790580238,6.566929743,7.301571066,7.188619934,5.88360189367,8.528158071,5.97034949167,8.989423683,6.251819079,5.0462764015,11.353999045,9.207185874,7.822891239,5.161092822,6.691398504,6.812405567,7.406009218,6.284297232,5.759562832,6.1333137935,5.34095673,5.48205062,5.8370662645,BRCA
5.753023652,5.901899413,9.009885376,7.570673773,9.8710179655,8.625965515,10.10847909,6.4826999675,5.852005861,6.164912581,5.716038325,6.91194087533,6.78827803233,6.212221867,5.89026419433,8.5665834615,5.90527172967,9.119292054,5.80517071,5.1762263365,10.4543565965,9.030143702,8.437670028,4.632300425,8.235058209,7.614086121,7.03454756133,7.03100122,5.101619875,5.9634582625,5.46625573,5.212385731,6.025769593,BRCA
