@relation thedata

@attribute 1020 real
@attribute 1072 real
@attribute 10928 real
@attribute 1123 real
@attribute 23647 real
@attribute 3984 real
@attribute 4214 real
@attribute 4633 real
@attribute 4638 real
@attribute 4660 real
@attribute 4688 real
@attribute 5058 real
@attribute 5156 real
@attribute 5290 real
@attribute 5294 real
@attribute 5295 real
@attribute 5337 real
@attribute 5879 real
@attribute 6198 real
@attribute 7204 real
@attribute 7409 real
@attribute 8851 real
@attribute 8936 real
@attribute DependentVariable {BRCA,Control}

@data
8.702935506,12.6255337,9.550160511,7.316933604,5.576228285,6.0195573385,11.22161448,5.6062123695,7.787443455,6.2150863915,6.110410879,9.29724939,10.661861475,6.657000843,6.847562044,6.9076540764,9.35965136,8.92818876867,10.51995589,8.178666251,7.487641348,5.5856726465,5.6547341815,BRCA
8.212400476,12.73839215,9.04992417,7.203807541,5.75402647,5.7070276755,11.05015324,5.9466090825,9.08050051933,6.7934792275,5.689027406,9.270109064,10.824399575,6.822223857,6.739109305,7.509195938,8.862560746,8.97755484267,10.94695398,8.08060587,7.188443271,6.3534427865,5.5605859125,Control
8.520992932,12.71973005,9.058229305,8.010638233,4.678655626,5.7043025945,10.77967445,5.9101431505,9.62072910933,7.4553755765,5.943341911,9.21638279,10.677614845,6.672535396,6.521369295,7.3656981534,8.559712748,8.882604615,10.51147622,7.889977115,6.506450901,5.6746545865,5.2464877075,Control
8.562224414,12.72471214,8.632523723,7.717358759,5.897973236,5.8907386725,9.313711317,5.800664414,8.49734289867,6.522482528,6.010114749,10.06933601,9.297859121,4.904979261,5.09930704,7.1534205814,9.181625078,8.867882958,10.31178269,8.426978717,6.342168584,6.1649079845,5.38100816,BRCA
8.209186643,12.41466417,9.203483287,8.029724227,6.537999244,6.1120078265,9.683047729,5.7139169485,8.274334497,6.606060128,6.283186189,9.423032438,10.2596695795,5.472171943,6.107798352,7.0222287176,9.677900683,8.552349278,10.97955044,9.364594933,7.404696936,6.510538523,5.678699208,BRCA
8.907447372,13.01183005,8.94638079,7.4302113265,6.15977612,6.217322425,9.206422917,5.5237693225,9.17804262733,6.7413607975,6.174132356,9.880142578,9.9400371915,4.944168843,6.07692847,6.9209080238,9.203752442,8.787767491,10.24904266,7.943937621,6.749538038,6.073563631,5.3897905355,BRCA
8.627316027,12.62816419,8.953397026,7.0722792795,6.186664587,6.3668044235,9.06544382,5.190018454,8.42402514667,6.7795959815,6.220383769,10.12536217,8.6710485955,5.538546893,5.439300032,6.8965544166,8.916223677,8.934366304,10.35443153,7.842069202,6.730643776,5.7276772045,5.5923392205,BRCA
9.068960366,12.80568549,8.976994451,7.667202703,6.152087694,6.101992557,9.805889394,5.6144802065,7.96689849,6.7639472735,6.059729083,10.00810682,9.7923303465,5.070616072,6.101508918,6.895239566,9.373311685,9.01840760867,10.70897201,7.939081274,6.697180004,6.717914903,5.7040260045,BRCA
9.209484513,12.5850741,8.982138771,7.512236507,6.153507065,6.1958131935,9.17185302,5.5293512445,8.16545528467,6.5624381805,6.138226355,10.13367562,9.3331986965,5.353156751,5.379907907,7.0040046146,8.860614559,9.258466301,10.08429722,8.441119412,6.941461789,6.259161734,5.4322419585,BRCA
8.3077144,13.78053775,5.781235931,8.4118152435,5.626739362,5.899944074,6.536717836,6.118887362,8.01304877233,6.25801717,6.198696109,9.841965701,9.8106380045,5.027033758,5.039808741,7.4112322548,9.440475292,8.91017192567,10.88129775,8.969617568,7.237164838,6.0685859445,5.4397138795,BRCA
