@relation thedata

@attribute 10000 real
@attribute 10125 real
@attribute 1019 real
@attribute 10298 real
@attribute 10451 real
@attribute 10725 real
@attribute 10892 real
@attribute 11261 real
@attribute 1147 real
@attribute 1326 real
@attribute 1432 real
@attribute 1437 real
@attribute 1493 real
@attribute 1739 real
@attribute 207 real
@attribute 208 real
@attribute 2353 real
@attribute 23533 real
@attribute 23624 real
@attribute 2534 real
@attribute 27040 real
@attribute 2885 real
@attribute 2932 real
@attribute 29851 real
@attribute 3265 real
@attribute 3458 real
@attribute 3551 real
@attribute 3558 real
@attribute 3565 real
@attribute 3567 real
@attribute 3586 real
@attribute 3702 real
@attribute 3725 real
@attribute 3845 real
@attribute 387 real
@attribute 3932 real
@attribute 3937 real
@attribute 4690 real
@attribute 4772 real
@attribute 4773 real
@attribute 4775 real
@attribute 4776 real
@attribute 4790 real
@attribute 4792 real
@attribute 4793 real
@attribute 4794 real
@attribute 4893 real
@attribute 5058 real
@attribute 5062 real
@attribute 5063 real
@attribute 5133 real
@attribute 5163 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 5335 real
@attribute 5530 real
@attribute 5532 real
@attribute 5533 real
@attribute 5534 real
@attribute 5535 real
@attribute 5588 real
@attribute 5594 real
@attribute 5595 real
@attribute 5600 real
@attribute 5601 real
@attribute 5603 real
@attribute 5604 real
@attribute 5605 real
@attribute 5609 real
@attribute 56924 real
@attribute 57144 real
@attribute 5777 real
@attribute 5788 real
@attribute 5894 real
@attribute 5970 real
@attribute 6300 real
@attribute 63928 real
@attribute 6654 real
@attribute 6655 real
@attribute 6885 real
@attribute 7006 real
@attribute 7124 real
@attribute 7409 real
@attribute 7410 real
@attribute 7535 real
@attribute 8440 real
@attribute 84433 real
@attribute 8503 real
@attribute 8517 real
@attribute 867 real
@attribute 868 real
@attribute 8915 real
@attribute 9020 real
@attribute 915 real
@attribute 916 real
@attribute 917 real
@attribute 919 real
@attribute 920 real
@attribute 925 real
@attribute 926 real
@attribute 940 real
@attribute 9402 real
@attribute 959 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
5.4786784915,6.463120219,11.20375193,6.668976943,8.44438767,6.10896946733,6.867373523,9.092031069,8.670710349,9.476058165,5.5612686795,6.027248757,6.47807810067,6.157150477,9.592833039,5.479142629,14.20597115,5.758230711,7.817609069,8.9502413505,6.31498826475,9.153599552,9.583290187,7.374672464,8.198599078,5.77657203,7.53597724,4.879474508,5.4767379555,5.2954882695,8.8805531315,7.838969292,14.17314893,6.7499434665,12.64120964,5.790786971,5.954668163,9.913346139,7.27521674725,5.077444067,7.1477918822,7.073876788,12.2590489,13.43573605,6.53208433767,7.827931929,8.359597076,9.29724939,7.58494976267,5.761026747,5.290950766,6.732001603,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,8.709822916,7.1793537375,11.41782366,9.789998625,11.54965727,5.880937246,9.252630621,8.06297051567,11.573459625,7.8209172285,7.597317289,9.821790372,9.736317839,11.94944384,8.324744376,7.641511935,5.850933908,6.812437156,5.0602911245,10.23292486,8.687254178,7.123193151,5.357737827,6.507481989,7.055014278,8.596587527,6.426353347,6.992205122,7.487641348,7.233718229,6.52833088567,8.0600477795,8.100269585,6.759359347,10.6073352,7.2106038955,10.60898964,6.6606061,8.101189293,8.51785897267,7.570768631,6.995713808,9.612806537,7.572626574,8.52618567367,5.80278982125,6.661853347,5.024598103,6.586994086,6.604948967,BRCA
5.7708818765,6.218205393,10.68360899,6.91179159267,8.80021707033,6.93719176833,6.675777945,8.590438399,8.807082076,10.11872735,6.791169903,5.208391667,6.57912390667,5.631549051,9.66262953467,6.97372929,14.15265365,6.146498034,6.675714064,8.477755757,6.1639330415,9.5256586835,9.857779317,6.477034208,7.4409667175,4.921497326,7.4402145165,5.572595075,4.9594614325,5.236038782,8.629169544,7.634903824,13.87385551,6.5565791765,12.30040269,5.852877388,6.225261069,11.21967391,6.19438472475,5.346357517,7.3725677436,6.433089331,12.38541089,14.39776555,6.30944562733,7.419372713,8.700336649,9.270109064,7.93261710267,5.8796514,5.326799101,7.247265632,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,7.877739246,7.4303730355,11.31639767,9.291228915,11.73142947,5.313437469,8.909706455,8.197304519,11.32136754,7.3186471095,8.0098633265,10.00036666,9.990983614,11.38105635,8.037891629,6.818777479,6.0725711085,7.04071315267,5.3468143985,10.11618835,8.875473781,6.222800335,5.75402647,8.512524314,7.958945778,9.0816140535,5.488652576,7.871691396,7.188443271,6.753621666,5.90086299367,8.918160343,7.895849595,6.988744679,10.68519142,7.629598074,10.7377039,7.864930713,7.320667722,7.581881758,6.88402128,6.472573571,9.0080471655,8.062317545,8.07552379967,5.49613054325,6.267072826,5.061140288,5.575699011,7.351535111,Control
5.8854976,6.001358226,10.23700709,6.88726016867,8.93873198333,7.184025705,6.662955203,9.145690907,9.155780297,10.8824484,6.935865955,5.637792259,6.19443807133,5.620154746,9.935713008,7.400262798,14.61254488,5.937527571,6.69933343,8.5293685075,6.07978260225,9.597360232,9.894916689,6.06243004,7.6537280945,5.303243061,7.3412959795,5.006310647,5.0479553105,5.753817663,8.100279525,7.483818044,14.67256817,7.0758260015,12.38074251,5.8050524925,6.37173799,10.74699733,6.7272117865,5.298679987,7.3957099914,5.97717186,12.24889125,14.10537413,6.83411040533,7.177023614,8.782311189,9.21638279,7.94302709167,5.178626261,5.218792063,6.836053906,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,7.919144247,7.50153016,11.73097541,9.562295439,11.8233355,4.802724808,9.158168561,8.151507585,11.488573795,7.67532014,7.822857961,9.110118593,10.29596436,11.33166731,7.957045617,7.235298947,5.944323571,6.803089398,5.465254836,10.13087976,8.978067698,6.621469955,5.655216748,8.640083234,8.326250965,9.1999885685,5.679206489,6.162699096,6.506450901,6.61058611,5.88686611933,8.8377540625,7.943175772,7.010810952,10.55664043,7.831098703,10.76412956,7.462300066,7.585039752,7.36965209267,6.499212576,6.042212717,9.0364114565,7.324655646,7.848454135,5.296929424,5.612950486,4.802724808,5.411605257,7.359104133,Control
5.6707063705,5.718369332,10.96383915,7.10358658867,7.21270553333,6.333306097,6.3996232215,8.421119265,9.260861404,9.425793456,6.23780006725,5.363706598,6.213386688,5.580003175,10.2127518167,6.998819226,13.61588998,6.646238725,8.175850315,8.5706565075,7.0001054865,9.06038523,9.243632862,6.936287895,8.1909422715,5.196047562,7.5914915015,5.431298057,5.1469376925,5.61349928,8.0593538555,8.548938557,13.48222565,6.6476128175,11.64892389,5.77734798875,6.345720697,10.29596436,6.759633327,4.997642808,7.2288002188,6.801647336,12.29388695,14.13459319,7.043476808,7.056315612,8.647099619,10.06933601,7.87233796567,5.682862067,6.298205225,6.667222002,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,7.988942668,6.8933171905,11.62683849,10.13925432,10.92879244,4.945808121,9.028818534,8.08129530567,11.695521545,8.0652644275,7.8440908905,10.87659774,10.01433476,11.29445435,8.007981913,8.547261958,6.5271583745,7.516461694,5.12336596575,10.76657469,9.226388785,7.464997224,5.810321792,7.7584583,7.997872605,8.733092931,6.33289195,5.841225451,6.342168584,7.909294774,6.55404359367,8.317589219,8.086336788,6.396738021,10.78787423,7.6569001255,10.56122138,7.090962234,7.964616852,7.90980533,7.678848562,6.149448008,9.450971204,7.340030607,8.84300144733,5.90477998125,5.532169853,4.882412261,6.274546467,6.6884391885,BRCA
5.6644220515,5.532793245,10.80365511,6.941697034,9.19504210433,8.082588347,6.4296153425,8.272374492,9.241179451,9.413776593,6.155251749,5.234397132,5.939977863,5.920954969,10.3303371883,6.457877938,12.35733627,6.131451225,7.819127079,8.93480514275,6.68886659175,9.5800955565,10.71182636,6.288409898,7.2806843915,4.702259784,7.946295334,4.811228613,5.1417521165,5.322639635,8.1004276705,7.974559605,13.17144427,7.0204037355,11.744773,5.62585714825,6.411515754,10.7059911,6.23406257875,5.0933444835,7.5048108894,7.602329794,12.41257918,13.98232431,6.31386063533,7.130496238,8.81729638,9.423032438,7.52928093467,5.582263377,5.456979618,6.746786795,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.9147536295,7.408146448,12.04715639,9.726252704,11.9029781,4.73499642,8.473788053,7.95451796533,11.206231375,7.6098380195,7.5531159175,10.82965558,9.712540381,11.28106518,7.711014946,7.369905099,6.130916478,7.13020930867,6.23823784275,10.37973064,8.761435816,7.090538878,5.892033495,7.8511886,8.051101686,9.2660120735,6.525525213,5.923868951,7.404696936,7.254369939,5.93021521,8.900431662,8.131858407,6.924132926,10.64411791,7.4253885415,10.46686188,7.061023135,7.194562656,6.772887585,6.107798352,6.777686415,9.327483072,7.504284952,8.88479079233,5.789491762,6.086301455,4.850638494,5.045935721,6.843482732,BRCA
5.4935537865,5.692100223,11.19882886,7.152093931,7.41495883233,7.14021701333,6.016914702,8.506447554,9.022833232,8.175026923,6.273689165,5.386130858,6.18789420367,5.439300032,10.0295226957,6.272541727,13.96294256,6.30204996,8.117164017,8.1157153055,6.79513451675,9.0393998015,9.940739781,6.880107318,8.539009948,5.131765663,7.791459439,5.043313058,4.942154083,5.594179114,8.34204317,7.798489824,14.09890062,7.1398498025,11.37964115,5.6869878525,6.20496783,10.50280226,6.007950882,5.159575836,7.3174860408,7.275615009,12.40655986,13.70909946,6.96648824367,7.502615284,8.541833388,9.880142578,7.75599573933,5.6227922,6.051269448,6.702522925,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,7.7272309565,7.1208014865,11.78825759,9.678499404,11.4461297,5.2515404,8.879339047,8.00665617633,11.49634678,7.0284721055,7.5935132445,10.6792956,9.812386363,11.36168902,7.832100626,9.370644433,6.2546153975,7.417477812,5.7894712835,10.55366796,8.629266563,6.615413078,5.593063327,7.192690117,7.815353072,8.692934023,6.478895483,7.264445239,6.749538038,7.861522945,6.223640868,8.315797454,7.928460822,6.641730707,10.70804518,7.3873031035,10.73333763,6.82858438,8.287667511,7.87435355567,7.259487003,7.154213379,10.315147335,7.060753003,8.50441506767,5.631564046,5.476714818,5.467451694,5.923274739,7.08107622375,BRCA
5.65532370625,5.507962085,10.83893427,7.44371655133,7.402458632,6.49497810067,6.1765268835,8.27586973,9.175650046,9.367327993,6.46315116575,4.235422182,6.070970974,5.346435058,10.1231177773,7.39763426,13.92451704,6.244797292,7.919907807,7.9997957695,6.8321746335,8.9731778835,9.388491534,6.8430452,8.146852134,4.923400286,7.9501379685,5.659504507,4.8414910265,5.4511408555,7.8964651425,7.950324238,14.01211384,6.9933104255,11.16916418,5.8591069415,5.86431694,10.1942401,6.538599406,4.8457210545,7.37350411,7.049334327,12.32574401,13.58466312,6.88625381767,7.244818397,8.366847964,10.12536217,7.607699735,5.443947436,4.720295008,6.709639152,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,7.5975884795,6.752537335,11.72922572,10.00443156,10.69211442,5.293527975,8.897861429,7.86577453733,11.796022585,7.455521977,7.244024888,10.91211486,9.916141133,11.42163372,8.014301064,9.269968858,6.655277743,7.881687676,5.2330931355,10.73881029,9.515749664,7.250987916,5.561487483,7.688986551,7.672568764,8.4734774435,6.046584505,6.665268844,6.730643776,7.793962719,6.301003305,8.229519109,7.887511753,6.351827612,10.68956587,7.3616846765,10.19073248,6.652418822,7.912531798,7.794650782,7.444975776,6.514442352,11.79381229,7.078260574,8.448402539,5.3692760385,5.331822758,4.773483939,6.163806263,6.38540810175,BRCA
5.5028216445,5.729560417,11.23443143,6.99125126167,8.84548536967,6.87188385067,5.9061503975,8.447910911,9.44260202,8.490831953,6.3805448535,5.272873517,5.97484661367,5.701972633,10.182290716,6.554209422,12.40276968,5.921609641,8.127196202,8.34669283075,6.6327062275,8.9213733295,9.946226836,6.904788516,8.041917075,5.568952692,7.5558305855,5.575169544,5.141070657,5.254707192,7.6852114755,8.229276824,13.34674991,6.9654454415,11.66819594,5.8570988385,5.975682485,10.61424078,6.491152042,5.0687373255,7.4063725076,6.966797061,12.39966386,13.75810714,7.059851597,7.758041825,8.850844048,10.00810682,7.474927603,5.37574431,5.94825698,6.817882628,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,7.531468856,7.0698721725,11.42322901,9.577046919,10.78663743,4.868157375,9.093306057,8.01917131267,11.46459896,6.6752901625,7.5582124195,11.25835125,10.0322459,11.31587145,7.922348208,7.893879593,6.473526085,7.267388056,5.380511539,10.51457134,8.496794995,7.043631926,5.705018031,7.192172276,7.588473151,8.580432115,6.290853455,7.183985468,6.697180004,7.568756321,6.138188914,8.5810329915,8.150967211,6.63862099,10.59472841,7.483879687,10.18895384,7.418993406,7.609328588,8.18961236433,7.680572483,6.785946496,8.947881972,7.628739198,8.08304868833,5.21904962825,6.282074289,4.844249122,6.951608556,6.7911300605,BRCA
5.267785966,5.931571523,11.16747477,7.58098573433,8.84949481633,6.17612883267,6.1161232935,8.586728275,8.973504462,8.556928575,6.522968526,4.901604566,5.59724743333,5.28356184,10.3257906717,7.681310676,13.08977243,6.431794783,8.17306636,8.21665827025,6.5996295065,9.111304808,9.355059844,6.87113865,7.888636145,5.682019293,7.8335949455,5.412113573,4.993426328,5.518342789,7.728983218,7.685013514,12.76004735,6.6035671485,11.52630619,5.677996665,6.355135777,10.04445598,6.4121055595,4.958492937,7.2996578948,6.658643958,12.00382718,12.88068749,7.14134063733,6.988971848,8.687831539,10.13367562,7.58342234833,5.410164055,5.79507289,6.508829224,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,7.8558007155,6.9466844905,11.4712435,9.812915765,10.70365297,4.465794865,9.245018504,7.890844983,11.5411915,7.151868078,8.134159504,11.43596985,9.833428205,11.57272404,8.115760429,7.733390145,6.257271368,7.79308931833,5.27831365375,10.54450111,9.61434228,7.101978624,6.303055223,7.574595656,7.816841466,8.5357374825,6.08693831,6.778573689,6.941461789,7.375259132,6.25104049967,8.522137342,7.736809693,6.452698896,10.6432567,7.1213821535,9.88409843,7.576562054,7.653205378,7.67099175533,7.868808861,6.114789302,8.294422198,7.524289246,8.74836367633,5.78586773725,5.672857555,4.738243253,5.827572151,6.67358924525,BRCA
5.47877633725,5.744168665,10.8875331,6.97610052433,8.53999792533,7.41247668367,5.031286226,8.263599169,8.965922146,8.917029734,6.65967948325,4.755170033,5.334684239,5.676811285,10.2867156497,5.687628504,8.405238411,6.345277161,7.818200484,7.74146486825,7.47454773575,10.2970447,10.72853303,6.369994768,8.85628218,4.96556642,7.9784806655,6.396866433,4.634263323,5.463931152,7.9403482215,8.974802549,12.03663478,7.564460333,9.38829779,5.6576825155,5.91922759,10.80162574,5.81851615,5.2986916435,7.1446693556,8.426328841,12.05629403,10.54750216,6.82896955467,7.975462708,8.961436038,9.841965701,7.32187888267,6.157049396,5.814429456,7.429032419,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,7.6793168875,7.9529606385,12.28769659,10.43684194,9.868745837,4.632300425,7.719014193,8.742530249,12.52079595,7.830943777,7.835265585,11.1404753,9.724718956,11.3119244,9.015708527,8.635646596,6.318826387,6.99649640933,6.02382361625,5.97155002,9.315772892,5.606894664,5.567280188,8.480033951,8.635646596,7.348718546,5.636777762,5.97155002,7.237164838,8.470710852,6.73710692967,8.5114746565,8.742748263,6.352798794,10.36475876,7.328773567,8.727649179,6.591900502,9.165749378,6.22075007433,6.848156962,7.653850253,7.8549590105,7.818200484,7.863606286,5.51724706675,5.762422735,4.941119518,5.557280839,6.6605798635,BRCA
