@relation thedata

@attribute 10390 real
@attribute 123745 real
@attribute 133121 real
@attribute 151056 real
@attribute 254531 real
@attribute 26279 real
@attribute 30814 real
@attribute 391013 real
@attribute 5048 real
@attribute 50487 real
@attribute 5049 real
@attribute 5050 real
@attribute 5051 real
@attribute 5168 real
@attribute 5319 real
@attribute 5320 real
@attribute 5321 real
@attribute 5322 real
@attribute 5337 real
@attribute 5338 real
@attribute 54947 real
@attribute 56994 real
@attribute 64600 real
@attribute 7941 real
@attribute 79888 real
@attribute 81579 real
@attribute 8398 real
@attribute 8399 real
@attribute 84647 real
@attribute 8540 real
@attribute 85465 real
@attribute 8611 real
@attribute 8612 real
@attribute 8613 real
@attribute 8681 real
@attribute DependentVariable {BRCA,Control}

@data
8.29918598675,5.07159617,7.030587482,6.530878866,7.336352854,7.672602519,4.990967619,5.007208117,10.89786457,5.236694705,5.548136995,10.63612184,9.153274058,10.54501934,5.028581582,7.31944887,6.313976471,6.366720539,9.35965136,8.976865608,6.009611007,9.4979002145,5.515077886,7.238216328,9.003490593,6.698083445,5.870386066,5.920180882,6.522938973,8.160162778,7.640626576,9.59038909033,7.75666290367,10.2324657247,10.53462901,BRCA
8.8219725265,5.661461823,7.262097489,6.162699096,7.193873056,7.4082496475,5.110416751,5.440463287,10.80972013,5.693634181,6.553902353,9.027022092,9.19777027,11.78095365,5.352274105,6.461320332,5.476714818,5.733904229,8.862560746,8.287990648,6.509423193,10.2392485485,5.130530665,8.465996012,8.198753346,6.358392415,6.093682064,6.470053303,5.67215039,8.841423708,7.905418784,10.2807133247,7.759280398,10.493423482,10.19872162,Control
8.74916324775,5.677618038,5.6098519,6.431669443,7.222701034,7.5105573045,5.51854399,5.014814152,10.84878354,5.140994603,6.389442588,9.457643088,8.830516098,12.204537895,4.748208435,8.973741217,5.605339686,5.748871259,8.559712748,8.529255941,7.152997456,10.077276097,5.190823476,7.041497968,8.871074429,6.190817922,6.2344696845,6.023816023,5.612950486,8.949703533,7.802615113,10.9549472523,7.66462177567,10.060610899,10.34930366,Control
8.39651536575,5.251839337,6.748397915,6.397807774,8.292046787,6.91471303,4.643595993,5.196047562,11.43055462,6.000795094,5.986075964,11.24175993,8.535509771,10.519291,4.988243006,5.998088995,5.276507133,5.90527342,9.181625078,9.137978063,7.501560808,9.785243436,5.470546015,7.954532403,9.329427,5.427447991,6.6836249165,6.880995006,5.576606219,8.744658219,9.057234397,10.0955142883,7.15057614767,9.250913232,11.86074569,BRCA
8.8251474125,4.738973163,9.043848309,7.088314217,7.418888025,6.907104035,5.027807878,5.229790979,11.40035929,6.518854253,5.590221183,10.87230572,9.160433125,11.86637998,5.528267534,5.670168482,5.421737703,6.805328332,9.677900683,8.625965515,7.69509102,8.428624889,5.139153532,7.894789159,9.812386363,5.403021612,6.1187618665,6.2085325,5.627687994,9.157436075,9.026662535,9.30571278167,7.39481399567,10.908582253,11.20858205,BRCA
8.44074104,5.294109989,6.97533534,6.357908785,7.872584276,7.043698385,5.304521308,5.16953547,11.0799649,6.647750264,5.719191142,11.59208337,8.820291569,10.511481475,5.602001935,5.511128997,4.909306588,5.859106883,9.203752442,9.170414035,8.135274649,9.0104226125,5.276693226,7.98019832,8.973267668,5.301049141,6.234057094,7.276545808,5.826873374,8.535684722,9.036579657,9.68397106233,7.27882055067,9.25131142733,11.52169626,BRCA
8.262430297,5.079366726,6.615596994,6.704530075,7.702901859,7.1263689325,5.07383228,5.547674422,11.08816233,6.080237268,6.249640289,11.78498046,8.920353693,10.41356337,5.782022708,5.771893004,5.034316149,5.985791427,8.916223677,9.258413586,7.439105979,9.5270954875,5.307438771,8.079619613,8.755289134,5.726293954,6.549194233,6.930799789,5.533727829,8.311181937,9.27132361,9.66313863433,7.24943584033,9.007866993,11.69911488,BRCA
8.40760167825,5.501397992,8.781049111,6.59831728,7.454507251,6.7347825315,5.172938736,5.094670216,10.94581345,6.415746521,5.87031,11.75880629,9.181985278,10.72542173,5.456815387,6.263978634,5.172938736,6.615670554,9.373311685,9.003209471,7.010447332,9.260247911,4.555946662,8.493376264,8.928874471,4.91887665,6.1807120225,7.362340844,5.705018031,8.613551105,9.271043421,9.68731579533,7.56717954333,9.95807522633,10.51325413,BRCA
8.303129464,5.1174393135,7.447457544,6.993847344,7.727514001,6.5993611955,5.193782829,5.372961888,11.19671294,6.298892537,5.671018204,11.72339443,8.78827879,10.618435055,5.402254249,6.621286787,5.501288856,6.772153303,8.860614559,9.219919401,7.293727115,9.6145287565,5.072332275,7.885301522,8.807420232,5.593959684,6.616753136,7.685521692,5.935819934,8.727649179,9.018729528,9.55495607667,7.414201085,9.73838128967,10.99848485,BRCA
7.892143154,5.322765098,5.657076342,5.696558124,8.374356081,6.4303488795,5.893915038,5.616777635,11.45963412,7.542337622,5.537615426,12.16491644,9.017150208,9.313599948,5.52701656,5.706262025,5.167730486,4.904256777,9.440475292,9.795618068,8.54156239,8.5484476255,4.879597034,7.807163503,9.979768545,5.451714936,6.2767002425,8.723576586,6.232090496,8.635646596,9.619496062,9.74257664667,7.556087008,10.4872457877,12.04611629,BRCA
