@relation thedata

@attribute 10319 real
@attribute 1101 real
@attribute 1277 real
@attribute 1278 real
@attribute 1280 real
@attribute 1281 real
@attribute 1282 real
@attribute 1284 real
@attribute 1286 real
@attribute 1287 real
@attribute 1288 real
@attribute 1289 real
@attribute 1290 real
@attribute 1291 real
@attribute 1292 real
@attribute 1293 real
@attribute 1301 real
@attribute 1302 real
@attribute 1311 real
@attribute 131873 real
@attribute 1605 real
@attribute 22798 real
@attribute 22801 real
@attribute 22987 real
@attribute 2335 real
@attribute 2811 real
@attribute 2812 real
@attribute 2814 real
@attribute 2815 real
@attribute 284217 real
@attribute 3161 real
@attribute 3339 real
@attribute 3371 real
@attribute 3381 real
@attribute 3655 real
@attribute 3672 real
@attribute 3673 real
@attribute 3674 real
@attribute 3675 real
@attribute 3676 real
@attribute 3678 real
@attribute 3679 real
@attribute 3680 real
@attribute 3685 real
@attribute 3688 real
@attribute 3690 real
@attribute 3691 real
@attribute 3693 real
@attribute 3694 real
@attribute 3695 real
@attribute 3696 real
@attribute 375790 real
@attribute 3908 real
@attribute 3909 real
@attribute 3910 real
@attribute 3911 real
@attribute 3912 real
@attribute 3913 real
@attribute 3914 real
@attribute 3915 real
@attribute 3918 real
@attribute 50509 real
@attribute 51206 real
@attribute 5649 real
@attribute 6382 real
@attribute 6383 real
@attribute 6385 real
@attribute 63923 real
@attribute 6696 real
@attribute 7057 real
@attribute 7058 real
@attribute 7059 real
@attribute 7060 real
@attribute 7143 real
@attribute 7148 real
@attribute 7448 real
@attribute 7450 real
@attribute 8515 real
@attribute 8516 real
@attribute 948 real
@attribute 960 real
@attribute 961 real
@attribute 9672 real
@attribute 9899 real
@attribute 9900 real
@attribute DependentVariable {BRCA,Control}

@data
9.609742556,6.624543716,11.66204091,12.842764705,6.1272799655,12.69740967,12.04226139,9.95258151,6.1022441,7.5747111425,5.596975461,11.25779165,11.22269547,12.40526256,10.3332203587,12.511241085,5.891297156,6.08937673367,6.438796529,9.581342361,11.33767223,5.811349805,7.611798171,5.275762522,5.303385894,7.394872347,11.22756798,5.773740066,5.083225336,6.39577774933,5.323675634,7.023674317,8.6986584895,6.847562044,6.641325096,7.438794191,8.014705553,6.239603899,7.868672706,5.442289366,10.47331538,8.110550027,7.042127541,10.03888509,8.5429645305,5.576228285,8.308178057,9.3432531832,5.240897443,9.243210363,6.181605124,7.9840452635,9.978040839,7.2547783775,10.206726031,11.71011775,8.7913088215,11.62683849,7.30899363433,12.45804007,8.16631729167,7.592066644,5.5655325525,8.569983397,7.31734329433,8.22382208,11.90133466,6.514284534,6.7733404185,10.80286793,12.80008194,9.287147382,9.633168312,5.735529792,5.96729752,4.96556642,13.93264756,8.798262085,5.349976695,10.0096238773,9.29761553267,8.660541931,5.87430221867,7.808483397,7.056396907,BRCA
10.70754056,7.268053319,10.95259222,12.193384535,6.382202723,12.5708958,12.57561022,9.847234001,5.137105138,8.892008195,5.920923915,10.55539466,10.76745641,11.79042803,9.319529645,12.34184804,5.7178750495,5.39411753967,6.821394926,8.435671433,11.43475867,5.263044971,7.6790995035,6.083219352,5.616571363,7.061914211,10.50561834,5.795397636,4.586084011,6.11055064733,5.829551236,6.818777479,9.4143113265,5.758230711,6.535519258,8.342898175,9.776984476,5.295182325,7.9624000735,6.711395528,9.720655169,7.319290795,6.940933492,10.62352057,9.18007328783,5.887897624,7.88632146725,9.1030013012,6.289839651,8.324226826,6.607630381,7.5196129815,9.952970221,8.121920326,9.3222193395,12.55314694,8.5429373015,9.98739233,7.692155216,12.97187766,8.353972691,7.022703824,5.548429074,7.203084624,7.37930132533,8.357905075,11.05606207,6.894972708,10.0904575765,12.02131498,11.68668229,7.97381376,10.7975726,5.48205062,5.4303597605,5.442289366,14.84397331,8.905267496,6.312797321,11.104288605,9.99358910167,9.3568726805,5.70050032367,6.885455777,6.364446037,Control
7.445513855,6.256732941,11.858053,12.34714865,5.8494266825,12.37045183,13.18229429,10.72100969,5.397898131,8.6811245715,5.92918940233,11.2456925,11.29330224,12.15020274,9.499030028,12.437083675,5.34401305225,5.70857294067,8.238764323,8.590438399,11.66148208,5.532793245,7.929305347,5.330747731,6.18745509633,6.839522295,10.20430554,5.485435883,4.210342597,5.86322872133,5.751475819,8.20072837,9.711374467,5.918392943,6.95978501467,9.099519506,9.868745837,5.346257748,8.309212196,5.692100223,10.11027486,8.595538276,7.08220527,10.72951477,9.52376826383,5.582263377,7.99584289325,9.264973204,5.804912672,7.402801304,6.657215268,7.718734577,9.9265671165,8.05742956025,9.3859954115,12.54269462,8.072835663,10.51457134,7.74037431067,13.12983363,8.67834112367,8.426129627,5.506735034,7.1602657505,7.33828880233,8.475592726,11.74274112,7.25903969,8.399031251,11.69988051,11.48628211,8.20347174,11.59046555,5.358089615,6.2577131005,5.416511492,14.65913186,8.385475393,5.949541498,12.3392253657,10.0626920657,9.021856042,5.97081007133,7.676840589,5.960240188,Control
9.444694564,7.706946844,10.53019687,10.489753981,6.786406153,9.925235871,11.83486615,9.637567286,5.057462456,10.4345005835,6.265588094,10.60049397,10.3343183,12.376995,9.13309781267,11.21264984,5.835180699,6.03856925667,5.748602952,7.288268864,11.9128857,5.897973236,8.0398757475,5.284487528,5.540230241,7.12275327,11.66763062,5.532169853,4.828595108,6.76886723067,5.8372630835,6.904668111,9.7943634645,5.583392151,5.75840882033,7.626842693,9.00761679,5.917677146,8.8558219455,6.691398504,10.99419451,7.654924404,6.693908988,10.42071848,9.15082053767,4.840980873,8.66039633675,8.9157987572,5.391639926,8.591747779,5.934641074,8.547689391,9.5115781165,9.09629077975,7.6152573625,13.57945564,7.4947596615,10.60200312,7.314854993,12.30875149,9.66844801867,8.052841247,5.6240771985,6.5104985425,7.17739670667,7.465772744,11.93257475,7.423769598,9.7888229335,10.71932916,10.87799938,8.637042439,8.362383449,4.607970639,6.0319391415,5.781891609,14.26763347,10.74402254,6.118531688,10.445825676,9.69692297167,8.0590904075,5.78347311567,6.807229727,7.008823908,BRCA
11.66763062,8.321500999,14.67555382,14.14958881,6.599679418,13.88031822,13.95070399,11.14837189,5.461570507,10.439916445,5.798142002,13.36856584,13.26600764,13.33778081,9.947807966,13.49671548,5.838354,5.82846143633,6.993564335,12.12504541,12.34260121,5.586322838,8.866067951,5.636197729,5.960731805,6.556357083,11.19478472,5.934641074,5.156043878,7.77612911867,6.3872093615,7.493057094,11.40756649,5.649336125,6.10844654733,9.408383416,10.53769432,5.234397132,8.093597058,7.991537612,11.17577737,7.497993755,7.669223685,11.15310882,9.44121959,4.788047896,8.04048532125,9.5286912742,5.257964097,8.253411568,6.418700692,7.8286590245,10.67488522,8.32972063725,9.1976298995,13.19781415,7.699604075,10.8933738,7.12901061733,13.25616376,8.34456747333,7.339362621,5.6681201505,9.750728953,7.31804841833,8.078352484,10.68855655,9.051678743,9.595106452,12.4254245,13.25344278,9.107570921,11.88705885,5.348384034,5.5305303895,5.917259434,14.45371146,10.05292838,6.322338866,10.3239841677,10.1762655897,8.398633319,6.08473803133,6.902921109,7.184109482,BRCA
9.593681092,7.32591507,10.83158062,10.4605186095,6.5029791975,10.19124467,11.78375755,10.08948727,5.088535181,10.1133745185,6.33121760033,10.71640389,10.5810172,12.28574906,9.058426722,11.239098125,5.9073377475,5.655968188,6.389141395,7.314767039,12.20475003,5.837698095,7.999215593,5.793643135,5.30175675867,7.179887014,11.54446475,5.748737112,5.015706349,6.434522916,5.619502171,6.123713395,10.4954679245,5.971837379,5.87139509267,8.035817876,10.45361046,5.887593047,8.728623836,6.289101891,9.381100084,6.707224951,7.05696584,10.33270825,8.933464829,5.364932404,8.56007319175,9.0036360266,5.205559906,8.636045546,6.198401453,8.017630858,9.717665021,8.872809631,7.763838099,13.02126635,7.4410500215,10.49005891,7.68209250767,12.66269848,9.289928504,6.502239591,5.825649543,6.138803582,7.49084680567,7.156465194,11.51874672,6.662779176,9.982971971,11.06672345,11.34287486,8.211646355,9.438574146,5.173738339,5.2571627405,5.364932404,13.37610779,9.831466044,5.813660159,9.257288012,9.54166332767,8.53676075,5.608993049,7.068136377,7.38961225,BRCA
9.108629731,9.029881526,10.6166318,9.977269187,6.528474826,9.831893516,11.31092814,9.368283342,5.08439518,10.793897542,6.330944259,10.34583797,9.644000959,11.57100849,9.008986909,10.5926355135,5.8481186635,5.68922200633,6.281842535,8.190863129,12.29067992,5.736612484,7.538691521,5.193979903,5.298779371,6.818521864,11.55455062,5.631985502,4.957695542,7.07485400133,5.5709901185,6.653923902,9.5746988495,6.129803967,5.71221607367,7.332867062,8.650370669,5.946152572,8.708228537,6.19830322,10.13424056,7.120992405,6.492819078,10.458089,9.05192720867,5.229790979,8.3266944165,8.7783750024,5.551986008,8.366301585,6.207605557,8.722309406,8.4714794215,8.5226676775,7.5974834745,13.00320258,6.990773241,10.33039065,7.62025197167,12.11321645,9.146347284,7.382712909,5.5659029005,6.397647613,7.34674096067,6.993111406,11.80267601,6.723289345,9.148206659,11.47029296,10.67862239,8.103315514,8.660335684,4.884855828,5.5256574005,5.533727829,13.42739342,9.848083443,5.567888595,9.98928892333,9.85985564967,8.135609518,5.79263499167,7.613183764,7.054634501,BRCA
11.18792748,9.469540644,13.15952927,12.44657104,6.703084506,12.60628034,12.72627038,10.35265071,5.358089615,9.6697834825,6.250331092,11.91053229,11.69988051,12.39411974,9.332481123,12.50109987,5.78786987225,5.90992971967,6.787155314,10.71640389,12.17175704,5.338790969,8.327505691,5.537770712,5.62889739467,7.011342233,11.16600002,6.067010094,4.991874681,7.13469908,6.617314597,6.550058455,10.2322389685,5.994529519,5.95639658467,8.062681816,9.336345391,6.109888752,8.327804747,6.82706041,10.12647254,7.26425756,7.379597408,10.36934682,9.04214245483,5.69000583,7.9541415925,8.9391305352,5.388026974,8.595333135,5.684966848,8.0339712325,10.18857619,8.14459645675,8.4890405005,12.0767489,7.460218793,10.54691402,7.103039334,12.65381248,8.573892163,7.783343898,5.37118006,8.758717031,7.53243475733,7.651304903,11.28804432,8.909706455,9.2854509535,11.52315285,11.95847307,7.726765028,9.409964254,4.5297352,4.968826989,5.924581683,13.31846094,9.639657761,5.846751073,10.0943343763,9.85877245,8.36937226,5.843955246,7.338449207,6.893668984,BRCA
9.513140888,10.09113158,12.96853095,12.182476745,7.183027326,12.38074251,11.83178435,9.985152126,5.196441066,10.2984544975,6.126459088,11.17614527,11.03612228,12.42627007,9.49595386167,12.04854676,5.4011884965,5.43479676933,7.266133257,9.376896534,12.49713337,5.883872025,8.214467408,5.346612346,5.63963242033,7.416419918,11.29749826,5.623084953,5.087262599,8.04350840533,5.9515051725,7.285104227,10.051469039,6.245843236,5.837794173,7.660960561,8.236326533,5.787648759,8.70490029,6.768320398,10.03091577,6.991610063,6.979456993,10.2072374,9.0875921835,5.50954641,8.6315020275,8.8864068374,5.408551594,8.346913826,6.114789302,8.515956333,9.1498423435,8.62331057575,7.7831345875,12.8538437,7.3804669665,10.43742988,7.40565617267,12.07225833,9.03065984067,7.629850413,5.5685105735,8.3518623875,7.68692205467,7.356520472,11.82192354,8.679357927,10.27622313,11.04724001,11.99021932,7.765321119,10.41429442,5.198898037,5.887557643,5.209854193,13.50983997,9.136613813,5.702942321,9.300024268,9.86219598167,8.2448768425,5.702569527,6.752518218,6.799738564,BRCA
10.06287289,7.243747912,12.56021108,9.709625118,5.4366021395,9.574726497,12.59652762,10.20419243,4.686239521,9.48299832,5.79939505,11.38765941,10.57213676,11.90775831,9.263803502,9.9118513205,5.36141746475,5.53390297733,5.356153716,9.068960366,12.09425678,5.989031828,7.1613857855,5.19062597,5.319722061,8.561709067,11.88017861,5.323740468,4.879597034,6.077470757,5.194220843,6.807551749,10.3387770535,6.303329264,5.634729943,8.462247785,9.600610375,5.113545539,8.062562651,6.182896477,11.25022455,8.36573313,6.420007038,7.62607609,8.1006439875,4.766875281,8.25704968575,8.7607050838,4.830371028,8.770532686,6.520033725,7.663119565,9.969027535,7.620069691,6.842843372,12.98137289,5.5886430935,7.938228627,7.80821098167,9.629630344,9.32109725233,7.498233163,5.397941717,6.020598184,7.79089447633,8.498640938,12.32080063,6.345277161,8.273142259,11.57472137,8.320689015,8.242151266,9.537335445,4.601155548,5.654754215,5.441376616,14.52512866,9.401989375,5.833276737,8.11000699933,9.834241721,8.462542883,6.007375993,7.818200484,6.709397913,BRCA
