@relation thedata

@attribute 10144 real
@attribute 10276 real
@attribute 10395 real
@attribute 10451 real
@attribute 10928 real
@attribute 11214 real
@attribute 1123 real
@attribute 1124 real
@attribute 116984 real
@attribute 116985 real
@attribute 117289 real
@attribute 121512 real
@attribute 158763 real
@attribute 171177 real
@attribute 1894 real
@attribute 2 real
@attribute 221472 real
@attribute 2245 real
@attribute 23092 real
@attribute 23221 real
@attribute 23229 real
@attribute 23263 real
@attribute 23365 real
@attribute 23370 real
@attribute 23380 real
@attribute 23433 real
@attribute 23526 real
@attribute 23779 real
@attribute 257106 real
@attribute 25791 real
@attribute 26230 real
@attribute 2664 real
@attribute 2665 real
@attribute 27237 real
@attribute 29 real
@attribute 2909 real
@attribute 29127 real
@attribute 29984 real
@attribute 343578 real
@attribute 3633 real
@attribute 387 real
@attribute 388 real
@attribute 389 real
@attribute 391 real
@attribute 392 real
@attribute 393 real
@attribute 394 real
@attribute 395 real
@attribute 396 real
@attribute 397 real
@attribute 398 real
@attribute 399 real
@attribute 4168 real
@attribute 4649 real
@attribute 4650 real
@attribute 4952 real
@attribute 4983 real
@attribute 50649 real
@attribute 50650 real
@attribute 51291 real
@attribute 51306 real
@attribute 5296 real
@attribute 54509 real
@attribute 55114 real
@attribute 55288 real
@attribute 55635 real
@attribute 55789 real
@attribute 55843 real
@attribute 57381 real
@attribute 57449 real
@attribute 57514 real
@attribute 57522 real
@attribute 57569 real
@attribute 57580 real
@attribute 58504 real
@attribute 5879 real
@attribute 5880 real
@attribute 5881 real
@attribute 5923 real
@attribute 5924 real
@attribute 613 real
@attribute 64333 real
@attribute 64411 real
@attribute 6453 real
@attribute 64857 real
@attribute 6654 real
@attribute 6655 real
@attribute 7074 real
@attribute 7204 real
@attribute 7409 real
@attribute 7410 real
@attribute 79658 real
@attribute 79822 real
@attribute 80728 real
@attribute 83478 real
@attribute 84033 real
@attribute 84144 real
@attribute 84986 real
@attribute 85360 real
@attribute 8874 real
@attribute 89839 real
@attribute 89846 real
@attribute 89941 real
@attribute 8997 real
@attribute 90627 real
@attribute 91614 real
@attribute 9181 real
@attribute 9322 real
@attribute 93663 real
@attribute 9411 real
@attribute 94134 real
@attribute 9459 real
@attribute 9743 real
@attribute 9754 real
@attribute 9824 real
@attribute 9826 real
@attribute 9828 real
@attribute 9886 real
@attribute 9901 real
@attribute 9908 real
@attribute 9912 real
@attribute 9938 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
7.4960866048,8.46653156667,7.8067855955,8.44438767,9.550160511,10.0209722023,7.316933604,6.657766395,5.563867944,7.43491913,5.95111809933,5.79064906,6.576072831,7.355133299,7.899766447,10.43600385,7.437256354,7.678848562,7.622529816,7.315967216,7.333381522,5.342706958,8.584390499,11.06412655,6.4114903494,12.17972416,7.835799558,6.03265917467,8.68973917033,6.554209422,6.6907702995,9.930146364,11.70094695,6.189879523,7.335618161,6.131166869,6.8758727075,9.902729762,5.609704182,9.034882252,12.64120964,10.01228971,11.85577302,11.49713719,11.5958287,9.6014742,5.952514852,5.2485247065,11.33541843,13.19114487,6.805949743,5.584068992,5.746387512,10.26616024,9.916671122,9.248703493,6.409692703,6.86795903,11.11336307,8.347622614,10.2570139,11.73774813,5.69878192,8.881505957,7.464577307,5.2352321875,5.602073517,9.344035714,9.514172339,5.1024230582,8.227424765,8.813172827,8.686641573,7.818807631,7.349615459,8.92818876867,10.24211452,8.489006101,5.583897325,5.97637008,7.69392134225,8.549362636,10.91980209,8.04466292933,7.320735406,6.507481989,7.055014278,6.385522173,8.178666251,7.487641348,7.233718229,10.27952095,6.82501320675,8.545216568,6.913201264,7.769145456,5.917199751,10.39297237,8.73509998,6.9155758595,5.1919957784,9.992241287,10.32215382,5.45619981767,7.1774552174,5.578996271,11.58990637,9.08121786,5.56971228,5.662640784,7.182360774,11.72288448,8.85945801,7.938390374,6.384570171,7.160270403,9.125000832,5.442185087,7.53905763733,8.32833788,8.638129173,6.62724166067,6.604948967,BRCA
7.9394460374,10.642204555,7.9347967255,8.80021707033,9.04992417,9.54731337367,7.203807541,6.69125737567,5.855696299,7.1521513565,6.47127856367,5.918035089,6.044728113,6.130730781,8.097454264,11.40257259,7.324807404,7.649689325,7.275149384,7.166015227,7.344808806,5.087262599,8.717266109,11.07640162,6.0053259974,12.82863739,6.701310361,6.29816416167,7.76660759067,6.002540089,6.791330513,9.041851538,11.31755975,6.582936515,7.63473769467,5.626816635,6.522018635,8.696898975,5.179920282,8.686361438,12.30040269,10.54691402,11.7419056,10.94232227,11.50889917,9.117877553,6.264823163,5.35847310175,10.71430158,13.70909946,5.920579911,4.703782956,5.346612346,10.46989643,8.766612656,9.554365986,6.654102974,5.8507392895,11.61752958,7.275149384,10.53722838,12.16093036,5.271566907,8.70467298467,8.22029767375,5.138941311,5.556726965,9.725349694,8.9293526855,5.5506843672,7.816953433,8.093960371,8.394442463,7.330919398,6.877901039,8.97755484267,10.19163332,8.120718857,5.5747635905,6.060161576,7.10276194725,7.815645182,10.34961328,8.44389982833,7.075909955,8.512524314,7.958945778,6.785161856,8.08060587,7.188443271,6.753621666,9.266400712,6.17854351225,8.244603025,7.84325770775,6.397294391,6.574938314,9.596921694,8.539702749,7.0280872375,5.3518290594,9.226202111,9.520157575,5.385897579,7.4054278976,5.41660136433,11.28124924,7.229566594,5.648473532,5.550601546,7.3613996525,12.22228482,10.22662928,8.04348002,6.437568238,6.75902851233,9.116857992,5.47983689025,7.03946606633,9.40406993,8.822906272,6.67897602967,7.351535111,Control
8.2915152624,10.758589422,7.797770602,8.93873198333,9.058229305,10.0067168977,8.010638233,6.745287167,5.696413794,6.9281140605,6.24059692333,6.523409543,6.672535396,6.590404128,6.832703733,10.96622084,7.6871111805,7.64196344,7.183390053,6.547978484,7.394079193,5.164817697,8.680993366,10.88698849,6.0141067542,13.22219118,6.995431166,5.995897775,7.83726585067,6.934991518,6.5425597925,9.130918727,11.28778467,7.010810952,7.73641664467,6.0867965275,6.479481243,8.437129015,4.951647528,8.376907994,12.38074251,10.63754892,11.884615705,10.98130703,11.81804697,9.018965929,6.563429392,5.52739820275,11.00930747,13.69550076,6.313157765,4.966489589,5.800648376,10.60154822,8.976679481,9.5625485535,6.707777125,6.6186871925,11.32023378,7.117957642,9.326666054,11.89182747,5.48205062,8.70375982767,8.218915732,4.766510107,5.475210805,8.944698245,8.4907757085,5.6710793302,8.234722994,8.171178205,9.052059299,6.98911381,7.423118274,8.882604615,9.450943738,8.303485245,5.521682415,6.038980014,7.04497527125,7.62464944,11.02909413,8.79229518,7.464997224,8.640083234,8.326250965,6.977855527,7.889977115,6.506450901,6.61058611,9.888621925,6.3402865035,8.311295486,8.092440197,6.912743039,6.981855863,9.957893248,8.585921278,6.82722657275,5.343344111,9.164957901,9.624905607,5.68747541467,7.6824996838,5.41385481267,11.87062298,8.292967048,5.054643656,5.893672396,7.056592357,12.61931219,10.05257523,8.108238405,6.27855579567,6.97687083067,9.682240186,5.29596574525,7.230543502,9.114891452,8.975662515,6.39097735433,7.359104133,Control
7.3315409894,9.76420394767,8.5560380465,7.21270553333,8.632523723,10.0346539643,7.717358759,6.35575958467,5.90731431567,7.2928353035,6.475093692,6.458985318,6.377735987,6.901292687,5.61707161,8.501599494,6.715278005,8.534177504,6.522782082,8.091145926,7.593057023,5.371568663,9.101726968,11.01404508,6.297853424,11.42384353,7.359993557,7.16660272767,7.97740382933,6.659785892,6.9776770375,10.16400217,9.342319797,7.290182754,7.873356147,5.941827213,6.6843111375,9.654215834,5.394901009,9.235386689,11.64892389,8.406780188,11.966842005,11.27496064,11.858053,10.23716846,6.404720615,5.164149934,11.61973409,13.95892379,5.5754410965,5.846249617,5.518229233,10.80000018,10.09410116,9.8746000765,7.359993557,6.2814389675,11.06473959,8.015193578,9.204131621,12.03287579,4.872103847,8.79765112333,8.26267728575,5.171200126,4.8709932565,9.112186084,8.209656625,5.2079208004,7.82874125,8.097520105,8.249778486,8.608754849,8.097520105,8.867882958,10.66919979,8.504323566,5.56154535,5.831124321,6.95072196525,8.2676256655,11.09109172,7.87125492067,8.035927818,7.7584583,7.997872605,6.919403029,8.426978717,6.342168584,7.909294774,9.10528726,5.47108643525,9.211511834,7.56855744,7.834172564,6.563543793,10.65722043,9.044299251,7.17812552075,5.3190812928,9.64422634,11.26326937,5.35407704033,7.801976188,5.21039281033,11.77387079,9.552823312,4.783733416,5.391639926,6.923155948,11.94088626,11.20928598,8.799282532,6.125535513,6.85179277033,9.972804328,5.229456448,7.22605836733,9.321756786,9.245386992,6.54922235667,6.6884391885,BRCA
8.1899857416,9.744692759,8.106775655,9.19504210433,9.203483287,10.4381119043,8.029724227,6.990121058,5.74478743833,7.567302896,5.83873617433,6.678216748,11.2250027,6.924132926,6.565944119,8.361407734,6.5075972565,8.521837066,7.098982487,7.310524456,7.878512509,5.162100493,9.303010758,11.31639767,6.5128005194,13.01560762,7.79659309,6.42810356367,7.97311822167,6.750007239,6.9394296145,9.326284045,10.13564553,7.663239867,7.54881506867,6.0865881595,6.8680922135,8.954051688,5.493384144,8.685879829,11.744773,7.445265536,11.33277077,10.7601172,11.49848788,9.130687109,6.334501796,5.478374167,11.14357791,13.68255687,5.78216866,5.640759188,5.541492575,10.92121262,9.894916689,9.66111062,6.694257321,6.7615365545,11.4521693,7.729163775,9.838999467,12.93579034,5.168332398,8.73270710067,8.604889871,5.5381172835,5.0640992135,9.303695785,8.7466588385,5.3757535774,8.012835586,9.261419819,8.825548045,8.760937063,7.734880845,8.552349278,10.08289785,8.576806602,5.528030344,5.884360575,6.8465411235,7.891276205,11.43444073,8.42275946,8.579477289,7.8511886,8.051101686,7.397805368,9.364594933,7.404696936,7.254369939,9.449448466,6.72040038275,9.487448728,7.386443801,7.884523325,6.448905595,10.41429442,8.967515291,6.97920365725,5.3542840594,10.16476904,10.61911518,5.81171463,7.278892103,5.51632182867,12.47196608,7.475391206,5.229790979,4.875302424,6.9673313395,12.3148028,10.43382043,9.187160975,6.37707774833,6.49978576033,9.798905567,5.0192599455,7.37792695833,9.308539723,9.466168826,6.60669160167,6.843482732,BRCA
7.5803722264,8.84357026767,7.894192625,7.41495883233,8.94638079,9.73300092933,7.4302113265,6.77801894433,5.92366925767,7.12976029,5.91461516,6.15977612,6.804263746,7.588566845,5.997919695,8.5296659,6.1523584355,8.539760899,6.899843656,7.716204063,7.298523434,5.15826759,8.874183054,11.19124141,5.874985629,12.08543106,7.626349924,6.91517117967,7.78105559933,7.169627227,7.062703583,9.655513338,9.608440172,6.744602197,7.71756966333,6.2707956715,7.086507884,9.990161105,5.313800226,8.928141645,11.37964115,8.115695415,11.776968205,11.52942337,12.1278268,9.622574027,6.325895119,5.3035210675,11.10487081,13.88385421,5.9289602595,5.529673585,5.494904573,10.87659774,9.535810516,9.68450985,6.413167229,6.5869313135,11.31639767,7.864930713,9.361450983,12.39411974,4.979352307,8.64856698767,8.14655720575,4.5990429635,5.167186758,9.510972362,8.4149293335,5.3029741078,7.541331155,8.732388881,8.530173307,7.704268742,8.669204969,8.787767491,10.46394351,8.583911209,5.453869559,5.870618247,6.36958253925,8.171810412,10.3910344,7.62901518067,7.924843858,7.192690117,7.815353072,6.593283266,7.943937621,6.749538038,7.861522945,9.823908995,5.75304136925,8.962058135,7.47703877525,7.982282209,6.703561455,10.7975726,9.229264129,6.84138416125,5.6029879188,9.27436716,10.85945735,5.59949362167,7.1074381602,5.57609675167,12.01384441,9.241638294,5.043313058,4.735808811,6.540889357,12.08741818,10.53077724,7.844205363,6.241942412,6.75918551067,10.11282428,4.9490410145,7.25120733533,9.0837401265,9.433805075,7.018813535,7.08107622375,BRCA
7.204832563,9.29366724167,8.1331627095,7.402458632,8.953397026,9.83652281733,7.0722792795,6.57722400467,6.04961591233,7.33106126,6.01846830867,6.183095044,6.679272917,7.578601249,5.91013976,8.104482291,6.851631532,8.756457186,6.903071796,7.93787566,7.488003031,5.290397907,9.192268846,11.05798176,6.1351197276,11.00415042,7.136788979,6.98653605567,7.66538602233,6.350855776,7.4279219995,9.652191188,9.133489757,7.265898928,7.91497091167,6.4724599345,6.7719237415,9.760229732,5.582263377,9.162423509,11.16916418,7.883225397,11.394123935,11.25184942,11.79600727,9.765899818,6.289378595,5.14229844775,11.39008041,14.03490428,5.761926122,6.240701309,5.634165776,10.72336041,9.564340594,9.9414472575,6.893001507,6.080841847,11.44639338,7.660033564,8.832653599,12.3239471,5.265109838,8.80558577833,8.04458258225,5.0502087255,5.043913475,8.899841107,7.781687048,5.4813381244,7.282372907,7.779918143,8.00326649,8.334118084,7.968553223,8.934366304,10.18465258,8.80453531,5.543498061,5.76368461,7.09904829625,7.8173447555,10.35004996,7.44330361267,7.751144208,7.688986551,7.672568764,6.998762823,7.842069202,6.730643776,7.793962719,9.187160975,5.52147764675,9.467045646,7.17521378475,7.98134055,6.672535396,10.53722838,8.760820662,7.13296659575,5.4390196672,9.745809229,11.37640504,5.53380384033,7.5924941538,5.797882537,11.87223249,9.347278715,4.700180125,5.012134245,7.0074701555,12.09712198,11.57672774,7.963923632,6.02017921133,7.00616258367,9.925777364,5.25215076825,7.71785034867,9.1417681525,8.805003092,6.68224029033,6.38540810175,BRCA
7.488334759,8.79988047,7.9483792725,8.84548536967,8.976994451,9.870418551,7.667202703,6.75868024767,5.82469934267,7.3761219265,5.858356776,6.11239324,8.633341407,7.610473304,5.833656242,8.211512518,5.6535975185,9.049012037,6.900236245,7.898406584,7.542337622,5.277437357,9.086614694,10.95307261,6.1542472002,11.64755074,7.455329532,6.68710742167,7.74311020467,6.515467746,6.9433571595,9.234794159,9.868360018,7.309387959,7.33178439667,5.935314611,7.3420276545,9.743273911,5.140994603,8.783359349,11.66819594,7.818200484,11.67737648,11.48413324,12.07897478,9.414337005,6.550058455,5.35415933075,11.42649031,13.86848405,6.34418309,5.603337962,6.104237707,10.28510773,9.408850421,9.768108396,6.868301316,6.159652135,11.42384353,7.710291801,8.8785423,12.48900128,5.708194997,8.41491308067,7.979626845,5.026831513,5.736984324,9.204596284,8.2055855215,5.1264662136,7.628739198,8.035075544,8.524895367,8.135646608,7.563446314,9.01840760867,11.04774441,9.040674063,5.552209158,5.682019293,6.81036109175,7.8102434695,10.22996071,7.772011016,7.970553337,7.192172276,7.588473151,6.395838815,7.939081274,6.697180004,7.568756321,9.231575885,6.0057276865,8.858145096,7.48694401525,7.511675823,6.360720362,10.44599799,9.017637407,6.99163943775,5.2737405312,9.525129802,10.71760598,5.40102926567,7.214446755,5.28543017767,12.07225833,7.824928717,4.991874681,5.109581261,7.026636984,12.0234322,10.64514978,8.3077144,6.36483622633,6.901094345,9.663033731,5.21311649675,7.618879668,9.19472762125,8.991366744,6.84381887267,6.7911300605,BRCA
7.2204544486,10.323963267,7.8329044355,8.84949481633,8.982138771,9.48544611433,7.512236507,6.28350734,6.07795241,7.4742273575,5.97528633367,6.25432535,12.79374357,7.161437084,6.023372494,8.414432742,5.9734976735,8.704639545,7.298133898,7.585866015,7.457526834,5.551524668,8.822746975,11.28033307,6.2589970116,10.95483991,7.473910928,6.97577909867,7.828332084,6.42886733,6.6604232605,9.740219732,9.848568613,7.206333395,7.804948302,6.295648859,6.844169858,9.469540644,4.927198693,8.750104935,11.52630619,7.612022762,11.57237323,11.3382407,11.97597342,9.548851342,6.048220516,5.34721722275,11.81462063,13.97428464,5.7786505385,5.937115568,6.002202513,10.29507184,9.451881358,10.0085810415,7.115774894,6.6047649325,11.04491678,8.258437805,8.855211976,12.05711016,6.042212717,8.75906873567,8.34849073875,4.698974848,5.171830296,8.889641705,8.1974818915,5.5534538928,7.521327823,7.594886501,7.491895425,9.954407582,7.56365604,9.258466301,10.98249473,9.362086899,5.896924055,5.711089607,7.1247906185,8.130016565,10.31397736,7.436051249,7.950470054,7.574595656,7.816841466,7.319132703,8.441119412,6.941461789,7.375259132,9.177283189,5.6605320055,9.237162821,7.11022615725,7.481014563,6.827632087,10.70699261,9.137978063,7.13941373125,5.2300065928,10.44215071,11.26378871,5.52958503933,7.3420758904,5.47314537467,11.68740205,8.368322157,4.916251205,4.851388329,7.2525178315,11.6799266,11.30008097,7.832828516,6.05356429467,6.869329802,9.768664506,5.336798714,7.473009109,9.3652355525,8.770681338,6.63042188833,6.67358924525,BRCA
7.1185782398,10.0626651463,6.5262323045,8.53999792533,5.781235931,10.4976163797,8.4118152435,6.86611101033,5.78701529767,7.556602905,5.864421831,5.833276737,6.072862143,7.381804916,5.516024013,8.879798508,7.5696114655,9.059798105,7.055936178,7.813382191,8.054171682,4.554108019,7.591767528,11.05137569,6.1752659448,12.54269462,8.105084975,7.12581869967,8.03416441133,8.16176316,7.0029783185,9.553380244,6.798831822,8.493075988,7.810710683,5.464263376,7.476399297,10.41167016,4.928502089,9.354762404,9.38829779,7.740609078,11.097214125,11.83486615,10.99132363,9.745191577,6.974761956,5.004547876,11.63413504,14.29890208,6.42131343,5.626739362,5.833276737,11.7240492,9.859325559,9.3665018675,5.36773034,5.5186800855,8.608754849,8.426328841,9.457124909,12.34859823,5.113545539,8.922771185,7.19262200725,5.0340701705,5.36417977,9.516867675,7.9626729335,5.3986416498,7.559685148,8.114745876,9.862478949,7.048353701,8.470710852,8.91017192567,10.06457475,9.248788083,5.5821846775,5.980260273,6.87914917925,7.637497735,10.71544536,7.82053960567,6.877625017,8.480033951,8.635646596,5.870494956,8.969617568,7.237164838,8.470710852,8.87169823,5.784625638,9.086402392,7.7149088835,7.632470217,6.989880165,10.94914844,9.581139899,7.06399239075,5.5239112386,10.18842847,11.76587047,5.55572547533,7.4228541236,5.79447431367,12.93245566,6.310890502,5.451714936,5.334149236,7.130246553,12.42398457,10.49748292,8.929717871,6.360572309,7.01191404267,10.44063591,5.4550344365,7.305918525,7.31663895775,9.408707151,6.57456768667,6.6605798635,BRCA
