@relation thedata

@attribute 1030 real
@attribute 10468 real
@attribute 10637 real
@attribute 130399 real
@attribute 1311 real
@attribute 1387 real
@attribute 151449 real
@attribute 1634 real
@attribute 1874 real
@attribute 1875 real
@attribute 2033 real
@attribute 268 real
@attribute 269 real
@attribute 3397 real
@attribute 3398 real
@attribute 3399 real
@attribute 3400 real
@attribute 3458 real
@attribute 353500 real
@attribute 3624 real
@attribute 3625 real
@attribute 3626 real
@attribute 387 real
@attribute 392255 real
@attribute 4052 real
@attribute 4086 real
@attribute 4087 real
@attribute 4088 real
@attribute 4089 real
@attribute 4090 real
@attribute 4091 real
@attribute 4092 real
@attribute 4093 real
@attribute 4609 real
@attribute 4838 real
@attribute 5308 real
@attribute 5515 real
@attribute 5516 real
@attribute 5518 real
@attribute 5519 real
@attribute 5594 real
@attribute 5595 real
@attribute 57154 real
@attribute 5933 real
@attribute 5934 real
@attribute 6093 real
@attribute 6198 real
@attribute 6199 real
@attribute 64750 real
@attribute 650 real
@attribute 6500 real
@attribute 652 real
@attribute 653 real
@attribute 654 real
@attribute 655 real
@attribute 656 real
@attribute 657 real
@attribute 658 real
@attribute 659 real
@attribute 6667 real
@attribute 7027 real
@attribute 7040 real
@attribute 7042 real
@attribute 7043 real
@attribute 7044 real
@attribute 7046 real
@attribute 7048 real
@attribute 7057 real
@attribute 7058 real
@attribute 7059 real
@attribute 7060 real
@attribute 7124 real
@attribute 8200 real
@attribute 83729 real
@attribute 8454 real
@attribute 8646 real
@attribute 90 real
@attribute 92 real
@attribute 9241 real
@attribute 93 real
@attribute 9372 real
@attribute 9475 real
@attribute 9765 real
@attribute 9978 real
@attribute DependentVariable {BRCA,Control}

@data
7.90194792633,8.8642774745,5.522708043,5.567128046,6.438796529,8.6873024975,4.920306699,12.6577567533,9.728426978,7.554667747,8.279449386,5.398069207,6.174881377,9.861625575,10.790432495,12.07225833,5.316518,5.77657203,5.119160314,5.052688948,9.793587511,5.635907625,12.64120964,5.3217316685,5.533692102,5.5667765405,6.421738015,10.87489706,10.75143132,7.57372050833,8.828216731,7.2192229175,6.369296889,10.829470512,5.947438964,5.64485219675,11.25085226,8.16934643067,12.7003986,8.21155236,8.06297051567,11.573459625,6.2092135305,6.275458653,10.10583032,6.841316277,10.51995589,10.0985898065,6.217623937,8.088683742,8.5155267275,7.17009913333,6.273707613,7.037604949,6.735729052,6.77998563,7.2726858475,5.488652576,9.0752219975,9.685818029,9.794661619,6.147057976,5.609704182,10.31728008,6.907675223,6.183690582,10.3983485903,10.80286793,12.80008194,9.287147382,9.633168312,6.992205122,5.154829498,5.485435883,9.395936323,7.860530081,10.80422,7.7233263905,5.411605257,6.382845006,5.6229262635,12.123539839,7.661200888,11.01901053,BRCA
7.66847662533,8.5596184845,5.273339877,6.062484008,6.821394926,9.023964326,5.264734628,12.5629172033,9.658908167,8.619597449,9.378501395,5.336650487,5.985336051,9.6851295255,11.295041005,11.86434298,5.802588255,4.921497326,5.182504847,5.786799716,10.59188254,5.191909277,12.30040269,5.336219253,5.8084777905,6.184934847,6.454770335,10.17969799,11.09442761,7.223891404,9.240493895,7.5142450375,5.535906174,11.023407075,6.00607988,5.463018786,11.817863435,8.800541064,12.31595909,7.38821850733,8.197304519,11.32136754,6.009683679,6.064545157,11.19977372,8.010333857,10.94695398,9.9276756755,6.332533963,8.309091044,8.653065744,7.341639651,6.597498119,7.541873186,6.923033642,6.438380709,8.7102219965,5.582714993,10.0702361925,10.0436019,10.79646675,5.382071697,7.247787805,9.979768545,6.583763983,6.995289824,10.9433576167,12.02131498,11.68668229,7.97381376,10.7975726,7.871691396,6.004058206,5.241088186,9.151207569,7.058130098,10.93958309,7.920096482,5.537304804,5.494104547,6.298464707,12.134661438,7.802840823,11.44340995,Control
8.74712282133,8.8748513885,5.139153532,5.607190661,8.238764323,8.87704806,4.609741822,12.7950033833,9.879453495,8.25556107,9.675384217,5.32446073,5.838328613,9.513870959,10.907738275,12.21001994,5.947497409,5.303243061,5.006310647,5.440131024,10.39630003,5.297385178,12.38074251,5.6404992825,6.0924682055,6.061562625,6.5529715385,10.27293332,10.65306923,7.16686091433,9.769077925,7.373551244,6.003552345,11.5313713,6.347404892,5.562381639,11.68167441,8.77440562733,12.40526256,8.586240551,8.151507585,11.488573795,6.4151120395,6.3601540045,11.11718547,8.228615647,10.51147622,9.9225039835,6.578641107,9.107714755,8.538210579,7.33129016133,6.360632583,7.533623936,6.197910224,6.239651629,8.534461138,5.411605257,9.8986916225,10.24730484,10.63857576,5.502084908,7.420152085,9.655880007,7.276545808,6.460910954,10.957163474,11.69988051,11.48628211,8.20347174,11.59046555,6.162699096,6.327333135,4.940179966,9.271043421,6.804263746,10.76657469,7.8912121795,5.303243061,5.962092758,6.598984357,12.160273944,7.942189905,10.8843253,Control
7.00145541933,8.4337264505,5.948373802,5.481404906,5.748602952,8.924929238,4.713987651,11.8272126167,10.14178182,8.872429505,9.604664936,6.764178682,5.63307605,10.4462523295,8.7894146555,11.52829551,5.139972076,5.196047562,4.426587654,5.742822246,10.52153201,5.004514032,11.64892389,5.5390915005,5.7076319415,6.041468016,6.1525984655,10.40859541,10.79459886,6.72125698433,8.007981913,7.043230672,4.756504979,9.689899517,6.244797292,5.68802750875,11.736023615,8.70510697067,12.89109452,6.82775403067,8.08129530567,11.695521545,6.612198624,6.176179603,11.2641671,6.165666403,10.31178269,10.572813026,6.11187183,7.609328588,8.7809175425,7.24568246767,7.192690117,7.264562526,6.738636546,5.83390919,7.9614682495,6.083219352,9.0926313435,9.603413599,11.152632775,5.115003321,7.131628387,10.35287964,6.00529401,6.352798794,10.7426136877,10.71932916,10.87799938,8.637042439,8.362383449,5.841225451,5.416173666,5.65836235,9.785984134,7.620295212,9.193310434,6.804282916,4.796249019,5.573201246,5.90755464775,10.9667634565,7.4272899845,9.547965054,BRCA
7.21934104333,9.0338421715,5.388199225,4.981066318,6.993564335,8.787588937,5.640759188,13.3538623233,10.33550233,8.881153068,9.80990119,5.431214469,5.964982644,8.4398426625,8.4939767015,11.03470976,4.988243006,4.702259784,5.213747029,5.6227922,10.53666518,4.889487232,11.744773,5.479286301,5.5822326315,5.468044869,6.874519166,10.55937736,10.92510768,6.98485725167,9.846603446,6.7708678745,6.310890502,10.043318064,6.462711351,5.8392476045,11.7690989,8.474468248,12.63275562,7.51099557433,7.95451796533,11.206231375,6.270492624,6.438639009,11.6799266,6.754958049,10.97955044,10.352881859,6.11894691,8.263446592,8.470445127,7.16445774867,6.619197019,7.568566335,7.603517165,6.568492472,8.249942971,5.354038858,9.495501805,9.911706981,11.52254988,4.924350826,7.112546695,11.69149721,6.331593822,6.43304759,10.852317469,12.4254245,13.25344278,9.107570921,11.88705885,5.923868951,6.079917394,6.272961555,9.682152382,7.603517165,10.64247621,7.91283098,5.778741634,6.272961555,6.03675135275,11.161025592,7.744255331,8.9294146,BRCA
7.010125283,8.655161808,5.887593047,5.221114603,6.389141395,8.856661681,5.21345543,11.6380585133,10.08776153,8.821312505,9.987029866,6.239651629,5.650485447,9.234472888,9.2082001815,11.40579844,5.258529523,5.131765663,5.268856586,5.325000691,11.05015324,5.268856586,11.37964115,5.4597563205,5.475666432,5.8286824875,6.627057127,10.55420777,10.7377039,6.70434970267,8.79952539,7.0819860465,5.358441318,9.7187563365,6.248739394,5.3248844975,11.54137497,8.202123709,12.76004735,6.629468797,8.00665617633,11.49634678,6.4370236,6.21660869,11.17614527,6.390947607,10.24904266,10.396165934,6.055397005,7.328699888,8.661565791,7.61991132467,5.999780902,7.076177263,6.239651629,6.282537684,7.848071539,5.517914408,8.7521347965,9.953964008,10.877554945,5.605710071,6.735729052,10.24482795,6.215781112,6.665126693,10.211321263,11.06672345,11.34287486,8.211646355,9.438574146,7.264445239,5.826873374,6.138994246,9.669098149,7.591674041,9.640936796,7.407800343,4.917445181,6.481763616,5.555252801,10.9770287015,7.3476105615,9.70200863,BRCA
6.57025080233,9.3009496655,5.584369709,4.857248584,6.281842535,9.171450661,5.538546893,11.1869926537,9.863040638,8.929717871,9.985543523,6.484948231,5.773740066,9.81517409,9.208089841,11.85143099,5.352627229,4.923400286,5.038272922,5.08439518,10.91869949,4.790265497,11.16916418,5.5426497785,4.8840123055,5.887443023,6.402383265,10.66841992,10.63715491,6.63005786033,8.077484859,7.349938213,4.785042207,9.654362623,6.231418607,5.3208293635,11.71439964,8.527860513,13.06629278,6.60952083033,7.86577453733,11.796022585,6.4903392755,6.2830805425,11.07818102,5.819036642,10.35443153,10.4544465325,6.06512595,6.745241114,8.8643007825,7.772924616,6.030121539,7.430914819,5.951407848,6.429202197,7.869307774,6.774724887,8.8012097345,9.999429686,11.10197649,5.66449084,7.229566594,10.86671119,6.569708009,6.174232248,9.906558606,11.47029296,10.67862239,8.103315514,8.660335684,6.665268844,6.012351476,5.551986008,9.695411499,7.173629982,9.35588024,7.220527788,4.867169068,5.673281687,6.0233210635,10.812047926,7.40498344,9.439930137,BRCA
7.23399989233,8.8339247385,5.565758045,5.398325783,6.787155314,8.4836949415,5.277437357,12.4227587833,9.80023708,9.471899285,9.618225404,5.911578492,5.406342144,8.634590374,8.657274226,10.8852123,5.360725299,5.568952692,5.402254249,5.69000583,10.12722736,5.132382766,11.66819594,5.276656017,5.3029735595,5.8287233865,6.587465623,10.44034522,10.67427198,7.04481850333,8.68863596,7.202597889,4.991874681,10.1255478285,6.655785162,5.76908530825,11.698874855,8.05470427767,13.11037161,7.377204594,8.01917131267,11.46459896,6.504711949,6.482277766,11.10966436,6.462793134,10.70897201,10.38110283,6.084920637,7.982909641,8.5207602765,7.18743774533,6.246698445,7.40105256,7.503907458,6.098669702,7.948509431,5.852879802,8.9579104795,9.758490207,11.244230505,5.37574431,6.535085305,10.95634187,7.834346409,6.817882628,10.012841776,11.52315285,11.95847307,7.726765028,9.409964254,7.183985468,6.346607361,5.69000583,9.77763387,7.226896522,9.866514374,7.612233583,4.586084011,5.748871259,5.7427537585,10.6804132185,7.172810944,10.07000053,BRCA
6.769539484,8.8748502055,5.424259735,4.636656248,7.266133257,8.813489955,4.608855425,12.5313203733,9.497528105,9.617054675,9.505712886,6.480915888,5.65478727,9.863602686,9.009476085,11.33646766,5.581058376,5.682019293,5.196441066,5.527563994,10.59236386,5.43046196,11.52630619,5.247167261,5.4391975795,5.876826027,6.5239716815,10.53098201,10.66574031,6.50057578767,7.232279709,7.2776412805,5.418199436,9.668764921,6.449607283,5.362467035,11.60967717,8.62611672467,13.12486126,6.93058673833,7.890844983,11.5411915,6.5142032995,6.301718067,11.20683445,6.132068463,10.08429722,10.272812775,6.011904408,6.848970663,8.6142271055,7.71971376633,6.28281565,7.424042646,6.635867278,6.236306648,7.8887175285,5.856743757,8.9323789515,9.318317477,11.353999045,5.19062597,6.862206886,10.24378721,5.676740778,6.449607283,10.0676639323,11.04724001,11.99021932,7.765321119,10.41429442,6.778573689,5.69000583,5.693076567,9.547357825,7.539083426,9.389298521,7.220163909,5.170937787,5.963249407,5.9397288265,10.7327467605,7.229985488,9.702554146,BRCA
7.121296619,9.110346211,5.706262025,5.244707519,5.356153716,8.456160299,4.779274646,11.9500595383,10.90179859,7.667681276,10.42139193,5.537615426,6.492658877,10.863615871,9.874559644,12.59868303,5.077041333,4.96556642,4.586234078,4.286898248,10.21367569,5.516024013,9.38829779,5.531622499,4.928702393,5.7072951235,6.867288967,10.55871514,10.11653277,6.35303014467,10.03355416,7.098744046,5.666764579,8.9745205145,5.606894664,5.33919772525,9.2723260095,9.02082982733,13.32349748,6.741190456,8.742530249,12.52079595,6.9344759175,6.411743172,10.99617883,5.833276737,10.88129775,10.984450649,6.130936659,9.116266707,8.737638612,7.02188395767,5.441376616,7.360322846,6.894972708,5.842294551,8.60043208,5.744168665,6.5508704065,11.17596133,10.4543565965,5.716038325,6.989880165,10.70345182,5.944279407,6.861555705,9.30348832867,11.57472137,8.320689015,8.242151266,9.537335445,5.97155002,6.057131398,5.567280188,10.54330281,8.536442598,8.717591714,7.9295456215,5.345725686,5.814429456,5.577995128,10.274589591,7.173784817,7.250253703,BRCA
