@relation thedata

@attribute 10096 real
@attribute 10097 real
@attribute 10298 real
@attribute 1072 real
@attribute 1073 real
@attribute 207 real
@attribute 2316 real
@attribute 2318 real
@attribute 23452 real
@attribute 25794 real
@attribute 2664 real
@attribute 2665 real
@attribute 29999 real
@attribute 3984 real
@attribute 4620 real
@attribute 4638 real
@attribute 5058 real
@attribute 5062 real
@attribute 5063 real
@attribute 5216 real
@attribute 5217 real
@attribute 56924 real
@attribute 57144 real
@attribute 6010 real
@attribute 6093 real
@attribute 6191 real
@attribute 6624 real
@attribute 71 real
@attribute 72 real
@attribute 7408 real
@attribute 85366 real
@attribute 8936 real
@attribute 8976 real
@attribute 9475 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
8.349901664,11.7674087,6.668976943,12.6255337,5.4994189335,9.592833039,7.734474443,10.53926573,12.29825028,5.309681902,9.930146364,11.70094695,5.203799462,6.0195573385,5.784969309,7.787443455,9.29724939,7.58494976267,5.761026747,12.90809638,6.9679914565,7.641511935,5.850933908,4.719610733,6.841316277,14.52105188,12.38074251,14.16117987,12.97965657,6.5887322845,5.90665689,5.6547341815,11.13901746,12.123539839,6.604948967,BRCA
8.130108627,12.44389288,6.91179159267,12.73839215,5.8370064655,9.66262953467,6.791101418,8.589961115,11.81929108,5.435423609,9.041851538,11.31755975,5.144465785,5.7070276755,5.298668624,9.08050051933,9.270109064,7.93261710267,5.8796514,13.53192857,7.7461650875,6.818777479,6.0725711085,4.682592971,8.010333857,14.90869492,11.45168263,14.5902901,12.96993872,6.7371296105,5.986189763,5.5605859125,11.46239505,12.134661438,7.351535111,Control
7.710550109,12.25801543,6.88726016867,12.71973005,6.1057614365,9.935713008,6.942165885,9.809149576,12.65135565,5.516825545,9.130918727,11.28778467,5.175436026,5.7043025945,5.343062431,9.62072910933,9.21638279,7.94302709167,5.178626261,13.32958479,7.310354137,7.235298947,5.944323571,5.212774804,8.228615647,14.470003945,11.69454954,14.6393662,14.27762815,6.718725316,6.077355838,5.2464877075,11.54782732,12.160273944,7.359104133,Control
5.876769396,12.05450776,7.10358658867,12.72471214,6.044535043,10.2127518167,7.997872605,8.7918394,11.52882293,6.3560145975,10.16400217,9.342319797,5.201056716,5.8907386725,5.525059738,8.49734289867,10.06933601,7.87233796567,5.682862067,13.606702835,7.3825407305,8.547261958,6.5271583745,5.094670216,6.165666403,14.61226133,11.59075909,14.61489822,14.57970693,6.7621099375,5.83390919,5.38100816,11.68740205,10.9667634565,6.6884391885,BRCA
5.7540933,12.55486108,6.941697034,12.41466417,5.438800219,10.3303371883,6.644509312,9.82851779,12.28429355,6.377049851,9.326284045,10.13564553,5.001814906,6.1120078265,5.709987583,8.274334497,9.423032438,7.52928093467,5.582263377,12.66598847,7.1708987855,7.369905099,6.130916478,4.571466258,6.754958049,14.457644915,12.34859823,14.820812395,14.01211384,6.2955968625,5.197719213,5.678699208,11.89929188,11.161025592,6.843482732,BRCA
5.682019293,12.10010062,7.152093931,13.01183005,6.2782805605,10.0295226957,7.739546258,7.533760189,11.45122414,6.1939239645,9.655513338,9.608440172,5.217435519,6.217322425,4.974542217,9.17804262733,9.880142578,7.75599573933,5.6227922,13.56808964,7.2184849425,9.370644433,6.2546153975,5.321216715,6.390947607,14.757617165,11.56578769,14.40395713,14.77756767,6.659793857,6.219222378,5.3897905355,11.68740205,10.9770287015,7.08107622375,BRCA
5.840596198,11.55095369,7.44371655133,12.62816419,5.626551382,10.1231177773,7.555933317,7.750290152,10.31437963,6.517440597,9.652191188,9.133489757,5.300134022,6.3668044235,5.154424477,8.42402514667,10.12536217,7.607699735,5.443947436,13.35062938,7.416736743,9.269968858,6.655277743,5.425938643,5.819036642,14.86803285,11.49487822,14.584707025,14.11502538,6.898751441,5.582263377,5.5923392205,11.93028653,10.812047926,6.38540810175,BRCA
5.994529519,12.04611629,6.99125126167,12.80568549,5.7034124845,10.182290716,7.173629982,8.2984305,11.19460776,6.2230535405,9.234794159,9.868360018,5.242517955,6.101992557,5.301597934,7.96689849,10.00810682,7.474927603,5.37574431,13.605374565,7.349851035,7.893879593,6.473526085,5.281801394,6.462793134,15.08034745,11.90041411,14.076440755,14.46865842,6.595533991,5.417355711,5.7040260045,11.85473021,10.6804132185,6.7911300605,BRCA
6.20007038,11.89018267,7.58098573433,12.5850741,5.68576156,10.3257906717,7.16772202,8.273260753,11.30262766,6.2136673495,9.740219732,9.848568613,5.170937787,6.1958131935,4.767934712,8.16545528467,10.13367562,7.58342234833,5.410164055,13.475401525,7.42997698,7.733390145,6.257271368,5.345015965,6.132068463,15.009182335,12.06042414,14.67873479,14.40318784,7.180584067,5.501288856,5.4322419585,11.89117053,10.7327467605,6.67358924525,BRCA
4.990286948,11.96009799,6.97610052433,13.78053775,6.691681947,10.2867156497,5.233438728,9.067609897,12.21001994,6.250687351,9.553380244,6.798831822,4.766875281,5.899944074,5.398154738,8.01304877233,9.841965701,7.32187888267,6.157049396,13.764047185,5.6643235605,8.635646596,6.318826387,4.450633198,5.833276737,15.0075063,12.39294532,14.44422315,14.12586144,6.739366998,6.565182543,5.4397138795,7.695456468,10.274589591,6.6605798635,BRCA
