@relation thedata

@attribute 10327 real
@attribute 10554 real
@attribute 10555 real
@attribute 1056 real
@attribute 11343 real
@attribute 119548 real
@attribute 129642 real
@attribute 132158 real
@attribute 137964 real
@attribute 150763 real
@attribute 154141 real
@attribute 1606 real
@attribute 1607 real
@attribute 1608 real
@attribute 160851 real
@attribute 1609 real
@attribute 217 real
@attribute 219 real
@attribute 223 real
@attribute 224 real
@attribute 231 real
@attribute 253558 real
@attribute 26007 real
@attribute 2710 real
@attribute 2712 real
@attribute 2717 real
@attribute 346606 real
@attribute 3990 real
@attribute 4023 real
@attribute 501 real
@attribute 5406 real
@attribute 5407 real
@attribute 5408 real
@attribute 55750 real
@attribute 56894 real
@attribute 56895 real
@attribute 57678 real
@attribute 80339 real
@attribute 84649 real
@attribute 84803 real
@attribute 8513 real
@attribute 8525 real
@attribute 8526 real
@attribute 8527 real
@attribute 8611 real
@attribute 8612 real
@attribute 8613 real
@attribute 8694 real
@attribute 9162 real
@attribute 9388 real
@attribute DependentVariable {BRCA,Control}

@data
10.307823289,6.49276833,11.6058614333,6.657000843,9.39653121733,5.259471408,7.439151657,8.292967048,6.863260557,6.483634888,7.182752619,6.1450093882,5.62329709767,4.643018696,5.8674058385,9.000521984,12.8865864,6.611018322,13.65917147,10.128269179,12.04910329,7.0945570965,8.695559886,6.888664083,8.551113303,10.54494056,4.462262136,5.612474002,11.69812525,11.25552666,5.424427713,4.901363214,5.099517451,9.000916275,6.2356750025,6.6076110255,11.958080485,5.028581582,9.849452457,8.993477034,6.186218877,5.10297379033,5.445769113,5.56029591467,9.59038909033,7.75666290367,10.2324657247,9.943115915,5.764215595,5.9365809885,BRCA
10.5097592477,6.60730459667,11.20344612,6.002540089,9.551617051,8.897861429,7.7697851065,7.673540745,6.251819079,6.2502390785,7.021674686,5.9839218142,5.35532143167,5.797150007,5.3668121655,8.433398833,11.97837451,6.7433195595,13.95556321,9.58347497767,11.57911804,7.247560112,7.652900753,6.919449825,8.243199129,10.20970043,5.26866948,5.4952979855,11.56134298,11.91318746,5.261165252,5.37574431,4.898101005,9.373507452,6.936313143,6.5180565575,10.699855525,5.223240318,8.068793222,9.282845833,6.02879635,5.032740448,5.83447816,5.88849362133,10.2807133247,7.759280398,10.493423482,9.237545271,5.700724934,6.381137489,Control
9.752925744,6.66626775933,11.7298922533,5.897247233,10.6791510473,5.029244428,6.7386266075,7.961798569,6.715554084,6.096555085,7.395498203,5.9366084718,5.27459028167,5.524354632,5.6014980545,8.577127724,12.97619003,6.7407980685,14.15265365,10.3245622923,11.15310882,7.5681696525,7.349615459,6.668753241,8.254179615,9.994675576,5.388974098,5.461503349,12.13627672,11.16129661,5.275762522,5.68215979,5.316336975,9.616305828,7.0915343585,6.4739169905,11.941776775,5.31868854,10.49469589,8.928141645,6.118843116,5.54587052633,5.816478911,5.76344894933,10.9549472523,7.66462177567,10.060610899,10.38104028,6.745241114,6.816433271,Control
10.1085519397,6.75523263067,9.35157747967,7.606222204,8.392009009,5.434637608,7.291625208,8.145449628,6.803682731,6.2866939125,7.8347214995,6.9974548688,5.41464507733,5.638516463,5.29827473,9.961283683,10.97440404,5.9521494595,13.29757193,9.80908143033,11.51507901,6.8708934245,8.431122648,7.4823522535,7.994666164,10.73293927,4.988243006,4.890433616,7.572133883,11.56956062,5.196047562,5.201056716,4.927672792,9.898934297,6.8330885255,6.8516137175,7.7309045005,5.196047562,6.592311732,7.803131964,6.224296576,4.841972014,5.598582011,6.10848824267,10.0955142883,7.15057614767,9.250913232,9.579571039,5.63307605,5.8833218005,BRCA
9.82645417633,6.47640202733,9.35629842133,6.799220496,8.53444190567,5.057462456,7.032124634,7.136276314,7.023203016,6.317656844,7.9286788805,6.487311078,5.463891796,5.640759188,5.9133235375,8.712854643,11.44340995,5.5304508875,14.08516788,9.764585554,11.37640504,6.6409146365,8.250536626,7.649062777,8.09805989,10.02958441,5.234397132,5.4633784805,9.636896969,12.000347935,5.322839634,5.631549051,5.102250005,9.735031788,6.523364316,6.892356061,9.610265975,5.03365563,7.860623191,8.507002848,5.992151647,5.40633466367,5.327517838,6.33364331633,9.30571278167,7.39481399567,10.908582253,9.173128136,5.767794645,6.1815884135,BRCA
10.1829440397,6.73836057633,9.58118112667,6.990674474,8.20723665033,7.382929013,7.143742346,7.181378708,6.847562044,6.634189091,7.7370722125,6.7937760674,5.35218808533,5.296743026,5.669019838,9.153147365,11.22221848,5.5671182975,13.68697704,9.70899110833,11.75693374,6.786703559,8.357212321,7.3103112445,7.834172564,10.32054705,4.80608078,5.386867144,7.612815293,12.03718381,5.332538997,5.738235001,5.464350722,9.775339133,6.488743745,6.619721098,8.750160193,4.49962675,7.487922665,8.013352162,6.534579623,5.04139332933,5.520666802,6.13232226467,9.68397106233,7.27882055067,9.25131142733,9.093306057,4.847509986,6.223111007,BRCA
10.129414216,7.04681124267,9.22149092367,7.328497945,8.22043376867,4.962099266,7.3461571305,7.29407188,6.954781196,6.2858582435,7.6038887915,6.5384966832,5.19037459233,5.186868206,6.1122793265,9.409094477,11.05105615,5.6450569395,13.591191,9.685554668,11.19524625,7.0434579705,8.354261643,7.558122627,7.932954552,10.89955162,4.991874681,5.2427761415,7.733796852,11.810188385,4.988243006,5.775848104,5.193979903,9.799419701,7.15521381,6.648284234,7.706007935,5.112503363,6.682015342,7.240984771,6.090435997,5.12322289033,5.874312082,6.094560163,9.66313863433,7.24943584033,9.007866993,9.272712079,5.214524337,6.112824688,BRCA
10.2124122297,6.80545045667,10.1908604133,7.135609576,8.74218508533,5.413637447,7.237326892,7.652183735,6.930030968,5.9508976595,7.752405282,6.5184741688,5.30500767367,5.238415487,6.374923715,9.073606794,11.73537632,5.6243045,14.11502538,9.57290826833,11.44759484,6.985938756,8.5216408,7.1918042265,7.958133802,11.08650467,5.013474821,5.421633703,9.420287182,12.54199003,5.471033986,5.705018031,4.898463837,10.07218659,6.6364011345,6.297626909,9.3189022985,5.080243265,8.364332902,8.074838719,6.015700078,5.22599000767,5.061788345,5.95409748833,9.68731579533,7.56717954333,9.95807522633,9.392387798,5.693076567,6.0370430345,BRCA
10.5976657407,7.20605549367,9.49834820533,7.434234403,8.71669282033,5.084714064,7.1107922605,7.636409152,6.657286736,6.5184826575,8.0646866485,6.6942567784,5.310593427,5.406001929,6.049928204,9.64422634,10.84509426,5.4255808035,13.27502674,9.49687799433,11.29613059,6.772431693,8.527351033,7.3163113335,7.880962684,13.36856584,4.729297003,5.5054702995,7.65578315,12.12512938,5.115835678,5.693076567,4.732556676,9.788147799,6.7337071445,6.4494971345,8.323212434,5.16863326,7.181751391,7.201121978,6.209848712,5.427406861,5.54798282,6.02381230667,9.55495607667,7.414201085,9.73838128967,9.174913904,4.767934712,6.3543357935,BRCA
9.838533738,6.94582050833,10.84904459,6.223331437,9.23867494133,4.339152295,6.131369625,7.743759193,6.51033347,6.63489637,7.7520821705,6.2899792544,5.41650888367,5.451714936,5.7398194195,8.819732939,9.486151779,5.8563706055,11.35147224,9.71543501233,11.63838852,6.134015119,8.36573313,6.855561904,9.67346417,10.46257413,4.779274646,5.2783672385,9.114152992,10.3607049955,4.35206139,5.762422735,5.356153716,9.767034478,6.4842591135,6.6204558175,9.0636631355,5.233438728,8.783220184,10.03174294,7.128925197,5.29161297567,4.496310656,5.56658506667,9.74257664667,7.556087008,10.4872457877,10.53497911,6.600325977,6.8323283235,BRCA
