Instance10	6.965931792	10.28660429	11.44285036	8.39504068233	6.954839344	12.95548196	9.67905828	11.10846093	6.408334517	11.58294888	9.015945424	10.46083242	7.79374473733	8.076790383	7.135404364	11.00749006	8.23267903825	4.910985938	11.77144213	5.838328613	6.73809606	5.372961888	11.36752411	9.75364579767	11.04825205	5.55001819667	6.827314517	7.400487096	14.72963536	7.3344224225	11.15310882	7.606018576	5.56331123875	8.72987657	10.09533805	9.70078824	11.551814785	5.396956849	7.10464715825	4.4572839285	6.0078154565	11.11942121	7.3060563712	5.35829187075	7.4960371	7.74245236133	BRCA
Instance11	7.055014278	10.23292486	9.330368553	8.62624266567	6.732001603	12.90048482	8.417642766	9.583290187	6.991610063	11.33767223	9.789998625	9.687454914	8.04104994467	8.631178079	8.067946709	11.20477915	7.66150020625	4.790265497	11.5968724	6.434716308	7.487641348	5.779267108	11.41782366	9.592833039	10.65416187	5.237742989	5.479142629	8.233561828	15.04650697	7.1793537375	11.72826504	6.657000843	5.4786784915	9.15686751	10.37037168	9.153599552	11.573459625	4.649498512	7.69392134225	5.077444067	7.27521674725	10.71430158	6.9076540764	5.0602911245	6.507481989	8.06297051567	BRCA
Instance12	7.958945778	10.11618835	10.4353997	8.601359139	7.247265632	12.71111204	9.772677934	9.857779317	6.58789422	11.43475867	9.291228915	9.311414064	7.56627437633	7.791425228	8.017839982	10.56738599	7.69919135975	5.024819696	11.78113439	6.610733738	7.188443271	6.040569875	11.31639767	9.66262953467	10.7998525	5.46853402633	6.97372929	7.3092094575	14.77756767	7.4303730355	10.74842792	6.822223857	5.7708818765	8.195422808	10.77070542	9.5256586835	11.32136754	5.321036278	7.10276194725	5.346357517	6.19438472475	11.07740677	7.509195938	5.3468143985	8.512524314	8.197304519	Control
Instance13	8.326250965	10.13087976	10.86238187	8.523978557	6.836053906	12.66850837	9.630713575	9.894916689	6.962725777	11.66148208	9.562295439	9.328361407	7.59129591867	7.924992273	7.572133883	10.51810261	8.09596774125	5.006310647	11.47029296	5.802588255	6.506450901	6.013915124	11.73097541	9.935713008	10.67254493	5.17548371233	7.400262798	6.888946511	15.13382676	7.50153016	11.21374538	6.672535396	5.8854976	8.126576876	10.77027594	9.597360232	11.488573795	5.316336975	7.04497527125	5.298679987	6.7272117865	10.59403555	7.3656981534	5.465254836	8.640083234	8.151507585	Control
Instance14	7.997872605	10.76657469	11.40394419	9.16094315833	6.667222002	13.08056861	9.432772131	9.243632862	6.940170054	11.9128857	10.13925432	8.752398314	7.66188804867	8.194979796	7.446217194	11.10704394	8.2876995905	4.615340623	12.30526243	5.38371401	6.342168584	5.948373802	11.62683849	10.2127518167	10.99212422	5.38469283233	6.998819226	8.692567757	14.92253006	6.8933171905	11.5761703	4.904979261	5.6707063705	8.437316311	10.48711175	9.06038523	11.695521545	5.438302209	6.95072196525	4.997642808	6.759633327	9.744102689	7.1534205814	5.12336596575	7.7584583	8.08129530567	BRCA
Instance15	8.051101686	10.37973064	10.55627639	8.789516499	6.746786795	13.41513704	10.64514978	10.71182636	7.146036874	12.34260121	9.726252704	9.846603446	7.66703628367	8.236482005	7.719014193	11.19715849	7.76711974975	5.257964097	12.12065594	5.808521004	7.404696936	5.649336125	12.04715639	10.3303371883	11.86989657	5.17995486067	6.457877938	7.938179434	14.88287635	7.408146448	11.81694975	5.472171943	5.6644220515	8.637277967	10.27293332	9.5800955565	11.206231375	4.693784032	6.8465411235	5.0933444835	6.23406257875	11.47931054	7.0222287176	6.23823784275	7.8511886	7.95451796533	BRCA
Instance16	7.815353072	10.55366796	11.43117909	8.419142242	6.702522925	13.11510467	10.02677279	9.940739781	6.8817904	12.20475003	9.678499404	9.401834759	8.02569258867	8.360837347	7.671578438	11.16642377	7.94296329425	5.043313058	11.98934847	6.854248561	6.749538038	6.15689776	11.78825759	10.0295226957	10.79624673	5.39980916	6.272541727	8.3957564855	14.8574397	7.1208014865	11.62203593	4.944168843	5.4935537865	9.107714755	10.41229492	9.0393998015	11.49634678	5.01168711	6.36958253925	5.159575836	6.007950882	10.74565776	6.9209080238	5.7894712835	7.192690117	8.00665617633	BRCA
Instance17	7.672568764	10.73881029	11.63501532	8.58330978467	6.709639152	13.11366653	10.62223972	9.388491534	6.725404178	12.29067992	10.00443156	8.411575733	7.95110622133	7.506587513	6.933959475	10.99617883	8.49738614725	5.277437357	11.82192354	5.838328613	6.730643776	6.220383769	11.72922572	10.1231177773	10.78864516	5.46157344467	7.39763426	8.3021809055	14.96339624	6.752537335	11.97407764	5.538546893	5.65532370625	8.783359349	10.07347253	8.9731778835	11.796022585	5.31868854	7.09904829625	4.8457210545	6.538599406	9.93170563	6.8965544166	5.2330931355	7.688986551	7.86577453733	BRCA
Instance18	7.588473151	10.51457134	10.51995589	8.49027171233	6.817882628	12.84571551	10.68629503	9.946226836	7.049089233	12.17175704	9.577046919	8.766761713	7.89435356167	8.303724962	7.679833912	11.05496734	8.0343733815	4.586084011	11.43832419	7.068835031	6.697180004	5.684966848	11.42322901	10.182290716	10.86989475	5.39371541333	6.554209422	8.359283725	15.11026186	7.0698721725	11.70152102	5.070616072	5.5028216445	8.641727659	10.26509376	8.9213733295	11.46459896	4.795729695	6.81036109175	5.0687373255	6.491152042	10.28924692	6.895239566	5.380511539	7.192172276	8.01917131267	BRCA
Instance19	7.816841466	10.54450111	10.92093732	8.95843216133	6.508829224	13.00161496	9.595686927	9.355059844	6.900568353	12.49713337	9.812915765	8.285819621	8.071594068	8.375496855	7.588285745	11.23824666	8.36146716375	4.776645376	11.71457622	7.21271797	6.941461789	5.979917442	11.4712435	10.3257906717	10.87885198	5.30503171933	7.681310676	8.194408215	14.90075929	6.9466844905	12.09587508	5.353156751	5.267785966	8.719338441	10.00575124	9.111304808	11.5411915	4.971786376	7.1247906185	4.958492937	6.4121055595	9.513950163	7.0040046146	5.27831365375	7.574595656	7.890844983	BRCA
Instance20	8.635646596	5.97155002	10.58930965	8.67313689733	7.429032419	13.71793344	10.11297736	10.72853303	7.891238603	12.09425678	10.43684194	9.458448204	8.530428344	8.848717702	7.960988197	11.61491238	6.96857569025	5.002940155	8.747421913	6.536717836	7.237164838	6.352798794	12.28769659	10.2867156497	11.58252909	5.03668394933	5.687628504	7.5562259225	14.97508152	7.9529606385	11.68222884	5.027033758	5.47877633725	8.95253824	8.105084975	10.2970447	12.52079595	5.027033758	6.87914917925	5.2986916435	5.81851615	9.580042347	7.4112322548	6.02382361625	8.480033951	8.742530249	BRCA
