@relation thedata

@attribute 1026 real
@attribute 1032 real
@attribute 10971 real
@attribute 1111 real
@attribute 11200 real
@attribute 1647 real
@attribute 2033 real
@attribute 4193 real
@attribute 4661 real
@attribute 472 real
@attribute 5347 real
@attribute 545 real
@attribute 5591 real
@attribute 6195 real
@attribute 672 real
@attribute 7157 real
@attribute 7465 real
@attribute 7533 real
@attribute 891 real
@attribute 983 real
@attribute 993 real
@attribute 994 real
@attribute 995 real
@attribute 997 real
@attribute DependentVariable {BRCA,Control}

@data
8.836754421,7.26081787,13.32746778,6.638874358,6.98895926133,8.873106035,8.279449386,5.125223824,5.361251859,7.27735742025,6.99712619,5.02130020225,7.39819177333,7.288835508,5.86365203,8.06060289,8.911093174,13.27043919,5.842357415,5.220752803,5.91779079,8.7201886955,5.583748739,9.623726572,BRCA
9.0515115425,6.2138678085,13.45687162,6.776897268,6.76139862367,10.33052152,9.378501395,5.5617899825,5.004064528,7.3263622655,6.457795876,5.28315010425,7.63884425833,7.194930658,6.07698827325,9.069960645,9.561431694,13.19781415,5.585571947,6.0055657725,5.432572281,8.106706942,5.671657771,9.248236619,Control
9.93093261,6.5680005665,13.37355718,6.72451769,6.11691885167,10.3523372185,9.675384217,5.7278366545,4.650791135,7.01677338075,6.760856726,5.69480086275,7.20925881333,6.833435745,6.113923111,8.376018051,10.47980075,13.03258307,5.639963781,6.0129300215,5.930654322,7.942992206,5.43353183633,9.105896153,Control
9.024549301,6.776672548,12.98137289,6.864034824,6.30220446233,10.288105725,9.604664936,5.53215868525,5.459768685,6.9924584855,6.775581064,4.95871165175,7.039196716,7.428771926,5.954637597,8.641980482,10.95004389,13.58717103,5.135464327,5.5090344575,6.061094089,8.4020917,5.426185367,9.194000303,BRCA
8.423284332,6.8202559695,13.46017433,7.29489898,6.58740276067,9.747476713,9.80990119,5.59239170375,6.004058206,7.02110039825,6.88194331,5.32376425875,7.372662538,7.665607022,6.0130931845,7.522171761,9.669284207,13.1958974,5.666480557,5.6287591775,5.864740453,8.491969698,6.32321535,8.650083401,BRCA
8.254945825,7.2164205245,13.03363813,7.016031376,6.20170171033,8.883844879,9.987029866,5.290656016,5.280781207,7.00400791525,6.65885814,5.18875274825,7.31420825667,7.3860315285,6.07672616175,8.151525421,9.773922635,13.23568448,5.51460459,5.441586912,6.176494816,8.6300583405,5.691872746,9.563025162,BRCA
9.9223698205,7.142607677,12.8538437,7.104889949,6.11466003267,9.2531399105,9.985543523,5.601343453,5.229790979,6.79451584725,6.489210244,5.39494822925,7.10521543533,7.6297769445,6.2494944275,8.650083401,10.22215524,13.28849775,5.524354632,5.6210469815,6.0364801365,8.4242110135,5.40567726667,9.368283342,BRCA
8.2659789275,6.6288968995,12.80365393,7.423160304,6.61070424367,9.264019416,9.618225404,5.51402988,5.467614719,6.9124972055,6.855868653,5.2700602015,7.03236477533,7.5643569095,5.8834702945,8.873068105,9.596921694,13.34981755,5.588273328,5.8102462945,6.3640118835,8.149254864,6.22955396533,9.369085347,BRCA
8.414155895,6.9512690125,12.71275703,6.880137937,6.52280070733,9.097803495,9.505712886,5.597352566,5.614423668,6.99788344375,6.653780629,5.06185923325,6.94611728633,7.519177108,6.10202210975,9.477151683,9.584314798,13.33171827,5.759562832,5.34095673,5.8370662645,8.6019966815,5.78953268333,9.61081314,BRCA
8.570169323,7.147884629,10.04563037,6.310890502,5.97353429167,8.805566555,10.42139193,5.2990189695,5.441376616,6.815099268,7.570673773,5.55216961675,7.14913478267,7.7140739065,5.64060950825,7.632470217,10.10111594,13.17478142,5.101619875,5.46625573,6.025769593,9.1796482685,5.91656898567,9.343158574,BRCA
