@relation thedata

@attribute 10000 real
@attribute 10488 real
@attribute 10681 real
@attribute 107 real
@attribute 108 real
@attribute 109 real
@attribute 1103 real
@attribute 111 real
@attribute 112 real
@attribute 1128 real
@attribute 1129 real
@attribute 113 real
@attribute 1131 real
@attribute 1132 real
@attribute 1133 real
@attribute 1136 real
@attribute 1137 real
@attribute 1139 real
@attribute 114 real
@attribute 1141 real
@attribute 115 real
@attribute 1385 real
@attribute 148327 real
@attribute 196883 real
@attribute 207 real
@attribute 208 real
@attribute 23236 real
@attribute 2353 real
@attribute 23533 real
@attribute 2534 real
@attribute 2767 real
@attribute 2770 real
@attribute 2771 real
@attribute 2773 real
@attribute 2775 real
@attribute 2776 real
@attribute 2782 real
@attribute 2783 real
@attribute 2784 real
@attribute 2785 real
@attribute 2786 real
@attribute 2787 real
@attribute 2788 real
@attribute 2790 real
@attribute 2791 real
@attribute 2792 real
@attribute 2793 real
@attribute 3265 real
@attribute 3708 real
@attribute 3709 real
@attribute 3710 real
@attribute 3717 real
@attribute 3759 real
@attribute 3760 real
@attribute 3761 real
@attribute 3763 real
@attribute 3768 real
@attribute 3770 real
@attribute 3784 real
@attribute 3785 real
@attribute 3786 real
@attribute 3845 real
@attribute 43 real
@attribute 468 real
@attribute 4893 real
@attribute 51764 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 5330 real
@attribute 5331 real
@attribute 5332 real
@attribute 54331 real
@attribute 5566 real
@attribute 5567 real
@attribute 5568 real
@attribute 5578 real
@attribute 5579 real
@attribute 5582 real
@attribute 5594 real
@attribute 5595 real
@attribute 55970 real
@attribute 5604 real
@attribute 5613 real
@attribute 56479 real
@attribute 59345 real
@attribute 596 real
@attribute 60482 real
@attribute 64764 real
@attribute 6572 real
@attribute 773 real
@attribute 774 real
@attribute 775 real
@attribute 776 real
@attribute 778 real
@attribute 779 real
@attribute 814 real
@attribute 815 real
@attribute 816 real
@attribute 817 real
@attribute 818 real
@attribute 84699 real
@attribute 8503 real
@attribute 8973 real
@attribute 90993 real
@attribute 9132 real
@attribute 94235 real
@attribute 9586 real
@attribute DependentVariable {BRCA,Control}

@data
5.4786784915,7.173305173,6.97244898767,6.45574924,7.091120961,12.17610621,5.8909675935,6.551751032,10.29987056,6.694257321,5.2250135065,7.499250204,5.729492441,5.452703528,5.186868206,5.7924949845,5.485435883,5.779159661,6.134894093,5.087262599,8.179201405,11.005151922,8.01924478,10.90371263,9.592833039,5.479142629,6.4844860445,14.20597115,5.758230711,8.9502413505,11.36612562,6.097670028,11.98415862,8.276218788,5.31994319167,6.808774778,13.00161496,9.350724377,6.530878866,5.346435058,6.298205225,8.442664802,9.226485123,8.286304921,12.94317143,5.704879743,5.994246645,8.198599078,9.330368553,8.417642766,11.5968724,7.660782339,8.211646355,4.378950559,5.318485748,5.537770712,5.853877943,5.88507564833,5.846274992,5.458054083,6.051269448,6.7499434665,5.223363876,10.0119242083,8.359597076,5.452703528,6.657000843,6.80536058,9.15686751,6.847562044,6.9076540764,11.73774813,7.616550911,5.199683385,6.8672911265,7.365471921,6.5859397695,5.0578073466,6.287994543,8.202296649,6.39932068633,5.996621069,8.06297051567,11.573459625,7.23239964,9.736317839,8.521216589,4.588742292,7.5026355755,7.66150020625,5.958907183,11.75528414,5.061140288,5.3939285795,7.098982487,7.242319362,5.911818141,5.584068992,5.573049727,4.650608089,4.893133131,6.6343243228,6.093509969,8.432536035,5.083225336,6.759359347,6.584816439,5.290950766,5.6735411105,5.091711732,6.6511921908,BRCA
5.7708818765,6.230458223,6.389883566,6.928720816,7.103762836,12.72821502,5.565636855,5.868767777,9.8796694575,5.994246645,5.25125808325,7.346604868,6.02879635,5.172938736,5.56918061,5.6219832175,5.875049716,6.268661164,6.137304345,5.403618168,8.316509092,10.78322175,7.953790677,10.62174996,9.66262953467,6.97372929,6.6696596965,14.15265365,6.146498034,8.477755757,11.23978961,6.6687748565,12.06588572,8.495976037,5.67424901833,9.546605663,13.04989878,8.378404463,6.225261069,5.478819157,6.055397005,9.163298157,9.260367468,9.92562903,12.82636383,5.291135005,6.187456621,7.4409667175,10.4353997,9.772677934,11.78113439,7.948076801,8.987293239,5.182504847,5.11387760267,5.551986008,5.494104547,5.688961499,5.7202800815,5.41871452125,6.541565657,6.5565791765,5.49335947767,10.1390444913,8.700336649,5.285412622,6.822223857,7.215390118,8.195422808,6.739109305,7.509195938,12.16093036,7.210454923,5.628781795,6.6906065225,8.135274649,6.027160675,5.3421536938,5.822227442,8.474558864,6.68769140167,5.507010655,8.197304519,11.32136754,10.07238089,9.990983614,8.191637632,5.1319415895,7.2400353085,7.69919135975,5.10518698,12.25427582,4.605899234,5.3262067895,6.624178135,6.719187291,6.174282191,5.401230463,5.38008113,4.9725463575,5.487045126,7.4279636484,6.32819879025,8.398001158,5.115003321,6.988744679,6.505776329,5.363706598,5.51069628475,5.551986008,6.1810404658,Control
5.8854976,6.891483363,6.757115983,6.6365159435,7.148098063,12.31128435,5.70209202375,6.993564335,10.337719898,5.792927725,5.42464250725,7.516962875,6.658286918,4.977979632,5.615159695,5.6792469905,5.343062431,5.805138804,6.679413681,5.139153532,8.597597398,10.4041484903,7.122986165,10.76919343,9.935713008,7.400262798,6.8308282135,14.61254488,5.937527571,8.5293685075,11.54241539,7.184102984,12.19850959,8.069988244,5.34585836067,9.998851701,13.26893746,8.616586634,6.362562487,5.550447635,5.650485447,9.04801075,8.825389039,10.33248729,13.11366653,5.465820435,6.122264392,7.6537280945,10.86238187,9.630713575,11.47029296,7.573687183,9.77172101,5.047354342,5.108509545,5.806975681,5.333791561,5.81889659867,5.36417017675,5.648498157,6.42114386,7.0758260015,5.33002618633,10.0956083517,8.782311189,5.293711886,6.672535396,7.548207573,8.126576876,6.521369295,7.3656981534,11.89182747,7.225668073,5.637792259,6.47943359,8.384871286,6.4244788405,5.4913025734,5.416511492,8.584390499,6.24070564267,5.499695432,8.151507585,11.488573795,10.16363116,10.29596436,8.1047122775,5.29833276,7.055096439,8.09596774125,5.297385178,11.93792927,4.431796925,5.556205022,6.489491255,6.816699294,6.073504957,5.587673458,5.579701547,4.8612079925,5.032994809,6.2234283246,6.3057024235,8.5689651635,5.333791561,7.010810952,6.64393238,5.30707441,5.35844291275,5.238988625,6.2641767912,Control
5.6707063705,7.034031682,6.61616787567,7.5681815995,6.757360421,12.08630553,5.659484358,6.859476161,10.5431463085,6.523644771,5.11634727225,7.537142914,5.83390919,4.643595993,5.172738766,5.618140232,5.052688948,5.8839061335,5.930152602,4.727392239,9.210044899,10.5074705227,8.303599401,12.10567621,10.2127518167,6.998819226,6.0566410755,13.61588998,6.646238725,8.5706565075,11.88448737,5.4787995935,12.44264168,7.185869332,5.51542661367,9.061277435,13.29995283,9.333972157,6.798118982,5.149758548,6.389270486,9.210939846,10.09517319,10.07411507,11.61680165,5.973617732,6.768981971,8.1909422715,11.40394419,9.432772131,12.30526243,8.115591386,9.498889648,5.073403866,5.17718830233,5.125166757,4.966489589,5.81874214,5.82491335875,5.5705805515,6.675714064,6.6476128175,5.73424749133,9.26197813267,8.647099619,5.119782831,4.904979261,8.158055634,8.437316311,5.09930704,7.1534205814,12.03287579,8.314312607,5.427447991,6.1256933725,6.997860083,6.619283011,5.4387987878,5.237842121,7.646632733,6.35314852433,5.292792099,8.08129530567,11.695521545,9.560920839,10.01433476,9.115932728,4.948923056,5.9799251475,8.2876995905,5.341906825,12.11865571,4.764223297,6.0113239085,7.351847208,7.919550328,6.152087694,6.770039856,5.483986029,5.0582051015,5.825792781,7.3891393726,5.77084102,8.8803822835,5.38008113,6.396738021,6.732544377,5.790779367,5.6174628975,5.827953159,6.4680598564,BRCA
5.6644220515,6.866664227,6.60558999133,8.248473233,6.790319577,12.52742331,5.517131432,6.528184984,10.581626049,7.143360572,5.42420892425,7.828646059,6.405231362,5.114899242,5.511287161,6.2073588555,4.819682582,5.760279152,5.826428522,5.425938643,8.774277353,9.90083481867,8.308704351,10.84257057,10.3303371883,6.457877938,6.1713175965,12.35733627,6.131451225,8.93480514275,11.6188926,6.159811817,11.06323009,8.076790383,5.42576550867,9.803614982,13.17700839,8.807251164,7.068028862,6.121642945,5.614423668,7.763878152,9.531343017,10.34356359,11.8968755,6.049636893,5.93841004,7.2806843915,10.55627639,10.64514978,12.12065594,8.41854957,9.339176992,5.23994335,5.144463995,5.617953179,5.369825236,5.68601896367,5.4646553635,5.6589330285,6.239651629,7.0204037355,5.204985967,8.49149394467,8.81729638,5.44062939,5.472171943,8.167858571,8.637277967,6.107798352,7.0222287176,12.93579034,7.715929611,5.661643617,7.150427771,9.073024297,6.1288615465,5.8117429202,5.913135501,7.883225397,6.73899581333,5.670168482,7.95451796533,11.206231375,9.949207023,9.712540381,9.223319527,5.34195137,6.9163256205,7.76711974975,5.443947436,12.62053951,5.089806641,5.243544883,6.85901018,7.855929176,6.347670638,5.78712633,5.263796174,4.8425685345,6.622202397,7.102716789,6.31097129675,9.045054579,5.443947436,6.924132926,6.635976077,5.307438771,5.450561821,5.706262025,6.2731222318,BRCA
5.4935537865,6.915763256,6.784302337,7.7603213985,7.210990588,11.98243759,5.66697744925,6.908335947,9.8093092945,7.112181766,5.15905485075,7.272725709,6.246413431,5.605710071,4.789744015,5.4930168735,5.301049141,5.7035241945,5.809164401,5.482696044,9.115954722,10.2584479883,8.00674841,10.00516175,10.0295226957,6.272541727,6.211869299,13.96294256,6.30204996,8.1157153055,12.24637996,5.6032236615,12.03914706,7.526814397,5.90680015067,8.90929393,13.33363132,9.157436075,6.86950478,5.995773509,6.663917843,8.979483163,10.26174268,9.641921287,11.32190853,5.732683853,6.655642073,8.539009948,11.43117909,10.02677279,11.98934847,7.821265561,9.791114496,5.03519637,5.22978889967,5.047899594,5.408721412,5.798618906,5.457133202,5.95137332925,6.623080837,7.1398498025,5.47503411533,8.98498628567,8.541833388,5.110625549,4.944168843,7.631688412,9.107714755,6.07692847,6.9209080238,12.39411974,8.095424881,5.276693226,6.6456791705,6.821203566,6.5537420015,5.3283454926,5.754627826,8.420129842,6.39469361333,5.558582385,8.00665617633,11.49634678,8.788074828,9.812386363,8.596734373,5.1366354555,6.976093136,7.94296329425,4.789744015,12.26420808,5.262105418,5.8757305245,7.203840136,7.990970633,6.201051201,5.65306808,5.874558002,4.860483971,5.504788206,6.7947153724,6.125065043,8.936266678,5.29242402,6.641730707,6.458698301,5.362129031,5.60362887675,5.641409649,5.9699885564,BRCA
5.65532370625,6.82683803,6.51405773367,8.9607456695,6.696275996,11.37035382,5.618761829,6.506728574,10.2967908845,6.927633167,5.05028242575,6.904728314,6.152087694,5.205168882,5.469732364,5.6812630365,5.738640345,5.9615802635,5.495384375,5.255700175,9.223803305,10.0323493423,8.779424816,10.70640129,10.1231177773,7.39763426,5.8868527975,13.92451704,6.244797292,7.9997957695,12.05836733,5.6081323905,12.10567621,7.296712346,5.72491249667,8.5896522,13.36856584,9.539954171,7.120059311,5.836183727,6.132685436,9.24482828,9.81791145,9.90199107,11.52829551,5.542111953,6.354827336,8.146852134,11.63501532,10.62223972,11.82192354,8.145615208,9.005344631,4.957695542,5.422267105,5.48205062,5.370784381,6.029556463,5.86484047725,5.4269477355,6.483135071,6.9933104255,5.415023536,9.07986003567,8.366847964,5.023045997,5.538546893,8.19969826,8.783359349,5.439300032,6.8965544166,12.3239471,8.03491053,4.800655715,6.090948927,6.808678261,6.61609541,5.4065428568,5.634165776,7.621284726,6.135427533,5.391811746,7.86577453733,11.796022585,8.870851027,9.916141133,8.4342113255,4.9200870105,5.6412905805,8.49738614725,5.515077886,12.045241,4.726575091,5.3924217755,7.514519035,7.396478754,6.166118507,7.156439912,5.265109838,5.241351489,5.487527549,7.080579106,5.8364187005,9.0825127945,4.949548063,6.351827612,6.347227701,5.252865266,5.65638858625,5.59381033,6.149615173,BRCA
5.5028216445,7.30834159,6.433898499,8.247227253,6.830360313,12.05450776,5.79986191625,6.567237875,10.2833042595,7.961205305,5.0971049715,7.245317684,7.35297282,4.942762263,4.975688932,5.829248426,5.835804886,5.606856322,5.626885346,5.343062431,8.75759096,9.692770319,8.377114121,10.12880025,10.182290716,6.554209422,6.0972822555,12.40276968,5.921609641,8.34669283075,11.74635698,5.800661023,11.80901857,7.53251397,5.747383259,8.886520521,13.36355512,9.306620611,6.63161771,5.527642182,6.202227307,9.252961701,10.64035818,10.08386525,11.49170796,5.655216748,6.385522173,8.041917075,10.51995589,10.68629503,11.43832419,7.912322211,9.173715311,4.385153631,5.55374645233,5.952922482,5.213649836,5.97436126767,5.84203533725,5.76177911125,6.485753349,6.9654454415,5.477728784,8.95132230367,8.850844048,5.24660879,5.070616072,7.6455704,8.641727659,6.101508918,6.895239566,12.48900128,7.95691498,5.321757891,6.3105461925,8.086854242,6.6313943815,5.5295343186,5.620154746,7.779918143,6.82794277033,5.446761787,8.01917131267,11.46459896,8.673027334,10.0322459,9.083914411,5.151710621,6.3980360365,8.0343733815,4.808399575,12.35457868,4.555946662,5.8821249775,7.707257527,7.439417699,6.202227307,5.716724307,5.9029245,5.350576023,5.612213331,7.7021154506,5.76965114525,8.845940063,5.132382766,6.63862099,6.781560119,5.86431694,5.17580409675,6.083006551,5.8423494772,BRCA
5.267785966,6.941461789,6.36224381667,9.5775018565,6.904427271,11.82446468,5.575576097,6.427820369,10.2474442945,8.01924478,5.19975681175,7.331949525,6.369122367,4.382389954,5.438302209,5.717331631,5.931571523,5.797663721,5.584068992,5.390092626,9.221769032,9.570767933,8.591467298,10.77554879,10.3257906717,7.681310676,6.0356141115,13.08977243,6.431794783,8.21665827025,11.79550409,5.52926424,12.54827894,6.843359327,5.37597226133,8.45292188,13.29267684,9.583727381,7.036891003,5.981059894,6.371171674,9.485326755,10.08672709,10.49650957,11.7674087,6.118635505,6.586919049,7.888636145,10.92093732,9.595686927,11.71457622,8.111841355,8.443276277,5.371045856,5.183618331,5.234013847,4.674989884,5.87690074933,5.7439396925,5.5546461515,6.698152917,6.6035671485,5.30457037767,9.24075260667,8.687831539,4.808142121,5.353156751,8.275287778,8.719338441,5.379907907,7.0040046146,12.05711016,8.341164221,5.532793245,6.1597871345,7.432878264,6.8628717035,5.4814391052,5.341284192,7.098719371,6.69079792733,5.836562468,7.890844983,11.5411915,9.538005127,9.833428205,8.888639558,4.9850175395,5.8819921345,8.36146716375,5.711089607,12.03158587,5.013251478,5.538030721,7.557255228,7.662634777,6.027691096,6.065072081,5.626666364,4.804413236,5.718300827,7.6402182504,5.6454289565,9.010547562,5.104558131,6.452698896,6.216363311,5.599177363,5.37295633575,5.938762876,6.3082972356,BRCA
5.47877633725,6.918031734,6.073822667,6.364286878,7.048353701,8.501728854,5.8797966985,7.081832585,10.35590611,5.616777635,5.22959649825,8.493075988,5.59724157,4.450633198,5.039808741,6.6458087575,5.910259709,5.030439096,5.980260273,5.26763996,9.31063614,10.2933462963,7.418614,12.03158587,10.2867156497,5.687628504,5.0579964415,8.405238411,6.345277161,7.74146486825,11.7820728,5.47662364,12.35457868,8.285946739,5.51468784233,9.284894137,13.38150649,9.930146364,6.360983667,5.052688948,5.59724157,9.799800123,8.329326713,7.075401932,12.75033439,5.537615426,5.687628504,8.85628218,10.58930965,10.11297736,8.747421913,6.034420016,10.77554879,5.408721412,4.81801993167,6.256213996,5.167730486,5.974820627,5.83350349325,5.54793806775,6.089482923,7.564460333,5.42360464,9.07764866567,8.961436038,5.077041333,5.027033758,7.498233163,8.95253824,5.039808741,7.4112322548,12.34859823,8.136146677,5.255700175,7.305777696,6.412997934,6.2169798845,5.1210123436,6.445516183,7.791197286,6.127634878,5.91922759,8.742530249,12.52079595,9.576399845,9.724718956,8.5131320015,5.6206908025,5.8308617525,6.96857569025,5.027033758,12.40071944,5.167730486,5.447428457,7.771689394,7.26692969,6.684051207,4.990286948,5.135259094,4.9212815895,4.953976689,6.6682021408,6.17753520375,9.6265515845,5.323740468,6.352798794,7.862639101,5.052688948,5.51843874875,6.034420016,6.0107537932,BRCA
